date,EURUSD,USDCAD,GBPCHF,EURCHF,GBPJPY,EURJPY,AUDCAD,empty,sum
2019.09.16,12.000000000012001,539.0000000000006,-478.0000000000006,-148.99999999999915,-627.9999999999859,-298.0000000000018,-339.0000000000004,,-1340.9999999999752
2019.09.16,-18.0000000000069,503.000000000009,-463.0000000000134,-134.99999999999625,-585.9999999999843,-262.00000000000045,-342.9999999999933,,-1303.9999999999854
2019.09.16,-32.999999999994145,510.00000000001046,-452.00000000000796,-159.99999999998238,-584.0000000000032,-295.0000000000017,-357.99999999999164,,-1371.9999999999707
2019.09.16,11.00000000000545,462.9999999999912,-547.0000000000086,-156.99999999998494,-663.9999999999873,-277.000000000001,-391.9999999999924,,-1562.9999999999777
2019.09.16,-7.999999999985796,388.9999999999949,-561.0000000000115,-181.9999999999933,-674.999999999983,-295.0000000000017,-296.9999999999917,,-1628.9999999999723
2019.09.16,28.000000000005798,261.0000000000001,-432.0000000000102,-48.99999999998794,-615.9999999999854,-224.00000000000375,-163.99999999999747,,-1195.9999999999789
2019.09.16,0.0,262.00000000000665,-397.0000000000029,-19.999999999997797,-668.0000000000064,-260.9999999999957,-157.99999999999147,,-1241.9999999999877
2019.09.16,-109.99999999998789,304.9999999999997,-449.0000000000105,-42.999999999993044,-776.9999999999868,-341.0000000000082,-118.99999999999133,,-1533.9999999999782
2019.09.16,-126.0000000000039,252.99999999999213,-659.0000000000095,-71.99999999998319,-1090.0000000000034,-453.00000000000296,-71.99999999999429,,-2219.000000000005
2019.09.16,-48.000000000003595,327.99999999999494,-595.0000000000122,-63.99999999999739,-977.0000000000039,-403.99999999999636,-141.99999999999767,,-1902.0000000000161
2019.09.16,-113.99999999999189,255.00000000000523,-490.0000000000126,-95.999999999985,-953.9999999999793,-522.0000000000056,-88.99999999999464,,-2009.9999999999636
2019.09.16,-228.99999999999034,217.0000000000005,-323.0000000000066,-123.99999999999079,-849.9999999999943,-623.9999999999952,-95.00000000000064,,-2027.9999999999775
2019.09.16,-333.9999999999899,205.00000000001074,-287.9999999999994,-165.9999999999995,-876.9999999999811,-727.0000000000039,-151.00000000000114,,-2337.9999999999636
2019.09.16,-336.9999999999873,324.9999999999975,-480.00000000001376,-282.9999999999888,-1028.9999999999964,-796.999999999997,-227.99999999999488,,-2828.9999999999804
2019.09.16,-421.99999999998903,261.0000000000001,-412.00000000001234,-246.99999999999721,-993.9999999999998,-790.0000000000063,-278.9999999999959,,-2883.0000000000005
2019.09.16,-415.99999999999415,327.00000000001063,-429.00000000001273,-258.99999999998704,-887.0000000000005,-709.0000000000032,-303.9999999999932,,-2676.99999999998
2019.09.16,-455.99999999998977,425.0000000000087,-275.000000000003,-242.99999999999324,-780.0000000000011,-736.0000000000042,-456.9999999999963,,-2521.999999999979
2019.09.16,-512.9999999999857,289.9999999999903,-138.0000000000159,-221.99999999998886,-719.9999999999989,-787.0000000000061,-405.9999999999952,,-2496.000000000001
2019.09.16,-601.9999999999915,242.00000000000887,-63.000000000013046,-136.99999999998712,-765.9999999999911,-811.000000000007,-397.99999999999835,,-2534.999999999979
2019.09.16,-560.9999999999893,276.00000000000955,-516.0000000000053,-293.99999999999426,-1052.9999999999973,-796.999999999997,-379.9999999999915,,-3324.999999999965
2019.09.16,-747.9999999999931,310.0000000000103,-388.0000000000106,-394.9999999999898,-900.999999999982,-894.0000000000055,-385.000000000002,,-3400.9999999999727
2019.09.16,-746.0000000000023,343.00000000000443,-374.0000000000077,-357.99999999999164,-878.9999999999907,-849.0000000000038,-412.9999999999967,,-3275.999999999988
2019.09.16,-658.9999999999874,428.00000000000614,-492.0000000000035,-412.9999999999967,-959.9999999999795,-870.0000000000045,-434.000000000001,,-3399.9999999999663
2019.09.16,-733.0000000000059,384.9999999999909,-438.00000000000506,-417.99999999998505,-918.0000000000064,-882.9999999999956,-410.9999999999947,,-3416.0000000000014
2019.09.16,-695.9999999999856,392.9999999999989,-422.00000000001125,-420.9999999999825,-899.0000000000009,-891.9999999999959,-418.9999999999916,,-3355.999999999969
2019.09.16,-713.9999999999924,466.00000000001086,-460.000000000016,-447.99999999998175,-876.0000000000048,-861.0000000000042,-495.9999999999964,,-3388.9999999999845
2019.09.16,-763.0000000000026,347.9999999999928,-371.00000000001023,-392.9999999999989,-883.9999999999861,-897.0000000000056,-424.9999999999976,,-3385.000000000008
2019.09.16,-712.9999999999859,387.000000000004,-316.0000000000052,-345.99999999997965,-748.9999999999952,-778.0000000000058,-404.99999999999983,,-2919.9999999999677
2019.09.16,-658.9999999999874,441.0000000000025,-433.0000000000167,-375.9999999999986,-829.9999999999841,-772.0000000000056,-390.99999999999693,,-3019.999999999987
2019.09.16,-614.9999999999877,452.99999999999227,-438.00000000000506,-379.99999999998033,-819.9999999999932,-760.0000000000051,-398.9999999999938,,-2958.9999999999727
2019.09.16,-648.9999999999885,383.0,-302.0000000000023,-268.9999999999859,-750.0,-718.0000000000035,-387.99999999999943,,-2692.99999999998
2019.09.16,-700.999999999996,364.9999999999931,-319.0000000000026,-323.99999999999096,-673.9999999999782,-689.0000000000072,-388.9999999999949,,-2730.999999999977
2019.09.16,-716.9999999999899,452.00000000000796,-348.00000000001495,-376.9999999999829,-691.9999999999789,-748.9999999999952,-456.9999999999963,,-2887.99999999995
2019.09.17,-731.9999999999993,455.99999999998977,-350.00000000000585,-384.9999999999909,-729.9999999999898,-759.0000000000003,-461.0000000000003,,-2960.999999999997
2019.09.17,-726.0000000000044,459.99999999999375,-347.0000000000084,-354.9999999999942,-740.9999999999854,-766.0000000000053,-502.9999999999979,,-2978.000000000002
2019.09.17,-685.9999999999866,476.0000000000098,-323.0000000000066,-329.99999999998585,-734.9999999999852,-737.9999999999995,-437.999999999994,,-2773.999999999948
2019.09.17,-670.9999999999993,462.9999999999912,-328.00000000001717,-332.9999999999833,-685.0000000000023,-692.9999999999978,-403.99999999999324,,-2651.000000000002
2019.09.17,-683.9999999999957,435.0000000000076,-311.0000000000168,-328.9999999999793,-691.0000000000025,-710.9999999999985,-413.99999999999216,,-2704.9999999999777
2019.09.17,-689.9999999999907,425.99999999999307,-330.0000000000081,-332.9999999999833,-673.9999999999782,-686.000000000007,-470.9999999999992,,-2757.9999999999736
2019.09.17,-658.0000000000031,417.0000000000007,-447.0000000000196,-376.9999999999829,-834.0000000000032,-768.0000000000007,-451.9999999999969,,-3119.000000000006
2019.09.17,-631.9999999999882,425.99999999999307,-519.0000000000028,-385.99999999999744,-670.9999999999923,-558.0000000000069,-464.9999999999932,,-2804.9999999999877
2019.09.17,-655.9999999999899,330.0000000000081,-511.000000000017,-379.99999999998033,-721.0000000000036,-599.0000000000038,-485.99999999999756,,-3022.999999999984
2019.09.17,-649.999999999995,347.9999999999928,-548.9999999999995,-403.99999999998215,-763.0000000000052,-626.9999999999953,-619.9999999999983,,-3264.9999999999827
2019.09.17,-604.9999999999889,333.9999999999899,-567.0000000000064,-390.9999999999858,-798.9999999999782,-632.9999999999956,-647.9999999999931,,-3308.999999999958
2019.09.17,-600.0000000000006,358.9999999999982,-606.0000000000176,-384.9999999999909,-766.9999999999959,-552.9999999999973,-669.9999999999928,,-3221.999999999997
2019.09.17,-611.9999999999903,319.0000000000026,-640.0000000000183,-417.99999999998505,-822.0000000000027,-612.9999999999995,-732.9999999999948,,-3518.999999999988
2019.09.17,-618.9999999999918,323.99999999999096,-626.0000000000155,-402.9999999999978,-802.9999999999973,-591.9999999999987,-692.9999999999992,,-3412.000000000009
2019.09.17,-592.9999999999991,371.99999999999454,-561.0000000000115,-363.9999999999866,-697.0000000000027,-518.0000000000007,-749.9999999999951,,-3111.0000000000014
2019.09.17,-591.9999999999925,343.00000000000443,-545.0000000000177,-353.99999999998766,-662.9999999999825,-492.00000000000443,-754.9999999999945,,-3057.999999999975
2019.09.17,-594.0000000000057,327.99999999999494,-554.00000000001,-372.9999999999789,-734.9999999999852,-572.0000000000027,-762.9999999999915,,-3262.9999999999786
2019.09.17,-601.000000000007,347.0000000000084,-533.0000000000057,-380.9999999999869,-691.0000000000025,-555.0000000000068,-692.9999999999992,,-3107.0
2019.09.17,-687.9999999999998,283.99999999999534,-592.9999999999991,-428.9999999999905,-788.9999999999873,-635.9999999999957,-739.9999999999962,,-3590.9999999999736
2019.09.17,-761.999999999996,299.99999999998914,-333.0000000000055,-340.9999999999913,-645.9999999999866,-673.0000000000018,-768.9999999999975,,-3223.999999999989
2019.09.17,-617.0000000000009,385.99999999999744,-392.9999999999989,-156.99999999998494,-817.9999999999836,-560.0000000000023,-766.9999999999955,,-2925.9999999999686
2019.09.17,-556.0000000000009,358.9999999999982,-600.0000000000006,-194.99999999998963,-1010.9999999999957,-567.9999999999978,-683.0000000000002,,-3253.9999999999864
2019.09.17,-506.9999999999908,380.00000000000256,-388.0000000000106,-100.99999999999554,-775.999999999982,-468.0000000000035,-700.0000000000006,,-2559.9999999999804
2019.09.17,-578.9999999999961,354.0000000000099,-439.0000000000116,-122.99999999998423,-911.0000000000014,-560.0000000000023,-749.9999999999951,,-3007.9999999999804
2019.09.17,-591.9999999999925,360.9999999999891,-364.00000000000875,-95.00000000000064,-852.9999999999802,-549.9999999999972,-773.0000000000015,,-2865.999999999992
2019.09.17,-550.9999999999903,289.9999999999903,-377.0000000000051,-14.999999999987246,-840.0000000000034,-442.0000000000073,-744.0000000000002,,-2679.0000000000036
2019.09.17,-601.000000000007,266.0000000000107,-207.00000000000162,-11.999999999989797,-775.999999999982,-546.0000000000065,-744.0000000000002,,-2619.9999999999764
2019.09.17,-475.99999999998755,289.9999999999903,-397.0000000000029,18.0000000000069,-944.9999999999932,-477.00000000000387,-739.0000000000008,,-2725.999999999991
2019.09.17,-509.00000000000387,299.99999999998914,-299.00000000000483,26.999999999999247,-864.9999999999807,-489.0000000000043,-700.999999999996,,-2536.0000000000014
2019.09.17,-485.99999999998647,279.99999999999136,-197.00000000000273,48.000000000003595,-763.9999999999816,-475.0000000000085,-620.9999999999937,,-2214.999999999978
2019.09.17,-497.99999999999847,249.00000000001032,-156.00000000000057,87.99999999999919,-769.9999999999818,-481.00000000000875,-715.9999999999944,,-2283.9999999999745
2019.09.17,-451.99999999998573,197.00000000000273,-83.00000000001084,147.00000000000824,-650.0000000000057,-370.9999999999951,-605.9999999999955,,-1817.9999999999818
2019.09.17,-397.99999999998727,144.0000000000108,57.99999999998029,275.000000000003,-584.9999999999795,-317.0000000000073,-579.9999999999916,,-1402.9999999999716
2019.09.17,-392.9999999999989,11.999999999989797,140.99999999999113,270.00000000001467,-426.9999999999925,-277.000000000001,-407.99999999999727,,-1081.999999999994
2019.09.17,-363.0000000000022,-56.99999999999594,271.99999999998334,243.99999999999977,-192.99999999998363,-207.9999999999984,-368.9999999999971,,-673.9999999999942
2019.09.17,-245.0000000000063,171.00000000001003,425.99999999999307,256.00000000001177,28.999999999996362,-150.00000000000568,-349.99999999999477,,137.00000000000455
2019.09.17,-157.99999999999147,295.0000000000008,230.9999999999812,204.00000000000418,-74.99999999998863,-109.99999999999943,-462.9999999999912,,-75.99999999998448
2019.09.17,-89.00000000000574,353.0000000000033,285.99999999998624,217.0000000000005,24.00000000000091,-58.9999999999975,-475.99999999999864,,255.9999999999891
2019.09.17,-92.00000000000318,408.9999999999927,343.99999999998875,212.00000000001216,76.00000000002183,-73.99999999999807,-526.9999999999997,,348.00000000001455
2019.09.17,-24.999999999986144,449.0000000000105,356.00000000000074,253.00000000001432,64.99999999999773,-51.00000000000193,-476.9999999999941,,570.0000000000414
2019.09.17,-9.999999999998899,470.9999999999992,535.9999999999809,281.0000000000201,296.99999999999704,6.999999999990791,-449.9999999999948,,1131.9999999999943
2019.09.17,-59.99999999999339,357.99999999999164,541.9999999999981,339.0000000000004,212.0000000000175,-4.0000000000048885,-387.99999999999943,,999.0000000000101
2019.09.17,-31.000000000003247,344.99999999999534,539.999999999985,342.00000000002007,278.00000000002,55.999999999997385,-378.00000000000057,,1152.000000000014
2019.09.17,-60.99999999999994,330.0000000000081,512.9999999999857,365.99999999999966,205.0000000000125,45.99999999999227,-407.0000000000018,,991.9999999999966
2019.09.17,-4.000000000004,347.0000000000084,439.99999999999596,372.00000000001677,157.0000000000107,79.9999999999983,-368.00000000000165,,1024.0000000000248
2019.09.17,-9.999999999998899,398.00000000000944,451.99999999998573,361.0000000000113,149.0000000000009,43.99999999999693,-392.9999999999989,,1001.0000000000066
2019.09.17,11.00000000000545,428.00000000000614,393.99999999998323,361.0000000000113,100.99999999999909,60.99999999999284,-404.99999999999983,,950.9999999999984
2019.09.17,5.000000000010552,414.00000000000324,385.99999999999744,363.0000000000022,54.000000000002046,33.999999999991815,-412.00000000000125,,844.000000000006
2019.09.18,-24.000000000001798,395.99999999999636,370.999999999988,350.00000000000585,4.9999999999954525,3.0000000000001137,-396.9999999999918,,703.9999999999923
2019.09.18,-8.999999999992347,394.00000000000546,384.9999999999909,342.00000000002007,64.99999999999773,3.0000000000001137,-370.9999999999991,,809.0000000000227
2019.09.18,-1.0000000000065512,392.9999999999989,426.9999999999996,326.0000000000041,125.0,13.999999999995794,-364.9999999999931,,918.9999999999986
2019.09.18,-9.999999999998899,388.0000000000106,414.9999999999876,330.0000000000081,96.00000000000364,4.9999999999954525,-400.9999999999958,,823.0000000000106
2019.09.18,-1.999999999990898,394.9999999999898,398.9999999999938,316.0000000000052,84.00000000000318,-4.0000000000048885,-422.9999999999956,,765.0000000000007
2019.09.18,17.000000000000348,419.9999999999982,390.9999999999858,340.00000000000693,75.00000000001705,21.99999999999136,-417.0000000000007,,847.9999999999991
2019.09.18,-25.999999999992696,373.00000000000114,376.9999999999829,356.00000000000074,39.00000000001569,13.999999999995794,-498.9999999999939,,634.0000000000098
2019.09.18,-21.999999999988695,347.0000000000084,342.9999999999822,378.00000000001165,39.00000000001569,73.99999999999807,-485.99999999999756,,673.0000000000298
2019.09.18,-45.000000000006146,317.9999999999961,370.999999999988,380.00000000000256,27.000000000015234,36.000000000001364,-525.9999999999932,,561.0000000000039
2019.09.18,-25.999999999992696,339.0000000000004,373.99999999998545,374.0000000000077,117.999999999995,108.99999999999466,-536.9999999999986,,750.9999999999918
2019.09.18,-53.999999999998494,299.99999999998914,370.999999999988,340.00000000000693,135.99999999999568,88.99999999999864,-529.0000000000017,,652.9999999999783
2019.09.18,-53.999999999998494,313.00000000000773,378.999999999996,345.0000000000175,175.00000000001137,125.0,-535.999999999992,,747.0000000000421
2019.09.18,-51.99999999998539,313.00000000000773,380.9999999999869,368.00000000001273,114.00000000000432,88.99999999999864,-537.9999999999941,,675.0000000000309
2019.09.18,-63.99999999999739,310.0000000000103,347.9999999999928,373.00000000000114,24.00000000000091,51.9999999999925,-563.9999999999978,,479.0000000000024
2019.09.18,-69.9999999999923,303.0000000000088,346.9999999999862,364.00000000000875,16.000000000019554,28.999999999996362,-583.0000000000002,,406.00000000002717
2019.09.18,-76.99999999999375,283.000000000011,357.99999999999164,356.00000000000074,40.000000000020464,36.000000000001364,-584.9999999999911,,411.00000000004025
2019.09.18,-76.99999999999375,279.00000000000705,368.9999999999971,368.00000000001273,52.99999999999727,43.99999999999693,-556.0000000000009,,480.00000000001637
2019.09.18,-63.99999999999739,290.9999999999968,393.99999999998323,364.00000000000875,100.99999999999909,66.0000000000025,-542.9999999999935,,608.9999999999994
2019.09.18,-96.99999999999153,249.00000000001032,415.99999999999415,381.0000000000091,74.00000000001228,37.9999999999967,-535.999999999992,,525.0000000000389
2019.09.18,-144.99999999999514,191.99999999999218,404.9999999999887,315.0000000000208,100.99999999999909,0.0,-522.0000000000002,,346.00000000000546
2019.09.18,-140.99999999999113,245.0000000000063,284.9999999999797,360.0000000000048,-144.00000000000546,-52.99999999999727,-652.9999999999925,,-100.99999999999557
2019.09.18,-174.99999999999181,235.00000000000742,367.99999999999056,380.00000000000256,-108.00000000000409,-75.00000000000284,-671.9999999999948,,-46.999999999993065
2019.09.18,-202.9999999999976,191.00000000000784,251.99999999998556,365.99999999999966,-246.99999999998568,-112.00000000000898,-701.9999999999915,,-454.9999999999907
2019.09.18,-302.9999999999866,140.0000000000068,218.99999999999142,340.00000000000693,-346.00000000000364,-201.00000000000762,-632.9999999999947,,-783.9999999999874
2019.09.18,-302.0000000000023,171.00000000001003,254.999999999983,328.00000000001717,-298.9999999999782,-192.99999999999784,-665.9999999999999,,-705.9999999999679
2019.09.18,-231.99999999998778,228.00000000000597,341.99999999999784,391.000000000008,-199.99999999998863,-123.00000000000466,-701.9999999999915,,-295.99999999996066
2019.09.18,-248.99999999998812,204.00000000000418,368.9999999999971,398.00000000000944,-209.00000000000318,-152.00000000000102,-710.999999999995,,-349.9999999999766
2019.09.18,-282.9999999999888,170.00000000000347,377.9999999999894,383.0,-225.9999999999991,-203.00000000000296,-656.9999999999965,,-437.99999999999443
2019.09.18,-285.00000000000193,217.0000000000005,244.9999999999841,355.0000000000164,-346.99999999998,-198.99999999999807,-665.9999999999999,,-679.9999999999789
2019.09.18,-205.99999999999508,316.99999999998954,227.99999999998377,378.00000000001165,-322.9999999999791,-134.00000000000034,-683.9999999999957,,-423.9999999999852
2019.09.18,-182.99999999999983,295.0000000000008,303.9999999999932,409.0000000000149,-239.99999999998067,-106.00000000000875,-609.9999999999994,,-130.99999999997976
2019.09.18,-156.00000000000057,341.99999999999784,275.9999999999874,387.000000000004,-198.99999999998386,-67.00000000000728,-618.9999999999918,,-35.999999999994316
2019.09.18,-170.99999999998784,341.99999999999784,455.99999999998977,489.0000000000061,-153.99999999999636,-91.00000000000819,-690.0000000000017,,180.99999999999966
2019.09.18,-167.9999999999904,268.0000000000016,484.9999999999799,436.00000000001415,-48.00000000000182,-76.00000000000762,-656.000000000001,,240.99999999999477
2019.09.18,-124.99999999999733,251.00000000000122,435.9999999999919,415.0000000000098,-27.999999999991587,-30.000000000001137,-614.9999999999989,,304.000000000014
2019.09.18,-114.99999999999844,211.99999999998997,564.9999999999933,514.0000000000144,55.00000000000682,21.000000000000796,-592.9999999999991,,659.0000000000077
2019.09.18,-96.99999999999153,133.99999999998968,427.99999999998397,430.00000000001927,-13.00000000000523,1.0000000000047748,-524.9999999999977,,358.0000000000032
2019.09.18,-110.99999999999443,1.0000000000065512,434.9999999999854,470.9999999999992,-91.99999999998454,-30.000000000001137,-424.9999999999976,,249.00000000001342
2019.09.18,-48.99999999998794,51.000000000001044,500.9999999999959,500.00000000001154,2.0000000000095497,24.999999999991473,-398.9999999999938,,631.0000000000275
2019.09.18,-87.99999999999919,69.00000000000794,410.99999999998363,443.0000000000156,-67.99999999998363,-12.000000000000455,-381.99999999999346,,373.0000000000304
2019.09.18,-100.99999999999554,104.99999999999955,520.9999999999936,436.00000000001415,28.999999999996362,-40.99999999999682,-364.9999999999931,,584.0000000000182
2019.09.18,-85.00000000000173,100.99999999999554,410.99999999998363,450.00000000001705,-161.00000000000136,-87.0000000000033,-480.99999999999807,,147.99999999999181
2019.09.18,-377.0000000000051,-127.99999999999478,588.9999999999951,395.000000000012,-43.99999999998272,-222.0000000000084,-525.9999999999932,,-312.9999999999771
2019.09.18,-390.9999999999858,-96.99999999999153,556.9999999999853,401.00000000000693,-9.999999999990905,-150.99999999999625,-598.999999999994,,-289.9999999999662
2019.09.18,-520.9999999999936,-120.00000000000898,854.9999999999835,401.00000000000693,296.0000000000207,-168.99999999999693,-656.000000000001,,86.00000000001057
2019.09.18,-390.0000000000015,-7.0000000000014495,773.9999999999858,421.0000000000047,324.0000000000123,-46.00000000000648,-571.9999999999948,,503.9999999999984
2019.09.18,-414.9999999999876,-58.000000000002494,715.9999999999833,422.00000000001125,263.00000000000523,-34.000000000006025,-563.9999999999978,,330.0000000000058
2019.09.18,-421.0000000000047,-34.000000000000696,618.9999999999918,409.0000000000149,156.0000000000059,-70.00000000000739,-620.9999999999937,,38.00000000000614
2019.09.19,-421.99999999998903,-11.00000000000545,602.999999999998,396.00000000001853,183.00000000002115,-69.00000000000261,-603.9999999999934,,76.00000000004718
2019.09.19,-397.0000000000029,-2.999999999997449,571.9999999999948,382.0000000000157,157.0000000000107,-85.00000000000796,-600.999999999996,,25.000000000016826
2019.09.19,-414.00000000000324,-79.00000000000685,680.9999999999983,412.00000000001234,182.00000000001637,-84.00000000000318,-566.9999999999953,,131.0000000000183
2019.09.19,-405.9999999999952,-82.00000000000429,651.9999999999859,374.0000000000077,186.00000000000705,-97.00000000000841,-578.0000000000007,,48.99999999999204
2019.09.19,-415.99999999999415,-117.99999999999588,640.9999999999804,374.0000000000077,171.0000000000207,-91.00000000000819,-559.9999999999939,,1.0000000000168257
2019.09.19,-428.00000000000614,-144.99999999999514,610.9999999999837,376.00000000002075,157.0000000000107,-79.00000000000773,-592.9999999999991,,-100.99999999999295
2019.09.19,-459.99999999999375,-164.99999999999292,689.9999999999907,438.00000000000506,140.00000000001478,-102.00000000000387,-635.9999999999922,,-94.99999999997215
2019.09.19,-466.9999999999952,-214.00000000000307,681.9999999999826,420.00000000002035,-57.999999999992724,-283.00000000000125,-713.9999999999924,,-633.9999999999817
2019.09.19,-436.9999999999985,-205.99999999999508,670.9999999999993,422.00000000001125,-185.99999999997863,-387.00000000000045,-730.9999999999927,,-853.9999999999549
2019.09.19,-407.0000000000018,-211.99999999998997,608.9999999999928,423.0000000000178,-332.9999999999984,-463.0000000000081,-944.9999999999958,,-1327.9999999999834
2019.09.19,-377.0000000000051,-167.9999999999904,596.9999999999809,433.0000000000167,-213.99999999999864,-335.00000000000796,-978.9999999999966,,-1043.000000000001
2019.09.19,-394.00000000000546,-103.99999999999298,573.9999999999857,387.000000000004,-286.00000000000136,-418.99999999999693,-1122.0000000000007,,-1364.0000000000077
2019.09.19,-347.9999999999928,-72.99999999998974,583.0000000000002,413.00000000001893,-454.9999999999841,-555.0000000000068,-1129.9999999999977,,-1564.999999999952
2019.09.19,-363.9999999999866,-59.99999999999339,551.9999999999969,379.0000000000182,-555.9999999999832,-647.9999999999961,-1092.9999999999995,,-1789.9999999999436
2019.09.19,-364.9999999999931,-60.99999999999994,586.999999999982,373.00000000000114,-513.9999999999816,-647.0000000000056,-1112.0000000000018,,-1738.9999999999989
2019.09.19,-329.00000000000153,-100.99999999999554,647.9999999999819,422.00000000001125,-418.00000000000637,-569.0000000000026,-1109.9999999999998,,-1457.0000000000127
2019.09.19,-339.0000000000004,-82.00000000000429,566.9999999999842,407.0000000000018,-507.000000000005,-591.9999999999987,-1085.9999999999982,,-1632.0000000000205
2019.09.19,-309.0000000000037,11.00000000000545,603.9999999999824,402.0000000000135,-377.9999999999859,-504.0000000000049,-1149.0,,-1322.9999999999932
2019.09.19,-287.9999999999994,-1.999999999990898,514.9999999999987,443.99999999999994,-418.00000000000637,-418.99999999999693,-1192.9999999999995,,-1360.9999999999945
2019.09.19,-273.9999999999965,55.000000000005045,549.9999999999839,430.00000000001927,-393.0000000000007,-448.99999999999807,-1261.000000000001,,-1341.999999999988
2019.09.19,-317.9999999999961,-65.00000000000395,672.9999999999902,521.0000000000159,-262.00000000000045,-346.00000000000364,-1173.0000000000018,,-969.9999999999998
2019.09.19,-209.9999999999991,-43.999999999999595,91.99999999998099,99.00000000000463,-288.99999999998727,-272.99999999999613,-1130.9999999999932,,-1755.9999999999895
2019.09.19,-140.99999999999113,-15.999999999993797,189.99999999997908,134.00000000001188,-137.00000000000045,-207.9999999999984,-1071.9999999999952,,-1249.9999999999882
2019.09.19,-133.99999999998968,-4.000000000004,147.99999999999258,35.00000000000725,-115.99999999998545,-237.99999999999955,-1078.9999999999966,,-1387.9999999999754
2019.09.19,-112.99999999998533,-65.00000000000395,-46.0000000000127,0.0,-310.0000000000023,-266.00000000000534,-992.9999999999994,,-1793.000000000009
2019.09.19,-102.00000000000209,-29.999999999996696,-31.000000000003247,77.00000000001594,-304.9999999999784,-186.00000000000705,-1049.0,,-1625.9999999999716
2019.09.19,-103.99999999999298,-39.999999999995595,-238.0000000000049,53.00000000001415,-548.9999999999782,-231.00000000000875,-1095.0000000000016,,-2203.999999999968
2019.09.19,-66.99999999999484,4.000000000004,-360.0000000000048,86.0000000000083,-746.9999999999857,-254.99999999999545,-1152.999999999993,,-2491.9999999999613
2019.09.19,2.0000000000131024,62.99999999999084,-373.00000000000114,25.00000000000835,-585.9999999999843,-170.0000000000017,-1120.9999999999943,,-2159.999999999969
2019.09.19,-45.000000000006146,86.0000000000083,-104.99999999999955,110.00000000001009,-425.9999999999877,-192.99999999999784,-1166.999999999996,,-1739.9999999999688
2019.09.19,-41.99999999998649,130.0000000000079,-163.00000000000205,124.00000000001299,-501.0000000000048,-228.00000000000864,-1180.9999999999986,,-1860.9999999999798
2019.09.19,-51.000000000001044,148.99999999999915,63.99999999999739,147.00000000000824,-270.9999999999866,-188.0000000000024,-1134.999999999997,,-1284.9999999999823
2019.09.19,-72.99999999998974,187.00000000000384,103.99999999999298,91.00000000001884,-146.99999999999136,-173.00000000000182,-1110.9999999999952,,-1121.9999999999625
2019.09.19,-110.99999999999443,215.00000000000963,269.9999999999925,185.00000000001293,-151.9999999999868,-221.00000000000364,-1109.9999999999998,,-923.9999999999695
2019.09.19,-180.99999999998673,180.0000000000024,179.99999999998016,133.00000000000534,-204.99999999998408,-248.00000000000466,-1178.0000000000014,,-1318.999999999989
