date,EURUSD,USDCAD,GBPCHF,EURCHF,GBPJPY,EURJPY,AUDCAD,empty,sum
2019.09.16,-52.99999999999194,361.9999999999957,-626.0000000000155,-214.99999999998744,-765.9999999999911,-361.0000000000042,-402.9999999999978,,-2061.9999999999923
2019.09.16,-45.99999999999049,232.99999999999432,-633.0000000000168,-190.99999999998562,-783.9999999999918,-331.00000000000307,-296.9999999999917,,-2048.9999999999854
2019.09.16,0.0,236.99999999999832,-633.0000000000168,-49.99999999999449,-826.9999999999982,-265.00000000000057,-180.99999999999784,,-1719.0000000000095
2019.09.16,-120.99999999999334,217.0000000000005,-529.0000000000017,-63.99999999999739,-810.9999999999786,-347.0000000000084,-163.00000000000205,,-1817.999999999981
2019.09.16,-139.00000000000023,252.0000000000078,-682.0000000000048,-88.99999999998354,-1116.9999999999902,-481.9999999999993,-143.9999999999997,,-2400.9999999999695
2019.09.16,-137.9999999999937,243.99999999999977,-694.0000000000168,-114.99999999999844,-1181.999999999988,-554.000000000002,-165.9999999999995,,-2604.9999999999986
2019.09.16,-143.00000000000423,235.00000000000742,-699.0000000000052,-119.99999999998678,-1123.9999999999952,-560.0000000000023,-148.99999999999915,,-2559.9999999999854
2019.09.16,-245.0000000000063,207.00000000000162,-501.0000000000181,-142.99999999998204,-1007.000000000005,-689.0000000000072,-100.00000000000009,,-2478.000000000017
2019.09.16,-334.9999999999964,181.9999999999933,-461.0000000000003,-169.99999999998127,-974.9999999999943,-728.0000000000086,-154.99999999999403,,-2641.999999999982
2019.09.16,-348.9999999999993,201.00000000000674,-485.0000000000021,-285.99999999998624,-1060.0000000000023,-811.9999999999976,-257.9999999999916,,-3048.9999999999727
2019.09.16,-439.99999999999596,253.99999999999866,-503.000000000009,-301.99999999998005,-1057.9999999999927,-838.0000000000081,-285.9999999999974,,-3172.9999999999845
2019.09.16,-434.9999999999854,245.99999999999068,-445.0000000000065,-309.99999999998806,-995.0000000000045,-802.9999999999973,-305.99999999999517,,-3047.999999999986
2019.09.16,-472.9999999999901,297.9999999999983,-445.0000000000065,-290.9999999999968,-929.000000000002,-777.000000000001,-468.9999999999972,,-3085.9999999999955
2019.09.16,-540.0000000000072,261.0000000000001,-299.00000000000483,-262.999999999991,-824.9999999999886,-807.0000000000022,-512.0000000000014,,-2984.999999999995
2019.09.16,-604.9999999999889,236.99999999999832,-193.00000000002092,-231.99999999998778,-800.9999999999877,-820.0000000000074,-434.000000000001,,-2847.9999999999955
2019.09.16,-690.9999999999972,174.99999999999181,-519.0000000000028,-296.9999999999917,-1058.9999999999975,-887.0000000000005,-439.0000000000005,,-3716.999999999998
2019.09.16,-784.0000000000069,133.00000000000534,-643.0000000000158,-441.99999999998687,-1167.0000000000016,-966.9999999999987,-407.99999999999727,,-4278.000000000002
2019.09.16,-787.9999999999887,249.00000000001032,-428.00000000000614,-421.99999999998903,-1003.9999999999907,-998.9999999999952,-447.99999999999284,,-3839.9999999999527
2019.09.16,-750.0000000000063,320.9999999999935,-529.0000000000017,-421.99999999998903,-997.9999999999905,-882.000000000005,-436.9999999999985,,-3696.9999999999973
2019.09.16,-746.0000000000023,373.00000000000114,-543.0000000000045,-437.99999999998283,-978.999999999985,-915.9999999999968,-439.0000000000005,,-3687.999999999971
2019.09.16,-739.9999999999851,360.0000000000048,-504.9999999999999,-442.9999999999934,-1036.0000000000014,-918.0000000000064,-432.9999999999945,,-3714.999999999976
2019.09.16,-730.9999999999927,374.999999999992,-531.0000000000148,-469.99999999999267,-972.9999999999848,-918.9999999999969,-497.99999999999847,,-3746.999999999988
2019.09.16,-777.0000000000055,336.00000000000296,-501.0000000000181,-452.99999999999227,-924.999999999983,-912.0000000000061,-524.9999999999977,,-3756.9999999999995
2019.09.16,-767.0000000000066,330.9999999999924,-406.00000000001745,-405.9999999999952,-902.9999999999916,-900.9999999999962,-437.999999999994,,-3490.0000000000086
2019.09.16,-736.9999999999877,370.00000000000364,-482.00000000000466,-424.99999999998647,-870.0000000000045,-843.0000000000035,-429.99999999999704,,-3416.999999999981
2019.09.16,-668.0000000000019,387.000000000004,-452.00000000000796,-396.9999999999807,-853.999999999985,-804.000000000002,-408.9999999999927,,-3196.9999999999663
2019.09.16,-659.999999999994,354.0000000000099,-458.00000000000284,-390.9999999999858,-834.9999999999795,-766.0000000000053,-404.99999999999983,,-3160.9999999999577
2019.09.16,-736.0000000000033,347.0000000000084,-346.0000000000019,-337.99999999999386,-781.0000000000059,-763.0000000000052,-404.99999999999983,,-3022.000000000002
2019.09.16,-716.9999999999899,360.0000000000048,-380.00000000000256,-380.9999999999869,-751.9999999999811,-751.9999999999953,-459.99999999999375,,-3081.9999999999445
2019.09.17,-739.0000000000008,367.0000000000062,-493.0000000000101,-510.99999999999477,-736.9999999999948,-778.9999999999964,-471.99999999999466,,-3363.9999999999854
2019.09.17,-750.0000000000063,402.9999999999978,-409.99999999999926,-385.99999999999744,-757.9999999999814,-802.0000000000067,-514.9999999999987,,-3217.999999999992
2019.09.17,-733.9999999999902,449.9999999999948,-350.00000000000585,-379.99999999998033,-769.9999999999818,-772.9999999999961,-503.99999999999335,,-3060.9999999999527
2019.09.17,-686.9999999999932,462.9999999999912,-328.00000000001717,-339.0000000000004,-737.9999999999995,-740.9999999999997,-462.9999999999912,,-2833.00000000001
2019.09.17,-689.9999999999907,435.0000000000076,-341.00000000001353,-337.99999999999386,-733.0000000000041,-737.000000000009,-452.99999999999227,,-2856.999999999996
2019.09.17,-710.999999999995,418.9999999999916,-376.00000000002075,-366.999999999984,-721.99999999998,-710.9999999999985,-473.99999999999665,,-2941.9999999999836
2019.09.17,-709.9999999999884,408.00000000000836,-450.00000000001705,-378.999999999996,-838.9999999999986,-811.000000000007,-481.9999999999935,,-3262.9999999999927
2019.09.17,-682.0000000000048,378.999999999996,-527.0000000000108,-400.9999999999847,-854.9999999999898,-799.0000000000066,-481.9999999999935,,-3366.9999999999945
2019.09.17,-693.9999999999947,326.0000000000041,-535.0000000000188,-408.9999999999927,-730.9999999999945,-631.0000000000002,-485.99999999999756,,-3159.9999999999945
2019.09.17,-707.9999999999975,299.99999999998914,-574.0000000000078,-411.99999999999017,-768.0000000000007,-629.0000000000049,-630.9999999999927,,-3422.000000000005
2019.09.17,-662.9999999999914,300.99999999999574,-573.0000000000013,-412.9999999999967,-834.9999999999795,-677.0000000000067,-668.9999999999974,,-3528.9999999999773
2019.09.17,-622.9999999999958,329.00000000000153,-647.0000000000198,-428.9999999999905,-873.9999999999952,-665.0000000000063,-690.9999999999972,,-3600.0000000000036
2019.09.17,-612.9999999999969,313.99999999999204,-666.000000000011,-421.99999999998903,-837.9999999999939,-618.0000000000092,-756.9999999999966,,-3600.0000000000045
2019.09.17,-665.0000000000044,300.99999999999574,-677.0000000000165,-434.9999999999854,-838.9999999999986,-629.0000000000049,-735.9999999999923,,-3680.0000000000064
2019.09.17,-628.9999999999907,323.99999999999096,-640.0000000000183,-407.99999999998613,-831.9999999999936,-603.9999999999992,-751.9999999999972,,-3540.999999999994
2019.09.17,-621.0000000000049,340.9999999999913,-571.0000000000103,-379.99999999998033,-709.0000000000032,-551.0000000000019,-764.9999999999934,,-3256.0000000000027
2019.09.17,-608.9999999999928,317.9999999999961,-565.9999999999999,-377.9999999999894,-745.9999999999809,-584.0000000000032,-779.9999999999918,,-3344.999999999962
2019.09.17,-648.9999999999885,320.00000000000915,-568.000000000013,-408.9999999999927,-746.9999999999857,-609.9999999999994,-791.9999999999927,,-3454.999999999963
2019.09.17,-690.9999999999972,272.00000000000557,-630.0000000000194,-450.9999999999792,-823.9999999999839,-650.0000000000057,-761.999999999996,,-3735.999999999975
2019.09.17,-817.9999999999854,251.00000000000122,-600.0000000000006,-436.9999999999985,-828.9999999999793,-745.0000000000045,-776.9999999999943,,-3954.999999999962
2019.09.17,-763.9999999999869,292.00000000000335,-470.9999999999992,-340.9999999999913,-870.9999999999809,-692.0000000000073,-800.9999999999961,,-3647.999999999958
2019.09.17,-639.9999999999961,354.0000000000099,-604.0000000000045,-218.99999999999142,-1067.9999999999836,-656.9999999999965,-766.9999999999955,,-3600.9999999999577
2019.09.17,-580.999999999987,351.99999999999676,-620.0000000000206,-208.99999999999253,-1015.9999999999911,-573.9999999999981,-713.9999999999924,,-3361.999999999985
2019.09.17,-597.0000000000031,312.00000000000114,-445.0000000000065,-143.99999999998857,-912.0000000000061,-560.0000000000023,-756.9999999999966,,-3103.000000000002
2019.09.17,-652.9999999999925,334.9999999999964,-436.00000000001415,-141.99999999999767,-909.9999999999966,-606.9999999999993,-779.9999999999918,,-3192.9999999999955
2019.09.17,-612.9999999999969,268.0000000000016,-494.00000000001666,-101.99999999997988,-995.0000000000045,-573.9999999999981,-783.0000000000003,,-3292.999999999995
2019.09.17,-632.9999999999947,252.0000000000078,-376.00000000002075,-20.999999999982144,-888.9999999999816,-582.9999999999984,-763.9999999999981,,-3013.999999999968
2019.09.17,-607.9999999999864,253.99999999999866,-401.00000000000693,-18.999999999991246,-950.9999999999934,-573.9999999999981,-754.9999999999945,,-3053.999999999972
2019.09.17,-550.9999999999903,242.00000000000887,-403.00000000002,-34.000000000000696,-951.9999999999982,-534.9999999999966,-768.000000000002,,-3000.999999999999
2019.09.17,-557.9999999999918,246.99999999999721,-300.00000000001137,-6.999999999979245,-879.9999999999955,-543.0000000000064,-714.999999999999,,-2755.999999999986
2019.09.17,-516.0000000000053,209.9999999999991,-279.00000000000705,33.00000000001635,-881.0000000000002,-522.0000000000056,-734.9999999999968,,-2689.9999999999995
2019.09.17,-502.9999999999868,63.99999999999739,-176.00000000002058,83.00000000001084,-793.9999999999827,-481.00000000000875,-715.9999999999944,,-2522.999999999985
2019.09.17,-512.0000000000014,89.99999999999008,-89.00000000000574,119.00000000000244,-689.9999999999977,-423.0000000000018,-665.9999999999999,,-2171.000000000014
2019.09.17,-509.99999999998823,-154.0000000000097,51.99999999998539,237.00000000002052,-611.9999999999948,-353.00000000000864,-627.9999999999952,,-1967.9999999999907
2019.09.17,-422.9999999999956,-62.99999999999084,31.999999999987594,208.00000000000819,-468.9999999999941,-302.99999999999727,-447.99999999999284,,-1465.999999999975
2019.09.17,-371.99999999999454,-78.00000000000028,253.99999999999866,235.00000000000742,-209.99999999997954,-209.00000000000318,-392.9999999999989,,-772.9999999999704
2019.09.17,-246.99999999999721,156.00000000000057,198.99999999999363,193.00000000002092,-118.99999999999977,-186.00000000000705,-474.9999999999921,,-478.999999999981
2019.09.17,-204.00000000000418,251.00000000000122,183.99999999998417,152.0000000000188,-150.99999999998204,-153.0000000000058,-546.9999999999975,,-467.99999999998533
2019.09.17,-150.99999999999002,350.9999999999902,256.99999999999613,168.0000000000126,-37.99999999998249,-114.00000000000432,-544.9999999999955,,-71.99999999997328
2019.09.17,-107.99999999999699,368.9999999999971,285.99999999998624,188.00000000001037,-14.999999999986358,-132.99999999999557,-526.9999999999997,,60.00000000001512
2019.09.17,-45.99999999999049,408.00000000000836,353.99999999998766,252.0000000000078,49.000000000006594,-58.9999999999975,-502.9999999999979,,455.0000000000244
2019.09.17,-65.00000000000395,283.99999999999534,514.9999999999987,278.00000000000045,207.9999999999984,-9.000000000000341,-461.99999999999574,,748.999999999993
2019.09.17,-62.000000000006494,330.0000000000081,511.99999999997914,331.999999999999,198.0000000000075,-4.9999999999954525,-412.9999999999967,,891.9999999999949
2019.09.17,-60.99999999999994,320.00000000000915,502.9999999999868,339.0000000000004,204.00000000000773,45.000000000001705,-418.9999999999916,,931.0000000000143
2019.09.17,-72.0000000000054,304.9999999999997,422.9999999999956,350.00000000000585,102.00000000000387,21.000000000000796,-419.9999999999982,,709.0000000000023
2019.09.17,-42.999999999993044,337.0000000000095,425.99999999999307,359.0000000000204,120.00000000000455,40.99999999999682,-400.00000000000034,,840.000000000031
2019.09.17,-14.999999999987246,391.000000000008,387.99999999998835,323.0000000000066,88.99999999999864,28.999999999996362,-420.9999999999936,,784.000000000017
2019.09.17,-15.999999999993797,371.00000000001023,361.9999999999957,338.0000000000161,38.000000000010914,-10.99999999999568,-429.99999999999704,,652.0000000000464
2019.09.18,-31.999999999987594,364.9999999999931,323.99999999999096,347.0000000000084,-6.000000000000227,3.0000000000001137,-425.99999999999307,,575.0000000000117
2019.09.18,-26.999999999999247,360.0000000000048,353.99999999998766,329.00000000000153,0.0,-16.999999999995907,-417.0000000000007,,581.9999999999982
2019.09.18,-14.000000000002899,371.00000000001023,389.99999999997925,320.00000000000915,63.0000000000166,-4.9999999999954525,-412.9999999999967,,712.0000000000201
2019.09.18,-14.999999999987246,371.00000000001023,395.99999999999636,324.0000000000132,79.00000000000773,-13.00000000000523,-424.00000000000216,,718.0000000000329
2019.09.18,-19.999999999997797,368.9999999999971,358.9999999999982,304.9999999999997,70.99999999999795,-10.99999999999568,-432.9999999999945,,640.000000000005
2019.09.18,-15.999999999993797,377.9999999999894,359.99999999998255,309.0000000000037,40.99999999999682,-13.00000000000523,-436.9999999999985,,621.9999999999749
2019.09.18,-32.999999999994145,367.99999999999056,353.99999999998766,333.0000000000055,32.00000000001069,4.9999999999954525,-508.9999999999928,,550.000000000003
2019.09.18,-36.999999999998145,326.0000000000041,328.9999999999793,355.0000000000164,13.00000000000523,9.999999999990905,-514.9999999999987,,480.999999999999
2019.09.18,-53.999999999998494,316.0000000000052,326.9999999999884,362.00000000001785,-9.999999999990905,19.99999999999602,-530.9999999999926,,430.00000000002547
2019.09.18,-56.99999999999594,313.00000000000773,324.9999999999975,352.000000000019,7.000000000005002,27.999999999991587,-547.999999999993,,420.00000000003195
2019.09.18,-55.99999999998939,286.00000000000847,328.9999999999793,314.00000000001427,81.99999999999363,64.99999999999773,-542.9999999999935,,477.0000000000106
2019.09.18,-68.99999999998573,296.9999999999917,325.99999999998187,318.00000000001825,94.99999999999886,75.9999999999934,-565.9999999999999,,476.9999999999985
2019.09.18,-70.99999999999883,286.99999999999284,359.99999999998255,333.0000000000055,92.00000000001296,79.9999999999983,-553.999999999999,,526.9999999999942
2019.09.18,-69.9999999999923,303.0000000000088,342.9999999999822,348.9999999999993,8.000000000009777,10.99999999999568,-578.0000000000007,,366.00000000000284
2019.09.18,-72.99999999998974,303.0000000000088,335.9999999999808,363.0000000000022,10.000000000019327,25.99999999999625,-601.9999999999915,,363.00000000002615
2019.09.18,-76.99999999999375,282.0000000000045,323.99999999999096,345.0000000000175,15.00000000001478,28.999999999996362,-588.9999999999951,,329.00000000003524
2019.09.18,-83.9999999999952,259.9999999999936,331.999999999999,352.000000000019,19.000000000005457,27.000000000001023,-587.9999999999997,,318.0000000000232
2019.09.18,-89.00000000000574,249.00000000001032,310.9999999999946,335.00000000001864,-9.999999999990905,22.999999999996135,-570.9999999999993,,248.00000000002376
2019.09.18,-103.99999999999298,235.00000000000742,360.9999999999891,344.00000000001097,40.000000000020464,24.999999999991473,-547.999999999993,,353.00000000003354
2019.09.18,-154.99999999999403,190.00000000000128,357.99999999999164,299.00000000000483,38.000000000010914,-4.0000000000048885,-544.9999999999955,,181.0000000000142
2019.09.18,-207.99999999998596,174.00000000000747,118.99999999998023,284.00000000001756,-207.9999999999984,-67.99999999999784,-668.0000000000019,,-574.9999999999789
2019.09.18,-197.00000000000273,215.99999999999397,284.9999999999797,357.00000000000733,-146.99999999999136,-118.00000000000921,-693.9999999999947,,-298.00000000001694
2019.09.18,-228.00000000000597,174.99999999999181,246.99999999999721,346.0000000000019,-274.0000000000009,-141.9999999999959,-713.9999999999924,,-590.0000000000042
2019.09.18,-310.9999999999946,131.99999999999878,45.99999999999049,310.0000000000103,-463.99999999999864,-206.00000000000307,-735.9999999999923,,-1228.999999999989
2019.09.18,-353.0000000000033,130.0000000000079,176.99999999998272,258.0000000000027,-377.9999999999859,-272.00000000000557,-685.9999999999977,,-1123.999999999999
2019.09.18,-307.99999999999716,163.00000000000205,241.99999999998667,325.0000000000197,-312.9999999999882,-206.00000000000307,-707.9999999999975,,-804.9999999999775
2019.09.18,-251.00000000000122,198.99999999999363,322.00000000000006,377.0000000000051,-221.99999999998,-153.0000000000058,-720.9999999999939,,-448.99999999998204
2019.09.18,-289.9999999999903,164.00000000000858,327.99999999999494,376.00000000002075,-293.00000000000637,-216.00000000000819,-710.999999999995,,-641.9999999999756
2019.09.18,-319.999999999987,160.00000000000458,129.99999999998568,333.0000000000055,-442.99999999998363,-234.99999999999943,-683.9999999999957,,-1058.99999999997
2019.09.18,-289.9999999999903,215.00000000000963,164.99999999999292,347.0000000000084,-459.99999999997954,-213.99999999999864,-693.9999999999947,,-930.9999999999521
2019.09.18,-211.00000000000563,285.00000000000193,171.99999999999437,351.0000000000124,-371.9999999999857,-167.0000000000016,-698.9999999999941,,-640.9999999999783
2019.09.18,-198.99999999999363,286.00000000000847,265.99999999998846,373.00000000000114,-263.9999999999816,-129.0000000000049,-724.9999999999978,,-391.9999999999799
2019.09.18,-171.99999999999437,331.999999999999,187.99999999998818,365.99999999999966,-338.99999999999864,-97.99999999999898,-717.000000000001,,-440.00000000000614
2019.09.18,-208.99999999999253,232.00000000000998,411.99999999999017,404.0000000000044,-231.99999999999932,-150.00000000000568,-691.9999999999926,,-234.99999999998556
2019.09.18,-180.99999999998673,177.00000000000495,406.9999999999796,369.0000000000193,-84.00000000000318,-88.00000000000807,-668.0000000000019,,-67.99999999999602
2019.09.18,-154.99999999999403,188.9999999999947,383.99999999998437,396.00000000001853,-108.99999999998045,-52.00000000000671,-654.9999999999944,,-1.9999999999779448
2019.09.18,-171.99999999999437,116.99999999998934,409.99999999999926,428.00000000000614,-67.99999999998363,-64.99999999999773,-609.9999999999994,,40.000000000019554
2019.09.18,-110.99999999999443,-21.00000000000435,400.9999999999847,403.00000000002,-96.00000000000364,-34.99999999999659,-530.9999999999926,,10.000000000013074
2019.09.18,-119.99999999998678,0.0,407.99999999998613,432.0000000000102,-122.99999999999045,-52.99999999999727,-453.99999999999886,,90.00000000002296
2019.09.18,-109.00000000000354,2.999999999997449,358.9999999999982,425.0000000000087,-115.99999999998545,-28.999999999996362,-408.9999999999927,,124.00000000002626
2019.09.18,-102.99999999998644,49.99999999999449,408.9999999999927,426.00000000001523,-68.9999999999884,-43.00000000000637,-392.9999999999989,,277.00000000002234
2019.09.18,-134.99999999999625,59.000000000009045,406.9999999999796,431.0000000000036,-161.00000000000136,-109.00000000000887,-493.99999999999443,,-2.000000000008754
2019.09.18,-472.9999999999901,-184.99999999999073,371.99999999999454,361.0000000000113,-215.0000000000034,-260.0000000000051,-615.9999999999943,,-1015.999999999978
2019.09.18,-584.0000000000067,-258.0000000000027,506.9999999999908,327.00000000001063,-133.99999999998613,-275.99999999999625,-668.0000000000019,,-1085.9999999999923
2019.09.18,-556.0000000000009,-174.99999999999181,535.9999999999809,377.0000000000051,-34.99999999999659,-200.00000000000284,-664.9999999999934,,-717.9999999999995
2019.09.18,-541.9999999999981,-137.00000000000932,750.9999999999906,385.00000000001313,290.9999999999968,-180.00000000000682,-658.9999999999985,,-91.00000000001216
2019.09.18,-419.9999999999982,-66.00000000001049,579.9999999999806,405.0000000000109,105.00000000001819,-63.00000000000239,-603.9999999999934,,-62.99999999999477
2019.09.18,-475.99999999998755,-110.99999999999443,615.9999999999943,382.0000000000157,129.0000000000191,-109.99999999999943,-622.0000000000003,,-191.9999999999527
2019.09.19,-443.99999999999994,-46.999999999997044,461.0000000000003,347.0000000000084,93.00000000001774,-123.00000000000466,-659.999999999994,,-372.9999999999692
2019.09.19,-428.00000000000614,-42.999999999993044,544.9999999999955,372.00000000001677,138.00000000000523,-97.00000000000841,-625.9999999999932,,-138.9999999999834
2019.09.19,-415.99999999999415,-87.99999999999919,527.9999999999951,344.00000000001097,140.00000000001478,-94.0000000000083,-609.9999999999994,,-195.99999999998022
2019.09.19,-418.9999999999916,-96.99999999999153,611.9999999999903,365.99999999999966,149.0000000000009,-108.00000000000409,-632.9999999999947,,-129.99999999999102
2019.09.19,-455.0000000000054,-120.00000000000898,621.9999999999892,343.00000000000443,150.00000000000568,-144.00000000000546,-592.9999999999991,,-197.00000000001955
2019.09.19,-432.9999999999945,-150.99999999999002,596.9999999999809,340.00000000000693,135.00000000001933,-120.99999999999511,-598.999999999994,,-231.99999999996646
2019.09.19,-459.99999999999375,-182.99999999999983,609.9999999999994,375.0000000000142,111.00000000001842,-111.0000000000042,-658.9999999999985,,-316.9999999999643
2019.09.19,-492.9999999999879,-218.99999999999142,649.999999999995,417.0000000000007,-80.99999999998886,-299.99999999999716,-742.9999999999936,,-768.9999999999633
2019.09.19,-479.0000000000072,-225.99999999999287,641.999999999987,402.0000000000135,-217.9999999999893,-411.00000000000136,-754.9999999999945,,-1044.9999999999848
2019.09.19,-472.00000000000574,-226.99999999999943,560.9999999999893,361.0000000000113,-450.9999999999934,-572.0000000000027,-993.9999999999949,,-1793.9999999999955
2019.09.19,-418.9999999999916,-219.99999999999798,576.9999999999831,408.00000000000836,-370.9999999999809,-498.9999999999952,-1002.9999999999983,,-1526.9999999999727
2019.09.19,-414.00000000000324,-167.9999999999904,552.9999999999812,382.0000000000157,-397.99999999999613,-498.00000000000466,-1156.9999999999968,,-1699.9999999999943
2019.09.19,-400.00000000000034,-116.99999999998934,568.9999999999973,387.000000000004,-566.9999999999789,-646.0000000000008,-1156.9999999999968,,-1930.999999999965
2019.09.19,-377.0000000000051,-86.0000000000083,541.9999999999981,371.00000000001023,-644.9999999999818,-731.0000000000088,-1180.9999999999986,,-2106.9999999999945
2019.09.19,-374.999999999992,-72.0000000000054,499.9999999999893,357.00000000000733,-597.9999999999848,-680.9999999999974,-1136.999999999999,,-2005.999999999982
2019.09.19,-374.999999999992,-110.99999999999443,558.9999999999984,370.00000000000364,-521.9999999999914,-649.0000000000009,-1117.9999999999968,,-1845.9999999999734
2019.09.19,-354.9999999999942,-116.00000000000499,553.9999999999878,386.00000000001967,-516.9999999999959,-606.9999999999993,-1113.9999999999927,,-1768.9999999999795
2019.09.19,-340.00000000000693,-82.00000000000429,526.9999999999886,381.0000000000091,-519.9999999999818,-602.0000000000039,-1163.9999999999984,,-1799.9999999999977
2019.09.19,-314.99999999999864,-26.999999999999247,407.99999999998613,397.0000000000029,-542.0000000000016,-521.0000000000008,-1198.9999999999945,,-1799.000000000006
2019.09.19,-314.99999999999864,-21.00000000000435,438.9999999999894,396.00000000001853,-531.0000000000059,-504.99999999999545,-1263.9999999999984,,-1800.9999999999948
2019.09.19,-371.99999999999454,-83.00000000001084,440.9999999999803,397.0000000000029,-581.9999999999936,-551.0000000000019,-1278.9999999999968,,-2029.0000000000146
2019.09.19,-343.99999999998875,-72.0000000000054,41.99999999998649,-5.999999999994898,-331.99999999999363,-397.00000000000557,-1178.0000000000014,,-2287.000000000003
2019.09.19,-209.9999999999991,-52.99999999999194,-5.000000000010552,68.00000000000139,-338.99999999999864,-275.99999999999625,-1136.999999999999,,-1951.999999999994
2019.09.19,-165.9999999999995,-25.00000000000835,97.9999999999981,5.000000000010552,-233.99999999998045,-268.0000000000007,-1117.9999999999968,,-1707.9999999999773
2019.09.19,-154.99999999999403,-79.00000000000685,-85.00000000000173,-22.999999999995246,-376.0000000000048,-284.000000000006,-1079.999999999992,,-2082.000000000001
2019.09.19,-133.99999999998968,-90.99999999999665,-155.00000000001623,-20.999999999982144,-371.9999999999857,-287.00000000000614,-1051.9999999999973,,-2111.9999999999736
2019.09.19,-160.00000000000458,-75.00000000000284,-253.00000000001432,23.00000000001745,-557.9999999999927,-269.00000000000546,-1117.0000000000014,,-2409.0000000000036
2019.09.19,-109.99999999998789,-48.000000000003595,-377.0000000000051,36.0000000000138,-748.9999999999952,-296.0000000000065,-1161.000000000001,,-2704.9999999999854
2019.09.19,-116.99999999998934,-15.999999999993797,-406.00000000001745,15.00000000000945,-792.0000000000016,-280.00000000000114,-1183.0000000000007,,-2778.9999999999945
2019.09.19,-55.000000000005045,32.0000000000098,-402.0000000000135,15.00000000000945,-656.0000000000059,-216.99999999999875,-1167.9999999999914,,-2450.9999999999955
2019.09.19,-68.00000000000139,86.0000000000083,-198.00000000000927,78.00000000000028,-538.9999999999873,-259.00000000000034,-1206.9999999999914,,-2106.999999999981
2019.09.19,-107.99999999999699,34.000000000000696,-165.9999999999995,79.00000000000685,-501.0000000000048,-260.0000000000051,-1195.0000000000016,,-2117.0000000000005
2019.09.19,-78.00000000000028,117.99999999999588,39.999999999995595,68.00000000000139,-298.0000000000018,-219.99999999999886,-1149.9999999999955,,-1520.0000000000036
2019.09.19,-126.0000000000039,161.99999999999548,80.99999999999774,79.00000000000685,-328.00000000000296,-243.99999999999977,-1149.9999999999955,,-1526.000000000002
