date,GBPUSD,AUDUSD,NZDUSD,EURCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,NZDJPY,empty,sum
2017.06.12,0.0,-25.999999999992696,-61.999999999995396,-127.00000000001043,-36.999999999998145,-246.99999999999721,0.0,0.0,-40.0000000000178,-51.00000000000193,,-590.0000000000136
2017.06.12,177.00000000000495,-13.999999999991797,-9.999999999998899,-127.00000000001043,-33.000000000005244,-194.0000000000053,306.9999999999906,130.0000000000079,-36.999999999998145,61.00000000000705,,260.0000000000007
2017.06.12,211.00000000000563,-24.999999999997247,21.999999999999797,-146.00000000000168,-41.9999999999976,-180.0000000000024,351.99999999999676,165.9999999999995,-21.00000000000435,90.00000000000341,,427.0000000000018
2017.06.12,285.00000000000193,-5.999999999994898,6.0000000000060005,-116.00000000000499,-12.000000000000899,-202.0000000000022,380.00000000000256,351.99999999999676,39.999999999995595,58.000000000006935,,785.0000000000068
2017.06.12,222.00000000001108,-18.999999999991246,6.0000000000060005,-112.000000000001,-19.00000000000235,-204.00000000000418,317.9999999999961,248.00000000000378,5.999999999994898,31.999999999996476,,478.00000000000955
2017.06.12,188.9999999999947,4.000000000004,19.00000000000235,-117.00000000001154,-21.00000000000435,-219.00000000000253,322.00000000000006,260.0000000000158,-11.00000000000545,19.000000000005457,,444.9999999999985
2017.06.12,262.999999999991,-44.99999999999504,17.000000000000348,-120.00000000000898,-51.99999999999649,-221.00000000000452,365.99999999999966,292.00000000000335,-39.00000000001125,-4.9999999999954525,,455.9999999999826
2017.06.12,309.0000000000037,-54.999999999993946,-19.00000000000235,-124.99999999999733,-55.000000000005045,-221.00000000000452,341.99999999999784,277.00000000001614,-32.0000000000098,-97.99999999999898,,323.00000000000574
2017.06.12,273.0000000000121,-73.00000000000084,21.999999999999797,-139.00000000000023,-65.99999999999939,-190.00000000000128,285.00000000000193,226.00000000001506,-39.00000000001125,-63.00000000000239,,236.00000000001353
2017.06.12,320.00000000000915,-56.0000000000005,19.999999999997797,-124.00000000001299,-45.000000000006146,-241.99999999999778,315.99999999998295,297.9999999999983,-35.00000000000725,-7.999999999995566,,443.99999999996794
2017.06.12,324.9999999999975,-34.99999999999615,21.999999999999797,-138.0000000000159,-46.00000000000159,-268.0000000000016,334.9999999999964,375.9999999999986,-23.00000000001745,16.000000000005343,,563.9999999999649
2017.06.12,422.00000000001125,-30.999999999992145,18.0000000000069,-144.0000000000108,-33.000000000005244,-323.0000000000066,385.99999999999744,465.0000000000043,35.999999999991594,-30.9999999999917,,765.000000000005
2017.06.12,452.00000000000796,21.999999999999797,-41.000000000002146,-124.00000000001299,24.000000000001798,-290.9999999999968,543.0000000000045,626.0000000000155,115.99999999998278,-72.99999999999329,,1254.0000000000073
