date,AUDUSD,NZDUSD,CHFJPY,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.06,-431.0000000000036,-380.999999999998,-528.9999999999964,-281.00000000000904,-713.0000000000081,-755.0000000000097,-308.9999999999815,-217.0000000000005,-537.9999999999967,-423.0000000000018,-358.9999999999982,-270.0000000000036,,-5206.000000000006
2020.07.06,-423.0000000000067,-286.99999999999284,-597.999999999999,-353.0000000000033,-757.0000000000076,-815.0000000000119,-367.99999999999056,-130.0000000000079,-534.9999999999966,-329.00000000000773,-346.9999999999973,-134.99999999999625,,-5077.000000000017
2020.07.06,-380.00000000000256,-278.9999999999959,-459.99999999999375,-252.0000000000078,-639.0000000000118,-665.0000000000063,-316.99999999998954,-193.00000000002092,-471.9999999999942,-305.0000000000068,-351.0000000000013,-187.9999999999993,,-4501.00000000003
2020.07.06,-343.00000000000443,-234.99999999999633,-539.0000000000015,-275.000000000003,-503.000000000009,-719.0000000000083,-424.99999999998647,-43.999999999999595,-435.0000000000023,-257.99999999999557,-331.0000000000035,-153.99999999999858,,-4261.000000000007
2020.07.06,-346.0000000000019,-206.99999999999054,-481.9999999999993,-244.00000000001089,-526.0000000000042,-651.0000000000105,-462.9999999999912,-109.00000000000354,-423.0000000000018,-216.99999999999875,-394.00000000000546,-175.99999999999838,,-4238.000000000016
2020.07.06,-368.00000000000165,-204.99999999999963,-516.9999999999959,-250.00000000000577,-453.99999999999886,-725.0000000000085,-578.9999999999961,-39.00000000001125,-435.99999999999284,-204.00000000000773,-421.0000000000047,-170.00000000000347,,-4368.000000000026
2020.07.06,-280.00000000000244,-194.99999999998963,-593.0000000000035,-365.0000000000042,-384.9999999999909,-819.0000000000026,-647.9999999999819,221.99999999998886,-371.9999999999999,-221.00000000000364,-314.99999999999864,-166.99999999999494,,-4137.999999999984
2020.07.06,-260.00000000000466,-162.99999999999093,-557.0000000000022,-296.0000000000074,-251.00000000000122,-772.0000000000056,-655.9999999999899,233.99999999997868,-337.99999999999386,-173.00000000000182,-312.00000000000114,-146.99999999999713,,-3691.0000000000173
2020.07.06,-404.99999999999983,-242.99999999999324,-643.0000000000007,-325.00000000000864,-408.00000000000836,-907.0000000000107,-829.9999999999974,137.9999999999937,-465.0000000000034,-233.0000000000041,-473.99999999999665,-220.99999999999343,,-5016.000000000023
2020.07.06,-472.00000000000574,-275.99999999999847,-716.9999999999987,-366.00000000001074,-561.9999999999958,-974.0000000000038,-811.9999999999905,70.99999999999883,-537.9999999999967,-269.00000000000546,-497.000000000003,-200.99999999999562,,-5613.000000000005
2020.07.06,-494.00000000000557,-310.9999999999946,-813.0000000000024,-396.00000000000745,-611.000000000006,-1014.00000000001,-909.9999999999886,86.99999999999264,-557.9999999999927,-302.99999999999727,-548.9999999999995,-270.99999999999903,,-6143.00000000001
2020.07.06,-517.0000000000008,-334.9999999999964,-826.9999999999982,-449.0000000000105,-676.9999999999943,-1049.0000000000066,-1041.9999999999873,117.99999999999588,-564.9999999999977,-311.9999999999976,-617.0000000000009,-336.00000000000296,,-6607.999999999997
2020.07.06,-462.0000000000068,-310.9999999999946,-808.9999999999975,-490.00000000000153,-575.9999999999987,-1065.0000000000118,-1086.9999999999936,285.99999999998624,-497.99999999999045,-272.99999999999613,-546.000000000002,-309.99999999999915,,-6141.000000000006
2020.07.06,-521.0000000000048,-322.00000000000006,-772.9999999999961,-452.00000000000796,-795.0000000000124,-1040.0000000000064,-868.9999999999865,28.999999999990145,-590.0000000000034,-308.9999999999975,-487.99999999999955,-190.99999999999673,,-6321.000000000022
2020.07.06,-424.9999999999976,-239.0000000000003,-760.9999999999957,-475.0000000000032,-763.0000000000026,-929.000000000002,-798.9999999999942,85.99999999998609,-503.9999999999907,-246.9999999999999,-485.99999999999756,-202.9999999999976,,-5744.999999999995
2020.07.06,-575.9999999999987,-339.99999999999585,-706.9999999999936,-360.0000000000048,-839.0000000000119,-883.0000000000098,-695.9999999999856,-193.00000000002092,-604.9999999999898,-299.0000000000066,-585.0000000000022,-239.0000000000003,,-6322.000000000019
2020.07.06,-507.9999999999973,-287.9999999999994,-566.9999999999931,-418.0000000000073,-835.000000000008,-875.0,-737.9999999999942,-75.00000000000284,-548.9999999999924,-259.00000000000034,-545.0000000000066,-219.99999999999798,,-5876.999999999999
2020.07.06,-439.0000000000005,-243.99999999999977,-525.9999999999962,-480.0000000000027,-896.9999999999923,-821.0000000000122,-699.9999999999895,-25.00000000000835,-488.9999999999901,-221.00000000000364,-487.99999999999955,-190.00000000000128,,-5519.999999999995
2020.07.06,-465.0000000000043,-303.9999999999932,-540.9999999999968,-452.00000000000796,-839.9999999999964,-826.0000000000076,-769.9999999999818,-31.000000000003247,-497.99999999999045,-266.00000000000534,-536.9999999999986,-285.9999999999974,,-5815.999999999983
2020.07.06,-470.9999999999992,-322.9999999999955,-477.99999999999443,-454.00000000000995,-917.9999999999966,-743.0000000000092,-714.999999999999,-101.00000000001774,-477.99999999999443,-266.9999999999959,-534.0000000000011,-312.00000000000114,,-5794.000000000015
2020.07.06,-490.00000000000153,-347.9999999999928,-463.99999999999864,-441.0000000000025,-863.9999999999981,-790.0000000000063,-735.9999999999811,-75.00000000000284,-494.99999999999034,-290.00000000000625,-541.9999999999981,-320.9999999999935,,-5855.999999999972
2020.07.06,-502.9999999999979,-387.99999999999943,-456.00000000000307,-438.00000000000506,-828.0000000000065,-802.0000000000067,-745.99999999998,-43.00000000001525,-485.99999999999,-308.9999999999975,-526.0000000000042,-339.99999999999585,,-5865.000000000001
2020.07.06,-458.9999999999983,-408.9999999999927,-370.9999999999951,-464.00000000000887,-814.0000000000036,-722.999999999999,-761.999999999996,11.999999999989797,-412.9999999999967,-308.00000000000693,-507.0000000000019,-410.9999999999947,,-5629.000000000004
2020.07.06,-480.0000000000027,-455.99999999998977,-316.0000000000025,-422.00000000000017,-747.9999999999931,-666.000000000011,-763.9999999999869,-5.000000000010552,-385.9999999999957,-311.9999999999976,-509.9999999999993,-454.9999999999943,,-5519.999999999983
2020.07.06,-438.00000000000506,-414.9999999999987,-293.00000000000637,-403.0000000000089,-682.0000000000048,-650.0000000000057,-726.9999999999887,24.999999999986144,-359.99999999999943,-286.00000000000136,-475.0000000000032,-412.00000000000125,,-5116.000000000037
2020.07.06,-443.99999999999994,-404.99999999999983,-349.9999999999943,-407.0000000000018,-720.0000000000095,-697.0000000000027,-656.9999999999965,-5.000000000010552,-405.9999999999917,-314.9999999999977,-451.0000000000014,-370.00000000000364,,-5227.00000000001
2020.07.06,-428.00000000000614,-381.99999999999346,-317.99999999999784,-426.00000000000415,-729.0000000000018,-700.0000000000028,-680.9999999999983,15.999999999993797,-393.99999999999125,-292.0000000000016,-450.00000000000597,-358.9999999999982,,-5143.000000000008
2020.07.06,-445.0000000000065,-354.9999999999942,-251.00000000000477,-403.0000000000089,-788.9999999999952,-630.0000000000097,-645.999999999991,-47.00000000001925,-351.99999999998965,-230.00000000000398,-441.0000000000025,-312.00000000000114,,-4901.000000000026
2020.07.07,-453.99999999999886,-311.99999999999005,-290.00000000000625,-410.00000000001035,-836.9999999999989,-681.0000000000116,-593.9999999999834,-17.000000000000348,-371.9999999999999,-186.00000000000705,-423.0000000000067,-192.00000000000327,,-4768.000000000017
2020.07.07,-491.0000000000081,-323.99999999999096,-290.9999999999968,-414.00000000000324,-835.9999999999923,-730.000000000004,-595.9999999999966,-60.99999999999994,-418.99999999999693,-204.9999999999983,-446.9999999999974,-212.99999999999653,,-5026.999999999981
2020.07.07,-462.0000000000068,-372.99999999999,-308.9999999999975,-416.00000000000523,-794.0000000000058,-674.0000000000066,-659.999999999994,-43.999999999999595,-408.00000000000125,-259.00000000000034,-475.99999999999864,-324.00000000000205,,-5199.000000000007
2020.07.07,-472.00000000000574,-368.9999999999971,-319.0000000000026,-427.0000000000107,-831.000000000004,-709.0000000000032,-686.9999999999932,-49.00000000001015,-430.9999999999974,-268.0000000000007,-490.00000000000153,-322.9999999999955,,-5375.000000000022
2020.07.07,-480.99999999999807,-396.9999999999918,-320.99999999999795,-440.00000000000705,-835.000000000008,-719.9999999999989,-686.9999999999932,-39.00000000001125,-432.00000000000216,-290.00000000000625,-490.00000000000153,-341.99999999999784,,-5474.000000000015
2020.07.07,-462.0000000000068,-398.9999999999938,-337.0000000000033,-422.00000000000017,-751.9999999999972,-721.0000000000036,-692.9999999999881,0.9999999999843467,-415.9999999999968,-293.00000000000637,-473.99999999999665,-358.9999999999982,,-5327.000000000006
2020.07.07,-607.0000000000019,-578.9999999999961,-325.9999999999934,-383.0,-858.0000000000032,-783.0000000000013,-742.9999999999826,-162.00000000001768,-527.9999999999916,-451.9999999999982,-595.0000000000011,-536.0000000000032,,-6551.999999999989
2020.07.07,-602.999999999998,-557.9999999999918,-316.0000000000025,-403.0000000000089,-859.9999999999941,-783.0000000000013,-753.9999999999881,-129.00000000000134,-513.9999999999958,-415.9999999999968,-583.0000000000002,-500.00000000000045,,-6418.999999999978
2020.07.07,-485.0000000000021,-454.9999999999943,-295.0000000000017,-407.0000000000018,-662.9999999999914,-727.0000000000039,-809.9999999999997,48.99999999998794,-396.99999999999136,-316.0000000000025,-507.9999999999973,-441.99999999999795,,-5455.999999999996
2020.07.07,-424.9999999999976,-419.9999999999982,-266.9999999999959,-410.00000000001035,-618.9999999999918,-712.0000000000033,-807.9999999999865,91.99999999998099,-367.999999999995,-310.0000000000023,-485.0000000000021,-446.00000000000193,,-5178.000000000004
2020.07.07,-431.0000000000036,-402.9999999999978,-281.0000000000059,-401.00000000000693,-602.999999999998,-748.0000000000047,-793.9999999999836,98.99999999998244,-384.00000000000034,-299.0000000000066,-473.0000000000012,-407.99999999999727,,-5126.000000000023
2020.07.07,-302.9999999999977,-332.99999999999443,-269.999999999996,-395.0000000000009,-361.9999999999957,-702.0000000000124,-791.9999999999927,303.9999999999932,-268.0000000000007,-245.00000000000455,-356.00000000000074,-358.9999999999982,,-4081.000000000001
2020.07.07,-369.0000000000082,-386.9999999999929,-272.00000000000557,-382.00000000000455,-445.0000000000065,-722.0000000000084,-790.9999999999861,203.99999999998198,-325.9999999999934,-293.99999999999693,-411.0000000000058,-407.0000000000018,,-4602.000000000029
2020.07.07,-370.9999999999991,-361.9999999999957,-272.99999999999613,-351.0000000000013,-409.99999999999926,-731.9999999999993,-783.9999999999848,179.99999999998016,-335.9999999999985,-275.0000000000057,-423.0000000000067,-381.99999999999346,,-4519.0
2020.07.07,-348.9999999999993,-347.9999999999928,-266.00000000000534,-341.0000000000024,-424.00000000000216,-713.9999999999986,-797.9999999999876,95.999999999985,-310.0000000000023,-227.99999999999443,-409.0000000000038,-341.99999999999784,,-4433.000000000002
2020.07.07,-402.00000000000233,-371.99999999999454,-236.0000000000042,-334.00000000000097,-425.99999999999307,-710.9999999999985,-824.9999999999868,132.99999999998312,-346.00000000000364,-263.9999999999958,-468.00000000000176,-397.0000000000029,,-4648.000000000001
2020.07.07,-370.00000000000364,-351.99999999999676,-302.99999999999727,-363.0000000000022,-408.00000000000836,-781.0000000000059,-841.9999999999872,206.99999999997942,-358.99999999999466,-284.9999999999966,-434.9999999999965,-385.000000000002,,-4676.000000000012
2020.07.07,-287.0000000000039,-320.9999999999935,-397.00000000000557,-366.00000000001074,-263.99999999999756,-856.9999999999993,-827.9999999999843,342.9999999999822,-338.99999999999864,-317.0000000000073,-355.0000000000053,-364.9999999999931,,-4353.000000000017
2020.07.07,-235.00000000000742,-228.99999999999034,-418.99999999999693,-402.00000000000233,-246.00000000001288,-832.9999999999984,-911.9999999999795,417.99999999998505,-293.99999999999693,-233.99999999999466,-356.00000000000074,-298.9999999999937,,-4040.9999999999886
2020.07.07,-151.00000000000114,-198.99999999999363,-453.9999999999935,-353.0000000000033,-103.99999999999298,-761.0000000000099,-797.9999999999876,457.9999999999807,-226.99999999998965,-218.00000000000352,-267.00000000000614,-290.00000000000136,,-3364.0000000000023
2020.07.07,-108.00000000000809,-162.99999999999093,-462.99999999999386,-364.00000000000875,-151.00000000001222,-666.000000000011,-800.9999999999851,433.99999999997885,-179.00000000000205,-183.00000000000693,-285.00000000000193,-314.0000000000032,,-3243.0000000000446
2020.07.07,-165.00000000000404,-189.99999999999017,-481.9999999999993,-248.00000000000378,-76.0000000000094,-733.0000000000041,-700.999999999996,311.99999999997897,-283.9999999999918,-248.99999999999523,-301.0000000000068,-293.99999999999426,,-3411.0000000000155
2020.07.07,-43.999999999999595,-96.99999999999153,-441.99999999999307,-265.0000000000041,21.00000000000435,-652.000000000001,-713.9999999999924,412.9999999999967,-182.00000000000216,-176.00000000000193,-245.0000000000063,-273.000000000001,,-2655.999999999992
2020.07.07,26.999999999999247,-37.99999999999359,-371.9999999999999,-217.0000000000005,165.9999999999995,-569.0000000000026,-539.0000000000006,453.99999999999886,-113.99999999999011,-120.00000000000455,-106.00000000000608,-146.99999999999713,,-1574.9999999999977
2020.07.07,37.99999999999359,-29.999999999996696,-346.00000000000364,-241.00000000000233,140.99999999999113,-646.0000000000008,-518.9999999999806,495.99999999998533,-140.00000000000057,-147.00000000000557,-68.00000000000139,-119.00000000000244,,-1581.0000000000234
2020.07.07,-14.000000000002899,-80.99999999999774,-445.99999999999795,-241.00000000000233,151.9999999999966,-724.0000000000038,-554.9999999999944,489.99999999999045,-191.0000000000025,-197.00000000000273,-100.00000000000009,-151.9999999999966,,-2059.000000000014
2020.07.07,-31.000000000003247,-98.99999999999353,-394.999999999996,-219.00000000000253,197.99999999998707,-713.0000000000081,-583.9999999999845,495.99999999998533,-182.99999999999272,-189.99999999999773,-117.99999999999588,-168.00000000000148,,-2006.0000000000032
2020.07.07,-9.999999999998899,-133.99999999998968,-450.9999999999934,-142.00000000000878,414.9999999999876,-734.9999999999994,-560.9999999999893,556.9999999999853,-168.99999999999693,-233.99999999999466,-70.0000000000034,-192.99999999999872,,-1727.0000000000002
2020.07.07,-92.99999999999864,-179.99999999999127,-543.0000000000064,-76.0000000000094,462.9999999999912,-800.0000000000114,-695.9999999999856,482.999999999989,-242.999999999995,-275.99999999999625,-194.0000000000053,-270.0000000000036,,-2425.0000000000227
2020.07.07,-118.00000000000699,-198.99999999999363,-608.9999999999947,-81.00000000000884,469.0000000000083,-883.0000000000098,-711.9999999999793,493.99999999999443,-289.0000000000015,-311.9999999999976,-197.99999999999818,-270.0000000000036,,-2707.999999999991
2020.07.07,-134.0000000000008,-229.99999999999687,-581.9999999999936,-34.000000000000696,550.000000000006,-858.0000000000041,-851.9999999999861,477.99999999997846,-280.00000000000114,-320.0000000000074,-287.9999999999994,-373.99999999999653,,-2924.0000000000023
2020.07.07,-241.00000000000233,-322.00000000000006,-584.0000000000032,-1.0000000000065512,425.0000000000087,-844.9999999999989,-874.9999999999814,311.99999999997897,-350.9999999999991,-376.0000000000048,-400.00000000000034,-463.9999999999977,,-3722.0000000000064
2020.07.07,-290.00000000000136,-383.99999999999545,-682.0000000000022,-53.00000000000304,296.9999999999917,-963.0000000000081,-931.9999999999995,287.9999999999994,-432.9999999999927,-472.999999999999,-443.0000000000045,-541.0000000000026,,-4609.000000000017
2020.07.07,-272.00000000000557,-368.9999999999971,-594.9999999999989,213.99999999999199,574.9999999999922,-768.0000000000007,-761.999999999996,59.99999999999339,-414.0000000000015,-457.9999999999984,-465.9999999999998,-541.9999999999981,,-3797.000000000019
2020.07.07,-423.0000000000067,-496.99999999999187,-540.0000000000063,397.99999999999835,519.0000000000028,-655.0000000000011,-818.9999999999919,-331.0000000000146,-527.9999999999916,-549.0000000000066,-739.0000000000008,-797.0000000000033,,-4961.000000000014
2020.07.07,-395.0000000000009,-488.999999999995,-572.0000000000027,383.99999999999545,583.0000000000002,-629.0000000000049,-789.9999999999797,-246.00000000001288,-472.999999999999,-515.0000000000006,-672.0000000000059,-758.0000000000031,,-4572.000000000008
2020.07.07,-451.0000000000014,-516.9999999999897,-611.9999999999948,354.9999999999942,540.0000000000072,-745.0000000000045,-882.9999999999893,-228.00000000000597,-539.0000000000015,-552.0000000000067,-717.9999999999964,-778.9999999999964,,-5128.999999999985
2020.07.07,-430.00000000000813,-476.9999999999941,-623.9999999999952,238.99999999998923,418.9999999999916,-755.0000000000097,-1050.9999999999798,-129.00000000000134,-498.9999999999952,-492.00000000000443,-768.9999999999975,-787.9999999999998,,-5356.000000000005
2020.07.07,-450.00000000000597,-475.99999999999864,-596.0000000000036,254.99999999999412,356.00000000000074,-718.0000000000035,-927.9999999999955,-217.0000000000005,-515.9999999999911,-487.99999999999955,-738.0000000000053,-732.9999999999948,,-5249.000000000003
2020.07.07,-367.0000000000062,-416.9999999999896,-545.0000000000017,219.99999999999798,417.0000000000007,-655.0000000000011,-939.0000000000009,-96.00000000000719,-420.0000000000017,-418.00000000000637,-680.0000000000028,-697.9999999999986,,-4598.000000000018
2020.07.07,-365.0000000000042,-417.99999999999613,-537.0000000000061,248.99999999999923,524.9999999999977,-699.0000000000123,-899.9999999999897,-62.000000000006494,-430.9999999999974,-429.00000000000205,-629.9999999999973,-661.9999999999959,,-4359.000000000011
2020.07.07,-368.00000000000165,-402.9999999999978,-569.9999999999932,256.99999999999613,565.9999999999999,-739.0000000000043,-967.9999999999911,-25.00000000000835,-438.0000000000024,-417.0000000000016,-655.0000000000056,-656.9999999999965,,-4417.0000000000055
2020.07.07,-335.0000000000075,-372.99999999999,-560.9999999999928,235.99999999999176,602.999999999998,-699.0000000000123,-1037.9999999999834,35.999999999991594,-384.9999999999909,-371.9999999999999,-655.0000000000056,-664.9999999999934,,-4207.9999999999945
2020.07.07,-297.9999999999983,-307.99999999999716,-489.0000000000043,215.99999999999397,523.0000000000068,-609.9999999999994,-948.9999999999999,0.9999999999843467,-346.9999999999942,-310.0000000000023,-628.0000000000064,-595.9999999999966,,-3795.0000000000136
2020.07.07,-265.0000000000041,-287.9999999999994,-487.99999999999955,218.99999999999142,561.9999999999958,-597.999999999999,-928.9999999999799,25.999999999992696,-325.9999999999934,-293.99999999999693,-599.0000000000051,-580.9999999999982,,-3560.9999999999955
2020.07.07,-116.00000000000499,-214.99999999999852,-477.00000000000387,215.99999999999397,770.9999999999884,-507.000000000005,-934.9999999999969,226.99999999999943,-179.00000000000205,-227.99999999999443,-487.99999999999955,-568.0000000000018,,-2499.000000000025
2020.07.07,-153.99999999999858,-265.99999999999955,-444.9999999999932,212.99999999999653,666.9999999999953,-460.9999999999985,-889.9999999999908,130.99999999999224,-194.00000000000261,-256.0000000000002,-509.9999999999993,-612.0000000000015,,-2777.0
2020.07.07,-175.00000000000293,-272.99999999998994,-424.99999999999716,237.99999999999378,614.9999999999877,-469.99999999999886,-879.9999999999919,71.99999999998319,-219.99999999999886,-272.99999999999613,-541.9999999999981,-608.9999999999928,,-2942.000000000002
2020.07.08,-178.00000000000037,-289.9999999999903,-451.9999999999982,273.9999999999965,665.0000000000044,-498.00000000000466,-903.9999999999937,80.99999999999774,-241.99999999999022,-259.00000000000034,-546.000000000002,-607.0000000000019,,-2955.9999999999827
2020.07.08,-167.00000000000603,-286.99999999999284,-421.0000000000065,291.99999999999227,773.0000000000015,-496.0000000000093,-882.9999999999893,118.99999999998023,-206.99999999999363,-260.0000000000051,-512.0000000000014,-620.9999999999937,,-2670.0000000000236
2020.07.08,-201.00000000000674,-303.9999999999932,-462.0000000000033,257.9999999999916,645.999999999991,-535.0000000000108,-907.9999999999977,63.99999999999739,-266.9999999999959,-314.9999999999977,-561.0000000000003,-654.9999999999944,,-3240.00000000002
2020.07.08,-178.00000000000037,-296.9999999999917,-460.9999999999985,220.99999999999343,641.0000000000027,-529.0000000000106,-933.9999999999905,109.99999999998789,-242.999999999995,-320.99999999999795,-548.0000000000041,-656.000000000001,,-3195.0000000000055
2020.07.08,-155.00000000000514,-284.9999999999908,-506.0000000000002,214.99999999999852,713.9999999999924,-582.0000000000078,-942.9999999999827,174.99999999999181,-251.99999999999534,-326.9999999999982,-516.0000000000053,-637.9999999999941,,-3099.9999999999973
2020.07.08,-136.99999999999824,-304.9999999999997,-490.99999999999966,211.99999999998997,743.0000000000048,-552.0000000000067,-931.9999999999995,217.0000000000005,-212.99999999999386,-332.9999999999984,-490.999999999997,-661.9999999999959,,-2943.9999999999936
2020.07.08,-197.00000000000273,-419.9999999999982,-554.9999999999926,328.9999999999904,886.9999999999934,-644.0000000000055,-912.999999999986,132.99999999998312,-307.00000000000216,-483.0000000000041,-528.0000000000063,-776.9999999999943,,-3475.0000000000255
2020.07.08,-69.00000000000794,-261.0000000000001,-552.9999999999973,317.9999999999961,1035.0000000000082,-635.0000000000051,-912.999999999986,292.9999999999877,-225.9999999999991,-367.999999999995,-436.00000000000307,-637.9999999999941,,-2452.999999999996
2020.07.08,-109.00000000000354,-262.999999999991,-557.9999999999927,333.9999999999899,1011.9999999999907,-652.000000000001,-934.9999999999969,226.99999999999943,-268.0000000000007,-368.9999999999998,-485.0000000000021,-641.9999999999982,,-2708.000000000006
2020.07.08,-78.00000000000028,-258.9999999999981,-534.9999999999966,261.0000000000001,929.000000000002,-627.0000000000095,-939.0000000000009,309.99999999998806,-215.0000000000034,-344.99999999999886,-436.9999999999985,-631.0000000000038,,-2566.0000000000196
2020.07.08,-82.99999999999974,-244.99999999999523,-525.0000000000057,279.99999999999136,1007.0000000000024,-618.0000000000092,-902.9999999999872,328.9999999999793,-206.00000000000307,-314.00000000000716,-406.00000000000637,-575.0000000000033,,-2259.0000000000437
2020.07.08,-170.00000000000347,-261.0000000000001,-533.0000000000013,314.99999999999864,933.000000000006,-656.0000000000059,-913.9999999999926,203.99999999998198,-283.9999999999918,-322.00000000000273,-490.999999999997,-559.9999999999939,,-2739.000000000002
2020.07.08,-151.00000000000114,-241.99999999999778,-531.0000000000059,305.99999999999517,980.0000000000031,-652.000000000001,-917.9999999999966,243.99999999999977,-260.9999999999957,-299.0000000000066,-467.0000000000063,-537.9999999999941,,-2529.0000000000073
2020.07.08,-139.00000000000023,-248.99999999999923,-531.0000000000059,311.99999999999005,1002.9999999999983,-637.0000000000005,-927.9999999999955,262.999999999991,-245.9999999999951,-302.99999999999727,-465.0000000000043,-564.9999999999933,,-2485.000000000012
2020.07.08,-112.000000000001,-246.99999999999721,-480.99999999999454,303.9999999999932,1031.9999999999884,-548.0000000000018,-940.9999999999918,297.9999999999983,-173.00000000000182,-260.0000000000051,-451.9999999999969,-580.0000000000027,,-2160.0000000000127
2020.07.08,-107.00000000000153,-226.99999999999943,-445.99999999999795,307.99999999999716,1045.000000000007,-511.0000000000099,-954.9999999999948,313.99999999999204,-143.99999999999125,-230.00000000000398,-446.00000000000193,-575.0000000000033,,-1974.0000000000077
