date,AUDUSD,NZDUSD,CHFJPY,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.06,-544.0,-480.99999999999807,-560.9999999999928,-293.0000000000099,-876.0000000000101,-914.0000000000015,-362.99999999998,-374.0000000000077,-694.9999999999932,-558.0000000000069,-456.00000000000085,-346.9999999999973,,-6461.999999999998
2020.07.06,-513.0000000000078,-449.9999999999948,-566.9999999999931,-338.00000000000495,-834.0000000000014,-871.0000000000093,-367.99999999999056,-351.0000000000124,-658.9999999999918,-522.0000000000056,-424.00000000000216,-334.9999999999964,,-6232.00000000001
2020.07.06,-512.0000000000014,-434.9999999999965,-628.0000000000001,-392.00000000000347,-944.0000000000115,-837.0000000000033,-383.0,-348.00000000001495,-606.9999999999993,-466.99999999999875,-424.00000000000216,-303.9999999999932,,-6281.000000000024
2020.07.06,-435.0000000000076,-302.9999999999977,-603.9999999999992,-354.0000000000099,-761.999999999996,-824.0000000000123,-369.99999999998147,-265.0000000000041,-549.9999999999972,-334.0000000000032,-382.00000000000455,-209.00000000000364,,-5392.000000000017
2020.07.06,-387.000000000004,-283.99999999999534,-539.0000000000015,-379.0000000000071,-743.0000000000048,-753.0000000000001,-430.9999999999814,-199.00000000001583,-488.9999999999901,-329.00000000000773,-362.00000000000676,-209.9999999999991,,-5105.000000000013
2020.07.06,-385.99999999999744,-269.9999999999925,-548.0000000000018,-278.00000000000045,-571.0000000000103,-722.0000000000084,-465.99999999998863,-170.00000000000347,-463.99999999999864,-290.00000000000625,-404.0000000000044,-212.99999999999653,,-4782.000000000009
2020.07.06,-375.0000000000031,-232.99999999999432,-549.9999999999972,-265.0000000000041,-561.9999999999958,-761.0000000000099,-588.9999999999951,-134.00000000001188,-459.99999999999375,-250.0,-423.0000000000067,-207.99999999999707,,-4810.000000000009
2020.07.06,-394.00000000000546,-233.99999999998977,-621.9999999999999,-389.000000000006,-513.9999999999923,-862.000000000009,-678.9999999999852,-65.00000000000395,-471.00000000000364,-260.0000000000051,-443.0000000000045,-190.99999999999673,,-5124.000000000001
2020.07.06,-296.0000000000074,-208.99999999999253,-611.9999999999948,-378.00000000000057,-417.0000000000007,-843.0000000000035,-698.999999999983,157.99999999999147,-396.0000000000008,-239.00000000000432,-343.00000000000443,-181.9999999999933,,-4455.999999999994
2020.07.06,-412.00000000000125,-255.99999999998957,-650.0000000000057,-358.0000000000028,-412.9999999999967,-925.0000000000114,-854.9999999999835,115.99999999998278,-471.00000000000364,-242.999999999995,-485.99999999999756,-239.0000000000003,,-5192.000000000005
2020.07.06,-485.99999999999756,-297.9999999999983,-727.9999999999944,-386.0000000000086,-561.9999999999958,-999.0000000000094,-866.9999999999956,50.99999999997884,-558.9999999999975,-298.0000000000018,-517.9999999999962,-231.0000000000034,,-5881.00000000002
2020.07.06,-514.0000000000033,-326.9999999999995,-831.9999999999936,-442.00000000000904,-662.9999999999914,-1067.0000000000073,-959.9999999999831,61.99999999998429,-582.9999999999984,-320.99999999999795,-565.0000000000044,-275.99999999999847,,-6488.000000000002
2020.07.06,-534.0000000000011,-353.99999999999875,-843.9999999999941,-462.0000000000068,-680.9999999999983,-1065.0000000000118,-1057.9999999999811,4.999999999988347,-596.9999999999942,-346.9999999999942,-622.0000000000003,-341.0000000000024,,-6899.999999999995
2020.07.06,-517.0000000000008,-364.9999999999931,-847.999999999999,-504.00000000000443,-676.9999999999943,-1102.0000000000039,-1133.9999999999907,107.99999999999699,-578.000000000003,-343.9999999999941,-617.9999999999964,-366.9999999999951,,-6945.999999999977
2020.07.06,-592.0000000000036,-393.9999999999944,-897.9999999999961,-534.0000000000011,-889.0000000000065,-1236.000000000004,-1161.9999999999964,4.999999999988347,-656.9999999999965,-382.99999999999557,-651.0000000000016,-336.00000000000296,,-7727.00000000001
2020.07.06,-580.9999999999982,-373.99999999999653,-878.0000000000001,-481.0000000000092,-852.9999999999926,-1136.00000000001,-897.9999999999987,9.999999999998899,-662.9999999999967,-379.0000000000049,-583.0000000000002,-290.00000000000136,,-7106.000000000009
2020.07.06,-589.0000000000061,-350.9999999999902,-790.9999999999968,-564.000000000009,-1056.9999999999968,-1001.0000000000048,-927.9999999999955,-237.00000000002052,-625.0,-317.99999999999784,-612.0000000000015,-286.99999999999284,,-7360.000000000013
2020.07.06,-578.0000000000007,-342.9999999999933,-739.0000000000043,-453.0000000000034,-923.9999999999915,-933.0000000000069,-773.9999999999858,-200.00000000000017,-619.9999999999903,-322.00000000000273,-602.999999999998,-280.9999999999979,,-6769.9999999999745
2020.07.06,-502.9999999999979,-295.99999999999625,-578.000000000003,-486.00000000000864,-923.0000000000072,-879.0000000000049,-774.9999999999924,-93.00000000000975,-549.9999999999972,-271.0000000000008,-544.0,-248.00000000000378,,-6146.000000000022
2020.07.06,-483.0000000000001,-307.99999999999716,-558.9999999999975,-486.00000000000864,-909.0000000000042,-846.0000000000036,-798.9999999999942,-91.00000000001884,-510.9999999999957,-271.0000000000008,-556.9999999999964,-293.99999999999426,,-6114.000000000012
2020.07.06,-492.999999999999,-336.9999999999984,-539.0000000000015,-472.00000000000574,-926.0000000000045,-832.9999999999984,-803.9999999999825,-111.00000000001664,-512.0000000000005,-292.0000000000016,-573.0000000000013,-329.999999999997,,-6222.000000000007
2020.07.06,-514.9999999999987,-359.99999999999363,-495.00000000000455,-463.0000000000023,-947.000000000009,-796.0000000000065,-766.0,-139.00000000000023,-506.9999999999908,-299.0000000000066,-567.0000000000064,-334.9999999999964,,-6189.000000000015
2020.07.06,-517.0000000000008,-394.9999999999898,-477.99999999999443,-447.0000000000085,-876.9999999999944,-820.0000000000074,-802.9999999999982,-113.00000000000753,-500.99999999999056,-311.00000000000705,-550.000000000006,-353.0000000000033,,-6165.000000000009
2020.07.06,-502.9999999999979,-422.00000000000017,-462.0000000000033,-487.0000000000041,-863.9999999999981,-802.0000000000067,-797.9999999999876,-43.00000000001525,-485.99999999999,-316.0000000000025,-531.0000000000036,-422.00000000000017,,-6136.00000000001
2020.07.06,-487.0000000000041,-466.9999999999952,-373.00000000000466,-464.00000000000887,-815.0000000000101,-731.0000000000088,-810.999999999984,-23.00000000001745,-423.9999999999924,-332.00000000000784,-526.0000000000042,-468.00000000000176,,-5921.00000000004
2020.07.06,-479.0000000000072,-455.99999999998977,-322.00000000000273,-456.00000000000085,-744.9999999999957,-675.0000000000114,-798.9999999999942,3.999999999981796,-378.0000000000001,-310.0000000000023,-507.9999999999973,-461.99999999999574,,-5586.000000000015
2020.07.06,-453.0000000000034,-422.00000000000017,-364.0000000000043,-430.00000000000813,-781.9999999999939,-713.0000000000081,-732.9999999999836,-47.00000000001925,-409.9999999999966,-316.0000000000025,-482.00000000000466,-417.0000000000007,,-5569.0000000000255
2020.07.06,-479.0000000000072,-422.00000000000017,-370.9999999999951,-433.0000000000056,-801.9999999999916,-737.000000000009,-722.0000000000005,-65.00000000000395,-438.0000000000024,-323.99999999999807,-504.00000000000443,-403.99999999999324,,-5701.000000000013
2020.07.06,-456.00000000000085,-386.9999999999929,-343.0000000000035,-434.000000000001,-835.000000000008,-724.0000000000038,-703.9999999999935,-65.00000000000395,-427.99999999999727,-293.99999999999693,-487.99999999999955,-368.9999999999971,,-5526.999999999999
2020.07.07,-485.0000000000021,-363.99999999999767,-344.99999999999886,-442.00000000000904,-995.0000000000125,-715.0000000000034,-684.9999999999801,-178.00000000001148,-435.99999999999284,-268.0000000000007,-509.00000000000387,-331.999999999999,,-5754.000000000012
2020.07.07,-522.0000000000002,-374.999999999992,-347.999999999999,-442.00000000000904,-1039.9999999999966,-737.9999999999995,-631.9999999999882,-200.00000000000017,-489.9999999999949,-265.00000000000057,-538.0000000000051,-278.00000000000045,,-5867.999999999987
2020.07.07,-492.999999999999,-380.999999999998,-325.00000000000284,-429.0000000000016,-964.9999999999936,-730.000000000004,-675.9999999999877,-100.0000000000112,-427.99999999999727,-281.0000000000059,-478.0000000000006,-341.0000000000024,,-5627.0000000000055
2020.07.07,-490.00000000000153,-383.0,-346.9999999999942,-432.0000000000102,-862.9999999999916,-736.0000000000042,-688.9999999999841,-107.00000000001265,-460.9999999999985,-290.00000000000625,-502.9999999999979,-329.00000000000153,,-5630.000000000004
2020.07.07,-495.000000000001,-408.9999999999927,-337.0000000000033,-449.0000000000105,-859.0000000000098,-736.0000000000042,-736.9999999999877,-60.000000000015596,-448.99999999999807,-310.0000000000023,-516.0000000000053,-356.9999999999962,,-5714.000000000027
2020.07.07,-514.0000000000033,-415.99999999999415,-344.99999999999886,-441.0000000000025,-879.0000000000075,-740.9999999999997,-708.9999999999818,-99.00000000000463,-469.99999999999886,-311.9999999999976,-519.9999999999983,-375.9999999999986,,-5821.999999999985
2020.07.07,-655.0000000000056,-614.9999999999989,-379.99999999999545,-434.000000000001,-936.0000000000035,-828.000000000003,-781.9999999999939,-229.00000000001253,-567.9999999999978,-489.0000000000043,-643.0000000000047,-568.0000000000018,,-7127.000000000023
2020.07.07,-692.9999999999992,-625.9999999999932,-373.00000000000466,-420.00000000000927,-1011.0000000000064,-849.0000000000038,-829.9999999999974,-267.0000000000172,-593.9999999999941,-487.99999999999955,-687.9999999999998,-573.0000000000013,,-7412.000000000026
2020.07.07,-626.0000000000043,-581.9999999999936,-355.000000000004,-436.00000000000307,-906.9999999999911,-830.0000000000125,-858.9999999999875,-173.00000000000094,-557.9999999999927,-457.9999999999984,-604.0000000000045,-527.9999999999951,,-6915.999999999988
2020.07.07,-567.0000000000064,-524.9999999999977,-334.0000000000032,-438.00000000000506,-766.0,-800.0000000000114,-842.9999999999937,-62.000000000006494,-490.99999999999966,-399.0000000000009,-585.9999999999976,-507.9999999999973,,-6319.000000000019
2020.07.07,-475.99999999999864,-439.99999999999596,-313.0000000000024,-414.00000000000324,-662.9999999999914,-778.0000000000058,-824.9999999999868,35.999999999991594,-429.9999999999926,-340.999999999994,-521.0000000000048,-446.9999999999974,,-5611.99999999998
2020.07.07,-438.00000000000506,-404.99999999999983,-295.0000000000017,-440.00000000000705,-615.00000000001,-759.0000000000003,-849.9999999999952,94.99999999997843,-390.99999999999113,-305.9999999999974,-485.99999999999756,-415.99999999999415,,-5306.000000000021
2020.07.07,-370.00000000000364,-386.9999999999929,-284.9999999999966,-412.00000000000125,-483.0000000000112,-733.0000000000041,-804.9999999999891,193.99999999998306,-328.9999999999935,-295.0000000000017,-414.9999999999987,-410.9999999999947,,-4731.000000000005
2020.07.07,-394.00000000000546,-404.99999999999983,-304.00000000000205,-384.00000000000654,-462.0000000000068,-757.000000000005,-804.9999999999891,150.99999999999002,-351.99999999998965,-311.9999999999976,-439.99999999999596,-417.99999999999613,,-4882.000000000005
2020.07.07,-392.00000000000347,-372.99999999999,-272.99999999999613,-363.0000000000022,-443.99999999999994,-731.0000000000088,-809.9999999999997,87.99999999999919,-349.00000000000375,-275.99999999999625,-451.9999999999969,-395.99999999999636,,-4770.9999999999945
2020.07.07,-419.00000000000273,-383.0,-266.00000000000534,-356.00000000000074,-509.00000000000387,-740.0000000000091,-838.9999999999898,76.99999999999375,-372.99999999999045,-281.9999999999965,-478.0000000000006,-410.9999999999947,,-4979.0
2020.07.07,-461.0000000000003,-420.9999999999936,-319.9999999999932,-365.0000000000042,-534.0000000000123,-826.0000000000076,-848.9999999999886,44.99999999998394,-457.9999999999984,-361.0000000000042,-526.0000000000042,-424.00000000000216,,-5500.0000000000255
2020.07.07,-374.0000000000077,-366.9999999999951,-397.00000000000557,-375.0000000000031,-429.99999999999704,-862.9999999999995,-844.9999999999847,123.99999999999079,-402.000000000001,-340.0000000000034,-434.000000000001,-405.9999999999952,,-5109.000000000003
2020.07.07,-291.0000000000079,-327.99999999999494,-451.9999999999982,-420.00000000000927,-314.99999999999864,-861.0000000000042,-948.9999999999999,308.9999999999815,-341.99999999999875,-317.0000000000073,-392.00000000000347,-397.99999999999835,,-4756.000000000039
2020.07.07,-285.00000000000193,-282.99999999999994,-468.9999999999941,-403.0000000000089,-283.99999999999534,-864.0000000000043,-931.9999999999995,325.99999999998187,-337.99999999999386,-278.99999999999636,-385.000000000002,-351.0000000000013,,-4547.0000000000155
2020.07.07,-195.00000000000074,-230.99999999999233,-506.0000000000002,-419.00000000000273,-327.99999999999494,-775.0000000000057,-849.9999999999952,345.99999999997965,-269.999999999996,-254.0000000000049,-341.0000000000024,-336.9999999999984,,-4160.000000000014
2020.07.07,-182.99999999999983,-209.9999999999991,-493.9999999999998,-375.0000000000031,-171.99999999999437,-759.0000000000003,-852.9999999999926,311.99999999997897,-289.99999999999204,-260.0000000000051,-329.999999999997,-334.9999999999964,,-3949.0
2020.07.07,-190.00000000000128,-230.99999999999233,-510.9999999999957,-303.0000000000088,-164.00000000000858,-765.0000000000006,-769.9999999999818,270.99999999999903,-310.0000000000023,-293.99999999999693,-314.99999999999864,-342.9999999999933,,-3924.999999999981
2020.07.07,-100.00000000000009,-147.99999999999258,-463.99999999999864,-310.0000000000103,-51.000000000001044,-716.0000000000082,-753.9999999999881,343.99999999998875,-233.99999999999466,-224.00000000000375,-270.0000000000036,-297.9999999999983,,-3225.0000000000105
2020.07.07,-1.0000000000065512,-83.9999999999952,-400.99999999999625,-260.00000000000466,59.000000000009045,-665.0000000000063,-581.9999999999936,395.99999999999636,-167.99999999999216,-197.00000000000273,-141.00000000000225,-200.99999999999562,,-2244.99999999999
2020.07.07,-33.000000000005244,-97.9999999999981,-495.00000000000455,-291.0000000000079,70.99999999999883,-754.0000000000049,-583.9999999999845,419.9999999999982,-221.9999999999942,-224.00000000000375,-107.99999999999699,-158.0000000000026,,-2476.0000000000055
2020.07.07,-63.99999999999739,-129.9999999999968,-447.9999999999933,-257.0000000000072,106.00000000000608,-748.0000000000047,-641.999999999987,404.9999999999887,-212.99999999999386,-231.99999999999932,-150.00000000000568,-200.99999999999562,,-2573.9999999999854
2020.07.07,-101.00000000000664,-168.99999999999693,-459.99999999999375,-235.00000000000742,129.00000000000134,-778.0000000000058,-613.9999999999812,377.9999999999894,-250.0,-259.00000000000034,-148.0000000000037,-204.99999999999963,,-2712.0000000000045
2020.07.07,-102.99999999999754,-182.99999999999983,-548.0000000000018,-179.00000000000693,351.99999999999676,-817.0000000000073,-707.9999999999975,473.99999999999665,-246.9999999999999,-275.99999999999625,-195.00000000000074,-273.000000000001,,-2703.0000000000155
2020.07.07,-177.00000000000495,-230.99999999999233,-647.9999999999961,-98.0000000000092,408.00000000000836,-910.0000000000108,-741.9999999999982,400.00000000000034,-334.99999999999375,-331.00000000000307,-238.0000000000049,-281.99999999999335,,-3183.9999999999977
2020.07.07,-152.00000000000767,-242.99999999999324,-641.0000000000053,-81.00000000000884,426.9999999999996,-913.0000000000109,-852.9999999999926,408.9999999999927,-325.00000000000284,-355.000000000004,-301.0000000000068,-380.00000000000256,,-3408.0000000000427
2020.07.07,-256.0000000000007,-327.99999999999494,-608.9999999999947,-76.0000000000094,360.0000000000048,-879.0000000000049,-912.999999999986,302.9999999999866,-365.99999999999966,-379.99999999999545,-416.00000000000523,-473.99999999999665,,-4033.999999999996
2020.07.07,-307.0000000000017,-400.00000000000034,-694.9999999999932,-59.000000000009045,279.99999999999136,-984.9999999999994,-962.9999999999806,270.99999999999903,-441.0000000000025,-486.0000000000042,-456.00000000000085,-544.0,,-4785.000000000001
2020.07.07,-319.0000000000026,-416.9999999999896,-698.9999999999981,-87.00000000000374,201.99999999999108,-981.9999999999993,-996.9999999999812,52.99999999999194,-448.99999999999807,-498.00000000000466,-509.9999999999993,-607.0000000000019,,-5309.999999999995
2020.07.07,-485.0000000000021,-540.9999999999915,-614.9999999999949,184.99999999999073,319.999999999987,-790.0000000000063,-890.9999999999974,-449.0000000000105,-594.9999999999989,-599.9999999999943,-805.0000000000001,-861.0000000000007,,-6127.000000000019
2020.07.07,-446.00000000000193,-524.9999999999977,-611.0000000000042,291.99999999999227,374.999999999992,-669.0000000000111,-917.9999999999966,-401.00000000000693,-545.0000000000017,-569.0000000000026,-783.0000000000003,-820.999999999994,,-5621.000000000033
2020.07.07,-494.00000000000557,-554.9999999999944,-629.9999999999955,332.99999999999443,499.000000000005,-780.0000000000011,-985.999999999998,-323.0000000000066,-567.9999999999978,-576.9999999999982,-789.0000000000064,-851.9999999999972,,-5722.000000000001
2020.07.07,-477.0000000000052,-533.99999999999,-638.9999999999958,223.99999999999088,409.99999999999926,-793.0000000000064,-1102.9999999999873,-253.00000000001432,-551.9999999999925,-561.9999999999976,-806.0000000000067,-836.9999999999989,,-5922.000000000005
2020.07.07,-482.00000000000466,-520.9999999999936,-626.9999999999953,233.99999999998977,323.0000000000066,-765.0000000000006,-1076.9999999999945,-252.0000000000078,-542.9999999999922,-531.0000000000059,-809.9999999999997,-819.0000000000031,,-5870.000000000001
2020.07.07,-457.0000000000074,-491.99999999999244,-602.0000000000039,215.99999999999397,334.9999999999964,-730.000000000004,-1003.9999999999827,-224.000000000002,-519.999999999996,-492.999999999995,-755.0000000000057,-758.9999999999985,,-5484.999999999996
2020.07.07,-380.00000000000256,-428.9999999999905,-546.0000000000065,219.99999999999798,414.9999999999876,-713.0000000000081,-947.9999999999933,-133.00000000000534,-438.99999999999295,-450.00000000000284,-689.0000000000063,-709.9999999999995,,-4802.000000000022
2020.07.07,-380.999999999998,-426.9999999999996,-578.000000000003,240.99999999999122,522.0000000000002,-745.0000000000045,-968.9999999999976,-81.00000000001995,-444.9999999999932,-432.00000000000216,-658.9999999999985,-680.0000000000028,,-4634.000000000028
2020.07.07,-372.0000000000057,-413.99999999999216,-588.9999999999986,225.99999999999287,564.000000000009,-760.0000000000051,-1057.9999999999811,-31.000000000003247,-442.99999999999784,-429.00000000000205,-675.0000000000034,-688.9999999999952,,-4669.999999999983
2020.07.07,-336.00000000000296,-372.99999999999,-560.9999999999928,209.9999999999991,520.9999999999936,-698.0000000000075,-1046.999999999998,0.9999999999843467,-384.9999999999909,-371.9999999999999,-648.9999999999995,-665.9999999999999,,-4355.000000000005
2020.07.07,-322.00000000000006,-318.99999999999153,-504.99999999999545,198.99999999999363,455.0000000000054,-629.0000000000049,-979.9999999999809,-60.000000000015596,-378.0000000000001,-316.0000000000025,-648.9999999999995,-607.0000000000019,,-4110.999999999994
2020.07.07,-270.0000000000036,-286.99999999999284,-489.9999999999949,200.99999999999562,526.9999999999886,-600.9999999999991,-976.9999999999834,1.999999999990898,-331.99999999999363,-296.0000000000065,-609.000000000004,-583.0000000000002,,-3715.0000000000027
2020.07.07,-169.00000000000804,-278.9999999999959,-480.000000000004,205.99999999999508,635.9999999999922,-517.0000000000101,-936.9999999999878,78.99999999998464,-228.9999999999992,-290.9999999999968,-546.000000000002,-653.0000000000035,,-3180.0000000000355
2020.07.07,-190.00000000000128,-301.9999999999912,-480.99999999999454,195.9999999999962,611.9999999999903,-518.0000000000007,-926.999999999989,71.99999999998319,-242.999999999995,-305.0000000000068,-550.000000000006,-639.9999999999961,,-3276.000000000011
2020.07.08,-216.0000000000051,-301.9999999999912,-475.9999999999991,235.99999999999176,395.99999999999636,-548.0000000000018,-915.9999999999835,-79.00000000000685,-283.9999999999918,-304.00000000000205,-583.0000000000002,-647.9999999999931,,-3723.999999999987
2020.07.08,-195.00000000000074,-289.9999999999903,-472.999999999999,226.99999999999943,550.9999999999903,-547.0000000000113,-947.9999999999933,48.99999999998794,-246.9999999999999,-290.00000000000625,-551.9999999999969,-647.9999999999931,,-3363.000000000013
2020.07.08,-221.99999999999997,-324.9999999999975,-468.9999999999941,234.99999999999633,557.9999999999918,-535.0000000000108,-932.9999999999839,-4.000000000004,-272.99999999999613,-326.0000000000076,-589.0000000000061,-678.0000000000008,,-3561.0000000000127
2020.07.08,-202.9999999999976,-306.9999999999906,-480.000000000004,214.99999999999852,614.9999999999877,-542.0000000000016,-958.9999999999987,65.99999999998829,-268.99999999999125,-323.99999999999807,-573.9999999999967,-673.9999999999968,,-3436.0000000000014
2020.07.08,-187.00000000000384,-300.0000000000003,-512.0000000000005,209.9999999999991,617.0000000000009,-591.9999999999987,-960.9999999999897,89.99999999999008,-259.00000000000034,-335.9999999999985,-561.9999999999958,-669.9999999999928,,-3461.9999999999905
2020.07.08,-217.0000000000005,-376.99999999999403,-512.0000000000005,209.9999999999991,641.0000000000027,-588.9999999999986,-950.9999999999908,69.9999999999923,-295.0000000000017,-406.0000000000059,-561.0000000000003,-730.9999999999927,,-3717.9999999999914
2020.07.08,-219.00000000000253,-435.9999999999919,-588.9999999999986,195.9999999999962,731.9999999999993,-704.0000000000077,-958.9999999999987,108.99999999998133,-343.9999999999941,-510.0000000000051,-539.0000000000006,-785.9999999999978,,-4049.00000000002
2020.07.08,-202.0000000000022,-424.9999999999976,-563.0000000000024,306.9999999999906,855.0000000000058,-654.0000000000106,-942.9999999999827,130.99999999999224,-313.0000000000024,-492.00000000000443,-531.9999999999991,-781.9999999999939,,-3613.0000000000064
2020.07.08,-153.00000000000313,-322.00000000000006,-582.9999999999984,316.99999999998954,931.9999999999995,-678.0000000000115,-947.9999999999933,157.99999999999147,-305.9999999999974,-412.9999999999967,-497.99999999999847,-651.999999999997,,-3146.0000000000155
2020.07.08,-216.0000000000051,-375.9999999999986,-590.999999999994,253.99999999999866,859.9999999999941,-704.0000000000077,-959.9999999999831,95.999999999985,-358.99999999999466,-468.9999999999941,-533.0000000000057,-697.9999999999986,,-3696.000000000004
2020.07.08,-134.0000000000008,-286.99999999999284,-563.0000000000024,241.99999999999778,919.0000000000032,-663.0000000000109,-971.9999999999951,232.99999999999432,-259.9999999999909,-359.99999999999943,-473.99999999999665,-639.9999999999961,,-2958.99999999999
2020.07.08,-170.99999999999892,-305.99999999999517,-552.9999999999973,268.99999999999704,902.9999999999872,-673.0000000000018,-924.9999999999981,191.99999999999218,-293.99999999999693,-373.00000000000466,-490.999999999997,-612.9999999999969,,-3035.00000000001
2020.07.08,-177.00000000000495,-275.99999999999847,-548.0000000000018,295.99999999999625,927.9999999999955,-674.0000000000066,-934.9999999999969,183.99999999998417,-298.9999999999924,-343.0000000000035,-492.0000000000035,-568.0000000000018,,-2904.0000000000346
2020.07.08,-161.00000000000003,-267.99999999999045,-542.0000000000016,283.99999999999534,930.0000000000086,-667.0000000000016,-956.0000000000013,227.99999999998377,-269.999999999996,-317.99999999999784,-480.0000000000027,-573.9999999999967,,-2794.0000000000005
2020.07.08,-160.00000000000458,-272.99999999998994,-537.9999999999967,294.9999999999897,974.9999999999925,-645.0000000000102,-949.9999999999842,215.99999999999397,-266.9999999999959,-326.9999999999982,-487.0000000000041,-583.9999999999957,,-2745.0000000000036
2020.07.08,-116.00000000000499,-254.99999999999412,-481.9999999999993,281.99999999999335,1007.0000000000024,-548.0000000000018,-971.9999999999951,292.9999999999877,-173.99999999999238,-260.9999999999957,-458.9999999999983,-588.9999999999951,,-2273.999999999993
