,name,direction
0,AUDUSD,S
1,NZDUSD,S
2,CHFJPY,S
3,EURGBP,S
4,GBPAUD,B
5,EURJPY,S
6,EURCAD,S
7,EURAUD,B
8,AUDJPY,S
9,NZDJPY,S
10,AUDCAD,S
11,NZDCAD,S
