date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,GBPJPY,EURCAD,empty,sum
2015.03.09,-8.000000000008,0.0,-22.999999999995246,-58.9999999999975,-17.000000000000348,-53.999999999998494,-95.99999999999609,-63.99999999999739,-14.000000000002899,-157.0000000000107,-58.000000000002494,,-550.0000000000091
2015.03.09,-26.999999999999247,-17.000000000000348,-68.99999999998573,18.999999999991246,-18.0000000000069,-38.0000000000047,-165.9999999999995,-85.99999999998609,-55.000000000005045,-159.9999999999966,-119.00000000000244,,-735.9999999999955
2015.03.09,121.99999999999989,170.00000000000347,70.0000000000145,33.999999999991815,75.00000000000284,41.9999999999976,-82.99999999999974,-55.99999999998939,-51.99999999999649,-276.9999999999868,-26.999999999999247,,18.00000000003844
2015.03.09,188.9999999999947,218.00000000000708,118.00000000001809,52.99999999999727,109.00000000000354,73.99999999999629,-79.99999999999119,35.00000000000725,-29.999999999996696,-217.9999999999893,-18.0000000000069,,450.0000000000401
2015.03.09,188.9999999999947,201.00000000000674,140.0000000000068,52.99999999999727,105.99999999998388,75.9999999999983,-83.9999999999952,14.000000000002899,0.0,-189.99999999999773,38.0000000000047,,543.0000000000024
2015.03.09,26.999999999999247,219.99999999999798,157.00000000000713,34.99999999999659,14.999999999987246,-36.0000000000027,-181.9999999999933,-226.99999999999943,-0.999999999995449,-257.000000000005,76.99999999999375,,-172.00000000001398
2015.03.09,13.999999999991797,164.00000000000858,121.00000000001555,-25.99999999999625,-82.00000000000429,-141.00000000000225,-239.0000000000003,-202.9999999999976,0.0,-322.00000000000273,175.00000000001404,,-538.9999999999734
2015.03.09,71.99999999999429,161.00000000001114,83.00000000001084,1.9999999999953388,-29.999999999996696,-156.00000000000057,-312.9999999999966,-85.99999999998609,-7.0000000000014495,-223.0000000000132,103.00000000000864,,-393.9999999999743
2015.03.09,48.99999999999905,164.00000000000858,63.000000000013046,-61.99999999999761,-17.000000000000348,-153.00000000000313,-273.9999999999965,-95.999999999985,-24.000000000001798,-348.0000000000132,83.9999999999952,,-613.9999999999816
2015.03.09,78.00000000000028,202.9999999999976,102.00000000000209,-118.99999999999977,2.999999999997449,-192.00000000000327,-272.99999999998994,-145.99999999997948,-26.000000000003798,-456.99999999999363,89.00000000000574,,-737.9999999999668
2015.03.09,14.999999999998348,198.99999999999363,74.0000000000185,-262.00000000000045,-32.0000000000098,-208.00000000000819,-431.99999999999903,-234.99999999998522,-39.00000000000014,-663.0000000000109,95.00000000000064,,-1488.0000000000025
2015.03.09,-12.000000000000899,180.0000000000024,63.000000000013046,-322.00000000000273,-35.00000000000725,-265.0000000000041,-470.9999999999992,-288.99999999998374,-63.99999999999739,-783.9999999999918,59.000000000009045,,-1939.9999999999627
2015.03.09,-11.00000000000545,224.000000000002,77.00000000001594,-278.99999999999636,-1.0000000000065512,-202.0000000000022,-395.99999999999636,-288.99999999998374,-53.999999999998494,-723.0000000000132,69.9999999999923,,-1583.9999999999923
2015.03.09,35.999999999991594,285.00000000000193,95.00000000000064,-222.99999999999898,38.99999999998904,-169.00000000000804,-384.9999999999909,-270.99999999999903,-68.99999999999685,-683.9999999999975,35.00000000000725,,-1311.000000000001
2015.03.09,32.999999999994145,302.0000000000023,62.000000000006494,-231.00000000000875,18.999999999991246,-204.00000000000418,-429.99999999999704,-278.00000000000045,-95.99999999999609,-735.0000000000136,41.000000000002146,,-1517.0000000000239
2015.03.09,21.999999999999797,290.9999999999968,77.00000000001594,-265.00000000000057,14.999999999987246,-209.9999999999991,-383.0,-290.9999999999968,-85.00000000000173,-778.9999999999964,66.99999999999484,,-1541.0
2015.03.09,30.999999999992145,293.0000000000099,116.00000000000499,-254.0000000000049,37.99999999998249,-120.00000000000898,-378.00000000000057,-285.99999999998624,-53.00000000000304,-786.0000000000014,85.00000000000173,,-1314.0000000000136
2015.03.09,51.99999999999649,374.0000000000077,196.0000000000184,-209.00000000000318,122.99999999998423,-41.000000000002146,-257.9999999999916,-332.9999999999833,-43.00000000000415,-795.9999999999923,73.00000000001194,,-861.999999999958
2015.03.09,83.9999999999952,327.00000000001063,234.00000000000088,-144.00000000000546,150.99999999999002,5.999999999994898,-212.99999999999653,-271.99999999998334,-6.0000000000060005,-697.0000000000027,66.99999999999484,,-463.0000000000077
2015.03.09,124.99999999999733,303.0000000000088,258.0000000000027,-96.00000000000364,87.99999999999919,5.999999999994898,-139.00000000000023,-207.99999999998596,21.00000000000435,-602.0000000000039,117.99999999999588,,-125.99999999999048
2015.03.09,192.99999999999872,302.0000000000023,319.0000000000026,-75.00000000000284,117.99999999999588,15.999999999993797,-84.99999999999064,-253.99999999999866,82.00000000000429,-765.9999999999911,270.99999999999903,,121.00000000001336
2015.03.09,178.00000000000037,584.0000000000067,492.0000000000035,-37.00000000000614,235.99999999999176,108.99999999999244,42.0000000000087,-400.00000000000034,29.000000000001247,-883.0000000000098,266.0000000000107,,615.9999999999989
2015.03.09,229.99999999999687,480.99999999999807,411.0000000000058,-40.99999999999682,180.99999999998673,141.99999999999767,14.000000000002899,-295.0000000000008,38.0000000000047,-765.9999999999911,297.0000000000139,,692.0000000000184
2015.03.09,254.99999999999412,553.0000000000035,414.00000000000324,-69.00000000000261,191.99999999999218,166.99999999999494,19.00000000000235,-223.99999999997976,-4.999999999999449,-913.9999999999873,276.00000000000955,,664.0000000000307
2015.03.09,354.9999999999942,690.0000000000128,574.0000000000078,-22.999999999996135,131.99999999999878,182.99999999999983,93.00000000000975,-235.99999999999176,58.000000000002494,-986.9999999999948,476.9999999999941,,1316.0000000000373
2015.03.09,252.99999999999213,690.0000000000128,476.0000000000098,-87.0000000000033,112.99999999998533,132.99999999999423,46.00000000000159,-368.9999999999971,-24.999999999997247,-1088.9999999999986,317.9999999999961,,458.99999999999585
2015.03.09,217.0000000000005,751.9999999999972,421.0000000000047,-141.9999999999959,241.00000000000233,100.00000000000009,21.999999999999797,-486.999999999993,-90.0000000000012,-1223.9999999999895,107.99999999999699,,-81.999999999978
2015.03.09,178.00000000000037,644.0000000000001,269.00000000000813,-245.00000000000455,323.99999999999096,47.9999999999925,-73.00000000000084,-401.99999999999125,-109.99999999999899,-1246.0000000000093,-31.000000000003247,,-644.0000000000163
2015.03.09,132.99999999999423,605.0000000000111,229.99999999999687,-262.00000000000045,212.99999999999653,44.99999999999504,-69.9999999999923,-441.99999999998687,-141.00000000000225,-1211.999999999989,-87.99999999999919,,-988.9999999999762
2015.03.09,123.99999999999079,574.0000000000078,167.00000000000603,-216.99999999999875,48.99999999998794,59.99999999999339,-125.99999999999278,-451.0000000000014,-150.00000000000568,-1104.9999999999898,68.00000000000139,,-1007.0000000000009
2015.03.09,173.9999999999964,672.0000000000059,253.00000000001432,-147.00000000000557,120.99999999999334,123.99999999999079,-56.99999999999594,-513.9999999999923,-165.9999999999995,-1175.0000000000114,-1.0000000000065512,,-716.0000000000107
2015.03.09,152.99999999999204,669.0000000000085,273.0000000000121,-138.9999999999958,197.00000000000273,169.99999999999238,-24.999999999997247,-551.9999999999969,-151.00000000000114,-1195.999999999998,5.999999999994898,,-594.9999999999866
2015.03.09,161.99999999999548,597.0000000000031,181.00000000000892,-162.00000000000614,288.99999999998374,164.99999999999292,3.0000000000085514,-425.99999999999307,-151.9999999999966,-1073.0000000000075,-126.99999999998823,,-542.9999999999989
2015.03.09,127.99999999999478,598.0000000000097,158.99999999999804,-258.0000000000098,191.99999999999218,140.99999999999113,-18.999999999991246,-485.99999999998647,-177.00000000000495,-1212.9999999999939,-52.99999999999194,,-987.9999999999924
2015.03.09,37.99999999999359,605.9999999999955,160.00000000000458,-353.9999999999992,131.99999999999878,107.99999999999699,-32.999999999994145,-617.0000000000009,-199.00000000000472,-1378.0000000000143,-32.999999999994145,,-1570.000000000018
2015.03.09,-60.00000000000449,547.0000000000086,113.00000000000753,-450.00000000000284,102.00000000000209,-24.000000000001798,-192.99999999999872,-691.9999999999815,-202.9999999999976,-1423.0000000000018,-49.99999999999449,,-2332.999999999965
2015.03.09,-67.00000000000594,611.000000000006,84.0000000000174,-478.00000000000864,113.99999999999189,-17.000000000000348,-144.99999999999514,-800.0000000000007,-246.00000000000176,-1544.9999999999875,-124.99999999999733,,-2613.999999999982
2015.03.09,-33.000000000005244,719.000000000003,153.00000000000313,-579.9999999999983,148.99999999999915,-39.00000000000014,-119.99999999999788,-814.999999999988,-229.00000000000142,-1770.0000000000102,-103.99999999999298,,-2668.999999999989
2015.03.09,8.999999999992347,733.0000000000059,174.00000000000747,-606.9999999999993,130.99999999999224,-43.00000000000415,-117.00000000000044,-803.9999999999825,-241.99999999999778,-1907.0000000000107,28.000000000005798,,-2644.999999999991
2015.03.09,71.99999999999429,804.0000000000047,232.00000000000998,-567.0000000000073,171.99999999999437,-21.999999999999797,-56.0000000000005,-717.9999999999964,-253.0000000000032,-1963.9999999999986,63.000000000013046,,-2236.9999999999895
2015.03.09,166.99999999999494,832.0000000000105,222.00000000001108,-512.0000000000005,173.99999999998528,12.000000000000899,-27.999999999994696,-634.9999999999856,-248.00000000000378,-1806.999999999988,36.999999999998145,,-1785.9999999999716
2015.03.09,181.9999999999933,872.0000000000061,229.99999999999687,-438.0000000000024,224.000000000002,9.999999999998899,18.0000000000069,-670.9999999999993,-253.99999999999866,-1812.0000000000118,-7.999999999985796,,-1646.999999999994
2015.03.09,135.99999999999167,929.000000000002,224.000000000002,-429.00000000000205,200.00000000000017,-28.000000000005798,-23.999999999990695,-760.9999999999894,-285.9999999999974,-1799.0000000000066,25.00000000000835,,-1812.9999999999875
2015.03.09,96.99999999999153,934.0000000000126,242.00000000000887,-405.00000000000114,190.99999999998562,-17.000000000000348,-34.000000000000696,-788.9999999999952,-277.000000000005,-1834.0000000000032,53.00000000001415,,-1838.999999999993
2015.03.09,39.999999999995595,866.0000000000113,207.00000000000162,-367.00000000000443,156.99999999998494,-48.99999999999905,-156.00000000000057,-856.9999999999967,-287.9999999999994,-1675.0000000000114,36.999999999998145,,-2085.00000000002
2015.03.09,51.99999999999649,899.0000000000053,182.99999999999983,-359.99999999999943,92.00000000000318,-92.99999999999864,-175.99999999999838,-824.9999999999868,-302.9999999999977,-1683.9999999999975,80.99999999999774,,-2133.999999999976
2015.03.09,100.99999999999554,863.0000000000138,184.00000000000637,-423.0000000000018,139.00000000000023,-101.00000000000664,-211.99999999998997,-791.9999999999927,-314.99999999999864,-1739.0000000000043,52.000000000007596,,-2242.9999999999704
2015.03.09,78.00000000000028,893.0000000000105,199.00000000001583,-420.0000000000017,133.99999999998968,-103.00000000000864,-362.99999999999113,-827.0,-302.9999999999977,-1756.0000000000002,39.999999999995595,,-2427.9999999999877
2015.03.10,65.99999999999939,897.9999999999987,175.99999999999838,-436.00000000000705,98.99999999998244,-90.0000000000012,-181.9999999999933,-827.0,-307.0000000000017,-1747.000000000014,62.000000000006494,,-2288.000000000032
2015.03.10,43.999999999999595,822.0000000000116,155.00000000001623,-493.9999999999998,-23.00000000001745,-281.00000000000904,-312.9999999999966,-761.999999999996,-294.00000000000534,-1770.9999999999866,80.99999999999774,,-2835.999999999986
2015.03.10,34.000000000000696,676.0000000000099,87.00000000001484,-665.9999999999968,-82.00000000000429,-248.00000000000378,-345.99999999999073,-750.9999999999906,-275.99999999999847,-1889.00000000001,141.00000000001333,,-3319.999999999956
2015.03.10,-60.00000000000449,587.0000000000042,-3.999999999981796,-807.0000000000022,-168.99999999999693,-392.9999999999989,-415.99999999999415,-761.999999999996,-300.0000000000003,-1954.0000000000077,66.99999999999484,,-4210.999999999984
