names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['CADCHF'],80.0,-0.2353809523809523,S
GBPUSD,10,"['NZDCAD', 'GBPCHF', 'EURNZD', 'EURAUD']",100.0,-0.68,S
EURUSD,15,"['GBPAUD', 'AUDCAD']",100.0,0.37091269841269847,B
USDCAD,15,"['EURCAD', 'EURGBP']",80.0,1.0,B
AUDUSD,20,"['AUDCAD', 'NZDCHF', 'AUDCHF', 'EURGBP', 'CADJPY', 'GBPCHF']",100.0,-1.0,S
GBPCHF,15,"['GBPCAD', 'EURCAD', 'USDCHF', 'EURUSD', 'CADJPY', 'GBPUSD', 'NZDJPY', 'EURNZD']",80.0,-0.2,S
CADCHF,10,['EURCAD'],80.0,-0.2802222222222222,S
NZDCHF,50,['GBPAUD'],80.0,0.2962427357012239,B
EURGBP,10,"['AUDCAD', 'CADJPY', 'USDJPY']",80.0,0.98,B
GBPJPY,15,"['GBPAUD', 'EURCAD', 'EURUSD', 'GBPUSD']",100.0,0.3004761904761905,B
GBPCAD,10,['EURGBP'],100.0,0.6239523809523813,B
GBPAUD,10,"['EURNZD', 'EURAUD', 'AUDCHF', 'NZDCHF', 'GBPCAD', 'EURCAD']",80.0,-1.0,S
EURJPY,10,['GBPAUD'],100.0,0.3433492063492065,B
EURCAD,10,"['AUDCHF', 'NZDCHF', 'EURGBP']",80.0,-0.82,S
EURAUD,10,"['AUDCHF', 'NZDCHF']",100.0,-0.9840000000000001,S
EURNZD,10,"['AUDCHF', 'NZDCHF']",100.0,-1.0,S
CADJPY,10,"['EURUSD', 'GBPUSD', 'GBPAUD']",100.0,0.3516666666666666,B
AUDJPY,10,['GBPJPY'],100.0,0.2122857142857143,B
NZDJPY,10,"['EURUSD', 'GBPUSD']",80.0,0.22415079365079366,B
NZDCAD,10,"['NZDCHF', 'GBPCAD', 'CADCHF', 'AUDCHF', 'USDCHF']",80.0,0.66,B
AUDNZD,15,['AUDUSD'],80.0,0.4463333333333335,B
