,name,direction
0,USDCHF,B
1,GBPUSD,S
2,USDJPY,B
3,AUDUSD,S
4,CHFJPY,S
5,CADCHF,B
6,AUDCHF,S
7,GBPAUD,B
8,EURJPY,S
9,EURAUD,B
10,CADJPY,S
11,AUDJPY,S
12,AUDNZD,S
