date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.03.06,34.000000000000696,28.999999999990145,6.000000000000227,-268.0000000000016,76.99999999999375,-4.000000000004,-72.0000000000054,-34.000000000006025,-21.999999999999797,-36.999999999998145,-57.00000000001637,-222.99999999999542,346.0000000000019,-228.00000000000597,273.9999999999965,-272.99999999998994,-79.9999999999983,40.99999999997994,80.99999999999774,-124.99999999999733,,-535.0000000000574
2017.03.06,82.00000000000429,9.999999999998899,15.000000000000568,-258.0000000000027,86.99999999999264,33.99999999997849,-79.00000000000685,-34.000000000006025,-40.00000000000669,-16.999999999989246,-13.00000000000523,-275.000000000003,312.00000000000114,-242.99999999999324,217.0000000000005,-323.0000000000066,-81.00000000000307,-14.000000000002899,58.000000000002494,-209.9999999999991,,-772.0000000000455
2017.03.06,80.99999999999774,-4.000000000004,32.00000000001069,-265.99999999998846,73.99999999999629,4.999999999988347,-72.0000000000054,-43.99999999999693,-41.000000000002146,-30.999999999992145,-34.000000000020236,-287.9999999999994,249.00000000001032,-276.00000000000955,181.9999999999933,-313.00000000000773,-99.00000000000375,-58.000000000002494,85.00000000000173,-228.00000000000597,,-1046.0000000000398
2017.03.06,31.000000000003247,4.000000000004,62.00000000001182,-262.999999999991,63.99999999999739,-40.0000000000178,-68.99999999998573,-10.99999999999568,-29.000000000001247,-59.99999999999339,-127.00000000000955,-215.00000000000963,116.99999999998934,-261.0000000000001,121.99999999999989,-293.99999999999426,-118.99999999999977,-96.00000000000719,94.00000000000519,-255.99999999998957,,-1345.999999999984
2017.03.06,65.99999999998829,42.999999999993044,192.00000000000728,-205.99999999999508,7.9999999999968985,32.999999999994145,-60.99999999999994,153.99999999999636,49.99999999999449,-2.999999999997449,-250.0,-192.00000000001438,29.999999999996696,-144.99999999999514,-51.000000000001044,-103.00000000000864,-179.9999999999926,-137.00000000000932,131.99999999999878,-252.99999999999213,,-873.0000000000398
2017.03.06,-68.00000000000139,22.999999999995246,131.00000000000023,-252.99999999999213,-13.00000000000745,-113.00000000000753,-75.00000000000284,81.99999999999363,68.00000000000139,-115.99999999999389,-328.00000000000296,-66.00000000001049,-63.99999999999739,-225.00000000000853,45.99999999999049,-82.00000000000429,-162.9999999999967,-123.00000000000644,190.99999999999673,-165.9999999999995,,-1314.0000000000537
2017.03.06,-76.0000000000094,46.999999999997044,84.00000000000318,-388.9999999999949,-13.00000000000745,-111.00000000001664,-58.000000000002494,45.000000000001705,71.99999999999429,-98.99999999999353,-278.00000000002,-224.000000000002,51.000000000001044,-331.999999999999,121.99999999999989,-48.000000000003595,-209.00000000000318,-143.00000000000423,285.00000000000193,-82.00000000000429,,-1356.0000000000616
2017.03.06,-29.999999999996696,-295.0000000000008,268.0000000000007,-131.99999999999878,-131.99999999999878,-202.00000000001327,-282.9999999999888,105.99999999999454,112.000000000001,-344.99999999999534,-453.00000000000296,25.999999999992696,-110.00000000001009,-523.9999999999911,383.99999999998437,-282.0000000000045,-189.99999999999773,-92.00000000000318,263.0000000000021,-46.999999999997044,,-1958.0000000000236
2017.03.06,-120.00000000000898,-215.00000000000963,221.00000000000364,-106.99999999999044,-97.00000000000264,-300.00000000001137,-200.00000000000017,46.999999999997044,70.99999999999883,-349.99999999999477,-493.9999999999998,177.00000000000495,-313.00000000000773,-391.000000000008,212.99999999999653,-248.99999999998812,-137.00000000000045,-121.99999999999989,195.9999999999962,-157.99999999999147,,-2328.000000000016
2017.03.06,-112.000000000001,-190.00000000000128,243.0000000000092,-52.99999999999194,-153.99999999999858,-221.00000000000452,-232.99999999999432,137.99999999999102,173.00000000000094,-318.99999999999153,-508.0000000000098,231.99999999998778,-527.9999999999951,-295.0000000000008,-26.0000000000149,-79.99999999999119,-118.99999999999977,-224.000000000002,239.0000000000003,-222.99999999999542,,-2260.0000000000027
2017.03.06,-188.00000000001037,15.999999999993797,204.00000000000773,-173.00000000000094,-153.99999999999858,-218.00000000000708,-93.99999999999409,170.99999999999227,217.99999999999596,-207.99999999999707,-552.9999999999973,187.99999999998818,-594.0000000000057,-148.99999999999915,-261.0000000000001,211.00000000000563,-168.99999999999693,-297.0000000000139,324.9999999999975,-198.99999999999363,,-1924.0000000000339
2017.03.06,-262.00000000000665,164.00000000000858,134.00000000000034,-258.99999999998704,-31.999999999998696,-157.00000000000713,-58.99999999998684,221.00000000000364,169.99999999999238,-136.99999999999824,-550.0000000000114,181.9999999999933,-409.99999999999926,-42.0000000000087,-219.00000000001364,157.99999999999147,-170.99999999999227,-185.00000000001293,223.00000000000654,-200.00000000000017,,-1431.0000000000266
2017.03.06,-188.00000000001037,123.99999999999079,125.0,-234.00000000000088,-7.0000000000014495,-116.00000000000499,-72.99999999998974,185.99999999999284,126.99999999999933,-117.99999999999588,-455.0000000000125,112.99999999998533,-356.00000000000074,-70.99999999999883,-199.00000000001583,39.999999999995595,-146.0000000000008,-192.00000000001438,170.00000000000347,-269.00000000000813,,-1539.0000000000873
2017.03.06,-231.0000000000034,194.99999999998963,66.0000000000025,-245.99999999999068,-12.000000000000899,-131.00000000001444,-26.999999999999247,150.99999999999625,151.00000000000114,-90.99999999999665,-432.00000000001637,156.00000000000057,-418.9999999999916,12.999999999996348,-299.00000000000483,154.99999999999403,-111.0000000000042,-205.00000000001074,190.00000000000128,-261.0000000000001,,-1388.0000000000514
2017.03.06,-198.00000000000927,232.99999999999432,46.00000000000648,-344.99999999999534,12.000000000000899,-100.0000000000112,12.999999999996348,126.00000000000477,121.99999999999989,-35.999999999991594,-368.0000000000234,-9.000000000014552,-323.99999999999096,-42.999999999993044,-304.00000000001535,157.99999999999147,-158.00000000000125,-246.00000000001288,221.99999999999997,-262.999999999991,,-1462.000000000056
2017.03.06,-235.99999999999176,200.00000000000017,72.00000000000273,-295.0000000000008,-4.999999999999449,-148.00000000001478,-11.00000000000545,146.99999999999136,135.99999999999167,-89.99999999999008,-445.0000000000216,104.99999999999955,-462.0000000000068,-32.999999999994145,-337.0000000000095,150.99999999999002,-144.00000000000546,-265.0000000000041,211.00000000000563,-293.99999999999426,,-1743.000000000057
2017.03.06,-120.99999999999334,151.9999999999966,79.00000000000773,-205.99999999999508,-45.000000000006146,-101.00000000001774,4.000000000004,88.99999999999864,134.99999999999625,-43.999999999999595,-322.00000000000273,58.99999999998684,-375.9999999999986,1.999999999990898,-336.00000000000296,167.9999999999904,-93.99999999999409,-238.0000000000049,200.99999999999562,-279.99999999999136,,-1274.0000000000393
2017.03.06,-45.000000000006146,24.000000000001798,219.99999999999886,-214.00000000000307,-103.00000000000864,-71.00000000002105,-86.99999999999264,185.99999999999284,165.9999999999995,-96.99999999999153,-411.00000000000136,-53.999999999998494,-459.99999999999375,-181.00000000000892,-320.00000000000915,106.00000000000608,-204.9999999999983,-361.0000000000113,285.00000000000193,-320.9999999999935,,-1943.0000000000373
2017.03.06,-69.9999999999923,60.99999999999994,182.00000000000216,-188.9999999999947,-82.99999999999974,-96.00000000000719,-49.99999999999449,147.99999999999613,144.99999999999514,-84.99999999999064,-390.0000000000148,11.00000000000545,-408.9999999999927,-106.00000000000608,-297.0000000000139,119.00000000000244,-159.9999999999966,-291.00000000001904,238.0000000000049,-295.0000000000008,,-1617.0000000000168
2017.03.06,-68.00000000000139,7.0000000000014495,173.00000000000182,-157.99999999999147,1.999999999990898,-76.0000000000094,-123.99999999999079,158.00000000000125,69.9999999999923,-129.9999999999968,-378.0000000000143,48.000000000003595,-478.0000000000006,-144.99999999999514,-290.00000000001245,-144.99999999999514,-132.99999999999557,-311.0000000000168,104.00000000000409,-469.99999999999267,,-2344.0000000000173
2017.03.06,-168.0000000000126,53.999999999998494,85.99999999999852,-200.99999999998454,85.99999999999719,-84.0000000000174,-143.99999999998857,158.99999999999181,39.999999999995595,-164.99999999999292,-386.0000000000241,129.99999999998568,-496.99999999999187,-130.0000000000079,-256.99999999999613,-242.00000000000887,-97.99999999999898,-264.0000000000198,21.00000000000435,-506.0000000000064,,-2566.000000000078
2017.03.06,-211.00000000000563,69.00000000000794,19.000000000005457,-327.99999999999494,102.99999999999754,-132.00000000002098,-136.00000000000279,87.99999999999386,19.00000000000235,-178.99999999999582,-353.00000000000864,31.000000000003247,-391.000000000008,-245.99999999999068,-133.00000000000534,-272.99999999998994,-129.99999999999545,-265.0000000000041,87.99999999999919,-438.9999999999894,,-2799.0000000000027
2017.03.06,-251.00000000000122,52.99999999999194,117.00000000000443,-261.9999999999845,145.9999999999906,-2.0000000000131024,-295.99999999998516,335.9999999999985,71.99999999999429,-218.99999999999142,-519.0000000000055,164.99999999999292,-378.00000000001165,-191.99999999999218,-58.000000000002494,-383.0,-158.00000000000125,-175.00000000001404,-19.999999999997797,-461.0000000000003,,-2485.000000000028
2017.03.06,-327.00000000001063,167.9999999999904,-25.99999999999625,-380.00000000000256,174.99999999999181,-57.00000000001815,-202.9999999999976,215.99999999999397,59.99999999999339,-182.99999999999983,-431.0000000000116,126.99999999998823,-377.0000000000051,-165.9999999999995,-117.00000000001154,-282.0000000000045,-126.99999999999534,-199.00000000001583,29.000000000001247,-435.0000000000076,,-2535.0000000001173
2017.03.06,-377.0000000000051,188.00000000001037,-42.999999999992156,-421.99999999998903,213.99999999999199,-98.0000000000203,-188.9999999999947,206.00000000000307,21.999999999999797,-198.99999999999363,-463.0000000000223,139.9999999999846,-394.9999999999898,-184.00000000000637,-103.00000000000864,-337.0000000000095,-140.00000000000057,-204.00000000000418,4.999999999999449,-462.9999999999912,,-2842.000000000038
2017.03.06,-459.0000000000094,164.00000000000858,-88.99999999999864,-451.0000000000014,221.99999999999997,-150.00000000000568,-236.99999999999832,188.99999999999295,31.999999999998696,-275.99999999999847,-501.0000000000048,215.99999999999397,-463.9999999999977,-242.99999999999324,-39.00000000001125,-390.0000000000015,-121.99999999999989,-198.00000000000927,12.999999999996348,-452.99999999999227,,-3236.000000000031
2017.03.06,-490.0000000000126,261.0000000000001,-153.99999999999636,-546.9999999999864,256.99999999999613,-117.00000000001154,-194.99999999998963,183.9999999999975,31.999999999998696,-218.99999999999142,-459.0000000000032,136.99999999998712,-415.99999999999415,-217.0000000000005,-90.00000000001229,-326.9999999999884,-134.00000000000034,-217.0000000000005,34.000000000000696,-452.00000000000796,,-3129.0000000000146
2017.03.06,-469.99999999999267,246.99999999999721,-191.99999999999307,-512.9999999999857,264.999999999993,-60.000000000015596,-242.99999999999324,179.9999999999926,43.999999999999595,-215.99999999999397,-387.00000000000045,150.00000000000568,-434.000000000001,-201.99999999999108,-104.99999999999955,-367.0000000000062,-87.0000000000033,-218.00000000000708,0.0,-483.99999999999557,,-3091.9999999999905
2017.03.06,-466.00000000001086,211.99999999998997,-101.99999999998965,-418.9999999999916,213.99999999999199,-124.00000000001299,-224.000000000002,209.00000000000318,56.99999999999594,-243.99999999999977,-498.0000000000189,265.0000000000041,-530.0000000000082,-147.99999999999258,-151.00000000001222,-312.00000000000114,-93.99999999999409,-209.9999999999991,0.0,-475.0000000000032,,-3040.000000000051
2017.03.06,-408.00000000000836,170.00000000000347,-60.99999999999284,-424.00000000000216,208.99999999999253,-97.00000000001374,-234.99999999998522,221.00000000000364,44.99999999999504,-235.99999999999176,-481.00000000002296,174.99999999999181,-485.0000000000021,-208.99999999999253,-121.99999999999989,-351.99999999999676,-129.0000000000049,-235.00000000000742,14.000000000002899,-485.99999999998647,,-3126.0000000000177
2017.03.06,-401.99999999999125,167.00000000000603,-30.9999999999917,-431.99999999998795,239.99999999999577,-113.00000000000753,-218.00000000000708,225.9999999999991,-4.999999999999449,-235.99999999999176,-508.0000000000098,157.99999999999147,-483.0000000000112,-221.00000000000452,-121.99999999999989,-432.9999999999945,-152.00000000000102,-243.99999999999977,-31.000000000003247,-543.0000000000045,,-3383.0000000000123
2017.03.06,-435.9999999999919,195.9999999999962,-9.000000000000341,-400.9999999999847,234.99999999999633,-126.0000000000039,-207.99999999998596,269.999999999996,15.999999999993797,-231.99999999999886,-572.0000000000027,241.00000000000233,-490.999999999997,-150.99999999999002,-131.99999999999878,-378.999999999996,-152.9999999999916,-198.00000000000927,-39.00000000000014,-507.9999999999973,,-3076.9999999999636
2017.03.06,-452.99999999999227,211.99999999998997,-3.0000000000001137,-411.99999999999017,227.99999999999488,-139.00000000000023,-194.99999999998963,277.000000000001,25.999999999992696,-233.99999999998977,-600.0000000000227,255.00000000000523,-507.9999999999973,-140.99999999999113,-148.00000000001478,-337.99999999999386,-161.00000000000136,-204.00000000000418,-21.999999999999797,-495.000000000001,,-3055.0000000000045
2017.03.06,-439.0000000000116,221.00000000000452,-6.000000000000227,-380.9999999999869,247.99999999999267,-111.00000000001664,-198.99999999999363,284.9999999999966,15.999999999993797,-214.99999999999852,-579.0000000000077,268.9999999999859,-465.0000000000043,-96.00000000000719,-141.00000000001333,-365.99999999999966,-143.00000000000068,-168.0000000000126,-65.99999999999939,-510.99999999999477,,-2847.0000000000746
2017.03.06,-443.99999999999994,229.99999999999687,-1.9999999999953388,-397.99999999998727,256.99999999999613,-151.00000000001222,-168.99999999999693,378.0000000000001,-18.0000000000069,-198.99999999999363,-576.9999999999982,246.99999999999721,-411.0000000000058,-113.00000000000753,-99.00000000000463,-383.0,-182.00000000000216,-152.0000000000188,-53.999999999998494,-485.99999999998647,,-2726.0000000000236
2017.03.07,-435.9999999999919,252.99999999999213,-12.999999999991019,-405.9999999999952,266.999999999995,-112.000000000001,-157.99999999999147,301.9999999999925,-7.0000000000014495,-176.99999999999383,-567.0000000000073,236.99999999999832,-452.00000000000796,-76.0000000000094,-167.00000000000603,-347.0000000000084,-161.00000000000136,-173.00000000000094,-88.99999999999464,-523.0000000000068,,-2805.000000000031
2017.03.07,-391.000000000008,222.99999999999542,-57.00000000000216,-378.999999999996,278.9999999999959,-52.000000000007596,-208.99999999999253,257.99999999999557,-4.000000000004,-176.99999999999383,-462.0000000000175,195.9999999999962,-337.0000000000095,-96.99999999999153,-85.00000000000173,-421.99999999998903,-111.99999999999477,-123.00000000000644,-110.99999999999443,-509.00000000000387,,-2571.00000000003
2017.03.07,-419.9999999999982,265.0000000000041,-98.99999999998954,-380.9999999999869,266.999999999995,-48.000000000003595,-188.9999999999947,237.99999999999955,22.999999999995246,-162.99999999999093,-443.00000000001205,248.00000000000378,-445.0000000000065,-32.999999999994145,-202.00000000001327,-339.0000000000004,-73.99999999999807,-165.00000000001512,-95.00000000000064,-539.0000000000006,,-2594.0000000000064
2017.03.07,-401.00000000000693,245.99999999999068,-19.99999999999602,-317.9999999999961,240.99999999999122,-70.0000000000145,-177.00000000000495,280.00000000000114,24.000000000001798,-167.9999999999904,-519.0000000000055,297.9999999999983,-611.9999999999903,0.0,-338.0000000000161,-314.99999999999864,-93.00000000000352,-236.99999999999832,-102.99999999999754,-634.0000000000013,,-2916.000000000037
2017.03.07,-418.9999999999916,259.9999999999936,-77.99999999998875,-326.0000000000041,196.99999999999162,-72.0000000000054,-177.00000000000495,239.99999999999488,80.99999999999774,-167.9999999999904,-471.00000000000364,309.0000000000037,-615.00000000001,15.00000000000945,-344.00000000001097,-198.00000000000927,-55.999999999997385,-234.00000000000088,-36.999999999998145,-546.000000000002,,-2639.0000000000264
2017.03.07,-436.9999999999985,287.9999999999994,-141.9999999999959,-363.0000000000022,319.99999999999807,-48.000000000003595,-182.99999999999983,213.99999999999864,-21.00000000000435,-158.99999999999804,-415.9999999999968,295.0000000000008,-615.9999999999943,17.000000000000348,-356.00000000000074,-424.00000000000216,-30.000000000001137,-245.0000000000063,-180.0000000000024,-720.9999999999939,,-3207.0000000000027
2017.03.07,-360.0000000000048,248.00000000000378,-149.0000000000009,-285.99999999998624,200.99999999999562,-15.00000000000945,-182.99999999999983,159.9999999999966,74.99999999999174,-137.9999999999937,-313.0000000000166,282.0000000000045,-652.0000000000082,38.99999999998904,-425.0000000000087,-218.99999999999142,24.00000000000091,-274.00000000001864,-66.99999999999484,-636.9999999999986,,-2689.0000000000496
2017.03.07,-350.00000000000585,209.9999999999991,-73.99999999999807,-292.00000000000335,198.99999999999363,-48.000000000003595,-182.99999999999983,198.99999999999807,47.9999999999925,-159.9999999999935,-395.00000000001023,261.0000000000001,-604.0000000000045,-12.999999999996348,-348.00000000001495,-270.99999999999903,-36.99999999999193,-262.00000000000665,-68.00000000000139,-614.9999999999877,,-2803.0000000000337
2017.03.07,-356.00000000000074,198.00000000000927,-97.99999999999898,-266.999999999995,171.99999999999437,-69.00000000000794,-184.99999999999073,161.00000000000136,63.00000000000195,-172.99999999998983,-373.0000000000189,296.9999999999917,-661.0000000000005,-12.999999999996348,-368.9999999999971,-249.99999999999466,-1.9999999999953388,-275.000000000003,-53.00000000000304,-601.000000000007,,-2854.000000000001
2017.03.07,-353.0000000000033,178.99999999999582,-93.99999999999409,-275.000000000003,203.99999999999307,-81.00000000001995,-194.0000000000053,153.99999999999636,30.999999999992145,-187.9999999999993,-376.0000000000048,285.99999999998624,-716.0000000000056,-42.0000000000087,-398.00000000000944,-330.9999999999924,-12.000000000000455,-314.00000000001427,-85.00000000000173,-687.9999999999998,,-3293.000000000098
2017.03.07,-314.99999999999864,137.9999999999937,-7.999999999995566,-241.99999999998667,159.9999999999935,-106.00000000000608,-184.00000000000637,186.9999999999976,29.999999999996696,-194.99999999998963,-438.0000000000166,282.0000000000045,-1009.9999999999998,-55.000000000005045,-631.0000000000038,-242.00000000000887,-54.99999999999261,-458.00000000000284,-68.99999999999685,-764.9999999999934,,-3976.0000000000164
2017.03.07,-343.00000000000443,143.00000000000423,-39.99999999999204,-218.99999999999142,104.99999999999955,-121.00000000001555,-185.99999999999727,158.00000000000125,97.00000000000264,-207.99999999999707,-427.99999999999727,336.00000000000296,-872.0000000000061,-29.999999999996696,-497.99999999999847,-164.00000000000858,-15.000000000000568,-379.0000000000182,9.999999999998899,-651.0000000000016,,-3305.0000000000155
2017.03.07,-310.9999999999946,116.99999999998934,8.000000000009777,-180.0000000000024,129.9999999999968,-113.00000000000753,-194.0000000000053,186.9999999999976,63.00000000000195,-209.9999999999991,-450.00000000001705,346.0000000000019,-1092.000000000004,-22.0000000000109,-687.0000000000153,-261.0000000000001,-25.99999999999625,-509.00000000000387,-51.000000000001044,-865.0000000000047,,-4120.000000000065
2017.03.07,-404.0000000000044,221.00000000000452,-51.9999999999925,-235.99999999999176,151.9999999999966,-95.00000000000064,-181.9999999999933,225.9999999999991,102.99999999999754,-188.9999999999947,-483.0000000000041,398.9999999999938,-1194.0000000000061,59.000000000009045,-809.0000000000152,-157.00000000000713,-15.000000000000568,-544.0000000000111,-39.00000000000014,-876.9999999999944,,-4116.0000000000155
2017.03.07,-418.9999999999916,208.99999999999253,-51.00000000000193,-275.9999999999874,108.99999999999244,-102.00000000000209,-201.00000000000674,233.99999999999466,153.99999999999858,-210.99999999999451,-500.0,377.0000000000051,-1188.0000000000114,-1.0000000000065512,-768.0000000000131,-80.99999999999774,-39.99999999999204,-555.0000000000166,45.000000000006146,-794.9999999999901,,-4060.000000000022
2017.03.07,-395.000000000012,181.9999999999933,-36.99999999999193,-236.99999999999832,159.9999999999935,-90.00000000001229,-218.00000000000708,239.99999999999488,93.99999999999409,-216.99999999998943,-495.00000000000455,392.9999999999989,-1144.0000000000116,9.999999999998899,-721.000000000016,-231.0000000000034,-25.99999999999625,-516.0000000000053,-53.999999999998494,-869.999999999993,,-4172.000000000066
2017.03.07,-441.0000000000025,153.00000000000313,-45.99999999999227,-221.00000000000452,145.9999999999906,-161.00000000001114,-224.99999999998633,207.9999999999984,97.00000000000264,-270.99999999999903,-536.0000000000014,468.9999999999861,-1282.9999999999898,-17.000000000000348,-754.0000000000102,-236.99999999999832,-10.99999999999568,-555.0000000000166,-41.000000000002146,-896.9999999999923,,-4623.000000000022
2017.03.07,-541.9999999999981,182.99999999999983,-78.99999999999352,-272.00000000000557,192.99999999999872,-231.0000000000034,-221.00000000000452,204.9999999999983,65.99999999999939,-315.9999999999941,-608.0000000000041,543.999999999989,-1330.0000000000089,-28.999999999990145,-720.0000000000095,-289.9999999999903,-21.000000000000796,-543.0000000000045,-68.00000000000139,-909.0000000000042,,-4988.000000000027
2017.03.07,-461.0000000000003,100.99999999999554,-33.999999999991815,-243.99999999999977,215.99999999999397,-212.00000000001216,-251.99999999998556,191.99999999999307,2.000000000002,-328.9999999999904,-573.0000000000075,465.0000000000043,-1110.000000000011,-106.99999999999044,-516.0000000000053,-472.00000000000574,-34.99999999999659,-450.00000000001705,-126.0000000000039,-880.9999999999984,,-4826.000000000028
2017.03.07,-557.0000000000075,69.00000000000794,40.00000000000625,-204.00000000000418,263.99999999999756,-325.0000000000197,-269.9999999999925,254.99999999999545,-53.00000000000304,-422.9999999999956,-770.0000000000102,644.0000000000001,-1238.0000000000057,-112.000000000001,-479.0000000000072,-622.9999999999958,-66.0000000000025,-426.00000000001523,-214.99999999999852,-963.0000000000027,,-5452.000000000054
2017.03.07,-696.999999999992,119.00000000000244,33.00000000000125,-373.00000000000114,352.9999999999922,-395.000000000012,-282.9999999999888,310.0000000000023,-101.00000000000664,-480.99999999999807,-930.0000000000068,631.0000000000038,-1228.9999999999911,-222.99999999999542,-367.0000000000062,-731.9999999999993,-168.99999999999693,-426.00000000001523,-214.99999999999852,-950.9999999999908,,-6125.999999999997
2017.03.07,-695.0000000000011,185.99999999999727,-39.00000000000148,-385.99999999999744,369.99999999999255,-313.00000000000773,-282.9999999999888,307.9999999999927,-77.00000000000485,-424.9999999999976,-830.0000000000125,605.9999999999955,-1246.9999999999982,-147.99999999999258,-479.0000000000072,-678.0000000000008,-120.00000000000455,-452.00000000000796,-226.99999999999943,-1000.0000000000009,,-5929.0000000000455
2017.03.07,-682.0000000000048,252.0000000000078,-91.99999999999875,-363.9999999999866,370.9999999999991,-161.00000000001114,-334.9999999999964,381.9999999999908,7.9999999999968985,-361.0000000000002,-753.0000000000143,614.9999999999877,-1086.000000000009,-35.00000000000725,-436.9999999999985,-581.0000000000093,-64.99999999999773,-340.00000000000693,-243.00000000000432,-902.0000000000028,,-4809.000000000066
2017.03.07,-771.0000000000106,402.9999999999978,-108.99999999999466,-384.9999999999909,419.9999999999982,-82.00000000000429,-330.9999999999924,521.9999999999914,52.99999999999194,-301.9999999999912,-832.9999999999984,710.999999999995,-991.0000000000085,147.99999999999258,-451.0000000000014,-472.9999999999901,-69.00000000000261,-220.00000000002018,-293.99999999999426,-836.9999999999989,,-3891.000000000032
