date,GBPUSD,AUDUSD,NZDJPY,empty,sum
2018.12.10,451.99999999998573,-341.99999999999784,-335.9999999999985,,-226.00000000001063
2018.12.10,709.9999999999884,-247.99999999999267,-329.9999999999983,,131.99999999999744
2018.12.10,817.9999999999854,-278.00000000000045,-331.99999999999363,,207.99999999999136
2018.12.10,866.9999999999956,-212.99999999999653,-385.9999999999957,,268.0000000000034
2018.12.10,657.9999999999808,-266.999999999995,-375.99999999999056,,14.999999999995225
2018.12.10,579.9999999999806,-285.9999999999974,-433.9999999999975,,-140.00000000001432
2018.12.10,1682.99999999999,-9.999999999998899,-412.9999999999967,,1259.9999999999945
2018.12.10,1662.9999999999923,-22.999999999995246,-295.99999999999227,,1344.0000000000048
2018.12.10,1483.9999999999964,-29.999999999996696,-325.9999999999934,,1128.0000000000064
2018.12.10,1303.999999999994,-20.999999999993246,-310.0000000000023,,972.9999999999986
2018.12.10,1410.9999999999845,-41.000000000002146,-388.9999999999958,,980.9999999999867
2018.12.10,1469.9999999999936,-3.999999999992898,-372.99999999999045,,1093.0000000000102
2018.12.10,1445.9999999999918,-52.99999999999194,-464.9999999999892,,928.0000000000106
2018.12.10,1575.9999999999995,-19.999999999997797,-432.00000000000216,,1123.9999999999995
2018.12.10,1467.9999999999804,-19.999999999997797,-423.9999999999924,,1023.9999999999903
2018.12.10,1499.9999999999902,-12.000000000000899,-411.9999999999919,,1075.9999999999973
2018.12.10,1448.999999999989,-19.999999999997797,-496.9999999999999,,931.9999999999915
2018.12.10,1397.9999999999882,-49.99999999999449,-536.9999999999919,,811.0000000000017
2018.12.10,1423.999999999981,-69.9999999999923,-481.9999999999993,,871.9999999999893
2018.12.11,1444.9999999999852,-90.0000000000012,-469.99999999999886,,884.9999999999852
2018.12.11,1438.9999999999902,-81.9999999999932,-421.99999999999704,,935.0
2018.12.11,1408.9999999999936,-83.9999999999952,-506.0000000000002,,818.9999999999982
2018.12.11,1440.9999999999811,-73.00000000000084,-447.00000000000273,,920.9999999999775
2018.12.11,1463.9999999999986,-31.999999999998696,-396.0000000000008,,1035.999999999999
2018.12.11,1428.9999999999914,-20.999999999993246,-362.99999999999955,,1044.9999999999986
2018.12.11,1321.9999999999789,-110.99999999999443,-450.9999999999934,,759.9999999999911
2018.12.11,1323.9999999999918,-161.99999999999548,-464.9999999999892,,697.0000000000072
2018.12.11,1281.9999999999832,-139.99999999999568,-436.9999999999976,,704.9999999999899
2018.12.11,1294.9999999999795,-173.00000000000094,-414.0000000000015,,707.9999999999771
2018.12.11,1319.999999999988,-235.99999999999176,-444.9999999999932,,639.000000000003
2018.12.11,1311.9999999999798,-241.00000000000233,-432.9999999999927,,637.9999999999848
2018.12.11,1241.9999999999875,-213.99999999999199,-465.999999999994,,562.0000000000015
2018.12.11,1232.9999999999952,-200.00000000000017,-436.9999999999976,,595.9999999999974
2018.12.11,1253.9999999999995,-190.00000000000128,-453.00000000000296,,610.9999999999952
2018.12.11,1286.9999999999936,-224.000000000002,-420.0000000000017,,642.9999999999899
2018.12.11,1360.99999999999,-151.00000000000114,-408.9999999999918,,800.999999999997
2018.12.11,1345.9999999999804,-151.9999999999966,-356.9999999999993,,836.9999999999845
2018.12.11,1324.9999999999984,-205.99999999999508,-385.9999999999957,,733.0000000000077
2018.12.11,1302.9999999999875,-120.99999999999334,-316.0000000000025,,865.9999999999916
2018.12.11,995.9999999999969,-148.99999999999915,-343.9999999999941,,503.00000000000364
2018.12.11,925.9999999999824,-109.99999999999899,-259.00000000000034,,556.9999999999831
2018.12.11,801.9999999999916,-137.9999999999937,-274.9999999999915,,389.0000000000065
2018.12.11,863.9999999999981,-212.00000000000108,-311.9999999999976,,339.99999999999943
2018.12.11,820.9999999999828,-221.99999999999997,-314.9999999999977,,283.9999999999851
2018.12.11,934.9999999999969,-251.00000000000122,-353.9999999999992,,329.9999999999965
2018.12.11,816.9999999999789,-276.9999999999939,-418.99999999999693,,120.99999999998806
2018.12.11,1001.9999999999918,-380.00000000000256,-522.9999999999961,,98.99999999999318
2018.12.11,887.9999999999999,-329.00000000000153,-512.999999999991,,46.00000000000739
2018.12.11,873.999999999997,-305.99999999999517,-551.9999999999925,,16.000000000009322
2018.12.11,975.9999999999991,-304.9999999999997,-613.9999999999901,,57.00000000000921
2018.12.11,932.9999999999839,-374.999999999992,-820.999999999998,,-263.00000000000614
2018.12.11,1181.999999999994,-296.9999999999917,-778.9999999999964,,106.00000000000603
2018.12.11,1340.9999999999923,-290.00000000000136,-626.9999999999953,,423.99999999999557
2018.12.11,1476.999999999995,-234.99999999999633,-689.9999999999977,,552.0000000000009
2018.12.11,1786.999999999983,-180.99999999999784,-634.9999999999909,,970.9999999999941
2018.12.11,1742.9999999999834,-181.9999999999933,-673.0000000000018,,887.9999999999882
2018.12.11,1820.9999999999836,-205.99999999999508,-668.9999999999969,,945.9999999999917
2018.12.11,1872.9999999999914,-90.0000000000012,-525.9999999999962,,1256.999999999994
2018.12.11,1884.9999999999811,-185.00000000000182,-558.9999999999975,,1140.9999999999818
2018.12.11,1887.9999999999786,-163.99999999999747,-528.9999999999964,,1194.9999999999848
2018.12.11,1788.9999999999961,-129.00000000000134,-479.99999999998977,,1180.000000000005
2018.12.11,1761.9999999999968,-161.00000000000003,-551.0000000000019,,1049.999999999995
2018.12.11,1765.9999999999786,-210.99999999999451,-632.9999999999956,,921.9999999999885
2018.12.11,1835.9999999999932,-217.0000000000005,-594.9999999999989,,1023.9999999999939
2018.12.11,2066.999999999997,-198.99999999999363,-576.9999999999982,,1291.000000000005
2018.12.11,2157.999999999993,-171.99999999999437,-579.9999999999983,,1406.0000000000005
2018.12.11,2162.999999999982,-214.99999999999852,-560.0000000000023,,1387.999999999981
2018.12.12,2205.999999999997,-165.9999999999995,-575.0000000000028,,1464.9999999999945
2018.12.12,2167.9999999999923,-174.99999999999181,-572.9999999999933,,1420.0000000000073
2018.12.12,2112.9999999999873,-269.9999999999925,-716.9999999999987,,1125.999999999996
2018.12.12,2117.9999999999977,-288.9999999999948,-706.9999999999936,,1122.0000000000093
2018.12.12,2004.9999999999902,-398.9999999999938,-733.9999999999947,,872.0000000000017
2018.12.12,2047.9999999999832,-409.99999999999926,-831.9999999999936,,805.9999999999902
2018.12.12,1998.9999999999952,-392.9999999999989,-857.9999999999899,,748.0000000000065
2018.12.12,1971.999999999996,-444.9999999999954,-897.9999999999961,,629.0000000000043
2018.12.12,1909.9999999999895,-432.9999999999945,-906.9999999999965,,569.9999999999985
2018.12.12,1968.9999999999986,-332.99999999999443,-789.0000000000015,,847.0000000000026
2018.12.12,1940.9999999999927,-361.0000000000002,-798.0000000000018,,781.9999999999907
2018.12.12,1967.999999999992,-366.9999999999951,-807.0000000000022,,793.9999999999947
2018.12.12,1956.9999999999866,-335.99999999999187,-811.9999999999976,,808.9999999999972
2018.12.12,1962.9999999999814,-317.9999999999961,-766.9999999999959,,877.9999999999893
2018.12.12,1919.9999999999884,-292.9999999999988,-736.9999999999948,,889.9999999999948
2018.12.12,1888.9999999999852,-290.9999999999968,-701.9999999999982,,895.9999999999902
2018.12.12,2033.9999999999802,-278.9999999999959,-659.9999999999966,,1094.9999999999877
2018.12.12,1933.9999999999914,-280.00000000000244,-613.9999999999901,,1039.9999999999986
2018.12.12,1909.9999999999895,-254.99999999999412,-515.9999999999911,,1139.0000000000043
2018.12.12,1998.9999999999952,-251.99999999999667,-411.00000000000136,,1335.9999999999973
2018.12.12,1793.0000000000002,-231.99999999999886,-453.9999999999935,,1107.0000000000077
2018.12.12,1738.9999999999795,-221.99999999999997,-390.00000000000057,,1126.999999999979
2018.12.12,1666.9999999999964,-259.9999999999936,-424.99999999999716,,982.0000000000056
2018.12.12,1684.999999999981,-332.99999999999443,-485.99999999999,,865.9999999999964
2018.12.12,1722.9999999999857,-309.99999999999915,-441.99999999999307,,970.9999999999935
2018.12.12,1680.999999999999,-263.99999999999756,-373.9999999999952,,1043.0000000000064
2018.12.12,1677.9999999999795,-243.99999999999977,-337.0000000000033,,1096.9999999999764
2018.12.12,1591.9999999999934,-212.00000000000108,-302.99999999999727,,1076.999999999995
2018.12.12,1395.9999999999973,-252.99999999999213,-319.9999999999932,,823.000000000012
2018.12.12,1166.9999999999848,-282.99999999999994,-268.0000000000007,,615.9999999999841
2018.12.12,1258.999999999988,-202.9999999999976,-63.99999999999295,,991.9999999999975
2018.12.12,829.9999999999974,-383.0,-219.99999999999886,,226.99999999999852
2018.12.12,858.9999999999875,-320.9999999999935,-301.00000000000193,,236.99999999999204
2018.12.12,805.9999999999956,-387.99999999999943,-266.9999999999959,,151.00000000000023
2018.12.12,617.9999999999852,-441.99999999999795,-274.9999999999915,,-99.0000000000042
2018.12.12,404.9999999999887,-427.99999999999505,-240.99999999999966,,-264.000000000006
2018.12.12,501.9999999999802,-390.0000000000015,-260.9999999999957,,-149.00000000001694
2018.12.12,473.99999999999665,-374.999999999992,-286.00000000000136,,-186.9999999999967
2018.12.12,618.9999999999918,-392.9999999999989,-284.9999999999966,,-59.000000000003695
2018.12.12,531.9999999999991,-456.00000000000085,-262.00000000000045,,-186.00000000000222
2018.12.12,591.9999999999925,-424.9999999999976,-269.999999999996,,-103.00000000000114
2018.12.12,751.9999999999972,-383.0,-201.99999999999818,,166.99999999999898
2018.12.12,784.9999999999912,-315.9999999999941,-137.00000000000045,,331.9999999999967
2018.12.12,693.9999999999947,-354.9999999999942,-212.0000000000033,,126.99999999999716
2018.12.12,633.9999999999791,-392.9999999999989,-262.00000000000045,,-21.000000000020293
2018.12.12,343.99999999998875,-341.99999999999784,-242.999999999995,,-241.0000000000041
2018.12.12,842.9999999999937,-292.9999999999988,-217.9999999999893,,332.0000000000057
2018.12.12,766.9999999999843,-363.0000000000022,-307.9999999999927,,95.99999999998937
2018.12.13,637.9999999999831,-348.9999999999993,-247.99999999999045,,40.99999999999329
2018.12.13,708.9999999999818,-302.9999999999977,-230.99999999999454,,174.99999999998954
2018.12.13,687.9999999999998,-347.9999999999928,-289.99999999999204,,50.00000000001495
2018.12.13,794.9999999999901,-334.9999999999964,-326.9999999999982,,132.9999999999955
2018.12.13,805.9999999999956,-352.9999999999922,-295.99999999999227,,157.00000000001108
2018.12.13,873.999999999997,-342.9999999999933,-323.99999999999807,,207.00000000000568
2018.12.13,864.9999999999825,-337.99999999999386,-290.9999999999968,,235.99999999999181
2018.12.13,844.9999999999847,-417.99999999999613,-358.99999999999466,,67.99999999999386
2018.12.13,865.999999999989,-426.9999999999996,-406.9999999999965,,31.999999999992895
2018.12.13,806.99999999998,-446.00000000000193,-414.99999999999204,,-54.00000000001398
2018.12.13,806.99999999998,-457.99999999999176,-441.99999999999307,,-93.00000000000483
2018.12.13,845.9999999999912,-452.99999999999227,-441.99999999999307,,-48.99999999999409
2018.12.13,878.9999999999853,-446.00000000000193,-450.9999999999934,,-18.000000000010004
2018.12.13,923.9999999999915,-410.9999999999947,-484.99999999999943,,27.999999999997385
2018.12.13,854.9999999999835,-456.9999999999963,-533.0000000000013,,-135.00000000001404
2018.12.13,867.9999999999799,-457.99999999999176,-500.0,,-90.00000000001188
2018.12.13,796.999999999981,-534.0000000000011,-590.999999999994,,-328.0000000000141
2018.12.13,844.0000000000003,-542.9999999999935,-590.999999999994,,-289.99999999998715
2018.12.13,715.9999999999833,-576.9999999999942,-637.999999999991,,-499.00000000000193
2018.12.13,466.9999999999952,-593.9999999999945,-593.9999999999941,,-720.9999999999934
2018.12.13,386.9999999999818,-546.9999999999975,-584.9999999999937,,-745.0000000000094
2018.12.13,278.00000000000045,-524.9999999999977,-563.999999999993,,-810.9999999999902
2018.12.13,407.99999999998613,-495.9999999999964,-598.9999999999895,,-686.9999999999998
2018.12.13,416.9999999999785,-495.9999999999964,-622.9999999999905,,-702.0000000000084
2018.12.13,445.99999999999085,-491.99999999999244,-602.9999999999944,,-648.999999999996
2018.12.13,458.9999999999872,-452.99999999999227,-569.9999999999932,,-563.9999999999982
2018.12.13,505.99999999998425,-502.00000000000244,-543.9999999999969,,-540.0000000000151
2018.12.13,500.9999999999959,-413.99999999999216,-500.99999999999056,,-413.9999999999868
2018.12.13,395.99999999999636,-459.99999999999375,-548.0000000000018,,-611.9999999999992
2018.12.13,465.99999999998863,-420.9999999999936,-545.0000000000017,,-500.00000000000665
2018.12.13,241.99999999998667,-483.0000000000001,-576.9999999999982,,-818.0000000000116
2018.12.13,440.9999999999803,-480.99999999999807,-560.0000000000023,,-600.00000000002
2018.12.13,503.99999999999335,-504.9999999999999,-616.9999999999902,,-617.9999999999968
2018.12.13,712.9999999999859,-402.9999999999978,-506.9999999999908,,-197.00000000000267
2018.12.13,780.9999999999873,-346.9999999999973,-475.9999999999991,,-42.00000000000915
2018.12.13,872.9999999999905,-425.99999999999307,-578.9999999999935,,-131.99999999999613
2018.12.13,685.9999999999866,-390.99999999999693,-572.9999999999933,,-278.00000000000364
2018.12.13,696.999999999992,-442.9999999999934,-610.99999999999,,-356.99999999999136
2018.12.13,847.9999999999822,-412.00000000000125,-555.9999999999974,,-120.00000000001648
2018.12.13,743.9999999999891,-457.99999999999176,-598.9999999999895,,-312.9999999999922
2018.12.13,481.99999999998244,-491.99999999999244,-596.9999999999942,,-607.0000000000042
2018.12.13,503.99999999999335,-465.9999999999998,-598.9999999999895,,-560.9999999999959
2018.12.13,525.999999999982,-424.00000000000216,-584.9999999999937,,-483.00000000001387
2018.12.13,425.99999999999307,-432.9999999999945,-576.9999999999982,,-583.9999999999995
2018.12.13,367.99999999999056,-442.9999999999934,-613.9999999999901,,-688.999999999993
2018.12.13,392.9999999999989,-424.00000000000216,-595.9999999999894,,-626.9999999999927
2018.12.13,428.9999999999905,-400.9999999999958,-545.0000000000017,,-517.000000000007
2018.12.13,529.999999999986,-429.0000000000016,-515.0000000000006,,-414.00000000001614
2018.12.14,525.999999999982,-403.99999999999324,-527.000000000001,,-405.0000000000122
2018.12.14,505.99999999998425,-373.00000000000114,-501.99999999999534,,-369.0000000000122
2018.12.14,575.9999999999987,-405.9999999999952,-539.999999999992,,-369.9999999999885
2018.12.14,503.99999999999335,-385.99999999999744,-501.99999999999534,,-383.99999999999943
2018.12.14,610.9999999999837,-390.99999999999693,-540.9999999999968,,-321.00000000001
2018.12.14,652.9999999999925,-251.99999999999667,-278.99999999999636,,121.99999999999943
2018.12.14,717.9999999999964,-141.99999999999767,100.00000000000853,,676.0000000000072
2018.12.14,690.9999999999972,-119.99999999999788,198.0000000000075,,769.0000000000068
2018.12.14,779.9999999999807,-12.999999999996348,219.0000000000083,,985.9999999999926
2018.12.14,755.9999999999789,-12.000000000000899,234.99999999999943,,978.9999999999774
2018.12.14,768.9999999999975,-51.000000000001044,243.99999999999977,,961.9999999999962
2018.12.14,746.9999999999866,-95.99999999999609,243.0000000000092,,893.9999999999997
2018.12.14,751.9999999999972,-87.99999999999919,254.0000000000049,,918.0000000000028
2018.12.14,718.9999999999808,-48.99999999999905,271.0000000000008,,940.9999999999825
2018.12.14,728.9999999999797,-91.99999999999208,216.99999999999875,,853.9999999999864
2018.12.14,718.9999999999808,-70.99999999999883,212.0000000000033,,859.9999999999852
2018.12.14,822.9999999999959,-47.9999999999925,189.99999999999773,,965.0000000000011
2018.12.14,910.9999999999951,17.000000000000348,195.0000000000074,,1123.0000000000027
2018.12.14,900.9999999999962,38.0000000000047,185.00000000000227,,1124.0000000000032
2018.12.14,757.999999999992,62.000000000006494,221.00000000000364,,1041.0000000000023
2018.12.14,1041.9999999999873,123.00000000000644,227.00000000000387,,1391.9999999999975
2018.12.14,1298.9999999999834,269.00000000000813,370.00000000000455,,1937.9999999999961
2018.12.14,1237.9999999999836,175.00000000000293,314.00000000000716,,1726.9999999999936
2018.12.14,1195.999999999997,233.00000000000543,329.00000000000773,,1758.0000000000102
2018.12.14,1021.9999999999895,189.00000000000583,250.0,,1460.9999999999955
2018.12.14,1180.9999999999877,178.00000000000037,272.00000000000557,,1630.9999999999936
2018.12.14,1297.999999999999,192.99999999999872,225.9999999999991,,1716.9999999999968
2018.12.14,1480.999999999999,196.00000000000728,225.9999999999991,,1903.0000000000055
2018.12.14,1428.9999999999914,200.00000000000017,200.00000000000284,,1828.9999999999945
2018.12.14,1339.9999999999857,219.00000000000253,240.0000000000091,,1798.9999999999973
2018.12.14,1424.9999999999875,221.99999999999997,231.99999999999932,,1878.9999999999868
2018.12.14,1634.9999999999864,304.9999999999997,280.00000000000114,,2219.9999999999873
2018.12.14,1570.999999999989,292.00000000000335,259.00000000000034,,2121.9999999999927
2018.12.14,1550.9999999999914,224.9999999999974,183.00000000000693,,1958.999999999996
2018.12.14,1545.9999999999807,158.0000000000026,138.00000000000523,,1841.9999999999884
2018.12.14,1431.9999999999889,125.00000000000844,243.0000000000092,,1800.0000000000064
2018.12.14,1401.999999999992,102.00000000000209,201.99999999999818,,1705.9999999999923
2018.12.14,1349.9999999999845,84.0000000000063,225.00000000000853,,1658.9999999999995
2018.12.14,1301.999999999981,55.000000000005045,127.00000000000955,,1483.9999999999955
2018.12.14,1371.9999999999955,47.00000000000814,183.9999999999975,,1603.0000000000011
2018.12.14,1349.9999999999845,78.00000000000028,206.00000000000307,,1633.9999999999877
2018.12.14,1234.9999999999861,26.999999999999247,237.00000000000898,,1498.9999999999945
2018.12.14,1246.9999999999982,38.0000000000047,270.00000000001023,,1555.0000000000132
2018.12.14,1255.9999999999905,52.000000000007596,302.0000000000067,,1610.0000000000045
2018.12.14,1205.999999999996,77.00000000000485,305.0000000000068,,1588.0000000000075
2018.12.14,1228.9999999999911,50.0000000000056,275.0000000000057,,1554.0000000000025
2018.12.14,1228.9999999999911,60.00000000000449,290.00000000000625,,1579.0000000000018
2018.12.14,1200.9999999999854,69.00000000000794,343.0000000000035,,1612.9999999999968
