date,GBPUSD,AUDUSD,NZDJPY,empty,sum
2018.12.11,1823.9999999999811,-204.99999999999963,-566.9999999999931,,1051.9999999999886
2018.12.11,1770.9999999999893,-197.99999999999818,-539.0000000000015,,1033.9999999999895
2018.12.11,1742.9999999999834,-169.99999999999238,-554.9999999999926,,1017.9999999999983
2018.12.11,1687.9999999999784,-234.00000000000088,-670.9999999999923,,782.9999999999852
2018.12.11,1718.9999999999816,-258.9999999999981,-680.9999999999974,,778.999999999986
2018.12.11,1800.999999999986,-242.99999999999324,-637.999999999991,,920.0000000000017
2018.12.11,2015.9999999999957,-208.99999999999253,-592.9999999999893,,1214.0000000000139
2018.12.11,2132.999999999985,-219.99999999999798,-584.9999999999937,,1327.9999999999932
2018.12.12,2101.999999999982,-208.99999999999253,-587.0000000000033,,1305.999999999986
2018.12.12,2162.999999999982,-214.99999999999852,-588.9999999999986,,1358.9999999999845
2018.12.12,2098.999999999984,-291.99999999999227,-721.9999999999942,,1084.9999999999977
2018.12.12,2081.999999999984,-370.9999999999991,-787.9999999999967,,922.9999999999883
2018.12.12,1976.9999999999843,-429.0000000000016,-787.9999999999967,,759.999999999986
2018.12.12,1986.9999999999832,-458.9999999999983,-853.9999999999992,,673.9999999999858
2018.12.12,1979.9999999999818,-409.99999999999926,-875.9999999999906,,693.9999999999919
2018.12.12,1962.9999999999814,-468.9999999999972,-944.9999999999932,,548.9999999999909
2018.12.12,1894.99999999998,-468.9999999999972,-929.9999999999926,,495.9999999999901
2018.12.12,1907.9999999999986,-434.000000000001,-911.9999999999919,,562.0000000000058
2018.12.12,1932.9999999999848,-366.9999999999951,-801.9999999999925,,763.999999999997
2018.12.12,1922.999999999986,-400.00000000000034,-868.9999999999998,,653.9999999999857
2018.12.12,1928.9999999999807,-397.99999999999835,-875.9999999999906,,654.9999999999917
2018.12.12,1939.9999999999861,-346.9999999999973,-822.9999999999933,,769.9999999999956
2018.12.12,1906.999999999992,-317.9999999999961,-790.9999999999968,,797.9999999999991
2018.12.12,1875.9999999999889,-315.9999999999941,-765.0000000000006,,794.9999999999942
2018.12.12,1888.9999999999852,-314.99999999999864,-712.0000000000033,,861.9999999999833
2018.12.12,1915.0,-315.9999999999941,-686.9999999999976,,912.0000000000083
2018.12.12,1872.9999999999914,-292.9999999999988,-625.9999999999906,,954.0000000000019
2018.12.12,1904.9999999999789,-292.9999999999988,-548.0000000000018,,1063.9999999999782
2018.12.12,1538.9999999999793,-302.9999999999977,-503.0000000000001,,732.9999999999815
2018.12.12,1516.9999999999907,-295.99999999999625,-470.9999999999894,,750.0000000000051
2018.12.12,1568.9999999999982,-280.9999999999979,-456.00000000000307,,831.9999999999972
2018.12.12,1593.9999999999843,-341.99999999999784,-488.9999999999901,,762.9999999999962
2018.12.12,1628.9999999999916,-356.9999999999962,-533.0000000000013,,738.9999999999942
2018.12.12,1580.999999999988,-310.9999999999946,-441.0000000000025,,828.9999999999909
2018.12.12,1639.999999999997,-270.99999999999903,-378.9999999999907,,990.0000000000073
2018.12.12,1532.0,-254.99999999999412,-367.999999999995,,909.0000000000109
2018.12.12,1184.9999999999916,-253.99999999999866,-325.9999999999934,,604.9999999999995
2018.12.12,970.9999999999885,-324.9999999999975,-337.99999999999386,,307.99999999999716
2018.12.12,1121.9999999999786,-302.9999999999977,-293.99999999999693,,524.999999999984
2018.12.12,823.9999999999803,-397.99999999999835,-221.9999999999942,,203.99999999998778
2018.12.12,724.9999999999978,-402.9999999999978,-313.99999999999295,,8.000000000007105
2018.12.12,623.9999999999801,-422.00000000000017,-355.99999999999454,,-154.0000000000146
2018.12.12,567.9999999999907,-461.99999999999574,-344.99999999999886,,-239.00000000000392
2018.12.12,327.99999999999494,-471.99999999999466,-301.00000000000193,,-445.00000000000165
2018.12.12,376.9999999999829,-492.999999999999,-298.0000000000018,,-414.0000000000179
2018.12.12,362.99999999998,-417.99999999999613,-317.99999999999784,,-373.000000000014
2018.12.12,412.9999999999967,-402.00000000000233,-310.99999999999284,,-299.99999999999847
2018.12.12,525.999999999982,-456.9999999999963,-286.9999999999919,,-218.0000000000062
2018.12.12,427.99999999998397,-541.9999999999981,-290.9999999999968,,-405.0000000000109
2018.12.12,585.9999999999976,-427.99999999999505,-274.0000000000009,,-115.99999999999835
2018.12.12,716.9999999999899,-383.0,-203.99999999999352,,129.99999999999636
2018.12.12,636.9999999999986,-366.9999999999951,-224.99999999999432,,45.00000000000921
2018.12.12,461.0000000000003,-419.9999999999982,-277.9999999999916,,-236.99999999998948
2018.12.12,319.999999999987,-419.9999999999982,-322.00000000000273,,-422.0000000000139
2018.12.12,343.99999999998875,-368.9999999999971,-280.00000000000114,,-305.0000000000095
2018.12.12,652.9999999999925,-368.00000000000165,-322.00000000000273,,-37.00000000001188
2018.12.13,589.9999999999794,-373.99999999999653,-375.0,,-159.0000000000171
2018.12.13,631.9999999999882,-356.9999999999962,-308.9999999999975,,-34.000000000005514
2018.12.13,639.9999999999961,-368.00000000000165,-292.99999999999216,,-20.99999999999767
2018.12.13,665.9999999999889,-380.999999999998,-343.9999999999941,,-59.00000000000324
2018.12.13,727.9999999999953,-361.0000000000002,-331.99999999999363,,35.00000000000148
2018.12.13,799.9999999999785,-361.0000000000002,-360.99999999999,,77.99999999998829
2018.12.13,816.9999999999789,-357.99999999999164,-329.9999999999983,,128.99999999998892
2018.12.13,814.999999999988,-436.9999999999985,-358.99999999999466,,18.99999999999477
2018.12.13,803.9999999999825,-456.00000000000085,-418.99999999999693,,-71.00000000001529
2018.12.13,781.9999999999939,-468.9999999999972,-450.9999999999934,,-137.99999999999676
2018.12.13,778.9999999999964,-463.9999999999977,-456.00000000000307,,-141.00000000000443
2018.12.13,777.9999999999898,-458.9999999999983,-444.9999999999932,,-126.0000000000017
2018.12.13,845.9999999999912,-459.99999999999375,-459.99999999999375,,-73.99999999999625
2018.12.13,850.9999999999795,-451.0000000000014,-492.999999999995,,-93.00000000001688
2018.12.13,819.9999999999985,-461.0000000000003,-536.0000000000014,,-177.00000000000313
2018.12.13,821.9999999999894,-463.9999999999977,-536.9999999999919,,-179.00000000000023
2018.12.13,751.9999999999972,-536.9999999999986,-594.9999999999989,,-380.00000000000034
2018.12.13,763.9999999999869,-556.9999999999964,-628.9999999999907,,-422.0000000000001
2018.12.13,697.9999999999986,-593.9999999999945,-676.9999999999925,,-572.9999999999884
2018.12.13,407.99999999998613,-629.9999999999973,-664.999999999992,,-887.0000000000032
2018.12.13,171.99999999999437,-617.0000000000009,-634.9999999999909,,-1079.9999999999975
2018.12.13,177.99999999998929,-554.9999999999944,-590.999999999994,,-967.9999999999991
2018.12.13,243.99999999999977,-553.999999999999,-625.9999999999906,,-935.9999999999898
2018.12.13,340.9999999999913,-546.000000000002,-652.000000000001,,-857.0000000000118
2018.12.13,329.99999999998585,-541.0000000000026,-655.0000000000011,,-866.000000000018
2018.12.13,373.99999999998545,-515.9999999999942,-640.9999999999911,,-782.9999999999999
2018.12.13,389.99999999997925,-531.9999999999991,-615.9999999999997,,-758.0000000000196
2018.12.13,473.99999999999665,-502.00000000000244,-545.9999999999923,,-573.9999999999981
2018.12.13,374.999999999992,-469.99999999999267,-563.0000000000024,,-658.0000000000031
2018.12.13,337.99999999999386,-512.0000000000014,-572.0000000000027,,-746.0000000000102
2018.12.13,211.99999999998997,-497.99999999999847,-596.9999999999942,,-883.0000000000027
2018.12.13,217.99999999998488,-526.9999999999997,-601.9999999999897,,-911.0000000000044
2018.12.13,310.9999999999946,-536.9999999999986,-673.9999999999924,,-899.9999999999964
2018.12.13,504.9999999999999,-507.9999999999973,-626.9999999999953,,-629.9999999999927
2018.12.13,640.9999999999804,-476.9999999999941,-573.9999999999981,,-410.0000000000117
2018.12.13,720.9999999999939,-434.000000000001,-581.0000000000031,,-294.00000000001023
2018.12.13,585.9999999999976,-439.99999999999596,-590.999999999994,,-444.9999999999923
2018.12.13,624.9999999999867,-465.9999999999998,-655.9999999999917,,-497.0000000000048
2018.12.13,664.9999999999823,-465.9999999999998,-628.9999999999907,,-430.0000000000082
2018.12.13,701.9999999999804,-466.9999999999952,-612.9999999999995,,-378.0000000000143
2018.12.13,435.9999999999919,-512.9999999999968,-613.9999999999901,,-690.999999999995
2018.12.13,457.9999999999807,-512.9999999999968,-643.0000000000007,,-698.0000000000168
2018.12.13,502.9999999999868,-469.99999999999267,-612.9999999999995,,-580.0000000000055
2018.12.13,419.9999999999982,-434.000000000001,-613.9999999999901,,-627.999999999993
2018.12.13,324.9999999999975,-465.9999999999998,-643.0000000000007,,-784.000000000003
2018.12.13,362.99999999998,-458.9999999999983,-643.9999999999912,,-740.0000000000095
2018.12.13,392.9999999999989,-424.00000000000216,-610.99999999999,,-641.9999999999932
2018.12.13,415.99999999999415,-441.99999999999795,-570.999999999998,,-597.0000000000018
2018.12.14,446.9999999999974,-436.9999999999985,-615.9999999999997,,-606.0000000000008
2018.12.14,404.9999999999887,-420.9999999999936,-557.9999999999927,,-573.9999999999976
2018.12.14,414.9999999999876,-410.9999999999947,-560.9999999999928,,-557.0
2018.12.14,493.99999999999443,-408.9999999999927,-539.999999999992,,-454.99999999999034
2018.12.14,498.9999999999828,-446.9999999999974,-604.9999999999898,,-553.0000000000043
2018.12.14,608.9999999999928,-392.9999999999989,-576.9999999999982,,-361.00000000000426
2018.12.14,629.9999999999973,-273.000000000001,-278.99999999999636,,77.99999999999989
2018.12.14,672.9999999999902,-169.99999999999238,61.99999999999761,,564.9999999999955
2018.12.14,685.9999999999866,-120.99999999999334,182.00000000000216,,746.9999999999955
2018.12.14,724.9999999999978,-43.999999999999595,146.0000000000008,,826.9999999999991
2018.12.14,743.9999999999891,-80.99999999999774,171.00000000000648,,833.9999999999978
2018.12.14,708.9999999999818,-96.99999999999153,212.0000000000033,,823.9999999999935
2018.12.14,703.9999999999935,-107.99999999999699,195.99999999999795,,791.9999999999945
2018.12.14,703.9999999999935,-96.99999999999153,228.9999999999992,,836.0000000000013
2018.12.14,712.9999999999859,-103.99999999999298,216.99999999999875,,825.9999999999917
2018.12.14,716.9999999999899,-107.00000000000153,183.00000000000693,,792.9999999999953
2018.12.14,708.9999999999818,-90.99999999999665,148.00000000001035,,765.9999999999956
2018.12.14,820.9999999999828,-54.999999999993946,183.9999999999975,,949.9999999999864
2018.12.14,872.9999999999905,-14.999999999998348,138.00000000000523,,995.9999999999974
2018.12.14,726.9999999999887,30.000000000007798,155.00000000000114,,911.9999999999977
2018.12.14,724.9999999999978,21.00000000000435,149.0000000000009,,895.0000000000031
2018.12.14,1044.9999999999848,123.00000000000644,191.0000000000025,,1358.9999999999936
2018.12.14,1138.9999999999789,163.99999999999747,283.00000000000125,,1585.9999999999777
2018.12.14,1147.9999999999934,169.00000000000804,292.0000000000016,,1609.000000000003
2018.12.14,971.9999999999951,130.0000000000079,228.9999999999992,,1331.0000000000023
2018.12.14,1011.9999999999907,148.0000000000037,240.99999999999966,,1400.999999999994
2018.12.14,1124.9999999999982,119.00000000000244,174.0000000000066,,1418.0000000000073
2018.12.14,1265.9999999999893,180.0000000000024,219.0000000000083,,1665.0
2018.12.14,1362.999999999981,163.99999999999747,186.9999999999976,,1713.999999999976
2018.12.14,1327.999999999996,187.00000000000384,157.0000000000107,,1672.0000000000105
2018.12.14,1293.9999999999952,192.99999999999872,195.99999999999795,,1682.9999999999918
2018.12.14,1418.9999999999925,219.00000000000253,213.99999999999864,,1851.9999999999936
2018.12.14,1515.999999999984,256.0000000000007,195.99999999999795,,1967.9999999999827
2018.12.14,1474.9999999999818,186.00000000000838,151.00000000001046,,1812.0000000000007
2018.12.14,1499.9999999999902,130.0000000000079,85.99999999999852,,1715.9999999999968
2018.12.14,1424.9999999999875,94.00000000000519,94.99999999999886,,1613.9999999999916
2018.12.14,1305.999999999985,55.000000000005045,152.00000000000102,,1512.999999999991
2018.12.14,1322.9999999999852,41.000000000002146,141.00000000000534,,1504.9999999999927
2018.12.14,1250.99999999998,31.000000000003247,123.00000000000466,,1404.9999999999877
2018.12.14,1288.9999999999845,36.0000000000027,118.00000000000921,,1442.9999999999964
2018.12.14,1322.9999999999852,47.00000000000814,171.00000000000648,,1541.0
2018.12.14,1232.9999999999952,21.00000000000435,201.00000000000762,,1455.0000000000073
2018.12.14,1203.999999999983,21.00000000000435,219.0000000000083,,1443.9999999999955
2018.12.14,1199.9999999999789,35.00000000000725,270.00000000001023,,1504.9999999999964
2018.12.14,1169.9999999999823,18.0000000000069,265.00000000000057,,1452.9999999999895
2018.12.14,1154.999999999995,40.00000000000669,271.0000000000008,,1466.0000000000023
2018.12.14,1183.999999999985,30.000000000007798,258.0000000000098,,1472.0000000000025
2018.12.14,1154.999999999995,26.000000000003798,252.00000000000955,,1433.0000000000084
