date,USDCHF,EURUSD,AUDUSD,NZDUSD,GBPCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.11,-971.9999999999951,-53.999999999998494,-32.0000000000098,-48.000000000003595,0.0,-12.000000000000899,-656.000000000001,-256.0000000000002,-74.0000000000185,-127.99999999999478,0.0,-82.99999999998863,-102.00000000000209,-137.00000000000932,0.0,-34.000000000006025,-3.9999999999906777,-56.0000000000005,-4.000000000004,-12.999999999996348,,-2665.00000000002
2019.02.11,-526.0000000000042,-48.000000000003595,-89.00000000000574,-141.99999999999767,-218.99999999999142,-46.999999999997044,-397.99999999999835,-286.9999999999777,-29.00000000001235,-69.9999999999923,39.00000000000148,-72.99999999998974,-229.99999999999687,-369.0000000000193,45.000000000001705,54.000000000002046,75.00000000000284,-108.00000000000809,33.9999999999896,-38.0000000000047,,-2426.0000000000023
2019.02.11,26.000000000003798,-16.000000000016,-67.00000000000594,-161.00000000000003,-149.9999999999835,-48.000000000003595,-148.0000000000037,-316.99999999997885,-19.00000000001345,-112.99999999998533,54.000000000002046,-43.999999999999595,-51.000000000001044,-333.0000000000055,29.000000000010573,65.99999999998829,155.00000000000114,-148.0000000000037,125.99999999999278,68.00000000000139,,-1091.0000000000002
2019.02.11,39.00000000000014,0.9999999999843467,-216.0000000000051,-239.99999999999577,-41.99999999998649,11.00000000000545,-221.00000000000452,-341.99999999998454,154.99999999999403,-61.99999999998429,118.00000000000921,79.00000000000685,-351.0000000000124,-501.0000000000181,49.000000000006594,143.99999999999125,256.0000000000002,-341.99999999999784,231.99999999999886,-9.000000000014552,,-1242.000000000007
2019.02.11,5.000000000010552,25.999999999992696,-167.00000000000603,-255.00000000000523,-36.999999999998145,51.99999999999649,-262.00000000000665,-324.99999999998863,184.99999999999073,40.0000000000178,102.00000000000387,111.00000000001664,-215.00000000000963,-512.0000000000014,27.000000000001023,161.99999999999193,229.00000000001342,-262.00000000000665,260.99999999998903,17.000000000000348,,-817.9999999999978
2019.02.11,-11.999999999989797,27.999999999983594,-164.00000000000858,-278.00000000000045,-10.999999999983245,114.00000000000298,-285.00000000000193,-311.9999999999834,154.99999999999403,114.99999999999844,125.0,114.99999999999844,-207.00000000000162,-548.0000000000151,43.99999999999693,189.99999999999773,324.0000000000123,-278.00000000000045,342.9999999999933,114.99999999999844,,-427.00000000000875
2019.02.11,-7.0000000000014495,34.99999999998504,-217.0000000000005,-329.00000000000153,-7.999999999985796,117.99999999999588,-317.9999999999961,-322.9999999999791,208.99999999999253,114.99999999999844,117.00000000000443,163.00000000000205,-303.0000000000088,-660.0000000000161,-7.999999999995566,194.99999999999318,333.0000000000126,-358.9999999999982,377.9999999999894,112.000000000001,,-757.0000000000082
2019.02.11,36.0000000000027,48.99999999998794,-187.00000000000384,-319.99999999999807,-46.999999999997044,63.99999999999739,-295.99999999999625,-293.9999999999827,314.99999999999864,84.0000000000174,105.00000000000398,258.0000000000027,-235.00000000000742,-641.0000000000027,-42.999999999992156,156.99999999999648,338.0000000000081,-380.999999999998,468.9999999999972,160.99999999998892,,-407.99999999997675
2019.02.11,35.00000000000725,45.99999999999049,-158.0000000000026,-297.9999999999983,-48.99999999998794,75.00000000000284,-275.99999999999847,-301.9999999999925,329.99999999998585,107.00000000001265,121.00000000000932,287.000000000015,-182.0000000000155,-580.0000000000027,-39.99999999999204,180.99999999999739,324.0000000000123,-365.99999999999966,455.99999999998977,139.9999999999846,,-148.99999999998232
2019.02.11,19.00000000000235,39.999999999995595,-164.00000000000858,-248.99999999999923,-48.99999999998794,75.00000000000284,-241.99999999999778,-393.0000000000007,300.99999999999574,99.00000000000463,133.00000000000978,250.00000000001688,-202.9999999999976,-473.0000000000123,-45.99999999999227,182.99999999999272,305.0000000000068,-358.0000000000028,369.99999999999255,75.00000000000284,,-326.9999999999764
