date,USDJPY,EURCHF,GBPCAD,EURJPY,AUDJPY,NZDJPY,empty,sum
2016.05.02,-10.000000000005116,-45.99999999999049,-102.99999999998644,-7.000000000005002,-16.999999999995907,-16.999999999995907,,-199.99999999997885
2016.05.02,25.99999999999625,-146.99999999998602,53.999999999998494,66.0000000000025,48.00000000000182,48.00000000000182,,95.00000000001486
2016.05.02,91.99999999999875,-205.99999999999508,-112.000000000001,141.9999999999959,204.9999999999983,138.9999999999958,,259.99999999999267
2016.05.02,376.0000000000048,-207.00000000000162,-124.99999999999733,439.9999999999977,409.000000000006,376.99999999999534,,1270.000000000005
2016.05.02,102.99999999999443,-180.99999999998673,-167.9999999999904,156.0000000000059,302.99999999999727,221.9999999999942,,435.00000000001467
2016.05.02,105.99999999999454,-192.99999999999872,-114.99999999999844,164.00000000000148,243.99999999999977,227.00000000000387,,433.0000000000025
2016.05.02,96.9999999999942,-204.00000000000418,-116.00000000000499,156.99999999999648,270.00000000001023,325.00000000000284,,528.9999999999945
2016.05.02,-87.0000000000033,-234.99999999998522,-146.00000000000168,100.99999999999909,135.00000000000512,269.999999999996,,38.000000000010004
2016.05.02,183.00000000000693,-229.99999999999687,-112.000000000001,349.9999999999943,326.9999999999982,489.9999999999949,,1007.9999999999965
2016.05.02,176.00000000000193,-236.99999999999832,-124.99999999999733,376.99999999999534,304.00000000000205,442.99999999999784,,938.0000000000015
2016.05.02,192.00000000000728,-234.99999999998522,-100.99999999999554,390.00000000000057,304.00000000000205,436.9999999999976,,987.0000000000267
2016.05.02,215.99999999999397,-239.99999999999577,-82.99999999998863,361.99999999999477,298.0000000000018,355.99999999999454,,909.0000000000007
2016.05.02,278.99999999999636,-238.0000000000049,-109.00000000000354,418.99999999999693,322.00000000000273,381.0000000000002,,1053.9999999999877
2016.05.02,293.99999999999693,-241.00000000000233,-78.99999999998464,445.0000000000074,326.9999999999982,396.0000000000008,,1142.0000000000164
2016.05.02,308.00000000000693,-239.99999999999577,-150.00000000000568,442.99999999999784,302.0000000000067,384.9999999999909,,1048.000000000001
2016.05.02,334.0000000000032,-238.0000000000049,-161.99999999999548,475.9999999999991,264.00000000001,387.00000000000045,,1061.0000000000123
2016.05.02,265.00000000000057,-245.0000000000063,-170.00000000000347,373.00000000000466,197.00000000000273,358.0000000000041,,778.0000000000023
2016.05.02,219.99999999999886,-256.99999999999613,-208.99999999999253,332.9999999999984,227.00000000000387,352.99999999999443,,667.0000000000069
2016.05.02,256.0000000000002,-312.00000000000114,-350.9999999999902,376.99999999999534,308.9999999999975,340.0000000000034,,619.0000000000051
2016.05.02,228.9999999999992,-272.00000000000557,-408.9999999999927,266.00000000000534,302.0000000000067,328.00000000000296,,444.0000000000159
2016.05.02,150.00000000000568,-312.9999999999855,-561.9999999999958,198.0000000000075,307.00000000000216,296.99999999999704,,77.00000000003104
2016.05.02,93.99999999999409,-289.0000000000059,-384.9999999999909,138.00000000000523,269.00000000000546,314.9999999999977,,142.00000000000568
2016.05.02,140.00000000000057,-302.0000000000023,-428.9999999999905,290.00000000000625,264.00000000001,393.0000000000007,,356.00000000002467
2016.05.02,177.99999999999727,-347.9999999999928,-394.9999999999898,409.000000000006,311.00000000000705,399.9999999999915,,555.0000000000192
2016.05.02,126.00000000000477,-317.9999999999961,-392.9999999999989,405.00000000000114,311.9999999999976,393.0000000000007,,525.0000000000092
2016.05.02,114.99999999999488,-292.9999999999877,-323.99999999999096,406.9999999999965,378.0000000000001,408.9999999999918,,692.0000000000045
2016.05.02,167.0000000000016,-307.99999999999716,-251.99999999998556,486.0000000000042,406.0000000000059,453.00000000000296,,952.000000000032
2016.05.02,242.999999999995,-322.00000000000006,-385.99999999999744,599.9999999999943,573.0000000000075,543.9999999999969,,1251.9999999999964
2016.05.02,364.9999999999949,-322.00000000000006,-370.999999999988,587.9999999999939,674.0000000000066,599.9999999999943,,1534.0000000000016
2016.05.02,344.99999999999886,-309.0000000000037,-570.9999999999882,588.9999999999986,713.9999999999986,634.9999999999909,,1402.9999999999952
2016.05.02,246.9999999999999,-283.99999999999534,-890.9999999999974,635.0000000000051,725.9999999999991,582.9999999999984,,1016.0000000000098
2016.05.02,242.00000000000443,-285.99999999998624,-832.9999999999949,641.9999999999959,682.0000000000022,522.9999999999961,,970.0000000000175
2016.05.02,370.9999999999951,-333.0000000000055,-631.0000000000038,611.9999999999948,677.9999999999973,530.0000000000011,,1226.999999999979
2016.05.02,346.00000000000364,-348.9999999999993,-941.9999999999984,710.000000000008,542.0000000000016,554.000000000002,,861.0000000000175
2016.05.02,316.0000000000025,-350.00000000000585,-957.9999999999922,948.0000000000075,502.00000000000955,469.99999999999886,,928.0000000000205
2016.05.02,307.00000000000216,-258.99999999998704,-937.9999999999944,891.9999999999959,481.9999999999993,394.999999999996,,879.0000000000119
2016.05.02,254.99999999999545,-259.9999999999936,-882.9999999999893,858.9999999999947,483.0000000000041,411.00000000000136,,865.0000000000126
2016.05.02,248.99999999999523,-353.0000000000033,-920.9999999999941,853.9999999999992,615.9999999999997,471.9999999999942,,916.9999999999908
2016.05.02,230.99999999999454,-336.9999999999873,-936.9999999999878,882.9999999999956,635.0000000000051,512.999999999991,,988.000000000011
2016.05.02,171.00000000000648,-304.9999999999997,-920.9999999999941,885.9999999999957,731.9999999999993,572.0000000000027,,1135.0000000000105
2016.05.02,144.99999999999602,-266.999999999995,-848.9999999999886,929.000000000002,764.00000000001,555.9999999999974,,1278.0000000000218
2016.05.02,231.99999999999932,-285.99999999998624,-885.9999999999868,930.9999999999974,850.0000000000085,548.9999999999924,,1390.0000000000246
2016.05.02,242.999999999995,-330.9999999999924,-861.0000000000007,906.9999999999965,811.9999999999976,512.0000000000005,,1281.9999999999964
2016.05.02,206.00000000000307,-336.9999999999873,-943.9999999999893,945.999999999998,801.0000000000019,527.000000000001,,1199.0000000000273
2016.05.02,210.99999999999852,-319.0000000000026,-975.9999999999991,924.9999999999972,790.0000000000063,506.0000000000002,,1137.0000000000005
2016.05.02,218.9999999999941,-336.9999999999873,-958.9999999999987,899.0000000000009,849.0000000000038,534.9999999999966,,1206.000000000009
2016.05.02,159.00000000000603,-354.9999999999942,-825.9999999999934,909.9999999999966,871.0000000000093,551.0000000000019,,1310.0000000000264
2016.05.02,168.99999999999693,-371.99999999999454,-733.0000000000059,975.9999999999991,871.0000000000093,566.9999999999931,,1477.999999999998
2016.05.03,141.9999999999959,-361.9999999999957,-730.9999999999927,941.0000000000025,841.9999999999987,554.000000000002,,1386.000000000011
2016.05.03,161.00000000000136,-360.9999999999891,-773.9999999999858,920.0000000000017,826.9999999999982,564.9999999999977,,1338.000000000024
2016.05.03,167.0000000000016,-350.9999999999902,-713.9999999999924,924.9999999999972,853.9999999999992,552.9999999999973,,1434.0000000000127
2016.05.03,161.00000000000136,-353.0000000000033,-670.9999999999993,906.9999999999965,853.9999999999992,609.9999999999994,,1507.9999999999939
2016.05.03,189.00000000000716,-354.9999999999942,-598.999999999994,930.9999999999974,870.0000000000045,756.9999999999908,,1793.0000000000118
2016.05.03,174.99999999999716,-370.00000000000364,-627.9999999999841,896.0000000000008,841.0000000000082,727.0000000000039,,1641.0000000000223
2016.05.03,-179.9999999999926,-373.99999999998545,-631.9999999999882,593.9999999999941,680.9999999999974,581.9999999999936,,671.0000000000188
2016.05.03,-159.9999999999966,-375.9999999999986,-580.0000000000027,644.999999999996,734.0000000000089,631.0000000000002,,894.0000000000072
2016.05.03,-149.0000000000009,-360.9999999999891,-551.9999999999969,644.999999999996,725.9999999999991,628.9999999999907,,937.999999999999
2016.05.03,-51.9999999999925,-378.999999999996,-526.9999999999886,751.0000000000048,799.0000000000066,676.9999999999925,,1269.0000000000268
2016.05.03,-93.00000000000352,-370.00000000000364,-605.9999999999955,743.9999999999998,918.9999999999969,689.9999999999977,,1283.9999999999918
2016.05.03,-93.00000000000352,-358.9999999999982,-617.9999999999852,737.9999999999995,1033.0000000000014,697.9999999999933,,1399.0000000000073
2016.05.03,-129.99999999999545,-330.9999999999924,-551.9999999999969,689.9999999999977,1055.9999999999973,697.9999999999933,,1431.0000000000036
2016.05.03,-99.99999999999432,-329.00000000000153,-566.9999999999842,674.9999999999972,1066.0000000000025,686.9999999999976,,1432.0000000000173
2016.05.03,-79.9999999999983,-323.0000000000066,-608.9999999999928,676.0000000000019,1016.0000000000053,670.0000000000017,,1350.0000000000114
2016.05.03,-311.9999999999976,-360.9999999999891,-743.0000000000048,427.99999999999727,-640.9999999999911,-118.00000000000921,,-1746.9999999999945
2016.05.03,-364.9999999999949,-371.99999999999454,-737.9999999999942,391.9999999999959,-649.0000000000009,-209.00000000000318,,-1940.9999999999918
2016.05.03,-379.99999999999545,-404.9999999999887,-659.999999999994,396.0000000000008,-566.9999999999931,-192.99999999999784,,-1808.9999999999682
2016.05.03,-465.999999999994,-445.0000000000065,-909.9999999999886,435.0000000000023,-618.9999999999998,-162.00000000000614,,-2166.9999999999927
2016.05.03,-510.0000000000051,-421.99999999998903,-863.9999999999981,465.999999999994,-510.9999999999957,-125.0,,-1965.9999999999939
2016.05.03,-525.9999999999962,-350.9999999999902,-916.0000000000057,549.9999999999972,-448.99999999999807,40.99999999999682,,-1650.9999999999964
2016.05.03,-673.0000000000018,-235.99999999999176,-941.9999999999984,599.0000000000038,-337.99999999999386,125.99999999999056,,-1463.9999999999914
2016.05.03,-677.9999999999973,-68.99999999998573,-1219.9999999999989,629.9999999999955,-337.0000000000033,72.00000000000273,,-1601.9999999999868
2016.05.03,-590.0000000000034,-43.999999999999595,-1174.9999999999927,745.9999999999951,-429.9999999999926,-2.0000000000095497,,-1495.0000000000027
2016.05.03,-534.000000000006,-65.00000000000395,-1119.9999999999877,802.9999999999973,-572.0000000000027,-133.00000000000978,,-1621.000000000013
2016.05.03,-483.0000000000041,-65.99999999998829,-1078.0000000000011,855.9999999999945,-621.9999999999999,-174.99999999999716,,-1567.9999999999964
2016.05.03,-546.999999999997,-21.999999999988695,-1022.9999999999961,722.999999999999,-637.999999999991,-170.0000000000017,,-1676.9999999999754
2016.05.03,-533.0000000000013,-48.99999999998794,-1380.0000000000034,715.999999999994,-697.9999999999933,-216.00000000000819,,-2160.0
2016.05.03,-435.0000000000023,-96.99999999999153,-1376.9999999999839,778.0000000000058,-673.9999999999924,-176.00000000000193,,-1980.999999999966
2016.05.03,-478.9999999999992,-69.9999999999923,-1282.0000000000055,668.0000000000064,-671.999999999997,-228.9999999999992,,-2063.999999999987
2016.05.03,-409.000000000006,-65.00000000000395,-1340.9999999999923,638.0000000000052,-929.000000000002,-274.0000000000009,,-2380.0
2016.05.03,-361.99999999999477,-51.99999999998539,-1449.9999999999957,628.0000000000001,-1027.000000000001,-384.00000000000034,,-2646.9999999999773
