date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURNZD,AUDNZD,empty,sum
2016.05.23,-68.99999999998573,-80.0000000000125,-49.99999999999449,-23.999999999990695,-59.99999999999339,-248.99999999998812,-22.999999999995246,-162.0000000000066,-242.99999999999324,-245.00000000000455,-299.99999999998914,-1.999999999990898,,-1506.9999999999445
2016.05.23,-49.99999999999449,-79.00000000000773,-17.000000000000348,46.00000000000159,67.00000000000594,-275.000000000003,140.0000000000068,-203.00000000000873,-178.00000000001148,-230.00000000000398,-242.00000000000887,143.99999999998857,,-877.0000000000357
2016.05.23,-17.000000000000348,-96.00000000000364,-24.000000000001798,74.00000000000739,45.000000000006146,-276.9999999999939,117.00000000000044,-213.00000000000762,-45.99999999999049,-259.00000000000034,-304.9999999999997,190.00000000000128,,-810.9999999999826
2016.05.23,-18.999999999991246,-135.00000000000512,-8.999999999992347,70.0000000000034,89.00000000000574,-272.00000000000557,181.00000000000892,-200.00000000000017,-85.00000000002395,-278.99999999999636,-191.99999999999218,170.00000000000347,,-680.9999999999854
2016.05.23,-4.999999999988347,-102.00000000000387,22.0000000000109,59.000000000009045,34.99999999999615,-292.9999999999877,133.00000000000534,-221.99999999999997,-117.00000000001154,-251.99999999999534,-371.99999999999454,157.99999999999147,,-955.9999999999685
2016.05.23,16.000000000016,-63.00000000000239,73.00000000001194,38.0000000000047,11.00000000000545,-326.0000000000041,115.00000000000954,-277.000000000005,-137.00000000000932,-233.99999999999466,-451.0000000000014,261.0000000000001,,-973.9999999999692
2016.05.23,-23.999999999979593,22.999999999996135,-14.000000000002899,49.00000000001015,29.999999999996696,-340.9999999999913,125.00000000000844,-299.00000000000483,-46.999999999997044,-156.0000000000059,-438.00000000000506,241.00000000000233,,-850.9999999999729
2016.05.23,-79.99999999999119,171.99999999999704,-86.99999999999264,128.00000000000588,95.99999999999609,-333.9999999999899,148.99999999999915,-295.0000000000008,44.99999999998394,-85.99999999999852,-400.00000000000034,248.00000000000378,,-443.9999999999875
2016.05.23,-107.99999999999699,290.9999999999968,-106.00000000000608,118.00000000000699,67.00000000000594,-320.9999999999935,87.00000000000374,-275.000000000003,-51.00000000002325,70.99999999999795,-452.00000000000796,241.00000000000233,,-438.000000000017
2016.05.23,-95.999999999985,341.99999999999875,-70.99999999999883,116.00000000000499,89.00000000000574,-307.99999999999716,104.00000000000409,-270.0000000000036,-92.99999999998754,93.99999999999409,-391.9999999999924,191.00000000000784,,-293.999999999949
2016.05.23,-95.999999999985,274.9999999999915,-68.00000000000139,129.00000000000134,139.00000000000023,-319.0000000000026,189.00000000000583,-258.0000000000027,-29.00000000001235,43.99999999999693,-266.999999999995,190.00000000000128,,-71.00000000000196
2016.05.23,-149.9999999999835,298.9999999999924,-99.00000000000463,167.00000000000603,168.99999999999693,-302.9999999999866,195.00000000000074,-253.99999999999866,35.00000000000725,51.9999999999925,-243.99999999999977,131.99999999999878,,-0.9999999999785416
2016.05.23,-188.9999999999947,286.9999999999919,-120.99999999999334,186.00000000000838,239.99999999999577,-285.00000000000193,267.00000000000614,-228.00000000000597,62.99999999996864,19.99999999999602,-31.999999999987594,93.00000000000975,,300.99999999999307
2016.05.23,-270.99999999999903,248.99999999999523,-153.00000000000313,315.0000000000097,341.99999999999784,-314.99999999999864,282.0000000000045,-247.00000000000833,229.99999999999687,-75.00000000000284,103.99999999999298,113.00000000000753,,573.9999999999926
2016.05.23,-268.0000000000016,223.99999999998954,-150.00000000000568,309.0000000000037,339.0000000000004,-283.99999999999534,319.0000000000026,-217.0000000000005,240.9999999999801,-88.99999999999864,109.00000000000354,104.99999999999955,,637.9999999999776
2016.05.23,-257.99999999998045,172.9999999999876,-150.99999999999002,328.0000000000061,328.0000000000061,-295.0000000000008,326.0000000000041,-219.00000000000253,287.99999999997715,-78.00000000000296,107.00000000001265,184.00000000000637,,733.0000000000233
2016.05.23,-222.99999999999542,155.9999999999917,-114.99999999999844,276.00000000000955,317.0000000000006,-295.99999999998516,330.0000000000081,-182.99999999999983,166.99999999998383,-63.00000000000239,160.00000000000458,129.00000000000134,,655.0000000000184
2016.05.23,-208.99999999999253,235.99999999999,-82.00000000000429,212.00000000000108,287.9999999999994,-255.00000000000523,304.9999999999997,-213.00000000000762,119.99999999998678,-6.000000000000227,113.99999999999189,68.00000000000139,,577.9999999999603
2016.05.23,-350.9999999999902,235.99999999999,-97.9999999999981,216.0000000000051,314.0000000000032,-266.999999999995,346.0000000000019,-207.00000000000162,-35.00000000000725,43.00000000000637,211.00000000000563,-9.999999999998899,,398.00000000002103
2016.05.23,-356.9999999999851,311.9999999999976,-96.99999999999153,208.00000000000819,317.9999999999961,-241.99999999998667,309.0000000000037,-221.99999999999997,1.9999999999686935,60.99999999999284,177.00000000000495,-31.000000000003247,,438.00000000000557
2016.05.23,-317.9999999999961,469.99999999999886,-97.9999999999981,31.000000000003247,256.0000000000007,-246.99999999999721,235.00000000000742,-369.0000000000082,-184.00000000000637,197.9999999999933,-11.00000000000545,-200.00000000000017,,-237.00000000000801
2016.05.23,-130.99999999999224,547.9999999999876,65.00000000000395,14.000000000002899,246.99999999999721,-234.99999999998522,209.9999999999991,-347.0000000000084,-337.99999999999386,320.99999999999795,-89.99999999999008,-161.00000000001114,,103.00000000000773
2016.05.23,-461.0000000000003,440.9999999999883,18.999999999991246,-9.999999999998899,228.00000000000597,-251.99999999998556,280.00000000000244,-209.00000000000364,-717.9999999999964,426.00000000000193,144.0000000000108,-215.00000000000963,,-326.99999999999375
2016.05.23,-508.9999999999817,429.9999999999926,87.99999999999919,0.0,290.00000000000136,-244.9999999999841,417.0000000000007,53.999999999998494,-879.9999999999919,495.9999999999951,381.0000000000091,-306.9999999999906,,215.00000000004826
2016.05.23,-440.9999999999803,464.9999999999892,93.00000000000975,-6.999999999990347,246.00000000000176,-266.999999999995,351.0000000000013,-14.999999999998348,-845.0000000000291,471.9999999999942,287.9999999999994,-195.00000000001182,,144.99999999999068
2016.05.23,-329.99999999998585,554.9999999999926,158.99999999999804,-61.999999999995396,214.00000000000307,-222.99999999999542,252.0000000000078,-211.00000000000563,-713.0000000000081,588.9999999999986,201.00000000000674,-208.99999999999253,,222.00000000002396
