names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['NZDCAD'],80.0,0.7890365190365186,S
GBPUSD,10,['GBPCHF'],80.0,0.32554761904761903,S
EURUSD,30,"['EURGBP', 'GBPCHF', 'EURCHF', 'AUDCAD', 'NZDCAD', 'GBPAUD']",80.0,0.6908095238095239,S
AUDUSD,20,['USDJPY'],100.0,-0.7317438786703492,B
GBPCHF,10,"['GBPCAD', 'EURCAD']",80.0,0.7958809523809525,S
EURCHF,10,"['AUDNZD', 'AUDCAD', 'EURCHF', 'CADJPY']",80.0,1.0,S
CADCHF,10,"['GBPCHF', 'GBPAUD']",80.0,1.0,S
NZDCHF,50,['EURJPY'],80.0,-0.2451709457249364,B
EURGBP,10,"['AUDCAD', 'AUDUSD']",80.0,0.94,S
GBPJPY,15,"['GBPCHF', 'GBPAUD', 'EURCAD']",100.0,0.5445476190476193,S
EURJPY,10,"['GBPAUD', 'GBPCHF', 'EURAUD', 'NZDCAD', 'GBPUSD']",80.0,0.88,S
EURCAD,10,['EURGBP'],100.0,0.35780952380952386,S
EURAUD,10,"['USDCHF', 'AUDCHF', 'NZDCHF']",80.0,-1.0,B
EURNZD,10,"['NZDCHF', 'AUDCHF', 'CADCHF']",100.0,-1.0,B
CADJPY,20,"['GBPCHF', 'GBPJPY', 'EURJPY']",80.0,-0.16337878787878796,B
AUDCAD,30,"['USDCHF', 'AUDCAD']",80.0,0.1269226793158681,S
NZDCAD,10,"['NZDCHF', 'AUDCHF', 'CADCHF']",100.0,1.0,S
