date,AUDUSD,EURCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.04.06,-124.00000000000189,46.999999999997044,-446.0000000000131,-152.00000000000767,17.000000000000348,,-658.0000000000254
2020.04.06,-121.99999999999989,-5.000000000010552,-483.0000000000112,-31.999999999998696,-26.000000000003798,,-668.0000000000241
2020.04.06,-73.99999999999629,120.99999999999334,-468.00000000000176,-26.999999999999247,-41.9999999999976,,-490.0000000000016
2020.04.06,-46.00000000000159,72.0000000000054,-429.00000000001273,24.999999999997247,-75.00000000000284,,-453.0000000000145
2020.04.06,-126.0000000000039,106.00000000000608,-605.9999999999955,0.999999999995449,-46.00000000000159,,-670.9999999999994
2020.04.06,-170.00000000000347,73.99999999999629,-597.0000000000031,-94.00000000000519,-94.00000000000519,,-881.0000000000207
2020.04.06,17.999999999995797,146.00000000000168,-114.0000000000141,-16.0000000000049,-109.00000000000354,,-75.00000000002507
2020.04.06,244.99999999999523,174.00000000000747,486.999999999993,212.99999999999653,90.0000000000012,,1208.9999999999934
2020.04.06,178.00000000000037,167.9999999999904,252.99999999999213,73.99999999999629,-21.999999999999797,,650.9999999999794
2020.04.06,138.00000000000477,117.99999999999588,92.99999999998754,24.999999999997247,-62.000000000006494,,311.999999999979
2020.04.06,85.99999999999719,137.9999999999937,34.99999999998504,-31.000000000003247,-92.99999999999864,,134.99999999997402
2020.04.06,53.00000000000304,143.00000000000423,-60.99999999999994,-50.0000000000056,-162.0000000000066,,-77.00000000000486
2020.04.06,21.999999999999797,140.0000000000068,-224.000000000002,-224.000000000002,-251.99999999999667,,-537.9999999999941
2020.04.06,73.99999999999629,148.99999999999915,-51.000000000001044,-157.00000000000713,-182.00000000000438,,-167.0000000000171
2020.04.06,85.99999999999719,194.0000000000053,-82.00000000000429,-150.00000000000568,-141.99999999999767,,-94.00000000000514
2020.04.06,17.999999999995797,187.99999999998818,-211.00000000000563,-235.00000000000742,-226.00000000000398,,-466.0000000000331
2020.04.06,83.9999999999952,205.99999999999508,-222.00000000001108,-219.00000000000253,-228.00000000000597,,-379.00000000002933
2020.04.06,236.99999999999832,245.0000000000063,249.99999999999466,-126.99999999999933,-134.0000000000008,,470.9999999999992
2020.04.06,295.0000000000008,158.99999999999804,530.9999999999926,-168.00000000000148,-141.99999999999767,,674.9999999999923
2020.04.06,178.00000000000037,154.99999999999403,324.9999999999975,-207.00000000000162,-190.99999999999673,,259.99999999999363
2020.04.06,392.9999999999989,175.99999999999838,832.9999999999949,-167.00000000000603,-182.99999999999983,,1051.9999999999866
2020.04.06,470.00000000000375,136.99999999998712,1072.9999999999907,-72.0000000000054,-100.00000000000009,,1507.9999999999761
2020.04.06,404.99999999999983,80.99999999999774,1031.000000000004,-77.00000000000485,-78.99999999999574,,1361.0000000000011
2020.04.06,509.00000000000387,38.0000000000047,1583.9999999999854,122.99999999999534,75.9999999999983,,2329.9999999999877
2020.04.06,585.9999999999976,58.99999999998684,1724.9999999999989,124.99999999999733,185.99999999999727,,2680.9999999999777
2020.04.06,600.999999999996,124.99999999999733,1553.0000000000043,134.99999999999625,149.99999999999457,,2563.9999999999886
2020.04.06,504.9999999999999,154.99999999999403,1415.999999999995,163.99999999999747,236.00000000000287,,2475.999999999989
2020.04.06,597.9999999999985,95.00000000000064,1732.9999999999845,229.00000000000142,295.99999999999625,,2950.9999999999814
2020.04.06,697.0000000000032,66.99999999999484,1976.0,347.9999999999928,392.9999999999989,,3480.99999999999
2020.04.06,683.9999999999957,63.99999999999739,1988.9999999999964,391.9999999999924,387.000000000004,,3515.999999999986
2020.04.06,599.0000000000051,34.000000000000696,1943.9999999999902,383.99999999999545,410.9999999999947,,3371.999999999986
2020.04.06,734.0000000000014,15.999999999993797,2259.9999999999955,522.0000000000002,551.9999999999969,,4083.9999999999877
2020.04.06,639.9999999999961,-18.0000000000069,2195.999999999998,427.99999999999505,534.0000000000011,,3779.9999999999836
2020.04.06,741.9999999999982,86.99999999999264,2119.9999999999886,507.9999999999973,561.9999999999958,,4018.9999999999727
2020.04.06,815.9999999999945,51.000000000001044,2424.999999999988,547.999999999993,580.0000000000027,,4419.999999999979
2020.04.06,688.9999999999952,-5.000000000010552,2252.999999999994,463.9999999999977,400.9999999999958,,3801.9999999999723
2020.04.06,848.9999999999998,59.99999999999339,2259.9999999999955,729.9999999999973,629.0000000000018,,4527.999999999987
2020.04.06,851.9999999999972,35.999999999991594,2364.999999999995,624.0000000000023,541.9999999999981,,4418.999999999984
2020.04.06,854.9999999999947,65.99999999998829,2422.9999999999973,522.0000000000002,365.99999999999966,,4231.99999999998
2020.04.06,858.9999999999986,41.000000000002146,2466.999999999997,517.9999999999962,336.9999999999984,,4221.999999999993
2020.04.06,787.9999999999998,69.9999999999923,2434.0000000000027,463.9999999999977,295.99999999999625,,4051.9999999999886
2020.04.06,866.9999999999956,82.99999999998863,2534.999999999998,488.999999999995,265.99999999999955,,4239.999999999976
2020.04.06,812.999999999997,90.99999999999665,2432.9999999999964,505.99999999999534,314.0000000000032,,4156.999999999989
2020.04.06,797.9999999999987,83.9999999999952,2384.9999999999927,479.99999999999153,278.00000000000045,,4024.9999999999786
2020.04.06,761.999999999996,41.000000000002146,2360.999999999991,417.99999999999613,227.99999999999488,,3809.9999999999804
2020.04.06,770.9999999999994,93.99999999999409,2268.9999999999877,404.99999999999983,204.00000000000418,,3742.9999999999854
2020.04.06,748.9999999999997,72.0000000000054,2252.999999999994,318.99999999999153,114.00000000000298,,3506.9999999999936
2020.04.06,761.0000000000006,72.0000000000054,2380.9999999999886,395.99999999999636,151.9999999999966,,3761.9999999999873
2020.04.07,715.9999999999944,9.999999999998899,2292.000000000005,280.9999999999979,117.00000000000044,,3415.9999999999964
2020.04.07,721.000000000005,19.999999999997797,2237.9999999999845,329.00000000000153,83.9999999999952,,3391.9999999999836
2020.04.07,707.000000000002,51.99999999998539,2359.9999999999845,378.00000000000057,137.9999999999937,,3634.999999999966
2020.04.07,724.9999999999978,42.999999999993044,2394.9999999999914,519.9999999999983,290.00000000000136,,3972.999999999982
2020.04.07,870.0000000000041,48.99999999998794,2651.000000000003,624.0000000000023,354.9999999999942,,4548.999999999993
2020.04.07,1070.0000000000043,102.99999999998644,3116.999999999992,834.0000000000014,419.9999999999982,,5543.999999999982
2020.04.07,1014.9999999999992,68.00000000000139,2960.9999999999914,674.9999999999923,385.99999999999744,,5104.999999999981
2020.04.07,919.9999999999986,65.00000000000395,2790.0000000000036,620.9999999999937,337.99999999999386,,4733.999999999994
2020.04.07,968.0000000000022,85.99999999998609,2907.9999999999995,626.9999999999998,353.99999999999875,,4942.999999999986
2020.04.07,1080.9999999999986,93.99999999999409,3058.9999999999895,696.999999999992,419.00000000000273,,5349.999999999976
2020.04.07,1034.0000000000016,93.99999999999409,2898.999999999985,680.9999999999983,458.00000000000284,,5165.999999999982
2020.04.07,1063.0000000000027,121.99999999999989,2966.000000000002,729.9999999999973,473.99999999999665,,5354.999999999998
2020.04.07,1112.0000000000018,89.00000000000574,3030.9999999999836,766.9999999999955,548.0000000000041,,5546.999999999991
2020.04.07,1029.9999999999975,89.99999999999008,2766.9999999999864,730.9999999999927,470.9999999999992,,5088.999999999965
2020.04.07,1161.000000000001,72.99999999998974,3228.999999999993,790.0000000000018,548.0000000000041,,5800.999999999989
2020.04.07,1368.0000000000025,109.00000000000354,3550.999999999993,925.9999999999935,614.0000000000034,,6567.999999999996
2020.04.07,1307.0000000000025,119.00000000000244,3350.9999999999927,825.9999999999934,542.9999999999935,,6145.999999999985
2020.04.07,1344.0000000000007,160.00000000000458,3441.9999999999895,822.0000000000005,529.9999999999972,,6297.999999999992
2020.04.07,1541.9999999999989,195.9999999999962,3973.9999999999886,1107.0000000000025,729.9999999999973,,7548.999999999984
2020.04.07,1619.0000000000039,232.99999999999432,3725.999999999985,1100.9999999999964,663.999999999998,,7342.999999999978
2020.04.07,1749.0000000000005,289.9999999999903,3851.0000000000045,1214.9999999999993,695.0000000000011,,7799.999999999995
2020.04.07,1792.0000000000048,296.9999999999917,3913.9999999999955,1286.9999999999936,644.9999999999956,,7934.999999999981
