date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,NZDCHF,GBPAUD,EURNZD,AUDCAD,AUDNZD,empty,sum
2016.05.30,-100.00000000000009,-34.000000000000696,-25.999999999992696,-108.99999999999466,-99.00000000000463,-26.999999999999247,-32.0000000000098,-29.999999999996696,-34.99999999999615,-102.00000000000209,-75.00000000000284,-60.00000000000449,-25.999999999992696,,-754.9999999999968
2016.05.30,14.999999999998348,-2.999999999997449,-22.999999999995246,-57.00000000000216,-92.00000000000318,-100.00000000000009,-59.000000000009045,-100.99999999999554,-80.99999999999774,-281.99999999998226,-124.99999999999733,-162.0000000000066,-32.999999999994145,,-1102.9999999999823
2016.05.30,24.999999999997247,10.000000000021103,-27.999999999983594,-24.00000000000091,-252.0000000000078,-68.00000000000139,-65.00000000000395,-88.99999999999464,-92.99999999999864,-167.9999999999904,-184.99999999999073,-250.00000000000577,-24.999999999986144,,-1211.9999999999454
2016.05.30,43.999999999999595,26.0000000000149,-24.000000000001798,40.99999999999682,-273.9999999999965,-97.9999999999981,-117.00000000000044,-114.99999999999844,-148.0000000000037,-221.99999999998886,-320.00000000000915,-270.0000000000036,-15.999999999993797,,-1492.9999999999832
2016.05.30,40.00000000000669,87.99999999999919,16.000000000016,222.99999999999898,-287.9999999999994,-106.00000000000608,-121.00000000000443,-130.99999999999224,-155.00000000000514,-89.00000000000574,-364.9999999999931,-289.0000000000059,11.00000000000545,,-1165.9999999999857
2016.05.30,41.9999999999976,124.00000000001299,12.999999999996348,331.00000000000307,-303.9999999999932,-60.99999999999994,-113.00000000000753,-86.99999999999264,-148.0000000000037,30.999999999981043,-348.9999999999993,-256.0000000000007,-40.99999999997994,,-817.9999999999859
2016.05.30,56.0000000000005,22.0000000000109,42.0000000000087,293.00000000000637,-408.00000000000836,-55.000000000005045,-79.00000000000685,-85.99999999999719,-114.00000000000298,-44.0000000000218,-275.000000000003,-270.0000000000036,-89.99999999999008,,-1008.0000000000124
2016.05.30,48.000000000003595,-19.999999999997797,76.0000000000094,293.99999999999693,-489.99999999999045,12.000000000000899,43.999999999999595,-10.999999999994348,7.9999999999968985,117.00000000001154,-35.00000000000725,-296.0000000000074,-105.99999999998388,,-358.99999999996226
2016.05.30,55.000000000005045,-66.99999999999484,53.00000000001415,302.99999999999727,-666.000000000011,32.999999999994145,34.000000000000696,-0.999999999995449,-0.999999999995449,152.0000000000188,-34.000000000000696,-284.0000000000065,-51.000000000001044,,-473.99999999997493
2016.05.30,4.999999999999449,-65.99999999998829,66.00000000001049,365.99999999999966,-669.0000000000085,130.99999999999224,50.99999999998994,140.0000000000068,31.999999999998696,416.9999999999785,-4.000000000004,-189.00000000000583,84.0000000000174,,363.9999999999866
2016.05.30,21.00000000000435,-26.999999999999247,78.00000000000028,400.99999999999625,-591.0000000000082,131.99999999999878,2.999999999997449,97.00000000000264,-19.999999999997797,419.9999999999982,-144.99999999999514,-209.9999999999991,94.00000000001629,,253.0000000000148
2016.05.30,34.000000000000696,39.00000000001125,66.00000000001049,503.0000000000001,-570.0000000000039,46.00000000000159,-80.00000000000229,25.00000000000835,-109.99999999999899,364.9999999999931,-354.9999999999942,-255.00000000000523,66.00000000001049,,-225.99999999996854
