date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.01.26,-15.00000000000945,-92.00000000000318,-66.00000000001049,-85.00000000000173,-155.00000000000514,-202.9999999999976,-51.000000000001044,-179.00000000000205,-180.0000000000024,-319.9999999999932,-28.999999999990145,-62.99999999998818,-194.99999999998963,-7.999999999995566,-139.00000000001,-234.99999999999633,-64.0000000000196,,-2079.000000000016
2015.01.26,28.999999999990145,-133.00000000000534,7.999999999985796,-52.99999999999194,-117.99999999999588,-202.9999999999976,-83.9999999999952,-147.00000000001978,-117.99999999999588,-264.00000000001,-55.000000000005045,56.000000000011596,114.0000000000141,129.0000000000049,-34.000000000006025,-358.0000000000028,-395.000000000012,,-1626.0000000000312
2015.01.26,-12.000000000000899,-177.00000000000495,8.999999999992347,-21.00000000000435,-126.0000000000039,-154.99999999999403,-0.999999999995449,-311.00000000000705,-168.99999999999693,-278.99999999999636,-1.999999999990898,-389.99999999998636,56.99999999999594,-72.99999999999329,-207.00000000000784,-290.00000000000136,-390.0000000000015,,-2536.9999999999964
2015.01.26,-8.000000000008,-221.00000000000452,68.00000000000139,19.999999999997797,-239.99999999999577,-190.00000000000128,48.000000000003595,-597.0000000000084,-307.99999999999716,86.99999999998909,32.0000000000098,-872.9999999999905,-177.00000000000495,-262.999999999991,-471.00000000000364,-287.0000000000039,-368.00000000001273,,-3748.00000000002
2015.01.26,-176.0000000000095,-161.00000000001114,-512.0000000000014,-7.999999999985796,-56.99999999999594,-76.0000000000094,-182.99999999999983,-328.00000000000296,-90.99999999999665,-599.9999999999943,134.00000000001188,-274.0000000000009,157.00000000000713,-164.99999999999204,-164.00000000000148,-168.99999999999693,-389.0000000000171,,-3061.9999999999964
2015.01.26,-250.00000000000577,-89.00000000000574,-339.0000000000004,-11.00000000000545,11.00000000000545,180.0000000000024,-26.000000000003798,296.99999999999704,14.000000000002899,-466.0000000000082,151.00000000001222,256.0000000000002,331.999999999999,24.00000000000091,102.99999999999443,-236.00000000000287,-368.00000000001273,,-417.0000000000301
2015.01.26,-341.0000000000024,-76.0000000000094,-402.9999999999978,39.00000000001125,31.999999999998696,333.9999999999899,95.99999999999609,439.9999999999977,32.999999999994145,-191.0000000000025,131.99999999999878,295.0000000000159,255.00000000000523,20.000000000010232,107.99999999998988,-137.9999999999937,-414.00000000000324,,220.9999999999988
2015.01.26,-330.0000000000081,-97.00000000001374,-296.0000000000074,-11.999999999989797,83.9999999999952,329.00000000000153,97.9999999999981,554.000000000002,63.99999999999739,-372.0000000000141,70.0000000000145,377.00000000000955,229.99999999999687,159.00000000000603,256.9999999999908,-93.99999999999409,-266.0000000000107,,754.9999999999743
2015.01.26,-332.00000000001006,-90.99999999999665,-238.0000000000049,-43.999999999999595,100.00000000000009,368.9999999999971,168.00000000000148,528.9999999999964,49.99999999999449,-312.9999999999882,-11.999999999989797,387.00000000000045,171.99999999999437,189.00000000000716,256.9999999999908,-87.99999999999919,-268.0000000000016,,834.9999999999925
2015.01.26,-204.99999999999963,-160.00000000000458,-217.0000000000005,-68.99999999998573,-90.99999999999665,-123.99999999999079,-192.99999999999872,-120.00000000000455,2.000000000002,-201.99999999999818,-4.000000000004,125.0,127.99999999999478,61.00000000000705,-60.000000000002274,-131.00000000000333,-256.00000000001177,,-1515.999999999997
2015.01.26,-68.00000000000139,-153.00000000000313,-214.00000000000307,46.0000000000127,-56.0000000000005,-52.99999999999194,-119.99999999999788,-111.99999999999477,27.999999999994696,-70.99999999999795,69.00000000000794,151.00000000001046,144.99999999999514,-36.99999999999193,-32.00000000001069,-83.9999999999952,-104.00000000001519,,-664.9999999999828
2015.01.26,-82.99999999999974,-168.99999999999693,-280.0000000000136,93.00000000000975,-102.99999999999754,58.000000000002494,-170.99999999999892,24.00000000000091,121.99999999999989,-58.9999999999975,117.99999999999588,331.0000000000173,266.999999999995,-4.9999999999954525,-88.99999999999864,-7.0000000000014495,-94.00000000001629,,-46.99999999999466
2015.01.26,-121.99999999999989,-138.0000000000159,-326.0000000000041,112.000000000001,-65.00000000000395,102.00000000000209,-138.00000000000477,36.99999999997772,153.99999999999858,-18.000000000000682,185.00000000001293,310.0000000000023,419.9999999999982,-40.99999999999682,-82.00000000000784,-87.00000000000374,-235.00000000000742,,67.99999999994768
2015.01.26,-82.99999999999974,-140.0000000000068,-277.00000000001614,112.000000000001,-92.99999999999864,89.00000000000574,-144.99999999999514,56.99999999998795,131.00000000000333,-19.000000000005457,178.99999999999582,310.0000000000023,544.9999999999955,-24.00000000000091,-79.00000000000773,-173.00000000000094,-219.00000000001364,,170.99999999994634
2015.01.26,-164.00000000000858,-119.00000000000244,-375.0000000000142,75.00000000000284,-39.00000000000014,164.99999999999292,-136.99999999999824,230.99999999999454,127.99999999999478,-213.99999999999864,144.99999999999514,400.0000000000057,523.0000000000068,64.00000000000716,36.99999999999193,-114.99999999999844,-207.00000000000162,,397.99999999996965
2015.01.26,-215.00000000000963,-67.00000000001705,-448.000000000004,35.00000000000725,-10.999999999994348,82.00000000000429,-192.00000000000327,252.9999999999859,139.99999999999568,-223.0000000000132,219.00000000001364,431.0000000000116,510.99999999999477,45.000000000001705,59.99999999998806,-156.00000000000057,-317.0000000000117,,146.99999999994918
2015.01.26,-87.00000000000374,-21.00000000000435,-483.0000000000112,18.0000000000069,-70.99999999999883,-35.999999999991594,-346.0000000000019,176.9999999999925,170.99999999999892,-623.9999999999952,209.9999999999991,578.000000000003,656.9999999999965,106.00000000000875,141.9999999999959,-234.99999999999633,-352.000000000019,,-196.00000000002078
2015.01.26,-31.000000000003247,7.0000000000014495,-682.0000000000048,11.00000000000545,-34.000000000000696,-236.99999999999832,-570.9999999999993,205.99999999998886,197.99999999999818,-877.0000000000095,283.99999999999534,873.9999999999952,756.0000000000011,270.00000000001023,228.9999999999992,-129.00000000000134,-270.00000000001467,,3.999999999962938
2015.01.26,-9.00000000000345,27.999999999983594,-775.9999999999989,-22.999999999995246,-2.000000000002,-232.99999999999432,-568.0000000000018,469.99999999999886,183.99999999999528,-1174.0000000000066,234.00000000000088,1176.9999999999925,699.0000000000052,362.000000000009,461.9999999999891,-136.00000000000279,-284.00000000001756,,410.99999999995174
2015.01.26,-306.00000000000625,35.999999999991594,-927.0000000000111,-19.999999999997797,63.99999999999739,-201.00000000000674,-407.0000000000018,546.999999999997,151.00000000000114,-1360.99999999999,317.9999999999961,1128.9999999999907,658.0000000000031,421.0000000000065,485.99999999999,-68.00000000000139,-264.0000000000198,,255.9999999999386
2015.01.26,-291.0000000000079,86.99999999999264,-996.0000000000191,-59.99999999999339,170.00000000000347,-723.9999999999914,-1166.999999999996,209.99999999997954,278.9999999999959,-1438.999999999993,225.99999999999287,1502.0000000000095,601.000000000007,546.0000000000065,720.9999999999894,23.00000000000635,-356.00000000000074,,-668.0000000000182
2015.01.26,388.9999999999949,-69.00000000000794,-936.0000000000035,96.00000000000719,168.99999999999693,-1146.0000000000025,-1490.999999999998,-218.00000000001774,370.00000000000364,-1270.9999999999866,333.0000000000055,1608.000000000004,973.0000000000016,484.99999999999943,781.9999999999965,-4.999999999999449,-441.0000000000025,,-372.0000000000085
