,name,direction
0,USDCHF,B
1,GBPUSD,S
2,EURUSD,B
3,USDJPY,S
4,USDCAD,B
5,AUDUSD,B
6,NZDUSD,S
7,GBPCHF,B
8,EURCHF,S
9,CHFJPY,S
10,CADCHF,S
11,AUDCHF,B
12,NZDCHF,B
13,EURGBP,S
14,GBPJPY,S
15,GBPCAD,S
16,GBPAUD,S
17,EURJPY,S
18,EURCAD,S
19,EURAUD,S
20,EURNZD,S
21,CADJPY,B
22,AUDJPY,B
23,NZDJPY,B
24,AUDCAD,B
25,NZDCAD,B
26,AUDNZD,B
