date,EURCHF,AUDCAD,NZDCAD,empty,sum
2020.03.16,-22.0000000000109,-363.0000000000022,595.0000000000011,,209.999999999988
2020.03.16,25.999999999992696,-312.9999999999966,546.000000000002,,258.9999999999982
2020.03.16,-104.99999999999955,-417.0000000000007,464.9999999999932,,-57.00000000000705
2020.03.16,-141.00000000001333,-417.0000000000007,464.9999999999932,,-93.0000000000208
2020.03.17,-76.0000000000094,-340.00000000000693,485.99999999999756,,69.99999999998124
2020.03.17,17.999999999984695,-248.99999999999923,651.999999999997,,420.9999999999825
2020.03.17,58.000000000002494,-257.0000000000072,632.9999999999947,,433.99999999998994
2020.03.17,53.999999999998494,-395.0000000000009,557.9999999999918,,216.99999999998943
2020.03.17,55.99999999998939,-429.0000000000016,657.9999999999919,,284.9999999999797
2020.03.17,126.0000000000039,-304.9999999999997,624.0000000000023,,445.0000000000065
2020.03.17,194.0000000000053,-226.99999999999943,756.9999999999966,,724.0000000000025
2020.03.17,269.9999999999925,-268.99999999999704,830.9999999999928,,831.9999999999883
2020.03.17,282.0000000000045,-473.99999999999665,557.9999999999918,,365.99999999999966
2020.03.17,276.9999999999939,-355.0000000000053,595.0000000000011,,516.9999999999898
2020.03.17,245.0000000000063,-365.0000000000042,605.0,,485.0000000000021
2020.03.17,259.9999999999936,-263.99999999999756,663.999999999998,,659.999999999994
2020.03.17,276.9999999999939,-178.00000000000037,609.9999999999994,,708.999999999993
2020.03.17,245.99999999999068,-341.0000000000024,627.9999999999952,,532.9999999999835
2020.03.17,228.00000000000597,-333.0000000000055,580.0000000000027,,475.0000000000032
2020.03.17,197.99999999998707,-533.0000000000057,496.99999999999187,,161.99999999997323
2020.03.17,195.9999999999962,-797.0000000000033,298.9999999999937,,-302.00000000001336
2020.03.17,156.99999999998494,-892.0000000000039,295.99999999999625,,-439.0000000000226
2020.03.17,110.99999999999443,-799.0000000000052,369.99999999999255,,-318.00000000001825
2020.03.17,119.99999999998678,-834.9999999999968,476.9999999999941,,-238.00000000001592
2020.03.17,80.99999999999774,-619.0000000000028,563.9999999999978,,25.999999999992724
2020.03.17,75.99999999998718,-639.0000000000007,578.9999999999961,,15.999999999982606
2020.03.17,-73.99999999999629,-672.0000000000059,461.99999999999574,,-284.0000000000064
2020.03.17,-103.00000000000864,-867.0000000000067,174.99999999999181,,-795.0000000000235
2020.03.17,-114.99999999999844,-1011.0000000000064,-92.99999999999864,,-1219.0000000000034
2020.03.17,-151.9999999999966,-1426.000000000005,-184.00000000000637,,-1762.000000000008
2020.03.17,-236.00000000001398,-1316.0000000000061,-102.99999999999754,,-1655.0000000000175
2020.03.17,-243.00000000001543,-899.0000000000053,126.99999999999933,,-1015.0000000000214
2020.03.17,-275.000000000003,-1126.0000000000048,48.99999999999905,,-1352.0000000000086
2020.03.17,-289.0000000000059,-1114.0000000000039,19.00000000000235,,-1384.0000000000075
2020.03.17,-194.0000000000053,-1036.0000000000036,239.0000000000003,,-991.0000000000085
2020.03.17,-188.00000000001037,-1041.000000000003,341.0000000000024,,-888.000000000011
2020.03.17,-246.99999999999721,-1229.9999999999977,264.999999999993,,-1212.000000000002
2020.03.17,-253.99999999999866,-1358.0000000000036,246.99999999999721,,-1365.000000000005
2020.03.17,-232.00000000000998,-1319.9999999999989,402.9999999999978,,-1149.0000000000111
2020.03.17,-113.00000000000753,-1316.0000000000061,88.99999999999464,,-1340.000000000019
2020.03.17,32.999999999994145,-1092.000000000004,271.9999999999945,,-787.0000000000155
2020.03.17,-29.999999999996696,-941.000000000003,275.99999999999847,,-695.0000000000011
2020.03.17,-102.00000000000209,-992.9999999999994,329.00000000000153,,-766.0
2020.03.17,-83.9999999999952,-789.0000000000064,422.9999999999956,,-450.00000000000597
2020.03.17,7.999999999985796,-736.9999999999987,565.9999999999999,,-163.00000000001307
2020.03.17,-18.0000000000069,-668.9999999999974,524.0000000000023,,-163.00000000000205
2020.03.17,-31.000000000003247,-740.0000000000073,488.999999999995,,-282.0000000000156
2020.03.17,-80.99999999999774,-724.0000000000024,512.9999999999968,,-292.0000000000033
2020.03.17,-69.00000000000794,-589.0000000000061,476.9999999999941,,-181.00000000002
2020.03.17,-56.99999999999594,-707.000000000002,210.99999999999451,,-553.0000000000034
2020.03.17,-103.00000000000864,-705.0000000000001,-114.00000000000298,,-922.0000000000117
2020.03.17,-86.0000000000083,-563.9999999999978,368.9999999999971,,-281.00000000000904
2020.03.18,29.999999999996696,-443.99999999999994,464.9999999999932,,50.99999999998994
2020.03.18,-41.000000000002146,-622.0000000000003,553.999999999999,,-109.00000000000352
2020.03.18,-49.00000000001015,-648.0000000000041,586.9999999999931,,-110.00000000002115
2020.03.18,-38.0000000000047,-626.0000000000043,663.0000000000025,,-1.0000000000064801
2020.03.18,-53.999999999998494,-602.999999999998,703.9999999999935,,46.999999999997044
2020.03.18,-60.99999999999994,-546.000000000002,618.9999999999918,,11.999999999989768
2020.03.18,-76.99999999999375,-636.9999999999986,554.9999999999944,,-158.99999999999795
2020.03.18,-97.00000000001374,-487.0000000000041,656.9999999999965,,72.99999999997863
2020.03.18,-110.00000000001009,-522.0000000000002,590.0000000000016,,-42.000000000008754
2020.03.18,-104.00000000001519,-526.9999999999997,568.0000000000018,,-63.000000000013074
2020.03.18,-42.0000000000087,-575.0000000000033,544.0,,-73.00000000001205
2020.03.18,-49.99999999999449,-575.9999999999987,471.99999999999466,,-153.99999999999864
2020.03.18,-62.000000000006494,-473.0000000000012,519.9999999999983,,-15.000000000009436
2020.03.18,-31.000000000003247,-468.9999999999972,541.0000000000026,,41.00000000000216
2020.03.18,-43.00000000001525,-448.000000000004,566.9999999999953,,75.99999999997613
2020.03.18,-83.00000000001084,-402.9999999999978,588.9999999999951,,102.99999999998647
2020.03.18,-104.00000000001519,-648.9999999999995,573.9999999999967,,-179.00000000001808
2020.03.18,-182.99999999999983,-636.0000000000032,522.9999999999957,,-296.0000000000073
2020.03.18,-178.00000000001148,-582.0000000000048,549.9999999999949,,-210.00000000002137
2020.03.18,-205.99999999999508,-802.0000000000027,217.0000000000005,,-790.9999999999973
2020.03.18,-219.00000000001364,-1102.000000000003,-153.00000000000313,,-1474.0000000000198
2020.03.18,-222.00000000001108,-1180.0000000000032,-324.9999999999975,,-1727.0000000000118
2020.03.18,-235.00000000000742,-1053.0000000000039,-226.00000000000398,,-1514.0000000000155
2020.03.18,-243.00000000001543,-726.0000000000044,-129.00000000000134,,-1098.0000000000211
2020.03.18,-241.00000000000233,-680.9999999999983,70.99999999999883,,-851.0000000000018
2020.03.18,-239.99999999999577,-997.9999999999989,-135.00000000000733,,-1373.0000000000018
2020.03.18,-231.0000000000034,-1046.999999999998,-239.0000000000003,,-1517.0000000000016
2020.03.18,-246.00000000001288,-1134.999999999997,-50.0000000000056,,-1431.0000000000157
2020.03.18,-246.00000000001288,-1162.0000000000075,4.999999999999449,,-1403.000000000021
2020.03.18,-262.00000000000665,-1116.000000000006,66.99999999999484,,-1311.0000000000177
2020.03.18,-283.000000000011,-1121.0000000000052,46.00000000000159,,-1358.0000000000148
2020.03.18,-304.9999999999997,-1101.0000000000075,75.9999999999983,,-1330.000000000009
2020.03.18,-314.99999999999864,-1029.000000000002,185.99999999999727,,-1158.0000000000034
2020.03.18,-326.0000000000041,-989.0000000000066,136.99999999999824,,-1178.0000000000125
2020.03.18,-334.00000000001205,-1192.000000000004,190.99999999999673,,-1335.0000000000193
2020.03.18,-336.00000000000296,-1390.0000000000023,-179.00000000000693,,-1905.0000000000123
2020.03.18,-353.0000000000033,-1239.0000000000011,-29.000000000001247,,-1621.0000000000057
2020.03.18,-385.99999999999744,-1604.0000000000055,-213.00000000000762,,-2203.0000000000105
2020.03.18,-395.99999999999636,-2316.000000000007,-548.0000000000041,,-3260.0000000000073
2020.03.18,-400.00000000000034,-1680.0000000000036,-206.00000000000617,,-2286.0000000000105
2020.03.18,-384.00000000000654,-1912.0000000000025,-143.9999999999997,,-2440.0000000000086
2020.03.18,-365.99999999999966,-1993.0000000000002,-497.000000000003,,-2856.000000000003
2020.03.18,-357.00000000000733,-2051.0000000000027,-656.000000000001,,-3064.000000000011
2020.03.18,-300.99999999999574,-2216.000000000007,-924.9999999999981,,-3442.000000000001
2020.03.18,-276.00000000000955,-2583.000000000002,-1379.000000000008,,-4238.000000000019
2020.03.18,-243.00000000001543,-2146.999999999999,-919.0000000000032,,-3309.0000000000177
2020.03.18,-334.00000000001205,-2500.9999999999977,-1334.9999999999973,,-4170.000000000007
2020.03.18,-320.00000000000915,-2426.000000000006,-1109.9999999999998,,-3856.0000000000146
2020.03.19,-246.99999999999721,-2280.000000000004,-1033.0000000000061,,-3560.0000000000073
2020.03.19,-208.00000000000819,-1983.0000000000014,-1019.0000000000032,,-3210.0000000000127
2020.03.19,-53.00000000001415,-2334.0000000000027,-1505.0000000000007,,-3892.0000000000173
2020.03.19,110.99999999999443,-2205.999999999997,-1695.000000000002,,-3790.0000000000045
2020.03.19,187.00000000000384,-2351.000000000003,-1755.0000000000066,,-3919.0000000000064
2020.03.19,218.99999999999142,-2649.0000000000014,-2051.0000000000027,,-4481.000000000013
2020.03.19,217.99999999998488,-3117.9999999999986,-2375.000000000005,,-5275.000000000018
2020.03.19,92.00000000000318,-5169.000000000002,-3795.9999999999995,,-8872.999999999998
2020.03.19,34.000000000000696,-4954.999999999998,-3425.0000000000005,,-8345.999999999998
2020.03.19,-175.99999999999838,-4531.000000000007,-3498.000000000001,,-8205.000000000007
2020.03.19,-198.99999999999363,-4934.0000000000055,-3771.0000000000023,,-8904.000000000002
2020.03.19,-185.00000000001293,-4681.000000000002,-3088.9999999999973,,-7955.000000000012
2020.03.19,-178.00000000001148,-4386.999999999996,-2998.0000000000005,,-7563.000000000009
2020.03.19,-174.00000000000747,-4459.000000000002,-3043.000000000007,,-7676.000000000016
2020.03.19,-212.00000000001216,-4434.000000000005,-2929.0000000000036,,-7575.00000000002
2020.03.19,-209.00000000001472,-4354.999999999998,-2771.0000000000014,,-7335.000000000015
2020.03.19,-226.99999999999943,-3915.9999999999973,-2639.9999999999977,,-6782.9999999999945
2020.03.19,-209.00000000001472,-3244.9999999999977,-2149.000000000001,,-5603.000000000013
2020.03.19,-32.999999999994145,-3207.000000000004,-2243.000000000006,,-5483.000000000004
2020.03.19,-224.000000000002,-3544.999999999998,-2531.0000000000055,,-6300.0000000000055
2020.03.19,-251.00000000000122,-3380.000000000005,-2476.0000000000005,,-6107.000000000007
2020.03.19,-256.99999999999613,-3068.9999999999995,-2261.000000000002,,-5586.999999999997
2020.03.19,-248.00000000000378,-3212.0000000000036,-2321.0000000000064,,-5781.000000000014
2020.03.19,-253.99999999999866,-2900.999999999998,-2084.000000000008,,-5239.0000000000055
2020.03.19,-296.0000000000074,-2856.9999999999986,-1995.0000000000023,,-5148.000000000008
2020.03.19,-304.00000000001535,-2875.0000000000055,-1724.0000000000034,,-4903.000000000025
2020.03.19,-336.00000000000296,-2810.999999999997,-1638.0000000000061,,-4785.000000000006
2020.03.19,-371.99999999999454,-2600.0000000000023,-1580.0000000000036,,-4552.0
2020.03.19,-398.00000000000944,-2451.000000000003,-1500.0000000000014,,-4349.000000000015
2020.03.19,-381.0000000000091,-2549.0000000000014,-1548.000000000005,,-4478.0000000000155
2020.03.19,-388.0000000000106,-2317.0000000000023,-1558.0000000000039,,-4263.000000000016
2020.03.19,-394.00000000000546,-2134.0000000000027,-1055.000000000006,,-3583.000000000014
2020.03.19,-402.9999999999978,-1888.0000000000007,-736.9999999999987,,-3027.9999999999973
2020.03.19,-415.99999999999415,-1078.0000000000011,7.9999999999968985,,-1485.9999999999984
2020.03.19,-419.9999999999982,-1062.0000000000073,108.99999999999244,,-1373.000000000013
2020.03.19,-428.00000000000614,-1136.0000000000036,192.99999999999872,,-1371.0000000000111
2020.03.19,-449.0000000000105,-1211.0000000000066,83.9999999999952,,-1576.0000000000218
2020.03.19,-455.0000000000054,-1116.000000000006,204.99999999999963,,-1366.0000000000118
2020.03.19,-472.00000000000574,-1680.999999999999,-230.000000000008,,-2383.000000000013
2020.03.19,-425.0000000000087,-1841.999999999999,-416.00000000000523,,-2683.0000000000127
2020.03.19,-446.9999999999974,-1897.0000000000043,-419.9999999999982,,-2764.0
2020.03.19,-487.0000000000152,-2229.000000000003,-807.9999999999976,,-3524.000000000016
2020.03.19,-451.0000000000014,-2398.0,-1009.9999999999998,,-3859.000000000001
2020.03.19,-443.99999999999994,-2514.000000000005,-1575.9999999999995,,-4534.000000000005
2020.03.19,-451.0000000000014,-2642.0,-1719.9999999999993,,-4813.000000000001
2020.03.19,-385.00000000001313,-2632.9999999999964,-1850.0000000000073,,-4868.000000000016
2020.03.19,-564.000000000009,-2922.0000000000023,-2124.0000000000036,,-5610.000000000015
2020.03.19,-629.0000000000128,-2849.999999999997,-2075.0000000000045,,-5554.000000000015
2020.03.20,-489.0000000000061,-2843.000000000007,-1971.0000000000005,,-5303.000000000013
2020.03.20,-381.0000000000091,-3487.000000000007,-2451.9999999999986,,-6320.000000000015
2020.03.20,-419.0000000000138,-3454.0000000000014,-2421.0000000000064,,-6294.000000000022
2020.03.20,-385.99999999999744,-2900.999999999998,-1894.0000000000068,,-5181.000000000002
2020.03.20,-419.0000000000138,-2858.000000000005,-1907.0000000000032,,-5184.000000000022
2020.03.20,-470.9999999999992,-2188.000000000001,-1214.9999999999993,,-3873.999999999999
2020.03.20,-435.0000000000076,-1980.9999999999993,-1143.0000000000052,,-3559.000000000012
2020.03.20,-441.0000000000025,-2002.0000000000039,-1212.9999999999975,,-3656.0000000000036
2020.03.20,-421.0000000000047,-1797.000000000004,-1158.9999999999989,,-3377.0000000000073
2020.03.20,-398.9999999999938,-1599.000000000006,-1163.000000000003,,-3161.0000000000027
2020.03.20,-443.99999999999994,-2049.000000000001,-1536.9999999999995,,-4030.0000000000005
2020.03.20,-443.0000000000156,-1819.0000000000039,-1487.000000000005,,-3749.0000000000246
2020.03.20,-448.000000000004,-1748.000000000005,-1407.0000000000027,,-3603.000000000012
2020.03.20,-453.0000000000145,-1751.999999999998,-1305.0000000000007,,-3510.0000000000127
2020.03.20,-419.9999999999982,-1707.9999999999984,-1266.0000000000005,,-3393.999999999997
2020.03.20,-429.00000000001273,-1614.0000000000043,-1158.0000000000034,,-3201.0000000000205
2020.03.20,-419.0000000000138,-1633.0000000000066,-1192.9999999999995,,-3245.00000000002
2020.03.20,-390.0000000000015,-1217.9999999999968,-892.9999999999993,,-2500.9999999999973
2020.03.20,-320.9999999999935,-1149.0,-841.9999999999983,,-2311.999999999992
2020.03.20,-388.9999999999949,-1043.000000000005,-526.9999999999997,,-1958.9999999999995
2020.03.20,-317.9999999999961,-1527.0000000000007,-1235.0000000000084,,-3080.0000000000055
2020.03.20,-334.00000000001205,-1700.999999999997,-1285.9999999999982,,-3321.0000000000073
2020.03.20,-312.00000000000114,-1907.0000000000032,-1475.9999999999995,,-3695.000000000004
2020.03.20,-319.0000000000026,-1863.0000000000036,-1275.0000000000039,,-3457.00000000001
2020.03.20,-317.0000000000117,-1895.0000000000023,-1377.000000000006,,-3589.00000000002
2020.03.20,-353.0000000000033,-1529.999999999998,-1074.0000000000082,,-2957.0000000000095
2020.03.20,-363.0000000000022,-1405.0000000000007,-997.9999999999989,,-2766.000000000002
2020.03.20,-364.00000000000875,-1855.0000000000066,-1480.999999999999,,-3700.0000000000146
2020.03.20,-368.00000000001273,-1866.000000000001,-1401.0000000000077,,-3635.0000000000214
2020.03.20,-377.0000000000051,-2155.000000000007,-1458.0000000000036,,-3990.0000000000155
2020.03.20,-378.00000000001165,-2234.0000000000027,-1695.000000000002,,-4307.000000000016
2020.03.20,-381.0000000000091,-2544.000000000002,-1923.000000000008,,-4848.000000000019
2020.03.20,-385.00000000001313,-2483.000000000002,-1882.000000000006,,-4750.000000000021
2020.03.20,-378.00000000001165,-2185.999999999999,-1901.0000000000082,,-4465.000000000019
2020.03.20,-368.00000000001273,-2349.9999999999964,-2002.0000000000039,,-4720.000000000013
2020.03.20,-395.000000000012,-2512.9999999999986,-2112.999999999998,,-5021.000000000009
2020.03.20,-358.9999999999982,-2590.0000000000036,-2112.999999999998,,-5062.0
2020.03.20,-395.000000000012,-2563.9999999999995,-2207.000000000003,,-5166.000000000015
2020.03.20,-411.0000000000058,-2359.0,-1963.0000000000036,,-4733.000000000009
2020.03.20,-385.00000000001313,-2141.9999999999995,-1799.0000000000061,,-4326.000000000019
2020.03.20,-391.000000000008,-2168.9999999999986,-1910.0000000000007,,-4470.000000000007
2020.03.20,-395.99999999999636,-2078.0000000000023,-1941.9999999999993,,-4415.999999999998
2020.03.20,-381.0000000000091,-2529.0000000000036,-2324.0000000000036,,-5234.000000000016
2020.03.20,-395.000000000012,-2468.0000000000036,-2298.0,,-5161.0000000000155
2020.03.20,-392.00000000001455,-2956.9999999999986,-2571.000000000001,,-5920.000000000015
2020.03.20,-411.0000000000058,-2812.000000000003,-2456.0000000000027,,-5679.000000000012
2020.03.20,-411.0000000000058,-2812.000000000003,-2456.0000000000027,,-5679.000000000012
2020.03.20,-411.0000000000058,-2812.000000000003,-2456.0000000000027,,-5679.000000000012
