date,GBPUSD,EURCHF,EURCAD,EURAUD,empty,sum
2020.06.22,0.0,-55.99999999998939,-52.99999999999194,-298.9999999999826,,-407.99999999996396
2020.06.22,66.99999999999484,-1.999999999990898,-29.999999999996696,-248.00000000000378,,-212.99999999999653
2020.06.22,-11.00000000000545,39.00000000001125,-54.99999999998284,-370.00000000000364,,-396.9999999999807
2020.06.22,8.999999999992347,86.0000000000083,-26.999999999999247,-437.99999999998283,,-369.9999999999814
2020.06.22,-31.999999999987594,25.00000000000835,-61.99999999998429,-409.99999999999926,,-478.9999999999628
2020.06.22,-29.999999999996696,26.999999999999247,-96.99999999999153,-454.9999999999832,,-554.9999999999721
2020.06.22,-59.99999999999339,48.000000000003595,-51.000000000001044,-534.9999999999966,,-597.9999999999874
2020.06.22,-14.999999999987246,49.99999999999449,-0.9999999999843467,-469.99999999999267,,-435.99999999996976
2020.06.22,59.99999999999339,100.99999999999554,-95.00000000000064,-737.9999999999942,,-672.0000000000059
2020.06.22,187.00000000000384,112.000000000001,-86.99999999999264,-783.0000000000003,,-570.9999999999882
2020.06.22,202.00000000001327,124.00000000001299,-130.99999999999224,-783.0000000000003,,-587.9999999999663
2020.06.22,252.0000000000078,161.99999999999548,-110.99999999999443,-848.9999999999886,,-545.9999999999798
2020.06.22,234.00000000000088,137.00000000000932,-96.99999999999153,-954.9999999999948,,-680.9999999999761
2020.06.22,276.00000000000955,126.0000000000039,-154.99999999999403,-963.999999999987,,-716.9999999999677
2020.06.22,293.99999999999426,127.00000000001043,-143.99999999998857,-1163.000000000003,,-885.9999999999868
2020.06.22,435.9999999999919,140.0000000000068,-140.99999999999113,-1241.9999999999875,,-806.9999999999799
2020.06.22,435.0000000000076,126.0000000000039,-66.99999999999484,-1190.0000000000023,,-695.9999999999857
2020.06.22,360.0000000000048,93.00000000000975,-78.00000000000028,-1183.0000000000007,,-807.9999999999864
2020.06.22,239.99999999999577,79.00000000000685,-65.99999999998829,-997.0000000000034,,-743.9999999999891
2020.06.22,286.00000000000847,104.99999999999955,-208.99999999999253,-1099.9999999999898,,-917.9999999999743
2020.06.22,344.00000000001097,51.000000000001044,-263.99999999999756,-1299.99999999999,,-1168.9999999999754
2020.06.22,622.9999999999958,131.99999999999878,-249.99999999999466,-1411.9999999999911,,-906.9999999999912
2020.06.22,748.9999999999997,131.00000000001444,-176.99999999998272,-1337.9999999999948,,-634.9999999999634
2020.06.22,696.999999999992,150.00000000000568,-59.99999999999339,-1205.999999999996,,-418.9999999999916
2020.06.22,788.0000000000109,207.00000000000162,-43.999999999999595,-1310.9999999999955,,-359.9999999999825
2020.06.22,591.9999999999925,161.99999999999548,-38.99999999998904,-1180.0000000000032,,-465.0000000000043
2020.06.22,438.00000000000506,151.00000000001222,-45.99999999999049,-1163.000000000003,,-619.9999999999761
2020.06.22,385.00000000001313,158.0000000000137,34.000000000000696,-1039.9999999999966,,-462.9999999999691
2020.06.22,388.9999999999949,157.00000000000713,1.0000000000065512,-1061.000000000001,,-513.9999999999923
2020.06.22,408.00000000000836,148.00000000001478,-85.99999999998609,-1180.0000000000032,,-709.9999999999661
2020.06.22,601.9999999999915,146.00000000000168,-134.99999999999625,-1278.9999999999857,,-665.9999999999887
2020.06.22,503.99999999999335,158.0000000000137,-63.99999999999739,-1244.0000000000007,,-645.999999999991
2020.06.22,625.9999999999932,235.00000000000742,18.0000000000069,-1268.0000000000025,,-388.999999999995
2020.06.22,504.9999999999999,211.00000000000563,25.00000000000835,-1134.999999999997,,-393.9999999999833
2020.06.22,815.9999999999945,185.99999999999727,101.00000000001774,-1258.999999999988,,-155.9999999999784
2020.06.22,883.9999999999959,191.00000000000784,92.00000000000318,-1266.999999999996,,-99.99999999998909
2020.06.22,998.9999999999943,280.9999999999979,196.0000000000184,-1097.999999999999,,378.0000000000116
2020.06.22,991.0000000000085,293.0000000000099,171.00000000001003,-1149.0,,306.0000000000284
2020.06.22,1027.0000000000002,321.0000000000157,222.00000000001108,-1352.999999999982,,217.00000000004502
2020.06.22,1151.9999999999975,331.999999999999,154.0000000000097,-1483.9999999999964,,154.00000000000978
2020.06.22,1164.9999999999939,297.0000000000139,97.9999999999981,-1436.9999999999993,,123.0000000000066
2020.06.22,1167.0000000000068,302.0000000000023,104.99999999999955,-1418.9999999999925,,155.00000000001614
2020.06.22,1227.0000000000002,290.00000000001245,89.00000000000574,-1393.999999999984,,212.00000000003433
2020.06.22,1239.9999999999966,316.0000000000052,8.000000000008,-1375.9999999999995,,188.00000000001023
2020.06.22,1183.0000000000007,296.0000000000074,60.000000000015596,-1368.999999999998,,170.00000000002592
2020.06.22,1201.0000000000077,321.0000000000157,48.000000000003595,-1246.9999999999982,,323.0000000000289
2020.06.22,1190.0000000000023,306.00000000000625,36.999999999998145,-1173.0000000000018,,360.000000000005
2020.06.22,1234.0000000000018,319.0000000000026,21.00000000000435,-1203.999999999983,,370.0000000000259
2020.06.23,1146.0000000000025,287.9999999999994,-88.99999999998354,-1251.9999999999864,,93.00000000003183
2020.06.23,1212.000000000013,290.00000000001245,8.000000000008,-1242.999999999994,,267.00000000003934
2020.06.23,1234.0000000000018,324.0000000000132,13.000000000018552,-1278.0000000000014,,293.0000000000323
2020.06.23,1306.000000000007,337.0000000000095,55.000000000005045,-1411.9999999999911,,286.00000000003047
2020.06.23,1408.0000000000093,363.0000000000022,15.00000000000945,-1417.0000000000016,,369.00000000001955
2020.06.23,1468.0000000000027,391.000000000008,-7.0000000000014495,-1520.9999999999945,,331.0000000000148
2020.06.23,1445.9999999999918,368.9999999999971,32.0000000000098,-1520.9999999999945,,326.0000000000041
2020.06.23,1378.9999999999968,346.0000000000019,9.999999999998899,-1526.9999999999895,,208.00000000000796
2020.06.23,947.000000000009,236.99999999999832,9.000000000014552,-1410.9999999999845,,-217.9999999999627
2020.06.23,951.9999999999973,238.0000000000049,18.0000000000069,-1431.9999999999889,,-223.99999999997976
2020.06.23,1309.0000000000045,312.00000000000114,8.000000000008,-1493.9999999999952,,135.00000000001842
2020.06.23,1375.9999999999995,411.0000000000058,34.000000000000696,-1505.0000000000007,,316.00000000000546
2020.06.23,1319.0000000000034,385.99999999999744,235.00000000000742,-1363.0000000000032,,577.0000000000052
2020.06.23,1249.0000000000111,361.0000000000113,277.00000000001614,-1246.9999999999982,,640.0000000000405
2020.06.23,1306.9999999999916,356.00000000000074,263.00000000001324,-1219.9999999999989,,706.0000000000066
2020.06.23,1246.9999999999982,341.00000000001353,269.00000000000813,-1207.9999999999868,,649.0000000000332
2020.06.23,1249.9999999999955,338.0000000000161,248.00000000000378,-1249.9999999999955,,586.00000000002
2020.06.23,1049.0000000000111,310.9999999999946,278.00000000000045,-1170.9999999999886,,467.0000000000175
2020.06.23,998.00000000001,297.0000000000139,307.00000000001285,-1133.9999999999907,,468.00000000004616
2020.06.23,1123.0000000000073,294.0000000000165,329.00000000000153,-1143.9999999999895,,602.0000000000357
2020.06.23,1222.9999999999964,279.00000000000705,340.00000000000693,-1146.9999999999868,,695.0000000000236
2020.06.23,1347.0000000000093,316.0000000000052,365.99999999999966,-1234.9999999999861,,794.000000000028
2020.06.23,1526.0000000000052,324.9999999999975,377.0000000000051,-1241.9999999999875,,986.0000000000202
2020.06.23,1317.999999999997,283.99999999999534,385.00000000001313,-1143.9999999999895,,843.0000000000159
2020.06.23,1144.0000000000116,280.9999999999979,453.99999999999886,-1088.9999999999845,,790.0000000000239
2020.06.23,1022.9999999999961,324.9999999999975,416.00000000001637,-1163.9999999999873,,600.0000000000227
2020.06.23,1004.0000000000049,306.00000000000625,417.0000000000007,-1309.9999999999889,,417.00000000002296
2020.06.23,1120.9999999999943,329.00000000000153,426.9999999999996,-1434.000000000002,,442.9999999999934
2020.06.23,907.0000000000133,367.0000000000062,409.0000000000149,-1412.9999999999975,,270.00000000003706
2020.06.23,1114.9999999999993,428.00000000000614,377.0000000000051,-1542.9999999999832,,377.0000000000273
2020.06.23,1285.0000000000027,608.0000000000085,365.99999999999966,-1473.9999999999975,,785.0000000000134
2020.06.23,1407.0000000000027,565.9999999999999,607.0000000000019,-1702.0000000000034,,878.0000000000011
2020.06.23,1343.0000000000052,483.99999999999557,642.0000000000092,-1585.9999999999986,,883.0000000000114
2020.06.23,1326.000000000005,487.99999999999955,695.0000000000011,-1505.0000000000007,,1004.0000000000048
2020.06.23,1418.0000000000082,507.000000000013,792.0000000000149,-1459.9999999999945,,1257.0000000000414
2020.06.23,1652.9999999999934,452.00000000000796,790.0000000000018,-1418.9999999999925,,1476.0000000000107
2020.06.23,1761.0000000000125,463.0000000000134,679.0000000000074,-1448.999999999989,,1454.000000000044
2020.06.23,1780.0000000000039,486.00000000000864,613.0000000000191,-1436.9999999999993,,1442.0000000000325
2020.06.23,1800.0000000000016,492.0000000000035,714.999999999999,-1357.9999999999925,,1649.0000000000116
2020.06.23,1700.999999999997,476.0000000000098,619.9999999999983,-1292.9999999999886,,1504.0000000000164
2020.06.23,1737.999999999995,483.0000000000112,613.0000000000191,-1313.999999999993,,1520.0000000000325
2020.06.23,1805.000000000012,551.9999999999969,790.0000000000018,-1198.9999999999945,,1948.0000000000164
2020.06.23,1741.999999999999,534.9999999999966,889.0000000000065,-1086.9999999999936,,2079.000000000008
2020.06.23,1754.9999999999955,462.0000000000068,896.000000000008,-1107.999999999998,,2005.000000000012
2020.06.23,1732.0000000000002,453.99999999999886,853.0000000000149,-1136.0000000000036,,1903.0000000000105
2020.06.23,1673.0000000000134,443.99999999999994,887.9999999999999,-1075.9999999999882,,1929.000000000025
2020.06.23,1723.9999999999923,452.00000000000796,934.0000000000126,-1042.9999999999939,,2067.000000000019
2020.06.23,1750.9999999999914,442.00000000000904,947.000000000009,-994.9999999999903,,2145.000000000019
