date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.10.30,-48.99999999999905,-95.00000000000064,-34.000000000006025,-97.9999999999981,-63.99999999999739,0.0,-31.000000000003247,-7.0000000000014495,-80.99999999999774,-43.00000000000637,-86.00000000001273,-5.999999999994898,-102.99999999999754,-99.00000000000463,,-796.0000000000198
2017.10.30,23.00000000000635,-35.00000000000725,-21.000000000000796,-29.000000000001247,125.99999999998168,107.99999999999699,31.000000000003247,99.99999999998899,-46.999999999997044,-43.00000000000637,-20.000000000010232,-12.000000000000899,-31.000000000003247,34.000000000000696,,183.99999999995083
2017.10.30,56.0000000000005,-8.000000000008,-1.0000000000047748,66.99999999999484,167.9999999999904,163.00000000000205,-0.999999999995449,246.99999999999721,-86.0000000000083,-41.00000000001103,43.99999999999693,-57.99999999999139,19.00000000000235,177.99999999998929,,746.9999999999548
2017.10.30,121.99999999999989,69.9999999999923,-12.000000000000455,117.00000000000044,226.99999999999943,164.99999999999292,-36.0000000000027,190.00000000000128,-53.999999999998494,-71.00000000001216,131.00000000000023,-104.99999999999955,90.99999999999665,236.99999999999832,,1071.9999999999682
2017.10.30,85.00000000000173,-43.00000000001525,-34.99999999999659,103.99999999999298,272.99999999998994,207.00000000000162,-36.999999999998145,356.9999999999851,-178.00000000001148,-77.00000000001239,141.9999999999959,-56.99999999999594,77.00000000000485,236.99999999999832,,1054.9999999999407
2017.10.30,114.00000000000298,-22.0000000000109,-37.00000000000614,107.99999999999699,306.9999999999906,231.0000000000034,0.0,458.9999999999872,-170.00000000000347,-94.0000000000083,143.99999999999125,-51.99999999999649,79.00000000000685,209.9999999999991,,1276.9999999999534
2017.10.30,87.99999999999919,-26.0000000000149,-54.000000000002046,139.00000000000023,308.9999999999815,218.99999999999142,21.999999999999797,425.99999999999307,-158.0000000000137,-135.00000000000512,167.99999999999216,-46.999999999997044,117.00000000000044,242.99999999999324,,1310.9999999999181
2017.10.30,111.00000000000554,-14.000000000002899,-43.00000000000637,141.99999999999767,325.99999999998187,204.99999999998852,0.0,320.9999999999935,-131.99999999999878,-34.000000000006025,146.99999999999136,-107.00000000000153,136.00000000000279,302.9999999999866,,1360.999999999932
2017.10.30,90.0000000000012,-38.0000000000047,-55.00000000000682,156.00000000000057,279.99999999999136,219.99999999999798,7.0000000000014495,237.99999999998266,-141.00000000001333,-40.00000000000625,219.99999999999886,-117.00000000000044,163.99999999999747,398.9999999999938,,1382.9999999999338
2017.10.30,48.000000000003595,-90.00000000001229,-90.00000000000341,174.99999999999181,214.99999999998744,198.00000000000927,-2.999999999997449,208.99999999999253,-160.00000000000458,-70.00000000000739,244.99999999999034,-117.99999999999588,228.00000000000597,251.99999999998556,,1038.9999999999454
2017.10.30,18.0000000000069,-92.00000000000318,-168.00000000000637,181.9999999999933,213.99999999998087,201.99999999999108,11.00000000000545,275.9999999999874,-185.00000000001293,-108.00000000000409,328.9999999999935,-90.99999999999665,223.00000000000654,480.99999999999807,,1291.99999999994
2017.10.30,53.00000000000304,-72.0000000000054,-112.00000000000898,203.99999999999307,291.9999999999812,215.00000000000963,0.0,363.0000000000022,-178.00000000001148,-96.00000000000364,320.99999999999795,-98.99999999999353,90.99999999999665,492.9999999999879,,1474.9999999999486
2017.10.30,20.0000000000089,-99.00000000000463,-194.00000000000261,202.0000000000022,235.99999999999176,209.9999999999991,2.999999999997449,242.99999999999324,-161.99999999999548,-93.00000000000352,338.99999999999864,-134.0000000000008,251.00000000000122,536.0000000000032,,1357.9999999999886
2017.10.30,26.999999999999247,-93.00000000000975,-156.0000000000059,256.0000000000007,247.99999999998158,214.00000000000307,19.999999999997797,265.0000000000041,-191.99999999999218,-100.00000000000853,400.99999999999625,-132.99999999999423,324.00000000000205,617.0000000000009,,1697.999999999975
2017.10.30,32.0000000000098,-106.00000000000608,-171.99999999999704,291.99999999999227,268.0000000000016,232.00000000000998,14.999999999998348,373.00000000000114,-208.00000000000819,-111.0000000000042,459.99999999999375,-112.99999999999643,343.9999999999999,645.999999999991,,1951.999999999986
2017.10.30,29.000000000001247,-118.00000000001809,-139.00000000001,307.99999999999716,300.99999999999574,241.00000000000233,-0.999999999995449,377.9999999999894,-222.99999999999542,-57.00000000000216,443.9999999999884,-117.99999999999588,368.9999999999971,683.9999999999957,,2097.99999999995
2017.10.30,39.00000000000014,-120.00000000000898,-131.00000000000023,308.9999999999926,322.00000000000006,259.9999999999936,-5.999999999994898,428.9999999999905,-222.99999999999542,-76.00000000000762,441.99999999999307,-98.99999999999353,336.00000000000296,668.0000000000019,,2149.999999999974
2017.10.30,19.00000000000235,-121.00000000001555,-133.00000000000978,281.99999999999335,309.99999999998806,241.00000000000233,4.000000000004,442.9999999999934,-225.00000000000853,-82.99999999999841,411.9999999999919,-96.99999999999153,331.0000000000035,602.999999999998,,1985.999999999953
2017.10.30,31.000000000003247,-109.00000000000354,-103.9999999999992,293.99999999999426,302.0000000000023,242.00000000000887,21.00000000000435,419.9999999999982,-229.99999999999687,-82.99999999999841,426.9999999999925,-93.99999999999409,356.00000000000074,641.999999999987,,2114.999999999999
2017.10.30,68.00000000000139,-123.00000000000644,-82.99999999999841,293.99999999999426,354.9999999999942,279.99999999999136,-9.999999999998899,466.9999999999952,-259.9999999999936,-82.99999999999841,443.9999999999884,-61.999999999995396,389.000000000006,652.9999999999925,,2328.999999999972
2017.10.30,124.00000000000189,-113.00000000000753,-73.0000000000075,334.00000000000097,302.0000000000023,297.9999999999983,1.0000000000065512,270.99999999999903,-252.99999999999213,-90.00000000000341,433.9999999999975,-100.00000000000009,379.0000000000071,665.0000000000044,,2179.0000000000073
2017.10.30,95.00000000000064,-171.00000000001003,-70.00000000000739,288.9999999999948,306.9999999999906,279.99999999999136,43.999999999999595,443.99999999999994,-361.0000000000113,-123.00000000000466,349.9999999999943,-91.99999999999208,316.0000000000052,556.0000000000009,,1863.9999999999518
2017.10.30,57.00000000000705,-282.0000000000045,-63.00000000000239,204.99999999999963,395.99999999999636,371.99999999999454,50.0000000000056,512.0000000000014,-523.0000000000068,-66.0000000000025,272.99999999999613,-124.99999999999733,212.99999999999653,441.99999999998687,,1460.9999999999707
2017.10.30,43.999999999999595,-299.00000000000483,-130.00000000000966,156.00000000000057,492.9999999999879,418.0000000000073,58.000000000002494,473.99999999999665,-500.9999999999959,-22.00000000000557,250.0,-161.99999999999548,201.00000000000674,523.9999999999911,,1503.999999999981
2017.10.30,-31.999999999998696,-352.000000000019,-185.00000000000227,115.99999999999389,405.9999999999952,404.0000000000044,65.00000000000395,385.99999999999744,-417.0000000000007,-18.000000000000682,263.9999999999958,-151.00000000000114,182.99999999999983,495.000000000001,,1163.999999999969
2017.10.30,-5.999999999994898,-341.00000000001353,-180.99999999999739,122.99999999999534,410.99999999998363,395.99999999999636,31.000000000003247,407.99999999998613,-565.9999999999999,-31.00000000000591,272.99999999999613,-179.99999999999127,168.00000000000148,493.99999999999443,,998.9999999999538
2017.10.30,87.00000000000374,-365.0000000000153,-139.00000000001,142.99999999999312,515.9999999999832,485.0000000000021,-36.0000000000027,485.99999999998647,-588.0000000000107,-69.00000000000261,263.9999999999958,-185.99999999999727,118.00000000000699,434.9999999999854,,1150.9999999999181
2017.10.30,57.00000000000705,-339.0000000000004,-165.99999999999682,96.99999999999153,502.00000000000244,480.99999999999807,-51.000000000001044,563.0000000000024,-520.0000000000093,-88.00000000000807,219.99999999999886,-157.99999999999147,92.99999999999864,395.99999999999636,,1086.9999999999882
2017.10.30,35.00000000000725,-364.00000000000875,-152.00000000000102,144.99999999999514,532.9999999999835,462.0000000000068,-9.999999999998899,598.999999999994,-537.0000000000097,-164.00000000000148,275.99999999999625,-135.99999999999167,175.99999999999838,417.0000000000007,,1279.9999999999707
2017.10.30,52.000000000007596,-326.0000000000041,-133.00000000000978,209.9999999999991,695.0000000000011,448.000000000004,-20.999999999993246,1035.9999999999925,-614.0000000000034,-169.00000000001114,303.99999999998784,-104.99999999999955,177.00000000000495,436.9999999999985,,1990.9999999999745
2017.10.30,110.00000000001009,-275.000000000003,-156.0000000000059,248.99999999999923,821.9999999999894,482.999999999989,-12.000000000000899,1034.999999999986,-578.9999999999961,-174.0000000000066,342.9999999999893,-78.99999999999574,219.99999999999798,408.9999999999927,,2395.9999999999454
2017.10.30,93.00000000000975,-272.00000000000557,-186.9999999999976,241.00000000000233,861.0000000000007,415.0000000000098,4.999999999999449,1170.9999999999886,-540.0000000000072,-227.00000000000387,390.00000000000057,-68.99999999999685,204.00000000000418,409.99999999999926,,2495.000000000003
2017.10.30,179.00000000000693,-94.00000000001629,-314.00000000000716,193.99999999999417,932.9999999999839,316.0000000000052,-17.000000000000348,1236.9999999999993,-438.00000000000506,-374.00000000000944,403.99999999999636,-141.99999999999767,82.00000000000429,319.999999999987,,2285.999999999941
2017.10.30,162.0000000000066,-148.00000000001478,-344.0000000000083,166.99999999999494,913.9999999999926,329.00000000000153,-26.999999999999247,1130.9999999999932,-409.99999999999926,-338.99999999999864,393.99999999999125,-115.99999999999389,106.00000000000608,316.0000000000052,,2134.999999999977
2017.10.30,168.00000000000148,-170.00000000000347,-317.99999999999784,180.0000000000024,803.9999999999825,390.0000000000015,-73.00000000000084,1105.9999999999848,-475.0000000000032,-362.000000000009,415.9999999999968,-117.00000000000044,87.00000000000374,296.9999999999917,,1932.99999999995
2017.10.30,206.00000000000617,-119.00000000000244,-304.00000000000205,119.00000000000244,801.9999999999916,387.000000000004,-73.99999999999629,970.0000000000042,-517.9999999999962,-355.000000000004,340.999999999994,-165.9999999999995,-48.99999999999905,217.0000000000005,,1457.0000000000032
2017.10.30,109.00000000000354,-213.00000000001873,-403.0000000000058,121.99999999999989,841.0000000000028,407.0000000000018,-132.99999999999423,1097.999999999999,-697.0000000000143,-447.00000000000273,379.99999999999545,-173.00000000000094,-81.9999999999932,184.99999999999073,,993.9999999999636
2017.10.30,-6.999999999990347,-286.00000000000847,-519.0000000000055,56.99999999999594,719.000000000003,317.9999999999961,-197.00000000000273,997.9999999999878,-751.0000000000127,-457.00000000000784,421.99999999999704,-252.99999999999213,-136.99999999999824,191.99999999999218,,98.99999999995396
2017.10.30,-158.99999999999804,-297.0000000000139,-668.0000000000064,19.999999999997797,577.9999999999897,160.99999999998892,-175.00000000000293,987.9999999999889,-591.0000000000082,-490.99999999999966,416.9999999999874,-198.99999999999363,-81.9999999999932,217.0000000000005,,-281.0000000000627
2017.10.30,-286.99999999999284,-405.0000000000109,-689.9999999999977,-3.0000000000085514,580.0000000000027,123.00000000000644,-151.00000000000114,1076.9999999999945,-564.9999999999933,-449.0000000000123,434.99999999998806,-164.99999999999292,-29.999999999996696,215.99999999999397,,-314.0000000000206
2017.10.30,-243.99999999999977,-351.0000000000124,-612.000000000009,12.000000000000899,570.9999999999882,157.00000000000713,-146.99999999999713,1160.9999999999898,-540.0000000000072,-411.00000000000136,418.99999999999693,-151.9999999999966,-22.999999999995246,234.00000000000088,,73.99999999996515
2017.10.30,-187.9999999999993,-287.000000000015,-600.9999999999991,52.99999999999194,559.9999999999827,157.00000000000713,-141.99999999999767,1098.9999999999834,-540.0000000000072,-433.00000000000693,421.99999999999704,-170.99999999999892,-4.999999999999449,248.00000000000378,,171.99999999994242
2017.10.30,-185.99999999999727,-279.00000000000705,-612.000000000009,61.999999999995396,558.9999999999984,144.99999999999514,-146.00000000000168,1068.0000000000023,-554.9999999999944,-431.0000000000116,463.99999999999864,-197.99999999999818,-24.999999999997247,293.99999999999426,,159.9999999999678
2017.10.30,-186.99999999999272,-339.0000000000004,-570.999999999998,0.999999999995449,558.9999999999984,171.00000000001003,-126.0000000000039,1005.9999999999958,-635.0000000000077,-403.0000000000058,409.9999999999966,-268.99999999999704,-92.99999999999864,270.99999999999903,,-205.00000000000892
2017.10.30,-254.99999999999412,-412.00000000001234,-611.0000000000042,-1.0000000000065512,527.9999999999951,200.00000000000017,-107.00000000000153,1009.9999999999998,-687.9999999999998,-380.00000000000966,409.9999999999966,-256.99999999999613,-90.99999999999665,272.99999999998994,,-381.0000000000396
2017.10.30,-290.9999999999968,-524.0000000000133,-615.9999999999997,-21.999999999999797,530.9999999999926,192.99999999999872,-104.00000000000409,993.9999999999837,-724.9999999999978,-343.0000000000035,398.9999999999867,-251.99999999999667,-70.99999999999883,289.0000000000059,,-542.0000000000429
2017.10.30,-295.0000000000008,-524.0000000000133,-625.0,-53.999999999998494,322.9999999999844,261.0000000000001,-139.00000000000023,942.9999999999827,-736.0000000000033,-301.00000000000193,358.99999999999466,-279.99999999999136,-105.99999999999498,268.0000000000016,,-906.0000000000407
2017.10.30,-264.999999999993,-506.0000000000064,-582.0000000000078,-69.00000000000794,536.9999999999875,262.999999999991,-115.99999999999389,946.9999999999867,-775.9999999999989,-276.00000000001046,333.999999999989,-312.00000000000114,-100.99999999999554,251.99999999998556,,-670.0000000000754
2017.10.31,-261.0000000000001,-469.0000000000083,-551.0000000000019,-12.000000000000899,539.0000000000006,236.99999999999832,-68.00000000000139,957.9999999999922,-788.9999999999952,-278.0000000000058,371.9999999999999,-301.9999999999912,-82.99999999999974,282.0000000000045,,-425.0000000000094
2017.10.31,-258.9999999999981,-455.0000000000054,-558.0000000000069,-9.999999999998899,550.9999999999903,246.99999999999721,-68.00000000000139,948.9999999999999,-727.0000000000109,-300.00000000001137,381.0000000000002,-285.9999999999974,-80.99999999999774,269.9999999999925,,-346.000000000048
