date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.10.30,91.00000000000774,-8.000000000008,-9.000000000000341,-29.000000000001247,201.99999999999108,218.99999999999142,63.00000000000195,190.99999999998562,-8.000000000008,-12.000000000000455,-9.000000000000341,1.0000000000065512,-24.999999999997247,38.0000000000047,,704.9999999999734
2017.10.30,56.0000000000005,-8.000000000008,-14.000000000010004,117.99999999999588,150.99999999999002,160.99999999998892,31.999999999998696,246.99999999999721,4.000000000004,-35.0000000000108,161.99999999999193,35.00000000000725,173.9999999999964,238.0000000000049,,1320.9999999999468
2017.10.30,170.00000000000347,103.99999999999298,42.999999999992156,146.99999999999713,285.99999999998624,204.99999999998852,7.0000000000014495,286.99999999999284,-4.000000000004,-8.000000000009777,160.99999999998715,-46.00000000000159,119.00000000000244,322.00000000000006,,1792.999999999929
2017.10.30,185.00000000000182,108.99999999998133,19.99999999999602,142.99999999999312,290.9999999999968,209.9999999999991,-24.000000000001798,366.999999999984,-21.00000000000435,-68.00000000001205,166.99999999998738,-13.999999999991797,100.00000000000009,261.0000000000001,,1725.9999999999295
2017.10.30,124.00000000000189,-16.000000000016,-9.000000000000341,117.99999999999588,322.00000000000006,262.00000000000665,26.000000000003798,465.0000000000043,-137.9999999999937,-69.00000000000261,160.99999999998715,-17.000000000000348,99.00000000000463,245.99999999999068,,1573.999999999982
2017.10.30,120.00000000000898,-2.0000000000131024,4.9999999999954525,148.99999999999915,320.9999999999935,245.0000000000063,75.00000000000284,533.99999999999,-143.00000000000423,-90.00000000000341,186.9999999999976,4.000000000004,126.99999999999933,259.9999999999936,,1791.9999999999702
2017.10.30,191.00000000000784,63.99999999999739,99.99999999999432,190.00000000000128,357.99999999999164,261.0000000000001,82.99999999999974,470.9999999999992,-82.00000000000429,-20.000000000010232,173.99999999999238,-8.999999999992347,162.0000000000066,329.00000000000153,,2271.9999999999854
2017.10.30,112.000000000001,-3.0000000000196536,-39.00000000000148,158.99999999999804,380.00000000000256,238.0000000000049,48.99999999999905,394.9999999999898,-89.00000000000574,-6.000000000000227,226.99999999998965,-91.99999999999208,173.9999999999964,428.00000000000614,,1932.9999999999686
2017.10.30,104.00000000000409,-36.0000000000138,-42.00000000000159,200.00000000000017,280.9999999999979,259.9999999999936,16.0000000000049,248.99999999998812,-97.9999999999981,13.999999999995794,274.9999999999915,-93.99999999999409,243.99999999999977,519.9999999999872,,1892.9999999999554
2017.10.30,86.0000000000083,-53.999999999998494,-37.9999999999967,263.0000000000021,258.0000000000027,255.99999999998957,40.00000000000669,302.9999999999866,-134.99999999999625,-7.000000000005002,345.9999999999894,-78.00000000000028,314.99999999999864,592.9999999999991,,2147.9999999999864
2017.10.30,80.00000000000229,-72.0000000000054,-100.99999999999909,253.99999999999866,306.9999999999906,266.0000000000107,43.999999999999595,431.99999999998795,-175.00000000001404,-91.00000000000819,379.99999999999545,-48.99999999999905,292.9999999999988,539.0000000000006,,2106.9999999999586
