date,USDCHF,EURUSD,USDJPY,USDCAD,EURCHF,EURJPY,EURCAD,empty,sum
2015.05.25,4.000000000004,-200.00000000000017,-195.0000000000074,-99.00000000000463,-228.99999999999034,-51.9999999999925,-175.99999999999838,,-946.9999999999894
2015.05.25,1.0000000000065512,-248.99999999998812,-228.9999999999992,-87.99999999999919,-261.0000000000001,-96.99999999997999,-241.99999999998667,,-1164.9999999999468
2015.05.25,4.000000000004,-246.99999999999721,-212.0000000000033,-80.00000000001339,-269.00000000000813,-100.99999999999909,-246.99999999999721,,-1152.0000000000143
2015.05.25,-2.999999999997449,-286.99999999999284,-198.0000000000075,-95.00000000000064,-329.00000000000153,-183.9999999999975,-270.99999999999903,,-1366.9999999999966
2015.05.25,65.00000000000395,-228.99999999999034,-171.99999999999704,-52.000000000007596,-339.0000000000004,-147.99999999999613,-256.99999999999613,,-1131.9999999999836
2015.05.25,102.99999999999754,-204.99999999998852,-143.00000000000068,-52.000000000007596,-388.9999999999949,-141.9999999999959,-231.99999999998778,,-1059.9999999999777
2015.05.25,135.00000000000733,-112.99999999998533,-114.00000000000432,3.999999999981796,-313.00000000000773,-32.99999999998704,-164.99999999999292,,-598.9999999999882
2015.05.25,90.0000000000012,-198.99999999999363,-156.0000000000059,-24.000000000001798,-340.9999999999913,-110.99999999999,-261.0000000000001,,-1001.9999999999816
2015.05.25,-36.0000000000027,-387.99999999998835,-150.00000000000568,-106.00000000000608,-353.0000000000033,-330.99999999998886,-395.99999999999636,,-1759.9999999999911
2015.05.25,-107.00000000000153,-449.9999999999948,-179.00000000000205,-226.00000000001506,-351.99999999999676,-381.0000000000002,-412.9999999999967,,-2108.0000000000073
2015.05.25,-107.00000000000153,-468.00000000000176,-165.99999999999682,-147.00000000000824,-353.99999999998766,-389.99999999998636,-418.9999999999916,,-2050.999999999974
2015.05.25,-27.999999999994696,-341.99999999999784,-132.000000000005,-101.00000000001774,-356.00000000000074,-276.9999999999868,-374.999999999992,,-1610.9999999999948
2015.05.25,-82.99999999999974,-377.9999999999894,-102.99999999999443,-32.0000000000098,-353.0000000000033,-379.99999999999545,-438.9999999999894,,-1767.9999999999818
2015.05.25,-70.99999999999883,-346.0000000000019,-58.000000000006935,-35.00000000000725,-276.9999999999939,-356.9999999999993,-439.99999999999596,,-1584.000000000004
2015.05.25,-63.00000000000195,-343.00000000000443,-33.00000000000125,-15.00000000000945,-297.9999999999983,-396.99999999999136,-444.9999999999843,,-1593.9999999999911
2015.05.25,-43.999999999999595,-337.99999999999386,-45.000000000001705,-41.000000000002146,-326.9999999999884,-400.99999999998204,-407.0000000000018,,-1602.9999999999695
2015.05.25,-4.999999999999449,-313.99999999999204,-64.00000000000716,-57.00000000001815,-334.9999999999964,-326.9999999999982,-358.9999999999982,,-1461.0000000000095
2015.05.25,12.000000000000899,-304.9999999999997,-51.00000000000193,-90.99999999999665,-336.9999999999873,-346.99999999998,-322.9999999999844,,-1441.999999999949
2015.05.25,35.00000000000725,-261.0000000000001,-30.000000000001137,-168.0000000000126,-330.9999999999924,-286.00000000000136,-241.99999999998667,,-1282.999999999987
2015.05.25,9.00000000000345,-238.99999999998923,-9.000000000000341,-185.00000000001293,-322.00000000000006,-299.99999999998295,-191.99999999999218,,-1237.9999999999743
2015.05.25,-54.999999999993946,-349.99999999998363,-43.00000000000637,-195.00000000001182,-408.00000000000836,-425.9999999999877,-330.9999999999924,,-1807.999999999984
2015.05.25,-158.0000000000026,-349.99999999998363,-33.00000000000125,-303.0000000000088,-313.00000000000773,-418.00000000000637,-231.99999999998778,,-1806.9999999999982
2015.05.25,-168.99999999999693,-380.00000000000256,-28.000000000005798,-236.00000000001398,-268.0000000000016,-449.99999999998863,-261.0000000000001,,-1792.0000000000095
2015.05.25,-146.99999999999713,-377.0000000000051,-6.000000000000227,-232.00000000000998,-242.00000000000887,-461.9999999999891,-280.9999999999979,,-1747.0000000000084
2015.05.25,-163.00000000000205,-354.9999999999942,-13.999999999995794,-192.00000000001438,-204.99999999998852,-423.0000000000018,-322.9999999999844,,-1674.9999999999814
2015.05.25,-232.99999999999432,-373.00000000000114,-16.999999999995907,-329.00000000000153,-200.00000000000017,-439.9999999999977,-248.99999999998812,,-1840.999999999979
2015.05.25,-273.000000000001,-327.99999999999494,-13.00000000000523,-327.00000000001063,-93.99999999999409,-390.99999999999113,-86.99999999999264,,-1512.9999999999898
2015.05.25,-263.99999999999756,-300.99999999999574,-24.00000000000091,-266.0000000000107,-28.000000000005798,-355.99999999999454,-86.99999999999264,,-1325.999999999998
2015.05.25,-251.00000000000122,-316.0000000000052,-13.999999999995794,-287.9999999999994,-52.99999999999194,-382.99999999998136,-82.00000000000429,,-1386.9999999999793
2015.05.25,-247.99999999999267,-313.99999999999204,-10.000000000005116,-289.0000000000059,-59.000000000009045,-377.9999999999859,-78.99999999998464,,-1376.9999999999754
2015.05.25,-244.99999999999523,-309.0000000000037,-18.000000000000682,-287.9999999999994,-62.99999999999084,-364.9999999999807,-102.00000000000209,,-1389.9999999999725
2015.05.25,-242.99999999999324,-285.99999999998624,-31.999999999996476,-267.0000000000172,-78.00000000000028,-328.00000000000296,-80.99999999999774,,-1314.999999999994
2015.05.25,-258.0000000000027,-295.0000000000008,-31.999999999996476,-269.00000000000813,-75.99999999998718,-328.00000000000296,-78.99999999998464,,-1336.9999999999827
2015.05.25,-266.999999999995,-326.9999999999884,-52.00000000000671,-290.00000000001245,-78.00000000000028,-342.9999999999893,-103.99999999999298,,-1460.999999999985
2015.05.25,-224.000000000002,-295.99999999998516,-76.99999999999818,-297.0000000000139,-107.99999999999699,-306.99999999998795,-80.99999999999774,,-1389.999999999982
2015.05.26,-251.99999999999667,-304.9999999999997,-67.99999999999784,-292.00000000000335,-120.99999999999334,-352.9999999999802,-116.00000000000499,,-1506.9999999999761
2015.05.26,-246.99999999999721,-303.9999999999932,-69.00000000000261,-300.00000000001137,-92.99999999998754,-307.9999999999927,-95.999999999985,,-1416.9999999999695
2015.05.26,-270.99999999999903,-303.9999999999932,-111.99999999999477,-278.00000000000045,-66.99999999999484,-286.00000000000136,-86.99999999999264,,-1404.9999999999764
2015.05.26,-239.0000000000003,-295.99999999998516,-81.99999999999363,-272.00000000000557,-63.99999999999739,-293.00000000000637,-85.00000000000173,,-1330.9999999999902
2015.05.26,-217.0000000000005,-282.0000000000045,-81.00000000000307,-270.00000000001467,-63.99999999999739,-278.99999999999636,-90.99999999999665,,-1284.000000000013
2015.05.26,-293.99999999999426,-390.9999999999858,-168.00000000000637,-334.9999999999964,-82.99999999998863,-328.9999999999793,-143.99999999998857,,-1743.9999999999393
2015.05.26,-383.0,-492.0000000000035,-215.99999999999397,-381.0000000000091,-103.99999999999298,-382.99999999998136,-219.99999999999798,,-2178.999999999979
2015.05.26,-437.999999999994,-709.9999999999884,-259.00000000000034,-399.00000000001603,-238.0000000000049,-586.9999999999891,-451.99999999998573,,-3082.9999999999786
2015.05.26,-447.99999999999284,-747.9999999999931,-296.99999999999704,-398.00000000000944,-265.99999999998846,-600.9999999999991,-496.99999999999187,,-3254.999999999972
2015.05.26,-446.9999999999974,-746.9999999999866,-286.00000000000136,-423.0000000000178,-253.99999999999866,-611.9999999999948,-470.9999999999992,,-3239.9999999999955
2015.05.26,-434.9999999999965,-705.9999999999844,-278.0000000000058,-406.00000000001745,-248.00000000000378,-557.9999999999927,-436.9999999999985,,-3067.9999999999995
2015.05.26,-369.99999999999255,-614.0000000000034,-263.9999999999958,-347.0000000000084,-252.0000000000078,-489.9999999999807,-404.0000000000044,,-2740.999999999993
2015.05.26,-342.9999999999933,-634.0000000000013,-293.00000000000637,-307.00000000001285,-275.000000000003,-469.99999999999886,-512.9999999999857,,-2835.000000000001
2015.05.26,-407.99999999999727,-686.9999999999932,-311.00000000000705,-250.00000000001688,-258.0000000000027,-527.9999999999916,-578.9999999999961,,-3021.0000000000045
2015.05.26,-422.00000000000017,-646.9999999999976,-293.99999999999693,-249.00000000001032,-221.99999999998886,-473.99999999998954,-543.0000000000045,,-2850.9999999999877
2015.05.26,-453.99999999999886,-700.999999999996,-362.99999999999955,-270.99999999999903,-218.99999999999142,-483.0000000000041,-592.9999999999991,,-3083.999999999988
2015.05.26,-483.0000000000001,-778.9999999999964,-385.9999999999957,-287.000000000015,-256.99999999999613,-555.9999999999832,-670.9999999999993,,-3418.9999999999854
2015.05.26,-471.99999999999466,-776.9999999999833,-397.99999999999613,-251.00000000000122,-253.99999999999866,-513.9999999999816,-685.0000000000023,,-3350.9999999999577
2015.05.26,-692.9999999999992,-977.99999999999,-942.0000000000073,-477.0000000000163,-275.9999999999874,-542.0000000000016,-788.9999999999952,,-4696.999999999997
2015.05.26,-846.9999999999977,-1198.9999999999945,-1195.999999999998,-567.0000000000064,-265.0000000000041,-296.99999999999704,-889.9999999999908,,-5260.999999999988
2015.05.26,-849.9999999999952,-1207.9999999999868,-1257.000000000005,-611.000000000006,-275.9999999999874,-268.0000000000007,-905.0000000000002,,-5374.999999999981
2015.05.26,-766.9999999999955,-1090.9999999999975,-1108.000000000004,-599.0000000000161,-337.99999999999386,-192.00000000000728,-732.9999999999836,,-4827.999999999998
2015.05.26,-785.9999999999978,-1154.999999999995,-1168.9999999999968,-632.0000000000103,-340.9999999999913,-223.99999999998954,-760.0000000000051,,-5066.999999999986
2015.05.26,-908.9999999999932,-1194.9999999999905,-1317.0000000000073,-811.0000000000061,-313.99999999999204,-61.9999999999834,-780.9999999999873,,-5388.99999999996
2015.05.26,-786.9999999999933,-1151.9999999999975,-1382.000000000005,-763.0000000000026,-391.000000000008,12.000000000000455,-631.9999999999882,,-5094.999999999994
2015.05.26,-585.0000000000022,-1097.999999999999,-1275.9999999999964,-790.0000000000018,-487.99999999999955,4.9999999999954525,-561.9999999999958,,-4793.999999999999
2015.05.26,-591.9999999999925,-1114.9999999999993,-1207.9999999999984,-880.9999999999984,-573.0000000000013,-120.00000000000455,-465.99999999998863,,-4954.999999999982
2015.05.26,-602.0000000000025,-1079.999999999992,-1186.9999999999977,-870.0000000000152,-442.9999999999934,-87.99999999999386,-444.9999999999843,,-4714.999999999979
2015.05.26,-556.9999999999964,-1004.9999999999892,-1126.0000000000048,-842.0000000000094,-478.0000000000006,-32.99999999998704,-356.9999999999851,,-4397.999999999973
2015.05.26,-548.9999999999995,-899.0000000000053,-1140.0000000000005,-835.000000000008,-330.0000000000081,102.00000000000387,-241.99999999998667,,-3893.000000000005
2015.05.26,-546.9999999999975,-836.9999999999989,-1280.0000000000011,-941.9999999999984,-307.99999999999716,252.00000000000955,-92.00000000000318,,-3753.9999999999864
2015.05.26,-817.9999999999965,-1207.9999999999868,-1736.9999999999948,-1277.000000000017,-323.0000000000066,156.0000000000059,-370.999999999988,,-5577.9999999999845
2015.05.26,-719.9999999999984,-1083.9999999999961,-1796.999999999997,-1316.0000000000061,-333.9999999999899,519.0000000000055,-51.99999999998539,,-4783.999999999968
2015.05.26,-690.0000000000017,-1088.9999999999845,-1731.9999999999993,-1405.0000000000118,-303.9999999999932,540.0000000000205,100.99999999999554,,-4578.999999999975
2015.05.26,-859.9999999999941,-1330.9999999999934,-1829.9999999999982,-1602.9999999999989,-360.9999999999891,343.00000000001774,24.000000000001798,,-5617.9999999999545
2015.05.26,-878.9999999999965,-1324.9999999999984,-1817.0000000000073,-1619.0000000000148,-401.00000000000693,325.9999999999934,56.000000000011596,,-5659.000000000019
2015.05.26,-702.9999999999981,-1180.0000000000032,-1611.000000000004,-1446.9999999999982,-453.99999999999886,218.9999999999941,22.999999999995246,,-5153.000000000014
2015.05.26,-759.999999999994,-1303.999999999994,-1602.9999999999945,-1444.000000000001,-468.00000000000176,143.00000000000068,-44.99999999998394,,-5480.999999999968
2015.05.26,-807.0000000000022,-1371.9999999999955,-1603.999999999999,-1550.0000000000068,-480.99999999999807,73.0000000000075,-116.99999999998934,,-5857.999999999984
2015.05.26,-732.9999999999948,-1265.9999999999893,-1519.999999999996,-1482.0000000000055,-442.00000000000904,78.00000000000296,-68.99999999998573,,-5433.999999999977
2015.05.26,-774.9999999999924,-1295.9999999999861,-1474.9999999999943,-1469.000000000009,-419.9999999999982,-20.999999999986585,-70.99999999999883,,-5526.999999999965
2015.05.26,-800.0000000000007,-1359.9999999999834,-1492.0000000000045,-1407.0000000000027,-453.99999999999886,-43.00000000000637,-178.99999999999582,,-5734.999999999992
2015.05.26,-822.9999999999959,-1343.9999999999895,-1567.0000000000073,-1438.000000000006,-448.000000000004,-13.00000000000523,-181.9999999999933,,-5815.000000000001
2015.05.26,-997.9999999999989,-1353.000000000004,-1581.9999999999936,-1483.000000000012,-401.00000000000693,49.000000000006594,-164.99999999999292,,-5933.000000000002
2015.05.26,-1024.9999999999982,-1425.9999999999939,-1590.0000000000034,-1502.0000000000034,-299.00000000000483,-12.000000000000455,-173.00000000000094,,-6027.000000000005
2015.05.26,-1034.999999999997,-1353.9999999999886,-1603.999999999999,-1446.9999999999982,-242.00000000000887,6.000000000000227,-153.00000000000313,,-5828.9999999999945
2015.05.26,-1040.999999999992,-1361.9999999999966,-1647.9999999999961,-1482.0000000000055,-219.99999999999798,129.99999999999545,-123.99999999999079,,-5746.999999999984
2015.05.26,-1070.9999999999998,-1344.9999999999961,-1638.0000000000052,-1478.0000000000016,-187.99999999998818,87.00000000001751,-58.99999999998684,,-5691.999999999961
2015.05.27,-1098.9999999999943,-1337.9999999999948,-1632.000000000005,-1511.000000000018,-171.99999999999437,111.99999999999477,-102.00000000000209,,-5742.000000000014
2015.05.27,-1057.9999999999923,-1340.9999999999923,-1602.9999999999945,-1513.0000000000089,-197.00000000000273,66.0000000000025,-99.00000000000463,,-5744.999999999993
2015.05.27,-1040.999999999992,-1337.9999999999948,-1594.9999999999989,-1496.0000000000084,-194.0000000000053,75.00000000001705,-49.99999999999449,,-5638.999999999976
2015.05.27,-980.9999999999985,-1218.9999999999923,-1569.0000000000027,-1461.0000000000011,-139.00000000000023,205.0000000000125,7.0000000000014495,,-5156.99999999998
2015.05.27,-981.999999999994,-1234.9999999999861,-1531.9999999999964,-1397.0000000000039,-177.00000000000495,98.00000000001319,-18.999999999991246,,-5243.999999999962
2015.05.27,-958.9999999999987,-1265.9999999999893,-1548.0000000000018,-1449.0000000000114,-197.00000000000273,105.99999999999454,-17.000000000000348,,-5330.00000000001
2015.05.27,-983.0000000000006,-1293.9999999999952,-1602.0000000000039,-1471.0,-198.00000000000927,139.00000000001,-12.999999999996348,,-5421.999999999995
2015.05.27,-968.0000000000022,-1283.9999999999964,-1588.9999999999986,-1432.0000000000111,-201.99999999999108,69.99999999999318,-49.99999999999449,,-5455.0
2015.05.27,-1066.9999999999957,-1407.999999999987,-1819.0000000000027,-1551.0000000000134,-248.00000000000378,120.00000000000455,-85.00000000000173,,-6058.0
2015.05.27,-1027.9999999999957,-1385.9999999999984,-1715.999999999994,-1531.0000000000157,-228.99999999999034,158.00000000001546,-86.99999999999264,,-5818.999999999971
2015.05.27,-1022.9999999999961,-1385.9999999999984,-1698.9999999999982,-1531.0000000000157,-231.0000000000034,140.00000000001478,-82.00000000000429,,-5812.000000000002
2015.05.27,-1014.9999999999992,-1378.9999999999968,-1715.999999999994,-1524.0000000000143,-261.0000000000001,88.99999999999864,-63.99999999999739,,-5870.000000000003
2015.05.27,-929.000000000002,-1316.9999999999905,-1608.9999999999945,-1496.0000000000084,-261.0000000000001,117.999999999995,-8.999999999992347,,-5502.999999999993
2015.05.27,-895.0000000000014,-1265.000000000005,-1587.0000000000032,-1444.000000000001,-261.0000000000001,186.00000000000705,0.0,,-5266.000000000004
2015.05.27,-914.9999999999991,-1285.9999999999873,-1668.9999999999968,-1472.0000000000066,-261.0000000000001,194.00000000001683,-0.9999999999843467,,-5409.999999999957
2015.05.27,-922.999999999996,-1302.9999999999875,-1659.9999999999966,-1472.0000000000066,-261.0000000000001,213.99999999999864,-21.00000000000435,,-5425.999999999992
2015.05.27,-837.9999999999943,-1183.0000000000007,-1623.9999999999952,-1426.0000000000161,-242.00000000000887,331.0000000000173,77.00000000001594,,-4904.999999999982
2015.05.27,-724.0000000000024,-1029.9999999999975,-1519.0000000000055,-1334.000000000013,-259.0000000000092,290.9999999999968,146.00000000000168,,-4429.000000000029
2015.05.27,-751.0000000000017,-1065.0000000000048,-1543.0000000000064,-1348.000000000016,-249.99999999999466,319.9999999999932,156.00000000000057,,-4481.00000000003
2015.05.27,-605.9999999999955,-912.0000000000017,-1471.999999999994,-1209.0000000000157,-380.00000000000256,472.0000000000084,146.00000000000168,,-3961.0
2015.05.27,-644.9999999999956,-1051.0000000000018,-1629.000000000005,-1320.00000000001,-384.9999999999909,444.0000000000168,90.99999999999665,,-4494.999999999991
2015.05.27,-571.9999999999948,-993.9999999999837,-1567.0000000000073,-1317.999999999997,-387.000000000004,484.00000000000887,192.99999999999872,,-4160.999999999978
2015.05.27,-551.9999999999969,-970.9999999999885,-1558.0000000000068,-1374.0000000000086,-371.99999999999454,504.99999999999545,246.99999999999721,,-4075.0000000000027
2015.05.27,-520.9999999999936,-936.9999999999878,-1582.9999999999984,-1405.0000000000118,-370.00000000000364,520.0000000000102,278.00000000000045,,-4017.999999999985
2015.05.27,-500.9999999999959,-897.9999999999987,-1674.0000000000066,-1534.0000000000132,-424.00000000000216,643.0000000000007,425.0000000000087,,-3963.000000000007
2015.05.27,-607.9999999999974,-1122.9999999999852,-1938.0000000000023,-1612.9999999999977,-458.00000000000284,667.0000000000016,351.99999999999676,,-4720.999999999987
2015.05.27,-663.0000000000025,-1139.9999999999854,-2179.000000000002,-1785.0000000000143,-431.99999999998795,816.0000000000025,400.00000000000034,,-4982.99999999999
2015.05.27,-724.9999999999978,-1337.9999999999948,-2195.0000000000073,-1672.0000000000068,-514.9999999999987,673.0000000000018,92.00000000000318,,-5680.000000000002
2015.05.27,-718.9999999999918,-1256.999999999997,-2117.999999999995,-1644.000000000001,-539.0000000000006,748.9999999999952,48.000000000003595,,-5479.999999999986
2015.05.27,-896.9999999999923,-1478.0000000000016,-2263.0000000000055,-1814.0000000000045,-522.0000000000002,614.0000000000043,97.9999999999981,,-6262.000000000001
2015.05.27,-956.9999999999967,-1608.9999999999939,-2281.9999999999964,-1878.0000000000018,-523.0000000000068,438.0000000000166,12.000000000012001,,-6798.999999999968
2015.05.27,-1081.999999999994,-1788.9999999999961,-2286.0000000000014,-1984.000000000008,-648.0000000000041,271.000000000015,-114.99999999999844,,-7632.999999999987
2015.05.27,-1137.9999999999945,-1866.9999999999964,-2281.9999999999964,-1936.0000000000043,-600.0000000000006,152.00000000001523,-347.9999999999928,,-8018.99999999997
2015.05.27,-1054.9999999999948,-1776.999999999984,-2200.0000000000027,-1740.0000000000082,-570.9999999999882,109.00000000000887,-331.999999999999,,-7565.999999999968
2015.05.27,-979.999999999992,-1551.9999999999977,-2219.999999999999,-1826.0000000000166,-462.9999999999912,468.00000000001774,-374.999999999992,,-6947.99999999997
2015.05.27,-937.9999999999944,-1407.999999999987,-2356.999999999999,-2009.0000000000164,-381.99999999999346,706.9999999999936,218.00000000000708,,-6168.999999999989
2015.05.27,-897.9999999999987,-1437.9999999999836,-2382.9999999999955,-2055.000000000007,-435.9999999999919,794.0000000000111,404.0000000000044,,-6011.999999999962
2015.05.27,-807.9999999999976,-1324.9999999999984,-2329.999999999998,-2015.0000000000111,-451.0000000000014,832.9999999999984,445.0000000000065,,-5651.000000000003
2015.05.27,-841.0000000000028,-1259.9999999999945,-2379.000000000005,-2026.0000000000166,-370.00000000000364,1016.0000000000196,563.0000000000024,,-5296.999999999999
2015.05.27,-861.9999999999961,-1273.9999999999973,-2390.0000000000005,-2060.0000000000173,-391.9999999999924,1024.000000000001,557.0000000000075,,-5396.999999999996
2015.05.27,-798.9999999999942,-1296.9999999999925,-2576.999999999998,-2065.000000000006,-418.9999999999916,1050.0000000000114,612.9999999999969,,-5493.999999999974
2015.05.27,-773.0000000000015,-1192.9999999999995,-2415.999999999997,-1951.9999999999982,-377.0000000000051,1111.0000000000184,612.0000000000125,,-4987.999999999971
2015.05.27,-848.9999999999998,-1217.9999999999857,-2403.9999999999964,-1950.0000000000073,-289.0000000000059,1055.0000000000068,609.0000000000151,,-5045.999999999972
2015.05.27,-909.9999999999997,-1224.9999999999873,-2418.999999999997,-1956.0000000000023,-253.99999999999866,1092.000000000013,546.000000000002,,-5125.99999999997
2015.05.27,-873.0000000000016,-1211.999999999991,-2394.999999999996,-1875.0000000000045,-252.0000000000078,1103.0000000000086,485.0000000000021,,-5018.999999999991
2015.05.27,-856.0000000000013,-1167.9999999999914,-2370.999999999995,-1832.0000000000114,-228.00000000000597,1161.0000000000014,543.0000000000045,,-4750.999999999999
2015.05.27,-761.999999999996,-1061.000000000001,-2313.0000000000023,-1795.0000000000132,-246.99999999999721,1117.0000000000186,594.0000000000057,,-4466.999999999985
2015.05.27,-734.0000000000014,-1054.9999999999836,-2231.999999999999,-1791.0000000000093,-296.0000000000074,1090.0000000000034,556.0000000000009,,-4461.999999999996
2015.05.28,-651.0000000000016,-1063.9999999999982,-2230.9999999999945,-1714.9999999999998,-343.00000000000443,1084.0000000000032,510.00000000001046,,-4409.999999999985
2015.05.28,-729.9999999999973,-1068.9999999999866,-2222.999999999999,-1696.0000000000086,-316.99999999998954,1111.9999999999948,517.0000000000119,,-4405.999999999974
2015.05.28,-746.9999999999976,-1109.9999999999889,-2242.0000000000045,-1722.0000000000014,-323.0000000000066,1080.0000000000125,470.9999999999992,,-4592.999999999987
2015.05.28,-702.9999999999981,-1106.9999999999914,-2250.0,-1714.0000000000155,-324.9999999999975,1093.0000000000177,493.0000000000101,,-4512.999999999975
2015.05.28,-690.0000000000017,-1069.9999999999932,-2263.999999999996,-1704.0000000000166,-299.99999999998914,1141.999999999996,531.0000000000148,,-4354.999999999985
2015.05.28,-695.9999999999966,-1088.9999999999845,-2284.9999999999964,-1712.0000000000025,-304.9999999999997,1123.0000000000189,520.0000000000093,,-4443.999999999952
2015.05.28,-737.9999999999942,-1158.9999999999989,-2278.9999999999964,-1768.9999999999984,-361.9999999999957,1040.9999999999968,463.0000000000134,,-4802.999999999972
2015.05.28,-687.9999999999998,-1119.9999999999877,-2248.9999999999955,-1755.0000000000177,-339.0000000000004,1074.0000000000123,506.0000000000064,,-4570.999999999981
2015.05.28,-602.999999999998,-963.0000000000027,-2263.999999999996,-1669.0000000000093,-299.99999999998914,1145.0000000000102,622.0000000000115,,-4031.999999999973
2015.05.28,-657.9999999999919,-1021.0000000000052,-2274.000000000001,-1751.0000000000136,-316.0000000000052,1152.0000000000152,564.000000000009,,-4303.999999999993
2015.05.28,-622.0000000000003,-988.9999999999955,-2381.0,-1688.0000000000007,-310.9999999999946,1305.0000000000068,601.000000000007,,-4084.9999999999764
2015.05.28,-691.9999999999926,-1137.9999999999945,-2754.9999999999955,-1863.0000000000146,-365.99999999999966,1379.000000000019,598.0000000000097,,-4836.999999999968
2015.05.28,-683.9999999999957,-1141.9999999999986,-2805.000000000007,-1856.0000000000132,-381.0000000000091,1492.0000000000186,582.0000000000158,,-4793.99999999999
2015.05.28,-634.9999999999967,-1042.9999999999939,-2659.000000000006,-1880.000000000015,-363.0000000000022,1593.999999999994,714.999999999999,,-4271.000000000019
2015.05.28,-639.9999999999961,-1034.999999999986,-2739.0000000000045,-1905.0000000000011,-326.9999999999884,1655.0000000000011,782.000000000016,,-4208.999999999958
2015.05.28,-556.9999999999964,-984.9999999999915,-2655.000000000001,-1885.0000000000034,-380.00000000000256,1557.9999999999927,805.9999999999956,,-4098.000000000007
2015.05.28,-552.9999999999924,-956.0000000000013,-2507.9999999999955,-1835.0000000000089,-336.00000000000296,1415.9999999999968,761.999999999996,,-4010.0000000000077
2015.05.28,-544.0,-910.9999999999951,-2399.000000000001,-1780.0000000000039,-339.0000000000004,1287.0000000000061,699.0000000000052,,-3986.999999999988
2015.05.28,-636.9999999999986,-1039.9999999999966,-2459.000000000003,-1787.0000000000052,-357.99999999999164,1377.0000000000095,656.9999999999965,,-4246.999999999989
2015.05.28,-422.00000000000017,-741.9999999999982,-2302.000000000007,-1602.9999999999989,-365.99999999999966,1506.0000000000002,802.9999999999982,,-3126.0000000000064
2015.05.28,-513.9999999999923,-958.9999999999987,-2298.000000000002,-1778.9999999999973,-438.00000000000506,1331.9999999999936,719.000000000003,,-3936.999999999999
2015.05.28,-378.00000000000057,-858.9999999999875,-2254.9999999999955,-1768.000000000014,-448.9999999999883,1391.0000000000196,853.9999999999992,,-3463.999999999968
2015.05.28,-475.99999999999864,-856.9999999999967,-2468.999999999994,-1863.999999999999,-411.99999999999017,1490.000000000009,924.0000000000136,,-3663.9999999999563
2015.05.28,-470.9999999999992,-844.9999999999847,-2504.000000000005,-1894.000000000018,-348.9999999999993,1665.0000000000205,995.9999999999969,,-3401.9999999999886
2015.05.28,-403.99999999999324,-771.9999999999949,-2421.0000000000064,-1981.0000000000105,-370.00000000000364,1689.9999999999977,1177.000000000006,,-3081.000000000005
2015.05.28,-434.9999999999965,-795.9999999999967,-2701.999999999998,-2066.0000000000123,-356.00000000000074,1753.0000000000143,1246.0000000000139,,-3355.9999999999764
2015.05.28,-374.999999999992,-743.0000000000048,-2665.999999999997,-2083.0000000000127,-350.00000000000585,1977.0000000000039,1299.0000000000057,,-2941.0000000000027
2015.05.28,-417.0000000000007,-781.9999999999939,-2668.999999999997,-2078.0000000000023,-404.0000000000044,1843.999999999994,1266.999999999996,,-3239.0000000000077
