date,GBPUSD,AUDUSD,NZDUSD,GBPCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.12.10,-29.999999999996696,-117.99999999999588,-46.999999999997044,-220.00000000002018,-102.00000000000209,-45.000000000006146,-4.9999999999954525,-144.99999999999514,-75.00000000000284,-18.999999999991246,-6.000000000017103,-9.000000000000341,-43.99999999999693,-4.999999999999449,-125.00000000000844,-5.000000000010552,,-1000.0000000000354
2018.12.10,60.000000000015596,-96.99999999999153,-133.00000000000534,-242.00000000000887,-84.0000000000063,19.999999999997797,109.99999999998522,-17.000000000000348,-85.00000000000173,-120.99999999999334,129.99999999998568,45.000000000001705,-1.9999999999953388,-43.00000000000415,-243.99999999999977,124.99999999999733,,-578.0000000000234
2018.12.10,73.00000000001194,-85.99999999999719,-177.00000000000495,-228.00000000000597,-58.99999999999794,104.00000000000409,-74.00000000001228,66.99999999999484,-85.00000000000173,-249.99999999999466,428.9999999999905,-43.99999999999693,142.00000000001012,-84.0000000000063,-311.00000000000574,291.9999999999812,,-291.0000000000311
2018.12.10,146.00000000000168,-95.00000000000064,-261.0000000000001,-198.00000000000927,-19.999999999997797,153.99999999999858,6.000000000000227,144.99999999999514,-136.00000000000279,-392.9999999999989,574.9999999999922,-58.9999999999975,216.00000000000819,-136.99999999999824,-404.0000000000044,306.9999999999906,,-154.00000000002302
2018.12.10,136.00000000000279,-63.99999999999739,-241.99999999999778,-230.00000000001907,-17.999999999995797,195.00000000000074,58.9999999999975,214.99999999998744,-170.00000000000347,-336.9999999999873,718.9999999999808,-22.999999999996135,225.00000000000853,-129.00000000000134,-409.99999999999926,362.99999999998,,288.99999999996015
2018.12.10,175.00000000001404,-204.99999999999963,-202.0000000000022,-284.00000000001756,-163.00000000000205,51.99999999999649,61.00000000000705,-70.99999999999883,-52.99999999999194,-166.99999999998383,425.99999999999307,31.00000000000591,93.00000000000352,-73.00000000000084,-375.9999999999986,354.9999999999942,,-400.99999999998124
2018.12.10,225.00000000000853,-330.9999999999924,-70.99999999999883,-288.0000000000216,-199.00000000000472,-82.00000000000429,48.00000000000182,-226.99999999999943,-198.99999999999363,-45.99999999999049,205.99999999999508,13.00000000000523,-45.000000000001705,39.00000000000014,-261.0000000000001,237.99999999998266,,-980.0000000000136
2018.12.10,313.00000000000773,-361.0000000000002,129.9999999999968,-252.0000000000078,-175.00000000000293,-58.000000000002494,24.00000000000091,-198.99999999999363,-268.0000000000016,-80.99999999999774,278.00000000000045,-3.9999999999906777,-21.99999999999136,122.99999999999534,-43.00000000000415,203.99999999998198,,-391.0000000000094
2018.12.10,434.000000000001,-393.9999999999944,200.00000000000017,-230.00000000001907,-165.00000000000404,-68.99999999999685,94.99999999999886,-170.00000000000347,-290.9999999999968,-113.99999999999189,154.99999999999403,-31.999999999996476,-60.99999999999284,126.99999999999933,20.999999999993246,139.9999999999846,,-354.00000000002467
2018.12.10,434.000000000001,-349.99999999999477,192.99999999999872,-214.00000000000307,-139.00000000000023,-51.000000000001044,79.99999999998408,-97.9999999999981,-268.0000000000016,-86.99999999999264,209.9999999999991,-27.999999999991587,-21.99999999999136,136.99999999999824,-2.000000000002,173.99999999998528,,-31.000000000009948
2018.12.10,433.0000000000167,-349.99999999999477,170.00000000000347,-220.00000000002018,-141.99999999999767,-26.999999999999247,116.99999999999022,-124.00000000001299,-236.99999999999832,-12.999999999996348,232.99999999999432,8.000000000009777,-37.9999999999967,156.00000000000057,-16.0000000000049,232.99999999999432,,182.99999999998823
2018.12.10,414.00000000000324,-368.00000000000165,212.99999999999653,-238.0000000000049,-172.00000000000549,-89.00000000000574,129.99999999999545,-178.00000000001148,-204.00000000000418,63.000000000013046,95.999999999985,45.000000000001705,-100.99999999999909,173.9999999999964,40.99999999999105,185.99999999999727,,11.999999999947192
