date,GBPUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,empty,sum
2017.04.24,-89.00000000000574,-245.0000000000063,2.999999999997449,486.99999999999477,-63.00000000000195,163.99999999999747,217.99999999999596,-178.99999999999582,-426.9999999999925,-418.9999999999916,89.99999999999008,127.99999999999478,-198.99999999999363,286.00000000000136,-408.00000000000125,58.99999999999794,,-594.000000000019
2017.04.24,-32.999999999994145,-215.99999999999397,-35.00000000000725,189.99999999999773,85.00000000000173,23.999999999990695,82.99999999999974,-24.999999999997247,-367.999999999995,-317.9999999999961,-82.00000000000429,-20.000000000020002,-8.999999999992347,216.00000000000819,-319.0000000000026,51.99999999999649,,-775.0000000000084
2017.04.24,103.99999999999298,-226.99999999999943,224.9999999999974,483.99999999999466,0.0,-142.00000000000878,31.000000000003247,-2.999999999997449,-794.9999999999875,-130.99999999999224,53.999999999998494,-361.0000000000113,192.00000000001438,356.9999999999993,-747.9999999999905,-143.00000000000423,,-1102.999999999991
2017.04.24,104.99999999999955,-242.99999999999324,89.99999999999008,442.0000000000073,39.00000000000014,-38.0000000000047,153.99999999999858,-17.999999999995797,-793.9999999999827,-141.99999999999767,68.00000000000139,-79.00000000000685,-182.99999999999983,373.00000000000466,-605.9999999999945,75.00000000000284,,-756.9999999999709
2017.04.24,-31.000000000003247,-249.99999999999466,147.99999999999258,516.0000000000053,-36.999999999998145,-18.0000000000069,192.00000000000327,-183.99999999999528,-603.0000000000086,-332.9999999999833,210.99999999998343,-46.0000000000127,-268.0000000000016,350.0000000000085,-638.9999999999958,36.0000000000027,,-956.0000000000043
2017.04.24,-9.999999999998899,-275.000000000003,133.99999999998968,605.000000000004,-43.00000000000415,15.999999999993797,246.00000000000176,-173.00000000000094,-699.9999999999886,-344.99999999999534,174.99999999999181,-27.00000000002145,-329.99999999998585,409.000000000006,-667.9999999999922,98.99999999999353,,-887.0000000000098
2017.04.24,18.0000000000069,-248.00000000000378,44.99999999999504,853.9999999999992,-180.0000000000024,226.99999999999943,380.999999999998,-388.9999999999949,-817.0000000000073,-278.9999999999848,621.9999999999892,542.9999999999824,-807.0000000000022,442.0000000000073,-619.9999999999903,107.00000000000153,,-101.00000000000665
2017.04.24,136.00000000000279,-270.99999999999903,44.99999999999504,621.9999999999999,-121.99999999999989,181.9999999999933,317.0000000000006,-253.99999999999866,-746.0000000000093,-137.9999999999937,492.9999999999879,447.99999999998175,-655.9999999999899,337.0000000000033,-498.9999999999952,97.00000000000264,,-9.000000000018503
2017.04.24,246.99999999999721,-303.9999999999932,180.99999999999784,801.0000000000019,-163.00000000000205,106.99999999999044,239.99999999999577,-200.99999999999562,-971.0000000000036,-35.999999999991594,495.000000000001,222.99999999999542,-392.9999999999989,422.00000000001125,-715.0000000000034,-58.99999999999794,,-125.99999999999544
2017.04.24,245.99999999999068,-347.0000000000084,161.00000000000003,948.9999999999981,-234.99999999999633,225.99999999999287,332.99999999999443,-258.9999999999981,-984.0000000000089,-91.99999999998099,540.9999999999915,359.99999999998255,-495.000000000001,453.00000000000296,-695.999999999998,-28.000000000005798,,132.99999999995543
