date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.03.02,-279.00000000000705,160.99999999998892,45.000000000006146,-131.99999999999878,-351.0000000000013,-164.99999999999292,-144.0000000000108,-168.99999999999693,-148.0000000000037,-131.99999999999878,-26.00000000001046,-99.99999999999432,-2.999999999997449,536.9999999999875,418.9999999999916,61.99999999999761,-307.00000000000216,322.00000000000006,216.99999999998943,,-193.0000000000535
2015.03.02,-224.000000000002,143.00000000000423,15.00000000000945,-129.00000000000134,-409.0000000000038,-129.00000000000134,-114.99999999999844,-163.99999999999747,-173.00000000000094,-134.0000000000008,-44.999999999987494,-134.9999999999909,-23.00000000001745,624.9999999999867,438.9999999999894,70.99999999999795,-386.0000000000099,371.99999999999454,230.99999999999233,,-170.00000000003712
2015.03.02,-202.0000000000022,173.00000000000094,36.999999999998145,-82.00000000000429,-404.0000000000044,-69.00000000000794,-94.00000000001629,-162.0000000000066,-175.99999999999838,-129.9999999999968,-30.000000000001137,-122.99999999999045,9.999999999998899,753.0000000000036,529.999999999986,91.99999999999875,-380.00000000000966,459.99999999999375,291.99999999999227,,494.9999999999343
2015.03.02,-200.00000000000017,143.00000000000423,11.999999999989797,-70.99999999999883,-403.0000000000089,-99.00000000000463,-118.00000000001809,-156.00000000000057,-180.0000000000024,-131.99999999999878,-68.9999999999884,-152.9999999999916,-9.000000000014552,635.0000000000077,465.99999999998863,100.00000000000853,-367.00000000000443,387.99999999999943,257.9999999999916,,44.999999999958504
2015.03.02,-204.99999999999963,90.99999999999665,-4.000000000004,-86.99999999999264,-383.0,-154.0000000000097,-126.0000000000039,-174.00000000000747,-192.99999999999872,-124.00000000000189,-118.99999999999977,-173.99999999997817,-25.00000000000835,697.9999999999986,574.9999999999922,112.99999999999955,-348.0000000000132,409.99999999999926,309.99999999999915,,80.99999999996805
2015.03.02,-214.99999999999852,44.99999999998394,-25.999999999992696,-24.000000000001798,-359.0000000000093,-200.00000000000017,-158.99999999999804,-202.9999999999976,-131.00000000000333,-114.00000000000298,-97.00000000000841,-132.99999999998136,24.000000000001798,618.0000000000074,449.9999999999948,100.99999999999909,-352.00000000000387,395.99999999999636,266.999999999995,,-112.00000000001978
2015.03.02,-228.00000000000597,48.000000000003595,-28.999999999990145,-35.999999999991594,-278.00000000000045,-197.00000000000273,-154.0000000000097,-192.00000000000327,-114.00000000000298,-110.99999999999443,-80.99999999998886,-131.00000000000023,-14.000000000002899,550.9999999999903,454.9999999999832,88.99999999999864,-285.0000000000108,313.99999999999204,233.99999999998977,,-159.0000000000466
2015.03.02,-245.0000000000063,83.9999999999952,-2.999999999997449,-45.99999999999049,-313.00000000000773,-212.99999999999653,-174.00000000000747,-207.00000000000162,-153.99999999999858,-127.99999999999478,-61.00000000000705,-114.99999999998067,2.999999999997449,553.9999999999878,480.99999999999807,97.00000000000841,-307.00000000000216,330.9999999999924,275.99999999999847,,-140.00000000001313
2015.03.02,-273.000000000001,102.99999999998644,41.000000000002146,-85.00000000000173,-343.00000000000443,-218.00000000000708,-144.0000000000108,-207.00000000000162,-189.00000000000583,-112.99999999999643,15.00000000001478,-41.99999999997317,37.99999999998249,540.9999999999915,425.99999999999307,31.999999999996476,-385.0000000000051,339.0000000000004,254.99999999999412,,-209.00000000004596
2015.03.02,-294.00000000000534,139.00000000000023,-1.999999999990898,-273.9999999999965,-465.9999999999998,-219.99999999999798,-158.0000000000137,-185.00000000000182,-214.00000000000307,-161.99999999999548,-97.00000000000841,-145.99999999998658,-137.00000000000932,558.9999999999984,533.99999999999,-21.99999999999136,-421.0000000000065,296.9999999999917,214.99999999999852,,-1054.0000000000273
2015.03.02,-248.99999999999923,143.99999999998857,-131.99999999999878,-214.99999999998744,-379.0000000000071,-139.00000000000023,-258.0000000000027,-117.00000000000044,-282.99999999999994,-273.000000000001,-1.0000000000047748,-358.99999999998045,-341.00000000001353,697.9999999999986,608.9999999999928,-24.999999999991473,-365.99999999999966,284.9999999999908,220.99999999999343,,-1180.0000000000225
2015.03.02,-363.0000000000022,178.99999999999582,-143.00000000000423,-208.99999999999253,-357.00000000000733,-307.99999999999716,-409.99999999999926,-245.0000000000063,-287.0000000000039,-258.9999999999981,-138.00000000000523,-417.99999999997794,-357.00000000000733,811.9999999999905,723.9999999999914,34.000000000006025,-277.000000000001,263.99999999999756,184.99999999999073,,-1573.0000000000314
2015.03.02,-456.00000000000085,73.99999999999629,-185.99999999999727,-167.00000000000603,-340.00000000000693,-465.0000000000043,-533.0000000000057,-317.0000000000006,-63.00000000000195,-265.99999999999955,-228.00000000000864,-452.99999999997453,-304.00000000001535,827.0,788.9999999999952,99.00000000000375,-254.0000000000049,312.9999999999966,259.9999999999936,,-1670.0000000000412
2015.03.02,-404.0000000000044,-53.999999999998494,-371.00000000001023,-97.9999999999981,-333.0000000000055,-564.000000000009,-628.0000000000064,-336.9999999999984,-72.0000000000054,-291.99999999999227,-368.9999999999998,-615.9999999999854,-424.00000000000216,858.9999999999875,827.0,141.9999999999959,-234.00000000000887,252.99999999999213,208.99999999999253,,-2506.000000000055
2015.03.02,-445.0000000000065,-52.000000000007596,-367.99999999999056,-26.999999999999247,-197.00000000000273,-614.0000000000034,-728.0000000000175,-407.99999999999727,-2.999999999997449,-312.9999999999966,-276.9999999999868,-593.9999999999941,-421.0000000000047,828.0000000000065,831.9999999999883,144.00000000000546,-139.00000000001,240.99999999999122,209.9999999999991,,-2331.000000000023
2015.03.02,-457.0000000000074,-12.000000000012001,-378.999999999996,-31.000000000003247,-193.00000000000983,-621.0000000000049,-729.0000000000018,-406.00000000000637,-56.0000000000005,-322.00000000000006,-170.99999999999227,-562.9999999999882,-417.0000000000007,855.0000000000058,993.9999999999837,106.00000000000875,-167.0000000000016,244.99999999999523,322.00000000000006,,-2002.0000000000318
2015.03.02,-339.0000000000004,-49.00000000001015,-550.9999999999903,11.00000000000545,-170.99999999999892,-442.00000000000904,-683.0000000000114,-394.00000000000546,-80.00000000000229,-412.00000000000125,-157.99999999998704,-675.9999999999877,-615.00000000001,887.9999999999999,994.9999999999903,75.00000000000284,-183.00000000000693,239.0000000000003,246.99999999999721,,-2298.000000000025
2015.03.02,-323.0000000000066,-12.999999999996348,-561.9999999999958,-85.99999999998609,-184.00000000000637,-360.0000000000048,-768.9999999999975,-291.0000000000079,-48.99999999999905,-453.99999999999886,-43.00000000000637,-663.9999999999873,-650.0000000000173,960.9999999999897,1024.999999999987,25.99999999999625,-189.00000000000716,161.00000000000003,183.99999999999528,,-2280.000000000049
2015.03.02,-360.0000000000048,82.00000000000429,-597.0000000000031,-62.000000000006494,-211.00000000000563,-334.9999999999964,-804.0000000000047,-324.9999999999975,-23.00000000000635,-531.9999999999991,28.999999999996362,-729.9999999999898,-634.0000000000013,994.000000000006,1028.9999999999911,49.000000000006594,-212.0000000000033,225.99999999999287,220.99999999999343,,-2195.0000000000277
2015.03.02,-329.00000000000153,163.00000000000205,-583.0000000000002,-35.00000000000725,-264.0000000000087,-228.99999999999034,-753.0000000000036,-280.00000000000244,-55.000000000005045,-536.0000000000032,188.99999999999295,-670.9999999999923,-652.0000000000082,1078.0000000000011,1046.999999999998,25.99999999999625,-280.00000000000114,261.0000000000001,215.99999999999397,,-1687.0000000000396
2015.03.02,-313.00000000000773,211.99999999998997,-520.0000000000093,-28.999999999990145,-261.0000000000001,-110.00000000001009,-646.0000000000132,-323.0000000000066,-119.00000000000244,-524.9999999999977,177.99999999999727,-665.9999999999968,-509.00000000000387,1051.9999999999864,997.0000000000034,69.00000000000261,-284.000000000006,340.9999999999913,267.99999999999045,,-1188.0000000000828
2015.03.02,-424.9999999999976,238.99999999998923,-506.0000000000064,-116.00000000000499,-329.00000000000153,-302.0000000000023,-731.9999999999993,-309.0000000000037,-136.99999999999824,-515.9999999999942,86.00000000001273,-733.9999999999804,-602.999999999998,1082.9999999999895,997.9999999999878,45.000000000001705,-291.000000000011,274.9999999999919,269.9999999999925,,-2004.000000000032
2015.03.02,-363.99999999999767,217.0000000000005,-502.00000000000244,-197.99999999998707,-289.0000000000059,-252.0000000000078,-754.0000000000102,-253.99999999999866,-84.0000000000063,-517.0000000000008,161.00000000000136,-665.9999999999968,-767.0000000000066,1063.9999999999982,1109.9999999999889,-57.999999999992724,-295.0000000000017,195.9999999999962,190.99999999999673,,-2061.0000000000323
2015.03.02,-384.00000000000654,242.99999999999324,-537.0000000000097,-534.9999999999966,-261.0000000000001,-226.99999999999943,-755.0000000000168,-170.00000000000347,-72.0000000000054,-551.9999999999969,233.0000000000041,-664.999999999992,-1096.0000000000082,995.9999999999969,1021.9999999999895,-331.00000000000307,-290.00000000000625,-53.00000000000304,-41.000000000002146,,-3475.000000000067
2015.03.02,-443.0000000000045,288.99999999998374,-367.0000000000062,-653.999999999999,-369.0000000000082,-200.00000000000017,-650.0000000000173,-68.00000000000139,-136.00000000000279,-456.00000000000085,62.00000000001182,-606.9999999999993,-1056.9999999999968,903.9999999999937,980.9999999999875,-337.0000000000033,-285.0000000000108,-140.0000000000068,-94.00000000000519,,-3627.000000000087
2015.03.02,-502.9999999999979,512.0000000000014,-182.99999999999983,-537.9999999999941,-385.000000000002,-202.9999999999976,-609.9999999999994,-187.00000000000384,-87.00000000000374,-465.9999999999998,7.000000000005002,-652.9999999999916,-747.0000000000088,665.9999999999889,831.000000000004,-111.0000000000042,-219.0000000000083,65.99999999999939,95.99999999999609,,-2714.0000000000155
2015.03.02,-448.9999999999994,461.0000000000003,-192.99999999999872,-459.99999999999375,-302.0000000000023,-150.99999999999002,-514.0000000000144,-195.00000000000074,-131.99999999999878,-424.9999999999976,-109.00000000000887,-694.9999999999932,-543.0000000000045,604.9999999999889,790.0000000000018,-13.00000000000523,-92.00000000001296,21.999999999999797,119.99999999999788,,-2275.0000000000323
2015.03.02,-382.00000000000455,412.9999999999967,-133.00000000000534,-475.99999999998755,-297.00000000000284,32.999999999994145,-322.00000000000006,-63.00000000000195,-207.99999999999707,-373.00000000000114,-68.9999999999884,-579.9999999999841,-607.0000000000019,631.0000000000038,791.9999999999927,-10.99999999999568,-86.00000000001273,13.999999999991797,69.9999999999923,,-1654.0000000000116
2015.03.02,-372.0000000000057,420.9999999999825,-79.00000000000685,-409.99999999999926,-326.9999999999995,76.0000000000094,-323.0000000000066,-104.00000000000409,-238.0000000000049,-373.99999999999653,-33.999999999991815,-487.99999999999955,-470.9999999999992,631.9999999999882,797.0000000000033,28.999999999996362,-111.0000000000042,71.99999999999429,148.99999999999915,,-1155.0000000000448
2015.03.02,-609.9999999999994,560.9999999999893,-31.000000000003247,-408.9999999999927,-377.0000000000051,-303.0000000000088,-561.0000000000115,-285.00000000000193,-158.99999999999804,-364.9999999999931,36.000000000001364,-467.9999999999893,-416.00000000001637,672.9999999999902,853.9999999999992,49.000000000006594,-142.00000000001012,140.99999999999113,224.9999999999974,,-1587.000000000055
2015.03.02,-668.9999999999974,533.99999999999,-62.99999999999084,-429.99999999999704,-377.0000000000051,-415.99999999999415,-697.0000000000143,-333.0000000000055,-85.00000000000173,-393.9999999999944,27.999999999991587,-510.9999999999957,-469.0000000000083,736.9999999999877,956.9999999999857,52.99999999999727,-124.00000000000944,119.99999999999788,245.99999999999068,,-1893.000000000073
2015.03.02,-646.9999999999976,442.9999999999934,-123.99999999999079,-411.0000000000058,-346.0000000000019,-443.99999999999994,-684.000000000018,-324.00000000000205,-46.999999999997044,-365.99999999999966,-6.000000000000227,-535.9999999999729,-554.00000000001,754.9999999999945,968.9999999999976,24.00000000000091,-150.00000000000568,129.9999999999968,244.99999999999523,,-2073.0000000000236
2015.03.02,-587.0000000000042,394.9999999999898,-173.00000000000094,-424.99999999998647,-334.00000000000097,-394.9999999999898,-670.000000000015,-250.00000000000577,-68.00000000000139,-400.00000000000034,-54.000000000002046,-589.999999999975,-608.0000000000085,851.0000000000017,1069.9999999999932,9.000000000000341,-141.00000000000534,114.99999999999844,223.99999999999088,,-2031.0000000000214
2015.03.02,-658.0000000000031,410.99999999998363,-144.0000000000108,-435.9999999999919,-334.00000000000097,-445.99999999999085,-696.0000000000077,-297.9999999999983,-19.999999999997797,-383.0,-74.00000000001228,-588.9999999999986,-595.0000000000122,781.9999999999939,986.9999999999824,10.000000000005116,-106.99999999999932,110.99999999999443,198.99999999999363,,-2280.000000000071
2015.03.02,-658.0000000000031,480.99999999999807,-75.00000000000284,-448.000000000004,-356.00000000000074,-455.0000000000054,-690.9999999999972,-307.0000000000017,31.999999999998696,-359.99999999999363,-66.0000000000025,-574.9999999999886,-521.0000000000159,767.0000000000066,868.9999999999865,37.9999999999967,-108.00000000000409,128.99999999999022,185.99999999999727,,-2118.0000000000464
2015.03.02,-653.999999999999,490.999999999997,-34.000000000000696,-418.0000000000073,-372.0000000000057,-458.00000000000284,-655.0000000000056,-313.00000000000773,-57.00000000000705,-342.9999999999933,-103.00000000000864,-555.9999999999832,-469.0000000000083,787.0000000000043,882.9999999999893,58.000000000006935,-115.0000000000091,153.99999999999858,204.99999999999963,,-1969.0000000000432
2015.03.02,-599.0000000000051,465.99999999998863,-38.0000000000047,-421.99999999998903,-375.0000000000031,-377.9999999999894,-597.0000000000031,-265.0000000000041,-41.9999999999976,-336.00000000000296,-156.0000000000059,-549.999999999983,-443.99999999999994,770.000000000004,889.9999999999908,82.99999999999841,-108.00000000000409,178.99999999999582,224.9999999999974,,-1697.0000000000175
2015.03.02,-590.999999999997,498.9999999999828,-35.00000000000725,-397.99999999998727,-384.00000000000654,-364.9999999999931,-585.9999999999976,-267.00000000000614,-46.999999999997044,-341.0000000000024,-92.99999999998931,-548.9999999999782,-425.0000000000087,798.9999999999942,915.9999999999835,79.00000000000773,-141.00000000000534,201.99999999999108,256.99999999999613,,-1470.0000000000205
2015.03.03,-545.0000000000066,492.9999999999879,-39.00000000001125,-401.00000000000693,-431.99999999999903,-287.9999999999994,-513.0000000000078,-258.0000000000027,-165.00000000000404,-327.99999999999494,-66.0000000000025,-533.9999999999918,-448.000000000004,824.0000000000025,936.9999999999878,57.00000000000216,-198.0000000000075,211.99999999998997,258.9999999999981,,-1433.0000000000703
2015.03.03,-507.9999999999973,495.99999999998533,-34.000000000000696,-407.0000000000018,-465.0000000000043,-211.00000000000563,-489.0000000000061,-182.99999999999983,-146.00000000000168,-341.0000000000024,-61.00000000000705,-536.9999999999777,-426.00000000001523,841.0000000000028,924.9999999999981,67.99999999999784,-199.00000000001228,232.99999999999432,264.999999999993,,-1179.000000000061
2015.03.03,-544.0,519.0000000000028,-21.00000000000435,-408.9999999999927,-459.0000000000094,-232.99999999999432,-517.0000000000119,-211.00000000000563,-121.00000000000443,-339.99999999999585,-73.0000000000075,-544.9999999999875,-441.0000000000025,897.9999999999987,968.9999999999976,76.00000000000762,-195.0000000000074,249.99999999999466,271.9999999999945,,-1125.0000000000277
2015.03.03,-557.0000000000075,505.99999999998425,-28.000000000005798,-434.000000000001,-496.00000000000756,-261.0000000000001,-514.0000000000144,-213.00000000000762,-101.00000000000664,-325.99999999999295,-169.00000000001114,-576.9999999999982,-445.0000000000065,905.0000000000002,957.9999999999922,85.99999999999852,-197.00000000000273,258.9999999999981,253.99999999999866,,-1350.0000000000905
2015.03.03,-561.0000000000003,548.9999999999995,-15.999999999993797,-442.9999999999934,-517.0000000000008,-238.99999999998923,-497.99999999999847,-207.00000000000162,-141.99999999999767,-343.9999999999999,-64.99999999999773,-523.9999999999725,-453.0000000000145,927.9999999999955,957.9999999999922,40.99999999999682,-292.0000000000016,270.99999999999903,261.0000000000001,,-1292.9999999999786
2015.03.03,-509.9999999999993,497.99999999999847,-46.999999999997044,-431.0000000000036,-516.0000000000053,-163.00000000000205,-472.00000000000574,-163.00000000000205,-155.00000000000514,-356.00000000000074,-3.9999999999906777,-523.9999999999725,-485.0000000000021,835.9999999999923,907.9999999999977,15.000000000000568,-289.0000000000015,202.9999999999976,240.99999999999122,,-1414.0000000000107
2015.03.03,-416.00000000000523,471.9999999999835,-46.999999999997044,-421.99999999998903,-458.00000000000284,-103.99999999999298,-385.00000000001313,-129.00000000000134,-148.99999999999915,-326.9999999999995,20.000000000010232,-453.9999999999793,-456.9999999999963,801.9999999999916,875.999999999988,-16.999999999995907,-306.0000000000116,200.00000000000017,202.9999999999976,,-1098.0000000000127
2015.03.03,-401.00000000000693,417.0000000000007,-131.99999999999878,-397.0000000000029,-458.00000000000284,-86.0000000000083,-419.9999999999982,-124.99999999999733,-141.00000000000225,-356.00000000000074,52.99999999999727,-447.9999999999791,-480.99999999999807,889.9999999999908,846.9999999999977,-69.99999999999318,-322.00000000000273,235.99999999999176,177.99999999998929,,-1216.0000000000239
2015.03.03,-343.9999999999999,422.9999999999956,-137.00000000000932,-360.9999999999891,-403.0000000000089,-42.999999999993044,-384.00000000000654,-95.00000000000064,-168.00000000000148,-361.0000000000002,152.00000000001523,-418.9999999999827,-495.000000000001,920.9999999999941,869.999999999993,-57.00000000000216,-319.0000000000026,234.99999999999633,168.99999999999693,,-816.0000000000063
2015.03.03,-377.0000000000051,377.9999999999894,-153.00000000000313,-375.9999999999986,-369.0000000000082,-113.99999999999189,-443.99999999999994,-146.00000000000168,-145.00000000000622,-366.9999999999951,167.0000000000016,-395.9999999999866,-507.9999999999973,760.9999999999894,763.9999999999869,-274.9999999999915,-428.0000000000115,139.00000000000023,123.99999999999079,,-1765.0000000000382
2015.03.03,-396.00000000000745,383.99999999998437,-144.99999999999514,-346.0000000000019,-348.00000000000387,-143.00000000000423,-451.0000000000014,-153.00000000000313,-97.9999999999981,-346.9999999999973,443.9999999999884,-170.99999999999227,-499.000000000005,-22.999999999995246,634.9999999999856,-248.99999999999523,-433.00000000000693,-276.00000000000955,143.9999999999997,,-2471.0000000000596
2015.03.03,-361.0000000000002,349.99999999998363,-150.00000000000568,-297.9999999999983,-65.00000000000395,-117.99999999999588,-425.0000000000087,-170.00000000000347,-58.99999999999794,-354.9999999999942,408.00000000001546,-205.99999999998886,-426.9999999999996,-431.0000000000036,380.9999999999869,-239.99999999999488,-80.0000000000125,-524.0000000000023,-64.0000000000085,,-2834.0000000000327
2015.03.03,-351.0000000000013,371.99999999999454,-167.00000000000603,-261.0000000000001,35.999999999991594,-55.000000000005045,-412.00000000001234,-185.99999999999727,-19.00000000000235,-358.0000000000028,455.99999999998886,-191.99999999997885,-368.9999999999971,-190.00000000000128,512.9999999999857,-141.9999999999959,64.99999999999773,-426.00000000000415,47.9999999999925,,-1638.0000000000534
2015.03.03,-331.0000000000035,336.9999999999873,-195.00000000001182,-191.99999999999218,176.99999999999383,-75.00000000000284,-415.0000000000098,-182.00000000000438,36.999999999998145,-361.0000000000002,462.99999999999386,-193.9999999999884,-380.00000000000256,-171.99999999999437,453.99999999999886,-173.99999999999238,163.99999999998727,-417.0000000000007,4.999999999999449,,-1451.0000000000443
2015.03.03,-361.0000000000002,322.9999999999844,-175.99999999999838,-184.00000000000637,185.99999999999727,-151.9999999999966,-451.0000000000014,-224.000000000002,97.00000000000264,-344.99999999999534,338.99999999999864,-237.99999999999955,-358.00000000001387,-93.00000000000975,468.00000000000176,-90.00000000000341,226.99999999998965,-351.0000000000013,22.999999999995246,,-1360.000000000059
2015.03.03,-404.99999999999983,278.00000000000045,-197.00000000000273,-170.99999999998784,206.99999999999054,-273.9999999999965,-527.0000000000108,-268.99999999999704,93.99999999999409,-351.99999999999676,433.9999999999975,-177.99999999999727,-346.0000000000019,-219.99999999999798,470.9999999999992,-120.00000000000455,222.99999999999898,-441.0000000000025,25.999999999992696,,-1767.000000000022
2015.03.03,-453.0000000000034,215.99999999999397,-204.00000000000418,-133.99999999998968,244.99999999999523,-390.0000000000015,-582.0000000000158,-318.00000000000716,190.99999999999673,-331.999999999999,378.0000000000143,-155.9999999999775,-317.9999999999961,-310.0000000000103,394.9999999999898,-140.00000000000057,242.999999999995,-482.00000000000466,-6.0000000000060005,,-2157.000000000031
2015.03.03,-487.99999999999955,299.99999999998914,-177.00000000000495,-187.00000000000384,176.99999999999383,-377.9999999999894,-579.0000000000184,-326.0000000000041,117.00000000000044,-336.9999999999984,406.0000000000059,-162.9999999999825,-326.0000000000041,-158.99999999999804,434.000000000001,-111.0000000000042,204.9999999999983,-390.0000000000015,22.999999999995246,,-1959.0000000000252
2015.03.03,-495.000000000001,180.99999999998673,-313.00000000000773,-146.99999999998602,221.99999999999997,-402.9999999999978,-636.9999999999986,-399.0000000000049,136.00000000000279,-381.99999999999346,356.9999999999993,-275.99999999998204,-412.00000000001234,-154.99999999999403,500.9999999999959,-96.9999999999942,232.99999999998988,-402.00000000000233,29.999999999996696,,-2458.000000000003
2015.03.03,-538.0000000000051,261.9999999999845,-306.00000000000625,-90.99999999999665,222.99999999999542,-432.9999999999945,-738.0000000000164,-404.99999999999983,163.99999999999747,-407.99999999999727,329.00000000000773,-324.99999999998863,-395.000000000012,-90.99999999999665,500.9999999999959,-21.99999999999136,234.99999999999943,-337.0000000000095,64.99999999999284,,-2310.0000000000405
2015.03.03,-814.9999999999991,327.99999999999494,-242.99999999999324,-184.00000000000637,95.00000000000064,-750.0000000000063,-909.0000000000042,-639.0000000000007,203.99999999999307,-380.999999999998,246.00000000000932,-367.999999999995,-365.99999999999966,-134.99999999999625,420.9999999999825,-16.000000000005343,198.99999999999807,-297.00000000000284,68.99999999999685,,-3541.0000000000314
2015.03.03,-824.999999999998,459.99999999999375,-131.99999999999878,-198.99999999999363,117.99999999999588,-726.0000000000044,-896.000000000008,-612.0000000000015,370.00000000000364,-380.00000000000256,439.9999999999977,-217.9999999999893,-226.00000000001506,-154.0000000000097,397.99999999998727,-60.99999999999284,197.9999999999933,-300.0000000000003,78.99999999999574,,-2666.000000000046
2015.03.03,-797.9999999999987,468.9999999999861,-83.00000000001084,-156.00000000000057,180.99999999999784,-682.0000000000048,-831.000000000004,-595.0000000000011,409.99999999999926,-361.9999999999957,522.9999999999961,-112.99999999999955,-206.00000000001728,-310.9999999999946,270.99999999999903,-52.99999999999727,200.9999999999934,-369.0000000000082,4.999999999999449,,-2499.0000000000614
2015.03.03,-836.9999999999989,398.9999999999938,-26.999999999999247,-265.99999999998846,79.99999999999119,-805.9999999999956,-823.0000000000182,-606.0000000000065,325.99999999999295,-307.99999999999716,391.9999999999959,-88.99999999999864,-175.00000000001404,-252.0000000000078,234.99999999998522,-99.99999999999432,137.00000000000045,-303.0000000000088,51.99999999999649,,-2971.000000000072
2015.03.03,-744.0000000000002,445.99999999999085,60.99999999999994,-290.9999999999968,45.99999999999049,-607.0000000000019,-652.0000000000082,-489.0000000000061,278.00000000000045,-254.99999999999412,431.0000000000116,-2.999999999985903,-158.0000000000137,-197.00000000000273,237.99999999998266,-121.99999999999989,76.99999999999818,-262.00000000000665,43.999999999999595,,-2159.0000000000427
2015.03.03,-829.9999999999974,371.99999999999454,59.000000000009045,-326.9999999999884,20.999999999993246,-831.000000000004,-731.9999999999993,-529.0000000000017,325.99999999999295,-249.99999999999466,290.9999999999968,-42.999999999977945,-182.99999999999983,-131.99999999999878,302.0000000000023,-96.00000000000364,87.99999999999386,-242.00000000000887,41.9999999999976,,-2693.999999999994
2015.03.03,-868.000000000002,422.9999999999956,80.99999999999774,-303.9999999999932,-25.00000000000835,-853.9999999999992,-741.0000000000139,-570.0000000000039,358.0000000000028,-236.99999999999832,284.9999999999966,-59.99999999997385,-150.00000000000568,-133.00000000000534,211.99999999998997,-66.0000000000025,78.99999999999352,-201.00000000000674,24.999999999997247,,-2746.0000000000396
