date,GBPUSD,GBPAUD,EURAUD,empty,sum
2016.09.26,-49.99999999999449,-199.00000000001583,-113.00000000000753,,-362.00000000001785
2016.09.26,-21.00000000000435,-147.00000000000824,-131.99999999999878,,-300.00000000001137
2016.09.26,-51.000000000001044,-268.0000000000016,-275.000000000003,,-594.0000000000057
2016.09.26,-46.999999999997044,-267.0000000000172,-295.0000000000008,,-609.000000000015
2016.09.26,-150.99999999999002,-506.0000000000064,-405.0000000000109,,-1062.0000000000073
2016.09.26,-175.99999999999838,-503.000000000009,-398.00000000000944,,-1077.0000000000168
2016.09.26,-194.99999999998963,-412.00000000001234,-303.9999999999932,,-910.9999999999951
2016.09.26,-191.99999999999218,-222.99999999999542,-134.99999999999625,,-549.9999999999839
2016.09.26,-215.99999999999397,-336.00000000000296,-144.99999999999514,,-696.999999999992
2016.09.26,-214.99999999998744,-584.0000000000067,-363.0000000000022,,-1161.9999999999964
2016.09.26,-221.00000000000452,-550.000000000006,-343.00000000000443,,-1114.000000000015
2016.09.26,-201.99999999999108,-567.0000000000064,-340.9999999999913,,-1109.9999999999889
2016.09.26,-156.00000000000057,-516.0000000000053,-304.9999999999997,,-977.0000000000057
2016.09.26,-147.00000000000824,-510.00000000001046,-295.0000000000008,,-952.0000000000194
2016.09.26,-150.00000000000568,-361.9999999999957,-154.0000000000097,,-666.000000000011
2016.09.26,-187.00000000000384,-446.9999999999974,-188.00000000001037,,-822.0000000000116
2016.09.26,-202.9999999999976,-436.9999999999985,-151.00000000001222,,-791.0000000000084
2016.09.26,-153.00000000000313,-226.99999999999943,-65.00000000000395,,-445.0000000000065
2016.09.26,-126.0000000000039,-190.00000000000128,-46.0000000000127,,-362.00000000001785
2016.09.26,14.000000000002899,4.999999999988347,-144.99999999999514,,-126.0000000000039
2016.09.26,93.99999999999409,-6.000000000017103,-322.00000000000006,,-234.00000000002308
2016.09.26,194.0000000000053,25.999999999992696,-388.0000000000106,,-168.0000000000126
2016.09.26,221.00000000000452,12.999999999996348,-522.0000000000002,,-287.9999999999994
2016.09.26,242.00000000000887,12.999999999996348,-475.0000000000032,,-219.99999999999795
2016.09.26,242.00000000000887,69.9999999999923,-439.0000000000116,,-127.00000000001046
2016.09.26,249.00000000001032,200.00000000000017,-302.0000000000023,,147.00000000000819
2016.09.26,180.0000000000024,207.99999999998596,-285.00000000000193,,102.99999999998641
2016.09.26,170.00000000000347,231.99999999998778,-303.9999999999932,,97.99999999999807
2016.09.26,314.99999999999864,418.9999999999916,-287.9999999999994,,445.99999999999085
2016.09.26,231.0000000000034,496.99999999999187,-261.0000000000001,,466.9999999999951
2016.09.26,292.00000000000335,590.0000000000016,-313.00000000000773,,568.9999999999973
2016.09.26,163.00000000000205,531.9999999999991,-282.0000000000045,,412.99999999999665
2016.09.26,63.99999999999739,505.99999999998425,-117.00000000001154,,452.99999999997016
2016.09.26,52.000000000007596,451.99999999998573,-120.99999999999334,,383.0
2016.09.26,-18.0000000000069,465.99999999998863,-93.00000000000975,,354.99999999997203
2016.09.26,-126.99999999998823,177.99999999998929,-246.00000000001288,,-195.00000000001182
2016.09.26,-165.9999999999995,232.99999999999432,-217.0000000000005,,-150.00000000000568
2016.09.26,-221.99999999998886,163.9999999999864,-212.00000000001216,,-270.00000000001467
2016.09.26,-130.99999999999224,190.00000000000128,-222.00000000001108,,-163.00000000000205
2016.09.26,-136.99999999998712,161.99999999999548,-83.9999999999952,,-58.99999999998684
2016.09.26,-126.99999999998823,153.9999999999875,-109.00000000000354,,-82.00000000000428
2016.09.26,-68.00000000000139,251.00000000000122,-184.00000000000637,,-1.000000000006537
2016.09.26,-90.99999999999665,236.99999999999832,-168.99999999999693,,-22.999999999995254
2016.09.26,-56.99999999999594,217.99999999998488,-133.00000000000534,,27.9999999999836
2016.09.26,-80.99999999999774,92.99999999998754,-168.99999999999693,,-157.00000000000713
2016.09.26,-92.00000000000318,102.99999999998644,-185.99999999999727,,-175.000000000014
2016.09.26,-119.99999999998678,112.99999999998533,-119.00000000000244,,-126.0000000000039
2016.09.26,-121.99999999999989,97.9999999999981,-103.00000000000864,,-127.00000000001043
2016.09.27,-116.00000000000499,132.99999999998312,-93.00000000000975,,-76.00000000003162
2016.09.27,-103.00000000000864,130.99999999999224,-93.99999999999409,,-66.00000000001049
2016.09.27,-100.99999999999554,161.99999999999548,-59.000000000009045,,1.999999999990898
2016.09.27,-89.00000000000574,141.99999999999767,-102.00000000000209,,-49.00000000001016
2016.09.27,-89.99999999999008,153.00000000000313,-96.00000000000719,,-32.999999999994145
2016.09.27,-70.99999999999883,113.99999999999189,-140.0000000000068,,-97.00000000001374
2016.09.27,-31.000000000003247,-151.9999999999966,-417.0000000000007,,-600.0000000000005
2016.09.27,58.000000000002494,-67.00000000001705,-344.00000000001097,,-353.0000000000255
2016.09.27,-55.99999999998939,75.99999999998718,-226.99999999999943,,-207.00000000000165
2016.09.27,-279.00000000000705,147.99999999999258,-19.999999999997797,,-151.00000000001228
2016.09.27,-217.0000000000005,109.00000000000354,46.999999999997044,,-60.99999999999993
2016.09.27,-212.99999999999653,309.99999999998806,231.0000000000034,,327.99999999999494
2016.09.27,-173.00000000000094,609.9999999999994,495.000000000001,,931.9999999999995
2016.09.27,-187.00000000000384,658.9999999999874,530.9999999999926,,1002.9999999999761
2016.09.27,-192.99999999999872,644.0000000000001,557.0000000000075,,1008.0000000000089
2016.09.27,-136.99999999998712,699.9999999999895,526.0000000000042,,1089.0000000000066
2016.09.27,-104.99999999999955,653.999999999999,478.0000000000006,,1027.0
2016.09.27,-187.00000000000384,641.999999999987,527.9999999999951,,982.9999999999783
2016.09.27,-374.0000000000077,622.9999999999958,540.9999999999915,,789.9999999999795
2016.09.27,-394.00000000000546,578.9999999999961,692.9999999999881,,877.9999999999787
2016.09.27,-441.99999999998687,822.9999999999959,792.9999999999993,,1174.0000000000084
2016.09.27,-279.99999999999136,1051.0000000000018,780.9999999999873,,1551.9999999999977
2016.09.27,-120.99999999999334,1073.9999999999973,760.0000000000051,,1713.000000000009
