date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2015.04.13,-214.99999999999852,0.0,-120.99999999999334,0.0,-156.00000000000057,-73.99999999999629,-164.99999999999204,-21.00000000000435,-72.99999999998974,-41.9999999999976,-96.99999999999153,-118.99999999999977,-85.00000000000173,-26.999999999999247,-73.99999999999807,0.0,0.0,,-1268.9999999999632
2015.04.13,-141.00000000000225,22.0000000000109,-117.99999999999588,104.99999999999955,-48.99999999998794,-43.999999999999595,-111.99999999999477,42.999999999993044,20.0000000000089,60.00000000000449,-86.99999999999264,-111.99999999999477,100.0000000000112,21.00000000000435,-3.9999999999906777,74.99999999998863,12.000000000012001,,-208.99999999992536
2015.04.13,-107.00000000000153,-37.99999999998249,-96.99999999999153,47.9999999999925,-119.99999999998678,-62.99999999999084,-75.9999999999934,24.000000000001798,-43.999999999999595,4.999999999999449,-62.99999999999084,-219.99999999999886,121.00000000001555,-9.999999999998899,-93.99999999999409,-2.0000000000095497,24.000000000001798,,-711.9999999999272
2015.04.13,-87.99999999999919,-130.99999999999224,-104.99999999999955,48.99999999999905,-99.00000000000463,-104.99999999999955,-79.9999999999983,20.999999999993246,7.0000000000014495,21.999999999999797,-12.000000000000899,-212.99999999999386,124.00000000001299,100.99999999999554,-79.9999999999983,-5.000000000009663,27.00000000002145,,-566.9999999999726
2015.04.13,-17.000000000000348,-130.99999999999224,-100.00000000000009,56.0000000000005,-92.00000000000318,-112.000000000001,-26.999999999986812,19.00000000000235,45.000000000006146,43.999999999999595,-3.999999999992898,-215.99999999997976,111.00000000001664,262.00000000000665,-69.99999999999318,66.99999999999307,23.00000000001745,,-141.99999999990706
2015.04.13,-70.99999999999883,-130.99999999999224,-159.9999999999935,2.999999999997449,-96.99999999999153,-95.00000000000064,-66.99999999999307,34.99999999999615,64.0000000000085,-22.999999999995246,-10.999999999994348,-192.99999999998363,195.00000000001182,103.00000000000864,-36.000000000001364,-18.000000000000682,-141.99999999999767,,-643.9999999999202
2015.04.13,-77.00000000000485,-177.99999999998929,-219.99999999999798,8.999999999992347,-143.00000000000423,-82.99999999998863,-101.99999999998965,17.000000000000348,57.00000000000705,-44.99999999999504,-22.999999999995246,-155.00000000000114,200.00000000000017,141.00000000001333,-15.000000000000568,39.99999999999204,-156.99999999998494,,-733.9999999999463
2015.04.13,-2.999999999997449,-119.99999999998678,-279.99999999999136,12.999999999996348,-29.999999999996696,-45.99999999999049,10.000000000005116,90.0000000000012,199.00000000000472,52.000000000007596,-12.999999999996348,-153.99999999999636,209.00000000001472,167.00000000000603,14.000000000010004,22.999999999996135,-189.99999999997908,,-58.99999999989268
2015.04.13,20.999999999993246,-157.99999999999147,-219.99999999999798,12.000000000000899,-2.999999999997449,-27.999999999983594,56.000000000011596,178.00000000000037,216.0000000000051,62.000000000006494,-5.999999999994898,-177.99999999999727,380.00000000000256,195.00000000001182,64.00000000000716,33.999999999991815,-184.99999999999073,,440.0000000000776
2015.04.13,9.999999999998899,-119.00000000000244,-234.00000000000088,14.999999999998348,-14.999999999987246,-45.99999999999049,83.00000000001262,178.99999999999582,134.0000000000008,41.000000000002146,-14.999999999998348,-223.99999999998954,418.0000000000073,148.00000000001478,67.00000000000728,-20.000000000010232,-176.99999999998272,,245.000000000076
2015.04.13,-167.00000000000603,-95.00000000000064,-812.0000000000016,34.99999999999615,-82.99999999998863,-49.99999999999449,-18.000000000000682,191.99999999999218,175.00000000000293,58.000000000002494,-42.999999999993044,-239.99999999998067,468.00000000000176,148.99999999999915,112.99999999999955,31.999999999996476,-343.99999999998875,,-629.9999999999638
2015.04.13,-168.00000000000148,62.000000000006494,-854.9999999999947,475.99999999999864,-7.0000000000014495,3.0000000000196536,1.0000000000047748,213.99999999999199,660.000000000005,414.00000000000324,-36.999999999998145,-118.99999999999977,493.0000000000101,753.0000000000036,174.99999999999716,474.9999999999943,-345.99999999997965,,2194.0000000000596
2015.04.13,-100.00000000000009,110.00000000001009,-822.0000000000005,488.999999999995,77.00000000001594,-3.999999999981796,59.00000000001171,259.9999999999936,683.0000000000002,412.9999999999967,11.00000000000545,-82.99999999999841,499.000000000005,825.0000000000091,182.00000000000216,476.99999999998965,-338.99999999997823,,2737.0000000000755
2015.04.13,-112.000000000001,114.99999999999844,-853.9999999999992,554.9999999999944,80.00000000001339,-17.999999999984695,100.99999999999909,270.99999999999903,682.0000000000048,500.00000000000045,30.000000000007798,-141.9999999999959,490.0000000000126,1001.0000000000074,147.00000000000557,549.9999999999972,-228.99999999999034,,3167.0000000000687
2015.04.13,-131.00000000000333,162.00000000001768,-981.999999999994,719.9999999999984,62.000000000006494,-10.999999999983245,106.00000000000875,269.9999999999925,764.0000000000091,653.999999999999,23.00000000000635,-151.9999999999868,517.0000000000119,1246.0000000000139,139.00000000001,704.9999999999983,-131.99999999999878,,3960.000000000106
2015.04.13,-158.0000000000026,190.00000000000128,-974.9999999999925,806.999999999991,83.9999999999952,-23.999999999979593,143.00000000000068,251.00000000000122,789.0000000000064,702.9999999999981,19.00000000000235,-203.9999999999793,462.0000000000068,1375.000000000015,88.00000000000807,743.9999999999998,-99.99999999998899,,4194.000000000083
2015.04.13,-168.00000000000148,241.00000000000233,-946.9999999999978,764.9999999999934,78.00000000000028,-44.99999999998394,81.00000000000307,230.99999999999233,758.0000000000031,653.0000000000035,31.000000000003247,-156.99999999998226,320.00000000000915,1330.0000000000089,88.00000000000807,732.9999999999899,-150.99999999999002,,3841.000000000062
2015.04.13,-261.0000000000001,380.00000000000256,-990.9999999999974,751.9999999999972,192.00000000001438,-39.999999999995595,-46.999999999997044,180.99999999999784,721.000000000005,602.0000000000025,87.99999999999919,61.00000000000705,60.000000000015596,1229.0000000000134,144.99999999999602,737.9999999999995,-131.99999999999878,,3678.0000000000614
2015.04.13,-136.00000000000279,334.9999999999964,-845.9999999999912,640.9999999999916,304.9999999999997,-15.999999999993797,42.00000000000159,229.00000000000142,705.0000000000001,604.0000000000045,138.00000000000477,138.00000000000523,19.00000000001345,1175.000000000015,88.00000000000807,637.999999999991,-139.9999999999846,,3919.000000000061
2015.04.13,-129.00000000000134,330.0000000000081,-892.9999999999993,653.999999999999,306.00000000000625,-43.999999999999595,91.00000000000819,269.9999999999925,714.0000000000035,624.0000000000023,130.0000000000079,88.99999999999864,182.0000000000155,1249.9999999999955,118.99999999999977,635.9999999999957,-81.9999999999821,,4247.00000000005
