date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.03.23,773.9999999999858,336.9999999999873,631.9999999999992,1353.000000000004,-178.99999999999582,227.99999999999488,934.9999999999969,784.9999999999966,119.00000000000244,2947.999999999995,147.99999999999613,667.9999999999922,1403.000000000006,,10150.999999999962
2021.03.23,717.9999999999964,344.99999999999534,622.9999999999958,1378.0000000000014,-150.00000000000568,246.99999999999721,983.0000000000006,728.0000000000086,69.00000000000794,2947.999999999995,156.0000000000059,664.0000000000015,1435.9999999999927,,10144.999999999995
2021.03.23,787.9999999999887,451.0000000000014,737.9999999999942,1446.0000000000027,-117.00000000000044,319.0000000000026,1017.0000000000013,771.9999999999914,182.99999999999983,3095.9999999999877,210.99999999999852,771.9999999999914,1493.9999999999998,,11169.999999999958
2021.03.23,818.9999999999919,519.9999999999872,766.0,1396.0000000000084,-26.999999999999247,402.00000000000233,1014.0000000000038,980.9999999999945,281.0000000000201,2994.9999999999923,355.000000000004,899.0000000000009,1527.000000000001,,11928.000000000007
2021.03.23,878.9999999999853,577.9999999999897,897.9999999999987,1478.0000000000016,-58.99999999999794,456.9999999999963,1029.000000000002,1085.000000000008,287.000000000015,3112.0000000000036,421.99999999999704,1065.9999999999882,1635.000000000005,,12866.99999999999
2021.03.23,915.9999999999835,600.0000000000006,917.0000000000011,1475.000000000004,-36.999999999998145,485.99999999999756,1036.0000000000036,1145.0000000000102,323.0000000000066,3126.0000000000064,445.99999999999795,1094.9999999999989,1641.999999999996,,13170.000000000007
2021.03.23,866.9999999999956,615.9999999999943,927.9999999999955,1497.0000000000039,-4.999999999999449,527.9999999999951,1053.0000000000039,1084.0000000000032,338.0000000000161,3041.000000000005,469.0000000000083,1106.9999999999993,1653.000000000006,,13176.000000000027
2021.03.23,834.9999999999858,553.0000000000035,904.0000000000048,1453.9999999999998,-39.999999999995595,481.9999999999935,1022.9999999999961,1016.9999999999959,301.0000000000179,3051.0000000000036,409.000000000006,1057.0000000000023,1588.9999999999986,,12635.000000000011
2021.03.23,871.9999999999839,551.9999999999969,858.9999999999986,1398.0000000000105,-41.000000000002146,442.9999999999934,968.9999999999976,1032.0000000000107,263.00000000001324,2912.0000000000036,392.0000000000101,1009.9999999999909,1527.000000000001,,12188.000000000011
2021.03.24,821.9999999999894,577.9999999999897,881.9999999999939,1399.0000000000057,-36.999999999998145,461.99999999999574,973.0000000000016,981.9999999999993,298.00000000002046,2919.999999999989,403.99999999999636,1024.9999999999914,1528.000000000006,,12235.999999999978
2021.03.24,894.9999999999792,601.9999999999915,910.9999999999951,1436.0000000000039,-38.0000000000047,476.9999999999941,997.9999999999989,1048.0000000000018,303.0000000000088,2997.000000000005,409.9999999999966,1045.9999999999923,1564.9999999999977,,12649.999999999962
2021.03.24,1009.9999999999998,655.0000000000056,1012.9999999999973,1514.0000000000043,-34.000000000000696,544.9999999999955,1046.0000000000025,1276.0000000000105,331.0000000000146,3149.000000000002,504.0000000000049,1214.999999999989,1701.9999999999982,,13926.000000000024
2021.03.24,1058.9999999999877,628.9999999999907,1100.000000000001,1526.0000000000052,-58.99999999999794,619.0000000000028,1046.0000000000025,1362.9999999999995,243.99999999999977,3106.0000000000086,505.00000000000966,1326.9999999999982,1728.999999999999,,14194.000000000007
2021.03.24,1004.9999999999892,605.9999999999955,1051.9999999999973,1487.000000000005,-58.99999999999794,586.9999999999931,1024.0000000000027,1204.0000000000077,276.00000000000955,3082.9999999999914,430.0000000000068,1220.9999999999895,1635.9999999999957,,13551.999999999985
2021.03.24,1030.999999999982,574.0000000000078,1092.9999999999995,1505.0000000000007,-84.0000000000063,619.9999999999983,1032.999999999995,1216.0000000000082,215.00000000000963,3096.999999999994,397.99999999999613,1257.9999999999955,1646.000000000001,,13601.999999999982
2021.03.24,1023.9999999999804,587.9999999999885,1053.9999999999993,1528.000000000007,-82.00000000000429,576.9999999999942,1046.0000000000025,1276.0000000000105,265.0000000000041,3188.9999999999973,450.00000000000284,1254.9999999999955,1704.9999999999982,,13874.999999999976
2021.03.24,1028.9999999999911,636.9999999999986,1073.9999999999973,1607.000000000003,-14.999999999998348,631.9999999999992,1156.0000000000014,1394.0000000000055,359.0000000000204,3424.000000000005,546.0000000000065,1334.9999999999936,1846.999999999994,,15025.00000000002
2021.03.24,1131.9999999999998,750.9999999999906,1181.999999999994,1680.0000000000036,19.00000000000235,697.9999999999986,1193.999999999995,1444.9999999999932,434.000000000001,3525.0000000000005,593.0000000000035,1421.999999999997,1897.0000000000055,,15971.999999999984
2021.03.24,1101.9999999999807,723.0000000000069,1158.0000000000034,1693.0,19.00000000000235,693.9999999999947,1224.000000000003,1429.000000000002,423.0000000000178,3594.9999999999927,579.0000000000077,1402.9999999999916,1918.9999999999968,,15960.999999999998
2021.03.24,1088.0,687.9999999999998,1119.9999999999989,1646.000000000003,7.9999999999968985,665.9999999999999,1185.9999999999982,1377.999999999986,401.00000000000693,3499.0000000000077,537.9999999999967,1342.9999999999893,1852.0000000000039,,15412.999999999987
2021.03.24,1106.9999999999914,668.9999999999862,1127.0000000000002,1653.0000000000045,5.999999999994898,680.9999999999983,1200.9999999999966,1390.9999999999911,406.00000000001745,3553.9999999999905,519.999999999996,1346.999999999994,1858.000000000004,,15519.999999999965
