date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.03.22,-397.0000000000029,-524.9999999999977,-307.0000000000017,-383.0,-9.999999999998899,21.999999999999797,-63.99999999999739,-432.9999999999927,-8.999999999992347,-126.0000000000039,-423.0000000000018,-319.0000000000026,-451.0000000000076,,-3425.0000000000005
2021.03.22,-358.00000000001387,-514.9999999999987,-304.00000000000426,-361.9999999999957,-4.999999999999449,41.000000000002146,-28.000000000005798,-524.0000000000009,-1.999999999990898,-95.00000000000064,-495.9999999999951,-391.00000000000534,-498.9999999999952,,-3538.0000000000036
2021.03.22,-287.000000000015,-445.0000000000065,-268.99999999999704,-346.9999999999973,51.000000000001044,65.99999999999939,-26.000000000003798,-514.00000000001,77.00000000001594,-63.99999999999739,-472.999999999999,-378.0000000000001,-503.0000000000001,,-3112.00000000001
2021.03.22,-101.00000000001774,-330.0000000000081,-309.99999999999915,-345.99999999999073,121.99999999999989,54.999999999993946,12.999999999996348,-312.0000000000118,133.00000000000534,-75.00000000000284,-381.0000000000002,-394.00000000000546,-501.0000000000048,,-2427.000000000045
2021.03.22,-30.0000000000189,-337.0000000000095,-306.00000000000625,-315.9999999999941,117.00000000000044,25.999999999992696,-12.000000000000899,-171.99999999999704,119.00000000000244,-87.99999999999919,-360.99999999999,-381.0000000000002,-441.0000000000025,,-2182.000000000023
2021.03.22,-7.0000000000014495,-228.00000000000597,-277.000000000005,-291.99999999999227,122.99999999999534,19.999999999997797,-14.999999999998348,-125.0,236.00000000001398,-42.0000000000087,-280.00000000000114,-355.000000000004,-415.9999999999968,,-1658.0000000000064
2021.03.22,-79.00000000000685,-68.00000000000139,-328.0000000000061,-327.99999999999494,305.99999999999517,43.999999999999595,22.999999999995246,-181.0000000000116,492.0000000000035,-43.999999999999595,-155.00000000000114,-385.0000000000051,-433.00000000000693,,-1136.00000000004
2021.03.22,-67.00000000001705,-35.999999999991594,-309.0000000000037,-313.99999999999204,322.00000000000006,53.00000000000304,22.999999999995246,-170.99999999999227,517.0000000000119,-43.999999999999595,-146.0000000000008,-387.00000000000045,-442.0000000000073,,-1000.9999999999945
2021.03.22,-209.00000000001472,-90.00000000001229,-385.000000000002,-368.9999999999971,424.9999999999976,114.99999999999844,92.99999999999864,-217.9999999999893,530.0000000000082,-35.999999999991594,-128.99999999999068,-418.00000000000637,-442.99999999999784,,-1133.999999999999
2021.03.22,-273.0000000000121,-43.999999999999595,-358.9999999999982,-340.9999999999913,424.00000000000216,112.99999999999643,95.99999999999609,-331.99999999999363,600.0000000000006,-8.000000000008,-100.99999999999909,-390.00000000000057,-426.00000000000193,,-1041.000000000009
2021.03.22,-285.00000000000193,-72.0000000000054,-336.00000000000296,-331.999999999999,426.00000000000415,146.99999999999713,121.99999999999989,-370.00000000000455,628.0000000000064,59.000000000009045,-138.9999999999958,-378.0000000000001,-415.9999999999968,,-945.9999999999898
2021.03.22,-275.000000000003,-92.00000000000318,-365.99999999999966,-333.9999999999899,402.00000000000233,139.00000000000023,121.99999999999989,-391.9999999999959,633.0000000000168,147.99999999999258,-161.00000000000136,-411.00000000000136,-430.0000000000068,,-1016.9999999999895
2021.03.22,-346.0000000000019,-144.0000000000108,-370.00000000000364,-339.99999999999585,385.000000000002,119.99999999999788,110.99999999999443,-479.0000000000134,625.0000000000089,150.99999999999002,-213.99999999999864,-444.0000000000026,-463.99999999999864,,-1409.0000000000323
2021.03.22,-319.0000000000026,-173.00000000000094,-387.000000000004,-359.99999999999363,353.99999999999875,90.99999999999665,90.0000000000012,-506.0000000000002,589.0000000000173,76.0000000000094,-265.00000000000057,-487.99999999999955,-504.0000000000049,,-1801.9999999999832
2021.03.22,-315.0000000000208,-178.99999999999582,-399.0000000000049,-351.99999999999676,329.999999999997,70.99999999999883,85.00000000000173,-485.00000000001364,555.0000000000166,95.00000000000064,-271.0000000000008,-503.0000000000001,-496.9999999999999,,-1865.0000000000177
2021.03.22,-290.00000000001245,-188.00000000001037,-383.99999999999545,-331.999999999999,317.9999999999961,65.99999999999939,93.99999999999409,-479.99999999998977,520.0000000000093,139.00000000000023,-280.00000000000114,-495.00000000000455,-483.0000000000041,,-1795.0000000000175
2021.03.22,-296.0000000000074,-102.00000000000209,-334.9999999999964,-283.99999999999534,363.99999999999767,105.99999999999498,131.99999999999878,-478.00000000000864,612.0000000000125,209.9999999999991,-212.0000000000033,-442.0000000000073,-424.0000000000066,,-1149.000000000024
2021.03.22,-269.00000000000813,-63.99999999999739,-319.0000000000026,-255.99999999998957,410.9999999999947,119.99999999999788,151.00000000000114,-497.99999999999045,636.0000000000143,246.99999999999721,-200.9999999999934,-425.00000000001137,-405.00000000000114,,-871.9999999999889
2021.03.22,-305.00000000002194,-70.99999999999883,-317.9999999999961,-214.99999999999852,405.9999999999952,156.00000000000057,226.00000000000398,-556.0000000000116,597.0000000000031,207.00000000000162,-233.99999999999466,-451.0000000000076,-367.00000000000443,,-925.0000000000292
2021.03.22,-272.00000000000557,-127.00000000001043,-302.0000000000023,-180.99999999999784,451.0000000000014,197.99999999999818,256.0000000000007,-510.9999999999957,477.0000000000163,123.00000000000644,-207.9999999999984,-431.0000000000116,-352.00000000000387,,-879.0000000000026
2021.03.22,-237.00000000002052,-131.99999999999878,-290.9999999999968,-141.99999999999767,466.9999999999952,202.9999999999976,315.9999999999941,-502.00000000000955,491.0000000000192,419.9999999999982,-209.99999999999375,-422.00000000001125,-302.0000000000067,,-341.0000000000308
2021.03.23,-268.0000000000016,-69.9999999999923,-309.0000000000037,-137.9999999999937,404.0000000000044,171.99999999999437,295.99999999999625,-498.9999999999952,592.9999999999991,429.99999999999704,-218.9999999999941,-431.0000000000116,-287.9999999999967,,-326.9999999999976
2021.03.23,-255.00000000000523,-42.0000000000087,-239.0000000000003,12.000000000000899,417.99999999999613,212.99999999999653,427.99999999999505,-451.9999999999982,624.0000000000023,845.0000000000068,-180.99999999999739,-344.99999999999886,-111.0000000000042,,914.9999999999851
2021.03.23,-274.00000000001864,-35.00000000000725,-236.00000000000287,53.00000000000304,427.99999999999505,222.99999999999542,465.9999999999998,-469.99999999999886,636.0000000000143,960.9999999999897,-179.00000000000205,-337.0000000000033,-64.99999999999773,,1170.9999999999663
2021.03.23,-269.00000000000813,-49.99999999999449,-287.9999999999994,121.99999999999989,410.9999999999947,175.00000000000293,525.9999999999932,-468.9999999999941,591.0000000000082,1086.9999999999936,-179.00000000000205,-381.0000000000002,16.999999999995907,,1292.99999999999
2021.03.23,-251.00000000000122,-69.9999999999923,-302.0000000000023,110.00000000001009,375.9999999999986,163.00000000000205,512.9999999999968,-406.0000000000059,590.0000000000016,1103.0000000000095,-194.00000000000261,-388.00000000000523,13.00000000000523,,1257.0000000000146
2021.03.23,-166.00000000002169,-12.999999999996348,-209.00000000000364,202.0000000000022,373.99999999999653,190.00000000000128,544.9999999999955,-373.9999999999952,636.0000000000143,1290.9999999999977,-177.99999999999727,-322.00000000000273,90.99999999999397,,2066.999999999985
2021.03.23,-166.00000000002169,-31.000000000003247,-180.99999999999784,241.00000000000233,361.9999999999957,212.00000000000108,578.9999999999961,-399.0000000000009,666.000000000011,1412.9999999999975,-198.99999999999807,-297.00000000001125,118.99999999999977,,2318.99999999997
2021.03.23,-103.00000000000864,0.0,-133.00000000000534,313.00000000000773,373.99999999999653,246.00000000000176,639.9999999999961,-316.0000000000025,655.0000000000056,1517.999999999997,-183.9999999999975,-246.00000000000932,216.99999999999875,,2980.9999999999804
2021.03.23,-105.00000000002174,39.999999999995595,-100.99999999999554,300.0000000000003,410.9999999999947,285.9999999999974,646.9999999999976,-223.0000000000132,684.000000000018,1482.99999999999,-99.99999999999432,-168.00000000000637,251.00000000000477,,3404.9999999999663
2021.03.23,-50.0000000000167,120.99999999999334,-17.999999999995797,358.0000000000028,437.999999999994,366.9999999999951,683.9999999999957,-163.0000000000109,705.0000000000001,1560.000000000006,-31.999999999996476,-66.0000000000025,298.0000000000018,,4201.999999999966
2021.03.23,-88.0000000000214,96.99999999999153,19.00000000000235,460.00000000000483,446.9999999999974,390.0000000000015,771.9999999999949,-197.00000000000273,745.0000000000178,1793.0000000000002,-45.99999999999227,-23.000000000010346,411.00000000000136,,4779.999999999985
2021.03.23,-116.00000000000499,80.99999999999774,19.999999999997797,464.00000000000887,446.9999999999974,404.99999999999983,797.0000000000033,-211.00000000001273,723.0000000000069,1819.9999999999993,-39.99999999999204,-19.000000000005457,421.99999999999704,,4792.999999999994
2021.03.23,-144.0000000000108,86.99999999999264,9.999999999998899,462.0000000000068,456.00000000000085,410.9999999999947,802.9999999999982,-207.9999999999984,756.0000000000011,1886.9999999999943,-24.999999999991473,-6.000000000000227,435.99999999999284,,4924.999999999979
2021.03.23,-71.00000000002105,153.00000000000313,85.00000000000173,535.0000000000077,473.99999999999665,454.9999999999943,848.9999999999998,-145.00000000001023,767.0000000000066,1978.9999999999975,12.000000000000455,69.99999999999318,513.0000000000052,,5675.9999999999745
2021.03.23,12.999999999996348,174.00000000000747,148.99999999999915,573.0000000000013,470.9999999999992,497.99999999999847,866.9999999999956,-99.99999999999432,771.0000000000106,2031.000000000005,3.0000000000001137,118.99999999999977,531.9999999999965,,6101.000000000015
2021.03.23,45.99999999999049,219.99999999999798,260.00000000000466,609.9999999999994,478.9999999999961,593.9999999999945,893.9999999999948,-54.000000000002046,792.9999999999993,2109.9999999999895,34.000000000006025,239.99999999999488,575.0000000000028,,6800.999999999969
2021.03.23,-21.00000000000435,217.0000000000005,271.9999999999945,628.0000000000064,492.0000000000035,619.0000000000028,922.0000000000006,-97.00000000000841,842.0000000000094,2185.999999999999,54.000000000002046,271.0000000000008,611.9999999999948,,6997.000000000001
2021.03.23,-68.00000000000139,177.00000000000495,295.99999999999625,683.0000000000002,461.0000000000003,625.9999999999932,968.9999999999976,-122.99999999999045,817.000000000001,2332.000000000001,37.00000000000614,293.99999999999693,662.0000000000061,,7163.000000000013
2021.03.23,-139.00000000000023,99.99999999998899,165.00000000000404,623.0000000000069,436.00000000000307,525.9999999999932,919.9999999999986,-211.00000000001273,750.0000000000063,2232.999999999996,-18.000000000000682,164.00000000000148,612.9999999999995,,6161.999999999984
2021.03.23,-158.0000000000137,95.00000000000064,151.9999999999966,648.0000000000041,173.9999999999964,302.0000000000023,795.0000000000013,-236.99999999999477,558.0000000000141,2116.000000000007,-24.999999999991473,147.99999999999613,640.0000000000006,,5208.00000000002
2021.03.23,-69.00000000000794,204.00000000000418,231.0000000000034,728.0000000000064,183.99999999999528,312.9999999999966,768.000000000002,-198.0000000000075,480.00000000001376,2119.000000000004,15.000000000000568,214.9999999999892,706.9999999999936,,5696.9999999999945
2021.03.23,210.99999999998343,256.99999999999613,273.000000000001,753.0000000000036,185.00000000000182,293.99999999999426,744.0000000000002,103.00000000000864,463.0000000000134,2059.999999999995,45.000000000001705,247.99999999999045,724.0000000000038,,6359.9999999999945
2021.03.23,230.9999999999812,252.99999999999213,248.00000000000378,751.0000000000017,192.00000000000327,285.00000000000193,747.9999999999931,134.9999999999909,526.0000000000042,2090.9999999999986,52.99999999999727,221.9999999999942,724.0000000000038,,6458.999999999966
2021.03.23,468.9999999999861,439.99999999999596,395.0000000000009,904.0000000000048,287.0000000000039,395.0000000000009,864.9999999999935,430.0000000000068,725.0000000000201,2421.999999999991,197.00000000000273,396.0000000000008,894.999999999996,,8820.000000000004
2021.03.23,505.99999999998425,496.00000000000756,414.00000000000324,979.0000000000076,314.0000000000032,432.9999999999945,931.0000000000041,679.000000000002,780.000000000003,2559.0,350.9999999999991,536.0000000000014,1054.000000000002,,10032.000000000011
2021.03.23,680.9999999999983,565.9999999999999,471.99999999999466,1056.0000000000014,292.9999999999988,415.99999999999415,966.0000000000002,969.9999999999989,724.0000000000135,2615.999999999996,475.0000000000085,661.0000000000014,1230.9999999999945,,11127.000000000002
2021.03.23,638.9999999999895,509.00000000000387,458.00000000000284,1018.0000000000077,251.00000000000122,392.9999999999989,924.0000000000026,872.0000000000141,635.0000000000077,2510.9999999999964,399.0000000000009,616.9999999999902,1164.0000000000014,,10390.000000000018
2021.03.23,435.9999999999919,411.99999999999017,407.0000000000018,972.0000000000061,185.99999999999727,324.9999999999975,873.0000000000016,661.0000000000014,527.0000000000108,2402.9999999999995,362.000000000009,565.9999999999883,1123.9999999999952,,9253.99999999999
2021.03.23,372.9999999999789,377.9999999999894,400.9999999999958,1049.0,131.00000000000333,280.9999999999979,929.9999999999975,570.999999999998,541.0000000000136,2584.9999999999927,311.00000000000705,551.9999999999925,1224.0000000000036,,9326.99999999997
2021.03.23,352.9999999999811,340.9999999999913,312.9999999999966,1050.0000000000066,114.99999999999844,212.99999999999653,912.9999999999972,534.9999999999966,562.0000000000181,2723.0000000000086,268.0000000000007,439.9999999999977,1182.9999999999927,,9008.999999999982
2021.03.23,409.99999999999926,384.00000000000654,343.9999999999999,1086.000000000009,53.00000000000304,170.99999999999892,887.9999999999999,562.9999999999882,531.9999999999991,2780.0000000000045,287.9999999999967,468.9999999999941,1213.9999999999986,,9181.999999999996
2021.03.23,446.9999999999974,356.00000000000074,326.9999999999995,1112.0000000000018,-34.99999999999615,102.00000000000209,856.0000000000013,622.0000000000141,354.0000000000099,2688.0000000000014,234.99999999999943,439.9999999999977,1239.0000000000043,,8743.000000000033
2021.03.23,420.9999999999825,205.99999999999508,322.00000000000006,1170.0000000000043,-187.9999999999993,3.999999999992898,819.9999999999985,461.9999999999891,117.00000000001154,2669.9999999999945,103.9999999999992,357.9999999999899,1239.999999999995,,7705.999999999953
2021.03.23,387.99999999998835,259.9999999999936,346.9999999999973,1119.0000000000034,-139.99999999999568,51.000000000001044,781.9999999999939,481.9999999999993,239.00000000001143,2563.9999999999886,150.99999999999625,426.00000000000193,1210.9999999999986,,7879.999999999978
2021.03.23,364.9999999999931,225.99999999999287,298.9999999999937,1066.0000000000002,-141.99999999999767,-2.999999999997449,737.9999999999942,417.0000000000016,219.00000000001364,2499.000000000007,114.00000000000432,356.9999999999993,1149.000000000001,,7304.000000000006
2021.03.23,404.9999999999887,197.99999999998707,322.00000000000006,1111.0000000000064,-209.00000000000364,-23.00000000000635,754.9999999999945,508.99999999998613,129.00000000000134,2567.9999999999927,138.00000000000523,381.0000000000002,1221.0000000000036,,7504.999999999956
2021.03.23,433.99999999997885,221.00000000000452,343.00000000000443,1123.0000000000073,-189.00000000000583,34.99999999999615,780.000000000003,526.9999999999868,76.0000000000094,2576.0000000000005,106.00000000000875,430.9999999999974,1209.9999999999936,,7672.999999999985
2021.03.23,513.9999999999923,242.99999999999324,446.9999999999974,1174.0000000000084,-168.00000000000148,125.99999999999278,831.000000000004,562.9999999999882,93.00000000000975,2634.000000000003,121.00000000000932,509.00000000000034,1248.9999999999952,,8335.99999999999
2021.03.23,566.9999999999842,-49.99999999999449,475.99999999999864,1184.0000000000073,-336.9999999999984,156.00000000000057,837.9999999999943,562.9999999999882,-241.99999999998667,2655.999999999992,-115.99999999999966,506.0000000000002,1224.0000000000036,,7424.999999999989
2021.03.23,650.9999999999794,69.9999999999923,534.0000000000011,1264.0000000000095,-304.00000000000426,171.99999999999437,880.000000000003,627.0000000000095,-127.99999999999478,2811.9999999999923,-51.00000000000193,552.9999999999973,1298.0000000000018,,8377.999999999978
2021.03.23,698.999999999983,319.0000000000026,612.9999999999969,1319.0000000000034,-180.0000000000024,222.99999999999542,914.9999999999991,687.9999999999882,53.00000000001415,2818.9999999999936,127.00000000000955,640.0000000000006,1370.999999999995,,9605.999999999978
2021.03.23,703.9999999999935,322.00000000000006,622.0000000000003,1377.000000000006,-172.00000000000549,236.99999999999832,966.9999999999957,719.9999999999989,52.000000000007596,2930.9999999999945,150.00000000000568,661.0000000000014,1435.9999999999927,,10006.999999999989
2021.03.23,735.9999999999811,350.9999999999902,683.0000000000002,1346.0000000000027,-139.00000000000023,314.0000000000032,968.0000000000022,741.9999999999902,110.00000000001009,2886.999999999995,171.00000000000648,735.99999999999,1439.9999999999977,,10344.999999999969
2021.03.23,801.9999999999916,492.0000000000035,761.0000000000006,1387.000000000005,-100.00000000000009,392.00000000000347,1003.9999999999937,977.0000000000039,250.00000000001688,2937.9999999999964,353.9999999999992,893.9999999999912,1519.999999999996,,11671.000000000002
2021.03.23,864.9999999999825,522.0000000000002,885.999999999998,1428.000000000007,-104.00000000000409,439.0000000000005,983.999999999996,1051.9999999999925,220.00000000002018,3011.9999999999923,370.00000000000455,1048.9999999999923,1579.9999999999982,,12302.99999999998
2021.03.23,834.9999999999858,587.0000000000042,905.0000000000002,1453.0000000000043,-68.99999999999685,470.9999999999992,1000.0000000000009,1044.0000000000111,303.0000000000088,2865.0000000000064,421.0000000000065,1071.9999999999886,1608.000000000004,,12495.000000000025
2021.03.23,824.9999999999868,537.9999999999941,827.0,1299.0000000000057,-41.000000000002146,424.9999999999976,953.9999999999993,959.0000000000032,221.00000000000452,2463.9999999999995,405.00000000000114,989.9999999999949,1483.9999999999945,,11349.999999999978
2021.03.23,803.9999999999825,520.9999999999936,827.0,1373.000000000002,-53.999999999998494,410.9999999999947,949.9999999999953,967.9999999999893,243.00000000001543,2868.000000000004,377.00000000000955,965.999999999994,1504.9999999999955,,11758.999999999978
2021.03.24,797.9999999999876,463.9999999999977,858.0000000000032,1360.0000000000057,-65.99999999999939,426.9999999999996,942.9999999999939,966.0000000000082,127.00000000001043,2858.000000000005,362.000000000009,992.999999999995,1501.0000000000048,,11591.00000000002
2021.03.24,822.9999999999959,530.9999999999926,824.0000000000025,1367.000000000007,-65.00000000000395,415.99999999999415,949.9999999999953,963.9999999999986,262.00000000000665,2888.000000000002,356.00000000000875,955.9999999999889,1498.9999999999952,,11770.999999999982
2021.03.24,888.9999999999842,584.9999999999911,905.0000000000002,1413.0000000000086,-77.00000000000485,441.0000000000025,961.0000000000008,1043.0000000000064,281.0000000000201,2946.9999999999886,399.0000000000009,1042.0000000000016,1540.0000000000064,,12369.000000000007
2021.03.24,987.9999999999889,628.9999999999907,1000.9999999999964,1489.000000000007,-68.00000000000139,536.9999999999986,1025.9999999999936,1252.0000000000095,242.00000000000887,3092.99999999999,493.0000000000092,1201.9999999999982,1673.9999999999923,,13557.999999999982
2021.03.24,972.9999999999794,558.9999999999984,998.9999999999943,1436.0000000000039,-90.99999999999665,519.9999999999983,980.0000000000031,1162.0000000000061,209.00000000001472,2997.000000000005,394.00000000000546,1155.0000000000011,1578.000000000003,,12871.000000000016
2021.03.24,943.9999999999893,534.9999999999966,1009.9999999999998,1479.0000000000082,-94.00000000000519,554.9999999999944,1020.9999999999941,1129.9999999999955,212.00000000001216,3073.999999999999,359.00000000000887,1170.0000000000018,1617.0000000000045,,13011.999999999996
2021.03.24,975.9999999999991,509.00000000000387,1005.9999999999958,1466.0000000000007,-117.00000000000044,546.000000000002,1003.9999999999937,1186.000000000007,179.00000000001802,3058.000000000005,365.99999999999966,1176.9999999999925,1626.0000000000048,,12982.000000000024
2021.03.24,971.9999999999951,526.9999999999886,1005.9999999999958,1495.0000000000018,-102.00000000000209,553.999999999999,1029.9999999999975,1263.0000000000052,229.00000000001253,3137.9999999999964,436.00000000000705,1232.99999999999,1689.9999999999977,,13470.999999999984
2021.03.24,1009.9999999999998,612.9999999999969,1054.9999999999948,1592.0000000000045,-14.999999999998348,619.9999999999983,1149.0,1356.9999999999993,341.00000000001353,3386.0,543.9999999999969,1317.9999999999977,1834.9999999999936,,14804.999999999996
2021.03.24,1025.9999999999936,683.9999999999957,1119.0000000000034,1629.0000000000027,9.999999999998899,673.0000000000014,1175.9999999999993,1377.999999999986,398.00000000000944,3473.999999999999,560.0000000000023,1378.0,1861.000000000004,,15365.999999999995
2021.03.24,1065.999999999989,685.0000000000023,1117.9999999999968,1645.0000000000075,4.000000000004,665.9999999999999,1185.9999999999982,1370.0000000000045,393.0000000000211,3499.0000000000077,534.9999999999966,1340.999999999994,1852.0000000000039,,15360.000000000025
2021.03.24,1041.9999999999873,642.9999999999936,1075.999999999999,1607.000000000003,-11.00000000000545,627.9999999999952,1153.9999999999995,1284.9999999999966,376.00000000002075,3431.0000000000064,486.0000000000042,1269.999999999996,1790.0000000000064,,14777.000000000004
