,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDCAD,B
3,AUDUSD,S
4,NZDUSD,B
5,CHFJPY,S
6,AUDCHF,B
7,NZDCHF,B
8,GBPAUD,S
9,EURJPY,S
10,EURNZD,S
11,CADJPY,S
12,AUDCAD,B
13,NZDCAD,B
14,AUDNZD,S
