date,EURUSD,USDCAD,CHFJPY,EURCAD,CADJPY,empty,sum
2016.06.06,-176.99999999998272,-184.99999999999073,-125.0,-334.9999999999964,-164.99999999999204,,-986.9999999999619
2016.06.06,-127.99999999999478,-168.99999999999693,-58.9999999999975,-261.9999999999845,-125.0,,-742.9999999999736
2016.06.06,-146.99999999998602,-107.99999999999699,67.99999999999784,-208.99999999999253,-54.000000000002046,,-449.99999999997976
2016.06.06,-42.999999999993044,-109.00000000000354,191.99999999999307,-99.99999999998899,117.00000000000443,,57.00000000001192
2016.06.06,-22.999999999995246,-249.99999999999466,45.000000000001705,-140.99999999999113,-10.99999999999568,,-379.999999999975
2016.06.06,16.000000000016,-297.9999999999983,-61.99999999999761,-218.99999999999142,-152.00000000000102,,-714.9999999999724
2016.06.06,4.000000000004,-313.00000000000773,192.99999999999784,-208.99999999999253,-18.000000000000682,,-342.9999999999991
2016.06.06,60.99999999999994,-344.99999999999534,52.99999999999727,-229.99999999999687,-125.0,,-585.999999999995
2016.06.06,47.00000000001925,-344.99999999999534,69.99999999999318,-265.99999999998846,-109.99999999999943,,-603.9999999999708
2016.06.06,39.00000000001125,-351.99999999999676,159.9999999999966,-275.000000000003,-60.99999999999284,,-488.99999999998477
2016.06.06,60.99999999999994,-351.99999999999676,218.9999999999941,-251.99999999998556,11.00000000000989,,-312.9999999999784
2016.06.06,75.00000000000284,-378.999999999996,251.00000000000477,-245.99999999999068,36.000000000001364,,-262.9999999999777
2016.06.06,94.00000000001629,-394.9999999999898,510.9999999999957,-232.99999999999432,230.00000000000398,,207.00000000003183
2016.06.06,116.00000000000499,-377.0000000000051,486.0000000000042,-177.99999999998929,224.00000000000375,,271.00000000001853
2016.06.06,126.0000000000039,-377.9999999999894,379.0000000000049,-181.9999999999933,151.00000000001046,,96.00000000003652
2016.06.06,119.00000000000244,-360.9999999999891,349.00000000000375,-190.00000000000128,121.99999999999989,,39.00000000001572
2016.06.06,103.00000000000864,-364.9999999999931,421.99999999999704,-212.99999999999653,150.00000000000568,,97.00000000002171
2016.06.06,86.0000000000083,-391.9999999999924,391.9999999999959,-265.99999999998846,124.00000000000944,,-55.9999999999672
2016.06.06,82.00000000000429,-476.9999999999941,423.0000000000018,-346.0000000000019,93.00000000000352,,-224.9999999999863
2016.06.06,103.00000000000864,-445.99999999999085,421.0000000000065,-272.99999999998994,125.0,,-69.99999999996567
2016.06.06,-87.99999999999919,-395.99999999999636,489.0000000000043,-295.99999999998516,204.9999999999983,,-85.99999999997812
2016.06.06,-88.99999999998354,-201.99999999999108,671.0000000000065,-258.0000000000027,433.9999999999975,,556.0000000000266
2016.06.06,-78.00000000000028,-282.0000000000045,679.000000000002,-265.99999999998846,365.0000000000091,,418.0000000000179
2016.06.06,-81.9999999999821,-231.0000000000034,676.0000000000019,-225.99999999999287,361.0000000000042,,498.00000000002774
2016.06.06,-32.999999999994145,-242.00000000000887,896.0000000000008,-232.99999999999432,438.0000000000024,,826.0000000000058
2016.06.06,3.0000000000196536,-208.99999999999253,902.000000000001,-133.00000000000534,423.0000000000018,,986.0000000000247
2016.06.06,81.00000000001995,-287.9999999999994,822.9999999999933,-85.99999999998609,356.9999999999993,,887.0000000000271
2016.06.06,138.0000000000159,-269.00000000000813,814.9999999999977,-38.99999999998904,385.0000000000051,,1030.0000000000214
2016.06.06,73.00000000001194,-259.9999999999936,840.999999999994,-0.9999999999843467,382.000000000005,,1035.000000000033
2016.06.06,53.999999999998494,-109.00000000000354,787.0000000000061,49.00000000001015,420.0000000000017,,1201.000000000013
2016.06.06,-64.99999999998174,-58.000000000002494,873.9999999999952,92.00000000000318,481.00000000000875,,1324.000000000023
2016.06.06,-89.99999999999008,121.99999999999989,1048.0000000000018,192.99999999999872,600.0000000000085,,1873.0000000000186
2016.06.06,-7.999999999985796,89.00000000000574,1019.0000000000055,243.00000000001543,582.9999999999984,,1926.0000000000393
2016.06.06,-47.99999999998139,73.99999999999629,1031.000000000006,127.00000000001043,543.9999999999969,,1728.0000000000282
2016.06.06,-63.99999999999739,605.9999999999955,1129.000000000005,746.0000000000023,978.0000000000086,,3395.000000000014
2016.06.06,-141.99999999999767,808.9999999999931,1352.9999999999945,909.0000000000042,1209.0000000000032,,4137.999999999997
2016.06.06,-167.9999999999904,848.0000000000043,1350.999999999999,870.0000000000152,1183.0000000000068,,4084.000000000035
2016.06.06,-102.99999999998644,737.0000000000099,1319.9999999999932,844.0000000000003,1148.0000000000105,,3946.0000000000273
2016.06.06,-21.999999999988695,727.9999999999953,1399.000000000001,914.0000000000148,1168.0000000000064,,4187.000000000028
2016.06.06,-290.9999999999968,462.9999999999912,1179.000000000002,639.9999999999961,883.0000000000098,,2874.0000000000023
2016.06.06,-380.9999999999869,882.000000000005,1245.999999999995,717.000000000012,953.000000000003,,3417.000000000028
2016.06.06,-205.99999999999508,890.9999999999974,1364.999999999995,865.0000000000047,1155.0000000000011,,4070.0000000000027
2016.06.06,-152.99999999998093,1008.0000000000089,1495.0000000000045,1035.0000000000082,1304.000000000002,,4689.000000000043
2016.06.06,-200.00000000000017,1178.9999999999968,1587.9999999999939,1183.0000000000007,1457.0000000000077,,5206.999999999998
2016.06.06,-187.99999999998818,1167.9999999999914,1677.9999999999973,1175.9999999999993,1515.0000000000005,,5349.0
2016.06.06,-129.99999999998568,1151.9999999999975,1728.999999999999,1232.9999999999952,1572.0000000000027,,5556.000000000009
2016.06.06,-101.99999999997988,1154.999999999995,1787.0000000000061,1279.000000000008,1644.0000000000055,,5763.000000000035
2016.06.06,-60.99999999999994,1096.0000000000082,1778.000000000006,1251.000000000002,1561.000000000007,,5625.000000000024
2016.06.07,-37.99999999998249,1117.9999999999968,1734.9999999999995,1295.0000000000018,1585.9999999999986,,5696.000000000015
2016.06.07,-38.99999999998904,1042.0000000000095,1591.9999999999986,1232.000000000011,1535.000000000011,,5362.000000000041
2016.06.07,-52.99999999999194,1051.0000000000018,1759.0000000000005,1208.000000000009,1518.0000000000007,,5483.00000000002
2016.06.07,-36.999999999998145,1052.0000000000084,1763.999999999996,1214.0000000000039,1517.00000000001,,5510.00000000002
2016.06.07,-29.999999999996696,1110.000000000011,1745.999999999995,1310.0000000000111,1546.999999999997,,5683.000000000017
2016.06.07,-87.99999999999919,1171.9999999999952,1691.0000000000025,1302.0000000000032,1540.0000000000064,,5617.000000000008
2016.06.07,-118.99999999998023,1184.0000000000073,1543.0000000000064,1292.0000000000043,1390.0000000000005,,5290.000000000038
2016.06.07,-80.99999999999774,1123.0000000000073,1527.000000000001,1283.0000000000118,1388.0000000000052,,5240.000000000027
2016.06.07,-51.000000000001044,1085.0000000000027,1552.0000000000068,1253.9999999999995,1403.000000000006,,5243.000000000014
2016.06.07,-10.999999999983245,998.9999999999943,1685.0000000000023,1227.0000000000002,1484.0000000000089,,5384.000000000023
2016.06.07,-9.999999999998899,1002.9999999999983,1716.9999999999986,1229.9999999999977,1512.0000000000005,,5451.999999999996
2016.06.07,-11.999999999989797,1024.0000000000027,1918.9999999999968,1214.0000000000039,1648.0000000000105,,5793.000000000024
2016.06.07,-8.999999999992347,963.0000000000027,1927.0000000000068,1154.0000000000105,1652.000000000001,,5687.000000000029
2016.06.07,-15.999999999993797,953.0000000000039,2007.000000000005,1146.0000000000025,1685.0000000000023,,5775.00000000002
2016.06.07,-126.99999999998823,1005.9999999999958,1971.999999999994,1175.9999999999993,1707.9999999999984,,5734.999999999999
2016.06.07,-66.99999999999484,1021.0000000000052,1902.000000000001,1232.9999999999952,1703.000000000003,,5792.000000000009
2016.06.07,-40.99999999997994,1086.000000000009,1864.999999999995,1312.000000000002,1682.0000000000023,,5904.000000000029
2016.06.07,-47.99999999998139,1083.0000000000118,1799.0000000000066,1253.9999999999995,1648.0000000000105,,5736.000000000047
2016.06.07,-98.99999999998244,1119.0000000000034,1784.000000000006,1312.000000000002,1674.0000000000066,,5790.0000000000355
2016.06.07,-81.9999999999821,1160.0000000000055,1725.999999999999,1305.0000000000007,1639.00000000001,,5748.000000000034
