date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,CADJPY,AUDCAD,empty,sum
2015.05.04,-70.99999999999883,-2.999999999997449,-89.99999999999008,-36.000000000001364,-32.999999999994145,-63.000000000013046,-68.00000000000139,-81.00000000000884,-31.00000000000591,-113.00000000000753,-22.00000000000557,-158.0000000000026,,-769.0000000000267
2015.05.04,-105.99999999999498,-28.999999999990145,-75.99999999998718,-54.000000000002046,39.999999999995595,-49.00000000001015,-139.99999999999568,-81.00000000000884,-62.99999999998818,-174.00000000000747,-124.00000000000944,-209.9999999999991,,-1065.9999999999977
2015.05.04,-74.99999999999174,-202.9999999999976,-26.999999999999247,-84.99999999999375,18.999999999991246,-24.000000000001798,-124.99999999999733,-42.0000000000087,-28.999999999996362,-151.00000000001222,-79.00000000000773,-197.99999999999818,,-1019.0000000000134
2015.05.04,-65.99999999999939,-198.99999999999363,-35.999999999991594,-84.00000000000318,11.999999999989797,0.9999999999843467,-39.999999999995595,47.9999999999925,-21.000000000015007,-57.00000000001815,-54.000000000002046,-236.99999999999832,,-733.0000000000502
2015.05.04,-37.99999999999359,-178.99999999999582,-0.9999999999843467,-94.99999999999886,34.000000000000696,31.999999999987594,-45.000000000006146,25.999999999992696,50.99999999998772,-74.0000000000185,-79.00000000000773,-139.00000000000023,,-507.0000000000365
2015.05.04,-12.999999999996348,-96.99999999999153,38.0000000000047,-97.99999999999898,82.99999999998863,34.000000000000696,-50.0000000000056,6.999999999990347,85.00000000000796,-63.000000000013046,-121.99999999999989,-170.00000000000347,,-366.0000000000165
2015.05.04,-51.99999999999649,-125.99999999998168,-20.999999999982144,-135.00000000000512,52.99999999999194,24.000000000001798,-73.00000000000084,-1.0000000000065512,99.99999999999432,-130.0000000000079,-207.9999999999984,-80.00000000000229,,-648.9999999999934
2015.05.04,-29.999999999996696,-144.99999999999514,-19.999999999997797,-114.00000000000432,124.99999999999733,-2.0000000000131024,-80.99999999999774,4.999999999999449,72.00000000000273,-163.00000000000205,-207.00000000000784,-82.00000000000429,,-642.0000000000196
2015.05.04,-26.999999999999247,-141.99999999999767,-38.99999999998904,-120.00000000000455,143.99999999998857,-31.000000000003247,-101.00000000000664,-16.0000000000049,39.99999999999204,-213.00000000001873,-165.99999999999682,-134.0000000000008,,-805.000000000041
2015.05.04,-21.999999999999797,-171.99999999999437,-40.99999999997994,-128.0000000000001,130.99999999999224,-55.000000000005045,-114.99999999999844,-4.000000000004,45.99999999999227,-287.000000000015,-218.00000000000352,-229.00000000000142,,-1094.000000000017
