date,EURNZD,AUDCAD,empty,sum
2018.05.14,-124.99999999999733,-70.99999999999883,,-195.99999999999616
2018.05.14,168.99999999999693,-193.00000000000983,,-24.000000000012903
2018.05.14,259.9999999999936,-196.00000000000728,,63.9999999999863
2018.05.14,272.00000000000557,-186.00000000000838,,85.99999999999719
2018.05.14,289.9999999999903,-204.99999999999963,,84.99999999999065
2018.05.14,239.99999999999577,-233.00000000000543,,6.999999999990337
2018.05.14,229.99999999999687,-254.00000000000978,,-24.000000000012903
2018.05.14,262.999999999991,-298.0000000000094,,-35.00000000001836
2018.05.14,285.00000000000193,-300.0000000000003,,-14.999999999998352
2018.05.14,316.99999999998954,-303.0000000000088,,13.99999999998073
2018.05.14,341.99999999999784,-292.00000000000335,,49.999999999994486
2018.05.14,482.999999999989,-313.00000000000773,,169.99999999998124
2018.05.14,478.0000000000006,-326.9999999999995,,151.00000000000114
2018.05.14,449.9999999999948,-321.0000000000046,,128.99999999999022
2018.05.14,426.9999999999996,-286.00000000000847,,140.99999999999113
2018.05.14,422.9999999999956,-286.00000000000847,,136.99999999998715
2018.05.14,476.9999999999941,-280.00000000000244,,196.99999999999164
2018.05.14,713.0000000000081,-237.00000000000944,,475.99999999999864
2018.05.14,731.9999999999993,-231.0000000000034,,500.9999999999959
2018.05.14,839.9999999999964,-211.00000000000563,,628.9999999999907
2018.05.14,794.9999999999901,-237.00000000000944,,557.9999999999807
2018.05.14,889.0000000000065,-185.00000000000182,,704.0000000000047
2018.05.14,906.9999999999911,-173.00000000000094,,733.9999999999902
2018.05.14,913.9999999999926,-111.00000000000554,,802.999999999987
2018.05.14,1078.0000000000011,-125.00000000000844,,952.9999999999927
2018.05.14,984.9999999999915,-121.00000000000443,,863.999999999987
2018.05.14,984.9999999999915,-94.00000000000519,,890.9999999999862
2018.05.14,1143.9999999999895,-95.00000000000064,,1048.9999999999889
2018.05.14,1130.9999999999932,-115.00000000000954,,1015.9999999999836
2018.05.14,1153.000000000004,-97.00000000000264,,1056.0000000000014
2018.05.14,1144.999999999996,-164.00000000000858,,980.9999999999873
2018.05.14,1265.000000000005,-141.00000000000225,,1124.0000000000027
2018.05.14,1353.9999999999886,-138.00000000000477,,1215.9999999999839
2018.05.14,1334.9999999999973,-132.0000000000099,,1202.9999999999873
2018.05.14,1334.9999999999973,-162.0000000000066,,1172.9999999999907
2018.05.14,1282.9999999999898,-145.00000000000622,,1137.9999999999836
2018.05.14,1246.9999999999982,-137.00000000000932,,1109.9999999999889
2018.05.14,1421.0000000000057,-87.00000000000374,,1334.000000000002
2018.05.14,1391.9999999999932,-93.00000000000975,,1298.9999999999834
2018.05.14,1434.000000000002,-96.00000000000719,,1337.9999999999948
2018.05.14,1350.0000000000068,-117.00000000000044,,1233.0000000000064
2018.05.14,1351.9999999999977,-95.00000000000064,,1256.999999999997
2018.05.14,1290.9999999999977,-52.000000000007596,,1238.9999999999902
2018.05.14,1313.0000000000086,-59.000000000009045,,1253.9999999999995
2018.05.14,1383.000000000001,-68.00000000000139,,1314.9999999999995
2018.05.14,1410.0000000000002,-95.00000000000064,,1314.9999999999995
2018.05.14,1392.9999999999998,-100.00000000000009,,1292.9999999999998
2018.05.14,1239.9999999999966,-104.99999999999955,,1134.999999999997
2018.05.15,1180.9999999999877,-89.00000000000574,,1091.999999999982
2018.05.15,1167.9999999999914,-39.00000000000014,,1128.9999999999911
2018.05.15,1194.0000000000061,-77.00000000000485,,1117.0000000000014
2018.05.15,1246.9999999999982,-60.99999999999994,,1185.9999999999982
2018.05.15,1244.0000000000007,-58.000000000002494,,1185.9999999999982
2018.05.15,1200.0000000000011,-39.00000000000014,,1161.000000000001
2018.05.15,1235.9999999999927,-48.000000000003595,,1187.999999999989
2018.05.15,1307.999999999998,-85.00000000000173,,1222.9999999999961
2018.05.15,1310.9999999999955,-104.99999999999955,,1205.999999999996
2018.05.15,1337.9999999999948,-117.00000000000044,,1220.9999999999943
2018.05.15,1326.9999999999893,-94.00000000000519,,1232.999999999984
2018.05.15,1419.999999999999,-53.00000000000304,,1366.9999999999961
2018.05.15,1360.99999999999,-79.00000000000685,,1281.9999999999832
2018.05.15,1384.0000000000075,-67.00000000000594,,1317.0000000000016
2018.05.15,1358.999999999999,-45.000000000006146,,1313.999999999993
2018.05.15,1418.9999999999925,-2.000000000002,,1416.9999999999905
2018.05.15,1436.9999999999993,5.999999999994898,,1442.9999999999943
2018.05.15,1438.000000000006,15.999999999993797,,1453.9999999999998
2018.05.15,1435.0000000000084,51.000000000001044,,1486.0000000000095
2018.05.15,1385.9999999999984,53.999999999998494,,1439.9999999999968
2018.05.15,1252.999999999993,49.99999999999449,,1302.9999999999875
2018.05.15,1241.0000000000032,46.999999999997044,,1288.0000000000002
2018.05.15,1097.999999999999,-68.00000000000139,,1029.9999999999977
2018.05.15,1103.0000000000095,-46.00000000000159,,1057.000000000008
2018.05.15,992.9999999999994,-57.00000000000705,,935.9999999999924
2018.05.15,1080.9999999999986,-37.00000000000925,,1043.9999999999893
2018.05.15,1063.9999999999982,-11.00000000000545,,1052.9999999999927
2018.05.15,1099.9999999999898,17.999999999995797,,1117.9999999999857
2018.05.15,1008.0000000000089,61.999999999995396,,1070.0000000000043
2018.05.15,984.000000000007,96.99999999999153,,1080.9999999999986
2018.05.15,855.9999999999901,26.999999999999247,,882.9999999999893
2018.05.15,834.0000000000014,66.99999999999484,,900.9999999999962
2018.05.15,1001.9999999999918,-95.00000000000064,,906.9999999999911
2018.05.15,1092.9999999999884,-82.99999999999974,,1009.9999999999886
2018.05.15,1177.000000000006,-26.999999999999247,,1150.0000000000066
2018.05.15,1201.999999999992,-31.000000000003247,,1170.9999999999889
2018.05.15,1305.0000000000007,-24.000000000001798,,1280.9999999999989
2018.05.15,1238.99999999999,17.000000000000348,,1255.9999999999905
