date,AUDUSD,NZDCHF,EURGBP,GBPCAD,empty,sum
2016.12.12,-374.0000000000077,-256.0000000000007,-596.0000000000076,-238.0000000000049,,-1464.000000000021
2016.12.12,-430.00000000000813,-261.0000000000001,-597.9999999999985,-242.99999999999324,,-1532.0
2016.12.12,-460.00000000000483,-268.99999999999704,-497.000000000003,-28.000000000005798,,-1254.0000000000105
2016.12.12,-498.00000000000955,-280.9999999999979,-275.000000000003,395.99999999999636,,-658.0000000000141
2016.12.12,-416.00000000000523,-324.00000000000205,-252.0000000000078,428.00000000000614,,-564.0000000000089
2016.12.12,-550.000000000006,-431.99999999999903,-295.0000000000008,340.00000000000693,,-936.999999999999
2016.12.12,-598.0000000000097,-536.0000000000032,-260.00000000000466,493.0000000000101,,-901.0000000000072
2016.12.12,-669.0000000000085,-587.9999999999997,-204.99999999999963,705.0000000000001,,-757.0000000000076
2016.12.12,-669.0000000000085,-537.9999999999941,-204.00000000000418,507.9999999999973,,-903.0000000000095
2016.12.12,-631.0000000000038,-565.9999999999999,-236.00000000000287,514.0000000000144,,-918.9999999999922
2016.12.12,-659.0000000000095,-644.0000000000001,-260.00000000000466,458.00000000000284,,-1105.0000000000114
2016.12.12,-630.0000000000083,-624.0000000000023,-58.000000000002494,832.9999999999949,,-479.0000000000181
2016.12.12,-545.0000000000066,-544.0,-36.0000000000027,944.0000000000115,,-180.99999999999784
2016.12.12,-607.0000000000019,-522.0000000000002,-174.00000000000747,1099.0000000000055,,-204.00000000000432
2016.12.12,-684.0000000000068,-493.99999999999443,-245.0000000000063,1097.999999999999,,-325.00000000000864
2016.12.12,-672.0000000000059,-483.0000000000001,-206.00000000000617,1062.0000000000073,,-299.0000000000048
2016.12.12,-659.0000000000095,-454.9999999999943,-204.00000000000418,1097.0000000000146,,-220.9999999999934
2016.12.12,-607.0000000000019,-441.0000000000025,-260.00000000000466,1028.0000000000066,,-280.0000000000025
2016.12.12,-577.0000000000052,-392.9999999999989,-236.00000000000287,1029.9999999999975,,-176.00000000000955
2016.12.12,-559.0000000000094,-368.9999999999971,-236.00000000000287,1032.999999999995,,-131.00000000001455
2016.12.12,-573.0000000000013,-354.9999999999942,-289.0000000000059,998.00000000001,,-218.99999999999136
2016.12.12,-551.0000000000015,-358.0000000000028,-240.00000000000688,946.0000000000024,,-203.00000000000875
2016.12.12,-604.0000000000045,-356.9999999999962,-238.0000000000049,934.9999999999969,,-264.0000000000085
2016.12.13,-663.0000000000025,-392.00000000000347,-229.00000000000142,939.0000000000009,,-345.00000000000637
2016.12.13,-659.0000000000095,-463.0000000000023,-292.00000000000335,856.0000000000123,,-558.000000000003
2016.12.13,-636.9999999999986,-410.9999999999947,-233.00000000000543,984.000000000007,,-296.9999999999918
2016.12.13,-625.0000000000089,-441.0000000000025,-278.00000000000045,931.0000000000151,,-412.9999999999967
2016.12.13,-668.0000000000019,-461.0000000000003,-316.0000000000052,906.0000000000068,,-539.0000000000007
2016.12.13,-783.0000000000003,-471.99999999999466,-278.00000000000045,893.0000000000105,,-639.999999999985
2016.12.13,-675.9999999999989,-412.9999999999967,-253.0000000000032,859.9999999999941,,-482.00000000000455
2016.12.13,-623.0000000000069,-417.99999999999613,-226.99999999999943,822.0000000000116,,-445.99999999999113
2016.12.13,-664.000000000009,-492.999999999999,-223.00000000000654,834.0000000000014,,-546.0000000000132
2016.12.13,-677.0000000000053,-504.9999999999999,-196.00000000000728,917.9999999999966,,-460.0000000000159
2016.12.13,-648.0000000000041,-497.99999999999847,-199.00000000000472,927.9999999999955,,-417.0000000000118
2016.12.13,-648.9999999999995,-456.00000000000085,-209.00000000000364,903.0000000000093,,-410.99999999999477
2016.12.13,-619.0000000000028,-446.00000000000193,-212.00000000000108,886.000000000009,,-390.99999999999693
2016.12.13,-590.0000000000016,-444.9999999999954,-226.99999999999943,943.000000000005,,-318.99999999999136
2016.12.13,-568.0000000000018,-408.9999999999927,-243.00000000000432,961.0000000000118,,-258.99999999998704
2016.12.13,-548.9999999999995,-393.9999999999944,-265.99999999999955,926.0000000000045,,-282.99999999998886
2016.12.13,-565.9999999999999,-383.99999999999545,-270.0000000000036,943.000000000005,,-276.99999999999386
2016.12.13,-526.0000000000042,-390.0000000000015,-274.00000000000756,1015.0000000000103,,-175.00000000000284
2016.12.13,-557.0000000000075,-390.0000000000015,-328.0000000000061,978.9999999999966,,-296.0000000000184
2016.12.13,-536.0000000000032,-402.9999999999978,-342.000000000009,892.0000000000039,,-389.00000000000614
2016.12.13,-578.0000000000007,-453.0000000000034,-299.00000000000483,971.0000000000107,,-358.9999999999982
2016.12.13,-574.0000000000078,-447.99999999999284,-57.00000000000705,1102.000000000003,,22.999999999995225
2016.12.13,-461.0000000000003,-329.999999999997,-69.00000000000794,1086.000000000009,,226.00000000000387
2016.12.13,-470.00000000000375,-363.99999999999767,43.999999999999595,1212.000000000013,,422.00000000001114
2016.12.13,-503.000000000009,-395.99999999999636,83.9999999999952,1297.0000000000148,,482.00000000000466
2016.12.13,-484.00000000000665,-354.9999999999942,121.99999999999989,1228.0000000000068,,511.0000000000058
2016.12.13,-516.0000000000053,-385.000000000002,30.999999999992145,1076.9999999999945,,206.99999999997942
2016.12.13,-512.0000000000014,-385.99999999999744,123.99999999999079,1171.9999999999952,,397.99999999998715
2016.12.13,-600.0000000000006,-461.99999999999574,156.00000000000057,1276.0000000000105,,370.00000000001467
2016.12.13,-604.0000000000045,-458.9999999999983,190.99999999999673,1251.000000000002,,378.999999999996
2016.12.13,-724.0000000000024,-551.9999999999969,117.00000000000044,1244.0000000000007,,85.00000000000182
2016.12.13,-761.0000000000006,-612.9999999999969,48.99999999999905,1236.0000000000148,,-88.99999999998363
2016.12.13,-774.000000000008,-636.0000000000032,134.99999999999625,1251.000000000002,,-24.00000000001296
2016.12.13,-877.0000000000056,-585.0000000000022,49.99999999999449,1336.0000000000039,,-76.00000000000932
2016.12.13,-799.0000000000052,-556.9999999999964,-221.00000000000452,913.0000000000083,,-663.9999999999978
2016.12.13,-614.0000000000034,-443.99999999999994,-326.9999999999995,686.0000000000089,,-698.9999999999941
2016.12.13,-721.000000000005,-475.0000000000032,-416.00000000000523,792.0000000000149,,-819.9999999999985
2016.12.13,-684.0000000000068,-415.99999999999415,-279.00000000000705,924.0000000000136,,-454.9999999999943
2016.12.13,-620.0000000000094,-473.99999999999665,-162.0000000000066,683.0000000000114,,-573.0000000000014
2016.12.13,-638.0000000000052,-508.9999999999928,-168.00000000000148,619.9999999999983,,-695.0000000000013
2016.12.13,-672.0000000000059,-481.9999999999935,-148.99999999999915,839.0000000000119,,-463.9999999999867
2016.12.13,-634.0000000000013,-449.9999999999948,-153.00000000000313,842.0000000000094,,-394.9999999999899
2016.12.13,-619.0000000000028,-448.9999999999994,-153.00000000000313,756.0000000000011,,-465.0000000000043
2016.12.13,-621.0000000000049,-427.99999999999505,-195.00000000000074,703.9999999999935,,-540.0000000000072
2016.12.13,-682.0000000000048,-424.9999999999976,-213.00000000000762,707.0000000000132,,-612.9999999999968
2016.12.13,-665.9999999999999,-446.00000000000193,-253.99999999999866,731.000000000015,,-634.9999999999854
2016.12.13,-648.0000000000041,-442.9999999999934,-243.99999999999977,737.0000000000099,,-597.9999999999874
2016.12.13,-662.000000000007,-409.99999999999926,-263.0000000000021,734.9999999999968,,-600.0000000000116
2016.12.14,-642.0000000000092,-408.9999999999927,-270.99999999999903,659.999999999994,,-662.0000000000069
2016.12.14,-604.0000000000045,-417.0000000000007,-264.0000000000087,800.0000000000007,,-485.0000000000132
2016.12.14,-599.0000000000051,-419.9999999999982,-287.9999999999994,814.0000000000036,,-492.9999999999991
2016.12.14,-609.000000000004,-395.99999999999636,-341.0000000000024,807.0000000000022,,-539.0000000000006
2016.12.14,-618.0000000000074,-414.00000000000324,-336.9999999999984,783.0000000000003,,-586.0000000000088
2016.12.14,-647.0000000000086,-408.9999999999927,-350.00000000000585,761.999999999996,,-644.0000000000113
2016.12.14,-529.0000000000017,-334.9999999999964,-395.0000000000009,607.0000000000019,,-651.9999999999972
2016.12.14,-536.9999999999986,-407.0000000000018,-396.00000000000745,626.9999999999998,,-713.0000000000082
2016.12.14,-546.000000000002,-441.0000000000025,-404.99999999999983,646.9999999999976,,-745.0000000000067
2016.12.14,-542.0000000000091,-476.9999999999941,-390.0000000000015,675.0000000000034,,-734.0000000000011
2016.12.14,-548.0000000000041,-439.0000000000005,-370.9999999999991,693.9999999999947,,-664.000000000009
2016.12.14,-580.0000000000027,-451.0000000000014,-355.0000000000053,739.0000000000008,,-647.0000000000085
2016.12.14,-584.0000000000067,-485.99999999999756,-365.99999999999966,795.9999999999967,,-640.0000000000074
2016.12.14,-584.0000000000067,-502.9999999999979,-373.00000000000114,744.0000000000114,,-715.9999999999943
2016.12.14,-570.9999999999993,-444.9999999999954,-386.0000000000086,723.0000000000069,,-678.9999999999965
2016.12.14,-569.0000000000084,-451.0000000000014,-429.0000000000016,707.9999999999975,,-741.0000000000139
2016.12.14,-587.0000000000042,-480.99999999999807,-448.9999999999994,668.0000000000019,,-848.9999999999997
2016.12.14,-608.0000000000085,-519.0000000000028,-441.0000000000025,621.0000000000049,,-947.000000000009
2016.12.14,-636.9999999999986,-549.9999999999949,-480.0000000000027,622.0000000000115,,-1044.999999999985
2016.12.14,-718.0000000000075,-546.000000000002,-467.0000000000063,636.0000000000143,,-1095.0000000000016
2016.12.14,-674.000000000008,-524.0000000000023,-400.00000000000034,661.0000000000005,,-937.00000000001
2016.12.14,-665.0000000000044,-530.9999999999926,-177.00000000000495,714.0000000000147,,-658.9999999999874
2016.12.14,-647.0000000000086,-480.99999999999807,-259.0000000000092,497.99999999999847,,-889.0000000000175
2016.12.14,-641.0000000000027,-424.9999999999976,-282.0000000000045,537.9999999999941,,-810.0000000000109
2016.12.14,-626.9999999999998,-400.9999999999958,-377.0000000000051,408.00000000000836,,-996.999999999992
2016.12.14,-684.0000000000068,-449.9999999999948,-421.0000000000047,402.9999999999978,,-1152.0000000000086
2016.12.14,-820.0000000000097,-534.9999999999966,-526.0000000000042,232.99999999999432,,-1648.0000000000161
2016.12.14,-845.0000000000068,-522.0000000000002,-517.0000000000008,261.0000000000001,,-1623.0000000000077
2016.12.14,-809.0000000000042,-469.99999999999267,-506.0000000000064,255.00000000000523,,-1529.999999999998
2016.12.14,-861.0000000000007,-490.00000000000153,-486.00000000000864,319.0000000000026,,-1518.0000000000082
2016.12.14,-777.0000000000055,-471.99999999999466,-316.0000000000052,686.0000000000089,,-878.9999999999964
2016.12.14,-856.0000000000013,-512.9999999999968,-219.00000000000253,822.0000000000116,,-765.9999999999891
2016.12.14,-816.0000000000056,-522.0000000000002,-136.00000000000279,941.9999999999984,,-532.0000000000102
2016.12.14,-828.0000000000065,-522.0000000000002,-158.0000000000026,964.0000000000093,,-544.0
2016.12.14,-839.0000000000009,-442.9999999999934,-200.00000000000017,917.0000000000123,,-564.9999999999823
2016.12.14,-848.0000000000043,-573.9999999999967,-258.0000000000027,744.0000000000114,,-935.9999999999923
2016.12.14,-891.0000000000084,-595.9999999999966,-217.0000000000005,849.0000000000109,,-854.9999999999945
2016.12.14,-813.0000000000082,-526.9999999999997,-187.00000000000384,1065.0000000000048,,-462.0000000000068
2016.12.14,-769.0000000000085,-493.99999999999443,-223.00000000000654,1398.9999999999948,,-87.00000000001478
2016.12.14,-806.0000000000067,-502.9999999999979,-297.9999999999983,1410.0000000000002,,-197.0000000000025
2016.12.14,-728.0000000000064,-498.9999999999939,-301.0000000000068,1363.0000000000032,,-165.00000000000387
2016.12.14,-725.000000000009,-522.0000000000002,-267.00000000000614,1405.9999999999961,,-108.0000000000191
2016.12.14,-673.0000000000014,-553.0000000000035,-204.00000000000418,1398.0000000000105,,-31.999999999998636
2016.12.14,-302.0000000000023,-383.99999999999545,-223.00000000000654,1427.0000000000005,,517.9999999999961
2016.12.14,58.99999999999794,-229.99999999999687,-130.0000000000079,1290.0000000000134,,989.0000000000066
2016.12.14,200.00000000000017,-186.99999999999272,-212.00000000000108,1032.0000000000107,,833.000000000017
2016.12.14,190.99999999999673,-183.99999999999528,-261.0000000000001,1019.9999999999986,,766.0
2016.12.14,248.99999999999923,-156.00000000000057,-259.0000000000092,1019.0000000000143,,853.0000000000038
2016.12.15,254.99999999999412,-168.99999999999693,-243.00000000000432,1129.0000000000023,,971.9999999999951
2016.12.15,273.000000000001,-122.99999999999534,-320.00000000000915,1009.0000000000155,,839.000000000012
2016.12.15,308.9999999999926,-149.99999999999457,-317.0000000000006,865.0000000000047,,707.000000000002
2016.12.15,235.99999999999176,-249.99999999999466,-238.0000000000049,960.0000000000053,,707.9999999999975
2016.12.15,201.99999999999108,-290.00000000000136,-181.00000000000892,1097.999999999999,,828.9999999999799
2016.12.15,261.99999999999557,-263.0000000000021,-81.00000000000884,1167.0000000000068,,1084.9999999999914
2016.12.15,161.99999999999548,-143.9999999999997,-117.00000000000044,1209.0000000000157,,1110.0000000000111
2016.12.15,102.99999999999754,-156.99999999999602,-143.00000000000423,1141.0000000000143,,944.0000000000116
2016.12.15,88.99999999999464,-151.00000000000114,-156.00000000000057,1273.000000000013,,1055.000000000006
2016.12.15,86.99999999999264,-166.99999999999494,-131.00000000000333,1310.0000000000111,,1099.0000000000055
2016.12.15,107.99999999999699,-148.99999999999915,-141.00000000000225,1175.9999999999993,,993.9999999999949
2016.12.15,103.99999999999298,-163.00000000000205,-141.00000000000225,1124.9999999999982,,924.9999999999868
2016.12.15,48.99999999999905,-209.9999999999991,-174.00000000000747,1088.0,,752.9999999999925
2016.12.15,107.99999999999699,-171.99999999999437,-157.00000000000713,1124.0000000000139,,903.0000000000093
2016.12.15,115.99999999999389,-120.99999999999334,-164.00000000000858,1069.0000000000089,,900.0000000000009
2016.12.15,148.99999999999915,-92.00000000000318,-203.00000000000873,991.0000000000085,,844.9999999999958
2016.12.15,76.99999999999375,-144.99999999999514,-202.0000000000022,966.0000000000002,,695.9999999999966
2016.12.15,81.9999999999932,-210.99999999999451,58.99999999999794,1310.9999999999955,,1240.999999999992
2016.12.15,164.99999999999292,-190.99999999999673,37.99999999999359,1197.0000000000036,,1208.9999999999934
2016.12.15,174.99999999999181,-117.00000000000044,53.999999999998494,1307.999999999998,,1419.9999999999877
2016.12.15,244.99999999999523,-76.99999999999375,-56.0000000000005,1038.0000000000057,,1150.0000000000066
2016.12.15,185.99999999999727,-92.00000000000318,-170.99999999999892,826.0000000000156,,749.0000000000107
2016.12.15,202.9999999999976,-129.00000000000134,-221.99999999999997,887.0000000000156,,739.0000000000118
2016.12.15,257.9999999999916,-61.999999999995396,-167.00000000000603,941.9999999999984,,970.9999999999886
2016.12.15,347.9999999999928,-85.00000000000173,-184.00000000000637,1059.00000000001,,1137.9999999999945
2016.12.15,400.9999999999958,-153.00000000000313,-21.00000000000435,1278.0000000000014,,1504.9999999999898
2016.12.15,451.0000000000014,-273.9999999999965,32.999999999994145,1314.0000000000152,,1524.0000000000143
2016.12.15,578.0000000000007,-290.9999999999968,158.99999999999804,943.000000000005,,1389.0000000000068
2016.12.15,425.99999999999307,-285.00000000000193,51.000000000001044,585.0000000000133,,777.0000000000055
2016.12.15,390.99999999999693,-327.99999999999494,34.000000000000696,583.0000000000002,,680.000000000003
2016.12.15,488.999999999995,-327.99999999999494,25.999999999992696,662.000000000007,,848.9999999999998
2016.12.15,473.99999999999665,-329.00000000000153,21.999999999999797,778.000000000012,,945.0000000000069
2016.12.15,454.9999999999943,-322.9999999999955,43.999999999999595,1202.000000000014,,1378.0000000000125
2016.12.15,575.9999999999987,-195.00000000000074,48.99999999999905,1598.9999999999948,,2028.9999999999918
2016.12.15,736.9999999999987,-139.99999999999568,-160.00000000000458,683.9999999999957,,1120.999999999994
2016.12.15,715.9999999999944,-39.00000000000014,-318.00000000000716,527.0000000000108,,885.999999999998
2016.12.15,780.9999999999984,9.00000000000345,-269.00000000000813,690.9999999999972,,1211.999999999991
2016.12.15,864.9999999999935,-14.999999999998348,-155.00000000000514,480.99999999999807,,1175.9999999999882
2016.12.15,861.0000000000007,-15.999999999993797,-81.00000000000884,458.00000000000284,,1222.000000000001
2016.12.15,687.9999999999998,-112.99999999999643,-90.0000000000012,385.00000000001313,,870.0000000000152
2016.12.15,722.9999999999959,-47.9999999999925,-64.0000000000085,585.0000000000133,,1196.0000000000082
2016.12.15,707.9999999999975,-56.0000000000005,-53.999999999998494,639.0000000000118,,1237.0000000000105
2016.12.15,703.9999999999935,-12.999999999996348,-70.99999999999883,679.0000000000074,,1299.0000000000057
2016.12.15,683.0000000000002,-2.999999999997449,-143.00000000000423,462.0000000000068,,999.0000000000053
2016.12.15,708.999999999993,-19.00000000000235,-160.00000000000458,368.00000000001273,,897.9999999999987
2016.12.15,718.9999999999918,-17.999999999995797,-182.00000000000438,319.0000000000026,,837.9999999999942
2016.12.15,771.9999999999949,-4.999999999999449,-177.00000000000495,248.00000000000378,,837.9999999999942
2016.12.15,761.0000000000006,-34.000000000000696,-179.00000000000693,124.99999999999733,,672.9999999999902
2016.12.16,757.999999999992,-14.000000000002899,-190.00000000000128,32.999999999994145,,586.999999999982
2016.12.16,710.999999999995,-41.9999999999976,-190.00000000000128,137.9999999999937,,616.9999999999898
2016.12.16,706.999999999991,-51.99999999999649,-197.00000000000273,178.99999999999582,,636.9999999999876
2016.12.16,663.999999999998,-92.99999999999864,-191.00000000000784,184.00000000000637,,563.9999999999978
2016.12.16,692.9999999999992,-70.0000000000034,-218.00000000000708,97.00000000001374,,502.0000000000025
2016.12.16,717.000000000001,-0.999999999995449,-474.00000000000773,-236.99999999999832,,4.999999999999517
2016.12.16,783.0000000000003,112.99999999999643,-453.0000000000034,-266.999999999995,,175.9999999999984
2016.12.16,771.9999999999949,124.00000000000189,-379.0000000000071,-147.99999999999258,,368.99999999999716
2016.12.16,751.9999999999972,212.99999999999653,-353.99999999999875,32.0000000000098,,643.0000000000047
2016.12.16,711.9999999999905,219.99999999999798,-423.0000000000067,-102.99999999998644,,405.9999999999952
2016.12.16,664.9999999999934,218.00000000000708,-425.0000000000087,-95.999999999985,,362.00000000000676
2016.12.16,680.9999999999983,177.00000000000495,-409.0000000000038,-93.99999999999409,,355.0000000000053
2016.12.16,673.0000000000014,157.00000000000713,-382.00000000000455,-69.9999999999923,,378.0000000000117
2016.12.16,690.9999999999972,187.00000000000384,-358.9999999999982,-5.999999999994898,,513.000000000008
2016.12.16,729.9999999999973,170.00000000000347,-292.9999999999988,66.99999999999484,,673.9999999999967
2016.12.16,725.9999999999933,172.00000000000549,-300.0000000000003,73.99999999999629,,671.9999999999947
2016.12.16,695.0000000000011,126.99999999999933,-365.99999999999966,56.99999999999594,,512.9999999999967
2016.12.16,695.0000000000011,126.0000000000039,-353.0000000000033,117.99999999999588,,585.9999999999976
2016.12.16,750.9999999999906,73.00000000000084,-321.0000000000046,83.9999999999952,,586.9999999999819
2016.12.16,773.9999999999969,84.0000000000063,-350.00000000000585,130.0000000000079,,638.0000000000052
2016.12.16,856.0000000000013,190.99999999999673,-311.00000000000574,348.9999999999993,,1084.9999999999916
2016.12.16,879.9999999999919,229.00000000000142,-263.0000000000021,429.00000000001273,,1275.000000000004
2016.12.16,930.999999999993,250.00000000000577,-372.0000000000057,327.00000000001063,,1136.0000000000036
2016.12.16,870.9999999999995,180.99999999999784,-558.9999999999984,253.99999999999866,,746.9999999999975
2016.12.16,772.9999999999903,151.00000000000114,-578.0000000000007,304.9999999999997,,650.9999999999905
2016.12.16,766.0,153.99999999999858,-378.00000000000057,544.9999999999955,,1086.9999999999936
2016.12.16,763.9999999999981,175.99999999999838,-370.00000000000364,669.0000000000085,,1239.0000000000014
2016.12.16,830.9999999999928,157.00000000000713,-439.0000000000005,405.0000000000109,,954.0000000000105
2016.12.16,811.9999999999905,217.0000000000005,-403.0000000000089,598.999999999994,,1224.999999999976
2016.12.16,832.9999999999949,265.0000000000041,-313.00000000000773,948.0000000000155,,1733.0000000000068
2016.12.16,937.9999999999944,260.00000000000466,-287.0000000000039,819.0000000000142,,1730.0000000000095
2016.12.16,992.9999999999994,367.0000000000062,-409.0000000000038,658.0000000000031,,1609.000000000005
2016.12.16,1023.9999999999916,436.00000000000307,-292.00000000000335,754.0000000000102,,1922.0000000000014
2016.12.16,1110.9999999999952,502.00000000000244,-338.00000000000495,367.0000000000062,,1641.9999999999989
2016.12.16,1161.000000000001,695.9999999999966,-304.00000000000426,541.9999999999981,,2094.9999999999914
2016.12.16,1366.0000000000005,868.9999999999975,-157.00000000000713,774.000000000008,,2851.999999999999
2016.12.16,1320.9999999999943,934.0000000000015,-214.00000000000307,619.9999999999983,,2660.999999999991
2016.12.16,1281.9999999999943,863.9999999999981,-265.0000000000041,741.9999999999982,,2622.9999999999864
2016.12.16,1313.999999999993,863.9999999999981,-160.00000000000458,937.00000000001,,2954.9999999999964
2016.12.16,1339.0000000000014,855.0000000000058,-21.00000000000435,1248.0000000000045,,3421.0000000000073
2016.12.16,1359.9999999999945,897.0000000000033,8.999999999992347,1215.0000000000105,,3481.0000000000005
2016.12.16,1393.9999999999952,961.0000000000008,5.999999999994898,1049.9999999999955,,3410.9999999999864
2016.12.16,1383.9999999999964,978.0000000000011,56.0000000000005,1136.0000000000036,,3554.0000000000014
2016.12.16,1366.999999999996,946.0000000000024,30.999999999992145,1100.9999999999964,,3444.999999999987
2016.12.16,1385.9999999999984,995.0000000000015,32.999999999994145,1095.0000000000016,,3508.9999999999955
2016.12.16,1366.999999999996,1006.0000000000069,21.999999999999797,1058.0000000000034,,3453.0000000000064
2016.12.16,1372.999999999991,1044.0000000000005,-57.00000000000705,931.0000000000151,,3290.9999999999995
2016.12.16,1327.0000000000005,1048.0000000000045,-48.000000000003595,929.000000000002,,3256.0000000000036
