date,USDCAD,NZDUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURNZD,CADJPY,AUDNZD,empty,sum
2020.04.20,-31.000000000003247,0.0,-5.999999999994898,-36.0000000000027,-82.99999999999974,-12.999999999976808,-263.99999999999756,0.0,-251.00000000000122,-22.999999999996135,-235.00000000000742,,-941.9999999999798
2020.04.20,-38.0000000000047,60.99999999999994,-46.999999999997044,-46.999999999997044,-6.0000000000060005,4.000000000019099,-422.9999999999956,90.99999999999397,-324.0000000000132,16.000000000005343,-223.00000000001762,,-936.0000000000128
2020.04.20,-336.00000000000296,9.00000000000345,-45.000000000006146,-78.00000000000028,-12.000000000000899,165.00000000002046,-719.9999999999873,151.9999999999868,-645.0000000000067,-69.00000000000261,-374.0000000000077,,-1953.000000000004
2020.04.20,-384.9999999999909,-24.000000000001798,5.000000000010552,-78.99999999999574,-36.0000000000027,249.00000000002365,-781.9999999999939,199.99999999998863,-629.0000000000128,-28.999999999996362,-312.00000000000114,,-1821.9999999999725
2020.04.20,-310.9999999999946,-7.9999999999968985,4.000000000004,-60.00000000000449,-9.00000000000345,278.99999999999636,-742.9999999999826,246.9999999999999,-684.000000000018,4.9999999999954525,-274.00000000001864,,-1554.000000000023
2020.04.20,-390.0000000000015,-102.00000000000209,-1.0000000000065512,-90.99999999999665,-89.00000000000574,312.0000000000118,-1020.9999999999831,295.99999999999227,-980.0000000000031,-4.0000000000048885,-335.00000000001864,,-2405.000000000018
2020.04.20,-405.9999999999952,-146.99999999999713,4.000000000004,-70.0000000000034,-109.00000000000354,320.99999999999795,-980.9999999999875,306.99999999998795,-1039.9999999999966,16.999999999995907,-387.000000000004,,-2491.000000000002
2020.04.20,-404.0000000000044,-134.0000000000008,7.0000000000014495,-65.00000000000395,-109.00000000000354,362.0000000000232,-820.9999999999828,355.99999999999454,-1052.0000000000084,69.00000000000261,-432.0000000000102,,-2222.9999999999923
2020.04.20,-641.0000000000027,-143.9999999999997,0.0,-172.00000000000549,-104.99999999999955,444.0000000000168,-920.9999999999941,423.9999999999924,-1007.0000000000024,7.000000000005002,-382.0000000000157,,-2497.0000000000055
2020.04.20,-624.0000000000023,-121.99999999999989,1.0000000000065512,-146.00000000000168,-75.00000000000284,361.0000000000184,-908.999999999982,358.99999999999466,-904.0000000000159,-15.000000000000568,-330.0000000000081,,-2403.9999999999936
2020.04.20,-561.9999999999958,-90.0000000000012,-1.0000000000065512,-180.99999999999784,-82.99999999999974,375.0,-716.9999999999899,391.9999999999959,-923.0000000000072,-21.000000000000796,-394.00000000000546,,-2205.0000000000086
2020.04.20,-615.9999999999943,-121.99999999999989,5.000000000010552,-180.99999999999784,-146.00000000000168,402.00000000001523,-787.9999999999887,421.99999999999704,-988.0000000000111,-25.000000000005684,-401.00000000000693,,-2437.9999999999836
2020.04.20,-605.9999999999955,-121.99999999999989,12.999999999996348,-160.00000000000458,-79.00000000000685,411.00000000000136,-767.9999999999909,424.99999999999716,-887.0000000000156,1.0000000000047748,-348.9999999999993,,-2121.0000000000127
2020.04.20,-651.9999999999859,-41.000000000002146,5.999999999994898,-173.00000000000094,-16.0000000000049,364.0000000000043,-766.0,421.99999999999704,-734.0000000000124,-16.999999999995907,-200.00000000000017,,-1807.0000000000061
2020.04.20,-622.9999999999958,-17.000000000000348,5.000000000010552,-175.00000000000293,12.999999999996348,360.00000000001364,-624.0000000000023,435.99999999999284,-629.9999999999973,-12.000000000000455,-191.00000000000784,,-1457.9999999999936
2020.04.20,-539.999999999985,239.0000000000003,1.0000000000065512,-185.00000000000182,217.0000000000005,399.0000000000009,-415.99999999999415,498.9999999999952,-9.000000000014552,25.000000000005684,30.999999999981043,,260.99999999999477
2020.04.20,-638.0000000000052,231.99999999999886,1.999999999990898,-209.00000000000364,224.000000000002,358.0000000000041,-385.99999999999744,456.99999999999363,7.999999999985796,-19.000000000005457,60.99999999999994,,89.99999999996345
2020.04.20,-780.000000000003,124.00000000000189,-1.999999999990898,-209.00000000000364,180.99999999999784,205.0000000000125,-400.00000000000034,368.9999999999998,-100.0000000000112,-81.00000000000307,-9.000000000014552,,-702.0000000000147
2020.04.20,-899.9999999999897,45.000000000006146,-5.999999999994898,-201.00000000000674,163.99999999999747,168.00000000000637,-363.0000000000022,293.99999999999693,-148.00000000001478,-111.0000000000042,-43.999999999999595,,-1102.0000000000052
2020.04.20,-805.9999999999956,106.00000000000608,-11.00000000000545,-195.9999999999962,212.00000000000108,204.00000000000773,-268.9999999999859,321.9999999999885,-25.00000000000835,-72.99999999999329,-39.00000000001125,,-574.9999999999926
2020.04.20,-716.0000000000056,104.99999999999955,-9.999999999998899,-168.99999999999693,156.99999999999602,68.00000000001205,-252.99999999999213,364.9999999999949,-185.00000000001293,-25.99999999999625,-74.0000000000185,,-738.0000000000188
2020.04.20,-605.9999999999955,124.00000000000189,-12.999999999996348,-146.00000000000168,170.00000000000347,99.00000000001796,-51.99999999998539,322.9999999999933,-181.00000000000892,-12.000000000000455,-66.00000000001049,,-359.99999999998215
2020.04.20,-539.0000000000006,285.00000000000193,-17.000000000000348,-139.00000000000023,307.99999999999716,-72.00000000000273,303.0000000000088,321.9999999999885,272.99999999998994,-7.999999999995566,-100.0000000000112,,615.9999999999757
2020.04.20,-587.0000000000042,268.99999999999704,-5.000000000010552,-214.99999999999852,302.9999999999977,-102.00000000000387,546.000000000002,370.9999999999951,239.99999999999577,-28.000000000005798,-101.00000000001774,,690.999999999947
2020.04.20,-495.000000000001,412.9999999999967,1.999999999990898,-245.0000000000063,344.99999999999534,60.000000000002274,570.0000000000039,473.99999999998954,350.9999999999902,-49.99999999999716,-101.00000000001774,,1323.9999999999468
2020.04.20,-669.9999999999928,446.00000000000193,28.999999999990145,-304.00000000000426,375.9999999999986,144.00000000000546,398.00000000000944,451.9999999999982,391.9999999999924,-156.99999999999648,-56.000000000011596,,1049.9999999999911
