date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.05.15,26.999999999999247,-70.99999999999883,-1.999999999990898,-39.99999999999204,-107.99999999999699,-34.000000000000696,-4.999999999999449,-21.00000000000435,-17.000000000000348,-7.0000000000014495,-212.00000000001216,-205.00000000001074,-75.00000000000284,-123.99999999999079,-175.99999999999838,-4.9999999999954525,-18.000000000000682,9.999999999998899,-103.99999999999298,,-1186.999999999991
2017.05.15,32.0000000000098,-86.99999999999264,2.0000000000131024,-64.99999999999773,-112.000000000001,4.000000000004,17.000000000000348,-26.000000000003798,39.00000000000014,14.000000000002899,-248.00000000000378,-112.000000000001,-87.99999999999919,-17.999999999984695,-83.00000000001084,-73.99999999999807,45.000000000001705,-52.000000000007596,-100.99999999999554,,-912.9999999999638
2017.05.15,134.00000000001188,-41.99999999998649,59.000000000009045,-48.00000000000182,-139.00000000000023,-2.000000000002,48.000000000003595,62.99999999999084,104.00000000000409,124.00000000000189,-226.99999999999943,-119.00000000000244,-51.99999999998539,9.000000000014552,-1.0000000000065512,-46.999999999997044,59.00000000001171,-81.00000000001995,-89.00000000000574,,-246.99999999995947
2017.05.15,146.00000000000168,-34.000000000000696,63.000000000013046,-146.0000000000008,-168.99999999999693,-36.999999999998145,136.00000000000279,46.999999999997044,65.00000000000395,217.0000000000005,-255.00000000000523,-197.00000000000273,-82.99999999998863,-58.000000000002494,221.99999999998886,-74.99999999998863,231.00000000000875,-49.00000000001015,117.99999999999588,,142.00000000001808
2017.05.15,127.99999999999478,-29.999999999996696,72.0000000000054,-117.00000000000443,-229.00000000001253,-19.00000000000235,101.00000000000664,4.999999999999449,75.00000000000284,165.9999999999995,-322.00000000000006,-143.00000000000423,-136.99999999998712,-21.999999999988695,132.99999999998312,-76.99999999999818,166.00000000001103,-120.00000000000898,26.999999999999247,,-343.0000000000013
2017.05.15,117.99999999999588,-14.999999999987246,41.000000000002146,-100.99999999999909,-229.00000000001253,23.00000000000635,112.000000000001,-1.0000000000065512,107.99999999999699,170.00000000000347,-301.0000000000179,-29.999999999996696,-175.99999999999838,25.00000000000835,112.000000000001,-110.99999999999,166.00000000001103,-174.00000000000747,-19.999999999997797,,-282.9999999999875
2017.05.15,120.00000000000898,-45.99999999999049,9.999999999998899,-171.99999999999704,-185.99999999999727,24.999999999997247,150.00000000000568,26.999999999999247,112.000000000001,214.99999999999852,-290.00000000001245,-63.99999999999739,-171.99999999999437,-17.000000000000348,153.9999999999875,-167.0000000000016,257.000000000005,-148.00000000001478,39.999999999995595,,-152.00000000000804
2017.05.15,174.99999999999181,-40.99999999997994,76.99999999999375,-227.00000000000387,-209.00000000001472,-14.000000000002899,148.0000000000037,54.999999999993946,114.00000000000298,248.99999999999923,-310.0000000000103,-147.99999999999258,-109.00000000000354,-2.999999999997449,252.99999999999213,-167.0000000000016,297.00000000001125,-113.00000000000753,95.00000000000064,,121.999999999975
2017.05.15,148.99999999999915,-65.99999999998829,55.000000000005045,-222.99999999999898,-158.99999999999804,65.00000000000395,177.00000000000495,57.99999999999139,173.00000000000094,262.00000000000665,-286.00000000000847,11.999999999989797,-85.00000000000173,131.00000000001444,268.0000000000016,-250.99999999999056,323.0000000000075,-188.00000000001037,25.999999999992696,,441.0000000000217
2017.05.15,157.99999999999147,-58.99999999998684,46.999999999997044,-201.99999999999818,-107.00000000001265,109.00000000000354,207.99999999999707,92.99999999999864,226.99999999999943,296.0000000000074,-214.00000000000307,129.00000000000134,-35.999999999991594,212.99999999999653,356.9999999999851,-286.00000000000136,340.0000000000034,-209.00000000001472,7.0000000000014495,,1070.999999999974
2017.05.15,173.00000000000094,-76.99999999999375,49.00000000001015,-164.00000000000148,-79.00000000000685,45.000000000006146,201.00000000000674,120.99999999999334,172.00000000000549,301.0000000000068,-199.00000000001583,-59.99999999999339,-7.0000000000014495,79.00000000000685,332.9999999999833,-185.00000000000227,315.00000000001194,-99.00000000000463,90.99999999999665,,1010.0000000000086
2017.05.15,147.99999999999258,-98.99999999998244,49.00000000001015,-209.99999999999375,126.99999999998823,58.000000000002494,209.9999999999991,213.99999999999199,168.00000000000148,292.9999999999988,36.999999999998145,-59.99999999999339,219.99999999999798,103.00000000000864,351.99999999999676,-235.99999999999,352.00000000000387,35.999999999991594,83.9999999999952,,1846.0000000000175
2017.05.15,117.99999999999588,-186.99999999998164,24.000000000001798,-221.9999999999942,214.00000000000307,77.00000000000485,211.00000000000563,237.99999999999378,163.99999999999747,274.00000000000756,28.999999999990145,-130.99999999999224,285.00000000000193,113.00000000000753,319.999999999987,-265.00000000000057,362.99999999999955,73.99999999999629,59.000000000009045,,1758.0000000000327
2017.05.15,121.99999999999989,-174.99999999999181,28.000000000005798,-242.00000000000443,143.00000000000423,57.00000000000705,201.00000000000674,201.99999999999108,146.00000000000168,265.99999999999955,-50.0000000000167,-164.00000000000858,207.00000000000162,73.99999999999629,302.9999999999866,-256.0000000000002,365.0000000000091,46.999999999997044,73.00000000001194,,1346.9999999999968
2017.05.15,139.00000000000023,-200.99999999998454,49.00000000001015,-224.99999999999432,165.9999999999995,73.99999999999629,200.00000000000017,226.99999999999943,177.00000000000495,275.99999999999847,-52.000000000007596,-158.99999999999804,262.00000000000665,131.99999999999878,330.9999999999924,-262.999999999991,353.9999999999992,40.99999999997994,49.99999999999449,,1578.000000000005
2017.05.15,127.00000000001043,-264.9999999999819,21.00000000000435,-179.00000000000205,147.99999999999258,67.00000000000594,182.99999999999983,207.99999999999707,160.00000000000458,251.00000000000122,-163.00000000000205,-263.99999999999756,204.00000000000418,83.00000000001084,243.99999999999977,-222.99999999999898,300.00000000001137,39.999999999995595,25.00000000000835,,967.0000000000634
2017.05.15,129.00000000000134,-268.9999999999859,-1.999999999990898,-209.99999999999375,134.99999999999625,77.00000000000485,179.00000000000693,204.99999999999963,168.99999999999693,251.00000000000122,-180.0000000000024,-249.99999999999466,160.00000000000458,68.00000000000139,208.99999999999253,-251.99999999999534,319.0000000000026,18.999999999991246,12.999999999996348,,770.0000000000329
2017.05.15,130.99999999999224,-218.99999999999142,29.00000000001235,-210.99999999999852,210.99999999998343,87.99999999999919,235.00000000000742,243.99999999999977,182.99999999999983,308.00000000000824,-22.0000000000109,-151.00000000001222,283.000000000011,134.00000000001188,384.9999999999909,-265.99999999999113,380.00000000000966,55.99999999998939,73.99999999999629,,1872.0000000000075
2017.05.15,69.9999999999923,-375.9999999999986,-82.00000000000429,-304.9999999999926,317.9999999999961,256.0000000000007,365.99999999999966,259.9999999999936,304.9999999999997,392.9999999999989,-99.00000000000463,28.000000000005798,255.00000000000523,323.0000000000066,522.0000000000002,-530.9999999999917,595.0000000000131,-95.00000000000064,39.00000000001125,,2242.0000000000314
2017.05.15,103.00000000000864,-388.9999999999949,-35.999999999991594,-459.0000000000032,604.9999999999889,328.0000000000061,355.0000000000053,436.9999999999985,402.9999999999978,404.99999999999983,253.99999999999866,178.99999999999582,626.9999999999998,527.0000000000108,559.9999999999827,-722.999999999999,686.000000000007,21.999999999988695,-80.99999999999774,,3803.000000000002
2017.05.15,82.00000000000429,-433.99999999997885,-55.99999999998939,-501.99999999999534,648.9999999999885,323.0000000000066,343.00000000000443,442.9999999999934,383.0,378.00000000000057,257.99999999998045,109.00000000000354,649.0000000000107,489.0000000000061,509.99999999998823,-747.9999999999905,705.0000000000125,59.99999999999339,-87.99999999999919,,3553.0000000000396
