date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.05.15,-9.00000000000345,-70.99999999999883,-31.000000000003247,-79.9999999999983,-124.99999999999733,-36.0000000000027,-25.999999999992696,-64.0000000000085,-26.999999999999247,-36.999999999998145,-214.00000000000307,-205.00000000001074,-121.99999999999989,-133.00000000000534,-228.00000000000597,-43.99999999999693,-49.99999999999716,-52.000000000007596,-143.99999999998857,,-1698.000000000018
2017.05.15,18.0000000000069,-100.99999999999554,-24.000000000001798,-93.00000000000352,-137.00000000000932,-29.999999999996696,-24.000000000001798,-41.000000000002146,-36.0000000000027,-36.999999999998145,-287.000000000015,-226.99999999999943,-146.99999999998602,-130.99999999999224,-235.00000000000742,-95.99999999998943,-21.000000000000796,-120.00000000000898,-140.99999999999113,,-1909.9999999999957
2017.05.15,32.0000000000098,-101.99999999997988,-18.0000000000069,-114.99999999999488,-154.0000000000097,-4.000000000004,24.999999999997247,-21.00000000000435,39.00000000000014,40.00000000000669,-301.0000000000179,-129.00000000000134,-144.99999999999514,-45.99999999999049,-106.00000000000608,-132.99999999999557,48.00000000000182,-135.00000000001845,-136.00000000000279,,-1361.0000000000116
2017.05.15,106.00000000000608,-64.99999999998174,34.000000000000696,-146.0000000000008,-184.00000000000637,-63.00000000000195,-19.999999999997797,21.999999999999797,38.0000000000047,57.00000000000705,-291.00000000001904,-258.0000000000027,-97.9999999999981,-93.99999999999409,-155.00000000001623,-74.99999999998863,-4.9999999999954525,-90.00000000001229,-131.99999999999878,,-1418.9999999999957
2017.05.15,114.99999999999844,-40.99999999997994,59.99999999999339,-185.99999999999284,-243.00000000001543,-42.999999999993044,91.00000000000774,2.999999999997449,43.00000000000415,158.0000000000026,-350.00000000000585,-205.00000000001074,-157.99999999999147,-68.99999999998573,104.99999999999955,-111.99999999999477,162.00000000000614,-131.00000000001444,5.000000000010552,,-795.9999999999643
2017.05.15,107.99999999999699,-31.999999999987594,39.999999999995595,-141.9999999999959,-258.0000000000027,-46.999999999997044,85.99999999999719,-3.0000000000085514,56.99999999999594,164.00000000000858,-326.0000000000041,-164.99999999999292,-177.99999999998929,-72.99999999998974,97.9999999999981,-129.99999999999545,139.00000000001,-177.00000000000495,-22.999999999995246,,-861.9999999999611
2017.05.15,87.99999999999919,-47.99999999998139,-15.999999999993797,-224.99999999999432,-270.99999999999903,4.999999999999449,101.00000000000664,-29.000000000001247,85.00000000000173,163.00000000000205,-380.00000000000256,-79.99999999999119,-273.9999999999965,-36.999999999998145,53.999999999998494,-210.99999999999852,146.0000000000008,-228.00000000000597,-21.999999999988695,,-1178.999999999943
2017.05.15,119.00000000000244,-78.00000000000028,8.000000000008,-245.9999999999951,-219.00000000001364,-17.000000000000348,102.00000000000209,23.999999999990695,99.00000000000463,194.0000000000053,-318.00000000001825,-156.00000000000057,-173.99999999998528,-31.999999999987594,103.99999999999298,-225.9999999999991,196.00000000001216,-152.0000000000188,5.999999999994898,,-766.0000000000057
2017.05.15,144.99999999999514,-72.99999999998974,43.999999999999595,-292.0000000000016,-221.00000000000452,-14.000000000002899,150.00000000000568,40.99999999999105,111.00000000000554,236.00000000000287,-328.00000000001717,-147.99999999999258,-123.99999999999079,-2.999999999997449,232.99999999999432,-310.0000000000023,291.000000000011,-240.00000000001796,0.0,,-502.0000000000117
2017.05.15,137.9999999999937,-70.99999999999883,38.0000000000047,-277.000000000001,-174.00000000000747,1.0000000000065512,163.99999999999747,56.0000000000005,114.00000000000298,253.99999999999866,-304.9999999999997,-124.99999999999733,-103.99999999999298,5.000000000010552,261.0000000000001,-328.9999999999935,316.0000000000025,-243.00000000001543,-1.0000000000065512,,-281.99999999999517
2017.05.15,130.99999999999224,-129.99999999998568,9.000000000014552,-212.0000000000033,-147.00000000000824,-36.0000000000027,138.00000000000477,73.00000000000084,82.00000000000429,231.99999999999886,-266.0000000000107,-224.000000000002,-86.99999999999264,-76.99999999999375,186.99999999998164,-287.9999999999967,255.00000000000966,-214.00000000000307,5.000000000010552,,-568.9999999999812
