date,EURUSD,CHFJPY,AUDCHF,AUDJPY,NZDCAD,empty,sum
2017.09.25,-79.99999999999119,168.00000000000637,-293.99999999999426,-72.00000000000273,-229.00000000000142,,-506.99999999998323
2017.09.25,21.999999999988695,267.0000000000101,-280.9999999999979,37.9999999999967,-356.9999999999962,,-310.9999999999986
2017.09.25,93.99999999999409,329.00000000000773,-424.9999999999976,-12.000000000000455,-358.9999999999982,,-372.99999999999443
2017.09.25,102.00000000000209,387.00000000000045,-405.9999999999952,-21.000000000000796,-285.9999999999974,,-223.99999999999085
2017.09.25,175.99999999999838,325.00000000000284,-400.9999999999958,-61.00000000000705,-319.99999999999807,,-280.99999999999966
2017.09.25,214.99999999998744,307.00000000000216,-408.9999999999927,-77.00000000001239,-362.00000000000676,,-326.00000000002234
2017.09.25,266.999999999995,204.9999999999983,-395.99999999999636,-108.00000000000409,-426.00000000000415,,-458.0000000000113
2017.09.25,211.99999999998997,185.00000000000227,-337.99999999999386,-72.00000000000273,-495.000000000001,,-508.00000000000534
2017.09.25,150.00000000000568,152.00000000000102,-286.99999999999284,-51.00000000000193,-478.0000000000006,,-513.9999999999886
2017.09.25,87.99999999999919,62.00000000001182,-248.99999999999923,-78.00000000000296,-502.9999999999979,,-679.9999999999891
2017.09.25,103.00000000000864,-46.999999999997044,-219.99999999999798,-77.00000000001239,-419.9999999999982,,-660.9999999999969
2017.09.25,127.99999999999478,-54.000000000002046,-125.99999999999278,-16.000000000005343,-441.0000000000025,,-509.0000000000079
2017.09.25,262.00000000000665,138.00000000000523,-2.999999999997449,332.9999999999984,-302.9999999999977,,427.0000000000151
2017.09.25,370.999999999988,156.0000000000059,58.99999999999794,355.99999999999454,-355.0000000000053,,586.9999999999811
2017.09.25,462.9999999999912,-126.99999999999534,280.9999999999979,610.99999999999,-321.0000000000046,,906.9999999999791
2017.09.25,509.99999999998823,13.00000000000523,339.0000000000004,567.9999999999978,-275.99999999999847,,1153.9999999999934
2017.09.25,533.99999999999,54.000000000002046,265.99999999999955,527.000000000001,-263.0000000000021,,1117.9999999999907
2017.09.25,543.0000000000045,-19.99999999999602,256.0000000000007,451.9999999999982,-212.00000000000108,,1019.0000000000061
2017.09.25,563.0000000000024,7.000000000005002,263.0000000000021,462.99999999999386,-226.00000000000398,,1069.9999999999995
2017.09.25,519.0000000000028,42.00000000000159,297.9999999999983,545.9999999999923,-231.99999999999886,,1172.9999999999961
2017.09.25,434.000000000001,31.00000000000591,292.00000000000335,497.99999999999045,-200.00000000000017,,1055.0000000000005
2017.09.25,493.99999999999443,42.00000000000159,326.9999999999995,550.9999999999877,-214.00000000000307,,1199.99999999998
2017.09.25,509.00000000000387,20.000000000010232,358.0000000000028,562.9999999999882,-178.00000000000037,,1272.0000000000045
2017.09.25,492.9999999999879,-103.9999999999992,382.00000000000455,548.9999999999924,-192.00000000000327,,1127.9999999999823
2017.09.26,486.00000000000864,10.000000000005116,400.00000000000034,524.9999999999915,-200.00000000000017,,1221.0000000000052
2017.09.26,509.99999999998823,-52.99999999999727,426.00000000000415,527.000000000001,-380.999999999998,,1028.9999999999982
2017.09.26,428.9999999999905,-137.99999999999102,426.9999999999996,524.0000000000009,-345.0000000000064,,896.9999999999936
2017.09.26,418.9999999999916,-143.00000000000068,441.99999999999795,536.9999999999919,-275.000000000003,,979.999999999978
2017.09.26,417.0000000000007,-143.99999999999125,439.0000000000005,518.9999999999912,-231.99999999999886,,999.0000000000025
2017.09.26,415.99999999999415,-182.00000000000216,417.0000000000007,484.99999999999943,-177.00000000000495,,958.9999999999873
2017.09.26,422.9999999999956,-143.00000000000068,418.0000000000073,518.0000000000007,-341.99999999999784,,874.0000000000051
2017.09.26,392.9999999999989,-146.0000000000008,495.000000000001,609.9999999999994,-343.00000000000443,,1008.9999999999942
2017.09.26,412.9999999999967,-123.99999999999523,467.0000000000063,572.9999999999933,-375.0000000000031,,953.9999999999977
2017.09.26,384.00000000000654,-104.99999999998977,433.0000000000056,568.9999999999884,-446.00000000000193,,835.000000000009
2017.09.26,377.0000000000051,-131.9999999999908,343.00000000000443,448.99999999999807,-424.9999999999976,,612.0000000000192
2017.09.26,374.999999999992,-80.99999999998886,347.0000000000084,476.99999999998965,-501.000000000007,,616.9999999999943
2017.09.26,385.99999999999744,-19.99999999999602,326.0000000000041,500.99999999999056,-458.00000000000284,,734.9999999999931
2017.09.26,371.99999999999454,-3.9999999999906777,340.00000000000693,521.9999999999914,-440.00000000000705,,789.9999999999952
2017.09.26,374.0000000000077,62.00000000001182,373.00000000000114,610.99999999999,-438.00000000000506,,982.0000000000057
2017.09.26,412.9999999999967,85.00000000000796,319.99999999999807,583.999999999989,-422.00000000000017,,979.9999999999916
2017.09.26,448.000000000004,96.00000000000364,318.00000000000716,581.9999999999936,-411.0000000000058,,1033.0000000000027
2017.09.26,520.9999999999936,162.00000000000614,277.000000000005,628.9999999999907,-497.000000000003,,1091.9999999999925
2017.09.26,448.000000000004,219.0000000000083,201.00000000000674,545.9999999999923,-495.9999999999964,,918.000000000015
2017.09.26,395.99999999999636,261.0000000000099,211.00000000000563,610.99999999999,-597.9999999999985,,881.0000000000033
2017.09.26,523.0000000000068,249.00000000000944,202.9999999999976,666.9999999999874,-534.9999999999966,,1107.0000000000048
2017.09.26,580.0000000000027,240.99999999999966,225.00000000000853,628.0000000000001,-624.9999999999977,,1049.0000000000132
2017.09.26,808.0000000000088,346.00000000000364,191.00000000000784,667.9999999999922,-609.000000000004,,1404.0000000000082
2017.09.26,794.9999999999901,278.0000000000058,277.000000000005,743.9999999999998,-662.000000000007,,1431.9999999999939
2017.09.26,696.0000000000077,270.00000000001023,261.0000000000001,712.9999999999939,-663.0000000000025,,1277.0000000000095
2017.09.26,731.9999999999993,337.0000000000033,243.00000000000432,716.9999999999987,-636.0000000000032,,1393.0000000000027
2017.09.26,825.0000000000091,417.0000000000016,291.0000000000079,805.9999999999974,-744.0000000000002,,1595.0000000000157
2017.09.26,992.9999999999994,378.0000000000001,292.00000000000335,781.9999999999965,-717.000000000001,,1727.9999999999986
2017.09.26,1008.9999999999932,359.99999999999943,355.0000000000053,835.9999999999985,-670.9999999999993,,1888.999999999997
2017.09.26,1018.9999999999922,276.00000000001046,377.0000000000051,828.9999999999935,-741.9999999999982,,1759.0000000000032
2017.09.26,1078.0000000000011,242.00000000000443,483.0000000000001,896.9999999999914,-834.9999999999968,,1865.0
2017.09.26,1031.000000000004,134.00000000000034,375.0000000000031,698.9999999999981,-929.000000000002,,1310.0000000000039
2017.09.26,1012.9999999999973,46.00000000000648,383.0,616.9999999999902,-1000.0000000000009,,1058.9999999999927
2017.09.26,1028.0000000000066,11.00000000000989,400.00000000000034,621.9999999999999,-1002.9999999999983,,1058.0000000000186
2017.09.26,1085.0000000000027,28.000000000005798,490.00000000000153,753.0000000000001,-1039.9999999999966,,1316.0000000000139
2017.09.26,1150.999999999991,-201.99999999999818,509.9999999999993,797.9999999999876,-1080.9999999999986,,1175.999999999981
2017.09.26,1245.9999999999916,-236.99999999999477,634.0000000000013,777.000000000001,-1061.9999999999964,,1358.0000000000027
2017.09.26,1249.9999999999955,-110.99999999999,653.999999999999,836.9999999999891,-1039.0000000000011,,1590.9999999999925
2017.09.26,1170.9999999999886,-92.99999999998931,605.0,778.9999999999964,-1034.0000000000016,,1427.9999999999939
2017.09.26,1034.0000000000016,-183.9999999999975,589.0000000000061,728.9999999999992,-1095.999999999997,,1072.0000000000125
2017.09.26,923.9999999999915,-292.0000000000016,592.9999999999991,621.9999999999999,-985.999999999998,,860.9999999999911
2017.09.26,882.9999999999893,-265.00000000000057,565.0000000000044,622.9999999999905,-1167.0000000000068,,638.9999999999768
2017.09.26,885.0000000000025,-284.9999999999966,609.9999999999994,649.0000000000009,-1039.9999999999966,,819.0000000000098
2017.09.26,977.99999999999,-290.9999999999968,634.0000000000013,682.9999999999927,-1139.9999999999966,,863.9999999999907
2017.09.26,997.0000000000034,-367.999999999995,646.0000000000022,669.9999999999875,-1102.000000000003,,842.999999999995
2017.09.26,1038.99999999999,-412.9999999999967,722.0000000000005,668.9999999999969,-1058.9999999999989,,957.9999999999916
2017.09.26,1044.0000000000005,-387.999999999991,709.0000000000041,682.9999999999927,-1100.9999999999964,,947.00000000001
2017.09.26,1044.0000000000005,-356.9999999999993,705.0000000000001,677.9999999999973,-1090.000000000002,,979.9999999999966
2017.09.27,1045.000000000007,-331.99999999999363,743.0000000000048,698.9999999999981,-1106.000000000007,,1049.0000000000093
2017.09.27,1052.9999999999927,-333.999999999989,712.0000000000015,685.9999999999928,-1050.0000000000066,,1066.9999999999916
2017.09.27,1065.0000000000048,-362.99999999999955,711.000000000006,670.9999999999923,-1045.000000000007,,1038.9999999999966
2017.09.27,1075.0000000000036,-356.9999999999993,707.000000000002,676.9999999999925,-938.0000000000055,,1163.9999999999936
2017.09.27,1086.000000000009,-365.99999999999966,717.000000000001,691.9999999999931,-931.9999999999995,,1197.000000000004
2017.09.27,1112.0000000000018,-446.9999999999885,724.9999999999978,670.9999999999923,-978.9999999999966,,1082.000000000007
2017.09.27,1143.0000000000052,-469.99999999999886,717.000000000001,632.9999999999956,-1089.0000000000066,,933.9999999999961
2017.09.27,1109.0000000000043,-429.00000000000205,674.000000000008,617.999999999995,-1114.9999999999993,,857.0000000000059
2017.09.27,1065.0000000000048,-415.9999999999968,643.0000000000047,580.9999999999889,-1090.000000000002,,782.9999999999995
2017.09.27,1035.0000000000082,-370.9999999999951,633.0000000000058,589.9999999999892,-1049.0,,838.0000000000082
2017.09.27,1088.0,-369.99999999999034,636.9999999999986,615.9999999999997,-984.000000000007,,987.0000000000007
2017.09.27,1085.0000000000027,-324.99999999998863,646.9999999999976,640.9999999999911,-936.999999999999,,1111.0000000000036
2017.09.27,1086.000000000009,-337.99999999999386,669.0000000000085,660.9999999999872,-985.999999999998,,1092.000000000013
2017.09.27,1065.999999999989,-322.9999999999933,673.0000000000014,656.9999999999965,-961.9999999999961,,1110.9999999999975
2017.09.27,1063.9999999999982,-307.9999999999927,723.0000000000069,731.9999999999993,-987.0000000000045,,1224.0000000000073
2017.09.27,1130.0000000000089,-278.99999999999636,783.0000000000003,829.9999999999983,-977.0000000000057,,1487.0000000000052
2017.09.27,1192.9999999999995,-265.99999999999113,760.0000000000051,837.9999999999939,-1014.9999999999992,,1510.0000000000082
2017.09.27,1147.000000000009,-248.99999999999523,758.9999999999985,816.9999999999931,-1022.9999999999961,,1451.0000000000093
2017.09.27,1192.9999999999995,-295.0000000000017,646.0000000000022,674.9999999999972,-1070.9999999999998,,1147.9999999999975
2017.09.27,1266.999999999996,-304.9999999999926,573.0000000000013,610.99999999999,-1211.0000000000066,,934.999999999988
2017.09.27,1387.9999999999893,-324.99999999998863,631.0000000000038,626.9999999999953,-1190.9999999999977,,1130.0000000000023
2017.09.27,1404.9999999999895,-307.00000000000216,602.999999999998,620.9999999999951,-1046.0000000000025,,1275.999999999978
2017.09.27,1414.000000000004,-275.99999999999625,543.0000000000045,683.9999999999975,-912.9999999999972,,1452.0000000000127
2017.09.27,1541.9999999999989,-405.00000000000114,570.0000000000039,619.9999999999903,-853.0000000000038,,1473.9999999999882
2017.09.27,1533.0000000000066,-372.99999999999045,670.000000000004,650.9999999999962,-885.999999999998,,1595.0000000000184
2017.09.27,1489.9999999999914,-373.9999999999952,631.9999999999992,605.9999999999945,-848.9999999999998,,1504.9999999999902
2017.09.27,1418.9999999999925,-441.99999999999307,648.0000000000041,593.9999999999941,-882.000000000005,,1336.9999999999927
2017.09.27,1424.9999999999875,-417.0000000000016,568.0000000000018,483.99999999999466,-811.0000000000061,,1248.9999999999761
2017.09.27,1520.9999999999945,-432.00000000000216,514.0000000000033,437.9999999999882,-795.0000000000013,,1245.9999999999823
2017.09.27,1529.0000000000025,-369.99999999999034,473.0000000000012,455.99999999998886,-744.0000000000002,,1344.000000000002
2017.09.27,1530.9999999999934,-322.9999999999933,509.00000000000387,512.0000000000005,-800.9999999999961,,1428.0000000000084
2017.09.27,1601.000000000008,-474.9999999999943,540.0000000000072,453.9999999999935,-961.0000000000008,,1159.0000000000136
2017.09.27,1730.9999999999936,-540.9999999999968,485.0000000000021,387.999999999991,-1024.9999999999982,,1037.9999999999918
2017.09.27,1688.0000000000007,-480.99999999999454,419.9999999999982,331.99999999999363,-946.9999999999978,,1012.0000000000001
2017.09.27,1563.9999999999877,-458.999999999989,446.00000000000193,341.99999999999875,-917.9999999999966,,975.0000000000025
2017.09.27,1526.9999999999895,-277.9999999999916,408.00000000000836,446.9999999999885,-890.0000000000019,,1213.9999999999932
2017.09.27,1492.9999999999889,-155.9999999999917,416.00000000000523,500.0,-858.0000000000032,,1394.9999999999995
2017.09.27,1486.9999999999939,-205.99999999998886,409.0000000000038,487.99999999999955,-999.0000000000055,,1179.0000000000027
2017.09.27,1224.000000000003,-409.9999999999966,485.0000000000021,533.0000000000013,-502.9999999999979,,1329.0000000000116
2017.09.27,1262.9999999999918,-439.9999999999977,639.0000000000007,555.9999999999974,-239.0000000000003,,1778.999999999992
2017.09.27,1401.999999999992,-543.9999999999969,644.0000000000001,549.9999999999972,-209.00000000000364,,1842.9999999999886
2017.09.27,1331.9999999999998,-602.9999999999944,739.0000000000008,564.9999999999977,-165.00000000000404,,1867.9999999999998
2017.09.27,1357.9999999999925,-700.9999999999934,726.9999999999999,503.0000000000001,-112.000000000001,,1774.9999999999982
2017.09.27,1343.9999999999895,-631.0000000000002,730.0000000000084,546.999999999997,-46.00000000000159,,1943.9999999999932
2017.09.27,1412.9999999999975,-557.9999999999927,726.0000000000044,558.9999999999975,-97.9999999999981,,2042.0000000000082
2017.09.27,1455.9999999999907,-558.9999999999975,726.9999999999999,541.9999999999874,-72.0000000000054,,2093.999999999975
2017.09.27,1445.9999999999918,-524.9999999999915,770.000000000004,631.0000000000002,-168.99999999999693,,2153.0000000000077
2017.09.27,1469.9999999999936,-551.9999999999925,780.000000000003,637.0000000000005,-233.00000000000543,,2101.999999999999
2017.09.28,1489.9999999999914,-533.9999999999918,736.0000000000033,658.0000000000013,-246.00000000000176,,2104.0000000000023
2017.09.28,1519.0000000000036,-561.9999999999976,802.9999999999982,656.9999999999965,-228.00000000000597,,2188.9999999999945
2017.09.28,1516.9999999999907,-534.9999999999966,799.0000000000052,637.0000000000005,-185.00000000000182,,2232.999999999998
2017.09.28,1510.9999999999957,-618.9999999999998,784.0000000000069,565.9999999999883,-163.99999999999747,,2077.9999999999936
2017.09.28,1523.999999999992,-591.9999999999987,778.0000000000009,578.9999999999935,-131.99999999999878,,2156.999999999989
2017.09.28,1476.999999999995,-656.9999999999965,805.0000000000001,584.9999999999937,-102.00000000000209,,2107.99999999999
2017.09.28,1431.9999999999889,-646.9999999999914,775.0000000000034,612.9999999999995,0.0,,2173.0000000000005
2017.09.28,1425.9999999999939,-611.9999999999948,762.0000000000072,548.9999999999924,24.999999999997247,,2149.999999999996
2017.09.28,1476.999999999995,-574.9999999999886,775.0000000000034,585.9999999999985,103.99999999999298,,2367.0000000000014
2017.09.28,1540.9999999999923,-503.0000000000001,821.000000000005,715.999999999994,-29.999999999996696,,2544.9999999999945
2017.09.28,1564.999999999994,-503.0000000000001,912.0000000000017,790.9999999999968,48.99999999999905,,2813.999999999992
2017.09.28,1554.9999999999952,-506.9999999999908,938.0000000000055,840.999999999994,58.000000000002494,,2885.0000000000064
2017.09.28,1574.9999999999932,-488.9999999999901,968.0000000000022,884.9999999999909,-84.0000000000063,,2854.99999999999
2017.09.28,1583.0000000000011,-568.9999999999884,927.0,786.9999999999919,-192.00000000000327,,2536.0000000000014
2017.09.28,1641.999999999988,-629.9999999999955,907.9999999999977,750.0,-121.99999999999989,,2547.99999999999
2017.09.28,1641.0000000000036,-647.9999999999961,968.0000000000022,789.999999999992,-121.99999999999989,,2629.000000000002
2017.09.28,1625.999999999994,-557.9999999999927,946.0000000000024,813.999999999993,-190.99999999999673,,2636.9999999999995
2017.09.28,1634.000000000002,-530.9999999999917,865.0000000000047,801.9999999999925,-270.0000000000036,,2500.0000000000036
2017.09.28,1553.9999999999886,-640.9999999999911,904.0000000000048,759.0000000000003,-350.00000000000585,,2225.999999999997
2017.09.28,1472.999999999991,-690.9999999999883,977.0000000000057,786.9999999999919,-238.0000000000049,,2307.999999999995
2017.09.28,1480.999999999999,-617.999999999995,1029.9999999999975,893.0000000000007,-338.00000000000495,,2447.9999999999973
2017.09.28,1418.9999999999925,-429.9999999999926,963.9999999999982,948.9999999999981,-243.00000000000432,,2658.999999999992
2017.09.28,1262.9999999999918,-388.9999999999958,867.0000000000067,919.9999999999875,-200.00000000000017,,2460.99999999999
2017.09.28,1279.000000000008,-313.99999999999295,807.0000000000022,917.9999999999922,-251.00000000000122,,2439.000000000008
2017.09.28,1251.000000000002,-391.9999999999959,869.0000000000086,909.9999999999966,-317.0000000000006,,2321.000000000011
2017.09.28,1241.0000000000032,-350.9999999999991,914.9999999999991,942.9999999999978,-309.0000000000037,,2438.9999999999973
2017.09.28,1227.0000000000002,-323.99999999999807,970.0000000000042,1018.0000000000007,-372.0000000000057,,2519.000000000002
2017.09.28,1208.000000000009,-271.0000000000008,958.9999999999987,1054.9999999999927,-321.0000000000046,,2629.9999999999955
2017.09.28,1141.9999999999986,-289.99999999999204,966.0000000000002,1060.9999999999927,-326.9999999999995,,2552.0
2017.09.28,1191.0000000000086,-301.9999999999925,997.0000000000034,1072.9999999999932,-389.000000000006,,2570.000000000007
2017.09.28,1143.9999999999895,-232.99999999998988,940.0000000000075,1119.9999999999905,-368.9999999999971,,2602.0000000000005
2017.09.28,1153.000000000004,-269.999999999996,896.000000000008,1050.9999999999877,-368.9999999999971,,2461.0000000000064
2017.09.28,1062.9999999999918,-290.9999999999968,960.0000000000053,1061.9999999999977,-334.9999999999964,,2459.000000000002
2017.09.28,1034.0000000000016,-385.9999999999957,1053.0000000000039,1062.9999999999882,-292.9999999999988,,2470.9999999999995
2017.09.28,947.000000000009,-471.9999999999942,982.0000000000051,957.9999999999984,-299.00000000000483,,2116.000000000013
2017.09.28,1065.0000000000048,-571.9999999999885,934.0000000000015,890.9999999999911,-170.00000000000347,,2148.0000000000055
2017.09.28,1063.9999999999982,-551.0000000000019,963.0000000000027,879.9999999999955,-180.99999999999784,,2174.999999999997
2017.09.28,1062.0000000000073,-589.9999999999892,1055.000000000006,918.9999999999969,-177.00000000000495,,2269.000000000016
2017.09.28,1177.000000000006,-539.999999999992,999.0000000000055,906.9999999999965,-95.00000000000064,,2448.0000000000155
2017.09.28,1120.9999999999943,-469.99999999999886,1004.0000000000049,955.9999999999889,-129.9999999999968,,2480.9999999999923
2017.09.28,1092.9999999999884,-412.9999999999967,921.0000000000051,937.9999999999882,-150.00000000000568,,2388.999999999979
2017.09.28,1069.0000000000089,-414.99999999999204,904.0000000000048,865.9999999999997,-195.9999999999962,,2228.000000000025
2017.09.28,1052.0000000000084,-409.9999999999966,909.0000000000042,878.0000000000001,-195.9999999999962,,2233.0000000000196
2017.09.28,1066.9999999999957,-375.0,894.0000000000059,890.9999999999911,-177.00000000000495,,2299.9999999999877
2017.09.28,1072.9999999999907,-367.999999999995,901.0000000000074,896.0000000000008,-157.00000000000713,,2344.999999999997
2017.09.28,1137.9999999999945,-333.999999999989,882.000000000005,924.9999999999972,-131.00000000000333,,2480.0000000000045
2017.09.28,1157.000000000008,-304.9999999999926,853.9999999999992,918.9999999999969,-129.9999999999968,,2495.0000000000146
2017.09.28,1116.9999999999902,-296.99999999999704,852.0000000000083,934.9999999999881,-140.0000000000068,,2466.9999999999827
2017.09.29,1105.0000000000005,-262.00000000000045,914.9999999999991,986.9999999999948,-182.00000000000438,,2562.999999999989
2017.09.29,1147.000000000009,-331.99999999999363,941.000000000003,1015.9999999999911,-182.99999999999983,,2589.0000000000095
2017.09.29,1141.9999999999986,-315.9999999999883,946.0000000000024,967.9999999999893,-121.99999999999989,,2618.000000000002
2017.09.29,1137.9999999999945,-362.99999999999955,952.0000000000084,956.9999999999936,-92.00000000000318,,2591.999999999994
2017.09.29,1174.0000000000084,-335.9999999999985,953.0000000000039,989.9999999999949,-134.99999999999625,,2646.0000000000123
2017.09.29,1157.000000000008,-397.99999999999613,957.0000000000078,950.9999999999934,-211.00000000000563,,2456.0000000000073
2017.09.29,1156.0000000000014,-488.9999999999901,943.000000000005,860.99999999999,-250.00000000000577,,2221.0000000000005
2017.09.29,1096.9999999999925,-572.9999999999933,909.9999999999997,771.9999999999914,-248.99999999999923,,1956.9999999999907
2017.09.29,1082.0000000000052,-543.9999999999969,911.0000000000063,806.999999999988,-292.00000000000335,,1963.9999999999993
2017.09.29,1123.0000000000073,-465.999999999994,909.0000000000042,825.9999999999934,-292.9999999999988,,2099.0000000000123
2017.09.29,1166.0000000000005,-443.9999999999884,931.0000000000041,893.9999999999912,-295.0000000000008,,2252.0000000000064
2017.09.29,1164.9999999999939,-487.99999999999955,924.0000000000026,862.9999999999995,-251.99999999999667,,2211.9999999999995
2017.09.29,1184.0000000000073,-446.9999999999885,916.0000000000057,867.999999999995,-322.00000000000006,,2199.0000000000196
2017.09.29,1136.999999999988,-467.9999999999893,913.0000000000083,837.9999999999939,-312.00000000000114,,2108.0
2017.09.29,1124.9999999999982,-470.9999999999894,918.0000000000077,827.9999999999887,-304.9999999999997,,2095.0000000000055
2017.09.29,1170.9999999999886,-434.99999999998806,935.0000000000081,884.9999999999909,-316.0000000000052,,2239.9999999999945
2017.09.29,1178.9999999999968,-478.9999999999992,941.000000000003,890.0000000000006,-348.9999999999993,,2182.000000000002
2017.09.29,1202.9999999999984,-495.9999999999951,957.0000000000078,893.9999999999912,-328.0000000000061,,2229.9999999999964
2017.09.29,1161.9999999999964,-488.9999999999901,912.0000000000017,833.999999999989,-319.0000000000026,,2099.999999999994
2017.09.29,974.9999999999925,-640.9999999999911,914.9999999999991,807.9999999999927,-295.0000000000008,,1761.9999999999923
2017.09.29,1005.9999999999958,-623.9999999999952,955.0000000000058,879.9999999999955,-340.00000000000693,,1876.999999999995
2017.09.29,899.9999999999897,-408.9999999999918,953.0000000000039,976.9999999999897,-372.0000000000057,,2048.9999999999854
2017.09.29,930.999999999993,-506.0000000000002,992.000000000004,967.9999999999893,-365.0000000000042,,2019.9999999999823
2017.09.29,981.999999999994,-444.9999999999932,1031.9999999999995,993.9999999999998,-389.000000000006,,2173.999999999994
2017.09.29,990.000000000002,-447.9999999999933,973.0000000000016,974.9999999999943,-397.99999999999835,,2092.0000000000064
2017.09.29,967.0000000000067,-387.00000000000045,1023.0000000000073,1065.9999999999882,-318.00000000000716,,2350.9999999999945
2017.09.29,842.9999999999937,-531.9999999999965,1056.0000000000014,1047.9999999999877,-326.0000000000041,,2088.9999999999823
2017.09.29,845.9999999999912,-530.9999999999917,1109.0000000000043,1048.9999999999923,-306.00000000000625,,2166.99999999999
2017.09.29,802.9999999999982,-601.9999999999897,1114.9999999999993,991.9999999999902,-307.99999999999716,,2000.000000000001
2017.09.29,809.9999999999997,-554.000000000002,1122.0000000000007,1016.9999999999959,-299.00000000000483,,2095.999999999989
2017.09.29,842.0000000000094,-515.9999999999911,1089.0000000000066,1067.9999999999977,-394.00000000000546,,2089.0000000000173
2017.09.29,662.9999999999914,-483.99999999999466,1085.9999999999982,1086.999999999989,-334.00000000000097,,2017.9999999999832
2017.09.29,669.0000000000085,-390.99999999999113,1072.0000000000064,1086.999999999989,161.00000000000003,,2598.0000000000127
2017.09.29,736.9999999999877,-522.9999999999961,1057.000000000008,1037.9999999999968,-18.0000000000069,,2290.9999999999895
2017.09.29,912.0000000000017,-569.9999999999932,1143.0000000000052,1058.9999999999975,14.000000000002899,,2558.0000000000136
2017.09.29,736.9999999999877,-875.9999999999906,1138.0000000000057,902.000000000001,115.99999999999389,,2016.9999999999977
2017.09.29,757.0000000000076,-848.9999999999895,1087.0000000000045,845.9999999999894,209.00000000000364,,2050.0000000000155
2017.09.29,787.9999999999887,-795.0000000000017,1112.0000000000018,878.9999999999907,302.9999999999977,,2286.9999999999773
2017.09.29,852.9999999999926,-810.9999999999928,1152.0000000000086,865.9999999999997,302.9999999999977,,2363.000000000006
2017.09.29,914.9999999999991,-725.9999999999991,1061.000000000001,876.9999999999953,136.00000000000279,,2262.999999999999
2017.09.29,936.0000000000035,-801.9999999999925,1131.9999999999998,916.9999999999874,92.99999999999864,,2275.999999999997
2017.09.29,875.0000000000035,-786.0000000000014,1174.0000000000084,915.9999999999968,-4.000000000004,,2175.000000000003
2017.09.29,841.0000000000028,-652.9999999999916,1161.000000000001,998.9999999999952,-6.0000000000060005,,2342.0000000000014
2017.09.29,744.9999999999957,-727.9999999999944,1151.000000000002,975.9999999999991,-17.000000000000348,,2127.000000000002
