date,USDCAD,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,NZDJPY,empty,sum
2019.01.21,-73.00000000001194,-41.000000000002146,-108.99999999999244,-43.00000000000637,-62.000000000006494,0.0,0.0,-132.99999999999557,,-461.00000000001495
2019.01.21,-124.99999999999733,-14.999999999998348,-63.99999999999739,-62.99999999998818,-69.9999999999923,105.00000000000398,78.00000000000028,-128.99999999999068,,-282.9999999999599
2019.01.21,-146.00000000000168,39.999999999995595,-64.99999999999284,-63.99999999999295,-52.000000000007596,66.0000000000025,157.99999999999147,-131.9999999999908,,-194.9999999999963
2019.01.21,-175.99999999999838,33.000000000005244,-102.99999999999754,-265.0000000000148,12.000000000012001,42.00000000000159,146.00000000000168,-144.99999999999602,,-455.99999999998624
2019.01.21,-182.99999999999983,22.999999999995246,-93.99999999999409,-314.9999999999977,15.00000000000945,10.99999999999568,147.00000000000824,-243.99999999999977,,-639.9999999999827
2019.01.21,-104.99999999999955,75.9999999999983,-97.9999999999981,-239.00000000000432,49.00000000001015,94.0000000000083,232.99999999999432,-244.99999999999034,,-234.99999999998124
2019.01.21,-158.99999999999804,22.999999999995246,-92.00000000000318,-377.00000000000955,-21.999999999988695,-75.00000000000284,235.00000000000742,-468.9999999999941,,-935.9999999999937
2019.01.21,-117.00000000001154,53.00000000000304,-70.99999999999883,-336.00000000001273,82.00000000000429,-24.999999999991473,295.0000000000008,-424.99999999999716,,-544.0000000000036
2019.01.21,-70.0000000000145,78.99999999999574,-239.0000000000003,-284.9999999999966,100.0000000000112,-1.0000000000047748,-63.99999999999739,-444.0000000000026,,-924.0000000000093
2019.01.21,-62.000000000006494,85.00000000000173,-149.99999999999457,-207.9999999999984,99.00000000000463,129.0000000000049,151.00000000001222,-266.9999999999959,,-222.9999999999719
2019.01.21,-78.00000000000028,75.9999999999983,-131.00000000000333,-157.0000000000107,102.00000000000209,138.9999999999958,156.00000000000057,-277.9999999999916,,-171.00000000000915
2019.01.21,-102.00000000000209,58.000000000002494,-95.99999999999609,-183.9999999999975,103.99999999999298,120.99999999999511,207.00000000000162,-340.0000000000034,,-232.00000000000688
2019.01.21,-139.00000000000023,38.0000000000047,-115.99999999999389,-246.00000000000932,21.00000000000435,58.9999999999975,174.99999999999181,-441.0000000000025,,-649.0000000000076
2019.01.21,-79.00000000000685,80.00000000000229,-117.00000000000044,-224.99999999999432,21.00000000000435,43.99999999999693,209.9999999999991,-456.00000000000307,,-522.000000000002
2019.01.21,-36.999999999998145,111.00000000000554,-163.00000000000205,-205.99999999998886,62.000000000006494,37.9999999999967,127.00000000001043,-427.99999999999727,,-495.99999999996714
2019.01.21,-63.000000000013046,99.00000000000463,-151.00000000000114,-209.00000000000318,34.000000000000696,34.000000000006025,161.00000000001114,-423.9999999999924,,-518.9999999999873
2019.01.21,-63.000000000013046,109.00000000000354,-208.99999999999253,-205.99999999998886,12.999999999996348,24.00000000000091,48.000000000003595,-402.9999999999916,,-686.9999999999816
2019.01.21,-55.000000000005045,95.99999999999609,-192.99999999999872,-204.00000000000773,-34.000000000000696,64.99999999999773,85.00000000000173,-322.9999999999933,,-563.0000000000099
2019.01.21,-131.99999999999878,46.00000000000159,-169.99999999999238,-203.00000000000296,-150.00000000000568,58.000000000006935,137.9999999999937,-347.999999999999,,-760.9999999999966
2019.01.21,-126.0000000000039,41.9999999999976,-158.0000000000026,-245.00000000000455,-156.00000000000057,76.00000000000762,215.00000000000963,-337.0000000000033,,-689.0
2019.01.21,-187.00000000000384,19.999999999997797,-139.99999999999568,-248.99999999999523,-116.99999999998934,138.00000000000523,225.00000000000853,-256.9999999999908,,-566.9999999999633
2019.01.21,-263.00000000001324,2.000000000002,-117.00000000000044,-340.0000000000034,1.0000000000065512,103.9999999999992,225.99999999999287,-301.00000000000193,,-688.0000000000184
2019.01.21,-341.00000000001353,4.999999999999449,-93.99999999999409,-473.0000000000132,-68.00000000000139,43.00000000000637,282.0000000000045,-376.99999999999534,,-1023.0000000000072
2019.01.21,-329.00000000000153,41.9999999999976,-185.00000000000182,-484.00000000000887,-35.999999999991594,22.00000000000557,340.00000000000693,-340.999999999994,,-970.9999999999876
2019.01.21,-302.0000000000023,75.9999999999983,-163.00000000000205,-454.00000000000773,-34.000000000000696,117.00000000000443,371.00000000001023,-326.9999999999982,,-715.999999999998
2019.01.21,-306.00000000000625,73.99999999999629,-173.9999999999964,-300.9999999999877,-106.99999999999044,93.00000000000352,384.00000000000654,-329.9999999999983,,-666.9999999999727
2019.01.21,-350.00000000000585,92.00000000000318,-180.0000000000024,-335.00000000000796,-323.99999999999096,39.00000000000148,365.99999999999966,-325.00000000000284,,-1017.0000000000055
2019.01.21,-367.0000000000062,109.99999999999899,-180.0000000000024,-167.0000000000016,-398.9999999999938,-16.999999999995907,344.00000000001097,-385.9999999999957,,-1061.9999999999857
2019.01.21,-358.00000000001387,141.00000000000225,-234.00000000000088,-110.99999999999,-377.9999999999894,-15.999999999991132,266.999999999995,-352.99999999999443,,-1041.9999999999825
2019.01.21,-409.0000000000149,126.99999999999933,-195.00000000000074,-128.00000000001432,-587.0000000000042,-28.999999999996362,347.9999999999928,-369.99999999999034,,-1243.000000000029
2019.01.21,-506.0000000000064,92.99999999999864,-197.00000000000273,-94.99999999999886,-553.9999999999878,-27.999999999991587,339.0000000000004,-367.999999999995,,-1315.9999999999834
2019.01.21,-482.00000000000466,80.99999999999774,-159.9999999999935,-135.99999999999568,-510.99999999999477,-25.99999999999625,404.0000000000044,-372.99999999999045,,-1202.9999999999734
2019.01.21,-584.0000000000067,-10.999999999994348,-112.000000000001,-188.99999999999295,-607.0000000000019,-13.999999999995794,473.0000000000123,-411.9999999999919,,-1455.9999999999723
2019.01.21,-510.00000000001046,9.00000000000345,-75.9999999999983,-129.99999999999545,-591.9999999999925,-7.999999999995566,466.00000000001086,-378.9999999999907,,-1219.9999999999684
2019.01.21,-452.00000000000796,48.99999999999905,-53.999999999998494,-139.00000000001,-436.9999999999985,-18.999999999991246,536.0000000000032,-411.9999999999919,,-927.999999999996
2019.01.21,-433.0000000000167,78.00000000000028,-180.0000000000024,-292.0000000000016,-615.9999999999943,-42.999999999992156,303.9999999999932,-402.9999999999916,,-1585.0000000000052
2019.01.21,-338.0000000000161,111.00000000000554,-180.99999999999784,105.99999999999454,-817.000000000001,-16.999999999995907,293.0000000000099,-313.0000000000024,,-1156.0000000000034
2019.01.21,-324.9999999999975,104.00000000000409,-183.99999999999528,169.9999999999875,-777.0000000000055,25.99999999999625,324.9999999999975,-278.99999999999636,,-940.0000000000092
2019.01.21,-356.00000000000074,72.0000000000054,-190.00000000000128,193.00000000001205,-760.0000000000051,27.000000000001023,279.00000000000705,-253.0000000000001,,-987.9999999999816
2019.01.21,-412.9999999999967,70.0000000000034,-187.9999999999993,197.00000000000273,-774.000000000008,46.00000000000648,279.99999999999136,-271.99999999999136,,-1053.9999999999914
2019.01.21,-412.9999999999967,73.00000000000084,-185.00000000000182,98.99999999998954,-775.9999999999989,7.999999999995566,263.99999999999756,-313.0000000000024,,-1243.0000000000164
2019.01.21,-360.0000000000048,100.00000000000009,-200.00000000000017,85.00000000000796,-592.9999999999991,9.000000000000341,256.99999999999613,-314.9999999999977,,-1016.9999999999972
2019.01.21,-387.000000000004,97.9999999999981,-209.9999999999991,121.00000000000932,-624.9999999999867,48.00000000000182,287.9999999999994,-305.9999999999974,,-972.9999999999785
2019.01.21,-417.0000000000007,70.0000000000034,-204.99999999999963,134.9999999999909,-673.9999999999968,45.000000000001705,270.99999999999903,-299.99999999999716,,-1074.999999999999
2019.01.21,-384.00000000000654,80.00000000000229,-210.99999999999451,133.00000000000978,-673.9999999999968,45.000000000001705,245.99999999999068,-302.99999999999727,,-1067.999999999991
2019.01.21,-392.9999999999989,46.00000000000159,-209.9999999999991,175.99999999998772,-709.0000000000041,57.00000000000216,245.99999999999068,-299.99999999999716,,-1087.0000000000168
2019.01.21,-392.9999999999989,43.00000000000415,-182.99999999999983,198.0000000000075,-696.0000000000077,46.00000000000648,262.999999999991,-289.99999999999204,,-1011.9999999999893
2019.01.21,-394.00000000000546,29.999999999996696,-186.99999999999272,191.0000000000025,-702.9999999999869,40.99999999999682,249.99999999999466,-268.99999999999125,,-1040.9999999999857
2019.01.22,-371.00000000001023,-7.9999999999968985,-193.99999999999417,111.99999999999477,-757.999999999992,-81.00000000000307,239.99999999999577,-292.0000000000016,,-1352.0000000000077
2019.01.22,-381.0000000000091,53.00000000000304,-192.99999999999872,127.9999999999859,-743.9999999999891,10.99999999999568,263.99999999999756,-295.99999999999227,,-1158.000000000007
2019.01.22,-402.9999999999978,60.00000000000449,-187.9999999999993,177.99999999999727,-737.9999999999942,48.00000000000182,314.99999999999864,-278.99999999999636,,-1006.9999999999854
2019.01.22,-385.00000000001313,77.00000000000485,-200.00000000000017,185.00000000000227,-713.0000000000081,72.00000000000273,312.00000000000114,-286.9999999999919,,-939.0000000000024
2019.01.22,-422.00000000001125,55.000000000005045,-195.00000000000074,117.999999999995,-713.0000000000081,40.99999999999682,303.9999999999932,-356.9999999999993,,-1169.0000000000293
2019.01.22,-463.9999999999977,36.999999999998145,-183.99999999999528,38.99999999998727,-869.999999999993,4.0000000000048885,317.9999999999961,-365.99999999999966,,-1485.999999999999
2019.01.22,-445.0000000000065,48.99999999999905,-202.0000000000022,25.000000000005684,-740.0000000000073,-58.9999999999975,306.9999999999906,-368.9999999999998,,-1434.000000000018
2019.01.22,-439.0000000000116,58.99999999999794,-185.00000000000182,90.00000000000341,-713.9999999999924,13.999999999995794,330.9999999999924,-320.99999999999795,,-1165.000000000014
2019.01.22,-446.9999999999974,58.99999999999794,-142.99999999999312,63.99999999999295,-717.9999999999964,16.000000000005343,438.00000000000506,-335.9999999999985,,-1066.999999999984
2019.01.22,-440.00000000001813,39.999999999995595,-134.0000000000008,-3.0000000000143245,-763.0000000000026,-87.99999999999386,432.9999999999945,-344.99999999999886,,-1300.0000000000384
2019.01.22,-436.9999999999985,53.999999999998494,-100.99999999999554,-21.000000000015007,-750.9999999999906,-111.99999999999477,522.0000000000002,-360.99999999999,,-1206.9999999999857
2019.01.22,-474.0000000000189,70.99999999999883,-83.9999999999952,-234.00000000000887,-697.9999999999986,-251.00000000000477,561.0000000000115,-435.99999999999284,,-1545.0000000000086
2019.01.22,-543.0000000000045,29.000000000001247,-29.000000000001247,-318.9999999999884,-760.9999999999894,-308.9999999999975,614.0000000000034,-490.99999999999966,,-1808.999999999976
2019.01.22,-575.0000000000144,29.000000000001247,-31.999999999998696,-259.00000000001455,-763.9999999999869,-292.99999999999216,594.0000000000057,-462.99999999999386,,-1762.9999999999936
2019.01.22,-585.0000000000133,-17.999999999995797,-37.99999999999359,-311.00000000000705,-770.9999999999884,-322.00000000000273,608.9999999999928,-494.99999999999034,,-1930.9999999999986
2019.01.22,-581.0000000000093,-4.000000000004,-12.000000000000899,-349.9999999999943,-692.9999999999881,-338.99999999999864,605.0000000000111,-512.999999999991,,-1886.999999999975
2019.01.22,-676.0000000000099,-56.0000000000005,-19.999999999997797,-318.9999999999884,-862.0000000000072,-378.0000000000001,574.0000000000078,-567.9999999999978,,-2304.9999999999936
2019.01.22,-695.0000000000011,-58.000000000002494,-2.999999999997449,-318.00000000001205,-858.9999999999875,-353.9999999999992,594.0000000000057,-572.9999999999933,,-2265.9999999999877
2019.01.22,-762.0000000000182,-121.00000000000443,29.000000000001247,-497.99999999999045,-924.9999999999981,-474.9999999999943,628.9999999999907,-658.9999999999918,,-2782.0000000000055
2019.01.22,-775.0000000000146,-131.99999999999878,79.00000000000685,-501.0000000000048,-882.000000000005,-424.99999999999716,662.000000000007,-597.999999999999,,-2572.0000000000055
2019.01.22,-831.000000000004,-193.99999999999417,92.99999999999864,-544.0000000000111,-968.9999999999976,-472.999999999999,744.0000000000114,-622.9999999999905,,-2796.9999999999864
2019.01.22,-773.0000000000015,-163.00000000000205,90.0000000000012,-425.00000000001137,-1126.0000000000048,-381.0000000000002,774.9999999999924,-593.9999999999941,,-2597.00000000002
