date,GBPUSD,USDJPY,NZDUSD,CHFJPY,EURGBP,EURJPY,AUDJPY,AUDNZD,empty,sum
2016.07.04,-441.0000000000025,26.00000000001046,424.00000000000216,-93.00000000000352,-129.00000000000134,-30.000000000001137,-906.9999999999965,-741.0000000000139,,-1891.0000000000061
2016.07.04,-163.9999999999864,-10.99999999999568,377.0000000000051,-137.00000000000045,-12.999999999996348,18.000000000000682,-891.9999999999959,-756.0000000000011,,-1577.99999999997
2016.07.04,-238.99999999998923,49.000000000006594,471.0000000000103,-99.00000000000375,-15.999999999993797,22.00000000000557,-888.9999999999958,-670.9999999999993,,-1371.9999999999595
2016.07.04,-313.99999999999204,34.000000000006025,467.0000000000063,-182.00000000000216,-4.999999999999449,-70.99999999999795,-888.0000000000052,-659.0000000000095,,-1617.999999999994
2016.07.04,-354.9999999999942,10.000000000005116,530.0000000000082,-269.00000000000546,24.000000000001798,-170.99999999999227,-927.0000000000067,-600.0000000000006,,-1757.999999999984
2016.07.04,-350.9999999999902,39.00000000000148,526.0000000000042,-278.0000000000058,26.999999999999247,-146.99999999999136,-896.0000000000008,-591.0000000000082,,-1670.9999999999914
2016.07.04,-251.00000000000122,-6.000000000000227,531.0000000000036,-243.0000000000092,20.0000000000089,-96.9999999999942,-918.0000000000064,-568.9999999999973,,-1532.999999999996
2016.07.04,-252.99999999999213,6.000000000000227,548.9999999999995,-314.00000000000716,-5.999999999994898,-52.99999999999727,-870.9999999999951,-486.00000000000864,,-1427.9999999999955
2016.07.04,-394.00000000000546,19.000000000005457,604.0000000000045,-374.00000000000944,-58.99999999999794,-87.0000000000033,-983.9999999999947,-581.0000000000093,,-1856.0000000000102
2016.07.04,-452.99999999999227,91.00000000000819,745.0000000000068,-331.00000000000307,-81.9999999999932,-27.000000000001023,-968.9999999999941,-431.0000000000036,,-1456.9999999999723
2016.07.04,-845.0000000000068,79.00000000000773,774.000000000008,-320.0000000000074,-278.00000000000045,-111.0000000000042,-966.9999999999987,-367.0000000000062,,-2035.000000000008
2016.07.04,-573.0000000000013,105.00000000000398,754.0000000000102,-322.00000000000273,-117.99999999999588,-64.99999999999773,-920.0000000000017,-358.9999999999982,,-1497.9999999999832
2016.07.04,-502.00000000000244,131.00000000000023,725.000000000009,-325.00000000000284,-69.9999999999923,-48.00000000000182,-909.9999999999966,-416.00000000001637,,-1415.0000000000032
2016.07.04,-523.0000000000068,118.99999999999977,714.0000000000035,-336.00000000001273,-56.0000000000005,-90.99999999999397,-917.0000000000016,-424.00000000000216,,-1514.0000000000146
2016.07.04,-609.9999999999994,131.00000000000023,692.0000000000038,-346.00000000000364,-73.99999999999629,-135.99999999999568,-912.0000000000061,-457.00000000001853,,-1712.000000000016
2016.07.04,-483.99999999999557,87.0000000000033,725.000000000009,-405.00000000000114,21.00000000000435,-200.9999999999934,-953.000000000003,-423.0000000000178,,-1632.999999999994
2016.07.04,-479.99999999999153,79.9999999999983,704.0000000000047,-413.0000000000109,7.0000000000014495,-192.99999999999784,-963.0000000000081,-445.0000000000065,,-1703.0000000000105
2016.07.04,-531.9999999999991,76.99999999999818,744.0000000000002,-420.0000000000017,14.999999999998348,-257.99999999999557,-974.9999999999943,-387.000000000004,,-1735.9999999999977
2016.07.04,-529.0000000000017,106.99999999999932,782.0000000000049,-385.0000000000051,7.0000000000014495,-212.99999999999386,-960.9999999999985,-358.00000000001387,,-1550.0000000000075
2016.07.04,-499.000000000005,108.00000000000409,764.0000000000091,-435.0000000000023,3.0000000000085514,-185.00000000000227,-935.0000000000023,-348.9999999999993,,-1527.9999999999893
2016.07.04,-509.99999999998823,90.00000000000341,745.0000000000068,-435.0000000000023,19.00000000000235,-218.00000000000352,-927.0000000000067,-352.000000000019,,-1588.0000000000073
2016.07.04,-451.0000000000014,96.00000000000364,636.0000000000032,-413.0000000000109,6.0000000000060005,-182.00000000000216,-948.9999999999981,-514.0000000000144,,-1771.000000000014
2016.07.05,-470.9999999999992,109.00000000000887,672.0000000000059,-394.00000000000546,-12.999999999996348,-129.0000000000049,-865.9999999999997,-389.0000000000171,,-1481.000000000008
2016.07.05,-397.0000000000029,91.99999999999875,686.0000000000089,-323.0000000000075,20.0000000000089,-135.99999999999568,-875.0,-380.00000000000256,,-1312.999999999992
2016.07.05,-394.00000000000546,85.00000000000796,633.0000000000058,-371.9999999999999,6.0000000000060005,-125.0,-897.9999999999961,-476.0000000000098,,-1540.9999999999916
2016.07.05,-363.0000000000022,73.0000000000075,634.0000000000013,-377.00000000000955,26.000000000003798,-121.99999999999989,-897.9999999999961,-470.9999999999992,,-1497.9999999999945
2016.07.05,-375.9999999999986,79.00000000000773,579.0000000000073,-379.0000000000049,2.000000000002,-105.99999999999454,-864.9999999999949,-507.000000000013,,-1572.9999999999889
2016.07.05,-381.99999999999346,97.00000000000841,545.0000000000066,-365.99999999999966,9.00000000000345,-84.99999999999375,-801.0000000000019,-492.0000000000035,,-1474.9999999999739
2016.07.05,-278.00000000000045,286.00000000000136,525.0000000000088,-167.0000000000016,36.0000000000027,173.00000000000182,-629.9999999999955,-477.0000000000163,,-531.9999999999991
2016.07.05,-225.99999999999287,231.00000000000875,439.0000000000005,-202.0000000000124,26.999999999999247,173.00000000000182,-629.0000000000049,-538.0000000000163,,-725.0000000000161
2016.07.05,-102.99999999998644,567.0000000000073,460.00000000000483,155.9999999999917,104.00000000000409,558.0000000000069,-361.0000000000042,-484.00000000001774,,897.0000000000064
2016.07.05,-41.000000000002146,442.99999999999784,419.00000000000273,77.99999999998875,92.00000000000318,477.00000000000387,-338.0000000000081,-402.0000000000135,,727.9999999999725
2016.07.05,-102.00000000000209,505.00000000000966,460.00000000000483,102.99999999999443,84.0000000000063,507.99999999999557,-355.000000000004,-425.0000000000087,,777.9999999999959
2016.07.05,-89.99999999999008,505.00000000000966,469.0000000000083,102.99999999999443,99.00000000000463,498.00000000000466,-388.9999999999958,-456.00000000001194,,739.0000000000235
2016.07.05,-133.00000000000534,468.0000000000035,431.0000000000036,47.99999999998761,75.9999999999983,453.00000000000296,-393.0000000000007,-482.00000000000466,,467.99999999998533
2016.07.05,-109.99999999998789,450.00000000000284,467.0000000000063,25.99999999999625,89.00000000000574,432.00000000000216,-457.9999999999984,-506.0000000000064,,390.00000000002063
2016.07.05,-173.99999999998528,506.0000000000002,465.9999999999998,74.99999999998863,37.00000000000925,510.9999999999957,-405.00000000000114,-446.9999999999974,,569.0000000000097
2016.07.05,-31.999999999987594,597.0000000000084,393.00000000001,253.99999999999068,75.9999999999983,686.000000000007,-248.99999999999523,-472.00000000000574,,1253.0000000000257
2016.07.05,-35.999999999991594,543.0000000000064,417.0000000000007,166.99999999998738,108.00000000000809,573.0000000000075,-337.0000000000033,-504.0000000000156,,930.9999999999994
2016.07.05,-42.999999999993044,504.0000000000049,408.00000000000836,128.99999999999068,95.00000000000064,545.0000000000017,-388.00000000000523,-544.0000000000111,,705.9999999999968
2016.07.05,182.99999999999983,653.0000000000058,390.0000000000015,267.99999999998647,231.99999999999886,716.9999999999987,-200.00000000000284,-470.00000000001484,,1772.9999999999739
2016.07.05,558.0000000000141,719.0000000000083,331.0000000000035,322.9999999999933,490.00000000000153,766.9999999999959,-76.99999999999818,-455.0000000000054,,2656.0000000000127
2016.07.05,438.00000000000506,760.0000000000051,553.0000000000035,216.99999999999875,667.0000000000065,469.99999999999886,-263.00000000000523,-423.0000000000178,,2418.999999999994
2016.07.05,831.000000000004,879.0000000000049,559.0000000000094,308.9999999999975,860.0000000000052,685.0000000000023,-91.99999999999875,-309.0000000000037,,3722.0000000000214
2016.07.05,751.9999999999972,930.0000000000068,582.0000000000048,375.0,806.0000000000067,739.9999999999949,-147.99999999999613,-411.0000000000058,,3626.0000000000086
2016.07.05,1134.0000000000127,913.0000000000109,335.0000000000075,438.99999999999295,918.0000000000077,906.9999999999965,201.99999999999818,-270.00000000001467,,4578.000000000012
2016.07.05,1110.000000000011,875.0,442.00000000000904,469.99999999999886,939.0000000000009,813.0000000000024,28.000000000005798,-312.00000000000114,,4365.000000000027
2016.07.05,868.000000000002,939.0000000000072,471.0000000000103,574.9999999999886,800.0000000000007,867.999999999995,66.99999999999307,-282.0000000000045,,4305.999999999992
2016.07.05,537.9999999999941,966.0000000000082,477.0000000000052,564.9999999999977,648.9999999999995,814.9999999999977,78.00000000000296,-280.9999999999979,,3807.0000000000077
2016.07.05,821.000000000005,906.0000000000059,402.00000000000233,554.9999999999926,848.0000000000043,722.999999999999,78.99999999999352,-334.00000000001205,,3999.999999999991
2016.07.05,943.000000000005,835.000000000008,335.0000000000075,493.9999999999998,965.0000000000048,591.9999999999987,109.99999999999943,-317.0000000000117,,3957.000000000011
2016.07.05,1252.999999999993,834.0000000000032,230.000000000008,561.9999999999976,1049.0,746.9999999999999,191.99999999999307,-346.0000000000019,,4520.999999999993
2016.07.05,1368.999999999998,757.000000000005,229.00000000000142,515.0000000000006,1057.000000000008,745.0000000000045,168.99999999999693,-307.00000000001285,,4534.000000000002
2016.07.05,1849.9999999999961,999.0000000000094,286.00000000000847,699.9999999999886,1522.0000000000011,822.0000000000027,307.00000000000216,-286.00000000000847,,6200.0
2016.07.05,1631.0000000000048,924.0000000000066,228.00000000000597,563.999999999993,1368.0000000000025,742.0000000000044,307.9999999999927,-287.9999999999994,,5477.000000000011
2016.07.05,1507.0000000000139,1073.9999999999982,121.00000000000443,700.9999999999934,1235.0000000000084,968.0000000000035,487.99999999999955,-338.0000000000161,,5756.0000000000055
2016.07.05,1709.000000000005,1079.9999999999982,74.00000000000739,767.9999999999865,1245.0000000000073,1152.000000000001,534.9999999999966,-357.00000000000733,,6205.999999999994
2016.07.05,1917.9999999999975,1069.0000000000027,89.00000000000574,952.9999999999887,1197.999999999999,1387.0000000000005,510.9999999999957,-357.00000000000733,,6767.999999999983
2016.07.05,1991.9999999999939,975.0000000000085,54.00000000000959,938.999999999993,1175.9999999999993,1373.0000000000045,483.0000000000041,-365.0000000000153,,6626.999999999997
2016.07.05,2221.0000000000064,1034.000000000006,-121.99999999999989,1216.9999999999986,1191.0000000000086,1620.0000000000045,617.0000000000044,-491.0000000000192,,7287.00000000001
2016.07.05,1861.0000000000016,1022.0000000000056,-17.999999999995797,1144.999999999996,1046.0000000000025,1489.999999999995,480.000000000004,-517.0000000000119,,6508.999999999997
2016.07.05,1883.9999999999968,1100.0000000000086,-71.99999999999429,1223.9999999999895,1051.0000000000018,1579.0000000000077,581.0000000000031,-533.0000000000057,,6814.000000000008
2016.07.05,2012.9999999999982,1099.0000000000036,-134.99999999999625,1218.999999999994,1101.0000000000075,1637.0000000000005,634.0000000000003,-548.0000000000151,,7019.999999999992
2016.07.05,1905.0000000000011,1087.0000000000032,-162.99999999999093,1154.9999999999868,1007.0000000000024,1656.000000000006,632.9999999999956,-578.0000000000118,,6701.999999999993
2016.07.05,2163.0000000000036,1137.0000000000005,-141.99999999999767,1292.9999999999923,1143.0000000000052,1745.0000000000045,661.9999999999919,-562.0000000000181,,7438.999999999982
2016.07.05,2134.0000000000136,1064.0000000000073,-129.9999999999968,1284.9999999999966,1075.999999999999,1722.0000000000084,582.9999999999984,-570.0000000000039,,7164.000000000023
2016.07.05,2133.0000000000073,993.9999999999998,-146.99999999999713,1210.9999999999986,1046.0000000000025,1689.9999999999977,593.9999999999941,-504.9999999999999,,7016.000000000004
2016.07.05,2117.9999999999977,947.0000000000027,-147.99999999999258,1166.9999999999873,1039.0000000000011,1638.999999999996,563.0000000000024,-504.9999999999999,,6819.999999999995
2016.07.05,2161.0000000000127,886.0000000000099,-39.00000000000014,1101.9999999999895,1095.0000000000016,1528.000000000006,442.99999999999784,-439.0000000000116,,6737.000000000006
2016.07.05,2202.9999999999995,880.0000000000097,-58.99999999999794,1046.999999999997,1140.0000000000077,1495.0000000000045,433.9999999999975,-476.0000000000098,,6664.000000000008
2016.07.06,2232.000000000012,876.0000000000048,-71.99999999999429,1101.9999999999895,1124.0000000000027,1528.9999999999964,432.00000000000216,-486.00000000000864,,6737.000000000004
2016.07.06,2212.000000000014,901.0000000000105,-89.99999999999008,1132.9999999999955,1058.9999999999989,1609.9999999999995,478.9999999999992,-469.0000000000083,,6835.00000000002
2016.07.06,2151.999999999998,922.0000000000113,-95.99999999999609,1103.999999999999,1067.0000000000068,1590.0000000000034,465.0000000000034,-535.0000000000188,,6669.000000000008
2016.07.06,2461.0000000000023,990.0000000000091,-258.9999999999981,1237.9999999999995,1214.9999999999993,1742.0000000000045,679.000000000002,-546.000000000002,,7520.000000000016
2016.07.06,2795.9999999999986,1380.0000000000095,-264.999999999993,1626.9999999999955,1452.0000000000089,2159.000000000006,1036.0000000000014,-457.00000000001853,,9728.00000000001
2016.07.06,2808.0000000000105,1460.000000000008,-300.99999999999574,1677.9999999999973,1440.000000000008,2250.0,1069.9999999999932,-560.0000000000049,,9845.000000000016
2016.07.06,2879.0000000000095,1402.000000000001,-490.999999999997,1688.999999999993,1392.9999999999998,2319.0000000000027,1203.9999999999936,-588.0000000000107,,9806.999999999993
2016.07.06,2795.9999999999986,1474.0000000000036,-467.9999999999906,1716.9999999999986,1336.0000000000039,2406.9999999999964,1131.0000000000002,-731.9999999999993,,9661.000000000011
2016.07.06,3110.9999999999973,1764.00000000001,-686.9999999999932,2038.9999999999873,1488.0000000000005,2804.000000000002,1489.0000000000043,-851.0000000000017,,11157.000000000005
2016.07.06,3554.0000000000127,1754.000000000005,-649.999999999995,2045.9999999999923,1780.0000000000039,2786.0000000000014,1477.9999999999945,-808.0000000000088,,11940.000000000007
2016.07.06,3774.999999999995,1862.9999999999995,-634.9999999999967,2208.999999999989,1950.0000000000073,2872.0,1572.9999999999932,-764.0000000000091,,12842.999999999978
2016.07.06,3662.999999999994,1877.0000000000095,-603.9999999999934,2232.99999999999,1829.9999999999982,2954.0000000000077,1558.9999999999975,-750.0000000000063,,12761.999999999998
2016.07.06,3811.999999999993,1959.0000000000032,-778.9999999999964,2290.999999999997,1976.0,2984.9999999999995,1733.000000000004,-852.0000000000083,,13124.99999999999
2016.07.06,3493.9999999999973,1725.999999999999,-610.9999999999949,2059.999999999988,1809.000000000005,2667.000000000002,1411.0000000000014,-814.0000000000036,,11741.999999999995
2016.07.06,3587.000000000007,1859.0000000000089,-680.9999999999983,2200.9999999999936,1832.0000000000002,2859.9999999999995,1615.9999999999995,-766.0,,12508.000000000011
2016.07.06,3310.9999999999973,1654.0000000000105,-614.9999999999989,1990.9999999999995,1701.000000000008,2572.0000000000027,1376.9999999999955,-790.0000000000018,,11201.000000000013
2016.07.06,3310.9999999999973,1602.0000000000039,-576.9999999999942,1908.9999999999918,1679.0000000000082,2546.9999999999973,1295.9999999999923,-790.0000000000018,,10976.999999999995
2016.07.06,3378.0000000000146,1523.0000000000105,-586.9999999999931,1854.9999999999898,1748.000000000005,2417.000000000002,1170.9999999999923,-901.0000000000184,,10604.000000000004
2016.07.06,3255.0000000000077,1543.0000000000064,-624.9999999999977,1892.9999999999864,1712.0000000000025,2393.000000000001,1167.0000000000016,-983.0000000000006,,10355.00000000001
2016.07.06,3051.0000000000036,1633.0000000000098,-619.9999999999983,1985.99999999999,1619.0000000000039,2430.9999999999973,1213.9999999999986,-1004.0000000000049,,10310.0
2016.07.06,2547.9999999999945,1439.9999999999977,-534.9999999999966,1845.9999999999895,1294.0000000000064,2222.000000000008,900.9999999999962,-1112.0000000000018,,8603.999999999995
2016.07.06,2781.0000000000114,1643.0000000000007,-605.9999999999955,2043.9999999999968,1448.0000000000048,2438.0000000000023,1122.0,-1124.9999999999982,,9745.000000000022
2016.07.06,2957.0000000000095,1727.0000000000039,-548.9999999999995,2171.9999999999973,1578.0000000000016,2515.0000000000005,1115.9999999999995,-1135.0000000000193,,10380.999999999995
2016.07.06,3025.9999999999955,1901.0000000000105,-565.9999999999999,2442.9999999999977,1538.0000000000061,2814.9999999999977,1325.9999999999934,-1049.0000000000111,,11433.999999999989
2016.07.06,2998.999999999996,2132.000000000005,-500.00000000000045,2615.9999999999995,1518.0000000000082,3076.999999999998,1456.0000000000032,-1011.0000000000064,,12287.000000000004
2016.07.06,2831.000000000006,2128.0,-418.9999999999916,2546.9999999999973,1419.0000000000036,3054.000000000002,1239.999999999995,-1188.0000000000114,,11612.0
2016.07.06,2886.999999999995,2329.0000000000077,-425.99999999999307,2682.9999999999927,1474.0000000000086,3254.9999999999955,1426.9999999999925,-1146.0000000000025,,12482.999999999998
2016.07.06,2598.999999999996,2323.0000000000073,-440.9999999999914,2659.9999999999964,1343.0000000000052,3168.0000000000064,1489.0000000000043,-1078.0000000000011,,12063.00000000002
2016.07.06,2770.000000000006,2185.0000000000023,-448.9999999999994,2592.999999999989,1375.000000000004,3120.0000000000045,1400.0000000000057,-1073.9999999999973,,11920.000000000015
2016.07.06,2705.000000000002,2126.0000000000045,-493.99999999999443,2531.9999999999964,1314.9999999999995,3085.000000000008,1352.0000000000039,-1145.0000000000182,,11476.0
2016.07.06,2801.999999999993,1987.9999999999995,-452.99999999999227,2198.999999999998,1511.0000000000068,2754.000000000005,1158.0000000000014,-1206.0000000000182,,10752.999999999995
2016.07.06,2913.00000000001,1915.0000000000064,-436.9999999999985,2076.999999999998,1601.000000000008,2652.000000000001,1025.9999999999964,-1297.0000000000148,,10450.000000000007
2016.07.06,2791.9999999999945,1745.0000000000045,-408.9999999999927,1818.9999999999884,1565.0000000000052,2406.9999999999964,808.9999999999975,-1378.0000000000125,,9349.999999999982
2016.07.06,3193.0000000000014,1855.000000000004,-396.9999999999918,2039.999999999992,1724.0000000000034,2665.999999999997,837.9999999999939,-1419.999999999999,,10499.0
2016.07.06,3376.0000000000014,1683.0000000000068,-640.9999999999916,2010.9999999999957,1749.0000000000005,2603.999999999999,906.0000000000059,-1519.0000000000036,,10169.000000000013
2016.07.06,3564.000000000012,1814.0000000000073,-468.9999999999972,2107.99999999999,2006.0000000000077,2573.0000000000073,810.0000000000023,-1534.9999999999975,,10871.000000000031
2016.07.06,3326.000000000007,1576.9999999999982,-410.9999999999947,1898.9999999999868,1852.000000000009,2308.9999999999973,543.9999999999969,-1574.0000000000086,,9521.99999999999
2016.07.06,3228.999999999993,1490.9999999999995,-305.99999999999517,1811.9999999999977,1824.0000000000034,2167.000000000002,418.99999999999693,-1504.0000000000164,,9131.99999999998
2016.07.06,2980.000000000005,1271.000000000001,-341.99999999999784,1464.999999999989,1729.9999999999982,1825.0000000000027,272.99999999999613,-1530.000000000009,,7671.999999999984
2016.07.06,2966.000000000002,1192.0000000000073,-350.9999999999902,1342.9999999999893,1756.000000000002,1692.0000000000073,253.0000000000001,-1484.0000000000186,,7367.0
2016.07.06,3052.0000000000105,1284.000000000006,-402.9999999999978,1431.999999999988,1806.0000000000075,1805.9999999999973,370.9999999999951,-1497.000000000015,,7850.999999999991
2016.07.06,3242.999999999996,1423.0000000000018,-404.99999999999983,1471.999999999994,1949.0000000000007,1897.9999999999961,411.9999999999919,-1570.0000000000048,,8421.999999999976
2016.07.06,3252.0000000000105,1356.9999999999993,-326.9999999999995,1299.9999999999973,2021.0000000000061,1772.0000000000055,314.9999999999977,-1540.000000000008,,8150.00000000001
2016.07.06,3174.9999999999945,1204.9999999999982,-236.99999999999832,1122.0,2002.9999999999993,1569.0000000000027,114.00000000000432,-1523.0000000000077,,7427.999999999993
2016.07.06,3048.0000000000064,1335.000000000008,-263.99999999999756,1299.9999999999973,1934.0000000000023,1685.0000000000023,215.0000000000034,-1545.0000000000186,,7708.000000000004
2016.07.06,3105.0000000000023,1305.9999999999973,-261.0000000000001,1268.9999999999914,1944.0000000000014,1695.999999999998,173.00000000000182,-1571.0000000000114,,7660.999999999982
2016.07.06,3186.0,1245.0000000000045,-274.9999999999919,1310.9999999999927,1963.999999999999,1676.0000000000018,188.0000000000024,-1513.0000000000089,,7782.0
2016.07.06,3110.0000000000127,1322.0000000000027,-275.99999999999847,1320.999999999998,1911.000000000007,1743.9999999999998,179.9999999999926,-1579.0000000000193,,7732.999999999995
2016.07.07,3106.999999999993,1288.000000000011,-274.9999999999919,1317.9999999999977,1912.0000000000025,1713.9999999999986,134.00000000000034,-1584.0000000000077,,7614.000000000004
2016.07.07,3147.9999999999955,1242.0000000000045,-335.99999999999187,1294.9999999999875,1900.0000000000016,1700.0000000000027,165.99999999999682,-1607.000000000003,,7507.999999999994
2016.07.07,3266.9999999999977,1365.000000000009,-352.9999999999922,1392.9999999999864,2006.0000000000077,1823.9999999999982,289.99999999999204,-1604.0000000000055,,8187.9999999999945
2016.07.07,3445.000000000009,1497.0,-327.99999999999494,1539.999999999992,2111.0000000000073,1975.999999999999,379.99999999999545,-1589.0000000000182,,9031.999999999993
2016.07.07,3513.0000000000105,1660.000000000011,-361.9999999999957,1694.9999999999932,2158.0000000000045,2159.9999999999964,528.0000000000058,-1601.000000000008,,9751.00000000002
2016.07.07,3227.0000000000023,1484.0000000000089,-290.9999999999968,1488.99999999999,1987.0000000000055,1942.9999999999977,359.99999999999943,-1563.0000000000032,,8636.000000000004
2016.07.07,3151.000000000015,1469.0000000000082,-158.99999999999804,1503.0,1871.0000000000005,2004.000000000005,230.99999999999454,-1518.0000000000193,,8552.000000000005
2016.07.07,3100.0000000000136,1612.9999999999995,-176.99999999999383,1638.999999999996,1833.0000000000068,2174.0000000000064,391.9999999999959,-1470.0000000000157,,9104.00000000001
2016.07.07,3109.0000000000064,1676.0000000000018,-141.99999999999767,1685.9999999999927,1836.9999999999998,2245.999999999995,349.9999999999943,-1550.0000000000068,,9211.999999999985
2016.07.07,3015.0000000000123,1746.0000000000093,-200.99999999999562,1804.9999999999927,1752.000000000009,2350.999999999999,730.9999999999945,-1182.0000000000164,,10017.000000000005
2016.07.07,2971.0000000000127,1649.000000000001,-167.9999999999904,1686.9999999999977,1743.0000000000057,2224.0000000000036,563.999999999993,-1258.0000000000036,,9412.00000000002
2016.07.07,3015.9999999999964,1680.0000000000068,-257.9999999999916,1696.9999999999886,1770.000000000005,2260.9999999999955,587.0000000000033,-1395.9999999999973,,9357.000000000007
2016.07.07,3025.000000000011,1677.0000000000068,-206.99999999999054,1658.9999999999918,1809.000000000005,2209.000000000003,495.9999999999951,-1443.0000000000166,,9225.000000000005
2016.07.07,2868.000000000004,1677.0000000000068,-207.99999999999707,1622.9999999999905,1738.0000000000061,2165.0000000000064,560.0000000000023,-1360.0000000000057,,9063.000000000013
2016.07.07,2554.9999999999964,1588.9999999999986,-123.99999999999079,1515.9999999999911,1589.000000000007,1998.0000000000045,406.9999999999965,-1348.000000000016,,8181.999999999987
2016.07.07,2502.000000000004,1631.0000000000002,-63.99999999999739,1558.9999999999975,1538.0000000000061,2058.9999999999973,385.9999999999957,-1331.9999999999998,,8279.000000000004
2016.07.07,2547.9999999999945,1666.000000000011,-80.99999999999774,1628.0,1524.9999999999986,2164.0000000000014,435.0000000000023,-1330.0000000000089,,8555.0
2016.07.07,2645.0000000000086,1893.0000000000007,268.0000000000016,1903.9999999999964,1548.000000000005,2456.000000000003,612.9999999999995,-806.0000000000178,,10520.999999999998
