date,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.09.18,339.0000000000004,-104.99999999999955,-19.999999999997797,81.9999999999821,-618.9999999999998,-102.00000000000209,-7.9999999999968985,148.99999999999915,-51.000000000001044,746.0000000000093,-509.00000000000387,329.00000000000153,244.99999999999034,210.00000000000796,-328.9999999999935,-185.99999999999727,-147.00000000000824,,23.999999999990735
2017.09.18,379.0000000000182,-144.99999999999514,-37.99999999999359,193.99999999998306,-615.0000000000091,-81.00000000000884,-26.999999999999247,-77.00000000001594,160.00000000000458,864.0000000000043,-605.9999999999955,431.99999999998795,264.99999999998636,239.00000000000432,-349.00000000000375,-186.99999999999272,-138.0000000000159,,269.99999999995896
2017.09.18,256.00000000001177,-154.99999999999403,-60.99999999999994,122.99999999998423,-615.0000000000091,-51.000000000001044,-22.999999999995246,-140.0000000000068,268.0000000000016,788.0000000000109,-468.00000000000176,351.99999999999676,301.9999999999925,254.0000000000049,-346.00000000000364,-146.00000000000168,-114.0000000000141,,223.99999999997533
2017.09.18,368.00000000001273,-82.00000000000429,-34.99999999999615,177.99999999998929,-593.0000000000035,-42.0000000000087,13.00000000000745,-130.0000000000079,293.99999999999426,823.0000000000075,-513.9999999999923,522.0000000000002,294.9999999999875,225.00000000000853,-289.0000000000015,-85.00000000000173,-60.000000000015596,,887.9999999999759
2017.09.18,333.0000000000055,-225.00000000000853,-115.99999999999389,141.99999999999767,-654.0000000000106,-137.00000000000932,104.00000000000409,-236.00000000001398,391.000000000008,848.9999999999895,-639.9999999999961,662.9999999999914,232.99999999998988,174.99999999999716,-227.00000000000387,-82.99999999999974,-49.00000000001015,,522.999999999937
2017.09.18,323.0000000000066,-292.00000000000335,-239.0000000000003,224.000000000002,-670.0000000000017,-116.00000000000499,115.00000000000954,-304.9999999999997,624.0000000000023,974.9999999999943,-713.0000000000081,818.9999999999919,275.99999999999625,128.0000000000001,-227.99999999999443,-43.999999999999595,-101.00000000001774,,775.999999999973
2017.09.18,275.000000000003,-455.0000000000054,-204.99999999999963,302.9999999999866,-531.0000000000059,-135.00000000000733,31.000000000003247,68.99999999998573,-56.000000000011596,896.9999999999914,-844.0000000000003,726.0000000000044,138.9999999999958,150.99999999999625,-224.00000000000375,-170.99999999999892,-77.00000000001594,,-107.00000000008228
2017.09.18,161.00000000001114,-448.000000000004,-300.99999999999574,410.99999999998363,-237.99999999999955,17.999999999995797,-65.99999999999939,363.9999999999866,-147.99999999999258,686.000000000007,-700.999999999996,655.9999999999899,82.99999999999841,-10.99999999999568,-128.0000000000001,-120.99999999999334,-147.00000000000824,,69.99999999998784
2017.09.18,40.0000000000178,-531.9999999999991,-415.99999999999415,339.0000000000004,-256.0000000000002,-10.000000000010001,-33.9999999999896,259.9999999999936,83.9999999999952,621.0000000000093,-652.0000000000082,614.9999999999877,68.9999999999884,-90.00000000000341,-108.00000000000409,-114.00000000000298,-218.00000000000708,,-402.0000000000262
2017.09.18,110.00000000001009,-453.99999999999886,-407.0000000000018,330.9999999999924,-349.00000000000375,-14.000000000002899,-27.999999999994696,344.99999999999534,82.00000000000429,716.0000000000082,-646.9999999999976,618.0000000000074,134.9999999999909,-72.00000000000273,-164.99999999999204,-107.00000000000153,-270.99999999999903,,-176.99999999998624
2017.09.18,147.00000000000824,-360.9999999999891,-368.00000000000165,351.99999999999676,-368.9999999999998,39.999999999995595,-35.999999999991594,441.99999999998687,31.000000000003247,771.000000000015,-583.0000000000002,641.0000000000027,213.99999999999864,-21.000000000000796,-188.99999999999295,-56.0000000000005,-240.00000000001796,,415.0000000000126
2017.09.18,133.00000000000534,-405.9999999999952,-404.99999999999983,340.9999999999913,-427.99999999999727,10.999999999994348,-9.999999999998899,377.0000000000051,109.00000000000354,822.0000000000027,-621.0000000000049,679.9999999999917,228.9999999999992,-16.999999999995907,-200.00000000000284,-58.99999999999794,-246.00000000001288,,309.9999999999876
2017.09.18,163.00000000000205,-1262.9999999999918,-476.9999999999941,332.9999999999833,-418.00000000000637,-558.000000000003,63.00000000000195,-764.0000000000091,258.0000000000027,805.0000000000068,-1680.999999999999,836.9999999999989,-444.0000000000026,-131.00000000000023,-109.99999999999943,-614.9999999999989,-274.00000000001864,,-4276.000000000027
2017.09.18,266.0000000000107,-1210.0,-436.00000000000307,326.9999999999884,-424.99999999999716,-605.0,110.00000000001009,-717.9999999999964,190.00000000000128,812.0000000000118,-1746.0000000000032,950.9999999999908,-493.9999999999998,-162.9999999999967,-60.000000000002274,-598.999999999994,-243.00000000001543,,-4042.999999999995
2017.09.18,285.00000000000193,-1194.0000000000061,-380.00000000000256,363.9999999999866,-418.00000000000637,-579.0000000000073,78.00000000000028,-693.0000000000102,69.00000000000794,838.9999999999986,-1749.0000000000005,910.9999999999951,-463.0000000000081,-88.99999999999864,-93.99999999999409,-622.0000000000003,-208.00000000000819,,-3943.0000000000523
2017.09.18,294.0000000000165,-1079.0000000000077,-341.0000000000024,398.9999999999938,-346.00000000000364,-484.00000000000665,60.00000000000449,-584.0000000000067,35.999999999991594,793.0000000000064,-1618.0000000000084,920.9999999999941,-412.00000000000614,-84.00000000000318,-61.99999999999761,-536.0000000000032,-155.00000000001623,,-3198.000000000055
2017.09.18,327.00000000001063,-1052.9999999999927,-317.0000000000006,430.9999999999814,-438.0000000000024,-467.0000000000063,19.00000000000235,-642.0000000000092,85.00000000000173,948.0000000000075,-1639.999999999997,873.999999999997,-316.0000000000025,19.000000000005457,-182.99999999999272,-573.9999999999967,-192.00000000001438,,-3119.0000000000086
2017.09.18,288.0000000000216,-1035.9999999999925,-392.9999999999989,299.99999999998914,-430.9999999999974,-517.0000000000008,40.00000000000669,-530.0000000000082,-12.999999999996348,943.000000000012,-1557.0000000000084,669.0000000000085,-306.0000000000116,-21.000000000000796,-198.99999999999807,-556.9999999999964,-352.000000000019,,-3671.999999999991
2017.09.19,310.0000000000103,-1049.9999999999955,-378.00000000000057,322.9999999999844,-460.00000000000796,-532.0000000000102,90.0000000000012,-622.9999999999958,126.99999999998823,960.000000000008,-1604.9999999999898,863.9999999999981,-321.00000000001216,-25.99999999999625,-161.99999999999193,-532.9999999999945,-236.99999999999832,,-3253.000000000003
2017.09.19,284.00000000001756,-1035.9999999999925,-371.99999999999454,322.9999999999844,-451.9999999999982,-495.000000000001,73.00000000000084,-564.000000000009,116.00000000000499,907.0000000000107,-1546.9999999999873,841.9999999999872,-317.0000000000073,-25.99999999999625,-146.99999999999136,-507.9999999999973,-206.00000000001728,,-3124.999999999986
2017.09.19,318.00000000001825,-937.9999999999944,-363.99999999999767,421.99999999998903,-421.99999999999704,-404.99999999999983,33.000000000005244,-592.9999999999991,276.9999999999939,935.0000000000023,-1478.0000000000016,876.9999999999944,-234.00000000000887,-27.999999999991587,-167.99999999999216,-465.9999999999998,-226.99999999999943,,-2460.9999999999786
2017.09.19,332.00000000002115,-919.0000000000032,-322.00000000000006,417.99999999998505,-392.0000000000101,-400.00000000000034,57.00000000000705,-612.9999999999969,238.0000000000049,888.0000000000052,-1472.0000000000066,943.9999999999893,-267.0000000000101,-28.999999999996362,-103.9999999999992,-429.0000000000016,-141.00000000001333,,-2211.000000000025
2017.09.19,353.0000000000033,-924.9999999999981,-290.9999999999968,424.99999999998647,-378.0000000000001,-402.00000000000233,14.000000000002899,-687.9999999999998,253.99999999999866,873.9999999999952,-1492.0000000000045,859.9999999999941,-285.0000000000108,-15.999999999991132,-143.00000000000068,-495.000000000001,-174.00000000000747,,-2509.000000000032
2017.09.19,366.0000000000219,-946.9999999999867,-253.99999999999866,424.00000000000216,-423.0000000000018,-426.9999999999996,25.00000000000835,-686.0000000000089,140.99999999999113,924.0000000000066,-1543.9999999999898,886.9999999999934,-281.0000000000059,48.00000000000182,-158.00000000000125,-505.99999999999534,-117.00000000001154,,-2527.999999999974
2017.09.19,418.0000000000073,-879.9999999999919,-204.99999999999963,430.9999999999814,-456.00000000000307,-419.00000000000273,-8.999999999992347,-689.0000000000063,136.00000000000279,963.9999999999986,-1532.0,812.999999999997,-243.0000000000092,90.00000000000341,-221.00000000000364,-539.0000000000006,-146.00000000000168,,-2487.000000000021
2017.09.19,407.0000000000018,-897.9999999999987,-217.99999999999596,419.9999999999982,-436.9999999999976,-432.0000000000102,40.00000000000669,-673.0000000000125,109.99999999998789,920.9999999999923,-1537.999999999995,907.9999999999977,-278.0000000000058,61.00000000000705,-147.99999999999613,-495.000000000001,-89.00000000000574,,-2339.0000000000273
2017.09.19,450.00000000001705,-880.9999999999984,-53.00000000000304,432.9999999999945,-426.00000000000193,-433.0000000000056,1.0000000000065512,-660.0000000000161,-249.99999999999466,938.0000000000166,-1567.0000000000073,766.0,-288.0000000000109,213.99999999999864,-212.99999999999386,-556.0000000000009,-30.0000000000189,,-2555.000000000019
2017.09.19,449.0000000000105,-1076.9999999999945,-246.99999999999721,453.99999999999886,-539.0000000000015,-551.0000000000015,7.0000000000014495,-883.0000000000116,140.0000000000068,1082.9999999999984,-1805.9999999999966,880.9999999999984,-336.00000000001273,103.00000000000864,-256.9999999999908,-669.9999999999928,-185.99999999999727,,-3434.999999999973
2017.09.19,399.00000000001603,-1178.9999999999968,-283.99999999999534,451.99999999998573,-545.0000000000017,-581.0000000000093,-40.99999999999105,-964.0000000000093,167.00000000000603,1087.0000000000175,-1863.999999999999,773.0000000000015,-365.0000000000091,97.99999999999898,-316.0000000000025,-766.9999999999955,-266.0000000000107,,-4195.9999999999945
2017.09.19,429.00000000001273,-1163.000000000003,-275.000000000003,448.9999999999883,-505.00000000000966,-597.0000000000031,-49.99999999999449,-953.0000000000039,164.99999999999292,1032.0000000000107,-1880.9999999999993,736.0000000000033,-414.0000000000015,49.000000000006594,-301.9999999999925,-802.9999999999982,-309.0000000000037,,-4391.999999999998
2017.09.19,450.00000000001705,-1150.0000000000066,-254.99999999999412,443.99999999999994,-517.0000000000101,-599.0000000000051,-69.9999999999923,-951.9999999999973,140.0000000000068,1055.0000000000068,-1893.9999999999957,695.0000000000011,-407.0000000000107,72.00000000000273,-334.0000000000032,-825.9999999999934,-326.0000000000041,,-4473.999999999978
2017.09.19,473.0000000000123,-1154.999999999995,-254.99999999999412,446.9999999999974,-509.00000000000034,-614.0000000000034,-61.999999999995396,-1005.0000000000115,184.99999999999073,1049.0000000000066,-1926.9999999999898,719.000000000003,-432.00000000000216,46.999999999997044,-319.9999999999932,-836.9999999999989,-336.00000000000296,,-4531.999999999979
2017.09.19,460.000000000016,-1185.9999999999982,-300.0000000000003,487.99999999999955,-517.0000000000101,-598.0000000000097,-54.999999999993946,-1026.0000000000157,249.99999999999466,1100.999999999999,-1944.9999999999968,787.9999999999887,-406.0000000000059,45.000000000001705,-316.0000000000025,-809.9999999999997,-333.0000000000055,,-4360.000000000039
2017.09.19,523.0000000000068,-1146.0000000000025,-204.99999999999963,512.9999999999857,-636.0000000000099,-600.0000000000006,-107.99999999999699,-1178.9999999999968,279.00000000000705,1271.000000000015,-1978.9999999999975,696.0000000000077,-315.00000000001194,216.00000000000819,-462.99999999999386,-880.9999999999984,-323.0000000000066,,-4336.999999999984
2017.09.19,642.0000000000092,-1160.9999999999898,-159.9999999999935,629.9999999999973,-868.0000000000092,-612.0000000000015,-184.99999999999073,-1408.0000000000093,370.999999999988,1670.000000000016,-2149.000000000001,682.0000000000048,-147.00000000000557,442.99999999999784,-713.9999999999986,-986.9999999999934,-379.0000000000182,,-4331.999999999997
2017.09.19,593.0000000000213,-1190.0000000000023,-214.99999999999852,565.9999999999999,-871.0000000000093,-638.0000000000052,-113.99999999999189,-1327.999999999996,373.00000000000114,1599.9999999999943,-2115.0,758.9999999999985,-176.00000000000193,371.9999999999999,-631.9999999999908,-927.0,-357.00000000000733,,-4299.999999999988
2017.09.19,707.0000000000132,-1146.0000000000025,-80.00000000000229,537.9999999999941,-868.0000000000092,-701.0000000000072,-66.99999999999484,-1129.0000000000023,-60.99999999999994,1562.0000000000118,-2204.000000000006,828.9999999999909,-253.0000000000001,412.9999999999967,-575.9999999999934,-942.9999999999939,-231.0000000000034,,-4210.000000000008
2017.09.19,714.0000000000147,-1133.0000000000061,-141.00000000000225,607.0000000000019,-810.0000000000023,-647.0000000000086,-23.999999999990695,-1139.0000000000011,103.99999999999298,1575.000000000017,-2194.9999999999914,1031.9999999999884,-240.0000000000091,349.00000000000375,-483.0000000000041,-827.0,-182.99999999999983,,-3440.999999999997
2017.09.19,612.0000000000125,-985.999999999998,-153.00000000000313,542.9999999999824,-808.0000000000069,-537.0000000000097,-127.99999999999478,-953.0000000000039,136.00000000000279,1501.0000000000048,-1897.9999999999998,702.9999999999869,-107.00000000001353,359.99999999999943,-603.9999999999992,-829.9999999999974,-329.00000000000153,,-3478.0000000000387
2017.09.19,703.0000000000092,-1078.0000000000011,-81.9999999999932,573.0000000000013,-838.0000000000081,-638.0000000000052,-126.99999999999933,-1049.0000000000111,-34.000000000000696,1563.0000000000166,-2117.9999999999977,723.0000000000069,-203.00000000000296,408.00000000000125,-623.9999999999952,-947.9999999999933,-302.0000000000023,,-4070.9999999999754
2017.09.19,702.0000000000026,-1078.0000000000011,-81.9999999999932,723.9999999999914,-660.0000000000108,-530.0000000000082,-133.99999999998968,-496.00000000000756,-602.999999999998,1530.0000000000011,-2120.999999999995,943.000000000005,-222.0000000000084,391.9999999999959,-501.99999999999534,-831.9999999999994,-156.00000000000057,,-3125.000000000011
2017.09.19,605.0000000000111,-961.9999999999961,-95.00000000000064,624.0000000000023,-506.0000000000002,-436.00000000000307,-185.99999999999727,-236.99999999999832,-676.0000000000099,1281.000000000006,-1856.9999999999975,706.999999999991,-227.00000000000387,284.9999999999966,-465.0000000000034,-793.9999999999947,-236.00000000001398,,-3175.0000000000123
2017.09.19,697.0000000000143,-878.000000000001,9.999999999998899,1032.999999999995,-209.00000000000318,-190.00000000000128,-491.99999999999244,-441.0000000000025,-578.9999999999961,1375.0,-1872.9999999999914,536.0000000000032,-173.00000000000182,397.00000000000557,-606.9999999999993,-897.0000000000033,-292.00000000000335,,-2582.9999999999786
2017.09.19,656.0000000000122,-819.9999999999985,7.9999999999968985,934.9999999999969,-385.0000000000051,-189.00000000000583,-419.9999999999982,-360.0000000000048,-575.9999999999987,1468.999999999994,-1753.0000000000045,577.0000000000052,-36.000000000001364,486.0000000000042,-643.0000000000007,-805.0000000000001,-230.00000000001907,,-2086.0000000000273
2017.09.19,645.0000000000067,-933.000000000006,12.000000000000899,868.000000000002,-416.000000000011,-301.0000000000068,-393.9999999999944,-490.0000000000126,-615.9999999999943,1424.0000000000066,-1875.0000000000045,533.99999999999,-144.00000000000546,475.0000000000085,-640.0000000000006,-903.9999999999937,-240.00000000001796,,-2995.0000000000327
2017.09.19,670.000000000015,-936.0000000000035,9.00000000000345,878.9999999999853,-370.00000000000455,-313.00000000000773,-402.9999999999978,-487.99999999999955,-605.9999999999955,1375.0,-1906.999999999992,527.9999999999951,-194.00000000000261,417.0000000000016,-614.9999999999949,-925.9999999999935,-270.99999999999903,,-3150.9999999999905
2017.09.19,490.0000000000126,-926.999999999989,75.00000000000284,766.0,-266.00000000000534,-265.99999999999955,-473.99999999999665,-394.00000000000546,-835.9999999999923,1133.0000000000098,-1679.0000000000082,202.9999999999976,-219.0000000000083,465.0000000000034,-626.0000000000048,-961.9999999999961,-233.00000000001654,,-3749.9999999999955
2017.09.19,489.0000000000061,-1061.000000000001,18.0000000000069,734.9999999999968,-266.00000000000534,-373.00000000000114,-431.99999999999903,-588.9999999999951,-700.999999999996,1087.9999999999939,-1838.9999999999907,255.99999999998957,-345.0000000000131,371.9999999999999,-576.9999999999982,-1034.0000000000016,-278.00000000000045,,-4537.000000000009
2017.09.19,541.0000000000136,-939.0000000000009,63.99999999999739,783.9999999999848,-201.00000000000762,-291.0000000000079,-523.9999999999911,-910.0000000000108,-334.00000000001205,1081.0000000000173,-1767.0000000000075,126.99999999998823,-301.00000000000193,394.00000000000546,-637.0000000000005,-1054.9999999999948,-339.0000000000004,,-4307.000000000028
2017.09.19,610.0000000000216,-929.9999999999864,146.99999999999713,814.999999999988,-203.00000000000296,-312.00000000000114,-552.9999999999924,-845.0000000000068,-537.0000000000097,1125.0,-1828.9999999999918,95.00000000000064,-321.00000000001216,447.00000000000273,-673.0000000000018,-1114.9999999999993,-316.0000000000052,,-4395.0
2017.09.19,625.0000000000089,-906.0000000000068,119.00000000000244,759.999999999983,-186.00000000000705,-348.00000000000387,-478.9999999999961,-707.9999999999975,-575.9999999999987,1026.0000000000105,-1818.999999999993,182.99999999999983,-381.0000000000002,335.9999999999985,-569.9999999999932,-1061.000000000001,-314.99999999999864,,-4299.999999999993
2017.09.19,620.0000000000206,-1014.0000000000038,96.00000000000719,699.9999999999895,-164.00000000000148,-452.00000000000796,-427.99999999999505,-714.0000000000147,-669.0000000000085,932.9999999999927,-1940.9999999999927,214.00000000000307,-515.0000000000006,256.0000000000002,-498.9999999999952,-1115.9999999999948,-319.0000000000026,,-5012.000000000004
2017.09.19,567.0000000000064,-1053.9999999999993,11.00000000000545,800.9999999999851,-171.99999999999704,-374.0000000000077,-490.999999999997,-652.0000000000082,-608.0000000000085,1061.000000000007,-1929.000000000003,208.99999999999253,-422.00000000001125,287.00000000000614,-576.9999999999982,-1110.9999999999952,-392.9999999999989,,-4847.000000000022
2017.09.19,542.0000000000202,-997.9999999999878,60.99999999999994,763.0000000000026,-256.0000000000002,-347.0000000000084,-591.9999999999925,-859.0000000000098,-424.00000000000216,1116.9999999999902,-1825.9999999999943,-73.00000000001194,-319.0000000000026,397.00000000000557,-756.0000000000002,-1207.999999999998,-491.0000000000192,,-5269.000000000009
