date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.03.02,59.000000000009045,-14.000000000002899,203.99999999999352,80.00000000001339,153.99999999999858,155.00000000000514,-167.99999999999216,-95.00000000000064,-121.00000000000443,158.0000000000026,377.00000000000955,34.000000000000696,-309.99999999998806,-173.99999999999238,152.0000000000188,-533.0000000000057,236.99999999999477,304.00000000000205,293.00000000000637,89.00000000000574,54.99999999998284,,936.0000000000567
2020.03.02,63.99999999999739,37.99999999998249,-138.00000000000523,-21.999999999988695,83.9999999999952,70.0000000000034,274.0000000000009,-71.00000000000995,-87.99999999999919,58.99999999999794,-98.99999999998954,-65.99999999998829,-69.9999999999923,141.00000000000534,-52.99999999999194,-70.99999999999883,-69.00000000000261,-10.000000000005116,-21.000000000000796,62.000000000006494,-58.000000000002494,,-43.99999999998584
2020.03.02,82.00000000000429,224.99999999998633,152.9999999999916,182.99999999999983,415.99999999999415,280.9999999999979,-191.99999999999307,-141.00000000000225,-246.99999999999721,-153.00000000000313,287.00000000000614,137.9999999999937,-1059.9999999999943,-366.9999999999902,-87.99999999999919,-303.0000000000088,275.99999999999625,536.9999999999919,379.99999999999545,231.99999999999886,-276.00000000000955,,362.9999999999584
2020.03.02,124.99999999999733,108.99999999998133,155.9999999999917,286.99999999999284,434.9999999999965,300.99999999999574,-84.00000000000318,-269.00000000000813,-322.00000000000006,-39.999999999995595,326.9999999999982,229.00000000001253,-1039.9999999999966,-248.99999999999523,187.00000000000384,-539.0000000000006,344.99999999999886,555.9999999999974,400.99999999999625,190.00000000000128,-265.0000000000041,,839.99999999996
2020.03.02,32.0000000000098,8.999999999992347,156.99999999999648,228.00000000000597,230.99999999999233,111.00000000000554,-54.000000000002046,-255.00000000000523,-160.00000000000458,-14.999999999998348,229.00000000001342,259.9999999999936,-571.9999999999948,-137.99999999999102,254.00000000002086,-168.0000000000126,302.0000000000067,337.0000000000033,192.99999999999784,-25.999999999992696,-261.0000000000001,,694.0000000000368
2020.03.02,173.00000000000094,227.99999999998377,58.9999999999975,343.00000000000443,339.0000000000004,204.99999999999963,-143.00000000000068,-199.00000000000472,-146.00000000000168,-97.00000000000264,260.9999999999957,221.00000000000452,-670.9999999999993,-271.0000000000008,90.00000000001229,-62.000000000006494,305.0000000000068,393.0000000000007,230.99999999999454,26.000000000003798,-287.000000000015,,997.9999999999736
2020.03.02,261.0000000000001,186.99999999998164,246.9999999999999,541.0000000000136,458.9999999999983,304.9999999999997,-262.999999999991,-348.9999999999993,-282.99999999999994,-7.0000000000014495,598.0000000000132,361.0000000000113,-901.9999999999806,-430.9999999999974,367.0000000000062,-422.00000000001125,561.000000000007,641.9999999999959,459.99999999999375,36.999999999998145,-308.0000000000194,,2061.000000000018
2020.03.02,239.99999999999577,157.99999999999147,390.99999999999113,581.9999999999936,468.9999999999972,345.0000000000064,-399.0000000000009,-383.0,-329.999999999997,-0.999999999995449,756.0000000000002,451.0000000000014,-962.9999999999806,-563.0000000000024,446.0000000000131,-570.0000000000039,697.0000000000027,750.9999999999906,596.9999999999942,62.000000000006494,-254.00000000002086,,2481.999999999983
2020.03.02,300.99999999999574,182.99999999999983,492.999999999995,842.9999999999937,608.9999999999928,445.0000000000065,-477.99999999999443,-545.0000000000066,-443.0000000000045,21.00000000000435,953.000000000003,690.0000000000128,-1296.9999999999925,-703.9999999999935,696.0000000000077,-811.0000000000061,930.9999999999974,966.9999999999987,769.0000000000055,33.000000000005244,-311.0000000000168,,3345.000000000004
2020.03.02,367.99999999999056,159.99999999998238,643.0000000000007,967.0000000000067,668.9999999999974,443.0000000000045,-590.999999999994,-636.0000000000032,-463.0000000000023,85.00000000000173,1223.0000000000132,756.0000000000011,-1360.99999999999,-841.9999999999987,867.0000000000177,-853.9999999999992,1117.0000000000045,1131.999999999991,858.9999999999947,-44.99999999999504,-412.00000000001234,,4085.0000000000114
