date,USDCHF,GBPUSD,EURUSD,USDJPY,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.10.26,-78.00000000000028,-103.99999999999298,-140.0000000000068,-36.000000000001364,-0.9999999999843467,-12.000000000000899,-88.99999999999464,-64.99999999999773,-92.00000000000318,-382.0000000000157,-72.99999999998974,-246.99999999999721,-106.99999999999932,-12.000000000000455,-34.99999999999615,-62.99999999999084,-35.999999999991594,,-1571.9999999999634
2020.10.26,-81.00000000000884,-130.0000000000079,-134.00000000001188,-72.00000000000273,34.000000000000696,46.999999999997044,-89.99999999999008,-70.99999999999795,164.99999999999292,-490.0000000000126,95.00000000000064,-279.00000000000705,-144.00000000000546,77.99999999998875,17.000000000000348,-39.999999999995595,-42.999999999993044,,-1138.0000000000528
2020.10.26,-81.00000000000884,-110.00000000001009,-131.99999999999878,-69.00000000000261,28.000000000005798,49.99999999999449,-73.00000000000084,-57.999999999992724,154.99999999999403,-479.0000000000072,99.00000000000463,-255.00000000000523,-138.00000000000523,43.99999999999693,28.000000000005798,4.000000000004,8.000000000008,,-979.0000000000181
2020.10.26,-92.00000000000318,-113.99999999999189,-158.0000000000137,-87.99999999999386,25.00000000000835,34.000000000000696,-74.99999999999174,2.0000000000095497,160.99999999998892,-360.0000000000048,56.000000000011596,-204.99999999998852,-78.00000000000296,36.99999999999193,-12.000000000000899,-5.999999999994898,-28.000000000005798,,-900.9999999999811
2020.10.26,-51.000000000001044,-58.000000000002494,-84.0000000000174,-75.00000000000284,25.00000000000835,36.0000000000027,-44.99999999999504,3.0000000000143245,109.99999999998789,-267.0000000000172,68.00000000000139,-177.00000000000495,-70.99999999999795,-9.000000000000341,-25.999999999992696,11.00000000000545,-42.0000000000087,,-652.0000000000207
2020.10.26,-51.000000000001044,-65.00000000000395,-116.00000000000499,-66.0000000000025,42.0000000000087,29.000000000001247,-22.999999999995246,-48.00000000000182,130.0000000000079,-258.0000000000027,45.000000000006146,-45.000000000006146,-91.99999999999875,-39.00000000000148,-39.999999999995595,54.00000000000959,5.000000000010552,,-537.9999999999701
2020.10.26,-55.000000000005045,-72.99999999998974,-124.00000000001299,-135.00000000000512,46.0000000000127,21.00000000000435,-0.999999999995449,-44.999999999987494,95.00000000000064,-251.00000000000122,8.000000000008,-19.999999999997797,-90.00000000000341,-109.99999999999943,-21.999999999999797,70.0000000000034,56.99999999999594,,-628.9999999999726
2020.10.26,-104.00000000000409,-248.00000000000378,-215.00000000000963,-215.99999999999397,60.99999999999994,24.000000000001798,-46.999999999997044,4.9999999999954525,25.999999999992696,-351.99999999999676,17.000000000000348,-96.00000000000719,-30.000000000001137,-82.00000000000784,39.00000000000014,31.000000000003247,93.99999999999409,,-1093.0000000000339
2020.10.26,-67.00000000000594,-212.99999999999653,-163.00000000000205,-200.00000000000284,69.00000000000794,38.0000000000047,-34.99999999999615,39.00000000001569,-29.999999999996696,-354.0000000000099,19.999999999997797,-72.0000000000054,12.000000000000455,-121.99999999999989,82.00000000000429,34.000000000000696,120.00000000000898,,-841.9999999999746
2020.10.26,-75.00000000000284,-248.00000000000378,-190.00000000000128,-188.0000000000024,68.00000000000139,39.00000000000014,-11.999999999989797,-7.000000000005002,-31.000000000003247,-316.0000000000052,22.0000000000109,2.999999999997449,12.000000000000455,-123.00000000000466,70.99999999999883,67.00000000000594,151.9999999999966,,-756.0000000000064
2020.10.26,-108.00000000000809,-282.0000000000045,-222.99999999999542,-221.00000000000364,89.00000000000574,27.999999999994696,-2.999999999997449,-45.99999999999227,-97.00000000001374,-273.0000000000121,-21.999999999988695,63.99999999999739,12.999999999991019,-115.0000000000091,87.99999999999919,68.00000000000139,173.00000000000094,,-867.0000000000346
2020.10.26,-108.00000000000809,-297.9999999999983,-225.00000000000853,-215.0000000000034,83.00000000001084,26.999999999999247,-30.999999999992145,-42.00000000000159,-69.9999999999923,-354.0000000000099,-15.999999999993797,-4.000000000004,9.999999999990905,-79.9999999999983,119.99999999999788,47.00000000000814,175.99999999999838,,-980.000000000005
2020.10.26,-84.0000000000063,-320.00000000000915,-231.0000000000034,-243.99999999999977,97.9999999999981,58.000000000002494,-41.9999999999976,-49.99999999998295,-83.00000000001084,-353.0000000000033,-4.000000000004,-14.999999999987246,12.999999999991019,-109.00000000000887,146.99999999999713,42.0000000000087,188.9999999999947,,-988.0000000000216
2020.10.26,-89.00000000000574,-309.0000000000037,-226.00000000001506,-262.00000000000045,87.99999999999919,53.00000000000304,-25.999999999992696,-4.9999999999954525,-78.00000000000028,-327.00000000001063,7.0000000000014495,2.0000000000131024,39.00000000000148,-127.00000000000955,146.99999999999713,68.00000000000139,224.000000000002,,-821.000000000015
2020.10.26,-87.99999999999919,-300.99999999999574,-225.00000000000853,-243.99999999999977,101.00000000001774,43.999999999999595,-0.999999999995449,-1.999999999981128,-93.00000000000975,-252.0000000000078,-11.00000000000545,83.9999999999952,36.99999999999193,-158.00000000000125,100.00000000000009,87.00000000000374,209.9999999999991,,-711.9999999999966
2020.10.26,-107.00000000000153,-330.0000000000081,-261.0000000000001,-245.00000000000455,100.0000000000112,48.000000000003595,-11.999999999989797,-19.99999999998181,-96.00000000000719,-356.00000000000074,8.999999999992347,43.999999999999595,-13.999999999995794,-138.00000000000523,107.99999999999699,115.00000000000954,225.99999999999287,,-928.999999999989
2020.10.26,-95.00000000000064,-306.9999999999906,-246.00000000001288,-219.99999999999886,96.00000000000719,85.00000000000173,-14.999999999998348,-36.000000000001364,28.999999999990145,-338.0000000000161,59.99999999999339,69.9999999999923,-33.00000000000125,-111.0000000000042,84.0000000000063,138.00000000000477,239.00000000001143,,-600.000000000017
2020.10.26,-113.00000000000753,-337.0000000000095,-234.00000000000088,-260.0000000000051,78.00000000000028,95.99999999999609,-14.999999999998348,-51.9999999999925,25.999999999992696,-343.00000000000443,124.99999999999733,59.99999999999339,-49.99999999999716,-123.00000000000466,90.99999999999665,146.00000000000168,259.0000000000092,,-646.0000000000327
2020.10.26,-142.00000000000878,-602.999999999998,-272.00000000000557,-307.00000000000216,76.0000000000094,88.99999999999464,-82.99999999999974,-311.9999999999834,-212.00000000001216,-317.0000000000117,133.00000000000534,-164.99999999999292,-85.00000000000796,-125.0,94.00000000000519,74.00000000000739,225.99999999999287,,-1931.0000000000075
2020.10.26,-102.00000000000209,-557.9999999999918,-236.99999999999832,-219.99999999999886,42.0000000000087,124.00000000000189,-90.99999999999665,-302.99999999999727,-188.9999999999947,-218.00000000000708,204.00000000000418,-214.99999999998744,-112.99999999999955,-49.99999999999716,35.00000000000725,86.0000000000083,215.00000000000963,,-1589.9999999999313
2020.10.26,-243.99999999999977,-580.0000000000027,-390.0000000000015,-234.99999999999943,63.99999999999739,80.00000000000229,-39.00000000000014,-293.9999999999827,-129.00000000000134,-251.00000000000122,113.00000000000753,-55.000000000005045,-146.0000000000008,-64.99999999999773,-58.99999999999794,134.0000000000008,130.99999999999224,,-1964.99999999999
2020.10.26,-272.00000000000557,-374.0000000000077,-421.0000000000047,-251.00000000000477,43.00000000001525,10.999999999994348,30.000000000007798,-97.99999999998477,86.99999999999264,-253.99999999999866,-9.999999999998899,139.00000000000023,-137.00000000000045,-118.99999999999977,-124.00000000000189,169.00000000000804,79.99999999999119,,-1500.9999999999977
2020.10.26,-318.00000000000716,-375.9999999999986,-486.00000000000864,-246.9999999999999,57.00000000001815,14.999999999998348,79.00000000000685,-79.99999999998408,100.99999999999554,32.999999999994145,-46.999999999997044,270.99999999999903,-159.9999999999966,-192.99999999999784,-331.999999999999,202.0000000000022,-8.999999999992347,,-1489.9999999999668
2020.10.26,-340.00000000000693,-198.99999999999363,-496.00000000000756,-218.00000000000352,55.000000000005045,-17.999999999995797,195.00000000000074,44.00000000001114,408.9999999999927,-92.00000000000318,-72.99999999998974,601.000000000007,-165.99999999999682,-207.00000000000784,-341.99999999999784,331.0000000000035,19.999999999997797,,-495.9999999999853
2020.10.26,-375.0000000000031,-104.99999999999955,-520.0000000000093,-260.9999999999957,21.00000000000435,-21.00000000000435,202.0000000000022,192.00000000000728,570.9999999999882,-388.0000000000106,-41.99999999998649,527.0000000000108,-146.0000000000008,-201.00000000000762,-331.0000000000035,322.00000000000006,83.00000000001084,,-471.9999999999973
2020.10.26,-321.0000000000046,19.999999999997797,-425.0000000000087,-213.99999999999864,18.0000000000069,7.9999999999968985,174.00000000000747,290.9999999999968,675.0000000000034,-348.9999999999993,32.999999999994145,493.99999999999443,-135.00000000000512,-195.0000000000074,-314.99999999999864,324.00000000000205,4.000000000004,,86.99999999998167
2020.10.26,-267.00000000000614,-35.999999999991594,-358.9999999999982,-213.99999999999864,19.00000000001345,22.999999999995246,143.00000000000423,236.00000000001842,607.0000000000019,-184.00000000000637,63.000000000013046,364.00000000000875,-156.99999999999648,-216.00000000000819,-366.9999999999951,326.9999999999995,-24.000000000001798,,-41.99999999994797
2020.10.26,-278.00000000000045,-59.000000000009045,-351.99999999999676,-251.00000000000477,4.000000000004,70.0000000000034,143.00000000000423,225.9999999999991,662.9999999999914,-216.00000000001617,180.0000000000024,368.00000000001273,-180.00000000000682,-225.00000000000853,-361.0000000000002,353.0000000000033,22.0000000000109,,106.99999999998862
