names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['NZDCAD'],80.0,-0.2299906204906205,B
EURUSD,15,"['EURCHF', 'NZDCAD']",80.0,-0.5976666666666667,B
AUDUSD,20,['USDJPY'],100.0,-0.6658456384516757,B
GBPCHF,10,"['GBPCHF', 'GBPCAD', 'GBPAUD']",80.0,-0.02,B
EURCHF,10,"['AUDNZD', 'AUDCAD', 'CADJPY', 'EURCHF']",100.0,-0.02,B
CADCHF,10,"['GBPCHF', 'GBPAUD']",100.0,0.6183333333333334,S
NZDCHF,50,"['GBPAUD', 'EURJPY']",100.0,-0.6328078459208492,B
GBPJPY,10,"['EURCAD', 'GBPCHF', 'EURAUD']",80.0,0.05633333333333334,S
GBPCAD,10,['AUDUSD'],80.0,-0.3365476190476191,B
EURJPY,10,"['GBPAUD', 'EURAUD', 'GBPCHF']",80.0,-0.8566666666666667,B
EURCAD,10,['EURGBP'],80.0,0.3239047619047619,S
EURAUD,10,"['USDCHF', 'AUDCHF', 'NZDCHF']",80.0,-1.0,B
EURNZD,10,"['AUDCHF', 'NZDCHF', 'CADCHF']",100.0,-1.0,B
CADJPY,20,['EURJPY'],80.0,-0.4931797091797094,B
AUDJPY,15,"['EURUSD', 'EURAUD']",80.0,-0.8085565545565545,B
NZDCAD,10,"['AUDCHF', 'NZDCHF', 'EURJPY']",80.0,0.28914285714285715,S
