date,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPAUD,EURCAD,EURNZD,AUDCAD,AUDNZD,empty,sum
2021.10.25,-46.999999999997044,-45.000000000006146,-39.00000000000014,-156.00000000000057,-119.00000000000244,0.0,-26.999999999999247,-323.99999999999096,-68.00000000000139,-246.99999999999721,-47.00000000000814,-125.00000000001954,,-1244.000000000023
2021.10.25,-51.00000000000193,-35.999999999991594,-17.000000000000348,-109.00000000000354,-130.99999999999224,22.999999999995246,-7.0000000000014495,-243.99999999999977,-83.9999999999952,-253.00000000001432,-56.0000000000005,-128.000000000017,,-1093.0000000000227
2021.10.25,-93.00000000000352,-86.99999999999264,-17.000000000000348,-25.00000000000835,-104.99999999999955,81.9999999999932,58.000000000002494,-404.0000000000044,-156.00000000000057,-248.00000000000378,-100.00000000000009,-141.00000000001333,,-1236.000000000031
2021.10.25,-28.999999999996362,-82.00000000000429,17.000000000000348,70.99999999999883,-104.99999999999955,76.99999999999375,96.00000000000719,-353.99999999998766,-158.99999999999804,-231.0000000000034,-116.00000000000499,-159.00000000002024,,-974.0000000000144
2021.10.25,-27.000000000001023,-99.99999999998899,14.000000000002899,96.00000000000719,-110.99999999999443,98.99999999999353,85.99999999999719,-431.99999999998795,-156.00000000000057,-280.0000000000136,-109.00000000000354,-162.00000000001768,,-1082.0000000000068
2021.10.25,42.00000000000159,-151.9999999999966,-4.999999999999449,107.00000000001265,-126.0000000000039,100.00000000000009,119.99999999999788,-407.99999999998613,-158.99999999999804,-270.00000000001467,-128.00000000000588,-192.00000000001438,,-1071.0000000000068
2021.10.25,-16.999999999995907,-89.00000000000574,21.00000000000435,80.00000000001339,-123.00000000000644,76.99999999999375,73.00000000000084,-489.0000000000061,-163.9999999999864,-394.00000000000546,-119.00000000000244,-251.00000000000122,,-1394.9999999999973
2021.10.25,-7.000000000005002,-28.999999999990145,35.00000000000725,126.0000000000039,-133.99999999998968,100.00000000000009,87.00000000000374,-480.99999999999807,-112.99999999998533,-346.0000000000019,-117.00000000000044,-211.00000000000563,,-1089.9999999999613
2021.10.25,111.0000000000042,-35.00000000000725,89.00000000000574,188.9999999999947,-164.00000000000858,136.99999999999824,153.00000000000313,-412.9999999999967,-100.99999999999554,-121.00000000001555,-191.00000000000784,-186.0000000000195,,-532.000000000045
2021.10.25,82.99999999999841,-52.99999999999194,1.0000000000065512,195.9999999999962,-187.00000000000384,180.99999999999784,128.00000000000588,-472.9999999999901,-83.9999999999952,-290.9999999999968,-171.00000000001003,-232.00000000000998,,-901.9999999999931
2021.10.25,42.999999999992156,-7.0000000000014495,47.00000000000814,215.00000000000963,-170.00000000000347,188.9999999999947,138.00000000000477,-485.0000000000021,-59.99999999999339,-340.00000000000693,-92.00000000000318,-247.00000000001944,,-769.0000000000206
2021.10.25,105.99999999999454,28.999999999990145,53.00000000000304,222.00000000001108,-173.00000000000094,192.99999999999872,153.99999999999858,-442.9999999999934,-43.999999999999595,-339.0000000000004,-68.00000000000139,-253.00000000001432,,-563.0000000000139
2021.10.25,102.99999999999443,134.00000000001188,106.00000000000608,173.00000000000094,-200.00000000000017,181.9999999999933,167.00000000000603,-381.99999999999346,-99.99999999998899,-279.00000000000705,-132.0000000000099,-275.000000000003,,-502.9999999999899
2021.10.25,72.99999999999329,167.9999999999904,192.99999999999872,136.00000000000279,-188.00000000001037,164.99999999999292,187.9999999999993,-285.99999999998624,-122.99999999998423,-278.00000000000045,-154.0000000000097,-230.00000000001907,,-336.0000000000325
2021.10.25,34.99999999999659,136.00000000000279,190.00000000000128,130.0000000000079,-171.00000000001003,131.99999999999878,167.00000000000603,-292.00000000000335,-137.9999999999937,-263.99999999999756,-153.00000000000313,-218.00000000000708,,-446.0000000000015
2021.10.25,85.99999999999852,117.99999999999588,174.00000000000747,160.00000000000458,-161.99999999999548,154.99999999999403,173.00000000000094,-322.00000000000006,-120.99999999999334,-233.00000000001654,-171.00000000001003,-205.00000000001074,,-348.0000000000248
2021.10.25,73.99999999999807,131.99999999999878,197.00000000000273,154.0000000000097,-167.00000000000603,151.9999999999966,197.99999999999818,-229.99999999999687,-103.99999999999298,-165.9999999999995,-180.0000000000024,-220.00000000002018,,-160.00000000001398
2021.10.25,9.000000000000341,119.00000000000244,175.00000000000293,126.0000000000039,-167.00000000000603,161.99999999999548,182.00000000000438,-262.00000000000665,-100.99999999999554,-161.00000000001114,-185.00000000000182,-191.00000000000784,,-294.00000000001955
2021.10.25,-34.99999999999659,107.99999999999699,178.00000000000037,113.00000000000753,-188.9999999999947,170.99999999999892,219.00000000000253,-185.99999999999727,-96.99999999999153,-138.0000000000159,-203.00000000000873,-231.0000000000034,,-290.0000000000018
2021.10.25,54.99999999999261,19.999999999997797,148.0000000000037,157.99999999999147,-253.99999999999866,209.9999999999991,235.00000000000742,-194.99999999998963,-83.9999999999952,-150.00000000000568,-198.00000000000927,-225.00000000000853,,-280.00000000001495
2021.10.25,99.00000000000375,-18.0000000000069,136.99999999999824,263.00000000001324,-322.00000000000006,182.99999999999983,240.00000000000688,-262.999999999991,-105.99999999998388,-103.00000000000864,-240.00000000000688,-251.00000000000122,,-380.99999999997664
2021.10.25,54.99999999999261,134.99999999999625,257.0000000000072,279.00000000000705,-299.99999999998914,254.99999999999412,362.00000000000676,-177.99999999998929,-82.99999999998863,-12.000000000012001,-295.0000000000008,-270.00000000001467,,205.00000000000955
2021.10.25,33.999999999991815,191.00000000000784,362.00000000000676,313.99999999999204,-314.99999999999864,295.0000000000008,435.0000000000076,56.99999999999594,-8.999999999992347,32.999999999994145,-336.00000000000296,-330.0000000000081,,730.9999999999949
2021.10.25,9.000000000000341,144.0000000000108,331.0000000000035,316.0000000000052,-347.0000000000084,300.0000000000003,438.00000000000506,86.99999999999264,13.000000000018552,-200.00000000000017,-325.00000000000864,-468.00000000000176,,298.00000000001734
2021.10.25,10.99999999999568,5.000000000010552,192.99999999999872,320.9999999999935,-320.00000000000915,324.9999999999975,441.0000000000025,32.999999999994145,37.00000000002035,-429.99999999999704,-299.00000000000483,-614.0000000000034,,-297.00000000000165
2021.10.25,45.000000000001705,-90.99999999999665,138.00000000000477,368.9999999999971,-348.9999999999993,345.99999999999073,433.0000000000056,14.000000000002899,76.0000000000094,-455.0000000000054,-266.0000000000107,-622.0000000000115,,-362.00000000001125
2021.10.25,63.99999999999295,-45.99999999999049,147.00000000000824,412.9999999999967,-302.0000000000023,358.9999999999982,433.0000000000056,11.00000000000545,99.00000000000463,-436.9999999999985,-264.0000000000087,-643.0000000000158,,-166.00000000000415
2021.10.25,105.00000000000398,42.999999999993044,192.00000000000327,510.00000000001046,-286.00000000000847,405.9999999999952,494.00000000000557,2.0000000000131024,233.00000000001654,-231.0000000000034,-276.00000000000955,-583.0000000000002,,609.0000000000198
2021.10.25,94.99999999999886,72.0000000000054,255.00000000000523,503.99999999999335,-266.0000000000107,387.99999999999943,511.0000000000059,34.000000000000696,255.00000000000523,-56.000000000011596,-303.0000000000088,-523.0000000000068,,965.9999999999761
2021.10.25,76.99999999999818,-29.999999999996696,180.0000000000024,431.0000000000036,-200.00000000000017,379.9999999999915,467.0000000000063,45.000000000006146,287.000000000015,113.99999999999189,-298.0000000000094,-471.0000000000214,,981.9999999999875
2021.10.25,94.99999999999886,-25.00000000000835,180.0000000000024,419.9999999999982,-150.00000000000568,369.99999999999255,463.0000000000023,76.0000000000094,384.00000000000654,160.99999999998892,-266.0000000000107,-461.0000000000003,,1246.999999999974
2021.10.25,173.00000000000182,-104.99999999999955,148.0000000000037,436.9999999999985,-93.99999999999409,374.999999999992,499.000000000005,112.000000000001,422.00000000001125,282.0000000000045,-324.00000000000205,-423.0000000000178,,1502.0000000000043
2021.10.25,155.00000000000114,-103.99999999999298,158.0000000000026,400.00000000000034,-89.00000000000574,273.9999999999965,473.0000000000012,82.00000000000429,253.00000000001432,282.9999999999888,-422.00000000000017,-446.0000000000131,,1016.9999999999974
2021.10.25,40.99999999999682,-252.0000000000078,111.00000000000554,302.0000000000023,-80.99999999999774,196.99999999999162,362.00000000000676,-99.00000000000463,104.99999999999955,275.000000000003,-383.0,-338.0000000000161,,239.99999999997937
2021.10.25,42.00000000000159,-78.00000000000028,179.00000000000693,371.00000000001023,-92.00000000000318,239.99999999999577,411.0000000000058,-19.999999999997797,230.00000000001907,377.9999999999894,-360.0000000000048,-297.0000000000139,,1004.0000000000091
2021.10.25,60.000000000002274,-130.99999999999224,226.00000000000398,417.0000000000007,-228.00000000000597,244.99999999999523,423.0000000000067,-1.999999999990898,192.00000000001438,412.9999999999967,-447.0000000000085,-310.0000000000103,,858.000000000012
2021.10.25,67.99999999999784,-96.00000000000719,267.00000000000614,561.0000000000115,-221.00000000000452,324.9999999999975,538.0000000000051,93.00000000000975,191.00000000000784,539.999999999985,-451.0000000000014,-304.00000000001535,,1510.9999999999923
2021.10.25,112.99999999999955,-116.99999999998934,282.99999999999994,588.9999999999951,-174.00000000000747,307.99999999999716,552.0000000000081,32.0000000000098,174.00000000000747,519.9999999999872,-469.0000000000083,-312.00000000000114,,1498.999999999998
2021.10.25,128.0000000000001,-279.00000000000705,251.00000000000122,544.0000000000111,-171.99999999999437,248.99999999999923,550.000000000006,73.00000000001194,52.000000000007596,478.0000000000006,-532.0000000000102,-332.00000000002115,,1010.000000000005
2021.10.25,128.0000000000001,-358.9999999999982,245.0000000000063,533.0000000000057,-188.00000000001037,209.9999999999991,552.0000000000081,141.99999999999767,-36.999999999998145,408.9999999999927,-595.0000000000011,-363.0000000000022,,676.9999999999995
2021.10.25,152.9999999999916,-317.9999999999961,253.0000000000032,574.0000000000078,-192.99999999999872,239.0000000000003,551.0000000000015,89.00000000000574,0.0,417.99999999998505,-572.0000000000058,-360.0000000000048,,833.9999999999898
2021.10.25,135.00000000000512,-261.0000000000001,275.99999999999847,584.0000000000067,-198.99999999999363,240.99999999999122,567.0000000000064,109.00000000000354,13.000000000018552,458.00000000000284,-562.0000000000069,-345.0000000000175,,1016.0000000000148
2021.10.25,81.99999999999363,-231.0000000000034,285.9999999999974,615.9999999999943,-208.99999999999253,251.99999999999667,573.0000000000013,96.00000000000719,16.000000000016,387.99999999998835,-554.00000000001,-368.00000000001273,,946.9999999999761
2021.10.25,72.99999999999329,-248.99999999998812,287.9999999999994,608.9999999999928,-211.00000000000563,249.99999999999466,575.0000000000033,113.00000000000753,8.000000000008,505.99999999998425,-567.0000000000064,-297.0000000000139,,1097.999999999969
2021.10.25,125.0,-292.00000000000335,265.99999999999955,626.9999999999998,-217.0000000000005,269.9999999999925,596.0000000000076,129.00000000000134,26.999999999999247,495.000000000001,-561.0000000000003,-311.0000000000168,,1153.99999999998
2021.10.25,120.00000000000455,-276.00000000000955,265.99999999999955,604.0000000000045,-226.99999999999943,254.99999999999412,580.0000000000027,134.99999999999625,25.00000000000835,479.99999999999153,-561.0000000000003,-312.00000000000114,,1088.9999999999911
2021.10.25,149.99999999999147,-234.00000000000088,263.99999999999756,628.0000000000064,-236.99999999999832,292.9999999999988,597.9999999999985,123.00000000000644,64.0000000000196,531.9999999999991,-538.0000000000051,-278.00000000000045,,1365.0000000000132
2021.10.25,141.9999999999959,-209.9999999999991,258.9999999999981,615.9999999999943,-232.00000000000998,292.9999999999988,582.0000000000048,80.99999999999774,87.00000000001484,417.0000000000007,-537.0000000000097,-269.00000000000813,,1228.9999999999782
2021.10.26,123.99999999999523,-194.99999999998963,190.00000000000128,435.9999999999919,-217.0000000000005,169.99999999999238,370.9999999999991,151.00000000001222,112.000000000001,510.99999999999477,-475.0000000000032,-255.00000000000523,,922.9999999999893
2021.10.26,135.99999999999568,-160.99999999998892,236.00000000000287,442.9999999999934,-178.99999999999582,159.9999999999935,462.0000000000068,137.00000000000932,139.00000000000023,486.999999999993,-459.0000000000094,-257.0000000000183,,1143.9999999999827
2021.10.26,143.00000000000068,-185.99999999999727,236.00000000000287,524.9999999999977,-224.000000000002,239.99999999999577,474.00000000000773,90.99999999999665,116.00000000000499,431.99999999998795,-472.00000000000574,-291.00000000001904,,1083.9999999999702
2021.10.26,152.9999999999916,-201.99999999999108,221.00000000000452,592.9999999999991,-219.99999999999798,291.99999999999227,519.9999999999983,79.00000000000685,111.00000000001664,417.99999999998505,-449.0000000000105,-291.00000000001904,,1224.9999999999757
2021.10.26,162.9999999999967,-208.99999999999253,197.99999999999818,585.9999999999976,-211.99999999998997,314.99999999999864,538.0000000000051,42.0000000000087,145.00000000001734,432.9999999999945,-445.0000000000065,-300.00000000001137,,1254.0000000000164
2021.10.26,159.9999999999966,-192.99999999999872,229.00000000000142,622.9999999999958,-226.99999999999943,330.9999999999924,573.0000000000013,95.00000000000064,158.0000000000137,486.999999999993,-458.00000000000284,-293.0000000000099,,1484.999999999984
2021.10.26,167.99999999999216,-177.00000000000495,275.99999999999847,635.9999999999922,-241.00000000000233,340.9999999999913,602.999999999998,170.00000000000347,171.00000000001003,438.9999999999894,-539.0000000000006,-371.00000000001023,,1475.999999999957
2021.10.26,242.999999999995,-215.00000000000963,290.00000000000136,669.0000000000085,-256.99999999999613,361.9999999999957,670.9999999999993,292.00000000000335,203.00000000001984,588.9999999999951,-550.000000000006,-363.0000000000022,,1934.000000000004
2021.10.26,269.999999999996,-190.00000000000128,307.0000000000017,686.9999999999932,-293.99999999999426,385.99999999999744,692.0000000000038,319.0000000000026,198.00000000000927,619.9999999999983,-610.0000000000106,-440.00000000001813,,1944.9999999999777
2021.10.26,265.99999999999113,-198.00000000000927,319.99999999999807,716.0000000000056,-286.00000000000847,388.9999999999949,704.0000000000047,319.0000000000026,186.0000000000195,461.0000000000003,-601.000000000007,-487.0000000000152,,1788.9999999999766
2021.10.26,265.00000000000057,-208.99999999999253,319.0000000000026,734.9999999999968,-279.99999999999136,375.9999999999986,700.0000000000006,273.0000000000121,171.00000000001003,458.00000000000284,-632.0000000000103,-471.0000000000214,,1705.0000000000086
2021.10.26,316.0000000000025,-208.00000000000819,348.9999999999993,757.0000000000076,-259.0000000000092,385.99999999999744,745.0000000000068,341.00000000001353,228.00000000000597,554.9999999999944,-635.0000000000077,-504.0000000000156,,2070.9999999999873
2021.10.26,346.00000000000364,-192.99999999999872,353.99999999999875,743.0000000000048,-243.99999999999977,401.99999999999125,748.9999999999997,391.9999999999924,260.0000000000158,651.9999999999859,-642.0000000000092,-485.0000000000021,,2333.9999999999823
2021.10.26,349.00000000000375,-156.00000000000057,380.999999999998,740.9999999999917,-236.99999999999832,417.0000000000007,767.0000000000066,432.9999999999945,292.00000000000335,771.9999999999949,-693.0000000000102,-460.000000000016,,2605.9999999999686
2021.10.26,331.00000000000307,-123.00000000000644,463.0000000000023,729.0000000000018,-245.99999999999068,433.99999999998994,835.000000000008,642.0000000000092,310.0000000000103,800.9999999999851,-693.0000000000102,-487.99999999999955,,2995.000000000003
2021.10.26,379.99999999999545,-131.99999999999878,457.0000000000074,696.0000000000077,-259.9999999999936,423.9999999999911,835.000000000008,668.0000000000019,314.00000000001427,757.999999999992,-729.0000000000018,-537.0000000000097,,2874.000000000014
2021.10.26,388.9999999999958,-137.9999999999937,460.00000000000483,716.0000000000056,-261.0000000000001,432.9999999999945,841.9999999999983,680.9999999999983,290.00000000001245,736.9999999999877,-701.0000000000072,-504.0000000000156,,2943.999999999981
2021.10.26,381.0000000000002,-217.0000000000005,397.99999999999835,693.9999999999947,-283.000000000011,385.99999999999744,785.9999999999978,557.0000000000075,182.0000000000155,658.0000000000031,-717.000000000001,-476.0000000000098,,2348.9999999999927
2021.10.26,319.0000000000026,-221.00000000000452,426.00000000000415,653.999999999999,-272.00000000000557,329.999999999997,775.9999999999989,564.000000000009,159.00000000002024,653.999999999999,-756.0000000000011,-474.0000000000189,,2159.0
2021.10.26,347.999999999999,-239.99999999999577,399.0000000000049,748.9999999999997,-283.99999999999534,362.99999999999113,790.9999999999973,344.00000000001097,142.0000000000199,734.9999999999968,-708.0000000000086,-426.00000000001523,,2213.0000000000045
2021.10.26,322.00000000000273,-299.00000000000483,256.0000000000007,784.9999999999912,-266.0000000000107,330.9999999999924,687.0000000000043,85.00000000000173,138.0000000000159,458.00000000000284,-713.0000000000081,-462.0000000000068,,1321.9999999999814
2021.10.26,433.9999999999975,-296.9999999999917,246.99999999999721,791.0000000000084,-421.99999999998903,363.99999999999767,674.000000000008,56.000000000011596,127.00000000001043,402.9999999999978,-565.0000000000044,-447.0000000000196,,1365.0000000000236
2021.10.26,402.9999999999916,-242.00000000000887,274.00000000000756,914.9999999999991,-436.9999999999985,469.99999999999267,775.9999999999989,114.0000000000141,162.00000000001768,475.0000000000032,-557.0000000000075,-431.0000000000036,,1922.0000000000064
2021.10.26,411.9999999999919,-129.00000000000134,336.9999999999984,966.0000000000002,-458.00000000000284,504.9999999999999,795.0000000000013,154.0000000000097,215.00000000000963,547.999999999993,-568.0000000000018,-415.0000000000098,,2361.999999999988
2021.10.26,409.9999999999966,-110.99999999999443,336.00000000000296,966.0000000000002,-408.9999999999927,457.99999999999176,736.9999999999987,-65.00000000000395,182.0000000000155,493.99999999999443,-565.0000000000044,-405.0000000000109,,2027.9999999999936
2021.10.26,399.0000000000009,-107.99999999999699,323.0000000000066,923.9999999999915,-374.0000000000077,419.9999999999982,687.9999999999998,-106.00000000000608,155.00000000001623,463.9999999999977,-512.0000000000014,-365.99999999999966,,1906.999999999999
2021.10.26,408.00000000000125,-65.00000000000395,336.00000000000296,963.0000000000027,-373.00000000000114,444.9999999999954,697.0000000000032,-207.00000000000162,189.00000000001694,529.999999999986,-519.0000000000028,-362.00000000001785,,2041.999999999981
2021.10.26,415.9999999999968,15.999999999993797,411.0000000000058,1031.000000000004,-314.99999999999864,395.0000000000009,663.999999999998,-266.999999999995,242.00000000000887,594.99999999999,-516.0000000000053,-358.00000000001387,,2313.9999999999854
2021.10.26,355.99999999999454,75.00000000000284,441.0000000000025,1086.9999999999936,-300.99999999999574,429.99999999999704,692.9999999999992,-261.0000000000001,272.00000000000557,688.9999999999841,-577.0000000000052,-304.00000000001535,,2599.9999999999627
2021.10.26,356.9999999999993,1.0000000000065512,470.00000000000375,946.0000000000024,-266.999999999995,381.99999999999346,733.0000000000059,-82.99999999998863,214.00000000000307,800.9999999999851,-615.00000000001,-306.00000000000625,,2632.9999999999995
2021.10.26,387.999999999991,-35.999999999991594,436.9999999999985,835.9999999999923,-296.0000000000074,396.9999999999918,729.9999999999973,72.0000000000054,252.0000000000078,804.9999999999891,-607.0000000000019,-360.0000000000048,,2617.9999999999673
2021.10.26,524.9999999999915,-14.000000000002899,463.0000000000023,914.9999999999991,-299.99999999998914,442.9999999999934,784.0000000000069,228.00000000000597,265.0000000000041,832.9999999999949,-667.0000000000065,-391.000000000008,,3083.999999999992
2021.10.26,519.999999999996,43.999999999999595,519.9999999999983,832.0000000000105,-292.00000000000335,423.9999999999911,785.9999999999978,300.99999999999574,292.00000000000335,815.9999999999945,-642.0000000000092,-408.00000000000836,,3192.9999999999663
2021.10.26,543.9999999999969,-43.999999999999595,422.00000000000017,868.000000000002,-283.99999999999534,429.99999999999704,787.9999999999998,191.99999999999218,336.00000000000296,709.0000000000041,-633.0000000000058,-463.0000000000134,,2864.999999999981
2021.10.26,597.999999999999,12.999999999996348,446.9999999999974,907.9999999999977,-242.00000000000887,456.9999999999963,780.9999999999984,195.9999999999962,373.00000000000114,695.0000000000011,-600.0000000000006,-495.000000000001,,3130.999999999973
2021.10.26,668.9999999999969,-187.99999999998818,433.0000000000056,892.0000000000039,-207.00000000000162,368.9999999999971,768.9999999999975,156.00000000000057,275.000000000003,720.9999999999939,-735.0000000000078,-551.0000000000126,,2602.9999999999877
2021.10.26,612.9999999999995,-191.99999999999218,407.0000000000018,829.0000000000131,-144.99999999999514,349.99999999999477,734.0000000000014,191.00000000000784,287.9999999999994,642.9999999999936,-730.0000000000084,-547.0000000000086,,2441.000000000007
2021.10.26,650.9999999999962,-263.99999999999756,311.00000000000574,722.0000000000005,-126.0000000000039,329.999999999997,677.0000000000053,188.00000000001037,292.00000000000335,543.0000000000045,-644.0000000000001,-551.0000000000126,,2129.000000000009
2021.10.26,623.9999999999952,-293.99999999999426,291.0000000000079,646.0000000000132,-104.99999999999955,300.0000000000003,641.9999999999982,177.00000000000495,274.00000000001864,509.99999999998823,-613.000000000008,-523.0000000000068,,1929.0000000000177
