,name,direction
0,USDJPY,B
1,GBPCHF,B
2,EURCHF,S
3,CHFJPY,B
4,EURGBP,S
5,GBPJPY,B
6,GBPAUD,B
7,EURJPY,B
8,EURCAD,S
9,AUDNZD,B
