date,GBPUSD,USDJPY,AUDUSD,EURCHF,GBPAUD,EURAUD,NZDJPY,empty,sum
2017.02.20,-70.99999999999883,-79.00000000000773,9.999999999998899,-52.000000000007596,9.000000000014552,-195.00000000001182,-13.00000000000523,,-391.00000000001774
2017.02.20,-147.00000000000824,-48.00000000000182,-1.0000000000065512,-74.0000000000185,-130.99999999999224,-293.0000000000099,-51.9999999999925,,-746.0000000000298
2017.02.20,-330.9999999999924,31.999999999996476,37.99999999999359,-70.0000000000145,-285.99999999998624,-314.99999999999864,-125.0,,-1057.0000000000018
2017.02.20,-269.9999999999925,-27.000000000001023,-62.000000000006494,-117.00000000001154,-431.0000000000036,-462.0000000000068,-144.00000000000546,,-1513.0000000000273
2017.02.20,-184.00000000000637,28.999999999996362,-57.00000000000705,-106.00000000000608,-309.0000000000037,-380.00000000000256,-209.00000000000318,,-1216.0000000000325
2017.02.20,-208.99999999999253,36.000000000001364,-6.0000000000060005,-119.00000000000244,-235.99999999999176,-289.0000000000059,-167.99999999999216,,-990.9999999999894
2017.02.20,-103.99999999999298,-38.000000000010914,-104.00000000000409,-87.00000000001484,-295.99999999998516,-309.0000000000037,-243.99999999999977,,-1182.0000000000114
2017.02.20,-140.0000000000068,-88.00000000000807,-74.00000000000739,-106.00000000000608,-289.0000000000059,-283.99999999999534,-201.99999999999818,,-1183.0000000000277
2017.02.20,-140.0000000000068,-234.99999999999943,-6.0000000000060005,-110.00000000001009,-141.99999999999767,-184.99999999999073,-31.999999999996476,,-850.0000000000072
2017.02.20,-113.00000000000753,-221.00000000000364,14.999999999998348,-113.00000000000753,-62.000000000006494,-139.00000000000023,-57.00000000000216,,-690.0000000000292
2017.02.20,-120.99999999999334,-215.0000000000034,-9.00000000000345,-111.00000000001664,-124.99999999999733,-207.00000000000162,-63.00000000000239,,-851.0000000000182
2017.02.20,-121.99999999999989,-222.99999999999898,-9.00000000000345,-110.00000000001009,-121.99999999999989,-212.00000000001216,-55.999999999997385,,-854.0000000000218
2017.02.20,-147.99999999999258,-195.99999999999795,-19.999999999997797,-107.00000000001265,-182.99999999999983,-239.99999999999577,-54.99999999999261,,-948.9999999999893
2017.02.20,-184.99999999999073,-118.00000000000921,37.99999999999359,-113.00000000000753,-110.99999999999443,-201.00000000000674,-99.00000000000375,,-789.0000000000188
2017.02.20,-164.00000000000858,-189.99999999999773,46.999999999997044,-121.00000000001555,-68.00000000000139,-156.00000000000057,-72.99999999999329,,-725.00000000002
2017.02.20,-200.00000000000017,-210.99999999999852,58.99999999999794,-121.00000000001555,-83.9999999999952,-103.99999999999298,-54.000000000002046,,-715.0000000000065
2017.02.20,-239.99999999999577,-326.0000000000076,46.999999999997044,-105.00000000002174,-164.99999999999292,-17.000000000000348,40.00000000000625,,-766.0000000000151
2017.02.20,-246.99999999999721,-261.0000000000099,80.99999999999774,-135.00000000001845,-97.9999999999981,-76.99999999999375,15.000000000000568,,-722.0000000000191
2017.02.20,-326.9999999999884,-253.0000000000001,151.00000000000114,-159.00000000002024,-58.99999999998684,-90.99999999999665,102.00000000000387,,-635.9999999999873
2017.02.20,-296.9999999999917,-240.99999999999966,102.00000000000209,-108.00000000001918,-123.99999999999079,-59.000000000009045,36.000000000001364,,-691.0000000000069
2017.02.20,-479.99999999999153,-152.00000000000102,48.99999999999905,-157.00000000000713,-470.9999999999992,-249.00000000001032,-7.999999999995566,,-1468.0000000000055
2017.02.20,-543.0000000000045,-175.00000000001137,-9.00000000000345,-184.00000000000637,-680.9999999999983,-334.9999999999964,-27.999999999991587,,-1955.000000000012
2017.02.20,-730.0000000000084,-298.0000000000018,31.999999999998696,-166.00000000002169,-834.9999999999858,-299.00000000000483,73.99999999999807,,-2222.000000000026
2017.02.20,-602.999999999998,-234.99999999999943,27.999999999994696,-207.00000000000162,-675.0000000000034,-263.99999999999756,39.00000000000148,,-1917.0000000000036
2017.02.20,-587.0000000000042,-300.00000000001137,19.999999999997797,-160.00000000000458,-673.9999999999968,-261.0000000000001,73.0000000000075,,-1889.0000000000116
2017.02.20,-680.9999999999983,-284.000000000006,10.999999999994348,-118.00000000001809,-815.9999999999945,-268.0000000000016,76.99999999999818,,-2079.0000000000264
2017.02.20,-663.999999999998,-227.00000000000387,-9.00000000000345,-195.00000000001182,-835.9999999999923,-330.9999999999924,55.999999999997385,,-2206.0000000000045
2017.02.20,-699.9999999999895,-200.00000000000284,-17.000000000000348,-264.0000000000198,-902.0000000000028,-367.0000000000062,39.00000000000148,,-2411.0000000000205
2017.02.20,-536.0000000000032,-216.00000000000819,-39.00000000000014,-216.00000000001617,-729.0000000000018,-304.9999999999997,6.000000000000227,,-2035.000000000029
2017.02.20,-558.9999999999984,-256.0000000000002,-36.0000000000027,-190.00000000000128,-754.9999999999945,-217.0000000000005,25.99999999999625,,-1987.0000000000014
2017.02.20,-631.0000000000038,-259.00000000000034,-14.000000000002899,-135.00000000001845,-800.0000000000007,-263.99999999999756,60.000000000002274,,-2043.0000000000214
2017.02.20,-683.9999999999957,-242.00000000000443,22.999999999995246,-135.00000000001845,-795.9999999999967,-255.00000000000523,90.00000000000341,,-1999.000000000022
2017.02.20,-668.0000000000019,-246.00000000000932,12.000000000000899,-102.00000000000209,-792.9999999999993,-202.9999999999976,78.00000000000296,,-1922.0000000000066
2017.02.20,-731.9999999999993,-213.00000000000807,41.9999999999976,-109.00000000000354,-809.9999999999997,-242.00000000000887,82.99999999999841,,-1981.0000000000234
2017.02.20,-686.9999999999932,-213.00000000000807,90.0000000000012,-107.00000000001265,-652.9999999999925,-151.9999999999966,90.00000000000341,,-1631.9999999999982
2017.02.20,-705.0000000000001,-228.00000000000864,92.00000000000318,-80.00000000001339,-672.9999999999902,-129.00000000000134,73.99999999999807,,-1649.0000000000123
2017.02.20,-611.9999999999903,-180.00000000000682,136.00000000000279,-95.00000000000064,-458.9999999999872,-49.00000000001015,25.99999999999625,,-1232.9999999999964
2017.02.20,-629.9999999999973,-209.00000000000318,141.00000000000225,-94.00000000001629,-472.00000000000574,-29.00000000001235,40.00000000000625,,-1253.0000000000264
2017.02.20,-594.99999999999,-219.99999999999886,146.00000000000168,-96.00000000000719,-421.0000000000047,-5.999999999994898,54.000000000002046,,-1137.999999999992
2017.02.20,-540.0000000000072,-256.0000000000002,114.99999999999844,-91.00000000001884,-415.99999999999415,52.000000000007596,30.000000000001137,,-1106.0000000000134
2017.02.20,-553.9999999999878,-240.99999999999966,90.0000000000012,-84.0000000000174,-492.0000000000035,11.00000000000545,9.000000000000341,,-1261.0000000000014
2017.02.20,-560.0000000000049,-248.00000000000466,86.99999999999264,-91.00000000001884,-475.99999999998755,4.999999999988347,37.00000000000614,,-1246.0000000000289
2017.02.20,-591.9999999999925,-231.99999999999932,114.99999999999844,-94.00000000001629,-472.00000000000574,5.999999999994898,70.99999999999795,,-1198.0000000000225
2017.02.20,-625.0000000000089,-225.00000000000853,134.0000000000008,-87.00000000001484,-448.000000000004,36.999999999998145,48.00000000000182,,-1166.0000000000355
2017.02.20,-628.9999999999907,-227.00000000000387,139.00000000000023,-77.00000000001594,-452.99999999999227,59.99999999999339,64.00000000000716,,-1123.0000000000018
2017.02.20,-631.9999999999882,-221.00000000000364,109.99999999999899,-77.00000000001594,-539.0000000000006,-11.00000000000545,85.99999999999852,,-1284.0000000000164
2017.02.20,-621.0000000000049,-243.0000000000092,132.99999999999423,-85.00000000000173,-462.9999999999912,55.000000000005045,60.000000000002274,,-1164.0000000000055
2017.02.20,-553.9999999999878,-182.00000000000216,146.99999999999713,-58.000000000002494,-337.99999999999386,133.99999999998968,52.00000000000671,,-798.9999999999928
