date,GBPUSD,USDJPY,AUDUSD,EURCHF,GBPAUD,EURAUD,NZDJPY,empty,sum
2017.02.20,-86.0000000000083,-90.00000000000341,-50.0000000000056,-71.00000000002105,-70.99999999999883,-232.00000000000998,-64.99999999999773,,-665.0000000000449
2017.02.20,-165.9999999999995,-97.00000000000841,-26.000000000003798,-103.00000000000864,-181.9999999999933,-327.00000000001063,-52.99999999999727,,-954.0000000000216
2017.02.20,-353.0000000000033,-58.9999999999975,-2.999999999997449,-109.00000000000354,-354.9999999999942,-373.00000000000114,-147.99999999999613,,-1399.9999999999934
2017.02.20,-387.000000000004,-34.000000000006025,-63.00000000000195,-126.0000000000039,-506.0000000000064,-495.000000000001,-179.9999999999926,,-1791.000000000016
2017.02.20,-275.9999999999874,-47.000000000011255,-114.00000000000298,-124.00000000001299,-428.9999999999905,-496.99999999999187,-239.00000000000432,,-1726.0000000000011
2017.02.20,-219.99999999999798,-54.000000000002046,-67.00000000000594,-122.00000000002208,-326.9999999999884,-394.00000000000546,-224.00000000000375,,-1408.0000000000255
2017.02.20,-229.99999999999687,-44.00000000001114,-129.00000000000134,-122.00000000002208,-370.00000000000364,-428.00000000000614,-257.000000000005,,-1580.0000000000462
2017.02.20,-161.99999999999548,-112.99999999999955,-121.00000000000443,-115.00000000002063,-334.9999999999964,-347.9999999999928,-245.00000000000455,,-1439.0000000000139
2017.02.20,-154.99999999999403,-252.00000000000955,-87.99999999999919,-119.00000000000244,-313.99999999999204,-296.9999999999917,-207.9999999999984,,-1432.9999999999875
2017.02.20,-143.99999999998857,-295.0000000000017,-39.00000000000014,-117.00000000001154,-181.9999999999933,-221.00000000000452,-75.9999999999934,,-1073.9999999999932
2017.02.20,-153.9999999999875,-245.00000000000455,-29.000000000001247,-118.00000000001809,-170.00000000000347,-235.00000000000742,-100.99999999999909,,-1052.0000000000214
2017.02.20,-133.99999999998968,-239.00000000000432,-19.00000000000235,-119.00000000000244,-141.99999999999767,-229.99999999999687,-84.99999999999375,,-967.9999999999869
2017.02.20,-150.00000000000568,-245.00000000000455,-29.999999999996696,-116.00000000000499,-201.00000000000674,-251.00000000000122,-96.9999999999942,,-1090.000000000014
2017.02.20,-192.99999999999872,-197.00000000000273,-21.999999999999797,-118.00000000001809,-197.00000000000273,-269.00000000000813,-108.00000000000409,,-1104.0000000000343
2017.02.20,-190.00000000000128,-200.00000000000284,19.00000000000235,-123.00000000000644,-141.99999999999767,-229.99999999999687,-106.99999999999932,,-973.000000000002
2017.02.20,-214.00000000000307,-248.00000000000466,34.99999999999615,-129.00000000000134,-106.99999999999044,-158.99999999999804,-82.99999999999841,,-904.9999999999999
2017.02.20,-251.00000000000122,-347.999999999999,9.00000000000345,-146.00000000000168,-188.9999999999947,-141.99999999999767,-60.000000000002274,,-1126.9999999999932
2017.02.20,-310.9999999999946,-328.00000000000296,43.999999999999595,-135.00000000001845,-168.99999999999693,-78.00000000000028,-1.0000000000047748,,-978.0000000000184
2017.02.20,-377.0000000000051,-294.00000000001114,73.99999999999629,-167.00000000000603,-141.99999999999767,-123.99999999999079,13.999999999995794,,-1016.0000000000188
2017.02.20,-340.00000000000693,-274.0000000000009,75.9999999999983,-169.00000000001913,-217.99999999998488,-171.99999999999437,21.000000000000796,,-1076.0000000000073
2017.02.20,-530.9999999999926,-262.00000000000045,20.999999999993246,-160.00000000000458,-565.9999999999999,-285.00000000000193,-24.999999999991473,,-1807.9999999999973
2017.02.20,-567.9999999999907,-204.9999999999983,-11.00000000000545,-201.00000000000674,-692.9999999999881,-337.99999999999386,-39.00000000000148,,-2054.9999999999845
2017.02.20,-808.0000000000088,-308.9999999999975,-21.999999999999797,-224.000000000002,-998.9999999999943,-400.00000000000034,-30.9999999999917,,-2792.999999999995
2017.02.20,-740.9999999999917,-302.0000000000067,9.00000000000345,-219.00000000001364,-846.9999999999977,-330.0000000000081,7.999999999995566,,-2422.000000000019
2017.02.20,-611.000000000006,-302.99999999999727,-24.000000000001798,-227.00000000002163,-753.9999999999881,-314.99999999999864,34.000000000006025,,-2200.0000000000077
2017.02.20,-690.9999999999972,-300.00000000001137,9.999999999998899,-164.00000000000858,-817.000000000001,-303.9999999999932,61.99999999999761,,-2204.0000000000146
2017.02.20,-690.9999999999972,-295.0000000000017,-41.000000000002146,-243.00000000001543,-872.0000000000061,-371.00000000001023,43.00000000000637,,-2470.0000000000264
2017.02.20,-727.9999999999953,-256.0000000000002,-60.99999999999994,-278.00000000000045,-974.9999999999925,-405.0000000000109,27.000000000001023,,-2675.999999999998
2017.02.20,-703.9999999999935,-246.9999999999999,-48.99999999999905,-287.000000000015,-905.0000000000002,-442.9999999999934,-10.000000000005116,,-2645.000000000006
2017.02.20,-607.0000000000019,-271.0000000000008,-58.99999999999794,-256.00000000001177,-835.9999999999923,-375.9999999999986,-16.000000000005343,,-2421.0000000000086
2017.02.20,-702.0000000000026,-274.0000000000009,-36.0000000000027,-216.00000000001617,-838.0000000000055,-273.9999999999965,25.000000000005684,,-2315.000000000019
2017.02.20,-713.9999999999924,-282.0000000000107,-40.00000000000669,-140.0000000000068,-883.9999999999959,-278.00000000000045,30.000000000001137,,-2308.000000000012
2017.02.20,-722.0000000000005,-273.00000000001035,0.0,-137.00000000000932,-856.9999999999967,-306.9999999999906,64.00000000000716,,-2232.0
2017.02.20,-739.0000000000008,-258.0000000000098,-29.999999999996696,-122.00000000002208,-934.9999999999969,-354.0000000000099,61.00000000000705,,-2377.000000000029
2017.02.20,-757.999999999992,-222.99999999999898,31.999999999998696,-112.000000000001,-818.9999999999919,-239.00000000001143,37.9999999999967,,-2080.9999999999995
2017.02.20,-724.9999999999978,-237.99999999999955,80.00000000000229,-110.00000000001009,-703.9999999999935,-180.0000000000024,57.00000000000216,,-1819.9999999999986
2017.02.20,-727.9999999999953,-231.99999999999932,90.99999999999665,-100.0000000000112,-686.9999999999932,-143.00000000000423,22.00000000000557,,-1777.000000000001
2017.02.20,-632.9999999999947,-213.00000000000807,129.9999999999968,-103.00000000000864,-485.0000000000021,-87.99999999999919,19.000000000005457,,-1373.0000000000102
2017.02.20,-629.9999999999973,-252.00000000000955,129.00000000000134,-109.00000000000354,-485.99999999998647,-58.000000000002494,39.00000000000148,,-1366.9999999999964
2017.02.20,-635.0000000000077,-263.00000000000523,107.00000000000153,-101.00000000001774,-519.9999999999872,-45.000000000006146,28.000000000005798,,-1429.0000000000168
2017.02.20,-584.9999999999911,-269.00000000000546,75.00000000000284,-123.00000000000644,-506.9999999999908,-32.999999999994145,-12.000000000000455,,-1453.9999999999854
