date,USDCHF,GBPUSD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2018.07.30,-158.0000000000026,-112.000000000001,-58.99999999999794,-38.0000000000047,-75.00000000000284,-51.00000000000193,-110.99999999999443,-100.00000000000009,-175.99999999998772,-79.99999999999119,-49.00000000001015,-33.00000000000125,-17.999999999995797,,-1059.9999999999918
2018.07.30,-104.00000000000409,-53.999999999998494,-29.999999999996696,-43.00000000000415,-75.00000000000284,16.999999999995907,-45.99999999999049,-61.999999999995396,-115.99999999998545,32.0000000000098,-95.00000000000064,-27.999999999991587,48.000000000003595,,-555.9999999999606
2018.07.30,-114.00000000000298,-4.000000000004,-42.999999999993044,-48.99999999999905,-85.00000000000173,129.99999999999545,-56.0000000000005,-75.00000000000284,-33.999999999991815,110.00000000001009,-52.000000000007596,-21.99999999999136,80.99999999999774,,-212.99999999999164
2018.07.30,-111.00000000000554,-25.999999999992696,-34.99999999999615,-57.00000000000705,-92.00000000000318,176.9999999999925,-39.999999999995595,-70.99999999999883,8.000000000009777,208.99999999999253,-65.00000000000395,-13.999999999995794,104.00000000000409,,-12.999999999999886
2018.07.30,-92.99999999999864,-28.999999999990145,-44.99999999999504,-62.000000000006494,-72.0000000000054,177.99999999999727,-28.999999999990145,-65.00000000000395,14.000000000010004,226.99999999999943,-65.00000000000395,-24.00000000000091,107.00000000000153,,42.000000000013614
2018.07.30,-102.00000000000209,-25.999999999992696,-37.99999999999359,-39.00000000000014,-81.00000000001995,132.99999999999557,-31.999999999998696,-65.00000000000395,-44.999999999987494,239.99999999999577,-108.00000000001918,-64.99999999999773,97.00000000000264,,-131.00000000002157
2018.07.30,-129.00000000000134,-56.99999999999594,-36.999999999998145,-58.99999999999794,-95.00000000000064,122.99999999999045,-34.000000000000696,-63.00000000000195,-20.999999999986585,259.9999999999936,-107.00000000001265,-61.99999999999761,102.99999999999754,,-178.00000000001188
2018.07.30,-117.00000000000044,-66.99999999999484,-42.999999999993044,-69.00000000000794,-118.00000000001809,131.00000000000023,-56.0000000000005,-70.0000000000034,-25.000000000005684,232.99999999999432,-106.00000000000608,-72.00000000000273,128.00000000000588,,-251.00000000003232
2018.07.30,-136.99999999999824,-21.00000000000435,-56.99999999999594,-77.00000000000485,-120.00000000000898,193.9999999999884,-39.999999999995595,-102.00000000000209,52.99999999999727,235.99999999999176,-42.0000000000087,-3.0000000000001137,151.00000000000114,,34.9999999999597
2018.07.30,-180.0000000000024,-2.999999999997449,-63.00000000000195,-109.00000000000354,-132.00000000002098,163.99999999998727,-50.99999999998994,-110.99999999999443,39.00000000001569,221.99999999998886,-56.000000000011596,-15.999999999991132,131.00000000000333,,-165.00000000001822
2018.07.30,-196.00000000000728,0.0,19.00000000000235,-81.00000000000884,-150.00000000000568,202.99999999998875,-47.9999999999925,-53.999999999998494,84.00000000000318,286.99999999999284,-5.000000000010552,-3.0000000000001137,187.9999999999993,,243.99999999996294
2018.07.30,-226.99999999999943,34.000000000000696,55.000000000005045,-57.00000000000705,-145.00000000001734,164.99999999999204,-41.9999999999976,-39.999999999995595,69.00000000001683,283.99999999999534,7.0000000000014495,-21.000000000000796,192.00000000000327,,273.9999999999969
2018.07.30,-214.99999999999852,41.000000000002146,91.00000000000774,-36.999999999998145,-133.00000000000534,164.99999999999204,-27.999999999994696,-16.0000000000049,66.0000000000025,303.9999999999932,-9.999999999998899,-22.999999999996135,180.0000000000024,,385.0000000000034
2018.07.30,-197.00000000000273,39.00000000001125,78.00000000000028,-26.999999999999247,-121.00000000001555,205.99999999998886,-32.999999999994145,-2.000000000002,116.00000000001387,293.99999999999426,-40.0000000000178,7.999999999995566,168.00000000000148,,488.99999999997414
2018.07.30,-187.00000000000384,31.000000000003247,80.00000000000229,-19.00000000000235,-121.99999999999989,215.99999999999397,-22.999999999995246,-4.000000000004,104.99999999998977,296.9999999999917,-46.0000000000127,1.0000000000047748,168.99999999999693,,497.9999999999647
2018.07.30,-180.0000000000024,17.000000000000348,51.000000000001044,-42.0000000000087,-119.00000000000244,191.99999999999307,-18.999999999991246,-21.999999999999797,74.00000000001228,296.0000000000074,-47.00000000001925,-18.000000000000682,165.9999999999995,,348.9999999999891
2018.07.30,-175.00000000000293,-29.999999999996696,36.0000000000027,-87.00000000000374,-134.00000000001188,199.99999999998863,-26.999999999999247,-21.999999999999797,90.00000000000341,296.9999999999917,-53.00000000001415,-12.999999999991019,173.00000000000094,,254.99999999996788
2018.07.30,-141.00000000000225,-78.00000000000028,11.00000000000545,-135.00000000000733,-176.00000000002058,222.99999999999898,-45.99999999999049,-46.999999999997044,139.00000000001,316.99999999998954,61.99999999998429,12.000000000000455,217.99999999999596,,358.9999999999667
2018.07.30,-200.00000000000017,-65.99999999998829,28.000000000005798,-109.00000000000354,-182.99999999999983,165.99999999999682,-86.99999999999264,-46.00000000000159,110.00000000001364,252.0000000000078,51.000000000001044,19.000000000005457,179.00000000000693,,114.00000000005147
2018.07.30,-241.00000000000233,-60.99999999999994,35.00000000000725,-101.00000000000664,-199.00000000001583,165.99999999999682,-104.99999999999955,-65.00000000000395,135.99999999999568,234.00000000000088,24.000000000001798,40.99999999999682,163.00000000000205,,26.999999999973
2018.07.30,-243.99999999999977,-106.00000000000608,6.0000000000060005,-151.00000000000114,-197.00000000000273,165.99999999999682,-115.99999999999389,-112.99999999999643,123.99999999999523,181.00000000000892,55.99999999998939,48.00000000000182,178.00000000000037,,-168.00000000000145
2018.07.30,-195.00000000000074,-286.99999999999284,-63.00000000000195,-186.00000000000838,-174.00000000000747,203.99999999999352,-78.00000000000028,-99.00000000000463,269.00000000000546,371.00000000001023,74.99999999998064,34.99999999999659,256.99999999999613,,128.9999999999662
2018.07.30,-82.00000000000429,-251.00000000000122,-41.9999999999976,-200.00000000000017,-163.00000000000205,278.99999999999636,-7.9999999999968985,-51.000000000001044,280.00000000000114,411.0000000000058,-28.000000000005798,28.000000000005798,233.00000000000543,,406.00000000000546
2018.07.30,-36.999999999998145,-188.9999999999947,1.0000000000065512,-114.00000000000298,-146.00000000000168,376.99999999999534,34.000000000000696,33.000000000005244,265.0000000000148,401.00000000000693,-276.00000000000955,22.00000000000557,138.00000000000477,,509.00000000003274
2018.07.30,-24.000000000001798,-182.99999999999983,-25.999999999992696,-148.0000000000037,-168.0000000000126,381.9999999999908,36.0000000000027,53.00000000000304,277.00000000001523,378.999999999996,-338.0000000000161,49.000000000006594,133.00000000000534,,421.9999999999931
2018.07.30,39.00000000000014,-207.99999999998596,-32.999999999994145,-158.99999999999804,-186.0000000000195,423.9999999999924,57.00000000000705,73.00000000000084,276.00000000001046,360.9999999999891,-236.00000000001398,63.00000000000239,214.99999999999852,,685.9999999999892
2018.07.30,54.999999999993946,-197.99999999998707,-30.999999999992145,-192.00000000000327,-162.00000000001768,443.9999999999884,36.0000000000027,83.9999999999952,239.00000000000432,232.00000000000998,-199.00000000001583,67.99999999999784,187.9999999999993,,563.9999999999758
2018.07.30,58.99999999999794,-139.00000000000023,-8.999999999992347,-179.00000000000693,-119.00000000000244,459.99999999999375,30.000000000007798,97.00000000000264,140.99999999999113,83.9999999999952,-141.00000000001333,105.00000000000398,177.00000000000495,,565.999999999982
2018.07.30,63.99999999999739,-127.99999999999478,-32.999999999994145,-169.00000000000804,-121.99999999999989,493.9999999999998,11.00000000000545,87.00000000000374,185.00000000000227,93.00000000000975,-187.00000000000384,137.00000000000045,146.00000000000168,,578.0000000000199
2018.07.30,44.99999999999504,-126.99999999998823,-32.999999999994145,-174.00000000000747,-121.00000000001555,452.99999999998875,-28.999999999990145,83.9999999999952,137.00000000000045,-18.0000000000069,-172.0000000000166,147.00000000000557,112.000000000001,,303.999999999967
2018.07.30,44.99999999999504,-113.99999999999189,4.999999999999449,-155.00000000000514,-136.00000000000279,468.9999999999941,-14.999999999998348,109.00000000000354,158.99999999999181,38.99999999998904,-185.99999999999727,153.99999999999636,143.9999999999997,,517.9999999999735
2018.07.30,34.000000000000696,-187.00000000000384,-5.999999999994898,-214.99999999999852,-154.0000000000097,472.999999999999,-17.000000000000348,131.99999999999878,268.0000000000007,120.99999999999334,-215.00000000000963,153.0000000000058,150.00000000000568,,536.999999999987
2018.07.30,95.00000000000064,-200.00000000000017,-12.000000000000899,-234.00000000000088,-184.00000000000637,512.0000000000005,6.0000000000060005,114.99999999999844,301.9999999999925,112.000000000001,-212.00000000001216,168.00000000000637,153.99999999999858,,621.9999999999834
2018.07.30,175.99999999999838,-289.0000000000059,-71.99999999999429,-292.9999999999988,-118.00000000001809,570.999999999998,-39.999999999995595,178.00000000000037,266.9999999999959,-164.00000000000858,-207.00000000000162,197.00000000000273,72.0000000000054,,277.99999999997783
2018.07.30,232.99999999999432,-418.9999999999916,-115.99999999999389,-382.00000000000455,-118.00000000001809,598.9999999999895,-80.99999999999774,165.9999999999995,305.0000000000068,-194.0000000000053,-160.00000000000458,272.00000000000557,62.000000000006494,,166.99999999998658
2018.07.30,427.99999999999505,-434.000000000001,-137.9999999999937,-386.0000000000086,-5.000000000010552,769.999999999996,-5.999999999994898,253.99999999999866,379.99999999999545,-157.99999999999147,-51.000000000001044,375.0,84.0000000000063,,1112.9999999999905
2018.07.30,417.0000000000007,-400.00000000000034,-115.99999999999389,-417.0000000000007,17.000000000000348,769.999999999996,-2.999999999997449,256.0000000000007,378.0000000000143,-225.00000000000853,-6.000000000017103,361.0000000000042,102.00000000000209,,1134.0000000000005
2018.07.30,456.00000000000085,-385.99999999999744,-114.99999999999844,-403.0000000000089,-9.000000000014552,817.9999999999978,60.99999999999994,273.000000000001,377.00000000000955,-48.000000000003595,-89.00000000000574,305.9999999999974,190.99999999999673,,1431.9999999999745
2018.07.30,410.9999999999947,-316.99999999998954,-105.99999999999498,-375.0000000000031,-24.000000000001798,786.9999999999919,101.00000000000664,258.0000000000027,316.0000000000025,-82.00000000000429,-94.00000000001629,263.00000000000523,201.00000000000674,,1339.0000000000005
2018.07.30,459.99999999999375,-307.99999999999716,-95.99999999999609,-374.0000000000077,47.99999999998139,838.9999999999986,117.00000000000044,312.00000000000114,304.00000000000205,-75.00000000000284,-84.0000000000174,253.0000000000001,192.99999999999872,,1588.999999999955
2018.07.30,476.9999999999941,-314.99999999999864,-98.99999999999353,-375.9999999999986,78.00000000000028,841.9999999999987,143.00000000000423,311.00000000000574,299.0000000000066,-19.999999999997797,-69.00000000000794,237.00000000000898,207.99999999999707,,1716.0000000000193
2018.07.30,495.9999999999964,-377.9999999999894,-126.99999999999933,-372.0000000000057,78.99999999998464,862.9999999999995,126.99999999999933,300.99999999999574,354.99999999998977,-36.999999999998145,-69.00000000000794,262.00000000000045,200.00000000000017,,1699.9999999999654
2018.07.30,510.99999999999477,-356.00000000000074,-122.99999999999534,-365.99999999999966,112.000000000001,858.9999999999947,181.00000000000892,309.99999999999915,324.0000000000123,18.0000000000069,-78.00000000000028,248.99999999999523,204.99999999999963,,1846.0000000000164
2018.07.30,514.9999999999987,-304.9999999999997,-112.99999999999643,-347.0000000000084,119.99999999998678,881.0000000000002,199.00000000000472,321.0000000000046,335.00000000000796,21.00000000000435,-91.00000000001884,242.999999999995,221.99999999999997,,2000.9999999999789
2018.07.30,493.99999999999443,-272.99999999998994,-100.00000000000009,-340.00000000000693,112.99999999998533,908.9999999999918,200.00000000000017,326.0000000000041,350.9999999999991,24.000000000001798,-138.0000000000159,257.000000000005,207.99999999999707,,2030.999999999966
2018.07.30,475.99999999999864,-255.00000000000523,-76.99999999999375,-309.99999999999915,104.99999999999955,902.9999999999916,190.00000000000128,326.9999999999995,348.0000000000132,19.999999999997797,-130.0000000000079,266.00000000000534,197.99999999999818,,2060.999999999999
2018.07.30,459.99999999999375,-226.99999999999943,-61.999999999995396,-304.00000000000426,133.99999999998968,914.999999999992,211.00000000000563,326.0000000000041,360.00000000001364,65.00000000000395,-104.99999999999955,245.9999999999951,221.00000000000452,,2240.0000000000036
2018.07.30,476.9999999999941,-245.99999999999068,-112.99999999999643,-318.00000000000716,139.00000000000023,924.9999999999972,226.99999999999943,292.9999999999988,370.00000000000455,92.00000000000318,-87.99999999999919,207.9999999999984,180.99999999999784,,2147.0000000000005
2018.07.31,468.00000000000176,-268.0000000000016,-83.9999999999952,-328.0000000000061,127.99999999999478,829.9999999999983,238.0000000000049,324.00000000000205,301.00000000001614,116.99999999998934,-79.00000000000685,183.9999999999975,75.9999999999983,,1906.9999999999932
2018.07.31,478.9999999999961,-246.99999999999721,-88.99999999999464,-312.00000000000114,118.99999999998023,862.9999999999995,238.0000000000049,324.00000000000205,311.00000000000705,73.99999999999629,-119.00000000000244,210.00000000000796,214.00000000000307,,2065.000000000002
2018.07.31,490.999999999997,-265.99999999998846,-100.00000000000009,-343.9999999999999,145.99999999997948,915.9999999999968,241.00000000000233,319.0000000000026,366.00000000001387,107.99999999999699,-49.00000000001015,233.0000000000041,246.00000000000176,,2306.9999999999964
2018.07.31,495.9999999999964,-275.000000000003,-108.99999999999244,-353.99999999999875,136.99999999998712,912.9999999999967,226.00000000000398,305.99999999999517,377.00000000000955,120.99999999999334,-52.000000000007596,242.00000000000443,268.0000000000016,,2295.9999999999864
2018.07.31,502.9999999999979,-283.99999999999534,-112.000000000001,-347.0000000000084,133.99999999998968,903.9999999999964,230.000000000008,305.99999999999517,371.0000000000093,121.99999999999989,-31.000000000003247,239.00000000000432,268.99999999999704,,2303.99999999999
2018.07.31,497.99999999999847,-289.9999999999903,-95.99999999999609,-343.00000000000443,134.99999999999625,881.9999999999908,221.99999999999997,322.00000000000006,331.99999999999363,107.99999999999699,-72.0000000000054,225.9999999999991,239.0000000000003,,2162.9999999999795
2018.07.31,497.000000000003,-302.0000000000023,-129.9999999999968,-365.0000000000042,139.00000000000023,838.9999999999986,221.00000000000452,305.99999999999517,230.99999999999454,65.00000000000395,-59.000000000009045,174.0000000000066,246.00000000000176,,1861.9999999999961
2018.07.31,505.99999999999534,-265.99999999998846,-119.00000000000244,-391.000000000008,129.99999999998568,816.9999999999931,219.00000000000253,302.9999999999977,205.0000000000125,32.0000000000098,51.99999999998539,162.00000000000614,312.9999999999966,,1962.999999999986
2018.07.31,500.9999999999959,-231.0000000000034,-144.99999999999514,-384.00000000000654,158.99999999999804,857.9999999999899,256.0000000000007,299.00000000000483,181.0000000000116,12.999999999996348,-275.000000000003,171.99999999999704,153.00000000000313,,1556.9999999999895
2018.07.31,544.0,-180.0000000000024,-246.99999999999721,-316.0000000000052,202.9999999999976,987.9999999999995,277.000000000005,212.00000000000108,229.00000000001342,-35.00000000000725,-195.00000000001182,236.0000000000042,197.99999999999818,,1913.999999999995
2018.07.31,510.99999999999477,-156.00000000000057,-243.99999999999977,-308.00000000000824,184.99999999999073,974.9999999999943,275.000000000003,224.000000000002,223.99999999998954,-51.000000000001044,-293.0000000000099,-131.00000000000023,216.0000000000051,,1426.9999999999598
2018.07.31,537.9999999999941,-143.99999999998857,-241.99999999999778,-278.00000000000045,184.99999999999073,879.9999999999955,438.00000000000506,221.99999999999997,118.99999999999977,323.99999999999096,-258.0000000000027,-19.99999999999602,368.00000000000165,,2131.9999999999923
2018.07.31,507.0000000000019,-134.99999999999625,-230.99999999999233,-287.0000000000039,183.99999999998417,926.9999999999925,434.000000000001,204.99999999999963,203.00000000000296,336.00000000000296,-253.99999999999866,10.99999999999568,363.0000000000022,,2262.999999999992
2018.07.31,525.9999999999932,-170.00000000000347,-247.99999999999267,-307.0000000000017,176.99999999998272,740.9999999999997,458.00000000000284,194.0000000000053,-31.00000000000591,400.00000000000034,-131.99999999999878,-155.9999999999917,451.0000000000014,,1902.999999999991
2018.07.31,476.9999999999941,-174.99999999999181,-263.99999999999756,-316.0000000000052,146.99999999998602,701.9999999999982,445.0000000000065,183.99999999999528,-85.00000000000796,354.9999999999942,-234.00000000000088,-209.99999999999375,395.99999999999636,,1421.9999999999736
2018.07.31,522.0000000000002,-252.0000000000078,-343.9999999999999,-375.9999999999986,142.99999999998204,1007.9999999999956,407.0000000000018,143.9999999999997,319.9999999999932,323.0000000000066,-208.00000000000819,96.00000000000364,400.00000000000034,,2182.9999999999686
2018.07.31,571.9999999999948,-252.0000000000078,-339.99999999999585,-373.00000000000114,150.99999999999002,1041.9999999999873,404.0000000000044,148.99999999999915,377.00000000000955,337.99999999999386,-118.00000000001809,131.00000000000023,445.0000000000065,,2525.9999999999627
2018.07.31,556.0000000000009,-229.99999999999687,-327.99999999999494,-364.00000000000875,142.99999999998204,1062.9999999999882,398.00000000000944,136.99999999999824,425.00000000001137,293.0000000000099,-70.0000000000145,159.00000000000603,429.99999999999704,,2611.999999999988
2018.07.31,498.9999999999939,-229.99999999999687,-317.0000000000006,-358.9999999999982,122.99999999998423,1196.9999999999886,362.00000000000676,143.9999999999997,557.9999999999927,266.999999999995,-177.00000000000495,272.99999999999613,370.00000000000364,,2709.99999999996
2018.07.31,483.0000000000001,-282.9999999999888,-285.9999999999974,-346.0000000000019,51.000000000001044,1007.9999999999956,348.00000000000387,139.00000000000023,415.9999999999968,283.99999999999534,-284.00000000001756,161.00000000000136,368.00000000000165,,2058.9999999999905
2018.07.31,509.9999999999993,-377.0000000000051,-317.9999999999961,-370.00000000000364,0.9999999999843467,1055.9999999999973,284.0000000000065,124.99999999999733,520.0000000000102,273.9999999999965,-346.0000000000019,230.00000000000398,268.99999999999704,,1857.9999999999861
2018.07.31,446.00000000000193,-374.0000000000077,-300.99999999999574,-334.00000000000097,-26.999999999999247,1173.9999999999923,284.0000000000065,134.0000000000008,729.9999999999898,285.00000000000193,-431.0000000000036,365.0000000000091,261.0000000000001,,2211.999999999995
2018.07.31,439.0000000000005,-476.9999999999941,-230.99999999999233,-260.00000000000466,-37.00000000002035,1211.999999999989,329.00000000000153,178.99999999999582,887.0000000000005,453.99999999999886,-518.0000000000184,355.000000000004,261.0000000000001,,2592.9999999999604
2018.07.31,502.00000000000244,-537.9999999999941,-241.00000000000233,-263.0000000000021,-37.00000000002035,1279.9999999999868,352.00000000000784,189.00000000000583,1052.9999999999973,530.9999999999926,-600.0000000000006,381.0000000000002,251.99999999999667,,2860.9999999999704
2018.07.31,425.99999999999307,-499.9999999999893,-247.99999999999267,-268.0000000000016,-46.0000000000127,1393.0000000000007,262.00000000000665,173.9999999999964,1158.9999999999918,418.9999999999916,-581.0000000000093,519.0000000000055,209.9999999999991,,2918.999999999979
2018.07.31,453.99999999999886,-547.999999999993,-249.99999999999466,-262.00000000000665,-55.000000000005045,1343.999999999994,287.0000000000039,183.99999999999528,1143.0000000000007,497.99999999999847,-518.0000000000184,490.0000000000091,246.00000000000176,,3012.9999999999845
2018.07.31,475.0000000000032,-550.9999999999903,-219.00000000000253,-253.99999999999866,-49.00000000001015,1373.9999999999952,302.0000000000023,199.00000000000472,1225.999999999999,598.999999999994,-601.000000000007,492.999999999995,224.000000000002,,3217.999999999987
2018.07.31,485.0000000000021,-567.9999999999907,-208.99999999999253,-231.99999999999886,-90.00000000001229,1378.0,315.0000000000097,219.00000000000253,1230.9999999999945,604.0000000000045,-730.0000000000084,498.9999999999952,184.00000000000637,,3086.0000000000127
2018.07.31,513.9999999999923,-641.0000000000027,-276.9999999999939,-280.00000000000244,-138.0000000000159,1366.9999999999902,292.00000000000335,177.00000000000495,1253.9999999999907,588.0000000000107,-775.0000000000146,519.999999999996,214.00000000000307,,2814.999999999962
2018.07.31,507.0000000000019,-557.0000000000075,-290.00000000000136,-274.00000000000756,-132.00000000002098,1368.9999999999998,282.0000000000045,158.99999999999804,1204.0000000000077,463.9999999999977,-701.0000000000183,531.9999999999965,182.99999999999983,,2745.9999999999504
2018.07.31,512.9999999999968,-520.9999999999936,-291.99999999999227,-262.00000000000665,-102.00000000000209,1412.9999999999968,293.0000000000099,148.0000000000037,1189.9999999999977,428.9999999999905,-703.0000000000092,527.000000000001,168.00000000000148,,2800.999999999994
2018.07.31,530.9999999999926,-534.9999999999966,-363.0000000000022,-307.0000000000017,-106.00000000000608,1390.0000000000005,104.00000000000409,136.00000000000279,1073.0000000000075,-52.000000000007596,-774.000000000008,546.0000000000065,-19.999999999997797,,1622.999999999994
2018.07.31,334.9999999999964,-360.0000000000048,-390.0000000000015,-253.0000000000032,-104.00000000001519,1427.9999999999973,150.00000000000568,-22.999999999995246,1080.0000000000125,-49.99999999999449,-680.9999999999983,647.0000000000056,7.9999999999968985,,1787.0000000000014
2018.07.31,308.9999999999926,-329.99999999998585,-363.0000000000022,-246.00000000000176,-85.00000000000173,1579.9999999999982,164.00000000000858,-9.00000000000345,1355.9999999999945,87.99999999999919,-531.0000000000148,771.0000000000008,121.99999999999989,,2825.999999999984
2018.07.31,314.99999999999864,-280.9999999999979,-302.9999999999977,-192.00000000000327,-19.00000000001345,1600.999999999999,178.00000000000037,19.00000000000235,1360.99999999999,157.99999999999147,-504.9999999999999,765.0000000000006,117.99999999999588,,3214.999999999966
2018.07.31,314.99999999999864,-248.00000000000378,-363.0000000000022,-208.00000000000819,-8.000000000008,1631.999999999991,36.0000000000027,-70.99999999999883,1030.0000000000011,-320.00000000000915,-465.0000000000043,759.0000000000003,2.000000000002,,2090.999999999961
2018.07.31,278.00000000000045,-113.00000000000753,-351.0000000000013,-175.99999999999838,-5.000000000010552,1588.9999999999986,12.000000000000899,-75.9999999999983,1174.0000000000066,-419.9999999999982,-463.9999999999977,930.9999999999974,-80.99999999999774,,2297.9999999999945
