date,USDJPY,AUDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.08.22,45.000000000001705,-109.99999999999899,90.99999999999665,99.00000000000375,7.0000000000014495,86.00000000001273,21.000000000000796,75.00000000000284,46.0000000000127,,360.0000000000336
2016.08.22,-39.00000000000148,-102.00000000000209,161.99999999999548,39.00000000000148,0.0,44.00000000001114,-12.999999999991019,16.999999999995907,65.00000000000395,,173.00000000001336
2016.08.22,-239.99999999999488,-155.00000000000514,187.99999999998818,-94.99999999999886,48.000000000003595,-123.99999999999523,-231.99999999999932,-121.99999999999989,49.99999999999449,,-682.0000000000069
2016.08.22,-224.00000000000375,-190.00000000000128,194.99999999998963,-151.9999999999868,26.000000000003798,-185.99999999997863,-262.999999999991,-129.0000000000049,110.99999999999443,,-811.9999999999785
2016.08.22,-259.9999999999909,-183.99999999999528,149.9999999999835,-172.9999999999876,21.999999999999797,-268.0000000000007,-331.99999999999363,-153.0000000000058,120.99999999999334,,-1076.9999999999975
2016.08.22,-122.99999999999045,-63.99999999999739,263.99999999999756,-170.99999999999227,87.99999999999919,-143.00000000000068,-308.9999999999975,-112.99999999999955,110.99999999999443,,-459.9999999999867
2016.08.22,52.99999999999727,70.0000000000034,215.99999999999397,-38.99999999998727,73.00000000000084,-19.99999999998181,-182.99999999999272,-57.999999999992724,175.99999999999838,,288.00000000003934
2016.08.22,-75.9999999999934,22.999999999995246,259.9999999999936,-191.99999999999307,99.00000000000463,-164.99999999999204,-337.99999999999386,-170.0000000000017,198.99999999999363,,-359.99999999998704
2016.08.22,-138.9999999999958,16.0000000000049,241.99999999998667,-240.99999999999966,74.00000000000739,-246.99999999998568,-381.9999999999908,-209.99999999999375,222.00000000001108,,-664.9999999999557
2016.08.22,37.00000000000614,92.00000000000318,323.99999999999096,-119.99999999999034,121.00000000000443,-3.9999999999906777,-236.99999999999477,-109.99999999999943,253.99999999999866,,357.0000000000282
2016.08.22,46.999999999997044,46.999999999997044,320.9999999999935,-95.99999999998943,103.00000000000864,15.00000000001478,-197.9999999999933,-102.00000000000387,300.00000000001137,,437.0000000000358
2016.08.22,85.00000000000796,117.00000000000044,305.9999999999841,-93.99999999999409,87.99999999999919,8.000000000009777,-185.00000000000227,-103.9999999999992,266.999999999995,,488.0000000000009
2016.08.22,91.99999999999875,85.00000000000173,324.9999999999975,-131.00000000000023,97.00000000000264,-21.99999999999136,-218.00000000000352,-100.99999999999909,312.00000000000114,,439.0000000000075
2016.08.22,156.99999999999648,138.00000000000477,348.9999999999993,-122.99999999999045,103.00000000000864,12.000000000000455,-203.00000000000296,-79.9999999999983,296.0000000000074,,649.0000000000254
2016.08.22,58.9999999999975,68.00000000000139,314.99999999999864,-177.99999999999727,80.00000000000229,-93.99999999999409,-260.9999999999957,-126.00000000000477,297.9999999999983,,161.00000000000625
2016.08.22,128.0000000000001,66.99999999999484,336.9999999999873,-116.99999999999022,90.0000000000012,5.000000000023874,-191.0000000000025,-79.9999999999983,375.0000000000142,,614.0000000000305
2016.08.22,137.00000000000045,29.999999999996696,361.9999999999957,-140.99999999999113,96.00000000000719,-0.9999999999763531,-198.99999999999807,-84.00000000000318,445.0000000000065,,645.0000000000377
2016.08.22,186.00000000000705,124.99999999999733,435.9999999999919,-140.00000000000057,152.00000000000767,80.0000000000125,-203.00000000000296,-72.99999999999329,353.0000000000033,,916.000000000023
2016.08.22,213.99999999999864,124.00000000000189,403.99999999998215,-89.9999999999892,126.0000000000039,112.00000000002319,-146.99999999999136,-78.00000000000296,259.9999999999936,,925.0000000000198
