date,AUDUSD,EURGBP,empty,sum
2016.07.18,-130.99999999999224,-4.999999999999449,,-135.9999999999917
2016.07.18,-88.99999999999464,-31.999999999998696,,-120.99999999999334
2016.07.18,-111.99999999998988,78.00000000000028,,-33.9999999999896
2016.07.18,-121.99999999999989,130.0000000000079,,8.000000000008015
2016.07.18,-115.99999999999389,182.99999999999983,,67.00000000000594
2016.07.18,-93.99999999999409,-64.99999999999284,,-158.99999999998693
2016.07.18,-37.99999999999359,138.00000000000477,,100.00000000001118
2016.07.18,-58.99999999999794,175.99999999999838,,117.00000000000044
2016.07.18,-17.000000000000348,202.0000000000022,,185.00000000000185
2016.07.18,-18.999999999991246,207.00000000000162,,188.00000000001037
2016.07.18,-57.99999999999139,177.00000000000495,,119.00000000001356
2016.07.18,-79.99999999999119,90.0000000000012,,10.000000000010004
2016.07.18,-68.99999999999685,84.0000000000063,,15.00000000000945
2016.07.18,-58.99999999999794,46.00000000000159,,-12.999999999996348
2016.07.18,-100.00000000000009,1.0000000000065512,,-98.99999999999353
2016.07.18,-83.9999999999952,33.000000000005244,,-50.99999999998995
2016.07.18,-96.99999999999153,75.9999999999983,,-20.999999999993236
2016.07.18,-100.00000000000009,89.00000000000574,,-10.999999999994344
2016.07.18,-125.99999999999278,56.0000000000005,,-69.99999999999228
2016.07.18,-28.999999999990145,46.00000000000159,,17.000000000011447
2016.07.18,-144.99999999999514,104.99999999999955,,-39.999999999995595
2016.07.18,-161.00000000000003,272.00000000000557,,111.00000000000554
2016.07.18,-148.99999999999915,260.00000000000466,,111.00000000000551
2016.07.18,-178.99999999999582,317.0000000000006,,138.0000000000048
2016.07.18,-178.00000000000037,309.99999999999915,,131.99999999999878
2016.07.18,-108.99999999999244,191.00000000000784,,82.0000000000154
2016.07.18,-79.99999999999119,224.000000000002,,144.0000000000108
2016.07.18,-53.999999999998494,185.00000000000182,,131.00000000000333
2016.07.18,-56.99999999999594,106.00000000000608,,49.00000000001014
2016.07.18,-58.99999999999794,246.00000000000176,,187.0000000000038
2016.07.18,-68.99999999999685,309.0000000000037,,240.00000000000685
2016.07.18,-15.999999999993797,252.0000000000078,,236.00000000001398
2016.07.18,40.00000000000669,194.0000000000053,,234.000000000012
2016.07.18,21.00000000000435,121.00000000000443,,142.00000000000878
2016.07.18,-17.999999999995797,138.00000000000477,,120.00000000000898
2016.07.18,18.0000000000069,126.0000000000039,,144.0000000000108
2016.07.18,-120.99999999999334,339.0000000000004,,218.00000000000705
2016.07.18,-78.99999999999574,304.00000000000426,,225.00000000000853
2016.07.18,-95.99999999999609,234.00000000000088,,138.00000000000477
2016.07.18,-36.999999999998145,178.00000000000037,,141.00000000000222
2016.07.18,-70.99999999999883,213.00000000000762,,142.00000000000878
2016.07.18,-78.99999999999574,214.00000000000307,,135.00000000000733
2016.07.18,-78.99999999999574,216.0000000000051,,137.00000000000935
2016.07.18,-98.99999999999353,208.00000000000819,,109.00000000001465
2016.07.18,-178.99999999999582,214.00000000000307,,35.00000000000725
2016.07.18,-163.99999999999747,157.00000000000713,,-6.999999999990337
2016.07.18,-133.99999999998968,148.0000000000037,,14.000000000014012
2016.07.18,-87.99999999999919,169.00000000000804,,81.00000000000885
2016.07.19,-20.999999999993246,156.00000000000057,,135.00000000000733
2016.07.19,29.000000000001247,143.9999999999997,,173.00000000000094
2016.07.19,9.00000000000345,162.0000000000066,,171.00000000001003
2016.07.19,39.00000000000014,202.0000000000022,,241.00000000000233
2016.07.19,70.0000000000034,231.99999999999886,,302.0000000000023
2016.07.19,118.00000000000699,243.99999999999977,,362.00000000000676
2016.07.19,116.00000000000499,172.00000000000549,,288.00000000001046
2016.07.19,387.99999999999943,178.00000000000037,,565.9999999999998
2016.07.19,402.00000000000233,101.00000000000664,,503.000000000009
2016.07.19,304.9999999999997,-85.99999999999719,,219.00000000000253
2016.07.19,604.0000000000045,-91.99999999999208,,512.0000000000125
2016.07.19,567.0000000000064,-96.99999999999153,,470.00000000001484
2016.07.19,579.0000000000073,-98.99999999999353,,480.00000000001376
2016.07.19,528.0000000000063,-39.00000000000014,,489.00000000000614
2016.07.19,553.0000000000035,-108.99999999999244,,444.0000000000111
2016.07.19,626.0000000000043,-124.99999999999733,,501.000000000007
2016.07.19,624.0000000000023,-97.9999999999981,,526.0000000000042
2016.07.19,569.0000000000084,-39.999999999995595,,529.0000000000128
2016.07.19,572.0000000000058,-91.99999999999208,,480.0000000000137
2016.07.19,700.0000000000006,-100.99999999999554,,599.000000000005
2016.07.19,695.0000000000011,-90.0000000000012,,605.0
2016.07.19,791.0000000000084,-288.9999999999948,,502.0000000000136
2016.07.19,887.9999999999999,-221.99999999999997,,665.9999999999999
2016.07.19,841.0000000000028,-195.00000000000074,,646.000000000002
