date,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURAUD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2019.06.17,-9.000000000000341,0.0,-21.999999999999797,-70.99999999999883,-29.000000000001247,-1.999999999990898,-16.000000000005343,-22.999999999996135,-40.99999999999105,-71.99999999998319,,-284.99999999996686
2019.06.17,-22.00000000000557,0.0,-0.999999999995449,-63.00000000000195,4.000000000004,92.00000000000318,-4.9999999999954525,-52.99999999999727,-9.999999999998899,-114.99999999999844,,-172.99999999998585
2019.06.17,-55.00000000000682,-0.9999999999843467,-1.999999999990898,-49.99999999999449,-7.9999999999968985,107.00000000001265,-31.00000000000591,-36.99999999999193,-13.999999999991797,-185.99999999999727,,-276.9999999999477
2019.06.17,-57.00000000000216,-0.9999999999843467,-26.999999999999247,-32.999999999994145,-26.000000000003798,86.0000000000083,-57.00000000000216,-42.999999999992156,-48.99999999999905,-209.9999999999991,,-416.9999999999679
2019.06.17,-56.000000000011596,14.000000000002899,-53.999999999998494,-71.99999999999429,-61.999999999995396,29.00000000001235,-88.00000000000807,-96.9999999999942,-100.99999999999554,-183.99999999998417,,-670.9999999999666
2019.06.17,-94.99999999999886,9.999999999998899,-65.99999999999939,-75.9999999999983,-97.00000000000264,12.000000000012001,-125.0,-121.99999999999989,-98.99999999999353,-193.99999999998306,,-851.9999999999648
2019.06.17,-94.99999999999886,5.000000000010552,-75.9999999999983,-97.00000000000264,-102.00000000000209,25.00000000000835,-134.00000000000034,-143.99999999999125,-134.99999999999625,-180.99999999998673,,-933.9999999999575
2019.06.17,-172.00000000001125,9.999999999998899,-87.99999999999919,-114.99999999999844,-119.99999999999788,15.00000000000945,-186.9999999999976,-201.99999999999818,-128.99999999999022,-160.99999999998892,,-1148.9999999999734
2019.06.17,-171.00000000000648,34.000000000000696,-72.99999999998974,-119.99999999999788,-119.99999999999788,30.0000000000189,-179.00000000000205,-213.99999999999864,-126.99999999999933,-156.99999999998494,,-1096.9999999999573
2019.06.17,-210.00000000000796,17.000000000000348,-89.99999999999008,-132.99999999999423,-129.9999999999968,33.00000000001635,-198.0000000000075,-233.99999999999466,-139.00000000000023,-139.00000000000023,,-1222.999999999975
2019.06.17,-130.00000000000966,1.0000000000065512,-90.99999999999665,-136.00000000000279,-124.00000000000189,60.000000000015596,-177.0000000000067,-210.99999999999852,-125.99999999999278,-129.99999999998568,,-1063.9999999999725
2019.06.17,-129.0000000000049,-14.999999999987246,-110.99999999999443,-164.99999999999292,-163.00000000000205,-26.999999999999247,-203.00000000000296,-245.00000000000455,-134.0000000000008,-109.99999999998789,,-1301.999999999977
2019.06.17,-132.000000000005,-8.999999999992347,-97.9999999999981,-175.00000000000293,-158.0000000000026,-7.999999999985796,-186.9999999999976,-251.00000000000477,-124.99999999999733,-87.99999999999919,,-1230.9999999999857
2019.06.17,-115.0000000000091,-7.999999999985796,-73.99999999999629,-176.99999999999383,-156.00000000000057,46.0000000000127,-149.0000000000009,-243.99999999999977,-90.99999999999665,-34.99999999998504,,-1002.9999999999552
2019.06.17,-103.00000000000864,-17.999999999984695,-81.9999999999932,-188.9999999999947,-168.99999999999693,23.00000000001745,-153.99999999999636,-253.0000000000001,-95.00000000000064,-38.99999999998904,,-1078.9999999999468
2019.06.17,-127.00000000000955,7.0000000000014495,-66.99999999999484,-186.99999999999272,-156.99999999999602,0.0,-146.0000000000008,-250.0,-88.99999999999464,-42.999999999993044,,-1058.9999999999802
2019.06.17,-157.0000000000107,2.999999999997449,-61.999999999995396,-164.99999999999292,-141.99999999999767,27.00000000002145,-147.99999999999613,-245.00000000000455,-78.99999999999574,-38.99999999998904,,-1006.9999999999634
2019.06.17,-162.00000000000614,-19.999999999997797,-56.99999999999594,-183.99999999999528,-117.00000000000044,21.00000000000435,-144.99999999999602,-278.99999999999636,-67.9999999999903,-31.000000000003247,,-1041.9999999999773
2019.06.17,-127.00000000000955,-29.999999999996696,-51.99999999999649,-197.00000000000273,-114.00000000000298,15.00000000000945,-134.00000000000034,-272.99999999999613,-65.99999999999939,13.000000000018552,,-964.9999999999764
2019.06.17,-123.00000000000466,16.000000000016,-17.000000000000348,-190.00000000000128,-102.99999999999754,-7.999999999985796,-79.9999999999983,-251.00000000000477,-36.999999999998145,14.000000000002899,,-778.999999999972
2019.06.17,-118.99999999999977,9.999999999998899,-2.999999999997449,-176.99999999999383,-75.9999999999983,43.999999999999595,-73.0000000000075,-230.99999999999454,-45.99999999999049,31.000000000003247,,-639.9999999999801
2019.06.17,-100.99999999999909,53.00000000001415,-17.000000000000348,-192.99999999999872,-77.00000000000485,36.0000000000138,-72.00000000000273,-245.00000000000455,-60.99999999999994,69.00000000000794,,-607.9999999999743
2019.06.17,-105.00000000000398,28.000000000005798,-14.999999999998348,-192.00000000000327,-34.000000000000696,128.000000000017,-79.9999999999983,-253.99999999999068,-59.99999999999339,70.0000000000145,,-513.9999999999513
2019.06.17,-100.99999999999909,31.000000000003247,-9.999999999998899,-208.99999999999253,-66.99999999999484,141.00000000001333,-55.999999999997385,-263.9999999999958,-39.00000000000014,101.00000000001774,,-472.9999999999443
2019.06.17,-118.99999999999977,29.00000000001235,-17.999999999995797,-219.00000000000253,-90.99999999999665,90.00000000001229,-84.00000000000318,-292.0000000000016,-58.99999999999794,119.00000000000244,,-643.9999999999704
2019.06.17,-145.00000000001023,58.000000000002494,-2.999999999997449,-214.00000000000307,-75.9999999999983,138.0000000000159,-76.00000000000762,-290.9999999999968,-39.999999999995595,124.00000000001299,,-524.9999999999777
2019.06.17,-150.00000000000568,9.000000000014552,9.00000000000345,-195.9999999999962,-73.99999999999629,139.00000000000023,-72.00000000000273,-274.0000000000009,-17.999999999995797,100.0000000000112,,-526.9999999999682
2019.06.17,-213.00000000000807,7.0000000000014495,34.000000000000696,-163.00000000000205,-31.000000000003247,237.00000000002052,-79.9999999999983,-262.00000000000045,36.0000000000027,80.99999999999774,,-353.999999999989
2019.06.17,-228.9999999999992,17.000000000000348,46.00000000000159,-161.00000000000003,-7.9999999999968985,301.0000000000179,-90.00000000000341,-298.9999999999924,38.0000000000047,93.00000000000975,,-291.9999999999576
2019.06.17,-212.0000000000033,2.999999999997449,37.00000000000925,-186.99999999999272,0.999999999995449,323.0000000000066,-87.0000000000033,-313.99999999999295,34.000000000000696,123.00000000000644,,-278.9999999999764
2019.06.17,-198.0000000000075,-12.999999999996348,25.00000000000835,-186.99999999999272,41.9999999999976,495.000000000001,-76.00000000000762,-289.0000000000015,-1.999999999990898,126.0000000000039,,-76.9999999999857
2019.06.17,-143.00000000000068,-66.99999999999484,-12.999999999996348,-231.99999999999886,73.00000000000084,522.0000000000002,-52.00000000000671,-271.99999999999136,9.999999999998899,111.00000000001664,,-62.99999999997219
2019.06.17,-79.00000000000773,2.0000000000131024,28.000000000005798,-178.00000000000037,66.99999999999484,542.0000000000202,0.0,-200.9999999999934,7.0000000000014495,77.00000000001594,,265.00000000004985
2019.06.17,-117.00000000000443,-25.999999999992696,37.00000000000925,-151.9999999999966,73.99999999999629,599.0000000000161,6.999999999990791,-185.00000000000227,31.999999999998696,68.00000000000139,,337.0000000000166
2019.06.17,-137.00000000000045,-68.00000000000139,57.00000000000705,-139.99999999999568,75.00000000000284,673.0000000000125,6.000000000000227,-195.99999999999795,106.00000000000608,92.00000000000318,,468.00000000003644
2019.06.17,-185.00000000000227,-139.9999999999846,74.00000000000739,-159.9999999999935,82.99999999999974,703.0000000000092,-7.000000000005002,-231.99999999999932,152.00000000000767,120.00000000000898,,408.0000000000484
2019.06.17,-193.00000000001205,-90.99999999999665,121.99999999999989,-132.99999999999423,77.00000000000485,693.0000000000102,39.99999999999204,-236.99999999999477,213.00000000000762,182.99999999999983,,674.0000000000168
2019.06.17,-132.000000000005,-90.99999999999665,137.00000000000932,-112.99999999999643,134.0000000000008,716.0000000000056,88.99999999999864,-185.00000000000227,218.00000000000708,185.99999999999727,,959.0000000000183
2019.06.17,-100.00000000000853,-106.99999999999044,124.00000000000189,-122.99999999999534,139.99999999999568,720.0000000000095,82.99999999999841,-168.99999999999693,226.00000000000398,182.0000000000155,,976.0000000000337
2019.06.17,-79.00000000000773,-68.99999999998573,136.00000000000279,-122.99999999999534,136.00000000000279,738.0000000000164,105.00000000000398,-155.9999999999917,225.00000000000853,184.00000000000637,,1097.0000000000605
2019.06.17,-112.00000000000898,-42.999999999993044,182.99999999999983,-73.00000000000084,156.99999999999602,720.0000000000095,149.0000000000009,-111.0000000000042,270.0000000000036,182.0000000000155,,1322.0000000000182
2019.06.17,-126.00000000000477,-24.000000000001798,209.00000000000364,-58.000000000002494,163.99999999999747,716.0000000000056,155.00000000000114,-117.00000000000443,260.00000000000466,175.00000000001404,,1354.000000000013
2019.06.17,-154.00000000001057,0.0,187.00000000000384,-56.0000000000005,146.00000000000168,665.0000000000044,131.9999999999908,-115.99999999999966,231.99999999999886,164.00000000000858,,1199.9999999999975
2019.06.17,-128.0000000000001,36.0000000000138,193.00000000000983,-51.99999999999649,166.99999999999494,648.0000000000041,147.99999999999613,-105.99999999999454,211.00000000000563,167.00000000000603,,1284.000000000039
2019.06.17,-97.99999999999898,76.0000000000094,211.00000000000563,-41.9999999999976,182.00000000000438,678.0000000000008,177.99999999999727,-75.00000000000284,225.00000000000853,173.00000000000094,,1508.0000000000277
2019.06.17,-90.00000000000341,52.000000000007596,198.00000000000927,-41.000000000002146,180.0000000000024,671.0000000000216,164.00000000000148,-72.00000000000273,219.00000000000253,141.99999999999767,,1423.0000000000343
2019.06.17,-72.00000000000273,42.0000000000087,207.00000000000162,-29.000000000001247,180.99999999999784,662.000000000007,188.99999999999295,-42.00000000000159,245.0000000000063,130.0000000000079,,1513.0000000000168
2019.06.17,-66.0000000000025,48.000000000003595,203.00000000000873,-47.9999999999925,156.00000000000057,664.0000000000201,191.0000000000025,-45.99999999999227,226.99999999999943,139.00000000000023,,1468.000000000048
2019.06.18,-91.00000000000819,19.00000000001345,187.00000000000384,-53.00000000000304,143.00000000000423,653.0000000000147,167.0000000000016,-78.99999999999352,234.00000000000088,160.00000000000458,,1340.0000000000384
2019.06.18,-88.99999999999864,2.999999999997449,186.00000000000838,-65.99999999999939,156.00000000000057,661.0000000000005,155.9999999999917,-102.99999999999443,234.00000000000088,161.00000000001114,,1299.0000000000182
2019.06.18,-67.00000000000728,9.999999999998899,187.9999999999993,-58.000000000002494,160.00000000000458,680.0000000000139,162.9999999999967,-70.99999999999795,228.00000000000597,157.00000000000713,,1390.0000000000186
2019.06.18,-56.000000000011596,14.000000000002899,182.00000000000438,-73.00000000000084,160.00000000000458,678.0000000000008,167.0000000000016,-90.00000000000341,226.00000000000398,168.99999999999693,,1376.999999999999
2019.06.18,-82.00000000000784,12.000000000012001,170.00000000000347,-86.99999999999264,144.99999999999514,647.0000000000198,140.99999999999113,-112.99999999999955,215.00000000000963,173.00000000000094,,1221.000000000032
2019.06.18,-88.99999999999864,24.000000000001798,190.00000000000128,-73.00000000000084,165.9999999999995,712.0000000000015,162.9999999999967,-100.99999999999909,241.00000000000233,175.99999999999838,,1409.000000000003
2019.06.18,-58.000000000006935,12.000000000012001,182.99999999999983,-85.99999999999719,143.9999999999997,722.0000000000005,168.99999999999693,-105.99999999999454,233.00000000000543,187.00000000000384,,1400.0000000000196
2019.06.18,-60.000000000002274,19.999999999997797,163.00000000000205,-76.99999999999375,138.00000000000477,672.0000000000059,146.99999999999136,-102.99999999999443,209.9999999999991,171.00000000001003,,1281.0000000000205
2019.06.18,-71.00000000001216,-46.999999999997044,164.00000000000858,-87.99999999999919,139.99999999999568,704.0000000000157,140.99999999999113,-112.99999999999955,224.000000000002,173.00000000000094,,1227.0000000000061
2019.06.18,12.999999999991019,-47.99999999998139,171.00000000001003,-73.99999999999629,168.99999999999693,769.0000000000197,203.00000000000296,-57.999999999992724,270.0000000000036,189.00000000001694,,1604.000000000071
2019.06.18,109.99999999999943,-48.99999999998794,272.00000000000557,-75.9999999999983,309.99999999999915,1049.0000000000111,381.0000000000002,10.99999999999568,392.9999999999989,302.0000000000023,,2703.0000000000264
2019.06.18,120.99999999999511,-49.99999999999449,278.00000000000045,-70.0000000000034,326.9999999999995,1078.0000000000011,400.99999999999625,36.000000000001364,409.0000000000038,300.00000000001137,,2830.000000000011
2019.06.18,110.99999999999,-38.99999999998904,289.0000000000059,-44.99999999999504,353.99999999999875,1089.0000000000066,411.00000000000136,43.99999999999693,417.0000000000007,312.00000000000114,,2943.0000000000173
2019.06.18,146.0000000000008,-29.999999999996696,298.0000000000094,-47.9999999999925,366.9999999999951,1110.000000000011,427.99999999999727,64.99999999999773,425.0000000000087,326.0000000000041,,3087.000000000035
2019.06.18,162.9999999999967,-22.999999999995246,364.00000000000875,-41.9999999999976,392.9999999999989,1250.0000000000177,530.9999999999917,100.99999999999909,511.0000000000059,371.00000000001023,,3619.0000000000364
2019.06.18,155.9999999999917,-43.999999999999595,341.0000000000024,-39.999999999995595,375.9999999999986,1226.000000000016,486.0000000000042,76.00000000000762,491.0000000000081,375.0000000000142,,3443.0000000000477
2019.06.18,152.9999999999916,-51.000000000001044,326.9999999999995,-46.00000000000159,380.999999999998,1234.0000000000018,486.99999999999477,73.0000000000075,473.0000000000012,358.00000000001387,,3389.0000000000055
2019.06.18,192.99999999999784,-65.99999999998829,314.0000000000032,-70.99999999999883,395.99999999999636,1220.0000000000211,490.99999999999966,78.00000000000296,472.00000000000574,346.0000000000019,,3373.0000000000414
2019.06.18,188.99999999999295,-47.99999999998139,336.00000000000296,-64.99999999999284,370.9999999999991,1240.0000000000189,512.0000000000005,94.0000000000083,462.0000000000068,385.00000000001313,,3476.000000000068
2019.06.18,198.99999999999807,-11.999999999989797,321.0000000000046,-70.0000000000034,365.99999999999966,1212.000000000013,501.0000000000048,88.00000000000807,418.0000000000073,387.000000000004,,3410.0000000000464
2019.06.18,211.9999999999891,19.00000000001345,314.0000000000032,-63.99999999999739,387.000000000004,1231.0000000000043,501.0000000000048,93.00000000000352,391.000000000008,380.00000000000256,,3464.0000000000355
2019.06.18,217.9999999999893,63.000000000013046,360.0000000000048,-53.999999999998494,471.99999999999466,1369.0000000000202,555.9999999999974,109.00000000000887,422.00000000000017,431.0000000000036,,3946.0000000000337
2019.06.18,152.9999999999916,76.0000000000094,352.00000000000784,-147.99999999999258,295.99999999999625,660.0000000000161,496.9999999999999,-28.999999999996362,403.0000000000089,448.000000000004,,2708.0000000000455
2019.06.18,144.99999999999602,75.00000000000284,286.00000000000847,-181.9999999999933,197.99999999999818,498.00000000002063,441.99999999999307,-69.99999999999318,280.00000000000244,512.0000000000014,,2184.0000000000364
2019.06.18,181.99999999998795,168.0000000000126,282.99999999999994,-214.00000000000307,165.9999999999995,398.00000000000944,448.99999999999807,-79.9999999999983,254.00000000000978,531.0000000000148,,2137.0000000000305
2019.06.18,149.0000000000009,198.00000000000927,299.00000000000483,-207.00000000000162,163.00000000000205,439.0000000000116,451.9999999999982,-90.99999999999397,256.0000000000007,574.0000000000078,,2232.00000000004
2019.06.18,167.0000000000016,158.99999999999804,258.0000000000027,-237.99999999999378,155.00000000000514,415.0000000000098,412.9999999999967,-114.99999999999488,226.99999999999943,562.0000000000181,,2003.0000000000427
2019.06.18,149.99999999999147,60.000000000015596,265.0000000000041,-221.99999999999997,175.99999999999838,457.00000000001853,417.99999999999216,-105.00000000000398,248.99999999999923,541.0000000000136,,1989.0000000000293
2019.06.18,153.99999999999636,83.00000000001084,275.000000000003,-207.99999999999707,205.99999999999508,511.000000000017,453.9999999999935,-78.99999999999352,309.99999999999915,526.0000000000042,,2232.000000000028
2019.06.18,200.9999999999934,94.00000000001629,265.99999999999955,-202.9999999999976,205.99999999999508,480.00000000001376,459.99999999999375,-42.999999999992156,290.00000000000136,514.0000000000144,,2265.0000000000377
2019.06.18,218.9999999999941,87.00000000001484,258.0000000000027,-200.99999999999562,209.9999999999991,402.0000000000135,465.999999999994,-19.99999999999602,262.00000000000665,450.00000000001705,,2133.00000000005
2019.06.18,229.99999999998977,75.00000000000284,242.00000000000887,-212.99999999999653,238.0000000000049,379.0000000000182,451.9999999999982,-36.99999999999193,233.00000000000543,478.0000000000006,,2077.00000000004
2019.06.18,241.99999999999022,21.00000000000435,206.00000000000617,-220.99999999999343,149.99999999999457,389.0000000000171,406.9999999999965,-46.999999999997044,226.00000000000398,438.00000000000506,,1811.0000000000273
2019.06.18,-155.00000000000114,-174.99999999999181,57.00000000000705,-280.9999999999979,-89.00000000000574,56.000000000011596,-34.000000000006025,-378.0000000000001,163.00000000000205,316.0000000000052,,-519.9999999999768
2019.06.18,-183.00000000000693,-167.9999999999904,32.0000000000098,-361.0000000000002,-148.99999999999915,-169.99999999998127,-37.9999999999967,-447.00000000000273,143.9999999999997,370.00000000000364,,-969.9999999999641
2019.06.18,-150.00000000000568,-219.99999999999798,-7.9999999999968985,-383.0,-178.00000000000037,-254.999999999983,-88.00000000000807,-463.99999999999864,108.00000000000809,361.0000000000113,,-1276.999999999971
2019.06.18,-35.0000000000108,-220.99999999998232,-84.99999999999064,-461.99999999999574,-187.00000000000384,-250.99999999997902,24.999999999991473,-373.00000000000466,34.000000000000696,391.000000000008,,-1163.9999999999668
2019.06.18,24.999999999991473,-177.99999999998929,-24.999999999997247,-415.99999999999415,-170.00000000000347,-213.99999999998087,36.000000000001364,-378.0000000000001,68.00000000000139,381.0000000000091,,-870.9999999999618
2019.06.18,40.99999999999682,-180.0000000000024,2.000000000002,-358.9999999999982,-83.9999999999952,-120.99999999999334,45.000000000001705,-332.9999999999984,103.00000000000864,367.0000000000062,,-518.999999999972
2019.06.18,-7.000000000005002,-293.99999999999426,-0.999999999995449,-347.9999999999928,-124.99999999999733,-128.99999999997914,12.000000000000455,-347.999999999999,124.00000000000189,348.9999999999993,,-766.9999999999611
2019.06.18,-9.000000000000341,-320.9999999999935,-2.999999999997449,-358.9999999999982,-104.00000000000409,-66.99999999999484,10.99999999999568,-352.00000000000387,165.00000000000404,330.0000000000081,,-708.9999999999847
2019.06.18,3.9999999999906777,-251.00000000000122,19.00000000000235,-317.9999999999961,-114.99999999999844,-121.99999999999989,51.9999999999925,-304.9999999999926,187.9999999999993,334.00000000001205,,-513.9999999999914
2019.06.18,27.000000000001023,-276.9999999999939,-6.999999999990347,-336.00000000000296,-131.00000000000333,-157.99999999999147,31.999999999996476,-316.99999999999307,152.00000000000767,329.00000000000153,,-685.9999999999682
2019.06.18,30.000000000001137,-262.999999999991,-24.999999999997247,-358.9999999999982,-146.00000000000168,-184.99999999999073,16.999999999995907,-329.9999999999983,125.00000000000844,300.00000000001137,,-835.9999999999602
2019.06.18,34.99999999999659,-261.0000000000001,-24.999999999997247,-356.9999999999962,-148.0000000000037,-208.99999999999253,4.0000000000048885,-323.99999999999807,143.9999999999997,293.0000000000099,,-847.9999999999767
2019.06.18,53.999999999987836,-265.99999999998846,-29.999999999996696,-354.9999999999942,-141.00000000000225,-203.99999999998198,21.99999999999136,-313.0000000000024,138.00000000000477,304.00000000001535,,-790.9999999999667
2019.06.18,48.99999999999238,-268.9999999999859,-42.999999999993044,-354.9999999999942,-151.00000000000114,-227.99999999998377,1.0000000000047748,-319.0000000000026,125.00000000000844,290.9999999999968,,-898.9999999999584
2019.06.18,39.99999999999204,-309.99999999998806,-37.99999999999359,-388.9999999999949,-166.99999999999494,-265.99999999998846,-9.000000000000341,-367.00000000000443,142.00000000000878,290.9999999999968,,-1072.999999999967
2019.06.19,13.999999999995794,-339.0000000000004,-35.999999999991594,-397.0000000000029,-173.00000000000094,-282.9999999999888,-7.999999999995566,-382.99999999999557,143.9999999999997,368.00000000001273,,-1092.9999999999675
2019.06.19,27.000000000001023,-339.0000000000004,-37.99999999999359,-390.0000000000015,-172.00000000000549,-256.99999999999613,-16.000000000005343,-371.9999999999999,155.00000000000514,361.0000000000113,,-1040.9999999999848
2019.06.19,19.99999999999602,-322.9999999999844,-28.999999999990145,-380.00000000000256,-160.00000000000458,-208.99999999999253,1.0000000000047748,-370.9999999999951,179.00000000000693,339.0000000000004,,-932.9999999999613
2019.06.19,-30.000000000001137,-317.9999999999961,-39.00000000000014,-404.99999999999983,-168.99999999999693,-231.99999999998778,-52.00000000000671,-429.9999999999926,154.0000000000097,326.0000000000041,,-1194.9999999999675
2019.06.19,-38.000000000010914,-340.9999999999913,-43.999999999999595,-426.9999999999996,-180.99999999999784,-238.99999999998923,-67.99999999999784,-457.9999999999984,164.00000000000858,387.000000000004,,-1244.9999999999723
2019.06.19,-108.00000000000409,-346.9999999999862,-78.00000000000028,-446.9999999999974,-241.99999999999778,-284.9999999999797,-141.9999999999959,-524.0000000000009,136.00000000000279,375.0000000000142,,-1661.9999999999454
2019.06.19,-111.0000000000042,-421.99999999998903,-115.99999999999389,-475.99999999999864,-280.9999999999979,-339.0000000000004,-183.00000000000693,-543.9999999999969,119.00000000000244,347.0000000000084,,-2005.999999999977
2019.06.19,-123.00000000000466,-418.9999999999916,-123.99999999999079,-453.99999999999886,-300.99999999999574,-358.9999999999982,-195.99999999999795,-543.9999999999969,129.00000000000134,322.00000000000006,,-2068.999999999973
2019.06.19,-103.00000000000864,-376.9999999999829,-85.99999999999719,-429.0000000000016,-258.0000000000027,-267.99999999997937,-158.00000000000125,-515.9999999999911,147.00000000000824,336.00000000000296,,-1711.9999999999534
2019.06.19,-118.99999999999977,-356.00000000000074,-68.99999999999685,-400.00000000000034,-251.99999999999667,-251.99999999998556,-140.00000000000057,-486.0000000000042,155.00000000000514,313.00000000000773,,-1605.9999999999716
2019.06.19,-45.000000000001705,-319.0000000000026,-34.000000000000696,-376.99999999999403,-229.00000000000142,-205.99999999999508,-43.00000000000637,-388.9999999999958,163.00000000000205,318.00000000001825,,-1160.9999999999775
2019.06.19,-7.000000000005002,-315.99999999998295,-57.99999999999139,-388.9999999999949,-256.99999999999613,-276.9999999999939,-45.000000000001705,-394.999999999996,135.00000000000733,312.00000000000114,,-1296.9999999999534
2019.06.19,21.000000000000796,-324.9999999999975,-51.99999999999649,-386.9999999999929,-222.99999999999542,-303.9999999999932,-21.000000000000796,-376.99999999999534,157.00000000000713,348.00000000001495,,-1162.9999999999488
2019.06.19,30.000000000001137,-312.9999999999855,-48.99999999999905,-392.9999999999989,-212.00000000000108,-304.9999999999997,-19.000000000005457,-381.0000000000002,153.00000000000313,340.00000000000693,,-1148.9999999999786
