date,USDCHF,GBPUSD,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.04.05,-63.99999999999739,-268.0000000000016,141.99999999999767,13.999999999995794,-140.0000000000068,-258.99999999998704,-110.99999999999443,-86.0000000000083,-259.0000000000092,21.999999999999797,-210.9999999999843,-216.00000000001617,-109.99999999998522,230.00000000001907,-118.00000000000921,-234.99999999999943,-132.99999999999557,-207.99999999999707,-329.00000000000153,,-2338.999999999981
2021.04.05,-69.9999999999923,-241.99999999998667,120.99999999999334,28.000000000005798,-119.00000000000244,-243.99999999999977,-97.00000000001374,-72.0000000000054,-243.00000000000432,17.999999999995797,-165.99999999999682,-229.00000000001253,-72.00000000000273,245.0000000000063,-81.00000000000307,-207.9999999999984,-100.99999999999909,-207.99999999999707,-339.0000000000004,,-2079.000000000013
2021.04.05,-63.99999999999739,-275.000000000003,160.00000000000458,63.99999999999295,-138.00000000000477,-265.99999999998846,-124.00000000001299,-91.00000000000774,-259.0000000000092,29.999999999996696,-150.00000000000568,-212.00000000001216,-67.99999999998363,240.00000000001796,-82.99999999999841,-210.00000000000796,-97.99999999999898,-202.9999999999976,-344.99999999999534,,-2092.0000000000114
2021.04.05,-58.000000000002494,-258.0000000000027,157.99999999999147,39.99999999999204,-126.99999999999933,-238.99999999998923,-114.0000000000141,-65.00000000000395,-242.00000000000887,36.0000000000027,-163.99999999998727,-237.00000000002052,-91.99999999998454,276.00000000000955,-77.00000000001239,-210.00000000000796,-102.00000000000387,-212.00000000000108,-341.99999999999784,,-2029.0000000000405
2021.04.05,-127.99999999999478,-194.0000000000053,90.99999999999665,-10.000000000005116,-82.99999999999974,-275.000000000003,-133.00000000000534,-65.00000000000395,-245.0000000000063,26.999999999999247,-162.9999999999825,-281.0000000000201,-78.00000000000296,302.0000000000023,-53.00000000001148,-177.99999999999727,-87.0000000000033,-219.99999999999798,-327.99999999999494,,-2101.000000000036
2021.04.05,-136.99999999999824,-163.00000000000205,46.0000000000127,-52.99999999999727,-60.99999999999994,-259.9999999999936,-106.00000000000608,-65.99999999999939,-235.00000000000742,14.000000000002899,-188.99999999999295,-262.00000000000665,-80.99999999998886,263.00000000001324,-79.9999999999983,-183.00000000000693,-94.99999999999886,-202.9999999999976,-317.9999999999961,,-2168.999999999961
2021.04.05,-125.99999999999278,-175.99999999999838,60.99999999999994,-27.000000000001023,-96.00000000000719,-248.99999999998812,-102.00000000000209,-76.0000000000094,-259.0000000000092,17.000000000000348,-168.00000000000637,-232.00000000000998,-66.0000000000025,243.00000000001543,-79.9999999999983,-177.99999999999727,-114.00000000000432,-223.00000000000654,-286.00000000000847,,-2137.0000000000264
2021.04.05,-171.99999999999437,-89.00000000000574,-48.99999999998794,-76.99999999999818,-14.000000000002899,-237.99999999998266,-52.000000000007596,-26.000000000003798,-213.00000000000762,-7.0000000000014495,-138.99999999998158,-330.0000000000081,0.0,274.00000000001864,-19.000000000005457,-112.00000000000898,-57.00000000000216,-221.99999999999997,-280.0000000000136,,-1821.9999999999936
2021.04.05,-171.99999999999437,-136.00000000000279,-32.999999999994145,-70.00000000000739,-21.999999999999797,-286.99999999999284,-66.99999999999484,-79.00000000000685,-221.99999999999997,-26.999999999999247,-185.00000000000227,-269.00000000000813,-9.999999999990905,192.00000000001438,-74.00000000001228,-111.0000000000042,-63.99999999999295,-173.00000000000094,-272.00000000000557,,-2080.9999999999955
2021.04.05,-207.00000000000162,-209.9999999999991,-55.000000000005045,-34.99999999999659,-30.000000000007798,-392.9999999999989,-79.00000000000685,-126.0000000000039,-253.99999999999866,-83.9999999999952,-216.99999999998454,-302.0000000000023,56.000000000011596,116.00000000000499,-77.00000000001239,-85.00000000000796,-48.00000000000182,-155.00000000000514,-252.0000000000078,,-2437.000000000019
2021.04.05,-127.99999999999478,-239.99999999999577,-49.99999999999449,-30.000000000001137,-43.999999999999595,-322.00000000000006,-1.0000000000065512,-76.0000000000094,-214.00000000000307,-100.99999999999554,-243.99999999999977,-324.0000000000132,57.00000000001637,104.99999999999955,-79.9999999999983,-131.00000000000023,-60.000000000002274,-163.00000000000205,-300.00000000001137,,-2346.000000000012
2021.04.05,-142.99999999999312,-268.0000000000016,-114.99999999999844,-39.00000000000148,-69.00000000000794,-370.00000000000364,39.999999999995595,-116.00000000000499,-248.99999999999923,-163.00000000000205,-287.00000000000614,-295.0000000000008,115.0000000000091,-32.999999999994145,-118.99999999999977,-189.99999999999773,-94.99999999999886,-163.99999999999747,-330.0000000000081,,-2890.000000000011
2021.04.05,-56.0000000000005,-506.0000000000064,19.00000000001345,25.000000000005684,-209.00000000000364,-475.0000000000032,17.000000000000348,-118.00000000000699,-321.0000000000046,-212.99999999999653,-459.0000000000032,-427.0000000000218,44.00000000001114,-2.999999999997449,-153.0000000000058,-228.00000000000864,-203.99999999999352,-253.0000000000032,-225.00000000000853,,-3745.0000000000337
2021.04.05,-112.99999999999643,-506.0000000000064,-69.9999999999923,-9.000000000000341,-211.00000000000563,-553.0000000000035,31.999999999987594,-176.0000000000095,-364.00000000000875,-282.0000000000045,-503.9999999999907,-397.0000000000029,100.99999999999909,-139.9999999999846,-194.00000000000261,-263.00000000000523,-228.9999999999992,-246.99999999999721,-232.00000000000998,,-4357.000000000034
2021.04.05,-141.99999999999767,-434.9999999999854,-123.00000000000644,-27.000000000001023,-199.00000000000472,-522.0000000000002,51.000000000001044,-177.00000000000495,-374.0000000000077,-275.99999999999847,-451.9999999999982,-329.00000000000153,137.00000000000045,-186.99999999998164,-196.00000000001216,-228.00000000000864,-230.00000000000398,-243.99999999999977,-188.9999999999947,,-4142.0000000000055
2021.04.05,-146.00000000000168,-445.0000000000065,-134.99999999999625,-13.999999999995794,-221.00000000000452,-536.0000000000032,58.000000000002494,-193.00000000000983,-389.000000000006,-290.9999999999968,-447.9999999999791,-333.0000000000055,167.0000000000016,-209.9999999999991,-192.00000000000728,-224.00000000000375,-245.9999999999951,-263.0000000000021,-163.00000000000205,,-4224.00000000001
2021.04.05,-117.99999999999588,-512.0000000000014,-80.99999999999774,19.99999999999602,-280.00000000000244,-564.9999999999933,39.999999999995595,-216.0000000000051,-431.0000000000036,-293.99999999999426,-473.99999999998954,-327.00000000001063,150.00000000000568,-218.99999999999142,-212.0000000000033,-251.00000000000477,-287.9999999999967,-290.9999999999968,-138.0000000000159,,-4487.000000000004
2021.04.05,-98.99999999999353,-529.999999999986,-48.99999999998794,25.99999999999625,-253.99999999999866,-553.9999999999878,32.999999999994145,-231.0000000000034,-389.000000000006,-280.00000000000244,-485.99999999999,-270.00000000001467,122.0000000000141,-247.99999999998158,-246.00000000000932,-234.99999999999943,-254.99999999999545,-217.0000000000005,-165.00000000001512,,-4326.999999999967
2021.04.05,-81.9999999999932,-570.9999999999882,22.999999999995246,66.0000000000025,-282.0000000000045,-571.9999999999948,-17.000000000000348,-220.00000000000907,-406.00000000000637,-251.00000000000122,-477.9999999999802,-322.00000000000006,86.00000000001273,-154.99999999999403,-216.00000000000819,-253.0000000000001,-256.0000000000002,-248.00000000000378,-182.99999999999983,,-4336.9999999999745
2021.04.05,-71.99999999999429,-526.0000000000042,42.999999999993044,100.99999999999909,-272.00000000000557,-510.99999999999477,-19.00000000001345,-208.00000000000819,-387.99999999999943,-210.99999999999451,-378.9999999999907,-268.0000000000016,108.00000000000409,-129.00000000000134,-186.00000000000705,-225.9999999999991,-221.00000000000364,-240.00000000000688,-199.00000000001583,,-3803.0000000000446
2021.04.05,-80.99999999999774,-522.0000000000002,75.00000000000284,96.00000000000364,-285.00000000000193,-524.9999999999977,-66.99999999999484,-248.00000000000378,-409.0000000000038,-180.99999999999784,-382.000000000005,-189.00000000001694,64.99999999999773,-149.9999999999835,-225.00000000000853,-234.00000000000887,-239.99999999999488,-221.00000000000452,-184.00000000000637,,-3907.0000000000223
2021.04.05,128.00000000000588,-658.0000000000031,242.99999999999324,117.00000000000443,-357.00000000000733,-356.9999999999851,19.999999999997797,-172.00000000000549,-328.0000000000061,-148.0000000000037,-501.0000000000048,-150.00000000000568,-97.99999999998477,-114.99999999999844,-317.0000000000073,-311.00000000000705,-304.00000000000205,-204.99999999999963,-190.00000000000128,,-3703.00000000002
2021.04.05,189.00000000000583,-709.0000000000041,273.9999999999965,159.9999999999966,-341.0000000000024,-322.00000000000006,61.99999999998429,-72.0000000000054,-270.99999999999903,-153.00000000000313,-502.9999999999859,-331.0000000000146,-80.99999999998886,25.00000000000835,-222.0000000000084,-275.99999999999625,-257.99999999999557,-246.00000000000176,-209.9999999999991,,-3285.0000000000136
2021.04.05,319.99999999999807,-845.9999999999912,424.00000000000216,334.99999999999375,-372.0000000000057,-258.99999999998704,76.99999999999375,-56.0000000000005,-192.00000000000327,-131.99999999999878,-395.9999999999866,-282.0000000000045,-38.99999999998727,26.999999999999247,-181.0000000000116,-213.99999999999864,-164.00000000000148,-173.00000000000094,-242.00000000000887,,-2364.999999999999
2021.04.05,600.0000000000006,-907.9999999999977,575.9999999999987,588.9999999999986,-479.0000000000072,63.99999999999739,266.999999999995,108.99999999999244,-109.00000000000354,-58.99999999999794,-118.99999999999977,-235.00000000000742,93.99999999999409,104.99999999999955,-54.000000000002046,-183.00000000000693,-103.9999999999992,-240.00000000000688,-304.00000000001535,,-390.0000000000675
2021.04.05,475.99999999999864,-829.9999999999974,446.0000000000131,466.99999999999875,-418.0000000000073,-35.999999999991594,245.99999999999068,46.999999999997044,-138.00000000000477,-105.99999999999498,-204.99999999998408,-222.00000000001108,90.00000000000341,15.00000000000945,-108.00000000000409,-168.00000000000637,-121.99999999999989,-204.99999999999963,-260.0000000000158,,-1031.000000000006
2021.04.05,580.0000000000027,-958.9999999999987,573.0000000000013,475.9999999999991,-499.000000000005,-15.999999999993797,251.00000000000122,49.99999999999449,-140.0000000000068,-90.99999999999665,-334.99999999997954,-200.00000000000017,-37.00000000000614,17.000000000000348,-196.00000000001216,-225.00000000000853,-201.99999999999818,-209.9999999999991,-222.99999999999542,,-1386.0000000000011
2021.04.05,573.0000000000013,-954.9999999999948,556.0000000000009,510.9999999999957,-501.000000000007,-17.000000000000348,253.99999999999866,80.99999999999774,-145.00000000000622,-100.00000000000009,-281.99999999998226,-279.00000000000705,24.00000000000091,73.00000000001194,-121.99999999999989,-233.0000000000041,-180.00000000000682,-258.0000000000027,-266.999999999995,,-1266.999999999999
2021.04.05,567.0000000000064,-934.9999999999969,614.0000000000034,498.9999999999952,-503.000000000009,-7.0000000000014495,194.99999999998963,137.9999999999937,-152.00000000000767,-48.000000000003595,-272.99999999999613,-398.00000000000944,-58.9999999999975,267.0000000000172,-69.00000000000261,-250.0,-191.0000000000025,-333.0000000000055,-278.00000000000045,,-1216.0000000000273
2021.04.05,568.9999999999973,-916.0000000000057,618.0000000000074,501.0000000000048,-470.9999999999992,11.00000000000545,192.99999999999872,208.99999999999253,-121.00000000000443,-34.000000000000696,-247.99999999999045,-539.0000000000006,-56.99999999998795,412.00000000001234,27.000000000001023,-225.9999999999991,-155.00000000000114,-380.00000000000256,-296.0000000000074,,-902.9999999999797
2021.04.05,535.0000000000077,-953.9999999999882,625.9999999999932,510.0000000000051,-452.00000000000796,-71.99999999998319,146.99999999998602,140.99999999999113,-124.00000000000189,-51.99999999999649,-281.0000000000059,-501.0000000000181,-55.999999999983174,347.0000000000084,-14.000000000010004,-200.00000000000284,-125.0,-304.9999999999997,-299.00000000000483,,-1129.0000000000105
2021.04.05,526.0000000000042,-933.9999999999905,585.0000000000133,468.9999999999941,-461.0000000000003,-66.99999999999484,170.00000000000347,113.99999999999189,-142.00000000000878,-68.00000000000139,-317.99999999998363,-425.0000000000087,-58.9999999999975,250.00000000001688,-72.00000000000273,-246.9999999999999,-165.00000000000625,-292.00000000000335,-306.00000000000625,,-1441.99999999998
2021.04.05,519.9999999999983,-933.000000000006,570.0000000000039,420.0000000000017,-452.00000000000796,-76.99999999999375,177.99999999998929,107.99999999999699,-137.00000000000932,-78.99999999999574,-387.00000000000045,-420.00000000002035,-99.99999999999432,230.00000000001907,-112.00000000000898,-275.0000000000057,-188.0000000000024,-280.00000000000244,-307.00000000001285,,-1721.000000000051
2021.04.05,546.9999999999975,-929.9999999999864,565.9999999999999,423.9999999999924,-428.00000000000614,-36.999999999998145,214.99999999998744,131.99999999999878,-58.000000000002494,-78.99999999999574,-376.9999999999811,-424.00000000000216,-91.00000000000819,228.00000000000597,-106.00000000000875,-269.999999999996,-162.9999999999967,-253.99999999999866,-334.9999999999964,,-1439.999999999995
2021.04.05,522.0000000000002,-899.0000000000053,543.0000000000045,361.0000000000042,-404.0000000000044,-42.999999999993044,204.00000000000418,131.99999999999878,-92.00000000000318,-75.9999999999983,-426.9999999999925,-436.00000000001415,-139.99999999998636,242.00000000000887,-130.00000000000966,-278.99999999999636,-180.99999999999739,-251.00000000000122,-319.0000000000026,,-1672.9999999999836
2021.04.05,538.0000000000051,-937.9999999999944,588.0000000000107,411.00000000000136,-426.9999999999996,-55.99999999998939,183.99999999998417,125.99999999999278,-102.00000000000209,-68.00000000000139,-400.99999999998204,-438.00000000000506,-132.000000000005,262.00000000000665,-111.0000000000042,-254.0000000000049,-170.0000000000017,-255.00000000000523,-306.00000000000625,,-1549.0000000000005
2021.04.05,539.0000000000006,-939.0000000000009,564.000000000009,382.000000000005,-406.00000000000637,-54.99999999998284,205.99999999999508,125.99999999999278,-84.0000000000063,-87.99999999999919,-443.9999999999884,-433.0000000000167,-143.00000000000068,228.00000000000597,-138.00000000000523,-255.00000000000966,-170.0000000000017,-231.0000000000034,-309.0000000000037,,-1650.0000000000166
2021.04.05,553.999999999999,-882.000000000005,581.9999999999936,421.99999999999704,-384.00000000000654,24.000000000001798,197.00000000000273,141.99999999999767,-46.00000000000159,-85.99999999999719,-305.9999999999832,-347.0000000000084,-102.99999999998022,213.00000000001873,-69.00000000000261,-242.00000000000443,-82.99999999999841,-143.00000000000423,-253.99999999999866,,-810.9999999999797
2021.04.06,605.0,-886.9999999999934,584.0000000000067,432.00000000000216,-370.00000000000364,73.99999999999629,265.99999999998846,208.99999999999253,4.999999999999449,-83.9999999999952,-319.9999999999932,-306.00000000000625,-84.00000000000318,180.0000000000024,-34.000000000006025,-198.0000000000075,-100.99999999999909,-148.0000000000037,-289.0000000000059,,-466.00000000002916
2021.04.06,585.9999999999976,-951.9999999999973,581.9999999999936,454.9999999999983,-365.99999999999966,16.000000000016,231.99999999998778,206.99999999999054,-11.00000000000545,-121.00000000000443,-338.99999999999864,-402.0000000000135,-68.9999999999884,204.00000000000418,-33.00000000000125,-207.00000000000784,-72.99999999999329,-150.00000000000568,-285.00000000000193,,-726.0000000000293
2021.04.06,531.0000000000036,-980.9999999999875,587.0000000000042,411.9999999999919,-440.00000000000705,-105.99999999998388,180.0000000000024,105.99999999999498,-119.00000000000244,-100.99999999999554,-447.9999999999791,-442.00000000000904,-126.99999999998113,217.0000000000005,-133.00000000000978,-281.9999999999965,-183.00000000000693,-257.0000000000072,-319.0000000000026,,-1904.9999999999714
2021.04.06,526.9999999999997,-1011.9999999999907,598.0000000000097,370.9999999999951,-463.0000000000023,-132.99999999998312,160.99999999998892,92.99999999999864,-145.00000000000622,-109.00000000000354,-537.9999999999825,-457.00000000001853,-189.99999999999773,217.0000000000005,-179.00000000000205,-356.00000000000875,-236.0000000000042,-263.0000000000021,-341.00000000001353,,-2455.000000000023
2021.04.06,545.0000000000066,-1029.9999999999975,619.9999999999983,402.000000000001,-486.00000000000864,-130.99999999999224,160.99999999998892,98.99999999999353,-153.00000000000313,-104.00000000000409,-515.9999999999911,-465.0000000000043,-175.99999999998772,231.0000000000034,-162.00000000000614,-332.9999999999984,-245.00000000000455,-287.9999999999994,-304.00000000001535,,-2335.000000000021
2021.04.06,561.0000000000003,-1015.9999999999947,625.9999999999932,400.99999999999625,-478.0000000000006,-86.99999999999264,177.99999999998929,123.99999999999079,-130.0000000000079,-90.0000000000012,-498.9999999999952,-475.0000000000032,-182.99999999999272,261.0000000000001,-148.00000000001035,-326.9999999999982,-233.99999999999466,-290.00000000000136,-312.00000000000114,,-2118.0000000000236
2021.04.06,497.99999999999847,-970.9999999999885,632.9999999999947,387.00000000000045,-480.0000000000027,-136.00000000000279,92.00000000000318,75.9999999999983,-181.00000000000892,-58.99999999999794,-469.99999999999886,-423.0000000000178,-206.99999999999363,273.0000000000121,-157.0000000000107,-326.0000000000076,-246.9999999999999,-299.00000000000483,-290.00000000001245,,-2287.0000000000396
2021.04.06,462.0000000000068,-922.999999999985,597.0000000000031,331.99999999999363,-457.0000000000074,-144.99999999999514,82.99999999998863,76.99999999999375,-170.99999999999892,-55.000000000005045,-495.00000000000455,-441.0000000000025,-231.99999999999932,293.0000000000099,-166.00000000001103,-350.9999999999991,-260.0000000000051,-307.0000000000017,-304.9999999999997,,-2464.0000000000186
2021.04.06,446.00000000000193,-919.0000000000032,581.0000000000093,349.00000000000375,-437.0000000000096,-156.00000000000057,85.00000000000173,51.99999999999649,-176.0000000000095,-60.99999999999994,-465.99999999997976,-401.00000000000693,-194.99999999999318,239.00000000001143,-170.0000000000017,-301.00000000000193,-227.00000000000387,-263.0000000000021,-297.9999999999983,,-2317.999999999986
2021.04.06,448.000000000004,-895.0000000000014,563.0000000000024,353.9999999999992,-408.00000000000836,-134.99999999999625,99.99999999998899,66.99999999999484,-148.0000000000037,-63.00000000000195,-436.00000000000705,-406.00000000001745,-174.0000000000066,249.00000000001032,-147.00000000000557,-255.00000000000966,-191.99999999999307,-245.0000000000063,-280.0000000000136,,-2003.0000000000714
2021.04.06,361.0000000000002,-809.9999999999997,492.0000000000035,277.000000000001,-333.0000000000055,-176.99999999998272,65.99999999998829,37.99999999999359,-139.00000000000023,-60.99999999999994,-448.99999999998386,-393.0000000000211,-183.9999999999975,240.00000000001796,-160.0000000000108,-278.0000000000058,-162.9999999999967,-199.00000000000472,-348.00000000001495,,-2220.000000000019
2021.04.06,396.00000000000745,-824.9999999999868,533.0000000000057,250.0,-308.00000000000824,-139.9999999999846,68.00000000000139,63.99999999999739,-89.00000000000574,-41.000000000002146,-500.0,-402.0000000000135,-259.9999999999909,284.00000000001756,-187.00000000001182,-258.0000000000098,-153.99999999999636,-163.00000000000205,-331.999999999999,,-2063.9999999999814
2021.04.06,348.9999999999993,-818.9999999999919,478.0000000000006,198.99999999999807,-270.0000000000036,-197.00000000000273,65.00000000000395,66.99999999999484,-89.00000000000574,-75.00000000000284,-563.999999999993,-492.0000000000035,-258.99999999998613,299.00000000000483,-177.0000000000067,-253.0000000000001,-147.00000000000557,-163.00000000000205,-334.00000000001205,,-2382.0000000000136
2021.04.06,352.00000000000784,-817.000000000001,482.00000000000466,236.0000000000042,-300.0000000000003,-194.99999999998963,60.99999999999994,73.99999999999629,-114.00000000000298,-70.0000000000034,-513.0000000000052,-504.9999999999999,-223.99999999998954,314.99999999999864,-144.00000000000546,-188.0000000000024,-156.0000000000059,-207.99999999999707,-242.00000000000887,,-2156.0
2021.04.06,382.00000000000455,-897.9999999999987,522.0000000000002,316.0000000000025,-330.0000000000081,-231.0000000000034,59.99999999999339,71.99999999999429,-130.0000000000079,-92.99999999999864,-489.0000000000043,-545.0000000000177,-168.00000000000637,314.00000000001427,-106.99999999999932,-206.00000000000307,-141.9999999999959,-202.9999999999976,-222.00000000001108,,-2098.0000000000427
2021.04.06,435.0000000000076,-948.9999999999999,512.0000000000014,344.99999999999886,-296.0000000000074,-207.00000000000162,133.00000000000534,139.99999999999568,-53.00000000000304,-129.9999999999968,-506.0000000000002,-668.0000000000019,-126.00000000000477,353.0000000000033,-56.000000000011596,-168.00000000000637,-75.00000000000284,-204.00000000000418,-327.99999999999494,,-1848.0000000000232
2021.04.06,443.0000000000045,-1014.0000000000038,540.0000000000072,387.00000000000045,-389.000000000006,-252.99999999999213,119.00000000000244,114.99999999999844,-131.99999999999878,-149.99999999999457,-518.0000000000007,-673.0000000000125,-106.99999999999932,322.00000000000006,-60.000000000002274,-239.00000000000432,-144.99999999999602,-279.00000000000705,-323.0000000000066,,-2356.000000000011
2021.04.06,443.99999999999994,-1046.999999999998,564.000000000009,427.99999999999727,-383.0,-281.99999999998226,95.999999999985,103.99999999999298,-124.00000000000189,-151.00000000000114,-497.99999999999045,-683.0000000000114,-85.99999999998431,324.0000000000132,-44.00000000001114,-189.99999999999773,-106.99999999999932,-253.0000000000032,-310.0000000000103,,-2197.9999999999936
2021.04.06,438.00000000000506,-977.99999999999,584.0000000000067,367.00000000000443,-429.0000000000016,-224.99999999998633,65.99999999998829,68.99999999999685,-174.00000000000747,-95.00000000000064,-503.9999999999907,-533.0000000000057,-176.9999999999925,300.00000000001137,-124.00000000000944,-319.0000000000026,-204.9999999999983,-284.0000000000065,-341.00000000001353,,-2563.9999999999927
2021.04.06,334.00000000000097,-758.9999999999985,500.9999999999959,284.9999999999966,-236.00000000000287,-166.99999999998383,24.999999999986144,71.99999999999429,-67.00000000000594,-21.999999999999797,-378.9999999999907,-462.0000000000068,-183.9999999999975,371.00000000001023,-90.00000000000341,-164.00000000000148,-49.99999999999716,-143.00000000000423,-354.9999999999942,,-1490.0000000000023
2021.04.06,370.9999999999991,-652.9999999999925,543.0000000000045,213.99999999999864,-92.99999999999864,-20.999999999982144,28.999999999990145,113.99999999999189,90.99999999999665,77.00000000000485,-356.9999999999993,-367.0000000000062,-311.9999999999834,451.0000000000014,-126.00000000000477,-171.00000000000648,55.999999999997385,12.000000000000899,-514.9999999999987,,-656.9999999999866
2021.04.06,463.9999999999977,-695.9999999999856,663.0000000000135,298.9999999999924,-189.00000000000583,78.00000000000028,31.000000000003247,144.99999999999514,70.99999999999883,134.99999999999625,-287.00000000000614,-306.00000000000625,-343.9999999999941,504.0000000000156,-114.00000000000432,-155.00000000000114,9.000000000000341,-48.000000000003595,-431.0000000000036,,-170.99999999999716
2021.04.06,336.9999999999984,-421.99999999998903,507.000000000013,242.999999999995,-53.00000000000304,150.00000000000568,21.00000000000435,93.99999999999409,105.99999999999498,189.00000000000583,-64.99999999999773,-84.0000000000174,-239.00000000000432,416.00000000001637,-99.00000000000375,-82.00000000000784,121.99999999999989,61.999999999995396,-493.99999999999443,,709.0000000000058
2021.04.06,387.000000000004,-434.9999999999854,592.9999999999991,194.99999999999318,-100.00000000000009,211.00000000000563,2.999999999997449,118.99999999999133,100.00000000000009,243.00000000000432,-146.99999999999136,-67.00000000001705,-390.99999999999113,494.00000000001666,-154.00000000001057,-156.0000000000059,37.9999999999967,21.999999999999797,-470.9999999999992,,484.0000000000073
2021.04.06,346.9999999999973,-207.99999999998596,570.0000000000039,129.99999999999545,17.000000000000348,367.0000000000062,-25.00000000000835,139.00000000000023,178.99999999999582,366.9999999999951,16.999999999995907,103.99999999999298,-443.9999999999884,564.000000000009,-147.00000000000557,-76.99999999999818,120.99999999999511,109.99999999999899,-480.99999999999807,,1650.0000000000018
2021.04.06,336.9999999999984,-195.9999999999962,584.0000000000067,102.00000000000387,37.99999999999359,368.00000000001273,-46.0000000000127,146.99999999999713,190.00000000000128,385.000000000002,-10.99999999999568,81.9999999999821,-495.00000000000455,612.0000000000125,-152.00000000000102,-64.00000000000716,120.99999999999511,114.00000000000298,-470.00000000001484,,1645.9999999999761
2021.04.06,318.00000000000716,-224.99999999998633,533.0000000000057,63.99999999999295,62.99999999999084,311.0000000000168,-25.00000000000835,139.99999999999568,204.99999999999963,327.99999999999494,-102.00000000000387,21.999999999988695,-481.9999999999993,565.9999999999999,-171.00000000000648,-76.00000000000762,126.99999999999534,141.99999999999767,-487.99999999999955,,1249.9999999999736
