date,EURCHF,CADCHF,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.04,391.9999999999924,163.00000000000205,30.999999999981043,-663.999999999998,-311.00000000000574,675.9999999999877,,286.99999999995947
2018.06.04,302.9999999999866,148.99999999999915,-143.00000000000423,-685.9999999999977,-355.0000000000053,644.0000000000001,,-88.00000000002149
2018.06.04,395.99999999999636,97.9999999999981,149.9999999999835,-624.9999999999977,-326.0000000000041,615.9999999999943,,308.99999999997044
2018.06.04,380.00000000000256,163.00000000000205,-5.000000000010552,-574.9999999999922,-319.0000000000026,570.9999999999882,,214.99999999998738
2018.06.04,373.99999999998545,121.00000000000443,32.999999999994145,-605.9999999999955,-346.0000000000019,571.9999999999948,,147.99999999998153
2018.06.04,245.99999999999068,-4.999999999999449,-167.00000000000603,-717.9999999999964,-507.0000000000019,505.99999999998425,,-645.0000000000286
2018.06.04,380.9999999999869,26.000000000003798,78.99999999998464,-727.9999999999953,-441.0000000000025,590.999999999986,,-92.0000000000365
2018.06.04,367.99999999999056,-19.00000000000235,-74.0000000000185,-805.0000000000001,-568.0000000000018,525.999999999982,,-572.0000000000502
2018.06.04,306.9999999999906,-36.0000000000027,-201.00000000000674,-901.9999999999917,-609.9999999999994,580.999999999987,,-861.000000000023
2018.06.04,320.9999999999935,-43.00000000000415,-267.0000000000172,-897.9999999999987,-664.000000000009,514.9999999999987,,-1036.0000000000368
2018.06.04,293.99999999999426,-90.99999999999665,-224.000000000002,-917.9999999999966,-677.0000000000053,517.9999999999962,,-1098.00000000001
2018.06.04,312.00000000000114,-87.99999999999919,-175.00000000001404,-922.0000000000006,-662.000000000007,540.9999999999915,,-994.0000000000283
2018.06.04,312.9999999999855,-10.999999999994348,-296.0000000000074,-900.9999999999962,-637.0000000000098,548.9999999999995,,-983.0000000000227
2018.06.04,299.99999999998914,-34.000000000000696,-406.00000000001745,-964.9999999999936,-714.0000000000035,527.9999999999951,,-1291.0000000000314
2018.06.04,302.9999999999866,-43.00000000000415,-412.00000000001234,-970.9999999999997,-734.0000000000014,512.0000000000014,,-1345.0000000000296
2018.06.04,353.0000000000033,84.0000000000063,-359.0000000000204,-806.999999999991,-585.0000000000022,504.9999999999999,,-809.0000000000042
2018.06.04,400.9999999999847,-10.999999999994348,-376.00000000002075,-919.9999999999986,-715.0000000000101,469.99999999999267,,-1151.0000000000464
2018.06.04,431.99999999998795,167.00000000000603,-429.00000000001273,-836.9999999999989,-591.0000000000082,530.9999999999926,,-727.0000000000333
2018.06.04,455.0000000000054,167.00000000000603,-465.0000000000043,-900.9999999999962,-628.0000000000064,557.9999999999918,,-814.0000000000036
2018.06.04,500.9999999999959,246.99999999999721,-436.00000000001415,-839.0000000000009,-552.0000000000081,580.0000000000027,,-499.0000000000273
2018.06.04,472.9999999999901,207.99999999999707,-529.0000000000017,-903.9999999999937,-626.9999999999998,561.9999999999958,,-817.0000000000124
2018.06.04,451.99999999998573,158.99999999999804,-551.0000000000126,-954.9999999999948,-681.0000000000093,551.9999999999969,,-1024.000000000036
2018.06.04,496.99999999999187,212.00000000000108,-564.000000000009,-937.9999999999944,-661.0000000000005,557.9999999999918,,-896.0000000000191
2018.06.04,516.0000000000053,170.99999999999892,-548.9999999999995,-961.9999999999961,-718.0000000000075,517.9999999999962,,-1024.0000000000027
2018.06.04,490.999999999997,197.99999999999818,-583.0000000000002,-925.9999999999935,-683.0000000000002,520.9999999999936,,-982.000000000005
2018.06.04,531.9999999999991,212.99999999999653,-455.0000000000054,-954.9999999999948,-631.0000000000038,614.9999999999877,,-681.0000000000205
2018.06.04,466.9999999999952,161.99999999999548,-408.00000000000836,-944.9999999999958,-615.00000000001,621.9999999999892,,-717.0000000000342
2018.06.04,509.00000000000387,183.99999999999528,-310.0000000000103,-925.9999999999935,-568.0000000000018,653.999999999999,,-457.0000000000076
2018.06.04,485.0000000000021,189.00000000000583,-381.0000000000091,-913.9999999999926,-581.0000000000093,622.9999999999958,,-579.0000000000074
2018.06.04,421.99999999998903,136.99999999999824,-474.0000000000189,-824.999999999998,-519.0000000000028,473.99999999999665,,-785.0000000000357
2018.06.05,468.9999999999861,165.9999999999995,-358.00000000001387,-883.9999999999959,-563.0000000000024,597.0000000000031,,-573.0000000000235
2018.06.05,446.9999999999974,165.9999999999995,-369.0000000000193,-888.9999999999953,-542.0000000000091,628.9999999999907,,-558.0000000000362
2018.06.05,461.0000000000003,151.9999999999966,-336.00000000000296,-918.999999999992,-563.0000000000024,653.999999999999,,-551.0000000000015
2018.06.05,489.99999999999045,187.00000000000384,-407.0000000000018,-918.999999999992,-578.0000000000007,626.9999999999998,,-600.0000000000005
2018.06.05,510.99999999999477,209.9999999999991,-409.0000000000149,-911.9999999999906,-583.0000000000002,619.9999999999983,,-563.0000000000135
2018.06.05,519.9999999999872,226.00000000000398,-355.0000000000164,-889.9999999999908,-547.0000000000086,642.9999999999936,,-403.00000000003115
2018.06.05,478.0000000000006,183.99999999999528,-391.000000000008,-810.9999999999951,-580.0000000000027,515.9999999999832,,-604.0000000000268
2018.06.05,451.99999999998573,177.00000000000495,-478.0000000000006,-803.9999999999936,-612.0000000000015,469.99999999999267,,-795.0000000000123
2018.06.05,452.99999999999227,195.00000000000074,-557.0000000000075,-822.0000000000005,-633.0000000000058,458.9999999999872,,-905.0000000000337
2018.06.05,456.9999999999963,180.99999999999784,-543.0000000000045,-823.9999999999914,-651.0000000000016,444.9999999999843,,-935.0000000000191
2018.06.05,446.9999999999974,192.99999999999872,-501.0000000000181,-737.9999999999942,-602.0000000000025,404.9999999999887,,-796.00000000003
2018.06.05,458.00000000000284,206.00000000000617,-544.0000000000111,-729.9999999999973,-622.0000000000003,370.999999999988,,-861.0000000000118
2018.06.05,512.0000000000014,219.00000000000253,-436.00000000001415,-761.999999999996,-595.0000000000011,445.99999999999085,,-616.0000000000166
2018.06.05,502.00000000000244,214.00000000000307,-413.00000000001893,-756.9999999999966,-578.0000000000007,462.9999999999912,,-569.0000000000196
2018.06.05,495.000000000001,214.99999999999852,-423.0000000000178,-756.0000000000011,-487.0000000000041,458.9999999999872,,-497.0000000000362
2018.06.05,482.999999999989,221.99999999999997,-359.0000000000204,-778.0000000000009,-526.0000000000042,546.000000000002,,-412.00000000003456
2018.06.05,478.999999999985,217.99999999999596,-312.00000000000114,-690.9999999999972,-500.00000000000045,479.99999999999153,,-326.0000000000263
2018.06.05,453.99999999999886,173.00000000000094,-447.0000000000196,-742.9999999999936,-608.0000000000085,407.99999999998613,,-763.0000000000357
2018.06.05,443.99999999999994,178.00000000000037,-438.00000000000506,-671.9999999999948,-585.0000000000022,353.99999999998766,,-719.0000000000139
2018.06.05,472.9999999999901,175.99999999999838,-513.0000000000078,-712.0000000000015,-651.0000000000016,322.00000000000006,,-905.0000000000223
2018.06.05,358.9999999999982,158.0000000000026,-672.0000000000059,-761.999999999996,-674.000000000008,347.9999999999928,,-1243.0000000000164
2018.06.05,350.9999999999902,156.99999999999602,-589.0000000000173,-735.9999999999923,-626.9999999999998,374.999999999992,,-1069.0000000000312
2018.06.05,439.99999999999596,139.99999999999568,-450.00000000001705,-661.9999999999959,-638.0000000000052,283.99999999999534,,-886.0000000000313
2018.06.05,310.9999999999946,36.999999999998145,-458.00000000000284,-669.9999999999928,-667.0000000000065,258.99999999998704,,-1188.0000000000225
2018.06.05,273.9999999999965,21.999999999999797,-563.0000000000024,-685.9999999999977,-711.000000000006,224.99999999998633,,-1439.0000000000236
2018.06.05,224.000000000002,-134.0000000000008,-442.00000000000904,-807.9999999999976,-787.0000000000043,263.99999999999756,,-1683.0000000000123
2018.06.05,180.0000000000024,-261.0000000000001,-381.0000000000091,-929.9999999999975,-873.0000000000016,295.99999999998516,,-1969.0000000000207
2018.06.05,17.999999999984695,-300.0000000000003,-448.000000000004,-900.9999999999962,-833.0000000000059,316.99999999998954,,-2147.0000000000323
2018.06.05,73.99999999999629,-285.00000000000193,-338.0000000000161,-850.9999999999907,-798.0000000000098,302.0000000000023,,-1896.0000000000196
2018.06.05,103.99999999999298,-295.99999999999625,-304.00000000001535,-909.9999999999997,-816.0000000000056,342.9999999999822,,-1879.0000000000414
2018.06.05,41.000000000002146,-288.9999999999948,-454.00000000002103,-922.0000000000006,-836.0000000000034,330.9999999999924,,-2129.000000000025
2018.06.05,70.99999999999883,-229.00000000000142,-426.9999999999996,-889.9999999999908,-776.00000000001,368.9999999999971,,-1882.0000000000057
2018.06.05,124.99999999999733,-270.99999999999903,-360.0000000000048,-913.9999999999926,-836.0000000000034,324.9999999999975,,-1931.0000000000052
2018.06.05,153.00000000000313,-448.000000000004,-261.0000000000001,-1066.0000000000002,-975.0000000000036,312.00000000000114,,-2285.0000000000036
2018.06.05,133.00000000000534,-429.99999999999704,-384.00000000000654,-1135.9999999999925,-1046.0000000000025,319.0000000000026,,-2543.9999999999905
2018.06.05,167.00000000000603,-278.9999999999959,-302.0000000000023,-895.0000000000014,-843.0000000000049,288.99999999998374,,-1863.000000000015
2018.06.05,75.99999999998718,-426.9999999999996,-205.00000000001074,-989.9999999999909,-892.9999999999993,340.9999999999913,,-2098.0000000000223
2018.06.05,-9.999999999998899,-443.0000000000045,-356.00000000000074,-948.9999999999999,-931.0000000000041,251.99999999998556,,-2437.0000000000227
2018.06.05,268.9999999999859,-466.9999999999952,-33.00000000001635,-1012.9999999999973,-1002.0000000000028,236.99999999999832,,-2009.0000000000275
2018.06.05,197.99999999998707,-495.000000000001,-46.0000000000127,-974.9999999999925,-987.0000000000045,211.99999999998997,,-2093.0000000000337
2018.06.05,259.9999999999936,-397.99999999999835,-23.00000000001745,-868.9999999999975,-907.0000000000023,193.99999999998306,,-1743.000000000039
2018.06.05,249.99999999999466,-419.00000000000273,-26.999999999999247,-881.9999999999939,-925.0000000000091,182.99999999999983,,-1820.0000000000105
2018.06.05,205.99999999999508,-392.9999999999989,-102.00000000000209,-814.9999999999991,-899.0000000000053,139.00000000000023,,-1864.0000000000102
2018.06.05,241.00000000000233,-339.99999999999585,-101.00000000001774,-790.9999999999973,-864.0000000000092,151.9999999999966,,-1703.0000000000211
2018.06.05,221.00000000000452,-354.9999999999942,-28.000000000005798,-761.0000000000006,-830.0000000000085,160.99999999998892,,-1592.0000000000157
2018.06.05,246.99999999999721,-356.9999999999962,-54.0000000000207,-785.9999999999978,-865.0000000000047,146.99999999998602,,-1668.0000000000364
2018.06.05,272.00000000000557,-322.9999999999955,-3.0000000000196536,-775.9999999999989,-820.0000000000097,192.99999999999872,,-1457.0000000000196
2018.06.05,261.9999999999845,-358.0000000000028,5.999999999994898,-752.9999999999926,-729.0000000000018,193.99999999998306,,-1378.0000000000346
2018.06.06,248.99999999998812,-344.99999999999534,-35.00000000000725,-748.9999999999997,-795.0000000000013,197.99999999998707,,-1477.0000000000284
2018.06.06,262.999999999991,-343.00000000000443,-71.00000000002105,-812.999999999997,-814.0000000000036,205.99999999999508,,-1572.00000000004
2018.06.06,263.99999999999756,-319.0000000000026,7.999999999985796,-783.9999999999958,-796.0000000000078,222.99999999999542,,-1404.0000000000273
2018.06.06,266.999999999995,-329.999999999997,6.999999999979245,-802.9999999999982,-811.0000000000061,229.99999999999687,,-1440.0000000000302
2018.06.06,282.9999999999888,-209.9999999999991,-21.00000000000435,-722.9999999999959,-697.0000000000032,275.9999999999874,,-1092.0000000000264
2018.06.06,319.0000000000026,-185.00000000000182,64.99999999998174,-666.9999999999953,-643.0000000000047,276.9999999999939,,-834.0000000000236
2018.06.06,302.0000000000023,-199.00000000000472,-46.0000000000127,-791.9999999999927,-708.0000000000086,337.99999999999386,,-1105.0000000000225
2018.06.06,263.99999999999756,-226.99999999999943,-51.000000000001044,-814.9999999999991,-714.0000000000035,363.0000000000022,,-1180.0000000000032
2018.06.06,263.99999999999756,-243.00000000000432,-100.0000000000112,-823.9999999999914,-731.0000000000039,298.9999999999826,,-1335.0000000000305
2018.06.06,278.9999999999848,-202.9999999999976,-113.00000000000753,-1071.9999999999952,-731.9999999999993,618.9999999999918,,-1222.000000000023
2018.06.06,248.00000000000378,-215.99999999999397,-151.00000000001222,-1052.9999999999927,-744.0000000000002,585.9999999999976,,-1329.9999999999977
2018.06.06,232.99999999999432,-234.00000000000088,-280.0000000000136,-1056.9999999999968,-822.0000000000005,495.000000000001,,-1665.0000000000164
2018.06.06,296.9999999999917,-180.99999999999784,-251.00000000000122,-1076.9999999999945,-797.0000000000033,548.9999999999995,,-1460.0000000000055
2018.06.06,339.99999999998477,-136.00000000000279,-290.00000000001245,-1064.9999999999936,-798.0000000000098,534.9999999999966,,-1414.0000000000373
2018.06.06,336.9999999999873,-104.00000000000409,-356.00000000000074,-1095.999999999997,-795.0000000000013,571.9999999999948,,-1442.0000000000211
2018.06.06,322.00000000000006,-93.99999999999409,-370.00000000000364,-1056.0000000000014,-777.0000000000055,551.9999999999969,,-1423.0000000000077
2018.06.06,347.9999999999928,-82.99999999999974,-333.0000000000055,-1102.9999999999984,-764.0000000000091,617.9999999999852,,-1317.0000000000348
2018.06.06,330.9999999999924,-97.9999999999981,-415.0000000000098,-1100.9999999999964,-816.0000000000056,554.9999999999944,,-1544.0000000000227
2018.06.06,448.000000000004,-100.00000000000009,-460.000000000016,-1137.9999999999945,-936.0000000000035,449.9999999999948,,-1736.0000000000152
2018.06.06,394.00000000000546,-76.99999999999375,-558.0000000000141,-998.9999999999943,-916.0000000000057,322.9999999999844,,-1833.0000000000182
2018.06.06,644.0000000000001,-209.00000000000364,243.99999999999977,-1050.999999999991,-836.0000000000034,472.9999999999901,,-735.0000000000081
2018.06.06,706.999999999991,-190.99999999999673,348.9999999999993,-998.9999999999943,-807.0000000000022,451.99999999998573,,-489.0000000000171
2018.06.06,712.9999999999859,-146.00000000000168,293.99999999999426,-1037.9999999999945,-791.0000000000084,517.9999999999962,,-450.0000000000283
2018.06.06,649.999999999995,-102.99999999999754,181.9999999999933,-1007.9999999999978,-747.0000000000088,530.9999999999926,,-495.0000000000233
2018.06.06,861.999999999985,-51.99999999999649,373.99999999998545,-1001.9999999999918,-748.0000000000042,525.999999999982,,-40.000000000039904
2018.06.06,1066.9999999999957,106.00000000000608,364.9999999999931,-954.9999999999948,-726.0000000000044,499.9999999999893,,356.9999999999851
2018.06.06,987.9999999999889,143.00000000000423,314.99999999999864,-847.9999999999932,-648.0000000000041,476.9999999999941,,426.99999999998863
2018.06.06,1170.9999999999886,229.99999999999687,427.99999999998397,-873.999999999997,-625.0000000000089,532.9999999999835,,862.9999999999471
2018.06.06,1190.9999999999866,275.99999999999847,412.9999999999967,-814.9999999999991,-598.0000000000097,498.9999999999828,,965.9999999999559
2018.06.06,1221.9999999999898,412.9999999999967,301.99999999998005,-734.9999999999968,-521.0000000000048,505.99999999998425,,1186.999999999949
2018.06.06,1147.9999999999934,467.0000000000063,166.99999999998383,-579.9999999999916,-367.0000000000062,533.99999999999,,1368.999999999976
2018.06.06,1061.000000000001,348.9999999999993,184.99999999999073,-771.9999999999949,-533.0000000000057,530.9999999999926,,820.999999999983
2018.06.06,1095.0000000000016,395.0000000000009,186.99999999998164,-761.0000000000006,-502.00000000000244,556.0000000000009,,969.999999999982
2018.06.06,937.9999999999944,241.99999999999778,461.99999999998465,-744.9999999999957,-399.0000000000049,673.9999999999968,,1171.9999999999732
2018.06.06,968.9999999999976,258.9999999999981,425.99999999999307,-806.999999999991,-432.0000000000102,688.9999999999841,,1103.9999999999716
2018.06.06,994.000000000006,106.00000000000608,675.9999999999877,-962.9999999999916,-501.000000000007,777.9999999999898,,1089.999999999991
2018.06.06,887.9999999999999,87.99999999999919,374.999999999992,-1044.0000000000005,-602.0000000000025,750.9999999999906,,455.99999999997874
2018.06.06,844.9999999999847,22.999999999995246,404.9999999999887,-1088.0,-626.0000000000043,766.9999999999843,,325.9999999999486
2018.06.06,953.0000000000039,19.00000000000235,504.9999999999999,-1089.999999999991,-665.9999999999999,722.0000000000005,,443.0000000000158
2018.06.06,1019.9999999999986,0.999999999995449,591.9999999999925,-1147.9999999999934,-689.0000000000063,753.9999999999881,,529.999999999975
2018.06.06,1010.9999999999841,-2.000000000002,623.9999999999801,-1164.9999999999939,-670.000000000004,800.9999999999851,,598.9999999999495
2018.06.06,990.000000000002,-10.999999999994348,526.9999999999886,-1184.9999999999916,-717.000000000001,763.0000000000026,,367.00000000000637
2018.06.06,949.9999999999842,-65.00000000000395,531.9999999999991,-1232.9999999999952,-745.0000000000068,780.9999999999873,,219.99999999996453
2018.06.06,934.9999999999969,-82.99999999999974,551.9999999999969,-1229.9999999999977,-745.0000000000068,781.9999999999939,,210.9999999999834
2018.06.06,1002.9999999999983,-104.99999999999955,616.9999999999786,-1283.9999999999964,-805.0000000000001,757.999999999992,,183.99999999997283
2018.06.06,1004.9999999999892,-129.9999999999968,611.9999999999903,-1331.9999999999998,-833.0000000000059,775.9999999999989,,97.9999999999759
2018.06.06,1031.9999999999884,-85.00000000000173,587.9999999999885,-1297.999999999999,-815.0000000000101,759.999999999983,,181.99999999994895
2018.06.06,984.9999999999915,-58.000000000002494,625.9999999999932,-1249.9999999999955,-699.0000000000052,797.9999999999876,,401.9999999999692
2018.06.07,1045.9999999999914,-44.99999999999504,563.9999999999867,-1263.9999999999984,-767.0000000000066,795.9999999999967,,329.9999999999749
2018.06.07,1018.9999999999922,-70.99999999999883,592.9999999999991,-1275.9999999999993,-764.0000000000091,801.9999999999916,,302.99999999997544
2018.06.07,1069.9999999999932,-51.99999999999649,658.9999999999874,-1259.9999999999945,-755.0000000000057,800.9999999999851,,462.99999999996896
2018.06.07,1063.9999999999982,-49.99999999999449,638.9999999999895,-1249.9999999999955,-761.0000000000006,783.9999999999848,,425.9999999999819
2018.06.07,1061.000000000001,-71.99999999999429,635.9999999999922,-1246.9999999999982,-785.0000000000024,749.999999999984,,342.99999999998204
2018.06.07,1069.9999999999932,-75.9999999999983,613.9999999999812,-1222.9999999999964,-808.0000000000088,693.9999999999947,,270.99999999996567
2018.06.07,1130.9999999999932,-68.99999999999685,657.9999999999808,-1222.000000000001,-827.0,675.9999999999877,,346.9999999999641
2018.06.07,1133.9999999999907,-44.99999999999504,573.9999999999857,-1215.9999999999948,-842.0000000000094,649.999999999995,,254.99999999997215
2018.06.07,1151.9999999999975,-83.9999999999952,691.9999999999815,-1211.999999999991,-828.0000000000065,639.9999999999961,,359.9999999999824
2018.06.07,1082.0000000000052,-134.0000000000008,703.9999999999935,-1028.9999999999911,-833.0000000000059,453.99999999999886,,243.99999999999977
2018.06.07,1117.9999999999968,-121.99999999999989,680.9999999999983,-1144.0000000000007,-861.0000000000007,540.9999999999915,,212.99999999998533
2018.06.07,1109.9999999999889,-88.99999999999464,775.9999999999989,-1010.9999999999952,-763.0000000000026,515.9999999999832,,538.9999999999785
2018.06.07,1126.0000000000048,-95.00000000000064,615.9999999999943,-1076.9999999999945,-870.9999999999995,458.9999999999872,,157.99999999999153
2018.06.07,1141.9999999999986,-75.00000000000284,661.0000000000005,-1041.9999999999984,-835.000000000008,464.9999999999821,,315.9999999999721
2018.06.07,1083.9999999999961,-134.0000000000008,706.999999999991,-1083.9999999999961,-838.0000000000055,506.9999999999908,,241.99999999997556
2018.06.07,1027.0000000000002,-151.00000000000114,616.9999999999786,-1081.999999999994,-862.0000000000072,475.99999999998755,,24.999999999964018
2018.06.07,1088.0,-168.99999999999693,657.9999999999808,-1106.9999999999914,-905.0000000000002,454.9999999999832,,19.999999999975444
2018.06.07,1068.0000000000023,-192.00000000000327,722.0000000000005,-1113.9999999999927,-890.0000000000019,480.99999999999807,,75.00000000000296
2018.06.07,1062.9999999999918,-226.00000000000398,699.9999999999895,-1105.999999999996,-937.00000000001,417.99999999998505,,-88.0000000000436
2018.06.07,1164.9999999999939,-243.99999999999977,756.9999999999854,-1088.9999999999955,-1007.0000000000024,313.99999999999204,,-104.00000000002626
2018.06.07,1092.000000000004,-339.0000000000004,875.999999999988,-1107.999999999998,-996.000000000008,350.9999999999902,,-124.0000000000241
2018.06.07,1123.9999999999916,-353.0000000000033,937.9999999999944,-1136.999999999999,-1008.0000000000089,366.999999999984,,-69.00000000004121
2018.06.07,1048.9999999999889,-424.00000000000216,939.9999999999853,-1154.999999999995,-1034.0000000000016,353.0000000000033,,-271.00000000002126
2018.06.07,1012.9999999999973,-446.9999999999974,977.99999999999,-1162.9999999999918,-1014.0000000000038,385.99999999999744,,-247.00000000000813
2018.06.07,966.0000000000002,-437.999999999994,949.9999999999842,-1105.999999999996,-981.0000000000097,363.9999999999866,,-245.00000000002854
2018.06.07,896.9999999999923,-480.0000000000027,881.9999999999828,-1166.0000000000005,-1014.9999999999992,390.0000000000015,,-492.0000000000257
2018.06.07,903.9999999999937,-492.999999999999,1090.9999999999975,-1084.9999999999916,-922.0000000000006,414.9999999999876,,-90.00000000001228
2018.06.07,936.9999999999878,-509.00000000000387,1056.9999999999968,-1168.9999999999977,-983.0000000000006,429.99999999999704,,-237.00000000002035
2018.06.07,947.9999999999933,-456.9999999999963,1073.9999999999973,-1137.9999999999945,-923.0000000000072,468.00000000000176,,-28.000000000005627
2018.06.07,1011.9999999999907,-456.9999999999963,1146.9999999999868,-1156.9999999999968,-934.0000000000015,476.9999999999941,,87.99999999997692
2018.06.07,960.0000000000053,-443.0000000000045,989.9999999999798,-1001.9999999999918,-889.0000000000065,357.99999999999164,,-26.000000000025977
2018.06.07,990.000000000002,-459.99999999999375,1024.999999999987,-1032.999999999995,-984.000000000007,278.9999999999848,,-183.00000000002177
2018.06.07,914.9999999999991,-504.00000000000443,923.9999999999915,-1067.9999999999911,-1035.0000000000082,258.99999999998704,,-509.00000000002615
2018.06.07,870.9999999999995,-482.00000000000466,947.9999999999933,-1092.9999999999995,-967.0000000000067,371.99999999999454,,-351.00000000002353
2018.06.07,865.0000000000047,-622.9999999999958,1041.9999999999873,-1203.9999999999939,-1074.0000000000082,363.0000000000022,,-631.0000000000036
2018.06.07,1103.9999999999939,-504.9999999999999,1106.9999999999914,-1149.0,-1082.0000000000052,290.9999999999968,,-234.00000000002296
2018.06.07,1011.9999999999907,-551.0000000000015,1153.9999999999884,-1097.999999999999,-1043.000000000005,279.99999999999136,,-246.00000000003502
2018.06.07,951.9999999999973,-614.9999999999989,1239.9999999999966,-1100.000000000001,-1028.0000000000066,302.0000000000023,,-249.00000000001023
2018.06.07,861.999999999985,-629.9999999999973,1291.999999999982,-1029.9999999999975,-947.000000000009,319.999999999987,,-133.00000000004974
2018.06.07,838.0000000000055,-571.9999999999948,1264.9999999999827,-947.9999999999933,-867.0000000000067,322.9999999999844,,38.99999999997783
2018.06.07,729.0000000000018,-746.9999999999976,1266.999999999996,-1025.9999999999936,-997.0000000000034,258.99999999998704,,-515.00000000001
2018.06.07,641.999999999987,-773.0000000000015,1246.9999999999982,-931.9999999999995,-965.0000000000048,191.99999999999218,,-589.0000000000285
2018.06.07,656.9999999999965,-710.999999999995,1169.9999999999823,-901.9999999999917,-943.000000000005,188.9999999999947,,-540.0000000000184
2018.06.07,645.999999999991,-710.999999999995,1120.9999999999943,-898.9999999999942,-955.0000000000058,163.00000000000205,,-635.0000000000075
2018.06.07,653.999999999999,-697.0000000000032,1145.9999999999804,-910.9999999999951,-943.000000000005,190.00000000000128,,-561.0000000000225
2018.06.07,573.0000000000013,-736.0000000000033,1118.9999999999811,-934.0000000000015,-941.000000000003,219.99999999999798,,-699.0000000000274
2018.06.07,595.9999999999966,-673.0000000000014,1038.99999999999,-907.9999999999977,-926.0000000000045,204.99999999998852,,-667.0000000000285
2018.06.07,553.0000000000035,-663.0000000000025,1045.9999999999914,-849.9999999999952,-804.0000000000047,205.99999999999508,,-512.0000000000124
2018.06.08,548.9999999999995,-685.9999999999977,1073.9999999999973,-930.999999999993,-862.0000000000072,324.9999999999975,,-531.0000000000035
2018.06.08,486.999999999993,-736.9999999999987,1061.000000000001,-928.9999999999909,-883.0000000000005,271.99999999998334,,-729.0000000000127
2018.06.08,536.0000000000032,-687.0000000000043,1095.999999999986,-917.9999999999966,-857.0000000000077,303.9999999999932,,-526.0000000000264
2018.06.08,546.9999999999864,-685.9999999999977,1147.9999999999934,-913.9999999999926,-834.0000000000014,324.9999999999975,,-414.00000000001444
2018.06.08,539.999999999985,-687.0000000000043,1168.9999999999977,-875.999999999999,-819.0000000000031,302.0000000000023,,-371.0000000000214
2018.06.08,574.9999999999922,-687.0000000000043,1247.9999999999825,-864.9999999999935,-805.0000000000001,305.9999999999841,,-228.0000000000391
2018.06.08,617.9999999999852,-680.9999999999983,1267.9999999999802,-883.0000000000005,-824.0000000000025,305.9999999999841,,-196.0000000000516
2018.06.08,652.9999999999925,-678.0000000000008,1233.9999999999795,-934.0000000000015,-865.0000000000047,309.0000000000037,,-281.0000000000311
2018.06.08,700.999999999996,-646.0000000000022,1266.999999999996,-905.0000000000002,-845.0000000000068,303.9999999999932,,-124.0000000000241
2018.06.08,634.0000000000013,-697.0000000000032,1244.0000000000007,-883.0000000000005,-872.0000000000061,251.00000000000122,,-323.0000000000067
2018.06.08,629.9999999999973,-700.0000000000006,1262.9999999999918,-875.999999999999,-861.0000000000007,254.999999999983,,-289.000000000028
2018.06.08,607.9999999999864,-700.0000000000006,1166.0000000000005,-875.999999999999,-899.0000000000053,214.00000000000307,,-487.0000000000149
