date,USDCAD,NZDUSD,AUDCHF,empty,sum
2015.08.24,-14.000000000002899,-157.99999999999147,-151.9999999999966,,-323.99999999999096
2015.08.24,-7.0000000000014495,-121.99999999999989,-227.99999999999488,,-356.99999999999625
2015.08.24,-18.999999999991246,-266.999999999995,-198.99999999999363,,-484.9999999999799
2015.08.24,82.00000000000429,-166.99999999999494,-47.9999999999925,,-132.99999999998315
2015.08.24,160.99999999998892,146.00000000000168,212.00000000000108,,518.9999999999916
2015.08.24,365.99999999999966,257.0000000000072,190.00000000000128,,813.0000000000081
2015.08.24,364.9999999999931,311.00000000000574,218.00000000000708,,894.0000000000059
2015.08.24,381.99999999999346,372.0000000000057,268.0000000000016,,1022.0000000000007
2015.08.24,390.0000000000015,359.0000000000093,287.9999999999994,,1037.0000000000102
2015.08.24,485.0000000000021,305.0000000000108,483.0000000000001,,1273.0000000000132
2015.08.24,470.9999999999992,339.0000000000004,450.00000000000597,,1260.0000000000055
2015.08.24,506.9999999999908,422.00000000000017,817.000000000001,,1745.9999999999918
2015.08.24,580.0000000000027,569.0000000000084,1141.9999999999986,,2291.00000000001
2015.08.24,544.9999999999955,541.0000000000026,890.0000000000019,,1976.0
2015.08.24,493.99999999999443,603.0000000000091,861.0000000000007,,1958.0000000000043
2015.08.24,543.0000000000045,613.000000000008,797.0000000000033,,1953.000000000016
2015.08.24,578.9999999999961,613.000000000008,822.0000000000005,,2014.0000000000045
2015.08.24,574.9999999999922,538.0000000000051,750.0000000000063,,1863.0000000000036
2015.08.24,602.999999999998,560.0000000000049,726.0000000000044,,1889.0000000000073
2015.08.24,540.9999999999915,546.000000000002,716.0000000000056,,1802.999999999999
2015.08.24,465.0000000000043,432.0000000000102,579.0000000000073,,1476.0000000000218
2015.08.24,340.00000000000693,327.00000000001063,294.00000000000534,,961.0000000000229
2015.08.24,367.0000000000062,388.0000000000106,294.00000000000534,,1049.0000000000223
2015.08.24,432.9999999999945,541.0000000000026,524.0000000000023,,1497.9999999999993
2015.08.24,487.99999999999955,602.0000000000025,609.000000000004,,1699.000000000006
2015.08.24,543.999999999989,642.0000000000092,729.0000000000018,,1915.0
2015.08.24,652.0000000000082,706.0000000000066,916.0000000000057,,2274.0000000000205
2015.08.24,652.9999999999925,885.0000000000025,1106.000000000007,,2644.000000000002
2015.08.24,645.0000000000067,874.0000000000081,1122.0000000000007,,2641.0000000000155
2015.08.24,537.9999999999941,851.0000000000017,1163.9999999999984,,2552.9999999999945
2015.08.24,587.0000000000042,918.0000000000077,1189.0000000000068,,2694.0000000000186
2015.08.24,551.9999999999969,851.0000000000017,1204.000000000005,,2607.0000000000036
2015.08.24,550.000000000006,882.000000000005,1419.999999999999,,2852.00000000001
2015.08.24,625.9999999999932,1209.0000000000045,1945.0000000000077,,3780.0000000000055
2015.08.24,-373.00000000000114,1092.000000000004,1284.0000000000073,,2003.0000000000102
2015.08.24,-157.99999999999147,1207.0000000000025,1499.000000000006,,2548.000000000017
2015.08.24,92.00000000000318,1400.0000000000011,1526.0000000000052,,3018.0000000000095
2015.08.24,211.00000000000563,1350.0000000000068,1684.0000000000077,,3245.00000000002
2015.08.24,195.9999999999962,1390.0000000000023,1521.0000000000057,,3107.000000000004
2015.08.24,161.99999999999548,1263.000000000003,1271.0,,2695.999999999998
2015.08.24,154.0000000000097,1054.0000000000105,1183.0000000000007,,2391.000000000021
2015.08.24,303.9999999999932,1235.0000000000084,1484.0000000000075,,3023.000000000009
2015.08.24,452.00000000000796,1268.0000000000025,1580.0000000000036,,3300.000000000014
2015.08.24,523.0000000000068,1335.0000000000084,1604.0000000000055,,3462.000000000021
2015.08.24,682.0000000000048,1440.000000000008,1987.0000000000055,,4109.000000000018
2015.08.24,683.9999999999957,1538.0000000000061,1818.0000000000084,,4040.00000000001
2015.08.24,801.9999999999916,1571.0000000000002,2119.9999999999995,,4492.999999999991
2015.08.24,896.000000000008,1718.0000000000084,2262.0000000000086,,4876.0000000000255
2015.08.25,967.9999999999911,1768.000000000003,2368.0000000000036,,5103.999999999998
2015.08.25,1024.0000000000027,1899.0000000000061,2416.000000000007,,5339.000000000016
