date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.11.22,33.00000000001635,49.00000000001015,-63.00000000000239,22.0000000000109,45.99999999999049,199.00000000001583,-35.999999999991594,-68.00000000000139,28.000000000005798,41.9999999999976,107.00000000001265,-19.000000000005457,22.999999999995246,99.99999999998899,72.99999999998974,48.99999999999238,4.000000000004,5.999999999994898,99.99999999998899,,695.0000000000131
2021.11.22,55.000000000005045,33.00000000001635,-103.9999999999992,21.00000000000435,42.999999999993044,236.99999999999832,-68.99999999998573,-90.0000000000012,28.000000000005798,-21.999999999999797,93.00000000000975,-145.00000000001023,7.0000000000014495,126.99999999998823,445.0000000000065,-24.00000000000091,22.999999999995246,-107.99999999999699,251.99999999998556,,802.0000000000156
2021.11.22,-78.00000000000028,158.99999999999804,-162.9999999999967,97.00000000001374,17.000000000000348,204.00000000000418,-25.999999999992696,-143.9999999999997,111.00000000000554,19.999999999997797,15.999999999993797,-68.00000000001205,100.99999999999554,-57.00000000001815,374.999999999992,-17.000000000010118,-60.00000000000449,-82.99999999999974,350.9999999999902,,754.9999999999573
2021.11.22,-61.99999999998429,134.00000000001188,-227.00000000000387,152.0000000000188,35.999999999991594,212.00000000001216,-39.999999999995595,-104.99999999999955,87.99999999999919,4.999999999999449,120.00000000000898,-164.0000000000157,4.999999999988347,21.999999999988695,425.0000000000087,18.000000000000682,-73.99999999999629,-53.999999999998494,333.9999999999899,,825.0000000000247
2021.11.22,90.00000000001229,5.000000000010552,-117.999999999995,104.00000000001519,-43.999999999999595,235.00000000000742,-63.99999999999739,-67.00000000000594,97.00000000000264,11.00000000000545,242.00000000000887,-187.00000000001182,-97.9999999999981,34.000000000000696,465.99999999998863,15.999999999991132,-129.9999999999968,-6.0000000000060005,348.9999999999993,,935.0000000000315
2021.11.22,-12.999999999996348,80.00000000001339,-152.00000000000102,107.00000000001265,18.999999999991246,213.00000000001873,-51.99999999998539,-106.00000000000608,75.00000000000284,-19.00000000000235,124.99999999999733,-144.00000000000546,-11.00000000000545,63.99999999999739,517.9999999999962,-41.00000000001103,-56.0000000000005,-89.00000000000574,363.0000000000022,,881.0000000000127
2021.11.22,42.0000000000087,26.999999999999247,-256.0000000000002,55.000000000005045,-9.00000000000345,261.0000000000001,-98.99999999998244,-132.0000000000099,102.00000000000209,46.00000000000159,121.99999999999989,-321.0000000000264,-21.00000000000435,71.99999999998319,425.99999999999307,117.999999999995,-56.0000000000005,-34.99999999999615,300.99999999999574,,642.9999999999603
2021.11.22,-76.99999999999375,160.00000000000458,-248.99999999999523,125.00000000001954,-9.00000000000345,260.0000000000158,-69.9999999999923,-156.00000000000057,158.99999999999804,46.00000000000159,63.99999999999739,-160.000000000025,66.99999999999484,-104.00000000001519,388.9999999999949,36.99999999999193,-104.00000000000409,-68.00000000000139,392.9999999999989,,702.9999999999866
2021.11.22,-4.999999999988347,124.99999999999733,-262.00000000000045,85.00000000000173,-53.00000000000304,270.99999999999903,-53.999999999998494,-149.00000000001023,170.00000000000347,65.99999999999939,93.00000000000975,-214.00000000002706,72.99999999998974,-156.00000000000057,314.99999999999864,106.99999999999932,-129.9999999999968,-33.000000000005244,380.9999999999869,,629.9999999999551
2021.11.22,-39.999999999995595,168.0000000000126,-218.00000000000352,100.0000000000112,-23.00000000000635,260.0000000000158,-29.999999999996696,-153.00000000000313,157.00000000000713,45.000000000006146,73.99999999999629,-115.0000000000091,107.99999999999699,-155.00000000001623,330.0000000000081,37.9999999999967,-109.99999999999899,-63.99999999999739,390.0000000000015,,762.0000000000255
2021.11.22,-83.9999999999952,228.00000000000597,-259.00000000000034,91.00000000001884,-43.00000000000415,252.0000000000078,-4.999999999988347,-178.00000000000037,197.00000000000273,-10.999999999994348,5.000000000010552,-96.00000000000364,194.0000000000053,-274.00000000001864,424.00000000000216,-21.000000000000796,-121.99999999999989,-168.99999999999693,533.99999999999,,663.0000000000407
2021.11.22,-34.000000000000696,175.99999999999838,-197.9999999999933,48.000000000003595,-91.00000000000774,203.00000000001984,24.000000000001798,-145.00000000000622,179.00000000000693,4.000000000004,15.00000000000945,-89.00000000002706,177.00000000000495,-290.00000000001245,343.99999999998875,12.000000000000455,-149.99999999999457,-109.99999999999899,487.99999999999955,,562.9999999999967
2021.11.22,21.00000000000435,130.0000000000079,-250.0,-3.999999999981796,-171.00000000001003,248.00000000000378,-11.999999999989797,-177.00000000000495,253.99999999999866,78.00000000000028,2.999999999997449,-195.0000000000216,184.00000000000637,-412.00000000001234,212.99999999999653,146.99999999999136,-212.00000000000108,-43.00000000000415,486.999999999993,,288.99999999997397
2021.11.22,60.000000000015596,102.00000000000209,-224.99999999999432,5.000000000010552,-182.99999999999983,245.0000000000063,-2.999999999997449,-145.00000000000622,247.00000000000833,109.99999999999899,73.00000000001194,-199.00000000001228,133.99999999998968,-407.0000000000018,127.99999999999478,189.99999999999773,-241.00000000000233,34.000000000000696,426.9999999999996,,352.00000000002206
2021.11.22,34.000000000000696,155.00000000001623,-219.99999999999886,28.000000000005798,-165.00000000000404,292.00000000000335,-10.999999999983245,-175.00000000000293,264.0000000000087,102.00000000000209,63.000000000013046,-132.000000000005,180.0000000000024,-433.0000000000167,157.99999999999147,131.9999999999908,-227.99999999999488,-11.00000000000545,465.99999999998863,,499.00000000001205
2021.11.22,73.00000000001194,106.00000000000608,-218.00000000000352,18.0000000000069,-198.00000000000927,304.00000000001535,-35.999999999991594,-169.00000000000804,284.0000000000065,201.00000000000674,99.00000000000463,-183.00000000002115,133.00000000000534,-443.99999999999994,-45.000000000006146,265.99999999999113,-265.0000000000041,131.99999999999878,339.99999999998477,,397.99999999999443
2021.11.22,13.000000000018552,151.00000000001222,-263.00000000000523,16.000000000016,-165.00000000000404,291.00000000001904,-35.999999999991594,-197.00000000000273,277.000000000005,177.00000000000495,25.00000000000835,-181.0000000000116,185.99999999999727,-426.9999999999996,4.999999999988347,238.9999999999901,-219.00000000000253,66.99999999999484,363.0000000000022,,322.0000000000396
2021.11.22,-10.999999999983245,221.00000000000452,-274.0000000000009,35.00000000000725,-123.00000000000644,361.0000000000113,-40.99999999997994,-237.00000000000944,287.0000000000039,182.99999999999983,18.0000000000069,-118.00000000002342,255.99999999998957,-435.0000000000076,2.999999999997449,199.99999999998863,-180.0000000000024,26.000000000003798,367.99999999999056,,538.9999999999903
2021.11.22,-17.000000000000348,200.00000000000017,-334.0000000000032,34.000000000000696,-148.0000000000037,369.0000000000193,-76.99999999999375,-247.00000000000833,317.0000000000006,197.99999999999818,2.0000000000131024,-210.00000000000796,229.99999999999687,-457.00000000001853,25.999999999992696,244.99999999999034,-209.9999999999991,26.999999999999247,398.9999999999938,,346.9999999999701
2021.11.22,-103.99999999999298,280.9999999999979,-308.9999999999975,77.00000000001594,-151.00000000000114,202.00000000001327,74.0000000000185,-169.00000000000804,273.000000000001,180.0000000000024,-41.000000000002146,-85.00000000000796,286.00000000000847,-575.0000000000144,-168.99999999999693,265.00000000000057,-243.99999999999977,100.99999999999554,351.99999999999676,,244.00000000002947
2021.11.22,-173.00000000000094,167.00000000000603,-218.00000000000352,26.0000000000149,-170.00000000000347,-39.999999999995595,113.00000000000753,-96.00000000000719,199.00000000000472,114.99999999999844,-201.99999999999108,-115.0000000000091,194.99999999998963,-462.0000000000068,-69.00000000000794,230.99999999999454,-234.99999999999633,102.00000000000209,339.99999999998477,,-292.00000000001944
2021.11.22,-161.99999999999548,232.00000000000998,-233.0000000000041,29.00000000001235,-121.99999999999989,51.000000000001044,107.00000000001265,-142.00000000000878,199.00000000000472,48.99999999999905,-187.00000000000384,-58.000000000021146,278.00000000000045,-452.00000000000796,99.99999999998899,108.99999999999466,-175.00000000000293,-43.00000000000415,440.9999999999803,,20.99999999995589
2021.11.22,-1.999999999990898,60.99999999999994,-191.0000000000025,-65.99999999998829,-241.00000000000233,64.0000000000196,57.00000000001815,-117.00000000000044,235.00000000000742,51.000000000001044,-112.000000000001,-205.0000000000125,168.99999999999693,-467.0000000000174,167.00000000000603,170.0000000000017,-256.0000000000007,-12.999999999996348,493.99999999999443,,-201.99999999996714
2021.11.22,-102.00000000000209,84.0000000000174,-218.00000000000352,27.00000000002145,-207.00000000000162,22.0000000000109,40.0000000000178,-92.00000000000318,229.00000000000142,13.00000000000745,-109.00000000000354,-213.00000000002228,87.99999999999919,-426.9999999999996,303.0000000000088,104.99999999998977,-282.0000000000045,-34.99999999999615,554.9999999999944,,-218.99999999996783
2021.11.22,-22.999999999995246,23.00000000001745,-248.99999999999523,-40.99999999997994,-261.0000000000001,142.0000000000199,-60.99999999999994,-161.00000000000003,304.9999999999997,126.0000000000039,-106.99999999999044,-317.0000000000073,87.99999999999919,-450.00000000001705,170.00000000000347,238.9999999999901,-295.99999999999625,37.99999999999359,481.99999999998244,,-352.99999999997186
2021.11.22,4.000000000004,25.00000000000835,-248.00000000000466,-36.999999999998145,-226.00000000000398,135.00000000001845,-31.999999999987594,-141.00000000000225,253.99999999999866,87.99999999999919,-63.99999999999739,-311.00000000000705,86.99999999999264,-383.0,214.99999999998744,208.99999999998897,-258.0000000000027,12.000000000000899,470.9999999999992,,-200.00000000000603
2021.11.22,29.00000000001235,43.999999999999595,-260.0000000000051,-75.99999999998718,-270.0000000000036,148.00000000001478,1.0000000000065512,-155.00000000000514,287.9999999999994,97.9999999999981,-80.99999999999774,-300.00000000001137,160.00000000000458,-509.00000000000387,148.99999999999915,238.9999999999901,-285.9999999999974,4.999999999999449,509.99999999998823,,-265.99999999999915
2021.11.22,36.0000000000138,116.00000000000499,-203.99999999999352,-11.999999999989797,-223.00000000000654,42.0000000000087,157.00000000000713,-55.000000000005045,190.00000000000128,-7.9999999999968985,9.999999999998899,-155.00000000000114,177.00000000000495,-510.00000000001046,170.99999999998784,137.99999999999102,-273.000000000001,-18.0000000000069,524.9999999999977,,104.00000000000506
2021.11.22,63.000000000013046,85.00000000000173,-200.9999999999934,-29.999999999996696,-251.00000000000122,47.00000000001925,151.00000000001222,-49.00000000001015,199.00000000000472,34.000000000000696,26.999999999999247,-190.00000000002615,153.9999999999875,-524.0000000000133,75.99999999998718,205.99999999998886,-295.99999999999625,44.99999999999504,473.99999999999665,,19.999999999968963
2021.11.22,66.00000000001049,120.00000000000898,-218.9999999999941,-40.99999999997994,-242.00000000000887,77.00000000001594,161.00000000001114,-70.0000000000034,209.00000000000364,13.00000000000745,17.000000000000348,-169.00000000001114,211.00000000000563,-561.0000000000115,112.000000000001,176.00000000000193,-280.00000000000244,-6.0000000000060005,519.9999999999872,,94.00000000003632
2021.11.22,-25.999999999992696,130.0000000000079,-182.99999999999272,70.0000000000145,-273.000000000001,-86.99999999999264,228.00000000000597,39.999999999995595,196.00000000000728,-15.999999999993797,43.999999999999595,-115.0000000000091,102.00000000000209,-639.0000000000118,66.99999999999484,164.99999999999204,-395.99999999999636,87.99999999999919,541.9999999999981,,-62.99999999997317
2021.11.22,66.00000000001049,82.00000000000429,-234.99999999999943,46.0000000000127,-362.00000000000676,32.0000000000098,159.00000000002024,7.9999999999968985,292.9999999999988,50.0000000000056,130.99999999999224,-233.0000000000041,62.000000000006494,-759.0000000000208,22.999999999995246,259.00000000000034,-495.000000000001,136.00000000000279,595.9999999999966,,-140.99999999997976
2021.11.22,-314.99999999999864,450.00000000001705,-742.999999999995,289.0000000000059,-129.00000000000134,26.999999999999247,207.00000000000162,-60.00000000000449,262.00000000000665,-29.999999999996696,-28.999999999990145,-386.0000000000241,255.99999999998957,-765.0000000000157,141.99999999999767,295.0000000000017,-373.99999999999653,-53.00000000000304,678.9999999999852,,-277.00000000002103
2021.11.22,-186.99999999998164,306.00000000000625,-694.9999999999932,237.00000000002052,-182.00000000000438,175.99999999999838,58.000000000002494,-107.00000000000153,331.0000000000035,4.999999999999449,70.99999999999883,-493.9999999999998,136.00000000000279,-687.0000000000153,287.9999999999994,283.9999999999918,-402.9999999999978,-65.99999999999939,720.9999999999939,,-207.99999999997578
2021.11.22,-239.99999999999577,365.0000000000153,-728.9999999999992,365.0000000000153,-150.00000000000568,164.00000000000858,73.00000000001194,-56.0000000000005,317.0000000000006,-63.00000000000195,167.00000000000603,-468.00000000001774,60.99999999999994,-691.0000000000193,438.00000000000506,196.99999999998852,-456.00000000000085,-97.00000000000264,817.000000000001,,14.00000000000864
2021.11.22,-385.99999999999744,417.0000000000007,-822.0000000000027,411.0000000000058,-126.99999999999933,218.00000000000708,-36.999999999998145,-142.00000000000878,403.0000000000089,21.00000000000435,46.999999999997044,-510.0000000000193,79.00000000000685,-717.000000000012,395.99999999999636,242.999999999995,-458.00000000000284,-85.00000000000173,811.9999999999905,,-237.00000000003
2021.11.22,-264.9999999999819,250.00000000001688,-825.9999999999934,410.0000000000215,-104.00000000000409,127.00000000001043,-22.999999999995246,-20.0000000000089,275.000000000003,-97.00000000000264,198.00000000000927,-706.0000000000173,-136.00000000000279,-434.000000000001,668.0000000000019,232.99999999998988,-427.99999999999505,-100.00000000000009,793.9999999999836,,-183.99999999996555
2021.11.22,-252.99999999999213,269.00000000000813,-769.999999999996,450.00000000001705,-13.00000000000745,110.00000000001009,16.000000000016,14.999999999998348,169.00000000000804,-168.99999999999693,268.0000000000016,-621.0000000000093,-156.00000000000057,-260.0000000000158,785.9999999999978,122.99999999999045,-341.0000000000024,-151.9999999999966,751.9999999999972,,223.0000000000275
2021.11.22,-392.9999999999989,367.0000000000062,-844.9999999999989,570.0000000000039,42.999999999993044,148.99999999999915,-36.999999999998145,-4.999999999999449,211.00000000000563,-142.99999999999312,252.99999999999213,-591.0000000000082,-161.00000000001114,-283.000000000011,797.9999999999876,99.99999999999432,-353.0000000000033,-148.99999999999915,775.9999999999989,,306.99999999995947
2021.11.22,-445.99999999999085,400.00000000000034,-914.999999999992,573.0000000000013,36.999999999998145,196.0000000000184,-83.9999999999952,-67.00000000000594,270.0000000000036,-92.99999999999864,190.00000000000128,-632.000000000005,-124.99999999999733,-338.0000000000161,727.9999999999953,155.9999999999917,-365.99999999999966,-151.9999999999966,770.9999999999884,,103.00000000000102
2021.11.22,-435.9999999999919,436.9999999999985,-924.9999999999972,574.0000000000078,36.999999999998145,184.00000000000637,-28.999999999990145,-51.000000000001044,260.00000000000466,-104.99999999999955,205.99999999999508,-604.0000000000134,-80.99999999999774,-397.0000000000029,695.0000000000011,164.00000000000148,-366.9999999999951,-140.0000000000068,779.9999999999807,,201.99999999999818
2021.11.22,-469.99999999999267,482.00000000000466,-1001.9999999999953,571.0000000000103,56.99999999999594,224.000000000002,-45.99999999999049,-90.0000000000012,277.000000000005,-83.9999999999952,165.9999999999995,-634.0000000000146,-22.0000000000109,-418.0000000000073,658.9999999999874,197.9999999999933,-346.9999999999973,-158.0000000000026,771.9999999999949,,134.99999999998545
2021.11.22,-514.9999999999987,507.000000000013,-986.9999999999948,570.0000000000039,70.99999999999883,214.00000000000307,-47.99999999998139,-112.000000000001,282.99999999999994,-70.99999999999883,107.99999999999699,-591.0000000000082,12.999999999996348,-425.0000000000087,635.0000000000077,184.99999999998806,-329.999999999997,-165.9999999999995,757.999999999992,,99.00000000001182
2021.11.22,-539.0000000000006,565.9999999999999,-1033.0000000000014,588.0000000000107,83.9999999999952,300.00000000001137,-82.99999999998863,-165.00000000000404,326.9999999999995,-47.9999999999925,99.00000000000463,-577.0000000000266,68.00000000000139,-472.00000000000574,638.0000000000052,170.99999999999227,-319.99999999999807,-197.99999999999818,790.9999999999861,,196.99999999999056
2021.11.22,-458.9999999999872,533.0000000000057,-1012.0000000000005,564.000000000009,89.99999999999008,351.0000000000124,-96.99999999999153,-165.9999999999995,312.00000000000114,-27.999999999994696,165.9999999999995,-592.000000000013,52.000000000007596,-412.00000000001234,600.0000000000006,197.9999999999933,-295.99999999999625,-177.00000000000495,730.9999999999927,,358.000000000012
2021.11.22,-478.0000000000006,520.0000000000093,-930.9999999999974,605.0000000000111,119.99999999999788,318.00000000001825,-94.99999999997843,-132.0000000000099,274.00000000000756,-85.00000000000173,204.00000000000418,-516.0000000000196,-15.00000000000945,-327.00000000001063,739.0000000000008,78.99999999999352,-290.00000000000136,-207.99999999999707,763.9999999999869,,546.0000000000035
2021.11.22,-470.9999999999992,534.0000000000123,-962.9999999999939,614.0000000000034,90.99999999999665,347.0000000000084,-105.99999999998388,-143.9999999999997,314.99999999999864,-54.999999999993946,214.00000000000307,-537.0000000000061,-8.999999999992347,-409.0000000000149,678.0000000000008,125.0,-329.999999999997,-179.00000000000693,779.9999999999807,,495.000000000016
2021.11.22,-441.0000000000025,520.0000000000093,-957.9999999999984,595.0000000000122,97.9999999999981,326.0000000000041,-44.99999999998394,-54.00000000000959,287.0000000000039,-53.999999999998494,221.00000000000452,-525.0000000000057,7.0000000000014495,-404.0000000000044,597.0000000000031,132.99999999999557,-300.0000000000003,-204.99999999999963,736.9999999999877,,535.000000000017
2021.11.23,-422.9999999999956,520.0000000000093,-911.9999999999919,610.0000000000216,95.99999999999609,268.0000000000016,-65.99999999998829,-59.000000000009045,258.0000000000027,-80.99999999999774,253.99999999999866,-505.0000000000239,-34.000000000000696,-439.0000000000116,617.0000000000009,120.99999999999511,-338.00000000000495,-170.00000000000347,719.9999999999873,,436.99999999998613
2021.11.23,-448.9999999999883,529.0000000000017,-908.9999999999918,607.0000000000019,102.99999999999754,247.00000000001944,-42.999999999993044,-72.0000000000054,246.00000000000176,-83.9999999999952,242.00000000000887,-491.00000000001387,-21.00000000000435,-424.00000000000216,695.0000000000011,63.99999999999295,-322.9999999999955,-228.00000000000597,749.999999999984,,439.00000000001376
2021.11.23,-453.99999999999886,492.0000000000035,-930.9999999999974,644.0000000000001,103.99999999999298,312.00000000000114,-91.99999999998099,-92.00000000000318,272.00000000000557,-107.00000000000153,279.99999999999136,-544.0000000000111,-95.00000000000064,-335.00000000001864,780.9999999999873,85.99999999999852,-339.99999999999585,-179.00000000000693,790.9999999999861,,592.9999999999513
2021.11.23,-419.9999999999982,470.9999999999992,-873.9999999999952,628.0000000000064,73.99999999999629,322.00000000000006,-96.99999999999153,-85.00000000000173,287.0000000000039,-142.99999999999312,300.00000000001137,-512.0000000000005,-100.0000000000112,-357.00000000000733,896.000000000008,0.999999999990564,-365.99999999999966,-240.00000000000688,892.9999999999883,,677.9999999999987
2021.11.23,-348.9999999999993,446.9999999999974,-834.0000000000032,599.0000000000161,14.999999999998348,325.0000000000197,-71.99999999998319,-74.00000000000739,313.00000000000773,-98.99999999999353,344.99999999999534,-487.0000000000232,-95.00000000000064,-456.00000000001194,744.9999999999957,63.99999999999295,-417.0000000000007,-162.0000000000066,857.999999999981,,665.9999999999748
2021.11.23,-380.9999999999869,480.00000000001376,-856.9999999999993,588.0000000000107,53.999999999998494,304.9999999999997,-46.999999999997044,-82.99999999999974,278.00000000000045,-142.99999999999312,290.00000000001245,-474.00000000001796,-36.999999999998145,-408.00000000000836,815.9999999999945,21.99999999999136,-353.0000000000033,-234.99999999999633,870.9999999999995,,686.0000000000208
2021.11.23,-339.99999999998477,453.99999999999886,-856.9999999999993,577.0000000000052,-2.000000000002,319.0000000000026,-53.999999999998494,-75.00000000000284,318.00000000000716,-97.00000000000264,330.9999999999924,-509.00000000001455,-62.000000000006494,-502.00000000000244,700.999999999996,94.99999999999886,-422.9999999999956,-163.99999999999747,859.9999999999941,,569.9999999999886
2021.11.23,-392.9999999999989,511.000000000017,-914.999999999992,608.0000000000085,19.999999999997797,303.0000000000088,-25.999999999992696,-77.00000000000485,314.99999999999864,-124.99999999999733,307.00000000001285,-506.0000000000002,-28.000000000005798,-528.0000000000174,743.9999999999891,78.99999999999352,-417.0000000000007,-204.00000000000418,902.9999999999872,,570.9999999999992
