date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2017.05.16,-278.9999999999848,1378.9999999999968,-412.9999999999967,-981.999999999994,295.99999999999625,1261.9999999999854,-207.00000000000162,-1838.9999999999986,270.99999999999903,473.99999999999665,441.99999999999795,-1144.0000000000007,460.00000000000796,-1074.9999999999816,-611.000000000006,-2075.9999999999936,-1154.999999999995,1248.0000000000045,1470.0000000000157,-689.9999999999977,-232.99999999999432,,-3401.9999999999445
2017.05.16,-231.99999999998778,1327.999999999996,-384.00000000000034,-953.0000000000039,333.0000000000055,1299.99999999999,-128.000000000017,-1833.999999999989,298.0000000000094,375.9999999999986,423.9999999999911,-1088.0,519.0000000000055,-1044.9999999999848,-862.9999999999916,-2035.9999999999873,-1066.9999999999957,971.9999999999951,1322.000000000001,-774.9999999999915,-280.9999999999979,,-3813.999999999954
2017.05.16,-219.99999999999798,1344.9999999999961,-387.00000000000045,-905.9999999999845,343.00000000000443,1279.9999999999923,-160.00000000000458,-1766.999999999996,304.9999999999997,426.00000000000415,465.9999999999998,-1105.999999999996,355.0000000000182,-983.0000000000006,-696.0000000000077,-2024.9999999999914,-1059.9999999999943,1086.9999999999936,1410.0000000000002,-744.9999999999903,-323.0000000000066,,-3360.999999999962
2017.05.16,-375.9999999999986,1373.9999999999864,-161.99999999999193,-949.9999999999842,321.0000000000046,1278.0000000000014,-107.99999999999699,-1587.9999999999939,383.0,492.999999999999,498.9999999999939,-1139.9999999999966,51.9999999999925,-875.999999999988,-621.9999999999892,-1794.9999999999875,-1142.999999999983,1183.999999999985,1449.0000000000114,-555.9999999999974,-309.0000000000037,,-2591.9999999999363
2017.05.16,-373.99999999998545,1317.999999999997,12.000000000000455,-1051.0000000000018,351.99999999999676,1190.0000000000023,-136.00000000000279,-1420.0000000000018,226.00000000000398,427.99999999999505,454.9999999999943,-1058.9999999999989,135.99999999999568,-977.99999999999,-533.99999999999,-1617.999999999995,-1112.9999999999861,1044.9999999999848,1346.0000000000027,-465.999999999994,-249.99999999999466,,-2490.9999999999677
2017.05.16,-344.99999999999534,1322.000000000001,-152.9999999999916,-1126.999999999989,348.9999999999993,1201.999999999992,-109.00000000000354,-1503.9999999999907,204.00000000000418,454.9999999999943,464.9999999999932,-1029.000000000002,177.99999999999727,-1096.9999999999925,-556.0000000000009,-1732.99999999999,-807.0000000000022,1092.9999999999884,1377.000000000006,-540.9999999999968,-320.9999999999935,,-2676.9999999999727
2017.05.16,-360.9999999999891,1356.999999999986,-96.00000000000364,-1099.9999999999898,361.0000000000002,1244.999999999985,-99.00000000000463,-1552.9999999999973,256.0000000000007,497.99999999999847,529.9999999999972,-1022.9999999999961,336.00000000001273,-1061.000000000001,-516.0000000000053,-1751.9999999999955,-839.9999999999964,1139.0000000000011,1506.0000000000073,-527.9999999999916,-307.99999999999716,,-2008.9999999999786
2017.05.16,-381.99999999999346,1402.9999999999986,-100.99999999999909,-1126.0000000000048,368.00000000000165,1241.9999999999875,-121.00000000001555,-1580.9999999999889,265.0000000000041,504.9999999999999,578.9999999999961,-1056.9999999999968,442.0000000000073,-1039.9999999999966,-435.9999999999919,-1815.9999999999882,-896.9999999999923,1170.9999999999886,1611.0000000000068,-530.9999999999917,-326.9999999999884,,-1828.999999999957
2017.05.16,-385.99999999999744,1432.9999999999955,-140.00000000000057,-1085.0000000000027,363.99999999999767,1246.9999999999982,-92.00000000000318,-1671.999999999997,303.0000000000088,522.9999999999957,595.9999999999966,-1073.9999999999973,438.99999999999295,-968.9999999999976,-455.0000000000054,-1875.0,-906.9999999999911,1221.0000000000055,1659.0000000000105,-554.9999999999926,-333.9999999999899,,-1758.999999999974
2017.05.16,-329.99999999998585,1493.9999999999952,-123.99999999999523,-1200.0000000000011,392.00000000000347,1368.999999999998,-90.00000000001229,-1668.9999999999968,300.0000000000003,553.999999999999,608.9999999999928,-1139.9999999999966,271.000000000015,-1136.999999999988,-560.0000000000049,-1857.99999999999,-872.9999999999905,1272.999999999991,1671.0000000000002,-552.9999999999973,-309.0000000000037,,-1909.9999999999675
2017.05.16,-478.999999999985,1578.999999999997,43.00000000000637,-1205.999999999996,422.00000000000017,1393.999999999984,-68.00000000000139,-1656.9999999999964,333.0000000000055,578.0000000000007,613.9999999999924,-1141.9999999999986,224.00000000001796,-1095.999999999986,-530.0000000000082,-1779.9999999999868,-985.999999999998,1330.9999999999934,1650.0000000000182,-470.9999999999894,-258.0000000000027,,-1504.9999999999322
2017.05.16,-461.99999999998465,1594.999999999991,85.99999999999852,-1171.9999999999952,353.0000000000033,1425.9999999999939,-24.000000000001798,-1619.9999999999905,392.00000000000347,644.0000000000001,650.9999999999905,-1112.0000000000018,243.99999999999977,-956.9999999999857,-391.000000000008,-1742.999999999995,-981.999999999994,1387.000000000005,1695.000000000002,-399.9999999999915,-228.00000000000597,,-617.9999999999668
2017.05.16,-419.9999999999982,1575.9999999999995,109.99999999999943,-1170.0000000000043,356.00000000000074,1507.9999999999982,-4.000000000004,-1638.999999999996,418.0000000000073,629.9999999999973,652.9999999999925,-1129.0000000000023,171.99999999999704,-994.9999999999903,-516.0000000000053,-1758.9999999999861,-960.9999999999897,1282.0000000000055,1622.0000000000123,-411.00000000000136,-252.0000000000078,,-928.9999999999754
2017.05.16,-380.9999999999869,1522.9999999999854,66.0000000000025,-1159.9999999999832,387.000000000004,1505.0000000000007,18.999999999991246,-1638.999999999996,409.0000000000038,634.0000000000013,646.9999999999976,-1105.999999999996,212.99999999999386,-1014.9999999999882,-512.0000000000014,-1722.999999999999,-960.9999999999897,1285.0000000000027,1625.0000000000098,-424.99999999999716,-251.00000000000122,,-859.9999999999454
2017.05.16,-380.9999999999869,1519.0000000000036,82.00000000000784,-1102.000000000003,378.00000000000057,1468.0000000000027,34.000000000000696,-1609.9999999999995,412.00000000000125,648.9999999999995,678.9999999999962,-1085.0000000000027,210.00000000000796,-936.9999999999878,-391.000000000008,-1667.9999999999923,-1005.9999999999958,1329.0000000000025,1676.000000000011,-405.00000000000114,-261.0000000000001,,-409.99999999994327
2017.05.16,-376.9999999999829,1478.999999999986,37.00000000000614,-1010.9999999999841,341.99999999999784,1451.9999999999866,35.999999999991594,-1622.9999999999905,492.0000000000035,673.0000000000014,681.9999999999937,-1092.000000000004,221.00000000000364,-804.9999999999891,-374.0000000000077,-1682.9999999999927,-1107.999999999998,1353.000000000004,1679.0000000000082,-387.00000000000045,-239.99999999999577,,-253.99999999996302
2017.05.17,-354.9999999999942,1485.000000000003,37.9999999999967,-953.9999999999882,314.0000000000032,1485.9999999999873,19.999999999997797,-1640.0000000000005,494.00000000000557,686.9999999999932,695.9999999999966,-1075.0000000000036,182.99999999999272,-832.9999999999949,-455.99999999998977,-1714.999999999989,-1105.0000000000005,1322.9999999999852,1608.0000000000093,-385.9999999999957,-218.99999999999142,,-403.99999999997755
2017.05.17,-365.99999999999966,1473.9999999999975,57.00000000000216,-898.9999999999832,334.9999999999964,1448.999999999989,38.99999999998904,-1612.9999999999995,511.0000000000059,661.9999999999959,650.9999999999905,-1072.0000000000064,256.0000000000002,-706.999999999991,-360.0000000000048,-1689.9999999999977,-1114.9999999999993,1347.9999999999936,1636.0000000000152,-375.0,-212.99999999999653,,7.999999999997783
2017.05.17,-417.0000000000007,1485.9999999999873,61.99999999999761,-909.9999999999886,343.00000000000443,1454.999999999984,41.99999999998649,-1646.000000000001,514.9999999999987,663.999999999998,658.9999999999985,-1073.9999999999973,194.99999999999318,-700.999999999996,-365.99999999999966,-1698.9999999999982,-1174.9999999999927,1377.000000000006,1593.0,-387.999999999991,-214.00000000000307,,-199.00000000001364
