date,USDCAD,EURCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDJPY,empty,sum
2021.08.23,-292.00000000000335,-68.00000000000139,-136.99999999999824,-121.99999999999989,-66.00000000001049,0.0,-109.99999999998522,-55.000000000005045,0.0,,-850.0000000000036
2021.08.23,-268.0000000000016,-124.00000000001299,-158.99999999999804,-162.99999999999093,59.99999999999339,165.9999999999995,13.00000000000523,126.99999999998823,54.000000000002046,,-294.0000000000151
2021.08.23,-269.00000000000813,-129.00000000000134,-208.99999999999253,-149.99999999999457,198.99999999999363,224.000000000002,129.0000000000191,34.99999999998504,88.99999999999864,,-80.99999999999807
2021.08.23,-228.00000000000597,-124.00000000001299,-202.9999999999976,-131.99999999999878,380.9999999999869,367.99999999999056,218.00000000001774,16.999999999978144,262.00000000000045,,558.9999999999585
2021.08.23,-200.00000000000017,-127.00000000001043,-224.9999999999974,-122.99999999999534,346.9999999999862,333.0000000000055,221.00000000000364,51.99999999998539,307.00000000000216,,584.9999999999795
2021.08.23,-184.00000000000637,-119.00000000000244,-220.99999999999343,-123.99999999999079,383.0,346.0000000000019,233.0000000000041,-32.0000000000098,302.0000000000067,,584.0000000000098
2021.08.23,-171.00000000001003,-114.99999999999844,-234.99999999999633,-121.99999999999989,375.9999999999986,319.0000000000026,263.00000000000523,2.999999999997449,316.0000000000025,,634.0000000000017
2021.08.23,-96.99999999999153,-129.00000000000134,-293.99999999999426,-59.99999999999339,249.99999999999466,219.99999999999798,296.0000000000207,94.99999999997843,406.0000000000059,,687.000000000017
2021.08.23,48.000000000003595,-163.00000000000205,-271.9999999999945,-68.99999999999685,200.00000000000017,215.99999999999397,316.0000000000025,-45.000000000006146,430.0000000000068,,661.0000000000075
2021.08.23,150.99999999999002,-151.00000000001222,-269.9999999999925,-114.99999999999844,-12.999999999996348,85.99999999998609,371.0000000000093,-115.00000000002063,472.0000000000084,,415.99999999997374
2021.08.23,286.00000000000847,-126.0000000000039,-237.99999999999378,-120.99999999999334,-63.99999999999739,137.9999999999937,418.00000000000637,-16.000000000016,500.0,,777.0000000000041
2021.08.23,283.99999999999534,-137.00000000000932,-297.9999999999983,-152.99999999999204,0.9999999999843467,119.00000000000244,457.00000000002206,128.99999999997914,504.0000000000049,,905.9999999999886
2021.08.23,279.00000000000705,-164.00000000000858,-315.9999999999941,-174.99999999999181,-104.00000000001519,-15.999999999993797,432.00000000001637,220.99999999998232,495.00000000000455,,652.0000000000068
2021.08.23,337.99999999999386,-189.00000000001694,-280.00000000000244,-171.99999999999437,-60.000000000015596,12.999999999996348,532.0000000000107,-9.000000000014552,573.9999999999981,,746.9999999999551
2021.08.23,306.9999999999906,-196.0000000000184,-248.99999999999923,-146.99999999999713,-51.000000000001044,89.99999999999008,527.0000000000152,-105.00000000002174,540.9999999999968,,716.9999999999553
2021.08.23,314.99999999999864,-207.00000000000162,-219.99999999999798,-143.9999999999997,-29.00000000001235,141.99999999999767,507.000000000005,-86.0000000000083,543.0000000000064,,820.9999999999877
2021.08.23,336.00000000000296,-222.00000000001108,-258.0000000000027,-132.99999999999423,-14.000000000002899,150.99999999999002,512.0000000000005,-72.0000000000054,540.9999999999968,,840.9999999999741
2021.08.23,407.0000000000018,-226.99999999999943,-273.000000000001,-113.99999999999189,-56.99999999999594,119.00000000000244,579.0000000000077,10.999999999983245,614.0000000000043,,1059.0000000000114
