date,USDCHF,USDCAD,NZDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURAUD,AUDCAD,NZDCAD,empty,sum
2019.12.02,0.0,-55.99999999998939,-9.999999999998899,-54.999999999993946,-52.000000000007596,-17.000000000000348,-9.999999999998899,0.0,-299.0000000000066,-32.999999999994145,-31.999999999998696,-8.999999999992347,,-572.9999999999809
2019.12.02,7.0000000000014495,-113.00000000000753,-9.00000000000345,-58.99999999999794,-50.0000000000056,-15.00000000000945,-1.0000000000065512,56.99999999999594,-256.0000000000002,-2.999999999997449,-48.99999999999905,-15.999999999993797,,-507.0000000000236
2019.12.02,7.0000000000014495,-170.00000000000347,-42.0000000000087,-79.99999999999119,-39.00000000000014,-54.00000000000959,7.0000000000014495,99.00000000000463,-262.00000000000045,-18.0000000000069,-89.00000000000574,0.0,,-641.0000000000186
2019.12.02,32.0000000000098,-187.00000000000384,-60.00000000000449,-74.99999999999174,-46.00000000000159,-59.000000000009045,12.999999999996348,178.99999999999582,-270.00000000001023,21.00000000000435,-75.9999999999983,7.9999999999968985,,-520.000000000016
2019.12.02,42.0000000000087,-154.99999999999403,14.999999999998348,-48.99999999999905,-20.0000000000089,15.999999999993797,13.999999999991797,175.99999999999838,-388.00000000000523,-68.00000000000139,-82.00000000000429,89.00000000000574,,-410.0000000000161
2019.12.02,82.99999999998863,-140.0000000000068,32.999999999994145,-2.999999999997449,9.999999999998899,70.99999999999883,0.999999999995449,80.99999999999774,-411.00000000000136,-63.99999999999739,-78.00000000000028,75.00000000000284,,-342.0000000000267
2019.12.02,69.00000000000794,-93.99999999999409,69.9999999999923,-3.999999999992898,22.999999999995246,93.99999999999409,7.0000000000014495,96.99999999999153,-433.00000000000693,-90.00000000001229,-96.00000000000719,119.00000000000244,,-238.00000000002836
2019.12.02,29.999999999996696,-123.99999999999079,109.99999999999899,-36.999999999998145,27.999999999994696,110.99999999999443,12.000000000000899,120.00000000000898,-452.0000000000124,-177.00000000000495,-153.99999999999858,190.00000000000128,,-343.000000000009
2019.12.02,41.000000000002146,-143.00000000000423,122.99999999999534,-51.99999999999649,48.99999999999905,124.99999999999733,14.999999999998348,170.00000000000347,-481.00000000000875,-266.0000000000107,-218.00000000000708,219.99999999999798,,-417.00000000003365
2019.12.02,45.000000000006146,-178.99999999999582,103.99999999999298,-73.00000000000084,49.99999999999449,106.99999999999044,14.999999999998348,167.00000000000603,-468.0000000000035,-241.00000000000233,-206.00000000000617,221.00000000000452,,-458.0000000000157
2019.12.02,26.999999999999247,-201.00000000000674,107.99999999999699,-86.99999999999264,47.9999999999925,112.000000000001,9.999999999998899,214.00000000000307,-417.0000000000016,-211.00000000000563,-221.99999999999997,229.99999999999687,,-389.000000000018
2019.12.02,0.0,-198.99999999999363,144.99999999999514,-114.99999999999844,46.999999999997044,135.99999999999167,9.999999999998899,228.99999999999034,-437.0000000000118,-246.99999999999721,-248.00000000000378,289.0000000000059,,-390.0000000000259
2019.12.02,-11.00000000000545,-197.99999999998707,154.99999999999403,-121.99999999999989,52.99999999999194,134.0000000000008,2.000000000002,219.99999999999798,-424.0000000000066,-249.00000000001032,-263.0000000000021,302.9999999999977,,-400.00000000002694
2019.12.02,-2.000000000002,-208.99999999999253,151.9999999999966,-120.99999999999334,31.999999999998696,129.00000000000134,12.000000000000899,258.0000000000027,-416.000000000011,-245.0000000000063,-261.0000000000001,307.99999999999716,,-363.00000000000796
2019.12.02,4.999999999999449,-212.99999999999653,153.99999999999858,-120.99999999999334,34.99999999999615,135.99999999999167,17.999999999995797,268.0000000000016,-392.0000000000101,-236.99999999999832,-252.0000000000078,313.00000000000773,,-286.000000000015
2019.12.02,-9.999999999998899,-208.00000000000819,169.99999999999238,-126.99999999999933,47.9999999999925,151.00000000000114,39.999999999995595,296.9999999999917,-368.0000000000092,-225.00000000000853,-252.0000000000078,329.999999999997,,-154.00000000006162
2019.12.02,-9.00000000000345,-245.99999999999068,171.99999999999437,-145.9999999999906,37.99999999999359,153.99999999999858,41.000000000002146,330.0000000000081,-377.00000000000955,-229.99999999999687,-261.0000000000001,346.9999999999973,,-186.99999999999721
2019.12.02,0.999999999995449,-241.99999999998667,200.99999999999562,-134.99999999999625,47.9999999999925,190.00000000000128,51.000000000001044,339.0000000000004,-364.0000000000043,-229.00000000001253,-257.0000000000072,392.9999999999989,,-4.000000000021771
2019.12.02,-19.00000000000235,-221.99999999998886,214.99999999999852,-102.99999999999754,51.99999999999649,196.99999999999162,48.99999999999905,239.00000000001143,-376.0000000000048,-258.0000000000027,-245.0000000000063,368.00000000000165,,-103.00000000000375
2019.12.02,-46.999999999997044,-168.99999999999693,239.0000000000003,-130.99999999999224,31.999999999998696,207.99999999999707,7.0000000000014495,225.99999999999287,-353.00000000000864,-208.00000000000819,-221.99999999999997,375.9999999999986,,-42.00000000001404
2019.12.02,4.999999999999449,-160.99999999998892,234.00000000000088,-73.99999999999629,43.999999999999595,209.9999999999991,41.000000000002146,171.99999999999437,-382.000000000005,-347.0000000000084,-246.99999999999721,363.0000000000022,,-141.99999999999807
2019.12.02,2.999999999997449,-157.99999999999147,281.99999999999335,-71.99999999999429,107.99999999999699,268.99999999999704,27.999999999994696,150.00000000000568,-429.00000000000205,-537.0000000000097,-346.9999999999973,423.0000000000067,,-280.00000000000284
2019.12.02,4.999999999999449,-195.9999999999962,320.9999999999935,-95.00000000000064,146.99999999999713,307.99999999999716,-17.000000000000348,87.99999999999919,-383.0000000000098,-548.9999999999995,-353.99999999999875,500.00000000000045,,-225.0000000000183
2019.12.02,14.000000000002899,-212.99999999999653,310.9999999999946,-112.000000000001,130.99999999999224,291.99999999999227,2.000000000002,117.99999999999588,-366.00000000001387,-517.9999999999962,-351.0000000000013,507.9999999999973,,-184.00000000003178
2019.12.02,2.999999999997449,-177.99999999998929,327.99999999999494,-92.99999999999864,164.99999999999292,312.00000000000114,-53.00000000000304,17.000000000000348,-339.00000000001285,-602.0000000000136,-394.00000000000546,519.9999999999983,,-314.00000000003786
2019.12.02,-56.0000000000005,-168.99999999999693,362.99999999999113,-122.99999999999534,145.9999999999906,306.9999999999906,-56.0000000000005,-19.999999999997797,-338.0000000000081,-644.0000000000001,-389.000000000006,538.0000000000051,,-441.00000000002785
2019.12.02,-124.99999999999733,-187.99999999998818,389.99999999999034,-200.00000000000017,100.00000000000009,292.9999999999988,-43.00000000000415,-35.00000000000725,-328.00000000000296,-658.0000000000031,-417.0000000000007,584.0000000000067,,-627.0000000000078
