date,USDCHF,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,empty,sum
2015.08.31,13.999999999991797,-428.00000000000614,-261.0000000000001,-583.0000000000002,-81.00000000000307,-404.0000000000044,-486.999999999993,-432.9999999999945,-904.9999999999781,-1357.9999999999704,-420.99999999999227,-1407.0000000000027,-1583.9999999999854,-2551.9999999999986,-593.9999999999941,-646.9999999999914,,-12130.999999999922
2015.08.31,69.9999999999923,-357.99999999999164,-195.00000000000074,-554.9999999999944,-31.999999999996476,-348.9999999999993,-427.99999999999505,-431.99999999999903,-767.0000000000066,-1157.9999999999923,-313.99999999999295,-1253.9999999999995,-1393.999999999984,-2332.000000000001,-558.0000000000069,-574.9999999999886,,-10630.999999999956
2015.08.31,109.99999999999899,-333.0000000000055,-156.00000000000057,-539.0000000000006,-28.999999999996362,-355.0000000000053,-411.99999999999017,-446.9999999999974,-674.000000000019,-999.9999999999786,-253.99999999999068,-1248.0000000000045,-1358.999999999999,-2210.999999999985,-593.0000000000035,-603.9999999999992,,-10103.999999999978
2015.08.31,119.99999999999788,-347.9999999999928,-148.0000000000037,-530.9999999999926,-51.00000000000193,-387.99999999999943,-407.99999999999727,-484.999999999991,-731.9999999999993,-1013.9999999999816,-260.9999999999957,-1316.0000000000061,-1327.999999999996,-2311.999999999981,-623.9999999999952,-606.9999999999993,,-10432.999999999936
2015.08.31,168.00000000000148,-350.9999999999902,-107.00000000000153,-584.9999999999911,-55.999999999997385,-434.000000000001,-411.99999999999017,-535.999999999992,-689.9999999999907,-821.9999999999673,-301.9999999999925,-1477.0000000000173,-1431.0000000000045,-2430.999999999983,-700.9999999999934,-628.9999999999907,,-10795.999999999902
2015.08.31,148.99999999999915,-320.00000000000915,-89.00000000000574,-621.0000000000049,-150.99999999999625,-409.0000000000038,-401.99999999999125,-549.9999999999949,-670.9999999999993,-803.9999999999825,-366.9999999999902,-1456.0000000000127,-1451.9999999999866,-2459.9999999999955,-701.9999999999982,-628.0000000000001,,-10932.999999999973
2015.08.31,156.00000000000057,-296.0000000000074,-87.99999999999919,-629.9999999999973,-40.00000000000625,-390.0000000000015,-390.99999999999693,-536.9999999999986,-673.0000000000125,-855.9999999999679,-415.9999999999968,-1466.0000000000118,-1468.0000000000027,-2463.9999999999995,-620.9999999999951,-562.9999999999882,,-10742.999999999982
2015.08.31,88.99999999999464,-259.9999999999936,-17.000000000000348,-612.9999999999969,-31.00000000000591,-340.00000000000693,-290.9999999999968,-490.999999999997,-604.0000000000045,-633.9999999999791,-390.99999999999113,-1309.0000000000045,-1173.0000000000018,-2323.9999999999927,-525.9999999999962,-405.9999999999917,,-9320.999999999964
2015.08.31,96.99999999999153,-293.99999999999426,-46.999999999997044,-604.9999999999889,-76.00000000000762,-350.00000000000585,-322.00000000000006,-472.9999999999901,-706.0000000000066,-733.999999999968,-467.00000000001296,-1330.0000000000089,-1246.9999999999982,-2354.999999999996,-563.0000000000024,-462.99999999999386,,-9934.99999999998
2015.08.31,-91.00000000000774,-385.99999999999744,-146.00000000000168,-611.000000000006,-222.99999999999898,-339.0000000000004,-344.99999999999534,-449.9999999999948,-722.9999999999848,-923.9999999999693,-247.99999999999045,-1297.0000000000148,-1278.0000000000014,-2365.999999999979,-597.999999999999,-533.9999999999918,,-10558.99999999993
2015.08.31,-64.0000000000085,-419.9999999999982,-124.00000000000189,-598.0000000000097,-165.00000000000625,-297.00000000000284,-278.9999999999959,-400.9999999999958,-769.0000000000197,-873.999999999997,-221.00000000000364,-1151.9999999999975,-1082.9999999999895,-2071.999999999985,-588.9999999999986,-507.99999999999557,,-9616.000000000005
2015.08.31,-201.00000000000674,-513.0000000000078,-234.99999999999633,-619.9999999999983,-323.0000000000075,-267.00000000000614,-271.9999999999945,-416.9999999999896,-746.0000000000023,-1006.9999999999801,-87.99999999999386,-1095.0000000000016,-1156.0000000000014,-2098.0,-626.0000000000048,-604.9999999999898,,-10268.99999999998
2015.08.31,-176.0000000000095,-520.0000000000093,-263.99999999999756,-699.9999999999895,-384.00000000000034,-265.0000000000041,-340.9999999999913,-406.9999999999907,-842.0000000000094,-1208.9999999999711,-118.99999999999977,-1180.0000000000032,-1278.0000000000014,-2110.9999999999964,-662.9999999999967,-680.9999999999974,,-11139.999999999969
2015.08.31,-260.00000000000466,-634.0000000000013,-280.9999999999979,-644.0000000000001,-331.00000000000307,-309.99999999999915,-317.0000000000006,-333.9999999999899,-1163.9999999999873,-1402.9999999999986,-140.00000000001478,-1261.000000000001,-1261.9999999999854,-2069.999999999994,-662.9999999999967,-611.9999999999948,,-11685.999999999967
2015.08.31,-335.0000000000075,-519.0000000000028,-222.99999999999542,-659.999999999994,-365.99999999999966,-194.0000000000053,-204.99999999999963,-277.99999999998937,-925.9999999999824,-1106.999999999969,-105.99999999999454,-1076.0000000000102,-1038.99999999999,-1897.9999999999998,-594.9999999999989,-541.9999999999874,,-10068.999999999925
2015.08.31,-426.9999999999996,-499.9999999999893,-270.0000000000036,-801.9999999999916,-507.99999999999557,-170.99999999999892,-240.99999999999122,-408.9999999999927,-634.9999999999856,-947.9999999999933,-115.0000000000091,-1110.000000000011,-1234.0000000000018,-2181.999999999995,-566.0000000000025,-583.999999999989,,-10701.999999999949
2015.08.31,-400.00000000000034,-468.00000000000176,-253.0000000000032,-771.9999999999949,-465.0000000000034,-114.00000000000298,-200.00000000000017,-330.9999999999924,-581.9999999999936,-998.00000000001,-51.00000000001614,-914.0000000000148,-1065.0000000000048,-1964.9999999999945,-522.9999999999961,-563.999999999993,,-9665.000000000022
2015.08.31,-353.99999999999875,-343.00000000000443,-187.00000000000384,-768.9999999999975,-478.9999999999992,-26.000000000003798,-127.99999999999478,-320.9999999999935,-591.0000000000082,-977.0000000000057,-38.000000000010914,-853.0000000000149,-1000.0000000000009,-1945.9999999999811,-469.99999999999886,-513.9999999999958,,-8996.000000000013
2015.08.31,-424.00000000000216,-400.00000000000034,-214.99999999999852,-834.0000000000014,-548.0000000000018,-12.000000000000899,-111.99999999998988,-304.9999999999997,-695.9999999999856,-1099.9999999999677,-73.0000000000075,-907.0000000000133,-1056.9999999999968,-2127.9999999999964,-483.99999999999466,-537.9999999999967,,-9832.999999999953
2015.08.31,-414.9999999999987,-495.000000000001,-345.0000000000064,-836.9999999999989,-519.999999999996,-60.99999999999994,-209.9999999999991,-325.99999999999295,-763.9999999999869,-1384.0000000000075,-143.00000000000068,-1031.000000000004,-1319.999999999988,-2484.999999999982,-510.9999999999957,-629.9999999999955,,-11476.999999999956
2015.08.31,-473.0000000000012,-609.9999999999994,-363.99999999999767,-889.9999999999908,-522.9999999999961,-165.00000000000404,-288.9999999999948,-384.9999999999909,-913.9999999999926,-1428.9999999999914,-259.00000000001455,-1309.0000000000045,-1561.9999999999968,-2833.999999999981,-617.999999999995,-701.9999999999982,,-13325.999999999949
2015.08.31,-396.00000000000745,-767.9999999999909,-436.00000000000307,-889.9999999999908,-450.00000000000284,-290.00000000000136,-401.99999999999125,-467.9999999999906,-1243.0000000000164,-1654.0,-343.9999999999941,-1577.0000000000061,-1861.999999999986,-3159.000000000001,-724.9999999999943,-802.9999999999973,,-15466.999999999975
2015.08.31,-422.00000000000017,-883.9999999999959,-394.00000000000546,-1092.000000000004,-566.0000000000025,-318.00000000000716,-342.9999999999933,-544.0,-1258.999999999988,-1588.9999999999739,-378.9999999999907,-1897.9999999999998,-1863.999999999999,-3231.9999999999905,-868.9999999999998,-769.999999999996,,-16422.999999999945
2015.08.31,-526.9999999999997,-1140.0000000000077,-528.0000000000063,-1130.0000000000089,-784.9999999999966,-373.00000000000114,-362.99999999999113,-534.9999999999966,-1602.0000000000146,-1723.000000000008,-301.9999999999925,-2109.0000000000055,-2051.9999999999873,-3555.9999999999814,-1105.000000000004,-1004.9999999999955,,-18834.999999999996
2015.08.31,-560.0000000000049,-1181.999999999994,-553.0000000000035,-1166.0000000000005,-787.9999999999967,-395.0000000000009,-379.9999999999915,-530.9999999999926,-1677.0000000000173,-1888.9999999999852,-230.0000000000182,-2150.0000000000073,-2167.9999999999923,-3637.999999999986,-1156.9999999999964,-1053.9999999999877,,-19517.999999999978
2015.08.31,-791.0000000000084,-1056.9999999999968,-626.0000000000043,-1038.99999999999,-951.9999999999982,-243.00000000000432,-380.999999999998,-468.9999999999972,-1307.999999999998,-1801.9999999999925,-110.00000000001364,-1663.0000000000146,-1933.9999999999914,-4208.999999999996,-969.9999999999989,-1091.9999999999986,,-18646.000000000007
2015.08.31,-753.9999999999991,-1011.9999999999907,-685.0000000000023,-1127.9999999999957,-968.0000000000035,-179.00000000000693,-406.9999999999907,-529.9999999999972,-1063.9999999999982,-1818.0000000000084,-19.000000000005457,-1553.0000000000043,-2037.9999999999843,-4325.000000000001,-983.9999999999947,-1186.9999999999977,,-18650.999999999978
2015.08.31,-745.0000000000068,-631.9999999999882,-536.9999999999986,-1130.0000000000089,-956.0000000000031,95.99999999999609,-202.9999999999976,-520.9999999999936,-263.99999999999756,-1244.999999999985,12.000000000000455,-1099.0000000000055,-1683.9999999999966,-3760.9999999999923,-659.000000000006,-942.9999999999978,,-14270.999999999982
2015.08.31,-725.000000000009,-204.00000000000418,-524.0000000000023,-1066.9999999999957,-917.0000000000016,252.99999999999213,-224.9999999999974,-585.9999999999976,455.0000000000054,-1170.9999999999886,-33.999999999991815,-724.0000000000135,-1668.0000000000027,-3653.9999999999795,-397.00000000000557,-933.9999999999975,,-12121.999999999989
2015.08.31,-597.9999999999985,-182.99999999999983,-467.0000000000063,-1052.9999999999927,-780.0000000000011,246.99999999999721,-195.00000000000074,-652.9999999999925,599.0000000000161,-835.000000000008,-116.00000000001387,-673.0000000000125,-1578.999999999997,-3543.999999999992,-367.00000000000443,-841.9999999999987,,-11039.000000000004
2015.08.31,-583.0000000000002,-34.000000000000696,-346.9999999999973,-1066.9999999999957,-790.9999999999968,344.99999999999534,-104.99999999999955,-636.9999999999986,863.0000000000138,-475.0000000000032,-117.999999999995,-480.99999999999807,-1414.000000000004,-3687.99999999998,-245.9999999999951,-708.999999999989,,-9486.999999999944
2015.08.31,-536.9999999999986,103.00000000000864,-373.99999999999653,-1082.0000000000052,-783.0000000000013,351.99999999999676,-200.00000000000017,-743.9999999999891,906.9999999999911,-517.9999999999741,-153.99999999999636,-524.9999999999977,-1634.000000000002,-4038.9999999999927,-210.99999999999852,-792.9999999999922,,-10231.999999999947
2015.08.31,-552.0000000000081,211.00000000000563,-373.00000000000114,-1105.0000000000005,-771.0000000000008,384.9999999999909,-187.9999999999993,-743.9999999999891,1284.9999999999807,-482.00000000000466,-170.99999999999227,-443.0000000000156,-1625.999999999994,-4004.999999999992,-114.99999999999488,-796.999999999997,,-9491.000000000011
2015.08.31,-658.9999999999985,261.0000000000001,-328.0000000000061,-1188.9999999999957,-906.0000000000059,443.99999999999994,-117.99999999999588,-786.9999999999933,1273.9999999999973,-431.99999999998795,-215.0000000000034,-520.0000000000093,-1605.9999999999964,-4369.000000000001,-134.00000000000034,-771.0000000000008,,-10054.999999999996
2015.08.31,-547.0000000000086,292.00000000000335,-336.9999999999984,-1177.000000000006,-808.9999999999975,464.9999999999932,-184.99999999999073,-768.9999999999975,1300.9999999999966,-504.9999999999777,-270.00000000001023,-466.9999999999952,-1672.9999999999911,-4762.999999999984,-108.00000000000409,-763.9999999999958,,-10315.999999999964
2015.08.31,-584.0000000000067,350.00000000000585,-360.0000000000048,-1117.9999999999968,-796.999999999997,461.0000000000003,-164.99999999999292,-744.9999999999957,1318.9999999999814,-492.9999999999879,-254.99999999999545,-361.9999999999957,-1615.9999999999952,-4514.99999999998,-19.99999999999602,-762.999999999991,,-9662.999999999947
2015.08.31,-617.0000000000009,503.000000000009,-397.99999999999835,-1124.9999999999982,-826.9999999999982,634.9999999999967,-114.99999999999844,-690.9999999999972,1697.0000000000152,-574.9999999999922,-155.00000000000114,-36.999999999998145,-1499.000000000006,-4189.999999999983,108.99999999999466,-763.9999999999958,,-8048.999999999951
2015.08.31,-629.0000000000018,669.0000000000085,-400.9999999999958,-1109.0000000000043,-927.0000000000067,732.9999999999948,-170.99999999999892,-654.9999999999944,1947.0000000000098,-601.9999999999915,-92.00000000001296,243.99999999999977,-1512.0000000000023,-4068.999999999989,209.99999999999375,-769.999999999996,,-7133.999999999988
2015.09.01,-613.000000000008,673.0000000000125,-446.9999999999974,-1079.999999999992,-948.0000000000075,706.999999999991,-208.99999999999253,-631.9999999999992,1894.99999999998,-641.999999999987,-46.999999999997044,272.99999999998994,-1536.9999999999884,-4064.9999999999854,183.00000000000693,-834.9999999999937,,-7323.999999999968
2015.09.01,-623.0000000000069,707.9999999999975,-450.00000000000597,-1085.0000000000027,-843.9999999999941,734.0000000000014,-187.9999999999993,-629.9999999999973,1966.0000000000011,-642.9999999999936,-48.00000000000182,315.99999999998295,-1527.9999999999961,-3831.999999999991,250.0,-830.9999999999889,,-6727.9999999999945
2015.09.01,-574.0000000000078,649.999999999995,-402.00000000000233,-1048.0000000000045,-828.000000000003,701.9999999999915,-161.00000000000003,-635.9999999999922,1879.0000000000084,-608.9999999999928,-9.999999999990905,191.99999999999218,-1524.9999999999986,-3878.999999999988,165.00000000000625,-828.9999999999935,,-6912.999999999981
2015.09.01,-541.0000000000026,651.0000000000016,-394.00000000000546,-1045.000000000007,-796.999999999997,661.9999999999959,-182.99999999999983,-662.9999999999914,1852.000000000009,-601.9999999999915,-90.00000000000341,160.00000000000458,-1549.9999999999848,-3791.9999999999955,177.0000000000067,-806.999999999988,,-6961.999999999949
2015.09.01,-514.0000000000033,600.0000000000006,-392.00000000000347,-1034.0000000000016,-716.9999999999987,636.9999999999986,-182.99999999999983,-653.999999999999,1702.0000000000034,-669.9999999999928,-134.9999999999909,120.99999999999334,-1529.0000000000025,-3704.9999999999804,180.00000000000682,-768.9999999999912,,-7061.99999999996
2015.09.01,-484.00000000000665,644.0000000000001,-446.9999999999974,-1059.00000000001,-754.9999999999955,601.9999999999915,-288.9999999999948,-656.9999999999965,1661.0000000000014,-988.9999999999955,-155.00000000000114,17.000000000000348,-1784.999999999992,-3948.9999999999804,112.99999999999955,-922.9999999999876,,-8454.999999999964
2015.09.01,-414.9999999999987,571.9999999999948,-475.0000000000032,-1028.9999999999911,-763.9999999999958,483.99999999999557,-405.9999999999952,-723.9999999999914,1514.0000000000152,-1143.9999999999895,-122.0000000000141,-226.99999999999943,-2098.999999999984,-4121.999999999981,-27.000000000001023,-1070.999999999998,,-10054.999999999938
2015.09.01,-292.9999999999988,561.9999999999958,-489.0000000000061,-1059.9999999999943,-733.0000000000041,420.9999999999936,-440.9999999999914,-735.9999999999923,1361.9999999999966,-1250.99999999998,-182.99999999999272,-296.0000000000074,-2167.9999999999923,-4293.999999999998,-78.00000000000296,-1115.9999999999995,,-10792.999999999975
2015.09.01,-252.0000000000078,557.9999999999918,-458.9999999999983,-998.9999999999943,-668.9999999999969,418.9999999999916,-428.9999999999905,-713.9999999999924,1365.0000000000161,-1192.9999999999995,-203.00000000000296,-320.00000000000915,-2102.0000000000036,-4335.0,-91.99999999999875,-1053.9999999999877,,-10478.999999999982
2015.09.01,-260.00000000000466,659.0000000000095,-411.0000000000058,-1065.999999999989,-743.9999999999998,412.9999999999967,-422.9999999999956,-731.9999999999993,1447.0000000000205,-1140.0000000000077,-203.00000000000296,-272.00000000000557,-2106.9999999999923,-4030.9999999999845,-25.99999999999625,-1051.9999999999925,,-9947.999999999949
2015.09.01,-168.00000000000148,676.9999999999943,-465.0000000000043,-1051.0000000000018,-740.9999999999997,292.9999999999988,-624.9999999999977,-880.9999999999984,1277.000000000017,-1471.0,-135.99999999999568,-572.0000000000169,-2534.999999999998,-4347.999999999996,-242.00000000000443,-1305.9999999999973,,-12294.0
2015.09.01,-160.00000000000458,672.0000000000059,-407.99999999999727,-1089.0000000000066,-763.9999999999958,371.99999999999454,-494.9999999999899,-803.9999999999936,1257.9999999999814,-1269.000000000009,-182.99999999999272,-520.0000000000093,-2363.000000000004,-4161.999999999999,-206.00000000000307,-1195.999999999998,,-11317.000000000024
2015.09.01,-163.00000000000205,685.0000000000023,-256.0000000000007,-1089.0000000000066,-748.0000000000047,322.00000000000006,-343.9999999999999,-772.9999999999903,1242.0000000000098,-948.9999999999999,-239.00000000000432,-526.0000000000042,-1995.9999999999977,-3879.9999999999945,-149.0000000000009,-962.9999999999939,,-9825.999999999987
2015.09.01,-58.000000000002494,621.0000000000049,-190.99999999999673,-1034.0000000000016,-579.9999999999983,296.9999999999917,-322.00000000000006,-784.9999999999912,1170.9999999999886,-713.0000000000081,-276.00000000001046,-594.0000000000057,-1835.9999999999932,-3950.9999999999936,-156.99999999999648,-836.9999999999891,,-9245.0
2015.09.01,-87.99999999999919,634.0000000000013,-204.00000000000418,-994.9999999999903,-522.9999999999961,318.99999999999153,-305.99999999999517,-747.9999999999931,1182.0000000000164,-689.9999999999907,-352.00000000000387,-494.00000000001666,-1804.0000000000057,-3921.999999999981,-81.99999999999363,-811.9999999999976,,-8884.999999999958
2015.09.01,-95.00000000000064,608.0000000000085,-258.0000000000027,-1078.0000000000011,-659.000000000006,331.999999999999,-339.0000000000004,-798.9999999999942,1205.999999999996,-805.9999999999956,-274.0000000000009,-605.9999999999955,-1976.9999999999843,-3965.9999999999804,-180.00000000000682,-925.9999999999877,,-9816.999999999953
2015.09.01,-119.00000000000244,590.0000000000016,-300.99999999999574,-1065.0000000000048,-709.0000000000032,266.999999999995,-456.00000000000085,-823.9999999999914,1189.0000000000177,-952.9999999999816,-228.00000000000864,-631.0000000000038,-2141.9999999999995,-4095.9999999999886,-265.00000000000057,-1086.999999999989,,-10829.999999999955
2015.09.01,-42.0000000000087,595.9999999999966,-277.000000000005,-1045.000000000007,-737.9999999999995,236.99999999999832,-439.0000000000005,-794.9999999999901,1087.0000000000157,-1015.9999999999947,-204.00000000000773,-697.9999999999986,-2132.999999999985,-3942.9999999999854,-364.9999999999949,-1128.0,,-10902.999999999965
2015.09.01,-9.999999999998899,412.00000000001234,-417.99999999999613,-1103.9999999999939,-850.9999999999991,68.00000000000139,-634.9999999999967,-919.9999999999986,891.0000000000196,-1356.0000000000016,-122.99999999999045,-1032.999999999995,-2614.000000000005,-4261.999999999988,-552.0000000000067,-1438.999999999993,,-13945.99999999993
2015.09.01,69.9999999999923,446.9999999999974,-426.00000000000415,-1069.0000000000089,-725.9999999999991,73.99999999999629,-670.9999999999993,-909.9999999999997,823.9999999999803,-1448.999999999989,-223.0000000000132,-1062.0000000000073,-2610.0000000000014,-4241.99999999999,-498.9999999999952,-1333.999999999989,,-13806.000000000031
2015.09.01,-68.00000000000139,337.0000000000095,-460.00000000000483,-1099.9999999999898,-792.0000000000016,-148.0000000000037,-797.9999999999987,-1085.9999999999982,871.9999999999839,-1567.0000000000073,-229.00000000001342,-1415.0000000000107,-2878.9999999999873,-4598.999999999997,-721.9999999999942,-1469.9999999999989,,-16124.000000000015
2015.09.01,147.99999999999258,-2.999999999997449,-444.9999999999954,-1252.999999999993,-966.9999999999987,-364.00000000000875,-840.9999999999917,-1245.9999999999916,288.99999999998374,-1434.9999999999864,-247.99999999999045,-2017.000000000002,-3197.0000000000055,-4997.999999999991,-1156.000000000006,-1685.9999999999927,,-19418.999999999975
2015.09.01,115.99999999999389,-245.0000000000063,-778.9999999999964,-1140.0000000000077,-1394.999999999996,-400.00000000000034,-1089.999999999991,-1252.999999999993,383.0000000000222,-1896.9999999999932,-49.000000000006594,-1988.9999999999964,-3624.000000000005,-5604.999999999994,-1608.9999999999945,-2346.999999999994,,-22922.999999999956
2015.09.01,-148.0000000000037,-242.99999999999324,-855.0000000000058,-1150.999999999991,-1712.9999999999939,-333.0000000000055,-1089.999999999991,-1294.9999999999907,729.9999999999862,-1631.999999999989,555.9999999999832,-1770.000000000005,-3543.999999999992,-5598.999999999998,-1585.9999999999986,-2411.999999999992,,-22084.999999999985
2015.09.01,-152.00000000000767,-86.0000000000083,-800.9999999999961,-1141.9999999999986,-1712.0000000000032,-90.0000000000012,-920.9999999999941,-1153.9999999999995,1011.0000000000064,-1639.999999999997,686.9999999999834,-1408.0000000000093,-3299.999999999992,-5650.999999999984,-1415.0000000000064,-2320.999999999998,,-20095.000000000007
2015.09.01,-252.0000000000078,156.00000000000057,-829.9999999999974,-1170.0000000000043,-1832.0000000000077,7.9999999999968985,-896.9999999999923,-1087.999999999989,1135.0000000000193,-2051.9999999999873,835.000000000008,-1202.9999999999984,-3309.999999999991,-5307.999999999979,-1376.0000000000048,-2408.999999999992,,-19592.999999999927
2015.09.01,-320.00000000000915,351.0000000000124,-819.9999999999985,-1276.9999999999948,-1825.0000000000027,242.99999999999324,-839.0000000000009,-983.999999999996,1284.0000000000184,-1995.9999999999757,507.000000000005,-800.0000000000007,-3116.999999999992,-4909.999999999992,-1045.0000000000018,-2275.9999999999964,,-17823.999999999935
2015.09.01,-302.0000000000023,243.99999999999977,-790.9999999999973,-1217.0000000000014,-1471.999999999994,157.99999999999147,-844.0000000000003,-996.9999999999924,1123.9999999999916,-1953.0000000000048,424.0000000000066,-975.9999999999991,-3222.999999999998,-4754.999999999998,-951.9999999999982,-2088.9999999999986,,-17620.999999999996
2015.09.01,-278.00000000000045,123.00000000000644,-789.0000000000064,-1130.9999999999932,-1590.999999999994,161.00000000000003,-790.9999999999973,-1041.9999999999984,1149.0000000000223,-1697.9999999999773,490.99999999998545,-987.0000000000045,-3117.9999999999986,-4684.999999999984,-1063.0000000000023,-2081.9999999999936,,-17330.999999999935
2015.09.01,-255.00000000000523,42.0000000000087,-992.000000000004,-1078.0000000000011,-1540.0000000000064,22.999999999995246,-999.9999999999898,-980.9999999999985,911.9999999999795,-2301.999999999982,680.0000000000068,-1166.0000000000005,-3415.999999999997,-4836.99999999998,-1189.0000000000073,-2307.9999999999927,,-19406.99999999997
2015.09.01,-260.00000000000466,-165.9999999999995,-1143.0000000000052,-1018.9999999999922,-1677.0000000000068,-15.00000000000945,-1118.9999999999923,-937.9999999999944,827.0,-2674.9999999999827,781.9999999999823,-1034.0000000000016,-3522.9999999999873,-4766.999999999988,-1298.0000000000018,-2547.9999999999877,,-20572.999999999975
2015.09.01,-258.0000000000027,374.0000000000077,-1061.000000000001,-1018.0000000000077,-1784.000000000006,154.99999999999403,-1135.9999999999925,-1113.9999999999927,1208.000000000009,-2306.000000000008,962.9999999999939,-720.0000000000095,-3598.999999999997,-4794.999999999994,-1153.000000000006,-2652.999999999992,,-18897.000000000004
2015.09.01,-261.0000000000001,383.0,-1016.0000000000058,-1171.9999999999952,-1750.0,190.99999999999673,-1117.9999999999968,-1151.9999999999975,1840.9999999999816,-2089.0000000000077,758.9999999999861,-670.000000000015,-3586.0000000000005,-4755.999999999983,-1111.9999999999948,-2619.0,,-18127.00000000003
2015.09.01,-396.00000000000745,531.9999999999991,-1102.9999999999984,-1180.0000000000032,-1745.999999999995,414.9999999999987,-1027.9999999999957,-1089.999999999991,1922.999999999986,-2633.999999999981,722.9999999999848,-527.9999999999951,-3551.9999999999995,-4692.999999999992,-837.0000000000033,-2452.9999999999886,,-17646.99999999998
2015.09.01,-251.00000000000122,245.99999999999068,-1317.999999999997,-1109.0000000000043,-1748.9999999999952,82.99999999999974,-1369.9999999999934,-1141.9999999999986,1812.0000000000136,-2797.9999999999895,717.9999999999893,-866.0000000000113,-4091.0,-5087.999999999982,-1115.9999999999995,-2800.9999999999877,,-20839.999999999967
2015.09.01,-313.00000000000773,-42.0000000000087,-1349.9999999999957,-1028.9999999999911,-1695.999999999998,-82.99999999999974,-1351.9999999999977,-1118.9999999999923,1078.0000000000011,-3000.999999999987,850.9999999999991,-1205.999999999996,-4135.9999999999845,-5095.999999999989,-1346.999999999994,-2792.9999999999923,,-22633.99999999993
2015.09.01,-272.00000000000557,-11.999999999989797,-1188.0000000000002,-1096.9999999999925,-1692.9999999999977,-26.000000000003798,-1267.9999999999914,-1027.9999999999957,1130.9999999999932,-2766.000000000002,781.9999999999823,-1097.999999999999,-3936.9999999999905,-4918.0,-1281.000000000006,-2716.9999999999986,,-21388.0
