date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2015.03.02,-204.99999999999963,-41.000000000002146,-193.00000000001205,-86.99999999999264,-383.0,-154.0000000000097,-126.0000000000039,-23.000000000010346,-174.00000000000747,188.9999999999947,118.00000000000699,92.99999999999864,-118.99999999999977,-48.000000000003595,697.9999999999986,574.9999999999922,-348.0000000000132,158.00000000000125,309.99999999999915,,239.99999999993707
2015.03.02,-214.99999999999852,-21.00000000000435,-158.00000000000125,-24.000000000001798,-359.0000000000093,-200.00000000000017,-158.99999999999804,-124.00000000000944,-202.9999999999976,130.99999999999224,55.000000000005045,90.99999999999665,-97.00000000000841,-90.99999999999665,618.0000000000074,449.9999999999948,-352.00000000000387,132.000000000005,266.999999999995,,-259.0000000000332
2015.03.02,-228.00000000000597,-18.0000000000069,-135.00000000000512,-35.999999999991594,-278.00000000000045,-197.00000000000273,-154.0000000000097,-106.00000000000875,-192.00000000000327,79.99999999999119,46.00000000000159,97.00000000000264,-80.99999999998886,-37.99999999998249,550.9999999999903,454.9999999999832,-285.0000000000108,103.00000000000864,233.99999999998977,,-182.00000000004934
2015.03.02,-245.0000000000063,-69.00000000000794,-130.00000000000966,-45.99999999999049,-313.00000000000773,-212.99999999999653,-174.00000000000747,-135.00000000000512,-207.00000000000162,78.99999999999574,55.000000000005045,97.9999999999981,-61.00000000000705,-93.99999999999409,553.9999999999878,480.99999999999807,-307.00000000000216,135.00000000000512,275.99999999999847,,-316.0000000000479
2015.03.02,-273.000000000001,-112.000000000001,-123.00000000000466,-85.00000000000173,-343.00000000000443,-218.00000000000708,-144.0000000000108,-180.00000000000682,-207.00000000000162,85.99999999999719,48.000000000003595,76.99999999999375,15.00000000001478,-126.0000000000039,540.9999999999915,425.99999999999307,-385.0000000000051,149.0000000000009,254.99999999999412,,-599.0000000000593
2015.03.02,-294.00000000000534,-143.00000000000423,-206.00000000000307,-273.9999999999965,-465.9999999999998,-219.99999999999798,-158.0000000000137,-133.00000000000978,-185.00000000000182,112.99999999999643,95.00000000000064,68.99999999999685,-97.00000000000841,-58.99999999998684,558.9999999999984,533.99999999999,-421.0000000000065,191.0000000000025,214.99999999999852,,-880.0000000000504
2015.03.02,-248.99999999999923,-42.999999999993044,-196.00000000001216,-214.99999999998744,-379.0000000000071,-139.00000000000023,-258.0000000000027,-118.00000000000921,-117.00000000000044,161.00000000000003,121.00000000000443,126.99999999999933,-1.0000000000047748,87.00000000001484,697.9999999999986,608.9999999999928,-365.99999999999966,178.00000000001148,220.99999999999343,,120.99999999999923
2015.03.02,-363.0000000000022,56.000000000011596,-265.00000000000057,-208.99999999999253,-357.00000000000733,-307.99999999999716,-409.99999999999926,-161.00000000000136,-245.0000000000063,53.999999999998494,48.99999999999905,212.99999999999653,-138.00000000000523,165.9999999999995,811.9999999999905,723.9999999999914,-277.000000000001,118.00000000000921,184.99999999999073,,-356.00000000002564
2015.03.02,-456.00000000000085,83.9999999999952,-258.0000000000098,-167.00000000000603,-340.00000000000693,-465.0000000000043,-533.0000000000057,-301.00000000000193,-317.0000000000006,-25.00000000000835,-44.99999999999504,183.99999999999528,-228.00000000000864,199.00000000001583,827.0,788.9999999999952,-254.0000000000049,115.0000000000091,259.9999999999936,,-931.0000000000477
2015.03.02,-404.0000000000044,127.99999999999478,-256.0000000000002,-97.9999999999981,-333.0000000000055,-564.000000000009,-628.0000000000064,-264.00000000001,-336.9999999999984,-80.00000000000229,-85.00000000000173,161.00000000000003,-368.9999999999998,212.00000000001216,858.9999999999875,827.0,-234.00000000000887,33.00000000000125,208.99999999999253,,-1223.0000000000562
2015.03.02,-445.0000000000065,306.00000000000625,-177.0000000000067,-26.999999999999247,-197.00000000000273,-614.0000000000034,-728.0000000000175,-394.00000000000546,-407.99999999999727,-172.00000000000549,-102.99999999999754,259.9999999999936,-276.9999999999868,304.00000000001535,828.0000000000065,831.9999999999883,-139.00000000001,33.00000000000125,209.9999999999991,,-908.0000000000286
2015.03.02,-457.0000000000074,307.99999999999716,-132.000000000005,-31.000000000003247,-193.00000000000983,-621.0000000000049,-729.0000000000018,-405.00000000000114,-406.00000000000637,-165.9999999999995,-95.99999999999609,282.99999999999994,-170.99999999999227,248.00000000000378,855.0000000000058,993.9999999999837,-167.0000000000016,153.0000000000058,322.00000000000006,,-411.0000000000329
2015.03.02,-339.0000000000004,348.9999999999993,-130.00000000000966,11.00000000000545,-170.99999999999892,-442.00000000000904,-683.0000000000114,-268.0000000000007,-394.00000000000546,-90.0000000000012,-17.000000000000348,297.9999999999983,-157.99999999998704,270.00000000001467,887.9999999999999,994.9999999999903,-183.00000000000693,127.00000000000955,246.99999999999721,,309.99999999998323
2015.03.02,-323.0000000000066,425.99999999999307,-86.00000000001273,-85.99999999998609,-184.00000000000637,-360.0000000000048,-768.9999999999975,-323.99999999999807,-291.0000000000079,-119.00000000000244,-66.99999999999484,381.99999999999346,-43.00000000000637,551.0000000000126,960.9999999999897,1024.999999999987,-189.00000000000716,112.00000000000898,183.99999999999528,,799.9999999999488
2015.03.02,-360.0000000000048,418.9999999999916,-105.00000000000398,-62.000000000006494,-211.00000000000563,-334.9999999999964,-804.0000000000047,-337.0000000000033,-324.9999999999975,-89.00000000000574,-73.99999999999629,404.99999999999983,28.999999999996362,538.0000000000163,994.000000000006,1028.9999999999911,-212.0000000000033,127.00000000000955,220.99999999999343,,847.9999999999759
2015.03.02,-329.00000000000153,385.99999999999744,-94.0000000000083,-35.00000000000725,-264.0000000000087,-228.99999999999034,-753.0000000000036,-311.9999999999976,-280.00000000000244,-40.00000000000669,-41.9999999999976,452.99999999999227,188.99999999999295,463.0000000000134,1078.0000000000011,1046.999999999998,-280.00000000000114,162.00000000000614,215.99999999999397,,1335.99999999997
2015.03.02,-313.00000000000773,387.000000000004,-78.00000000000296,-28.999999999990145,-261.0000000000001,-110.00000000001009,-646.0000000000132,-261.0000000000099,-323.0000000000066,20.999999999993246,2.000000000002,469.99999999999267,177.99999999999727,327.00000000001063,1051.9999999999864,997.0000000000034,-284.000000000006,112.00000000000898,267.99999999999045,,1508.9999999999427
2015.03.02,-424.9999999999976,320.00000000000915,-169.00000000001114,-116.00000000000499,-329.00000000000153,-302.0000000000023,-731.9999999999993,-350.9999999999991,-309.0000000000037,-21.999999999999797,-10.999999999994348,429.99999999999704,86.00000000001273,392.00000000001455,1082.9999999999895,997.9999999999878,-291.000000000011,100.00000000000853,269.9999999999925,,621.9999999999867
2015.03.02,-363.99999999999767,407.0000000000018,-95.00000000001307,-197.99999999998707,-289.0000000000059,-252.0000000000078,-754.0000000000102,-344.0000000000083,-253.99999999999866,-26.999999999999247,-7.9999999999968985,456.00000000000085,161.00000000000136,514.0000000000144,1063.9999999999982,1109.9999999999889,-295.0000000000017,173.00000000000182,190.99999999999673,,1195.999999999978
2015.03.02,-384.00000000000654,334.9999999999964,-111.0000000000042,-534.9999999999966,-261.0000000000001,-226.99999999999943,-755.0000000000168,-368.0000000000092,-170.00000000000347,-36.0000000000027,-24.999999999997247,407.0000000000018,233.0000000000041,697.0000000000143,995.9999999999969,1021.9999999999895,-290.00000000000625,178.00000000001148,-41.000000000002146,,664.9999999999698
2015.03.02,-443.0000000000045,127.99999999999478,-388.00000000000523,-653.999999999999,-369.0000000000082,-200.00000000000017,-650.0000000000173,-338.99999999999864,-68.00000000000139,-39.00000000000014,7.9999999999968985,398.9999999999938,62.00000000001182,661.0000000000005,903.9999999999937,980.9999999999875,-285.0000000000108,124.00000000000944,-94.00000000000519,,-262.0000000000626
2015.03.02,-502.9999999999979,85.00000000000173,-449.0000000000123,-537.9999999999941,-385.000000000002,-202.9999999999976,-609.9999999999994,-236.0000000000042,-187.00000000000384,-106.00000000000608,-12.000000000000899,380.00000000000256,7.000000000005002,424.00000000000216,665.9999999999889,831.000000000004,-219.0000000000083,-3.0000000000001137,95.99999999999609,,-962.0000000000257
2015.03.02,-448.9999999999994,-9.999999999998899,-460.00000000000796,-459.99999999999375,-302.0000000000023,-150.99999999999002,-514.0000000000144,-75.00000000000284,-195.00000000000074,-119.00000000000244,-24.000000000001798,341.99999999999784,-109.00000000000887,375.9999999999986,604.9999999999889,790.0000000000018,-92.00000000001296,-51.9999999999925,119.99999999999788,,-779.0000000000438
2015.03.02,-382.00000000000455,-8.999999999992347,-416.000000000011,-475.99999999998755,-297.00000000000284,32.999999999994145,-322.00000000000006,-40.00000000000625,-63.00000000000195,11.999999999989797,99.00000000000463,307.99999999999716,-68.9999999999884,428.00000000000614,631.0000000000038,791.9999999999927,-86.00000000001273,51.00000000000193,69.9999999999923,,263.99999999997476
2015.03.02,-372.0000000000057,-42.0000000000087,-396.0000000000008,-409.99999999999926,-326.9999999999995,76.0000000000094,-323.0000000000066,-24.00000000000091,-104.00000000000409,40.99999999999105,121.00000000000443,285.9999999999974,-33.999999999991815,306.00000000000625,631.9999999999882,797.0000000000033,-111.0000000000042,73.99999999999807,148.99999999999915,,338.9999999999754
2015.03.02,-609.9999999999994,-42.999999999993044,-444.0000000000026,-408.9999999999927,-377.0000000000051,-303.0000000000088,-561.0000000000115,-260.0000000000051,-285.00000000000193,-114.00000000000298,-4.999999999999449,314.0000000000032,36.000000000001364,307.99999999999716,672.9999999999902,853.9999999999992,-142.00000000001012,118.99999999999977,224.9999999999974,,-1024.0000000000437
2015.03.02,-668.9999999999974,-32.999999999994145,-450.00000000000284,-429.99999999999704,-377.0000000000051,-415.99999999999415,-697.0000000000143,-375.0,-333.0000000000055,-192.00000000000327,-76.99999999999375,310.9999999999946,27.999999999991587,351.0000000000124,736.9999999999877,956.9999999999857,-124.00000000000944,169.00000000001114,245.99999999999068,,-1374.0000000000437
2015.03.02,-646.9999999999976,52.99999999999194,-397.00000000000557,-411.0000000000058,-346.0000000000019,-443.99999999999994,-684.000000000018,-365.0000000000091,-324.00000000000205,-185.00000000000182,-73.00000000000084,336.00000000000296,-6.000000000000227,405.0000000000109,754.9999999999945,968.9999999999976,-150.00000000000568,167.0000000000016,244.99999999999523,,-1102.000000000053
2015.03.02,-587.0000000000042,107.99999999999699,-387.00000000000045,-424.99999999998647,-334.00000000000097,-394.9999999999898,-670.000000000015,-296.99999999999704,-250.00000000000577,-123.00000000000644,-24.999999999997247,349.99999999999477,-54.000000000002046,519.0000000000028,851.0000000000017,1069.9999999999932,-141.00000000000534,172.00000000001125,223.99999999999088,,-394.0000000000191
2015.03.02,-658.0000000000031,45.99999999999049,-465.0000000000034,-435.9999999999919,-334.00000000000097,-445.99999999999085,-696.0000000000077,-317.99999999999784,-297.9999999999983,-171.00000000001003,-71.99999999999429,344.99999999999534,-74.00000000001228,472.00000000000574,781.9999999999939,986.9999999999824,-106.99999999999932,120.00000000000455,198.99999999999363,,-1124.0000000000434
2015.03.02,-658.0000000000031,22.0000000000109,-466.0000000000082,-448.000000000004,-356.00000000000074,-455.0000000000054,-690.9999999999972,-326.0000000000076,-307.0000000000017,-163.00000000000205,-97.00000000000264,312.00000000000114,-66.0000000000025,409.0000000000149,767.0000000000066,868.9999999999865,-108.00000000000409,105.00000000000398,185.99999999999727,,-1471.0000000000182
2015.03.02,-653.999999999999,-8.999999999992347,-490.99999999999966,-418.0000000000073,-372.0000000000057,-458.00000000000284,-655.0000000000056,-326.0000000000076,-313.00000000000773,-141.00000000000225,-95.99999999999609,305.99999999999517,-103.00000000000864,367.0000000000062,787.0000000000043,882.9999999999893,-115.0000000000091,99.00000000000375,204.99999999999963,,-1504.0000000000455
2015.03.02,-599.0000000000051,-14.000000000002899,-488.00000000001376,-421.99999999998903,-375.0000000000031,-377.9999999999894,-597.0000000000031,-239.00000000000432,-265.0000000000041,-92.00000000000318,-32.999999999994145,292.9999999999988,-156.0000000000059,365.0000000000153,770.000000000004,889.9999999999908,-108.00000000000409,99.00000000000375,224.9999999999974,,-1124.000000000012
2015.03.02,-590.999999999997,-15.00000000000945,-480.000000000004,-397.99999999998727,-384.00000000000654,-364.9999999999931,-585.9999999999976,-230.00000000000398,-267.00000000000614,-77.00000000000485,-12.999999999996348,292.9999999999988,-92.99999999998931,375.0000000000142,798.9999999999942,915.9999999999835,-141.00000000000534,112.00000000000898,256.99999999999613,,-888.0000000000057
2015.03.03,-545.0000000000066,1.999999999990898,-459.0000000000032,-401.00000000000693,-431.99999999999903,-287.9999999999994,-513.0000000000078,-189.00000000000716,-258.0000000000027,-67.00000000000594,43.999999999999595,295.99999999999625,-66.0000000000025,380.00000000000256,824.0000000000025,936.9999999999878,-198.0000000000075,146.0000000000008,258.9999999999981,,-528.00000000007
2015.03.03,-507.9999999999973,-21.00000000000435,-492.00000000000443,-407.0000000000018,-465.0000000000043,-211.00000000000563,-489.0000000000061,-146.0000000000008,-182.99999999999983,18.999999999991246,51.99999999999649,308.9999999999926,-61.00000000000705,373.00000000000114,841.0000000000028,924.9999999999981,-199.00000000001228,129.0000000000049,264.999999999993,,-269.0000000000636
2015.03.03,-544.0,-17.000000000000348,-509.00000000000034,-408.9999999999927,-459.0000000000094,-232.99999999999432,-517.0000000000119,-180.00000000000682,-211.00000000000563,17.000000000000348,53.00000000000304,315.9999999999941,-73.0000000000075,372.00000000001677,897.9999999999987,968.9999999999976,-195.0000000000074,135.00000000000512,271.9999999999945,,-315.00000000002564
2015.03.03,-557.0000000000075,-42.999999999993044,-564.0000000000072,-434.000000000001,-496.00000000000756,-261.0000000000001,-514.0000000000144,-168.99999999999693,-213.00000000000762,22.999999999995246,38.0000000000047,303.9999999999932,-169.00000000001114,371.00000000001023,905.0000000000002,957.9999999999922,-197.00000000000273,106.99999999999932,253.99999999999866,,-657.000000000056
2015.03.03,-561.0000000000003,-42.999999999993044,-512.0000000000005,-442.9999999999934,-517.0000000000008,-238.99999999998923,-497.99999999999847,-162.00000000000614,-207.00000000000162,34.99999999999615,53.00000000000304,310.9999999999946,-64.99999999999773,383.0,927.9999999999955,957.9999999999922,-292.0000000000016,151.00000000001046,261.0000000000001,,-458.9999999999907
2015.03.03,-509.9999999999993,-4.000000000004,-455.0000000000125,-431.0000000000036,-516.0000000000053,-163.00000000000205,-472.00000000000574,-151.00000000001046,-163.00000000000205,34.99999999999615,84.0000000000063,308.9999999999926,-3.9999999999906777,392.00000000001455,835.9999999999923,907.9999999999977,-289.0000000000015,160.0000000000108,240.99999999999122,,-193.00000000003493
2015.03.03,-416.00000000000523,0.0,-383.0000000000098,-421.99999999998903,-458.00000000000284,-103.99999999999298,-385.00000000001313,-115.99999999999966,-129.00000000000134,49.99999999999449,84.0000000000063,300.99999999999574,20.000000000010232,378.999999999996,801.9999999999916,875.999999999988,-306.0000000000116,149.0000000000009,202.9999999999976,,144.99999999995555
2015.03.03,-401.00000000000693,28.999999999990145,-365.0000000000091,-397.0000000000029,-458.00000000000284,-86.0000000000083,-419.9999999999982,-198.0000000000075,-124.99999999999733,86.99999999999264,63.00000000000195,317.0000000000006,52.99999999999727,402.9999999999978,889.9999999999908,846.9999999999977,-322.00000000000273,144.00000000000546,177.99999999998929,,238.999999999928
2015.03.03,-343.9999999999999,86.99999999999264,-264.00000000001,-360.9999999999891,-403.0000000000089,-42.999999999993044,-384.00000000000654,-152.00000000000102,-95.00000000000064,113.99999999999189,77.00000000000485,330.9999999999924,152.00000000001523,422.00000000001125,920.9999999999941,869.999999999993,-319.0000000000026,178.00000000001148,168.99999999999693,,955.9999999999916
2015.03.03,-377.0000000000051,96.99999999999153,-258.0000000000098,-375.9999999999986,-369.0000000000082,-113.99999999999189,-443.99999999999994,-424.99999999999716,-146.00000000000168,-4.000000000004,-7.9999999999968985,327.99999999999494,167.0000000000016,395.000000000012,760.9999999999894,763.9999999999869,-428.0000000000115,218.00000000000352,123.99999999999079,,-95.000000000054
2015.03.03,-396.00000000000745,79.00000000000685,-65.00000000001194,-346.0000000000019,-348.00000000000387,-143.00000000000423,-451.0000000000014,-418.99999999999693,-153.00000000000313,-347.0000000000084,-3.999999999992898,324.00000000000205,443.9999999999884,384.00000000000654,-22.999999999995246,634.9999999999856,-433.00000000000693,277.000000000001,143.9999999999997,,-841.0000000000446
2015.03.03,-361.0000000000002,75.00000000000284,-106.00000000000875,-297.9999999999983,-65.00000000000395,-117.99999999999588,-425.0000000000087,-453.00000000000296,-170.00000000000347,-515.0000000000099,-141.00000000000225,319.99999999999807,408.00000000001546,307.99999999999716,-431.0000000000036,380.9999999999869,-80.0000000000125,90.00000000000341,-64.0000000000085,,-1645.0000000000548
2015.03.03,-351.0000000000013,78.00000000000028,-54.000000000002046,-261.0000000000001,35.999999999991594,-55.000000000005045,-412.00000000001234,-365.99999999999966,-185.99999999999727,-475.0000000000032,-98.99999999999353,329.00000000000153,455.99999999998886,272.00000000000557,-190.00000000000128,512.9999999999857,64.99999999999773,126.00000000000477,47.9999999999925,,-526.0000000000475
2015.03.03,-331.0000000000035,124.99999999999733,3.9999999999906777,-191.99999999999218,176.99999999999383,-75.00000000000284,-415.0000000000098,-420.0000000000017,-182.00000000000438,-459.0000000000094,-131.00000000000333,330.9999999999924,462.99999999999386,309.0000000000037,-171.99999999999437,453.99999999999886,163.99999999998727,75.00000000000284,4.999999999999449,,-270.00000000006116
2015.03.03,-361.0000000000002,144.0000000000108,-57.00000000000216,-184.00000000000637,185.99999999999727,-151.9999999999966,-451.0000000000014,-387.00000000000045,-224.000000000002,-441.0000000000025,-146.99999999999713,322.00000000000006,338.99999999999864,289.0000000000059,-93.00000000000975,468.00000000000176,226.99999999998965,57.00000000000216,22.999999999995246,,-442.0000000000173
2015.03.03,-404.99999999999983,137.9999999999937,-16.000000000005343,-170.99999999998784,206.99999999999054,-273.9999999999965,-527.0000000000108,-555.0000000000068,-268.99999999999704,-576.0000000000099,-209.9999999999991,310.9999999999946,433.9999999999975,295.0000000000008,-219.99999999999798,470.9999999999992,222.99999999999898,94.99999999999886,25.999999999992696,,-1023.0000000000439
2015.03.03,-453.0000000000034,140.0000000000068,11.999999999986244,-133.99999999998968,244.99999999999523,-390.0000000000015,-582.0000000000158,-646.0000000000008,-318.00000000000716,-650.0000000000061,-263.99999999999756,287.9999999999994,378.0000000000143,253.99999999999866,-310.0000000000103,394.9999999999898,242.999999999995,67.00000000000728,-6.0000000000060005,,-1731.0000000000457
2015.03.03,-487.99999999999955,100.99999999999554,-15.000000000000568,-187.00000000000384,176.99999999999383,-377.9999999999894,-579.0000000000184,-603.9999999999992,-326.0000000000041,-564.000000000009,-246.00000000000176,290.00000000000136,406.0000000000059,268.0000000000016,-158.99999999999804,434.000000000001,204.9999999999983,75.00000000000284,22.999999999995246,,-1567.0000000000284
2015.03.03,-495.000000000001,151.9999999999966,6.000000000000227,-146.99999999998602,221.99999999999997,-402.9999999999978,-636.9999999999986,-594.9999999999989,-399.0000000000049,-626.9999999999998,-263.0000000000021,319.99999999999807,356.9999999999993,215.00000000000963,-154.99999999999403,500.9999999999959,232.99999999998988,39.00000000000148,29.999999999996696,,-1645.9999999999952
2015.03.03,-538.0000000000051,178.00000000001148,-43.00000000000637,-90.99999999999665,222.99999999999542,-432.9999999999945,-738.0000000000164,-621.9999999999999,-404.99999999999983,-609.9999999999994,-285.00000000000193,317.9999999999961,329.00000000000773,209.00000000001472,-90.99999999999665,500.9999999999959,234.99999999999943,51.00000000000193,64.99999999999284,,-1747.0000000000018
2015.03.03,-814.9999999999991,66.00000000001049,-154.00000000001057,-184.00000000000637,95.00000000000064,-750.0000000000063,-909.0000000000042,-924.9999999999972,-639.0000000000007,-797.0000000000033,-483.99999999999557,300.0000000000003,246.00000000000932,130.0000000000079,-134.99999999999625,420.9999999999825,198.99999999999807,23.000000000010346,68.99999999999685,,-4243.000000000003
2015.03.03,-824.999999999998,-8.999999999992347,-120.00000000000455,-198.99999999999363,117.99999999999588,-726.0000000000044,-896.000000000008,-914.0000000000015,-612.0000000000015,-759.0000000000097,-465.9999999999998,307.99999999999716,439.9999999999977,124.00000000001299,-154.0000000000097,397.99999999998727,197.9999999999933,58.000000000006935,78.99999999999574,,-3957.0000000000377
2015.03.03,-797.9999999999987,15.999999999993797,-81.00000000000307,-156.00000000000057,180.99999999999784,-682.0000000000048,-831.000000000004,-936.9999999999976,-595.0000000000011,-834.0000000000014,-505.99999999999534,307.99999999999716,522.9999999999961,90.00000000001229,-310.9999999999946,270.99999999999903,200.9999999999934,-6.000000000000227,4.999999999999449,,-4142.000000000012
2015.03.03,-836.9999999999989,-109.00000000000354,-125.0,-265.99999999998846,79.99999999999119,-805.9999999999956,-823.0000000000182,-927.9999999999973,-606.0000000000065,-784.0000000000069,-473.99999999999665,204.99999999999963,391.9999999999959,-2.999999999997449,-252.0000000000078,234.99999999998522,137.00000000000045,70.99999999999795,51.99999999999649,,-4841.000000000051
2015.03.03,-744.0000000000002,-147.99999999999258,-105.00000000000398,-290.9999999999968,45.99999999999049,-607.0000000000019,-652.0000000000082,-859.0000000000089,-489.0000000000061,-623.0000000000069,-380.00000000000256,200.00000000000017,431.0000000000116,5.000000000010552,-197.00000000000273,237.99999999998266,76.99999999999818,102.00000000000387,43.999999999999595,,-3952.000000000033
2015.03.03,-829.9999999999974,-143.99999999998857,-155.00000000000114,-326.9999999999884,20.999999999993246,-831.000000000004,-731.9999999999993,-891.0000000000053,-529.0000000000017,-670.000000000004,-412.9999999999967,178.99999999999582,290.9999999999968,56.000000000011596,-131.99999999999878,302.0000000000023,87.99999999999386,96.00000000000364,41.9999999999976,,-4578.999999999991
2015.03.03,-868.000000000002,-188.9999999999947,-187.00000000001182,-303.9999999999932,-25.00000000000835,-853.9999999999992,-741.0000000000139,-899.0000000000009,-570.0000000000039,-661.0000000000005,-441.0000000000025,164.99999999999292,284.9999999999966,9.999999999998899,-133.00000000000534,211.99999999998997,78.99999999999352,70.00000000000739,24.999999999997247,,-5026.000000000061
2015.03.03,-801.0000000000073,-242.99999999999324,-210.00000000000796,-279.99999999999136,-4.000000000004,-737.9999999999942,-665.0000000000044,-816.0000000000025,-526.9999999999997,-639.0000000000007,-441.99999999999795,125.99999999999278,284.9999999999966,-90.99999999999665,-266.999999999995,92.00000000000318,84.99999999999375,18.000000000000682,-6.0000000000060005,,-5123.0000000000155
